miRNA,SRR29500199,SRR29500200,SRR29500201,SRR29500202,SRR29500203,SRR29500204,SRR29500205,SRR29500206,SRR29500207,SRR29500208,SRR29500209,SRR29500210,SRR29500211,SRR29500212,SRR29500213,SRR29500214,SRR29500215,SRR29500216,SRR29500217,SRR29500218,SRR29500219,SRR29500220,SRR29500221,SRR29500222
hsa-miR-214-5p,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,6.0,22.0,0.0,11.0,12.0,25.0,20.0,9.0,20.0,30.0,0.0,38.0,0.0,0.0,0.0
hsa-miR-215-3p,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-215-5p,224.0,168.0,58.0,22.0,161.0,134.0,117.0,54.0,46.0,112.0,174.0,0.0,30.0,14.0,82.0,65.0,101.0,87.0,58.0,182.0,66.0,36.0,160.0,80.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,27.0,0.0,0.0,7.0
hsa-miR-218-1-3p,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,27.0,0.0
hsa-miR-218-5p,3.0,0.0,25.0,0.0,12.0,9.0,0.0,2.0,7.0,3.0,22.0,0.0,12.0,13.0,6.0,7.0,38.0,49.0,27.0,1.0,0.0,0.0,7.0,30.0
hsa-miR-219a-1-3p,5.0,22.0,6.0,0.0,25.0,7.0,32.0,4.0,8.0,0.0,0.0,0.0,19.0,6.0,0.0,2.0,0.0,10.0,0.0,13.0,48.0,0.0,0.0,16.0
hsa-miR-219a-2-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0
hsa-miR-219a-5p,5.0,14.0,5.0,0.0,21.0,38.0,0.0,1.0,0.0,11.0,0.0,0.0,25.0,6.0,0.0,2.0,43.0,0.0,5.0,0.0,35.0,24.0,0.0,14.0
hsa-miR-219b-3p,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-219b-5p,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,1.0,24.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
hsa-miR-22-3p,351821.0,291612.0,246424.0,114734.0,423196.0,233337.0,256762.0,239164.0,182374.0,327479.0,420424.0,47962.0,435735.0,166064.0,225475.0,159107.0,229134.0,183311.0,379906.0,127058.0,163536.0,90730.0,185519.0,341578.0
hsa-miR-22-5p,3241.0,2472.0,1877.0,367.0,3914.0,1051.0,1077.0,1245.0,1207.0,2067.0,2114.0,1.0,2179.0,1307.0,1419.0,1345.0,1215.0,831.0,1746.0,634.0,882.0,762.0,758.0,1436.0
hsa-miR-221-3p,697214.0,339117.0,147823.0,78689.0,434043.0,41570.0,126419.0,261506.0,123116.0,528667.0,432170.0,2957.0,338137.0,195066.0,152266.0,98417.0,212633.0,127474.0,291983.0,55153.0,88722.0,77347.0,68394.0,128146.0
hsa-miR-221-5p,1915.0,2744.0,1261.0,664.0,2487.0,301.0,1734.0,2576.0,1957.0,2118.0,2345.0,182.0,1169.0,2138.0,1267.0,930.0,1606.0,2299.0,1390.0,857.0,1225.0,838.0,860.0,1501.0
hsa-miR-222-3p,33445.0,24733.0,16936.0,22680.0,62629.0,4515.0,22150.0,38457.0,28988.0,44198.0,46090.0,25.0,14429.0,50644.0,37547.0,16143.0,59897.0,23205.0,25937.0,8863.0,27538.0,11972.0,11569.0,16242.0
hsa-miR-222-5p,14.0,32.0,29.0,0.0,12.0,0.0,0.0,9.0,9.0,21.0,65.0,0.0,6.0,16.0,79.0,28.0,9.0,23.0,0.0,57.0,26.0,39.0,0.0,42.0
hsa-miR-223-3p,214338.0,142258.0,109009.0,55131.0,236807.0,12784.0,63349.0,61302.0,91903.0,118533.0,125267.0,83.0,68480.0,122549.0,98443.0,92269.0,96465.0,85417.0,108722.0,32084.0,85144.0,44797.0,36975.0,117463.0
hsa-miR-223-5p,6382.0,3721.0,2372.0,1223.0,5227.0,321.0,1253.0,1757.0,1945.0,3458.0,3098.0,0.0,1739.0,3080.0,1551.0,1323.0,2268.0,1738.0,2392.0,517.0,1547.0,856.0,693.0,2028.0
hsa-miR-224-3p,75.0,25.0,30.0,29.0,73.0,12.0,34.0,45.0,84.0,112.0,95.0,0.0,54.0,33.0,50.0,35.0,141.0,29.0,14.0,97.0,26.0,11.0,36.0,30.0
hsa-miR-224-5p,15736.0,6045.0,6968.0,3027.0,13657.0,605.0,5082.0,4987.0,10436.0,15463.0,11849.0,0.0,5111.0,7910.0,8418.0,4953.0,18130.0,6062.0,1559.0,964.0,4491.0,3038.0,719.0,1065.0
hsa-miR-2276-3p,41.0,37.0,21.0,0.0,32.0,5.0,1.0,19.0,0.0,34.0,29.0,67.0,7.0,12.0,46.0,13.0,8.0,4.0,34.0,35.0,0.0,4.0,10.0,16.0
hsa-miR-2276-5p,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,28.0,42.0,38.0,0.0,50.0,6.0,24.0,2.0,33.0,19.0,10.0,0.0,64.0,5.0,24.0,8.0,0.0,12.0,15.0,33.0,0.0,0.0,2.0,34.0
hsa-miR-2277-5p,70.0,160.0,58.0,20.0,223.0,4.0,24.0,73.0,157.0,39.0,248.0,0.0,53.0,99.0,38.0,102.0,149.0,63.0,34.0,2.0,51.0,6.0,0.0,116.0
hsa-miR-2278,30.0,34.0,2.0,0.0,13.0,0.0,9.0,4.0,0.0,20.0,25.0,0.0,0.0,14.0,24.0,0.0,0.0,0.0,20.0,2.0,12.0,28.0,0.0,0.0
hsa-miR-2355-3p,937.0,587.0,605.0,175.0,1655.0,50.0,659.0,497.0,473.0,590.0,645.0,28.0,561.0,509.0,519.0,271.0,472.0,263.0,592.0,94.0,192.0,336.0,288.0,605.0
hsa-miR-2355-5p,1553.0,1853.0,1400.0,412.0,2489.0,230.0,969.0,688.0,1314.0,1190.0,1746.0,193.0,1544.0,715.0,800.0,515.0,921.0,1208.0,976.0,495.0,491.0,1007.0,396.0,1691.0
hsa-miR-23a-3p,119340.0,71164.0,65007.0,40571.0,114274.0,4405.0,59640.0,38673.0,59780.0,96396.0,93632.0,64.0,41029.0,64355.0,64889.0,60829.0,76967.0,49797.0,65612.0,26232.0,68156.0,48245.0,38909.0,61373.0
hsa-miR-23a-5p,1809.0,1043.0,728.0,772.0,1405.0,172.0,807.0,848.0,626.0,1419.0,1087.0,570.0,1439.0,825.0,1184.0,581.0,752.0,730.0,1021.0,572.0,483.0,269.0,851.0,775.0
hsa-miR-23b-3p,3486.0,4354.0,6605.0,4652.0,18894.0,1134.0,6244.0,6494.0,6526.0,4120.0,6450.0,1.0,3928.0,7819.0,12200.0,5875.0,10356.0,6533.0,4953.0,4071.0,11734.0,4137.0,5319.0,5004.0
hsa-miR-23b-5p,710.0,548.0,664.0,359.0,677.0,94.0,377.0,601.0,336.0,509.0,727.0,18.0,624.0,307.0,358.0,264.0,501.0,454.0,453.0,247.0,332.0,234.0,320.0,535.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-24-1-5p,1.0,29.0,22.0,23.0,66.0,13.0,4.0,24.0,0.0,58.0,45.0,0.0,47.0,23.0,75.0,31.0,57.0,14.0,22.0,15.0,93.0,0.0,57.0,75.0
hsa-miR-24-2-5p,998.0,1009.0,601.0,754.0,1503.0,184.0,637.0,570.0,674.0,849.0,943.0,24.0,569.0,872.0,1067.0,738.0,1156.0,898.0,894.0,382.0,801.0,739.0,537.0,556.0
hsa-miR-24-3p,101809.0,67829.0,26150.0,20632.0,57939.0,16948.0,41399.0,24592.0,17537.0,43734.0,66996.0,481.0,50186.0,36977.0,40728.0,39143.0,52086.0,25006.0,41711.0,22635.0,38745.0,18777.0,25964.0,57035.0
hsa-miR-2467-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2467-5p,8.0,13.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,12.0,17.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-25-3p,247047.0,251321.0,117758.0,94369.0,163798.0,327795.0,155526.0,71244.0,197597.0,137548.0,327578.0,2478.0,121124.0,96207.0,172516.0,139308.0,106865.0,181895.0,202918.0,168020.0,171931.0,76394.0,109065.0,337133.0
hsa-miR-25-5p,291.0,453.0,99.0,335.0,300.0,194.0,157.0,195.0,352.0,352.0,578.0,129.0,229.0,191.0,336.0,214.0,366.0,285.0,303.0,309.0,359.0,64.0,187.0,325.0
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,277.0,195.0,132.0,0.0,181.0,12.0,111.0,68.0,60.0,126.0,75.0,0.0,93.0,66.0,78.0,59.0,18.0,88.0,168.0,42.0,15.0,10.0,78.0,165.0
hsa-miR-26a-2-3p,56.0,76.0,29.0,54.0,94.0,18.0,68.0,11.0,59.0,92.0,16.0,0.0,24.0,34.0,83.0,78.0,66.0,30.0,42.0,14.0,66.0,87.0,0.0,120.0
hsa-miR-26a-5p,305952.0,623106.0,343824.0,211117.0,864787.0,82293.0,418517.0,326860.0,535293.0,338342.0,566989.0,993.0,246339.0,536543.0,470469.0,430908.0,444560.0,423063.0,297315.0,154659.0,502709.0,281780.0,214407.0,375073.0
hsa-miR-26b-3p,1442.0,847.0,476.0,355.0,973.0,168.0,692.0,257.0,548.0,742.0,695.0,18.0,300.0,620.0,517.0,543.0,483.0,543.0,893.0,122.0,556.0,410.0,95.0,646.0
hsa-miR-26b-5p,85287.0,86904.0,65681.0,39494.0,197039.0,19075.0,53115.0,39503.0,89475.0,69069.0,95041.0,58.0,33695.0,133337.0,114486.0,104245.0,89975.0,60238.0,72097.0,22735.0,104791.0,55543.0,39080.0,60594.0
hsa-miR-27a-3p,72656.0,53528.0,51878.0,21521.0,64074.0,16050.0,43216.0,24289.0,28904.0,36673.0,60858.0,47.0,25064.0,32522.0,35081.0,52971.0,34416.0,31017.0,39226.0,26522.0,55101.0,28123.0,26149.0,50397.0
hsa-miR-27a-5p,122.0,161.0,185.0,374.0,200.0,64.0,237.0,173.0,225.0,201.0,242.0,0.0,158.0,189.0,424.0,134.0,195.0,438.0,253.0,256.0,504.0,94.0,385.0,153.0
hsa-miR-27b-3p,265350.0,270858.0,291138.0,54646.0,327057.0,39825.0,178386.0,194576.0,120007.0,207250.0,219481.0,286.0,185784.0,103376.0,130751.0,135896.0,164249.0,116073.0,185820.0,64463.0,195986.0,99927.0,105574.0,185097.0
hsa-miR-27b-5p,297.0,260.0,283.0,128.0,638.0,52.0,214.0,501.0,199.0,287.0,355.0,0.0,319.0,341.0,290.0,175.0,460.0,469.0,183.0,175.0,585.0,80.0,72.0,242.0
hsa-miR-28-3p,20464.0,14222.0,15441.0,6680.0,26548.0,1197.0,12095.0,12444.0,11198.0,18768.0,20096.0,526.0,18409.0,10307.0,13358.0,9741.0,14588.0,10719.0,17511.0,6547.0,13055.0,8481.0,4788.0,14828.0
hsa-miR-28-5p,13052.0,15217.0,15235.0,2489.0,19694.0,1638.0,6105.0,5374.0,8981.0,5888.0,13530.0,78.0,10105.0,6797.0,8259.0,11732.0,6634.0,7845.0,9462.0,6412.0,9133.0,6372.0,4193.0,13540.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-3p,41.0,161.0,93.0,144.0,169.0,24.0,227.0,184.0,170.0,37.0,324.0,100.0,219.0,159.0,147.0,17.0,147.0,117.0,156.0,133.0,57.0,84.0,75.0,121.0
hsa-miR-296-5p,143.0,129.0,91.0,186.0,180.0,49.0,171.0,159.0,275.0,211.0,295.0,0.0,191.0,203.0,186.0,68.0,277.0,189.0,236.0,255.0,68.0,108.0,0.0,179.0
hsa-miR-299-3p,917.0,308.0,187.0,97.0,674.0,72.0,155.0,345.0,123.0,282.0,296.0,0.0,156.0,168.0,84.0,260.0,95.0,67.0,71.0,87.0,51.0,13.0,332.0,472.0
hsa-miR-299-5p,34.0,8.0,9.0,19.0,50.0,0.0,0.0,14.0,24.0,5.0,1.0,0.0,0.0,22.0,0.0,12.0,12.0,0.0,12.0,0.0,11.0,0.0,0.0,28.0
hsa-miR-29a-3p,17272.0,34499.0,25340.0,18195.0,43875.0,9315.0,24296.0,15465.0,19404.0,17173.0,42334.0,68.0,15357.0,22183.0,33777.0,27290.0,24333.0,19721.0,25353.0,14364.0,40039.0,26477.0,30782.0,23721.0
hsa-miR-29a-5p,9.0,0.0,1.0,19.0,36.0,0.0,0.0,6.0,0.0,10.0,36.0,0.0,3.0,13.0,75.0,15.0,12.0,14.0,0.0,0.0,0.0,0.0,52.0,0.0
hsa-miR-29b-1-5p,1.0,28.0,8.0,32.0,17.0,3.0,17.0,0.0,19.0,14.0,17.0,0.0,0.0,20.0,44.0,14.0,9.0,16.0,0.0,20.0,22.0,16.0,0.0,17.0
hsa-miR-29b-2-5p,150.0,184.0,90.0,91.0,234.0,86.0,116.0,144.0,163.0,148.0,186.0,0.0,91.0,166.0,191.0,71.0,176.0,194.0,107.0,80.0,173.0,49.0,44.0,133.0
hsa-miR-29b-3p,347.0,1009.0,609.0,590.0,1052.0,738.0,589.0,170.0,802.0,313.0,963.0,0.0,277.0,466.0,1174.0,1505.0,567.0,890.0,720.0,527.0,1686.0,987.0,835.0,697.0
hsa-miR-29c-3p,1054.0,2154.0,1497.0,786.0,2078.0,2993.0,1861.0,702.0,1494.0,788.0,2308.0,0.0,1044.0,1006.0,2413.0,2258.0,1068.0,1559.0,1656.0,938.0,2198.0,1414.0,1313.0,2206.0
hsa-miR-29c-5p,278.0,165.0,158.0,156.0,272.0,49.0,79.0,88.0,139.0,270.0,264.0,0.0,202.0,149.0,199.0,159.0,218.0,157.0,143.0,56.0,211.0,107.0,181.0,161.0
hsa-miR-301a-3p,396.0,671.0,263.0,106.0,567.0,24.0,318.0,184.0,290.0,353.0,331.0,0.0,205.0,425.0,408.0,277.0,629.0,219.0,279.0,125.0,260.0,137.0,58.0,241.0
hsa-miR-301a-5p,279.0,371.0,174.0,78.0,406.0,61.0,171.0,94.0,152.0,149.0,366.0,0.0,182.0,235.0,206.0,142.0,109.0,131.0,172.0,114.0,249.0,199.0,0.0,192.0
hsa-miR-301b-3p,60.0,95.0,26.0,20.0,95.0,6.0,23.0,12.0,25.0,55.0,17.0,0.0,22.0,66.0,13.0,9.0,26.0,22.0,32.0,17.0,45.0,14.0,0.0,28.0
hsa-miR-301b-5p,9.0,1.0,1.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,31.0,0.0,9.0,10.0,20.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,5.0,5.0,0.0,0.0,7.0,8.0,0.0,4.0,14.0,0.0,29.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0
hsa-miR-3064-5p,73.0,34.0,32.0,0.0,90.0,20.0,30.0,41.0,50.0,32.0,48.0,0.0,41.0,29.0,85.0,37.0,14.0,18.0,47.0,26.0,36.0,87.0,0.0,38.0
hsa-miR-3065-3p,7.0,12.0,0.0,0.0,7.0,0.0,0.0,11.0,7.0,0.0,14.0,0.0,0.0,0.0,13.0,37.0,0.0,26.0,0.0,5.0,23.0,0.0,0.0,0.0
hsa-miR-3065-5p,43.0,24.0,15.0,0.0,64.0,6.0,9.0,31.0,34.0,54.0,19.0,0.0,22.0,87.0,0.0,27.0,31.0,107.0,37.0,0.0,50.0,36.0,47.0,31.0
hsa-miR-3074-3p,0.0,0.0,3.0,20.0,8.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
hsa-miR-3074-5p,25.0,17.0,20.0,0.0,89.0,29.0,0.0,111.0,0.0,0.0,61.0,0.0,0.0,82.0,19.0,21.0,12.0,26.0,0.0,61.0,0.0,4.0,0.0,87.0
hsa-miR-3085-3p,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0
hsa-miR-30a-3p,911.0,679.0,769.0,1199.0,1045.0,365.0,831.0,498.0,775.0,905.0,2034.0,0.0,481.0,506.0,1622.0,1121.0,826.0,962.0,1459.0,1140.0,2526.0,700.0,1500.0,948.0
hsa-miR-30a-5p,20584.0,15736.0,15394.0,41006.0,25841.0,9052.0,29879.0,17282.0,16587.0,27404.0,48158.0,119.0,11922.0,13939.0,45739.0,20539.0,28797.0,25234.0,45355.0,28701.0,62633.0,15816.0,50909.0,20702.0
hsa-miR-30b-3p,206.0,261.0,223.0,86.0,464.0,46.0,204.0,264.0,170.0,227.0,380.0,0.0,194.0,347.0,201.0,383.0,342.0,227.0,192.0,190.0,132.0,94.0,59.0,221.0
hsa-miR-30b-5p,14252.0,11787.0,9553.0,7911.0,19200.0,2325.0,9383.0,4438.0,8925.0,11513.0,14344.0,51.0,4862.0,12658.0,14269.0,11235.0,15044.0,10085.0,10500.0,5295.0,14893.0,7154.0,5411.0,11526.0
hsa-miR-30c-1-3p,241.0,414.0,306.0,114.0,412.0,85.0,136.0,239.0,281.0,272.0,349.0,36.0,253.0,326.0,223.0,274.0,244.0,178.0,369.0,145.0,434.0,114.0,106.0,253.0
hsa-miR-30c-2-3p,34.0,52.0,57.0,245.0,165.0,41.0,121.0,80.0,75.0,98.0,194.0,0.0,102.0,27.0,229.0,54.0,131.0,87.0,162.0,266.0,195.0,89.0,394.0,109.0
hsa-miR-30c-5p,42189.0,25772.0,26897.0,54096.0,112750.0,6594.0,39368.0,30724.0,48669.0,43617.0,58811.0,4.0,15848.0,89369.0,83208.0,41245.0,83024.0,36594.0,44984.0,21092.0,67043.0,26612.0,32520.0,32077.0
hsa-miR-30d-3p,1764.0,1467.0,852.0,119.0,1349.0,177.0,803.0,802.0,590.0,1266.0,1009.0,0.0,1050.0,918.0,535.0,800.0,856.0,797.0,755.0,280.0,790.0,737.0,715.0,983.0
hsa-miR-30d-5p,512555.0,242520.0,146783.0,145323.0,312596.0,58881.0,200860.0,154127.0,147265.0,362755.0,261945.0,298.0,125816.0,238142.0,202779.0,103423.0,281665.0,172254.0,240068.0,95372.0,193402.0,106662.0,114734.0,199266.0
hsa-miR-30e-3p,5110.0,5573.0,5078.0,1979.0,9346.0,1217.0,3328.0,2236.0,4724.0,3486.0,4994.0,0.0,2498.0,4879.0,4249.0,4775.0,3593.0,2795.0,3244.0,1539.0,4551.0,2669.0,2286.0,4872.0
hsa-miR-30e-5p,268645.0,203261.0,99252.0,97045.0,323784.0,61372.0,146121.0,147098.0,137401.0,211490.0,206867.0,342.0,84711.0,207074.0,168819.0,103475.0,242131.0,124175.0,182320.0,54810.0,155202.0,67905.0,74066.0,127648.0
hsa-miR-31-3p,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,32.0,24.0,40.0,24.0,69.0,19.0,17.0,13.0,79.0,12.0,63.0,0.0,22.0,22.0,75.0,67.0,10.0,49.0,33.0,46.0,118.0,5.0,96.0,39.0
hsa-miR-3115,58.0,8.0,6.0,0.0,14.0,10.0,0.0,0.0,0.0,21.0,19.0,0.0,29.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,20.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
hsa-miR-3120-3p,114.0,904.0,70.0,15.0,275.0,70.0,91.0,152.0,72.0,414.0,347.0,0.0,492.0,69.0,184.0,136.0,32.0,234.0,323.0,36.0,226.0,169.0,78.0,358.0
hsa-miR-3120-5p,85.0,28.0,0.0,20.0,23.0,17.0,26.0,65.0,32.0,27.0,78.0,0.0,18.0,44.0,22.0,39.0,36.0,3.0,77.0,0.0,0.0,21.0,0.0,21.0
hsa-miR-3121-3p,7.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0
hsa-miR-3122,7.0,8.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0
hsa-miR-3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-3p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,93.0,37.0,64.0,0.0,44.0,18.0,38.0,32.0,26.0,43.0,38.0,0.0,21.0,47.0,0.0,15.0,83.0,35.0,119.0,85.0,0.0,22.0,0.0,49.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,29.0,0.0,9.0,26.0,16.0,0.0,0.0,18.0,0.0,16.0,40.0,0.0,17.0,10.0,15.0,25.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0
hsa-miR-3127-5p,27.0,44.0,11.0,0.0,41.0,3.0,0.0,14.0,0.0,5.0,22.0,0.0,19.0,10.0,0.0,0.0,0.0,9.0,22.0,65.0,0.0,0.0,0.0,28.0
hsa-miR-3128,6.0,27.0,3.0,0.0,11.0,4.0,0.0,0.0,7.0,0.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,57.0,0.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,13.0
hsa-miR-3130-5p,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
hsa-miR-3131,0.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,4.0,6.0,7.0,17.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0
hsa-miR-3134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,9.0,7.0,10.0,30.0,9.0,2.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,22.0,11.0,20.0,16.0,20.0,14.0,0.0,0.0,12.0,27.0,3.0,0.0,3.0,14.0,32.0,23.0,19.0,11.0,12.0,0.0,0.0,0.0,29.0,5.0
hsa-miR-3137,2.0,3.0,0.0,0.0,3.0,1.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
hsa-miR-3138,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,4.0,5.0,1.0,0.0,17.0,3.0,11.0,14.0,0.0,12.0,0.0,0.0,1.0,9.0,42.0,0.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,10.0
hsa-miR-3140-3p,56.0,99.0,29.0,0.0,68.0,40.0,0.0,39.0,70.0,79.0,96.0,0.0,26.0,17.0,11.0,18.0,16.0,33.0,30.0,32.0,52.0,31.0,47.0,41.0
hsa-miR-3140-5p,6.0,41.0,3.0,0.0,27.0,57.0,31.0,26.0,8.0,15.0,63.0,0.0,14.0,9.0,6.0,77.0,19.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0
hsa-miR-3141,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
