miRNA,SRR1014667,SRR1014668,SRR1014669
hsa-miR-4665-5p,0.05,0.0,0.0
hsa-miR-4666a-5p,0.0,0.0,0.44
hsa-miR-4667-5p,0.05,0.77,0.06
hsa-miR-4672,0.0,0.32,0.25
hsa-miR-4676-3p,0.05,0.32,0.0
hsa-miR-4677-3p,2.32,1.22,7.4
hsa-miR-4677-5p,0.05,0.38,0.19
hsa-miR-4680-3p,0.05,0.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.06
hsa-miR-4683,0.0,0.19,0.0
hsa-miR-4684-3p,0.34,0.26,0.19
hsa-miR-4685-3p,0.34,0.45,0.19
hsa-miR-4687-3p,0.0,0.26,0.0
hsa-miR-4687-5p,0.0,0.13,0.0
hsa-miR-4688,0.24,0.83,0.51
hsa-miR-4689,0.1,0.0,0.0
hsa-miR-4697-3p,0.39,0.26,0.51
hsa-miR-4700-5p,0.05,0.0,0.19
hsa-miR-4707-3p,1.45,2.81,2.72
hsa-miR-4707-5p,0.05,0.0,0.0
hsa-miR-4708-3p,0.19,0.45,0.19
hsa-miR-4709-3p,0.05,0.0,0.0
hsa-miR-4709-5p,0.19,0.0,0.0
hsa-miR-4713-5p,0.0,0.26,0.0
hsa-miR-4716-3p,0.0,0.13,0.0
hsa-miR-4717-3p,0.1,0.26,0.51
hsa-miR-4720-5p,0.15,0.0,0.0
hsa-miR-4721,0.1,0.0,0.0
hsa-miR-4723-3p,0.05,0.0,0.0
hsa-miR-4723-5p,0.1,0.0,0.13
hsa-miR-4724-5p,0.1,0.26,0.0
hsa-miR-4725-3p,0.0,0.06,0.0
hsa-miR-4727-3p,0.0,0.06,0.0
hsa-miR-4728-3p,0.87,1.02,1.58
hsa-miR-4728-5p,0.0,0.0,0.13
hsa-miR-4731-3p,0.05,0.0,0.0
hsa-miR-4733-3p,0.0,0.19,0.0
hsa-miR-4733-5p,0.0,0.06,0.0
hsa-miR-4734,0.0,0.0,0.19
hsa-miR-4738-3p,0.05,0.0,0.0
hsa-miR-4741,0.24,0.26,0.63
hsa-miR-4742-3p,0.1,0.0,0.19
hsa-miR-4745-5p,0.73,2.3,0.51
hsa-miR-4746-5p,1.16,0.58,0.7
hsa-miR-4747-3p,0.0,0.06,0.0
hsa-miR-4747-5p,0.05,0.0,0.0
hsa-miR-4748,0.05,0.0,0.32
hsa-miR-4750-5p,0.0,0.06,0.25
hsa-miR-4755-3p,0.05,0.0,0.0
hsa-miR-4758-3p,0.05,0.0,0.0
hsa-miR-4758-5p,0.0,0.0,0.06
hsa-miR-4762-3p,0.05,0.0,0.0
hsa-miR-4762-5p,0.05,0.13,0.19
hsa-miR-4766-3p,0.1,0.0,0.0
hsa-miR-4769-5p,0.0,0.13,0.0
hsa-miR-4775,0.29,0.13,0.82
hsa-miR-4780,0.0,0.06,0.13
hsa-miR-4781-3p,0.15,0.19,0.25
hsa-miR-4786-5p,0.24,0.32,0.89
hsa-miR-4787-3p,0.1,0.0,0.0
hsa-miR-4793-3p,0.0,0.0,0.25
hsa-miR-4795-3p,0.0,0.0,0.19
hsa-miR-4796-3p,0.05,0.0,0.25
hsa-miR-4797-3p,0.34,0.26,0.76
hsa-miR-4800-5p,0.0,0.0,0.44
hsa-miR-4802-3p,0.0,0.06,0.0
hsa-miR-4802-5p,0.29,0.26,0.0
hsa-miR-483-5p,0.0,0.06,0.0
hsa-miR-484,23.48,22.39,14.43
hsa-miR-486-5p,1.65,4.61,0.19
hsa-miR-487b-3p,0.05,0.0,0.06
hsa-miR-491-3p,0.0,0.0,0.13
hsa-miR-491-5p,0.1,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.06
hsa-miR-497-5p,1.26,0.26,0.82
hsa-miR-4999-5p,0.39,0.0,0.0
hsa-miR-499a-5p,4.5,2.56,0.82
hsa-miR-5000-3p,0.48,1.09,0.25
hsa-miR-5001-3p,0.19,0.19,0.13
hsa-miR-5001-5p,0.0,0.19,0.0
hsa-miR-5004-5p,0.44,0.13,0.25
hsa-miR-5009-5p,0.1,0.0,0.13
hsa-miR-500a-3p,135.96,200.54,117.12
hsa-miR-500a-5p,1.31,1.02,2.15
hsa-miR-500b-3p,0.19,0.26,0.82
hsa-miR-500b-5p,0.77,0.51,0.25
hsa-miR-501-3p,222.75,152.57,191.21
hsa-miR-501-5p,0.82,0.13,0.57
hsa-miR-5010-3p,0.53,0.77,0.51
hsa-miR-5010-5p,1.06,3.77,0.57
hsa-miR-502-3p,27.59,1.22,37.58
hsa-miR-502-5p,0.34,1.02,2.97
hsa-miR-503-3p,0.1,0.26,0.13
hsa-miR-503-5p,0.53,1.54,0.38
hsa-miR-504-5p,0.0,0.13,0.0
hsa-miR-505-3p,7.99,3.9,6.07
hsa-miR-505-5p,0.73,0.7,1.27
hsa-miR-508-3p,0.39,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.25
hsa-miR-5089-3p,0.0,0.06,0.0
hsa-miR-509-3p,5.81,3.39,5.13
hsa-miR-5091,0.05,0.0,0.0
hsa-miR-5092,0.15,0.0,0.32
hsa-miR-5094,8.42,8.83,8.54
hsa-miR-514a-3p,0.05,0.0,0.0
hsa-miR-516a-5p,0.1,0.0,0.0
hsa-miR-516b-5p,0.0,0.19,0.0
hsa-miR-5187-3p,0.1,0.0,0.0
hsa-miR-5187-5p,0.1,0.06,0.19
hsa-miR-5189-5p,0.58,1.09,0.0
hsa-miR-5193,0.0,0.06,0.0
hsa-miR-520a-3p,0.05,0.0,0.0
hsa-miR-525-5p,0.1,0.0,0.0
hsa-miR-532-3p,2.9,4.86,2.47
hsa-miR-532-5p,999.89,1305.8,1096.07
hsa-miR-539-3p,0.05,0.0,0.0
hsa-miR-542-3p,16.99,1.92,12.84
hsa-miR-542-5p,1.06,0.7,0.57
hsa-miR-545-5p,0.24,0.13,0.0
hsa-miR-548a-3p,0.24,0.38,0.25
hsa-miR-548a-5p,0.19,0.0,0.06
hsa-miR-548ab,0.0,0.0,0.13
hsa-miR-548ad-5p,0.29,0.0,0.13
hsa-miR-548ae-5p,0.05,0.32,0.38
hsa-miR-548al,0.1,0.51,0.0
hsa-miR-548am-5p,0.0,0.7,0.0
hsa-miR-548ap-5p,0.0,0.32,0.0
hsa-miR-548aq-3p,0.05,0.0,0.0
hsa-miR-548ar-3p,0.0,0.0,0.06
hsa-miR-548au-5p,0.0,0.19,0.0
hsa-miR-548ax,0.05,0.0,0.0
hsa-miR-548ay-5p,0.15,0.0,0.13
hsa-miR-548az-5p,3.48,2.37,3.48
hsa-miR-548bc,0.24,0.26,0.95
hsa-miR-548c-5p,0.53,0.77,0.38
hsa-miR-548d-3p,0.0,0.51,0.38
hsa-miR-548d-5p,2.23,0.9,5.82
hsa-miR-548e-3p,2.08,2.43,3.54
hsa-miR-548e-5p,0.58,0.96,2.34
hsa-miR-548f-3p,2.95,0.58,3.99
hsa-miR-548h-3p,0.05,0.0,0.0
hsa-miR-548i,1.45,1.28,1.58
hsa-miR-548j-5p,0.15,0.13,0.19
hsa-miR-548k,19.22,8.32,24.3
hsa-miR-548l,2.13,2.3,3.04
hsa-miR-548n,0.53,0.45,0.89
hsa-miR-548o-3p,4.21,8.7,8.86
hsa-miR-548o-5p,0.73,0.13,2.09
hsa-miR-548q,0.34,0.19,0.19
hsa-miR-548s,0.05,0.0,0.06
hsa-miR-548u,0.63,0.77,0.57
hsa-miR-548v,0.15,0.0,0.25
hsa-miR-548w,0.0,0.0,0.13
hsa-miR-548z,0.0,0.0,0.19
hsa-miR-549a-3p,7.89,24.56,1.96
hsa-miR-549a-5p,27.35,52.13,2.78
hsa-miR-550a-3p,0.1,0.06,0.44
hsa-miR-550a-5p,3.73,0.0,1.58
hsa-miR-551a,0.34,0.9,1.2
hsa-miR-552-3p,10.65,10.17,12.46
hsa-miR-552-5p,5.18,6.08,9.87
hsa-miR-556-3p,0.05,0.51,0.32
hsa-miR-556-5p,0.48,0.19,0.57
hsa-miR-5580-3p,0.0,0.13,0.0
hsa-miR-5581-3p,0.05,0.13,0.32
hsa-miR-5582-3p,0.24,0.0,0.76
hsa-miR-5587-3p,0.0,0.0,0.13
hsa-miR-5588-3p,0.0,0.0,0.13
hsa-miR-559,0.15,0.0,0.0
hsa-miR-5590-5p,0.05,0.0,0.0
hsa-miR-561-5p,0.15,0.77,0.32
hsa-miR-5680,0.29,0.77,0.82
hsa-miR-5683,0.34,0.06,0.32
hsa-miR-5696,1.21,0.9,2.21
hsa-miR-570-3p,0.39,0.96,0.13
hsa-miR-5700,0.05,0.0,0.06
hsa-miR-5706,0.0,0.13,0.0
hsa-miR-574-3p,4.79,12.41,10.57
hsa-miR-574-5p,47.1,41.96,19.3
hsa-miR-576-3p,3.48,6.14,6.64
hsa-miR-576-5p,1.94,1.09,1.2
hsa-miR-577,1874.28,1128.09,3499.42
hsa-miR-579-3p,0.15,0.0,0.06
hsa-miR-579-5p,0.05,0.0,0.06
hsa-miR-580-3p,0.77,0.19,1.01
hsa-miR-582-3p,49.56,25.01,40.18
hsa-miR-582-5p,3.39,2.56,6.07
hsa-miR-584-3p,0.24,1.09,1.2
hsa-miR-584-5p,338.62,929.4,331.36
hsa-miR-586,0.0,0.13,0.0
hsa-miR-588,0.0,0.19,0.0
hsa-miR-589-3p,1.02,3.26,2.15
hsa-miR-589-5p,11.23,2.69,5.19
hsa-miR-590-3p,4.79,0.64,3.92
hsa-miR-590-5p,0.19,0.0,0.13
hsa-miR-592,0.58,0.38,1.14
hsa-miR-597-3p,0.05,0.0,0.0
hsa-miR-597-5p,0.1,0.19,0.0
hsa-miR-598-3p,0.05,0.0,0.06
hsa-miR-600,0.1,0.19,0.0
hsa-miR-605-5p,0.15,0.06,0.0
hsa-miR-609,0.05,0.0,0.0
hsa-miR-615-3p,0.05,0.13,0.0
hsa-miR-616-3p,0.15,0.0,0.19
hsa-miR-616-5p,0.44,0.64,1.9
hsa-miR-618,1.06,0.7,1.65
hsa-miR-619-5p,0.53,0.13,0.25
hsa-miR-622,0.0,0.0,0.19
hsa-miR-624-3p,0.1,0.0,0.13
hsa-miR-624-5p,0.58,0.0,0.13
hsa-miR-625-3p,19.65,12.6,1.58
hsa-miR-625-5p,28.56,6.08,28.35
hsa-miR-627-3p,1.26,1.15,1.14
hsa-miR-627-5p,1.06,1.47,0.63
hsa-miR-628-3p,0.68,1.54,0.95
hsa-miR-628-5p,0.48,0.7,1.65
hsa-miR-629-3p,0.05,0.06,0.0
hsa-miR-629-5p,25.9,51.49,23.79
hsa-miR-636,0.0,0.0,0.06
hsa-miR-639,0.0,0.0,0.06
hsa-miR-641,7.55,12.28,12.78
hsa-miR-642a-5p,0.1,0.0,0.0
hsa-miR-643,0.29,0.13,0.13
hsa-miR-644a,0.0,0.0,0.06
hsa-miR-6503-3p,0.0,0.06,0.0
hsa-miR-6505-5p,1.31,1.54,2.4
hsa-miR-6508-3p,0.1,0.0,0.0
hsa-miR-651-5p,3.05,2.17,1.27
hsa-miR-6511a-3p,0.68,0.0,0.13
hsa-miR-6511a-5p,0.44,0.26,0.32
hsa-miR-6511b-3p,0.44,0.0,0.13
hsa-miR-6511b-5p,0.19,0.32,0.0
hsa-miR-6513-3p,0.0,0.0,0.19
hsa-miR-6513-5p,0.0,0.19,0.06
hsa-miR-6514-5p,0.15,0.38,0.19
hsa-miR-6515-5p,2.32,2.56,2.59
hsa-miR-6516-3p,0.05,0.0,0.0
hsa-miR-6516-5p,0.1,0.19,0.0
hsa-miR-652-3p,9.1,46.89,20.94
hsa-miR-652-5p,0.34,0.77,0.19
hsa-miR-654-3p,0.0,0.0,0.13
hsa-miR-659-5p,0.39,0.32,0.0
hsa-miR-660-3p,0.15,0.26,0.13
hsa-miR-660-5p,294.19,202.21,248.79
hsa-miR-663b,0.15,0.13,0.0
hsa-miR-664a-3p,23.04,13.37,18.54
hsa-miR-664a-5p,0.39,1.22,0.38
hsa-miR-664b-3p,0.63,0.13,0.63
hsa-miR-670-3p,0.05,0.0,0.0
hsa-miR-671-3p,3.82,5.63,6.33
hsa-miR-671-5p,0.39,0.32,0.76
hsa-miR-6715b-3p,0.05,0.13,0.13
hsa-miR-6716-3p,0.1,3.52,2.97
hsa-miR-6721-5p,0.19,0.0,0.38
hsa-miR-6724-5p,0.0,0.06,0.0
hsa-miR-6728-5p,0.34,0.19,0.13
hsa-miR-6730-5p,0.1,0.0,0.0
hsa-miR-6732-3p,0.1,0.0,0.0
hsa-miR-6732-5p,0.0,0.06,0.44
hsa-miR-6733-5p,0.15,0.19,0.51
hsa-miR-6734-5p,0.05,0.13,0.13
hsa-miR-6735-5p,0.58,1.15,0.95
hsa-miR-6737-3p,0.0,0.0,0.25
hsa-miR-6738-5p,0.1,0.13,0.0
hsa-miR-6739-3p,0.0,0.13,0.0
hsa-miR-6739-5p,0.1,0.0,0.0
hsa-miR-6740-5p,0.05,0.0,0.0
hsa-miR-6744-3p,0.0,0.0,0.13
hsa-miR-6744-5p,0.1,0.19,0.06
hsa-miR-6747-3p,0.1,0.0,0.19
hsa-miR-6748-5p,0.0,0.13,0.0
hsa-miR-6749-3p,0.15,0.06,0.0
hsa-miR-675-3p,8.03,14.14,8.61
hsa-miR-675-5p,12.78,8.0,1.39
hsa-miR-6751-5p,0.0,0.0,0.06
hsa-miR-6752-5p,0.0,0.0,0.25
hsa-miR-6753-3p,0.44,0.58,0.38
hsa-miR-6754-3p,0.15,0.19,0.0
hsa-miR-6755-3p,0.0,0.0,0.13
hsa-miR-6755-5p,0.19,0.19,0.32
hsa-miR-6757-5p,0.0,0.06,0.0
hsa-miR-6761-5p,0.29,1.09,0.38
hsa-miR-6762-3p,0.19,0.0,0.0
hsa-miR-6763-5p,0.0,0.06,0.0
hsa-miR-6764-5p,0.05,0.0,0.0
hsa-miR-6767-5p,0.05,0.26,0.0
hsa-miR-6768-3p,0.0,0.0,0.25
hsa-miR-6768-5p,0.0,0.0,0.06
hsa-miR-6769a-5p,0.0,0.0,0.13
hsa-miR-6770-3p,0.05,0.13,0.0
hsa-miR-6770-5p,0.1,0.19,0.25
hsa-miR-6773-5p,0.0,0.13,0.0
hsa-miR-6774-3p,0.05,0.06,0.0
hsa-miR-6774-5p,0.15,0.0,0.0
hsa-miR-6776-3p,0.0,0.0,0.06
hsa-miR-6777-5p,0.0,0.45,0.0
hsa-miR-6779-5p,0.05,0.0,0.0
hsa-miR-6780a-5p,0.1,0.0,0.0
hsa-miR-6781-5p,0.0,0.06,0.19
hsa-miR-6782-3p,0.05,0.0,0.0
hsa-miR-6783-5p,0.05,0.0,0.19
hsa-miR-6786-3p,0.29,0.0,0.0
hsa-miR-6789-3p,0.05,0.0,0.0
hsa-miR-6789-5p,0.05,0.32,0.25
hsa-miR-6793-5p,0.39,1.09,0.19
hsa-miR-6796-5p,0.0,0.0,0.06
hsa-miR-6797-3p,0.05,0.32,0.0
hsa-miR-6797-5p,0.0,0.13,0.19
hsa-miR-6799-3p,0.1,0.0,0.0
hsa-miR-6799-5p,0.1,0.13,0.44
hsa-miR-6800-3p,0.05,0.06,0.0
hsa-miR-6800-5p,0.0,0.13,0.06
hsa-miR-6801-3p,0.05,0.13,0.0
hsa-miR-6803-3p,0.0,0.13,0.0
hsa-miR-6804-5p,0.05,0.13,0.13
hsa-miR-6805-5p,0.05,0.0,0.0
hsa-miR-6807-3p,0.05,0.0,0.06
hsa-miR-6810-3p,0.05,0.0,0.0
hsa-miR-6810-5p,0.1,0.06,0.0
hsa-miR-6812-5p,0.0,0.0,0.06
hsa-miR-6813-5p,0.05,0.0,0.0
hsa-miR-6814-5p,0.05,0.0,0.0
hsa-miR-6816-3p,0.0,0.7,0.32
hsa-miR-6818-5p,0.0,0.26,0.06
hsa-miR-6820-5p,0.0,0.26,0.06
hsa-miR-6821-5p,0.0,0.06,0.0
hsa-miR-6822-5p,0.05,0.0,0.0
hsa-miR-6824-5p,0.0,0.0,0.06
hsa-miR-6825-3p,0.0,0.19,0.0
hsa-miR-6826-5p,0.1,0.0,0.13
hsa-miR-6829-5p,0.0,0.0,0.06
hsa-miR-6830-5p,0.0,0.19,0.0
hsa-miR-6832-5p,0.05,0.0,0.51
hsa-miR-6836-5p,0.05,0.0,0.0
hsa-miR-6837-3p,0.19,0.45,0.44
hsa-miR-6838-5p,0.0,0.06,0.0
hsa-miR-6840-3p,0.05,0.32,0.06
hsa-miR-6842-3p,1.74,5.57,1.52
hsa-miR-6842-5p,0.05,0.0,0.0
hsa-miR-6846-3p,0.0,0.13,0.0
hsa-miR-6846-5p,0.1,0.13,0.19
hsa-miR-6847-5p,5.03,4.29,12.78
hsa-miR-6848-5p,0.24,0.51,0.25
hsa-miR-6850-3p,0.1,0.51,0.0
hsa-miR-6851-5p,0.15,1.09,1.01
hsa-miR-6852-5p,0.34,0.45,0.57
hsa-miR-6853-3p,0.05,0.0,0.0
hsa-miR-6854-5p,0.19,0.06,0.38
hsa-miR-6855-3p,0.0,0.06,0.06
hsa-miR-6855-5p,0.1,0.0,0.13
hsa-miR-6857-3p,0.0,0.0,0.06
hsa-miR-6858-3p,0.0,0.0,0.06
hsa-miR-6859-5p,1.36,1.73,2.15
hsa-miR-6862-3p,0.05,0.0,0.0
hsa-miR-6862-5p,0.29,2.05,0.63
hsa-miR-6864-5p,0.19,0.32,0.25
hsa-miR-6865-3p,0.05,0.0,0.0
hsa-miR-6865-5p,0.19,0.9,0.32
hsa-miR-6866-3p,0.1,0.0,0.0
hsa-miR-6866-5p,1.16,1.79,1.14
hsa-miR-6867-5p,0.1,0.0,0.0
hsa-miR-6868-3p,0.05,0.13,0.0
hsa-miR-6871-3p,0.1,0.0,0.0
hsa-miR-6872-3p,0.0,0.0,0.06
hsa-miR-6873-5p,0.0,0.26,0.19
hsa-miR-6874-3p,0.0,0.38,0.0
hsa-miR-6875-5p,0.1,0.26,0.0
hsa-miR-6876-5p,0.05,0.0,0.0
hsa-miR-6877-5p,0.1,0.06,0.0
hsa-miR-6878-5p,0.1,0.0,0.0
hsa-miR-6880-5p,0.1,0.0,0.0
hsa-miR-6882-5p,0.48,0.38,1.33
hsa-miR-6884-3p,0.15,0.26,0.32
hsa-miR-6884-5p,0.19,0.13,0.19
hsa-miR-6886-3p,0.29,0.06,0.32
hsa-miR-6886-5p,0.48,3.2,1.9
hsa-miR-6887-5p,0.0,0.26,0.0
hsa-miR-6890-5p,0.05,0.0,0.0
hsa-miR-6891-5p,0.0,0.0,0.06
hsa-miR-6893-5p,0.0,0.0,0.13
hsa-miR-6894-5p,0.15,0.51,0.63
hsa-miR-6895-3p,0.0,0.0,0.32
hsa-miR-6895-5p,0.05,0.32,0.44
hsa-miR-7-1-3p,3.1,4.09,5.76
hsa-miR-7-5p,150.0,24.44,100.79
hsa-miR-7110-3p,0.05,0.0,0.06
hsa-miR-7111-5p,0.0,0.0,0.13
hsa-miR-7112-3p,0.63,0.26,0.25
hsa-miR-7113-5p,0.0,0.06,0.0
hsa-miR-7114-3p,0.05,0.19,0.13
hsa-miR-7114-5p,0.0,0.06,0.0
hsa-miR-7151-3p,0.39,1.66,0.44
hsa-miR-744-3p,0.58,0.77,0.32
hsa-miR-744-5p,53.0,60.51,74.79
hsa-miR-760,0.97,2.17,0.38
hsa-miR-766-3p,0.0,0.32,0.13
hsa-miR-766-5p,0.0,0.13,0.0
hsa-miR-767-5p,0.15,0.0,0.38
hsa-miR-769-3p,0.48,0.38,0.13
hsa-miR-769-5p,199.22,185.51,255.75
hsa-miR-7703,0.0,0.13,0.0
hsa-miR-7704,0.0,0.13,0.19
hsa-miR-7705,3.34,1.6,4.68
hsa-miR-7706,50.05,50.09,44.35
hsa-miR-7854-3p,0.15,0.38,0.19
hsa-miR-7974,1.45,0.06,0.38
hsa-miR-8072,0.05,0.0,0.0
hsa-miR-8485,0.0,0.13,0.0
hsa-miR-873-3p,0.0,0.06,0.0
hsa-miR-873-5p,0.05,0.0,0.0
hsa-miR-874-3p,0.1,0.06,0.06
hsa-miR-877-3p,0.1,0.0,0.0
hsa-miR-877-5p,1.55,4.35,2.91
hsa-miR-885-5p,0.0,0.06,0.0
hsa-miR-888-5p,0.15,0.64,0.13
hsa-miR-889-3p,0.0,0.0,0.25
hsa-miR-890,0.05,0.0,0.0
hsa-miR-891a-5p,1.4,2.17,2.15
hsa-miR-892a,0.0,0.0,0.06
hsa-miR-892c-3p,0.1,0.0,0.0
hsa-miR-9-3p,0.05,0.0,0.0
hsa-miR-9-5p,1.94,4.03,4.11
hsa-miR-92a-1-5p,10.21,34.8,37.33
hsa-miR-92a-3p,27819.22,40380.33,26826.05
hsa-miR-92b-3p,19.36,27.12,13.6
hsa-miR-92b-5p,0.0,0.13,0.06
hsa-miR-93-3p,1.6,6.97,2.59
hsa-miR-93-5p,1641.76,1983.74,2364.5
hsa-miR-935,0.39,0.58,0.13
hsa-miR-936,0.0,0.0,0.19
hsa-miR-937-3p,2.27,0.77,2.78
hsa-miR-937-5p,0.24,0.06,0.32
hsa-miR-939-5p,1.45,1.47,3.67
hsa-miR-940,0.24,0.32,0.32
hsa-miR-941,404.98,209.43,256.32
hsa-miR-942-3p,0.15,0.38,0.0
hsa-miR-942-5p,0.82,0.77,0.19
hsa-miR-943,0.15,0.26,0.19
hsa-miR-944,0.05,0.06,0.0
hsa-miR-95-3p,15.59,20.41,33.6
hsa-miR-95-5p,1.4,0.26,1.33
hsa-miR-96-5p,106.24,42.54,111.55
hsa-miR-98-3p,0.34,2.56,0.7
hsa-miR-98-5p,1446.36,48.17,338.07
hsa-miR-9898,0.34,0.19,0.25
hsa-miR-9901,0.1,0.0,0.0
hsa-miR-9902,0.05,0.06,0.0
hsa-miR-9903,0.15,0.0,0.0
hsa-miR-9986,0.63,0.0,0.38
hsa-miR-99a-5p,0.34,0.32,0.44
hsa-miR-99b-3p,0.0,0.19,0.0
hsa-miR-99b-5p,2.37,3.2,1.58
hsa-mir-10527-5p,0.05,0.0,0.0
hsa-mir-107-3p,0.24,0.26,0.13
hsa-mir-12125-3p,0.05,0.0,0.0
hsa-mir-12136-5p,2.42,0.38,0.0
hsa-mir-1256-5p,1.02,0.13,1.01
hsa-mir-1273c-5p,0.53,0.19,0.89
hsa-mir-1276-5p,0.34,0.9,0.89
hsa-mir-1278-3p,0.0,0.19,0.0
hsa-mir-1289-1-3p,0.05,0.0,0.06
hsa-mir-1291-5p,0.0,0.0,0.19
hsa-mir-1293-5p,0.1,0.0,0.25
hsa-mir-1294-5p,0.05,0.0,0.19
hsa-mir-1303-3p,0.24,0.83,0.0
hsa-mir-153-1-3p,0.1,0.13,0.0
hsa-mir-1538-3p,0.0,0.0,0.06
hsa-mir-194-1-5p,1.31,2.69,4.43
hsa-mir-1976-3p,0.05,0.0,0.13
hsa-mir-2110-5p,0.34,0.38,0.06
hsa-mir-3138-3p,0.0,0.0,0.25
hsa-mir-3143-5p,0.05,0.0,0.0
hsa-mir-3155a-3p,0.19,1.47,0.13
hsa-mir-3159-5p,0.24,0.26,0.0
hsa-mir-3164-5p,0.0,0.06,0.0
hsa-mir-3174-5p,0.05,0.26,0.0
hsa-mir-3179-3-3p,0.0,0.13,0.0
hsa-mir-3202-1-5p,0.0,0.32,0.0
hsa-mir-3646-3p,0.1,0.0,0.0
hsa-mir-3648-1-5p,0.24,0.19,0.51
hsa-mir-3648-2-5p,0.1,0.13,0.06
hsa-mir-3652-5p,0.0,0.0,0.13
hsa-mir-3909-3p,0.05,0.0,0.0
hsa-mir-3916-5p,0.0,0.06,0.0
hsa-mir-3921-3p,0.05,0.0,0.0
hsa-mir-3929-3p,0.1,0.0,0.0
hsa-mir-3941-3p,0.0,0.0,0.13
hsa-mir-3960-3p,0.1,0.0,0.06
hsa-mir-421-3p,0.39,0.0,0.19
hsa-mir-429-3p,2.13,1.47,2.72
hsa-mir-4424-5p,0.0,0.0,0.44
hsa-mir-4426-5p,0.15,0.0,0.25
hsa-mir-4470-3p,0.1,0.0,0.0
hsa-mir-4472-2-5p,0.0,0.13,0.06
hsa-mir-4473-3p,0.87,0.64,0.25
hsa-mir-4512-3p,0.05,0.0,0.19
hsa-mir-4525-5p,0.0,0.13,0.0
hsa-mir-466-3p,0.92,0.0,0.57
hsa-mir-4737-5p,0.05,0.0,0.0
hsa-mir-4741-3p,0.0,0.0,0.06
hsa-mir-4771-1-3p,0.15,0.0,0.0
hsa-mir-4771-2-3p,0.0,0.38,0.0
hsa-mir-4780-3p,0.05,0.06,0.0
hsa-mir-5092-3p,0.0,0.0,0.13
hsa-mir-548ac-3p,0.15,0.0,0.06
hsa-mir-548k-5p,0.05,0.0,0.38
hsa-mir-548z-3p,0.05,0.0,0.0
hsa-mir-551a-3p,0.05,0.0,0.0
hsa-mir-558-3p,0.0,0.0,0.25
hsa-mir-559-5p,0.63,0.32,0.63
hsa-mir-5682-3p,0.0,0.13,0.0
hsa-mir-5684-5p,0.0,0.06,0.0
hsa-mir-5689-5p,0.0,0.0,0.13
hsa-mir-5692c-1-3p,0.05,0.0,0.0
hsa-mir-5695-3p,0.1,0.06,0.0
hsa-mir-5696-5p,0.39,0.19,0.19
hsa-mir-5702-3p,0.05,0.0,0.0
hsa-mir-577-5p,0.05,0.0,0.19
hsa-mir-578-3p,0.0,0.13,0.0
hsa-mir-581-5p,0.0,0.0,0.06
hsa-mir-599-3p,0.63,0.45,0.38
hsa-mir-600-3p,0.34,0.26,0.44
hsa-mir-607-3p,0.05,0.0,0.0
hsa-mir-612-5p,0.1,0.0,0.0
hsa-mir-614-3p,0.0,0.0,0.06
hsa-mir-622-3p,0.05,0.0,0.0
hsa-mir-636-3p,0.0,0.26,0.06
hsa-mir-639-3p,0.05,0.0,0.0
hsa-mir-641-5p,0.63,1.73,0.82
hsa-mir-643-3p,0.1,0.0,0.06
hsa-mir-663a-5p,0.05,0.06,0.0
hsa-mir-6715a-3p,0.1,0.0,0.0
hsa-mir-711-3p,0.1,0.0,0.0
hsa-mir-7705-5p,0.63,0.58,0.19
hsa-mir-7854-3p,0.05,0.0,0.0
hsa-mir-7976-5p,0.0,0.0,0.13
hsa-mir-8086-5p,0.19,0.13,1.01
hsa-mir-940-3p,0.05,0.26,0.13
hsa-mir-941-1-3p,0.0,0.06,0.06
hsa-mir-941-3-3p,0.0,0.19,0.13
hsa-mir-941-4-3p,0.0,0.06,0.0
hsa-mir-941-5-3p,0.1,0.0,0.25
