miRNA,SRR26165199,SRR26165200,SRR26165201
hsa-miR-520a-5p,0.0,0.84,0.0
hsa-miR-532-3p,1.13,0.42,2.18
hsa-miR-532-5p,21.51,15.6,13.98
hsa-miR-539-3p,11.89,5.48,6.55
hsa-miR-541-3p,0.0,0.0,0.44
hsa-miR-542-3p,1.7,1.26,1.75
hsa-miR-542-5p,0.0,0.42,0.0
hsa-miR-543,18.11,11.38,9.17
hsa-miR-544b,0.0,0.0,0.44
hsa-miR-548a-3p,1.7,2.53,3.5
hsa-miR-548aa,0.0,0.42,0.0
hsa-miR-548ae-5p,0.0,0.84,0.0
hsa-miR-548am-5p,0.0,0.0,0.44
hsa-miR-548ap-5p,0.0,0.42,0.0
hsa-miR-548ay-3p,0.0,0.42,0.0
hsa-miR-548bc,0.0,0.0,0.87
hsa-miR-548d-5p,1.7,0.0,0.44
hsa-miR-548e-3p,6.23,0.84,3.5
hsa-miR-548e-5p,1.13,0.0,0.0
hsa-miR-548f-3p,0.0,0.42,0.0
hsa-miR-548h-3p,1.13,0.0,0.0
hsa-miR-548j-3p,1.13,0.0,0.0
hsa-miR-548j-5p,3.4,3.37,1.75
hsa-miR-548k,0.0,1.26,0.87
hsa-miR-548l,0.57,0.0,0.44
hsa-miR-548o-3p,1.13,0.42,0.44
hsa-miR-548o-5p,0.0,1.26,0.0
hsa-miR-548s,0.0,0.42,0.0
hsa-miR-548w,0.57,0.0,0.0
hsa-miR-550a-3p,0.57,0.84,1.31
hsa-miR-550a-5p,0.0,0.0,0.44
hsa-miR-552-3p,0.0,0.42,0.0
hsa-miR-556-5p,0.57,1.69,0.0
hsa-miR-5586-3p,0.0,0.84,0.0
hsa-miR-5588-5p,148.85,69.57,178.25
hsa-miR-561-5p,2.26,3.79,0.44
hsa-miR-5683,0.0,0.42,0.0
hsa-miR-5699-5p,1.13,0.0,3.93
hsa-miR-570-3p,0.0,0.42,0.44
hsa-miR-574-3p,49.24,37.95,52.86
hsa-miR-574-5p,43.58,25.72,23.16
hsa-miR-576-3p,2.83,0.84,2.62
hsa-miR-576-5p,2.83,2.11,0.44
hsa-miR-579-3p,0.0,0.0,0.44
hsa-miR-579-5p,0.57,0.0,0.0
hsa-miR-580-3p,0.57,0.0,0.0
hsa-miR-582-3p,0.57,0.42,0.0
hsa-miR-582-5p,0.0,0.0,0.44
hsa-miR-584-3p,0.0,0.42,0.44
hsa-miR-584-5p,124.51,112.16,135.0
hsa-miR-589-5p,14.15,16.44,13.11
hsa-miR-590-3p,8.49,2.53,4.37
hsa-miR-598-3p,7.92,9.7,8.74
hsa-miR-605-3p,0.0,0.42,0.44
hsa-miR-615-3p,0.0,3.37,5.68
hsa-miR-615-5p,0.0,0.0,0.44
hsa-miR-616-3p,1.13,0.0,0.0
hsa-miR-616-5p,0.0,0.42,0.44
hsa-miR-619-5p,6.79,5.06,5.68
hsa-miR-624-3p,0.0,0.42,0.0
hsa-miR-624-5p,0.0,0.0,0.87
hsa-miR-625-3p,13.58,8.85,1.75
hsa-miR-625-5p,1.7,1.26,0.44
hsa-miR-627-3p,2.26,1.69,1.31
hsa-miR-627-5p,1.13,0.0,0.0
hsa-miR-628-3p,7.92,5.06,4.81
hsa-miR-628-5p,0.0,0.84,1.75
hsa-miR-629-5p,23.2,14.76,23.59
hsa-miR-641,1.7,2.53,1.31
hsa-miR-6500-3p,0.0,0.0,0.44
hsa-miR-6504-5p,0.57,0.0,0.0
hsa-miR-6508-3p,0.0,0.0,0.44
hsa-miR-651-5p,1.13,0.0,0.87
hsa-miR-6511a-5p,1.13,0.0,0.44
hsa-miR-6511b-3p,0.57,0.42,0.0
hsa-miR-6513-3p,0.0,0.42,0.0
hsa-miR-6513-5p,1.13,0.0,1.75
hsa-miR-6516-3p,1.7,0.0,0.0
hsa-miR-6516-5p,0.57,0.42,0.44
hsa-miR-652-3p,28.3,36.26,51.55
hsa-miR-652-5p,1.7,1.26,2.62
hsa-miR-654-3p,39.05,29.09,34.95
hsa-miR-654-5p,0.57,0.84,0.87
hsa-miR-655-3p,3.96,0.84,0.44
hsa-miR-656-3p,7.36,3.79,3.5
hsa-miR-660-3p,0.0,0.42,0.0
hsa-miR-660-5p,20.38,28.67,19.66
hsa-miR-663a,1.13,0.42,0.44
hsa-miR-663b,0.0,0.84,0.44
hsa-miR-664a-3p,3.4,2.11,1.31
hsa-miR-664a-5p,2.83,3.79,1.75
hsa-miR-665,3.4,5.9,6.55
hsa-miR-668-3p,0.0,0.42,0.0
hsa-miR-671-3p,5.66,5.48,3.93
hsa-miR-671-5p,14.15,11.81,23.16
hsa-miR-6724-5p,1.7,0.42,0.44
hsa-miR-6734-5p,2.26,0.42,0.44
hsa-miR-6741-3p,0.0,1.26,0.0
hsa-miR-6763-5p,0.0,0.84,0.44
hsa-miR-6764-5p,0.0,0.0,0.44
hsa-miR-6779-5p,1.13,1.26,0.44
hsa-miR-6783-5p,0.0,0.0,1.31
hsa-miR-6789-3p,0.0,0.0,0.44
hsa-miR-6791-5p,0.0,0.42,0.0
hsa-miR-6800-5p,1.13,0.0,0.0
hsa-miR-6803-3p,0.57,0.0,0.0
hsa-miR-6809-5p,0.57,0.0,0.87
hsa-miR-6810-5p,0.57,0.0,0.0
hsa-miR-6813-5p,0.0,0.0,1.31
hsa-miR-6815-5p,0.0,1.26,0.44
hsa-miR-6819-5p,0.0,0.0,0.87
hsa-miR-6820-5p,0.57,1.26,0.0
hsa-miR-6837-5p,0.0,0.0,0.44
hsa-miR-6838-5p,0.0,0.84,0.0
hsa-miR-6842-3p,1.13,0.0,0.87
hsa-miR-6842-5p,1.7,1.69,0.0
hsa-miR-6850-3p,0.0,0.42,1.75
hsa-miR-6851-5p,0.0,0.42,0.0
hsa-miR-6852-5p,5.09,4.64,3.93
hsa-miR-6855-3p,0.0,0.0,1.31
hsa-miR-6856-5p,0.57,0.0,0.0
hsa-miR-6858-3p,0.57,0.0,0.0
hsa-miR-6858-5p,0.0,0.84,0.0
hsa-miR-6862-5p,0.0,0.0,0.44
hsa-miR-6875-5p,0.57,0.0,0.87
hsa-miR-6876-5p,2.26,0.0,0.0
hsa-miR-6877-5p,1.7,0.0,0.44
hsa-miR-6878-5p,0.0,0.42,0.0
hsa-miR-6894-3p,0.57,0.0,0.0
hsa-miR-7-1-3p,2.26,0.84,1.75
hsa-miR-7-5p,30.56,30.36,11.8
hsa-miR-708-3p,0.57,0.84,0.87
hsa-miR-708-5p,13.58,16.44,15.29
hsa-miR-7108-3p,0.0,0.42,0.0
hsa-miR-7109-5p,0.0,0.42,0.0
hsa-miR-7110-3p,2.26,0.0,0.44
hsa-miR-7110-5p,0.0,0.0,0.44
hsa-miR-7111-5p,0.0,0.42,0.0
hsa-miR-7151-3p,0.0,0.42,0.0
hsa-miR-744-3p,0.57,0.0,1.75
hsa-miR-744-5p,126.21,111.32,158.59
hsa-miR-758-3p,6.23,8.43,5.68
hsa-miR-758-5p,0.0,0.42,0.0
hsa-miR-760,1.13,1.26,1.31
hsa-miR-766-3p,17.55,8.01,10.05
hsa-miR-766-5p,3.4,1.69,3.06
hsa-miR-769-3p,5.66,4.22,5.68
hsa-miR-769-5p,18.11,15.18,11.8
hsa-miR-7704,24.34,16.44,14.42
hsa-miR-7706,1.7,0.42,3.06
hsa-miR-7848-3p,1.7,0.0,0.0
hsa-miR-7849-3p,0.0,0.0,0.44
hsa-miR-7854-3p,3.4,0.0,1.31
hsa-miR-8072,0.0,0.0,0.87
hsa-miR-8086,0.0,0.0,0.87
hsa-miR-8485,1.13,0.0,0.44
hsa-miR-873-3p,0.57,0.0,0.0
hsa-miR-874-3p,17.55,15.6,21.84
hsa-miR-874-5p,0.57,0.0,0.0
hsa-miR-877-5p,0.0,1.69,0.0
hsa-miR-885-3p,0.0,0.0,0.44
hsa-miR-887-3p,1.13,1.69,2.18
hsa-miR-887-5p,0.0,0.84,0.0
hsa-miR-889-3p,19.24,10.12,11.36
hsa-miR-9-5p,1.13,0.42,0.44
hsa-miR-92a-1-5p,0.57,5.48,1.31
hsa-miR-92a-3p,1598.88,1385.12,1167.36
hsa-miR-92b-3p,30.56,15.18,17.04
hsa-miR-92b-5p,0.57,2.95,2.62
hsa-miR-93-3p,2.83,2.95,6.55
hsa-miR-93-5p,208.28,249.62,197.91
hsa-miR-933,0.0,0.42,0.0
hsa-miR-937-3p,0.0,0.84,0.0
hsa-miR-937-5p,0.57,0.0,0.0
hsa-miR-939-5p,0.0,0.42,0.0
hsa-miR-940,9.06,4.64,6.55
hsa-miR-941,9.06,6.32,12.67
hsa-miR-942-3p,1.13,0.0,0.87
hsa-miR-942-5p,0.57,0.42,0.0
hsa-miR-95-3p,0.0,0.42,0.0
hsa-miR-96-5p,16.41,18.97,13.98
hsa-miR-98-5p,104.71,57.77,41.07
hsa-miR-9899,0.0,0.0,0.44
hsa-miR-9901,2.83,1.26,2.18
hsa-miR-9985,0.0,0.0,0.87
hsa-miR-99a-3p,0.0,0.0,0.44
hsa-miR-99a-5p,81.5,115.95,138.06
hsa-miR-99b-3p,9.62,7.59,12.23
hsa-miR-99b-5p,340.15,376.53,666.25
hsa-mir-12136-5p,44.15,32.05,36.7
hsa-mir-1273c-5p,0.57,0.0,0.44
hsa-mir-1285-2-3p,0.0,0.42,0.0
hsa-mir-1286-3p,0.0,0.42,0.0
hsa-mir-1293-5p,0.0,0.0,0.44
hsa-mir-1303-3p,1.13,0.84,1.75
hsa-mir-1913-3p,0.0,0.84,1.31
hsa-mir-2053-3p,0.0,0.42,0.0
hsa-mir-2110-5p,0.0,2.11,0.0
hsa-mir-3138-3p,0.0,0.0,0.44
hsa-mir-3159-5p,0.0,1.69,0.44
hsa-mir-3648-1-5p,16.41,15.6,21.41
hsa-mir-3648-2-5p,11.89,18.97,29.27
hsa-mir-3654-3p,0.0,0.42,0.0
hsa-mir-3658-5p,0.0,0.42,0.0
hsa-mir-3907-3p,0.57,0.0,0.44
hsa-mir-3908-5p,39.62,22.77,0.44
hsa-mir-3909-3p,0.0,0.0,0.87
hsa-mir-3960-3p,0.57,0.0,0.87
hsa-mir-421-3p,0.0,0.42,0.0
hsa-mir-4430-5p,1.7,0.0,0.0
hsa-mir-4444-2-3p,0.57,0.0,0.0
hsa-mir-4460-5p,0.0,0.0,0.44
hsa-mir-451a-5p,0.0,0.42,0.0
hsa-mir-4683-3p,0.57,0.0,0.0
hsa-mir-4739-5p,0.57,0.0,0.0
hsa-mir-4754-5p,0.0,0.42,0.0
hsa-mir-5193-3p,0.0,0.0,1.31
hsa-mir-543-3p,0.0,0.84,0.44
hsa-mir-544a-3p,0.0,0.84,0.0
hsa-mir-548ax-5p,0.0,1.26,0.0
hsa-mir-5684-5p,0.57,0.0,0.0
hsa-mir-636-3p,1.7,0.0,0.0
hsa-mir-641-5p,0.0,0.84,0.0
hsa-mir-665-3p,1.13,0.0,0.0
hsa-mir-6721-5p,0.57,0.0,0.0
hsa-mir-760-3p,0.0,0.42,0.0
hsa-mir-7703-3p,0.0,0.42,0.0
hsa-mir-7705-5p,0.57,0.0,0.0
hsa-mir-7845-5p,0.0,0.0,0.44
hsa-mir-7851-3p,0.0,0.42,0.0
hsa-mir-7853-5p,0.57,0.0,0.0
hsa-mir-8072-5p,0.0,0.84,0.0
hsa-mir-8086-5p,0.57,0.0,1.75
hsa-mir-935-3p,1.13,0.0,0.0
