miRNA,SRR3493372,SRR3493373
hsa-miR-4717-3p,0.09,0.0
hsa-miR-4724-5p,0.18,0.09
hsa-miR-4725-3p,0.0,0.09
hsa-miR-4727-3p,0.09,0.0
hsa-miR-4728-3p,0.63,0.6
hsa-miR-4733-5p,0.0,0.09
hsa-miR-4734,0.18,0.0
hsa-miR-4741,0.27,0.26
hsa-miR-4742-3p,0.09,0.09
hsa-miR-4745-5p,0.18,0.34
hsa-miR-4746-3p,0.0,0.09
hsa-miR-4746-5p,4.06,4.73
hsa-miR-4750-5p,0.0,0.09
hsa-miR-4752,0.18,0.0
hsa-miR-4753-3p,0.18,0.0
hsa-miR-4753-5p,0.09,0.09
hsa-miR-4755-3p,0.36,0.52
hsa-miR-4755-5p,0.0,0.09
hsa-miR-4758-3p,0.09,0.26
hsa-miR-4760-5p,0.0,0.09
hsa-miR-4761-3p,0.36,0.0
hsa-miR-4761-5p,0.0,0.17
hsa-miR-4762-3p,1.08,0.77
hsa-miR-4762-5p,0.09,0.17
hsa-miR-4763-3p,0.09,0.09
hsa-miR-4765,0.18,0.0
hsa-miR-4766-5p,0.0,0.09
hsa-miR-4767,0.0,0.26
hsa-miR-4768-5p,0.09,0.26
hsa-miR-4772-5p,0.27,0.0
hsa-miR-4775,1.17,1.81
hsa-miR-4777-5p,0.09,0.0
hsa-miR-4781-3p,0.09,0.0
hsa-miR-4782-5p,0.09,0.0
hsa-miR-4783-3p,0.09,0.0
hsa-miR-4784,0.09,0.09
hsa-miR-4785,0.18,0.43
hsa-miR-4786-5p,0.18,0.17
hsa-miR-4787-3p,0.0,0.26
hsa-miR-4788,0.18,0.43
hsa-miR-4791,1.26,4.9
hsa-miR-4794,0.63,0.86
hsa-miR-4795-3p,0.18,0.0
hsa-miR-4796-3p,0.0,0.09
hsa-miR-4796-5p,0.0,0.09
hsa-miR-4797-3p,0.09,0.43
hsa-miR-4797-5p,0.09,0.0
hsa-miR-4798-5p,0.63,0.26
hsa-miR-4802-3p,0.36,0.34
hsa-miR-4802-5p,2.89,4.64
hsa-miR-483-3p,0.0,0.09
hsa-miR-484,38.87,63.19
hsa-miR-485-3p,0.18,0.17
hsa-miR-485-5p,0.09,0.09
hsa-miR-486-3p,0.27,0.43
hsa-miR-486-5p,6.67,7.39
hsa-miR-487b-3p,0.36,0.09
hsa-miR-491-3p,0.36,0.09
hsa-miR-491-5p,0.45,0.6
hsa-miR-493-3p,0.27,0.17
hsa-miR-493-5p,0.09,0.0
hsa-miR-494-3p,0.99,2.41
hsa-miR-495-3p,1.35,0.69
hsa-miR-495-5p,0.18,0.0
hsa-miR-497-5p,1.62,1.63
hsa-miR-4999-5p,0.63,0.43
hsa-miR-499a-5p,6.67,18.74
hsa-miR-499b-3p,0.0,0.17
hsa-miR-5000-3p,0.18,0.09
hsa-miR-5000-5p,0.45,0.95
hsa-miR-5001-3p,0.9,0.77
hsa-miR-5001-5p,0.09,0.34
hsa-miR-5003-3p,0.18,0.09
hsa-miR-5008-3p,0.9,0.77
hsa-miR-5008-5p,0.36,0.26
hsa-miR-5009-5p,0.18,0.26
hsa-miR-500a-3p,28.68,50.55
hsa-miR-500a-5p,4.06,1.63
hsa-miR-500b-3p,0.18,0.69
hsa-miR-500b-5p,1.62,2.67
hsa-miR-501-3p,6.49,10.75
hsa-miR-501-5p,1.62,2.06
hsa-miR-5010-3p,0.81,0.52
hsa-miR-5010-5p,0.09,0.0
hsa-miR-502-3p,6.31,10.4
hsa-miR-502-5p,0.09,0.09
hsa-miR-503-3p,0.09,0.17
hsa-miR-503-5p,11.72,28.71
hsa-miR-504-5p,0.0,0.17
hsa-miR-505-3p,5.41,4.9
hsa-miR-505-5p,0.09,0.34
hsa-miR-508-3p,0.09,0.0
hsa-miR-5089-3p,0.0,0.09
hsa-miR-509-3-5p,0.09,0.09
hsa-miR-5094,0.27,0.34
hsa-miR-511-5p,0.45,0.09
hsa-miR-512-3p,0.09,0.0
hsa-miR-514a-3p,0.0,0.09
hsa-miR-5187-5p,0.0,0.09
hsa-miR-5188,0.0,0.09
hsa-miR-5189-3p,0.18,0.0
hsa-miR-518e-3p,0.0,0.09
hsa-miR-519d-3p,0.09,0.0
hsa-miR-520g-5p,0.0,0.09
hsa-miR-522-3p,0.0,0.09
hsa-miR-526b-5p,0.09,0.0
hsa-miR-532-3p,2.43,3.87
hsa-miR-532-5p,259.35,491.74
hsa-miR-539-3p,0.18,0.34
hsa-miR-542-3p,4.96,10.66
hsa-miR-542-5p,0.0,0.09
hsa-miR-543,0.36,0.6
hsa-miR-544a,0.0,0.09
hsa-miR-545-3p,0.09,0.09
hsa-miR-545-5p,0.18,0.0
hsa-miR-548a-3p,0.63,1.2
hsa-miR-548aa,0.18,0.09
hsa-miR-548ab,0.09,0.34
hsa-miR-548ac,0.09,0.0
hsa-miR-548ad-5p,0.18,0.0
hsa-miR-548ah-3p,0.09,0.34
hsa-miR-548ai,0.54,0.34
hsa-miR-548am-3p,1.17,1.03
hsa-miR-548am-5p,0.09,0.0
hsa-miR-548an,0.36,0.34
hsa-miR-548aq-3p,0.54,3.35
hsa-miR-548ar-3p,2.89,2.32
hsa-miR-548at-3p,0.0,0.09
hsa-miR-548av-3p,0.18,0.09
hsa-miR-548ay-3p,0.27,0.69
hsa-miR-548ay-5p,0.0,0.09
hsa-miR-548az-3p,0.27,0.34
hsa-miR-548az-5p,0.72,0.86
hsa-miR-548b-3p,1.17,1.55
hsa-miR-548b-5p,0.18,0.52
hsa-miR-548bc,21.91,3.52
hsa-miR-548d-3p,0.0,0.09
hsa-miR-548d-5p,0.09,0.0
hsa-miR-548e-3p,22.99,24.93
hsa-miR-548e-5p,0.18,0.34
hsa-miR-548f-3p,2.16,3.44
hsa-miR-548i,0.09,0.09
hsa-miR-548j-3p,1.71,2.49
hsa-miR-548j-5p,1.26,3.44
hsa-miR-548k,33.09,50.55
hsa-miR-548l,1.26,2.41
hsa-miR-548n,0.9,1.03
hsa-miR-548o-3p,129.76,172.45
hsa-miR-548p,0.0,0.17
hsa-miR-548q,0.45,0.17
hsa-miR-548s,0.45,0.52
hsa-miR-548t-3p,0.0,0.26
hsa-miR-548t-5p,0.18,0.26
hsa-miR-548u,12.44,18.05
hsa-miR-548v,0.27,0.52
hsa-miR-548w,0.0,0.09
hsa-miR-548x-3p,0.09,0.0
hsa-miR-549a-3p,0.09,1.03
hsa-miR-549a-5p,0.45,0.09
hsa-miR-550a-3-5p,1.08,0.69
hsa-miR-550a-3p,1.53,0.95
hsa-miR-550a-5p,2.89,6.36
hsa-miR-551a,0.99,2.49
hsa-miR-552-3p,0.27,0.0
hsa-miR-556-3p,0.45,0.0
hsa-miR-556-5p,0.18,0.26
hsa-miR-5581-3p,0.09,0.26
hsa-miR-5582-3p,0.18,0.52
hsa-miR-5585-3p,0.18,0.34
hsa-miR-5588-3p,0.09,0.09
hsa-miR-559,0.09,0.0
hsa-miR-561-3p,1.98,0.86
hsa-miR-561-5p,21.73,41.09
hsa-miR-5680,0.09,0.0
hsa-miR-5683,0.0,0.09
hsa-miR-5684,0.0,0.09
hsa-miR-5690,0.0,0.09
hsa-miR-5696,0.18,0.17
hsa-miR-5699-3p,0.09,0.0
hsa-miR-5699-5p,0.36,0.6
hsa-miR-570-3p,0.36,0.26
hsa-miR-570-5p,0.09,0.6
hsa-miR-5706,0.09,0.43
hsa-miR-574-3p,93.6,97.66
hsa-miR-574-5p,97.75,80.64
hsa-miR-576-3p,43.19,50.29
hsa-miR-576-5p,10.73,10.32
hsa-miR-577,0.99,0.69
hsa-miR-578,0.09,0.09
hsa-miR-579-3p,0.54,0.77
hsa-miR-579-5p,2.07,2.06
hsa-miR-580-3p,0.99,0.52
hsa-miR-580-5p,0.09,0.0
hsa-miR-581,0.54,0.43
hsa-miR-582-3p,63.48,102.73
hsa-miR-582-5p,9.29,7.57
hsa-miR-584-3p,0.36,0.34
hsa-miR-584-5p,27.68,61.73
hsa-miR-585-3p,0.36,0.17
hsa-miR-586,0.09,0.26
hsa-miR-589-3p,0.09,0.17
hsa-miR-589-5p,67.54,157.67
hsa-miR-590-3p,16.5,14.27
hsa-miR-590-5p,0.27,0.69
hsa-miR-595,0.0,0.09
hsa-miR-597-3p,0.18,0.34
hsa-miR-597-5p,0.9,0.86
hsa-miR-598-3p,19.3,24.07
hsa-miR-602,0.0,0.09
hsa-miR-603,0.0,0.17
hsa-miR-6076,0.18,0.0
hsa-miR-610,0.0,0.77
hsa-miR-612,0.09,0.43
hsa-miR-6125,0.09,0.0
hsa-miR-615-3p,7.76,10.92
hsa-miR-616-3p,0.09,0.26
hsa-miR-616-5p,0.63,0.69
hsa-miR-619-5p,7.94,8.42
hsa-miR-622,0.18,0.0
hsa-miR-624-3p,0.0,0.17
hsa-miR-624-5p,1.35,1.2
hsa-miR-625-3p,1.44,24.5
hsa-miR-625-5p,0.45,1.46
hsa-miR-627-3p,1.8,1.81
hsa-miR-627-5p,0.54,0.69
hsa-miR-628-3p,0.27,0.86
hsa-miR-628-5p,4.06,3.61
hsa-miR-629-3p,1.53,0.26
hsa-miR-629-5p,84.31,207.27
hsa-miR-632,0.0,0.17
hsa-miR-636,0.0,0.26
hsa-miR-641,10.28,13.67
hsa-miR-642a-3p,1.71,0.09
hsa-miR-642a-5p,0.9,0.0
hsa-miR-643,0.18,0.26
hsa-miR-6499-5p,0.81,1.72
hsa-miR-6500-3p,0.09,0.0
hsa-miR-6501-5p,0.0,0.26
hsa-miR-6505-5p,0.18,0.26
hsa-miR-651-5p,38.42,51.84
hsa-miR-6510-3p,15.51,22.78
hsa-miR-6510-5p,0.18,0.0
hsa-miR-6511a-3p,0.27,0.26
hsa-miR-6511a-5p,0.09,0.69
hsa-miR-6511b-3p,0.27,0.26
hsa-miR-6511b-5p,0.09,0.0
hsa-miR-6513-3p,0.09,0.0
hsa-miR-6513-5p,0.09,0.0
hsa-miR-6514-5p,0.18,0.09
hsa-miR-6515-3p,0.27,0.09
hsa-miR-6515-5p,0.09,0.52
hsa-miR-6516-3p,0.0,0.09
hsa-miR-6516-5p,0.45,0.43
hsa-miR-652-3p,45.63,41.95
hsa-miR-652-5p,0.54,0.09
hsa-miR-6529-5p,0.09,0.0
hsa-miR-653-3p,0.0,0.34
hsa-miR-654-3p,4.78,5.24
hsa-miR-654-5p,0.27,0.34
hsa-miR-655-3p,0.09,0.43
hsa-miR-658,0.18,0.09
hsa-miR-659-3p,0.0,0.09
hsa-miR-659-5p,0.81,1.12
hsa-miR-660-3p,0.45,0.77
hsa-miR-660-5p,74.76,87.43
hsa-miR-663a,1.08,4.9
hsa-miR-663b,0.54,1.38
hsa-miR-664a-3p,9.38,8.25
hsa-miR-664a-5p,3.97,4.81
hsa-miR-664b-3p,0.0,0.26
hsa-miR-665,0.09,0.0
hsa-miR-671-3p,8.84,10.4
hsa-miR-671-5p,13.8,15.82
hsa-miR-6716-3p,0.27,0.17
hsa-miR-6720-3p,1.89,1.81
hsa-miR-6720-5p,1.62,1.81
hsa-miR-6732-3p,0.36,0.43
hsa-miR-6733-5p,0.36,0.34
hsa-miR-6734-5p,0.0,0.09
hsa-miR-6736-3p,0.0,0.09
hsa-miR-6736-5p,0.09,0.0
hsa-miR-6739-3p,0.09,0.0
hsa-miR-6740-3p,0.18,0.0
hsa-miR-6741-3p,0.09,0.0
hsa-miR-6743-3p,0.09,0.0
hsa-miR-6746-5p,0.0,0.09
hsa-miR-6747-3p,0.36,0.17
hsa-miR-6749-3p,0.09,0.09
hsa-miR-675-3p,0.18,0.09
hsa-miR-6750-5p,0.0,0.09
hsa-miR-6751-3p,0.0,0.17
hsa-miR-6753-3p,0.36,0.0
hsa-miR-6754-3p,0.09,0.0
hsa-miR-6755-5p,0.09,0.09
hsa-miR-6756-5p,0.0,0.09
hsa-miR-676-3p,0.0,0.26
hsa-miR-6761-5p,0.0,0.17
hsa-miR-6762-3p,0.09,0.0
hsa-miR-6763-5p,0.0,0.09
hsa-miR-6764-3p,0.27,0.0
hsa-miR-6764-5p,0.09,0.0
hsa-miR-6770-5p,0.18,0.0
hsa-miR-6772-3p,0.18,0.17
hsa-miR-6773-5p,0.0,0.09
hsa-miR-6775-3p,0.09,0.43
hsa-miR-6775-5p,0.0,0.09
hsa-miR-6777-5p,0.18,0.0
hsa-miR-6783-5p,0.09,0.6
hsa-miR-6784-3p,0.09,0.0
hsa-miR-6790-5p,0.0,0.09
hsa-miR-6793-5p,0.18,0.17
hsa-miR-6794-3p,0.18,0.09
hsa-miR-6797-3p,0.09,0.0
hsa-miR-6799-3p,0.0,0.09
hsa-miR-6800-5p,0.0,0.09
hsa-miR-6803-3p,0.09,0.26
hsa-miR-6804-5p,0.09,0.0
hsa-miR-6805-5p,0.09,0.0
hsa-miR-6806-3p,0.18,0.77
hsa-miR-6807-3p,0.0,0.09
hsa-miR-6809-5p,0.0,0.09
hsa-miR-6810-3p,0.09,0.0
hsa-miR-6812-3p,0.09,0.17
hsa-miR-6813-5p,0.0,0.09
hsa-miR-6816-3p,0.09,0.0
hsa-miR-6818-3p,0.45,0.09
hsa-miR-6818-5p,0.09,0.17
hsa-miR-6820-3p,0.18,0.0
hsa-miR-6820-5p,0.18,0.17
hsa-miR-6822-5p,0.09,0.0
hsa-miR-6823-3p,0.09,0.0
hsa-miR-6824-3p,0.0,0.09
hsa-miR-6826-5p,0.0,0.09
hsa-miR-6827-5p,0.72,0.43
hsa-miR-6829-5p,0.09,0.0
hsa-miR-6831-5p,0.0,0.09
hsa-miR-6833-3p,0.0,0.09
hsa-miR-6833-5p,0.0,0.09
hsa-miR-6836-5p,0.09,0.0
hsa-miR-6837-3p,0.0,0.26
hsa-miR-6837-5p,0.0,0.09
hsa-miR-6838-5p,0.09,0.0
hsa-miR-6840-3p,0.09,0.86
hsa-miR-6840-5p,0.72,0.6
hsa-miR-6842-3p,0.9,1.12
hsa-miR-6842-5p,0.0,0.09
hsa-miR-6847-5p,0.0,0.09
hsa-miR-6850-5p,0.0,0.09
hsa-miR-6851-3p,0.09,0.09
hsa-miR-6852-5p,0.36,0.26
hsa-miR-6853-3p,0.09,0.0
hsa-miR-6854-3p,0.0,0.09
hsa-miR-6854-5p,0.63,1.03
hsa-miR-6855-3p,0.09,0.09
hsa-miR-6857-3p,0.0,0.17
hsa-miR-6858-3p,0.0,0.09
hsa-miR-6859-3p,0.0,0.09
hsa-miR-6859-5p,0.09,0.09
hsa-miR-6866-3p,0.09,0.0
hsa-miR-6866-5p,0.81,1.81
hsa-miR-6867-5p,0.0,0.09
hsa-miR-6868-3p,0.36,0.43
hsa-miR-6870-3p,0.09,0.34
hsa-miR-6871-5p,0.0,0.17
hsa-miR-6873-3p,0.99,1.12
hsa-miR-6874-3p,0.09,0.26
hsa-miR-6876-5p,0.09,0.0
hsa-miR-6877-5p,0.45,0.43
hsa-miR-6880-3p,0.0,0.09
hsa-miR-6881-3p,0.09,0.0
hsa-miR-6882-5p,0.36,0.26
hsa-miR-6884-5p,0.18,0.0
hsa-miR-6885-3p,0.09,0.0
hsa-miR-6886-3p,0.09,0.09
hsa-miR-6887-5p,0.18,0.0
hsa-miR-6894-5p,0.09,0.0
hsa-miR-7-1-3p,4.24,5.33
hsa-miR-7-5p,8484.04,3524.01
hsa-miR-708-3p,4.06,7.39
hsa-miR-708-5p,11.81,15.82
hsa-miR-7108-3p,0.0,0.17
hsa-miR-7110-3p,3.79,20.72
hsa-miR-7111-3p,0.18,0.09
hsa-miR-7113-5p,0.18,0.0
hsa-miR-7114-3p,0.0,0.09
hsa-miR-7114-5p,0.0,0.17
hsa-miR-7152-3p,0.0,0.09
hsa-miR-7155-3p,0.18,0.09
hsa-miR-7156-5p,0.09,0.0
hsa-miR-744-3p,4.87,7.31
hsa-miR-744-5p,59.07,67.4
hsa-miR-758-3p,0.36,0.77
hsa-miR-760,1.44,2.15
hsa-miR-765,0.09,0.0
hsa-miR-766-3p,4.96,3.09
hsa-miR-766-5p,0.18,0.26
hsa-miR-767-3p,0.81,1.46
hsa-miR-767-5p,49.51,41.52
hsa-miR-769-3p,1.8,1.89
hsa-miR-769-5p,253.3,420.73
hsa-miR-7704,0.99,3.44
hsa-miR-7706,22.63,33.01
hsa-miR-7850-5p,0.0,0.09
hsa-miR-7851-3p,0.09,0.6
hsa-miR-7856-5p,0.0,0.09
hsa-miR-7974,0.0,0.09
hsa-miR-7976,0.0,0.09
hsa-miR-8075,0.0,0.09
hsa-miR-8086,0.0,0.09
hsa-miR-8485,1.62,0.77
hsa-miR-873-3p,1.71,2.32
hsa-miR-873-5p,11.18,15.56
hsa-miR-874-3p,2.16,3.44
hsa-miR-874-5p,0.0,0.09
hsa-miR-876-3p,0.09,0.17
hsa-miR-876-5p,1.17,1.72
hsa-miR-877-3p,0.81,0.86
hsa-miR-877-5p,0.9,1.46
hsa-miR-885-5p,0.09,0.09
hsa-miR-889-3p,0.18,0.17
hsa-miR-891a-5p,0.0,0.09
hsa-miR-9-3p,64.48,96.8
hsa-miR-9-5p,127.87,104.11
hsa-miR-92a-1-5p,0.99,0.95
hsa-miR-92a-3p,3005.39,5239.08
hsa-miR-92b-3p,118.76,241.48
hsa-miR-92b-5p,1.08,1.72
hsa-miR-93-3p,16.95,28.46
hsa-miR-93-5p,782.64,611.92
hsa-miR-933,0.0,0.34
hsa-miR-934,1.08,0.69
hsa-miR-935,0.09,0.0
hsa-miR-936,0.0,0.09
hsa-miR-937-3p,2.25,4.56
hsa-miR-937-5p,0.09,0.09
hsa-miR-939-3p,0.09,0.0
hsa-miR-939-5p,0.54,0.26
hsa-miR-940,2.34,3.09
hsa-miR-941,162.23,96.8
hsa-miR-942-3p,1.08,0.95
hsa-miR-942-5p,33.37,8.94
hsa-miR-944,164.48,185.09
hsa-miR-95-3p,54.56,64.05
hsa-miR-95-5p,0.9,1.2
hsa-miR-96-3p,0.45,0.43
hsa-miR-96-5p,644.49,404.31
hsa-miR-98-3p,0.9,1.03
hsa-miR-98-5p,189.37,150.27
hsa-miR-9899,0.0,0.34
hsa-miR-9901,1.35,4.21
hsa-miR-9903,0.99,1.55
hsa-miR-9985,3.52,4.3
hsa-miR-9986,0.0,0.26
hsa-miR-99a-3p,0.09,0.17
hsa-miR-99a-5p,49.15,74.79
hsa-miR-99b-3p,59.88,86.48
hsa-miR-99b-5p,816.63,1083.03
hsa-mir-107-3p,0.09,0.0
hsa-mir-12121-5p,0.0,0.09
hsa-mir-12136-5p,5.14,6.62
hsa-mir-1255a-5p,0.0,0.09
hsa-mir-1268b-5p,0.09,0.0
hsa-mir-1273c-5p,1.71,2.24
hsa-mir-1276-5p,0.09,0.17
hsa-mir-1285-2-3p,0.09,0.09
hsa-mir-1286-3p,0.0,0.26
hsa-mir-1289-1-3p,0.0,0.09
hsa-mir-1291-5p,0.0,0.34
hsa-mir-1293-5p,0.99,0.52
hsa-mir-1303-3p,0.54,1.38
hsa-mir-1843-5p,0.09,0.6
hsa-mir-1972-1-3p,0.0,0.17
hsa-mir-1972-2-3p,0.09,0.0
hsa-mir-2110-5p,1.17,0.77
hsa-mir-2117-3p,0.0,0.09
hsa-mir-2278-5p,0.09,0.26
hsa-mir-3135a-5p,0.27,0.43
hsa-mir-3135b-5p,0.54,0.77
hsa-mir-3137-5p,0.09,0.0
hsa-mir-3138-3p,0.0,0.09
hsa-mir-3142-5p,0.09,0.0
hsa-mir-3143-5p,0.09,0.09
hsa-mir-3153-3p,0.09,0.0
hsa-mir-3155a-3p,0.09,1.03
hsa-mir-3159-5p,7.39,7.57
hsa-mir-3165-5p,0.27,0.09
hsa-mir-3166-3p,0.36,0.43
hsa-mir-3179-1-3p,0.18,0.0
hsa-mir-3179-2-3p,0.09,0.0
hsa-mir-3179-4-3p,0.09,0.0
hsa-mir-3195-5p,0.0,0.09
hsa-mir-3198-1-3p,0.36,0.0
hsa-mir-3199-2-5p,0.0,0.09
hsa-mir-320e-3p,0.09,0.0
hsa-mir-3615-3p,0.18,0.0
hsa-mir-3648-1-5p,8.93,19.51
hsa-mir-3648-2-5p,12.9,27.94
hsa-mir-3652-5p,0.0,0.26
hsa-mir-3657-3p,0.09,0.0
hsa-mir-3672-5p,0.18,0.0
hsa-mir-3908-5p,0.09,0.17
hsa-mir-3909-3p,0.09,0.0
hsa-mir-3918-5p,0.09,0.0
hsa-mir-3929-3p,1.26,5.33
hsa-mir-3939-3p,0.09,0.09
hsa-mir-3941-3p,0.81,0.26
hsa-mir-3945-5p,0.09,0.0
hsa-mir-3960-3p,0.36,0.69
hsa-mir-421-3p,0.18,0.09
hsa-mir-429-3p,0.36,0.0
hsa-mir-4424-5p,0.09,0.0
hsa-mir-4430-5p,0.18,0.0
hsa-mir-4442-3p,0.0,0.09
hsa-mir-4449-3p,0.0,0.09
hsa-mir-4467-5p,0.09,0.0
hsa-mir-4470-3p,0.09,0.0
hsa-mir-4472-2-5p,0.45,0.34
hsa-mir-4473-3p,0.09,0.52
hsa-mir-4479-3p,0.09,0.17
hsa-mir-4497-5p,0.09,0.0
hsa-mir-449a-5p,0.0,0.17
hsa-mir-4504-3p,0.09,0.0
hsa-mir-4518-3p,0.0,0.09
hsa-mir-4525-5p,0.0,0.09
hsa-mir-4672-3p,0.0,0.17
hsa-mir-4771-1-3p,0.09,0.0
hsa-mir-4771-2-3p,0.09,0.0
hsa-mir-4775-5p,0.18,0.26
hsa-mir-4779-3p,0.09,0.0
hsa-mir-548aa-2-3p,0.0,0.09
hsa-mir-548ac-3p,0.27,0.52
hsa-mir-548al-3p,0.09,0.0
hsa-mir-548h-1-5p,0.18,0.0
hsa-mir-548l-5p,0.18,0.09
hsa-mir-548x-2-3p,0.0,0.17
hsa-mir-548y-5p,0.0,0.17
hsa-mir-548z-3p,0.09,0.0
hsa-mir-558-3p,0.36,0.34
hsa-mir-559-5p,0.36,0.43
hsa-mir-5684-5p,0.9,1.98
hsa-mir-5689-5p,0.09,0.09
hsa-mir-5696-5p,0.63,0.26
hsa-mir-5698-5p,0.0,0.17
hsa-mir-5702-3p,0.0,0.09
hsa-mir-5708-5p,0.09,0.0
hsa-mir-577-5p,0.09,0.09
hsa-mir-5787-5p,0.0,0.09
hsa-mir-599-3p,0.09,0.0
hsa-mir-600-3p,0.09,0.0
hsa-mir-607-3p,0.18,0.09
hsa-mir-6089-1-3p,0.09,0.0
hsa-mir-6127-5p,0.27,0.69
hsa-mir-622-3p,0.09,0.17
hsa-mir-631-5p,0.09,0.0
hsa-mir-639-3p,0.0,0.17
hsa-mir-641-5p,0.72,1.03
hsa-mir-663a-5p,0.99,3.87
hsa-mir-6843-3p,0.0,0.09
hsa-mir-760-3p,0.0,0.09
hsa-mir-7705-5p,0.09,0.09
hsa-mir-7845-5p,0.0,0.09
hsa-mir-7850-5p,0.09,0.0
hsa-mir-7851-3p,0.63,0.17
hsa-mir-7854-3p,0.36,0.77
hsa-mir-7976-5p,0.0,0.17
hsa-mir-8075-3p,0.0,0.09
hsa-mir-8086-5p,8.21,7.82
hsa-mir-8485-3p,0.72,0.6
hsa-mir-941-1-3p,0.0,0.09
hsa-mir-941-3-3p,0.0,0.09
hsa-mir-941-4-3p,0.09,0.0
hsa-mir-941-5-3p,0.27,0.09
hsa-mir-944-3p,9.83,9.46
hsa-mir-9899-3p,0.0,0.09
hsa-mir-9903-3p,0.0,0.34
