miRNA,SRR28698627,SRR28698628,SRR28698629,SRR28698630,SRR28698631,SRR28698632,SRR28698633,SRR28698634,SRR28698635,SRR28698636,SRR28698637,SRR28698638,SRR28698639,SRR28698640,SRR28698641,SRR28698642,SRR28698643,SRR28698644,SRR28698645,SRR28698646,SRR28698647,SRR28698648,SRR28698649,SRR28698650,SRR28698651
hsa-miR-450a-1-3p,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,1.15
hsa-miR-450a-2-3p,12.32,5.63,2.13,1.65,4.0,5.81,1.79,4.1,1.25,0.0,1.67,0.0,4.4,0.0,0.0,0.0,0.0,0.0,3.72,4.62,1.19,0.36,0.0,1.52,1.15
hsa-miR-450a-5p,23.91,12.06,15.16,11.57,34.52,19.74,8.95,13.95,16.27,0.0,20.66,18.75,28.47,25.98,4.48,2.22,10.78,31.32,16.39,20.79,32.38,11.02,15.97,7.59,11.5
hsa-miR-450b-5p,10.14,16.49,20.14,0.33,27.27,9.0,3.58,16.41,19.03,52.39,4.47,6.25,9.1,14.32,0.0,1.27,1.54,9.56,2.61,12.32,11.29,8.88,5.75,13.66,14.95
hsa-miR-4511,0.0,0.0,0.71,3.64,0.75,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,3.83,0.0,2.3
hsa-miR-4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-4516,1.09,1.21,0.71,0.0,1.25,1.16,0.0,0.0,0.0,0.0,1.67,1.79,0.88,0.0,0.32,2.53,7.7,1.67,1.49,0.0,1.78,2.13,0.0,1.52,1.15
hsa-miR-451a,419.51,108471.9,22924.68,8917.42,18480.76,181798.65,10080.88,78362.79,107618.5,14390.15,169.17,69425.86,5581.44,93922.47,176909.14,46757.46,8481.82,23349.99,395.59,9403.37,22953.75,120146.77,119426.78,60980.79,75947.36
hsa-miR-451b,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-3p,2.54,2.81,1.9,1.65,1.5,0.87,0.0,0.0,1.75,0.0,0.0,0.0,4.11,0.53,0.0,0.0,10.01,0.0,0.0,3.85,0.59,0.0,0.64,0.51,0.0
hsa-miR-452-5p,19.56,8.44,6.63,7.94,12.26,8.71,8.95,6.56,7.26,0.0,14.52,28.57,15.56,9.01,8.95,5.7,9.24,15.78,7.08,17.71,30.3,8.53,18.53,19.73,3.45
hsa-miR-4521,0.0,2.41,0.0,0.0,1.25,2.03,0.0,1.23,0.0,28.58,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.42,0.0,0.51,2.3
hsa-miR-4526,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4533,0.0,0.8,0.71,0.0,1.0,0.0,0.0,0.41,0.5,0.0,3.91,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15
hsa-miR-454-3p,7.97,13.27,8.53,7.27,6.5,0.29,3.58,2.05,3.0,0.0,1.12,5.36,3.82,0.0,6.71,5.06,0.77,4.78,5.96,9.24,45.45,2.13,10.22,3.54,9.2
hsa-miR-454-5p,2.17,7.24,3.79,6.94,6.5,4.94,10.75,2.05,5.76,20.0,0.0,5.36,1.47,5.83,7.99,0.0,0.0,2.39,0.0,7.7,4.46,2.84,10.22,6.07,1.15
hsa-miR-455-3p,0.72,2.01,1.66,2.98,1.75,5.52,0.0,11.08,0.75,0.0,13.96,10.71,2.94,0.0,0.0,0.32,0.0,5.02,0.0,2.31,3.56,0.36,0.0,3.04,3.45
hsa-miR-455-5p,11.23,11.66,7.58,13.56,18.51,42.39,30.44,91.07,18.03,32.39,54.72,92.84,16.73,20.68,40.28,12.66,50.03,11.48,33.9,16.17,10.4,22.03,16.61,17.2,9.2
hsa-miR-4635,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4637,0.0,0.0,0.47,0.0,0.0,0.29,1.79,0.0,0.0,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4638-5p,0.0,0.0,0.24,0.66,0.75,1.74,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4639-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0
hsa-miR-4639-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15
hsa-miR-4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,0.36,1.21,1.42,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2.02,0.0
hsa-miR-4646-3p,1.45,0.0,0.0,1.65,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4646-5p,0.0,0.8,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4647,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.23,3.76,0.0,0.0,0.0,1.76,0.0,0.0,5.06,2.31,0.0,0.0,0.77,0.0,1.07,1.28,0.0,0.0
hsa-miR-4649-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4649-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4654,0.0,0.0,0.0,1.65,0.5,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0
hsa-miR-4655-5p,0.0,0.0,0.47,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0
hsa-miR-4659a-3p,2.9,0.0,1.66,1.98,0.0,8.42,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.59,0.0,7.03,0.51,0.0
hsa-miR-4659b-3p,0.0,0.4,2.61,0.0,0.0,0.87,0.0,0.82,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,3.19,1.01,0.0
hsa-miR-4659b-5p,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,1.19,0.0,0.0,1.01,0.0
hsa-miR-4660,0.0,0.0,1.18,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,1.28,0.51,1.15
hsa-miR-4661-5p,1.45,2.01,2.37,6.94,2.75,3.19,0.0,3.69,7.01,0.0,0.0,3.57,3.82,0.0,6.39,0.0,0.0,2.15,0.0,6.16,3.56,0.0,4.47,1.52,0.0
hsa-miR-4662a-3p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,0.25,1.45,0.0,0.82,0.75,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.42,0.0,0.0,0.0
hsa-miR-4665-5p,2.54,4.83,2.37,5.29,4.5,4.36,1.79,0.41,2.25,0.0,0.0,0.0,4.11,2.65,1.6,4.75,3.85,1.43,1.49,1.54,1.78,0.36,5.11,0.0,0.0
hsa-miR-4667-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.29,0.0,1.28,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-4668-5p,0.0,0.0,1.18,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4669,0.0,0.4,0.0,5.62,2.25,8.42,0.0,2.05,0.75,0.0,0.0,9.82,8.51,0.0,0.0,5.38,0.0,0.0,0.0,0.0,4.16,2.49,0.0,2.53,0.0
hsa-miR-4672,6.88,0.0,3.32,3.64,0.5,3.19,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,1.2,1.12,2.31,0.0,1.78,1.92,1.52,2.3
hsa-miR-4674,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-5p,0.72,0.0,0.0,0.0,0.5,1.16,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.51,0.0
hsa-miR-4677-3p,1.45,1.21,4.26,0.99,1.5,2.03,0.0,2.05,1.5,0.0,5.02,0.0,2.35,5.83,0.0,4.11,2.31,0.72,0.0,4.62,0.0,2.49,2.56,2.02,0.0
hsa-miR-4677-5p,4.71,2.41,3.32,3.31,3.25,2.9,1.79,0.41,5.01,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,2.61,2.31,0.0,0.0,0.0,1.01,0.0
hsa-miR-4678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-4680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.71,0.0,0.0,0.0
hsa-miR-4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.72,1.61,0.0,0.0,1.0,0.0,0.0,0.82,1.5,0.0,3.35,0.0,0.0,0.0,0.0,0.0,6.16,1.2,0.0,3.85,0.0,0.0,1.92,2.53,0.0
hsa-miR-4684-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-4684-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,4.35,0.4,4.26,2.65,0.0,4.65,0.0,0.41,1.0,0.0,0.0,0.0,2.94,3.18,0.0,0.0,0.0,3.83,0.0,0.77,5.64,0.0,5.11,0.51,1.15
hsa-miR-4686,2.17,2.81,4.03,0.99,1.25,0.87,5.37,0.82,3.51,0.0,0.0,0.0,1.47,2.65,9.27,0.0,0.0,2.39,0.0,2.31,0.0,0.0,1.92,10.62,1.15
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.64,0.0,0.0
hsa-miR-4687-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,1.15
hsa-miR-4688,0.0,0.4,0.24,0.0,1.5,0.0,1.79,0.0,0.25,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.51,0.0
hsa-miR-4697-3p,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4700-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-5p,0.0,0.8,0.24,3.97,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4710,0.0,0.0,0.24,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,23.09,0.0,0.0,0.0,1.78,0.0,0.64,0.0,0.0
hsa-miR-4712-3p,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4716-3p,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-4717-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4721,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-3p,0.0,0.0,0.0,0.99,0.0,0.0,1.79,0.41,0.5,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.77,1.49,0.36,0.0,1.01,1.15
hsa-miR-4723-5p,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4724-5p,0.0,0.0,0.47,0.0,1.0,0.0,0.0,0.41,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.86,5.39,0.0,2.84,0.0,0.0,0.0
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,0.72,0.8,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,1.01,0.0
hsa-miR-4727-5p,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4729,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,0.0,0.0,0.47,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.48,0.0,0.77,0.0,0.0,0.64,0.0,0.0
hsa-miR-4732-3p,72.82,77.2,81.26,62.82,161.37,110.63,23.28,44.71,101.15,73.35,65.88,52.67,111.83,79.01,107.73,30.7,68.51,118.12,79.71,74.68,260.2,80.31,101.58,45.02,10.35
hsa-miR-4732-5p,104.7,33.78,105.66,148.79,49.54,105.11,37.61,45.94,94.64,0.0,38.52,170.51,87.18,29.16,298.89,64.88,71.59,96.36,74.87,41.58,297.92,98.43,116.27,27.82,33.35
hsa-miR-4734,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.59,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45
hsa-miR-4735-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4738-3p,2.54,0.8,4.97,2.65,3.5,3.48,0.0,0.41,2.0,0.0,0.0,0.0,6.46,1.06,0.32,1.9,3.85,1.67,0.37,0.77,3.27,3.91,0.0,1.52,0.0
hsa-miR-4741,0.0,0.0,0.0,0.0,0.25,0.29,1.79,0.41,0.0,0.0,0.0,0.0,0.29,0.53,0.0,0.0,0.0,0.0,0.0,1.54,0.3,0.0,0.64,0.0,0.0
hsa-miR-4742-3p,3.99,5.63,8.05,8.93,22.27,12.78,5.37,3.69,17.78,24.77,3.35,0.89,12.03,6.36,2.24,0.0,3.85,5.5,10.43,6.93,14.26,1.42,7.67,5.06,1.15
hsa-miR-4743-5p,0.0,1.21,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,2.88,3.48,0.0,1.67,0.0,0.77,1.49,0.0,0.64,0.51,1.15
hsa-miR-4744,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
hsa-miR-4745-5p,0.0,0.0,0.95,0.99,0.0,3.77,0.0,0.0,0.25,0.0,0.0,0.0,0.59,1.59,0.0,0.0,0.0,1.2,2.61,1.54,0.0,2.49,1.28,0.0,0.0
hsa-miR-4746-5p,6.88,8.85,14.45,3.31,11.76,19.16,5.37,4.92,7.01,0.0,1.67,0.0,6.75,3.71,0.0,1.58,0.77,6.69,26.07,12.32,9.21,11.37,7.67,5.06,6.9
hsa-miR-4747-3p,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4748,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,0.0,0.0,0.95,0.33,0.0,2.61,0.0,0.0,0.75,0.0,0.0,8.93,1.47,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-3p,0.72,1.21,0.0,0.99,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0
hsa-miR-4753-5p,0.0,0.0,0.0,3.31,0.75,6.68,0.0,1.64,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.27,0.0,2.87,0.0,0.0,0.0,0.0,1.28,0.0,2.3
hsa-miR-4754,0.0,0.0,1.42,1.98,1.25,2.03,0.0,1.23,0.25,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,2.17,2.81,0.95,0.0,0.0,0.87,1.79,2.46,2.75,0.0,0.0,0.0,2.35,0.0,0.0,2.22,3.85,0.48,2.98,2.31,2.67,0.36,1.28,1.01,1.15
hsa-miR-4755-5p,2.9,4.42,0.0,1.65,1.0,6.68,5.37,2.87,0.75,0.0,0.0,0.0,2.35,4.77,0.0,0.0,0.0,7.89,0.0,2.31,4.75,0.0,0.0,1.01,0.0
hsa-miR-4757-3p,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-3p,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.01,0.0
hsa-miR-4763-3p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0
hsa-miR-4767,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0
hsa-miR-4768-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,0.0,3.22,0.47,0.0,2.25,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.77,2.38,0.0,0.0,2.53,0.0
hsa-miR-4772-5p,2.17,2.01,2.13,1.98,0.25,3.19,0.0,6.56,1.5,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,1.91,0.0,0.0,5.64,0.0,0.64,1.01,2.3
hsa-miR-4773,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.51,1.15
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,3.64,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4777-3p,0.0,0.8,0.0,0.0,0.0,1.45,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
