miRNA,SRR29500199,SRR29500200,SRR29500201,SRR29500202,SRR29500203,SRR29500204,SRR29500205,SRR29500206,SRR29500207,SRR29500208,SRR29500209,SRR29500210,SRR29500211,SRR29500212,SRR29500213,SRR29500214,SRR29500215,SRR29500216,SRR29500217,SRR29500218,SRR29500219,SRR29500220,SRR29500221,SRR29500222
hsa-miR-4654,0.0,0.31,0.0,0.0,1.07,0.34,0.0,0.0,0.34,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78
hsa-miR-4655-5p,0.46,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.07,1.38,0.0,0.77,0.29,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4656,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-miR-4658,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659a-3p,2.36,7.03,3.15,3.82,1.65,6.46,0.0,1.06,3.52,2.69,5.07,0.0,0.28,0.0,0.0,0.45,2.5,0.64,0.0,0.0,0.0,0.0,6.58,1.12
hsa-miR-4659a-5p,0.26,0.12,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,1.08,2.28,8.19,3.82,0.92,1.55,1.4,1.71,1.63,3.71,4.96,0.0,3.41,5.9,7.24,6.0,2.18,0.0,0.81,0.0,1.84,0.0,0.0,1.12
hsa-miR-4659b-5p,1.28,1.29,0.27,0.1,1.41,0.52,0.0,0.0,0.95,0.29,0.0,0.0,0.77,0.0,1.75,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,1.38
hsa-miR-4660,0.0,0.0,0.45,0.0,0.68,0.95,0.0,0.53,0.0,0.44,0.87,0.0,0.0,0.0,0.0,0.81,1.09,0.58,1.79,0.0,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,0.31,0.18,1.08,0.0,0.34,0.0,0.0,0.24,0.77,0.29,0.0,0.0,1.88,0.29,0.0,0.0,0.96,0.0,0.0,0.47,0.0,0.0,0.0,0.53
hsa-miR-4662a-3p,0.0,0.25,0.72,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,0.26,4.25,0.27,0.0,11.5,0.77,8.89,2.13,7.99,0.0,9.8,0.0,2.78,11.68,0.0,8.95,5.51,2.9,8.2,6.0,10.46,0.0,0.0,0.2
hsa-miR-4662b,0.0,0.0,0.09,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.18,0.0,0.0,0.15,0.0,0.0,0.3,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-5p,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.23,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-miR-4665-5p,18.85,23.0,9.81,5.54,18.73,1.89,12.08,6.26,6.53,24.11,22.26,22.24,18.5,9.19,21.13,12.71,16.84,7.74,23.14,9.56,2.56,11.94,2.63,8.63
hsa-miR-4666a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4667-5p,0.92,1.36,1.17,0.0,2.04,2.41,1.71,0.59,0.0,0.58,0.0,10.7,3.13,0.06,1.54,1.7,0.0,0.32,0.0,0.09,2.16,0.0,0.0,0.92
hsa-miR-4668-3p,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4668-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4669,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.17,0.0,0.0,6.19,0.0,0.12,1.32,0.0,0.0,1.68,1.87,0.0,0.0,3.3,0.0,1.65
hsa-miR-4670-5p,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,1.32
hsa-miR-4672,0.0,0.92,0.45,0.0,0.0,2.84,0.0,0.0,0.6,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.39,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-4673,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,9.5,10.73,9.36,4.49,10.09,3.87,4.83,5.2,13.24,8.52,11.25,0.0,12.24,5.95,8.63,11.91,5.19,2.77,10.47,7.97,7.19,12.7,5.92,12.52
hsa-miR-4676-5p,0.36,0.55,0.45,3.34,1.02,0.17,2.81,0.77,0.26,0.95,1.38,0.0,3.9,1.16,0.0,0.27,0.13,1.22,0.0,0.0,0.0,1.52,0.0,0.0
hsa-miR-4677-3p,1.85,5.43,5.04,0.0,5.68,5.6,2.65,4.43,3.7,2.62,6.0,0.0,5.43,3.58,0.44,8.41,2.37,3.61,3.25,4.5,10.3,14.48,0.0,3.1
hsa-miR-4677-5p,0.31,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.29,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4678,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4682,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0
hsa-miR-4683,0.67,0.8,0.0,1.15,0.0,0.0,1.79,0.0,0.0,2.18,0.0,0.0,2.16,0.0,0.73,0.98,0.0,0.0,0.32,0.84,0.0,0.0,0.55,0.0
hsa-miR-4685-3p,0.51,0.0,0.09,0.0,0.49,1.98,0.0,0.35,0.95,0.36,1.33,4.85,0.63,0.17,4.17,1.34,1.41,0.52,1.14,4.41,1.76,0.0,0.0,0.92
hsa-miR-4686,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4687-3p,0.51,0.55,0.99,0.0,0.24,0.09,0.0,0.47,0.0,0.15,1.9,0.0,1.53,0.0,1.17,0.09,0.0,1.48,1.46,3.19,0.0,0.0,5.48,1.32
hsa-miR-4687-5p,0.98,0.37,0.72,0.0,0.0,0.0,1.71,0.06,4.47,1.24,0.0,0.0,1.46,0.4,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,1.19
hsa-miR-4688,1.18,1.79,1.71,0.0,0.39,0.17,0.0,0.35,1.63,0.51,1.85,0.0,0.83,0.92,0.0,0.72,0.9,0.0,1.14,0.0,0.88,0.0,5.81,0.0
hsa-miR-4689,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,0.0,1.36,0.0,0.0,0.29,2.24,0.0,0.0,0.26,0.07,0.75,0.0,0.07,0.0,0.0,0.0,1.34,0.0,2.68,1.97,0.56,3.3,0.0,0.0
hsa-miR-4691-3p,0.21,0.0,0.0,2.58,0.49,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.21,0.49,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,1.16,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.34,0.0,0.58,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0
hsa-miR-4699-3p,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4700-5p,0.0,0.0,0.54,0.0,0.0,0.09,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-5p,1.34,3.21,0.81,0.0,1.36,0.26,2.18,0.59,2.49,3.28,2.19,0.0,2.02,0.69,1.61,0.0,0.64,1.22,1.22,1.03,0.0,2.54,3.51,6.46
hsa-miR-4705,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.69,0.0,0.0,0.69,0.0,0.0,0.0,0.45,0.89,0.0,0.0,2.54,0.0,0.0
hsa-miR-4707-3p,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,4.28,0.0
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
hsa-miR-4708-3p,0.0,0.0,0.36,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.16,0.0,0.0,0.0,0.0,1.52,3.43,0.0,0.0
hsa-miR-4709-5p,0.1,0.0,0.27,0.0,0.0,0.09,0.08,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.89,0.0,0.0,0.0,0.0,0.66
hsa-miR-4710,5.55,6.1,8.64,0.0,1.21,1.72,5.69,2.89,3.61,4.95,4.33,3.34,8.14,0.69,6.21,5.37,3.78,1.93,4.38,20.63,3.19,2.92,1.54,9.89
hsa-miR-4712-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-3p,0.1,0.0,0.0,0.0,0.39,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0
hsa-miR-4714-5p,0.46,0.0,0.18,0.0,0.0,1.12,0.0,0.0,0.0,0.29,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-4716-3p,0.26,0.37,0.0,0.0,0.0,0.86,0.0,0.0,0.69,0.22,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.32,0.0,0.94,0.0,0.0,0.0,0.0
hsa-miR-4716-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-4717-3p,0.36,0.0,0.0,2.48,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-3p,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.06,1.62,0.56,0.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.21,0.0,0.54,1.24,0.0,0.0,2.42,0.47,1.46,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.5,0.0,1.7,0.0,0.0,0.0,0.0,0.0
hsa-miR-4724-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4725-3p,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
hsa-miR-4726-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,0.15,0.0,0.0,3.34,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4727-5p,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.1,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-4728-5p,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4729,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0
hsa-miR-4732-3p,3.34,9.93,4.23,25.3,4.07,31.25,28.53,7.8,38.51,8.96,27.45,0.0,8.83,5.14,45.76,19.16,11.53,16.12,30.61,45.94,32.18,9.4,29.07,32.36
hsa-miR-4732-5p,6.11,31.94,0.63,24.15,3.35,162.46,29.54,4.25,42.98,7.79,38.52,0.0,8.07,5.78,22.95,21.66,7.3,25.85,40.03,45.0,45.99,13.97,19.52,47.26
hsa-miR-4734,0.21,0.68,0.0,0.0,1.16,0.0,0.62,0.0,0.0,1.02,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4735-5p,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4738-3p,2.93,1.23,2.97,0.0,0.63,0.77,0.0,0.89,1.81,0.95,0.0,0.0,1.81,0.46,1.17,0.9,1.41,1.29,0.0,0.0,1.76,2.03,0.0,1.78
hsa-miR-4739,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.26,0.0,0.0,1.13,0.4,0.0,0.0,0.0
hsa-miR-4740-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.46,0.25,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.45,0.0,0.64,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-4742-3p,0.92,0.68,1.98,0.0,1.36,1.38,0.0,0.89,1.03,1.24,1.85,0.0,1.04,1.16,2.05,1.61,0.06,0.0,2.76,1.78,0.64,2.41,0.0,0.0
hsa-miR-4743-5p,2.52,1.29,3.69,0.0,2.13,0.0,0.16,0.71,1.63,0.51,0.0,0.0,4.73,0.17,0.22,0.0,1.02,0.19,2.52,1.88,0.96,0.0,0.0,0.0
hsa-miR-4744,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-3p,0.0,0.0,0.27,1.72,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.45,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,4.42,3.27,4.23,1.62,5.68,2.93,0.23,2.72,6.19,3.5,5.36,7.02,2.37,0.98,1.24,3.67,3.52,1.61,6.01,1.22,1.84,0.13,0.0,1.78
hsa-miR-4747-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.69,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4748,0.15,2.16,0.45,2.67,0.39,0.69,1.17,0.77,0.0,0.29,4.21,0.0,1.11,0.0,0.0,1.97,0.19,0.84,1.62,0.0,0.0,0.0,0.0,0.53
hsa-miR-4749-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.15,0.49,0.09,0.0,0.0,0.0,0.0,0.0,0.6,0.15,1.67,0.0,0.0,0.46,0.95,0.0,0.0,1.03,2.35,0.0,0.4,0.0,0.0,0.26
hsa-miR-4750-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,1.18,3.08,2.79,0.0,2.38,0.6,0.0,1.0,1.12,1.31,4.04,4.01,1.67,0.23,3.87,2.33,0.83,0.0,0.49,0.0,3.99,0.0,0.0,1.45
hsa-miR-4753-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.07,1.38,0.0,0.0,0.0,0.0,0.54,0.0,0.84,0.0,0.0,0.0,3.05,0.0,0.0
hsa-miR-4753-5p,0.1,0.06,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.22,0.0,0.0,0.21,0.0,0.0,0.09,0.0,0.77,0.0,0.0,0.0,3.68,0.0,0.0
hsa-miR-4754,0.46,0.43,0.0,0.0,0.05,0.26,1.95,0.0,0.6,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.41,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1.68,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-5p,2.31,4.25,1.44,1.72,1.07,1.12,1.56,0.89,0.95,0.87,0.0,2.84,2.23,0.98,0.07,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.59
hsa-miR-4757-3p,0.1,0.18,0.0,0.0,0.34,0.69,0.0,0.0,0.77,0.22,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.73,0.0,0.0,0.0,4.72,0.0
hsa-miR-4757-5p,0.05,0.0,0.0,0.0,0.24,0.95,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-3p,0.21,0.0,0.0,3.34,0.0,0.0,0.0,0.18,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.26
hsa-miR-4761-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.05,0.25,0.63,0.0,0.24,0.0,0.0,0.35,0.0,0.0,1.21,0.0,0.0,0.4,1.9,0.27,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.73
hsa-miR-4762-5p,0.26,0.55,0.0,0.0,0.34,1.12,0.0,0.0,0.0,0.66,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4763-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.56,0.37,0.09,0.0,0.78,0.52,0.0,0.12,0.0,0.0,0.87,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,1.05,0.0,0.0,1.26,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.63,0.52,0.0,1.25,0.0,0.0,0.65,0.0,0.24,0.0,0.0,0.0
hsa-miR-4766-5p,0.98,0.43,1.26,0.0,0.39,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.42,0.23,0.95,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.79
hsa-miR-4767,0.0,1.85,0.45,0.0,0.0,0.0,0.0,0.53,0.34,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-4772-3p,1.03,3.64,7.29,3.15,3.74,1.98,16.29,0.47,2.84,1.75,2.08,0.0,0.42,1.16,9.94,1.52,3.01,4.71,9.42,5.06,6.63,13.08,24.79,0.59
hsa-miR-4772-5p,0.0,0.18,0.54,1.62,0.44,0.34,0.0,0.0,0.52,1.31,0.87,0.0,0.0,0.29,1.68,0.0,0.0,1.03,0.41,0.0,4.31,0.0,5.26,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
hsa-miR-4775,0.56,1.97,1.62,0.86,2.47,0.0,0.0,0.94,4.38,2.33,4.38,0.0,0.0,2.31,0.0,0.27,4.23,0.0,2.11,0.0,1.52,2.41,0.0,1.91
hsa-miR-4777-3p,0.0,1.23,0.18,0.0,0.34,0.0,0.0,0.3,0.77,0.73,0.0,0.0,0.0,0.0,0.37,0.09,0.0,0.0,0.0,0.0,0.48,0.0,0.0,1.32
hsa-miR-4777-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0
hsa-miR-4779,0.05,0.43,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.33
hsa-miR-4781-3p,0.0,0.25,0.81,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.06,0.0,0.0,0.0,0.32,0.0,0.0,0.24,0.0,4.72,0.0
hsa-miR-4781-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99
hsa-miR-4782-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4785,6.98,15.17,5.85,2.2,6.31,3.87,1.48,3.72,3.44,4.37,12.11,6.52,7.3,2.77,2.19,7.16,2.11,3.55,6.82,0.0,0.0,0.0,0.0,10.88
hsa-miR-4786-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4786-5p,0.41,0.0,0.27,0.0,0.24,0.0,0.0,0.0,0.26,0.87,0.75,0.0,0.21,0.4,0.0,0.0,0.0,0.64,0.0,0.0,0.0,1.91,0.0,1.19
hsa-miR-4787-3p,0.05,0.18,0.09,0.0,0.0,0.0,0.0,0.35,0.0,0.44,0.0,0.0,0.07,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-miR-4787-5p,0.15,0.0,0.9,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.17,2.12,0.0,0.0,0.39,0.57,0.0,1.36,0.0,0.0,1.25
hsa-miR-4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
