miRNA,SRR22777518,SRR22777519,SRR22777520,SRR22777521,SRR22777522,SRR22777523,SRR22777524,SRR22777525,SRR22777526,SRR22777527,SRR22777528,SRR22777529,SRR22777530,SRR22777531,SRR22777532,SRR22777533,SRR22777534,SRR22777535,SRR22777536,SRR22777537,SRR22777538,SRR22777539,SRR22777540,SRR22777541,SRR22777542,SRR22777543,SRR22777544,SRR22777545,SRR22777546
hsa-miR-451a,46.32,223.4,14.17,170.25,392.79,102.01,168.76,5.85,110.62,348.43,225.96,1196.68,385.02,2951.66,268.9,522.13,34.29,13.99,17.5,4271.45,1112.28,2235.77,152.4,4037.46,2768.64,1909.05,6574.2,3085.26,260.19
hsa-miR-452-3p,0.0,0.66,0.0,0.07,0.07,0.19,0.08,0.0,0.06,0.14,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.0,0.15,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.23
hsa-miR-452-5p,0.22,26.37,2.68,1.29,7.86,1.48,1.93,0.22,6.74,6.53,1.43,1.26,0.72,0.0,1.05,7.69,1.34,3.94,2.63,0.0,2.69,5.19,0.0,1.23,3.08,0.0,0.0,0.0,4.11
hsa-miR-4520-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-4521,0.0,0.66,0.0,0.0,0.36,0.19,0.24,0.3,0.56,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.09,0.0,0.2,0.0,0.0,0.1,0.0,0.0
hsa-miR-4522,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.15
hsa-miR-4523,0.15,1.76,0.28,0.54,0.58,0.37,0.16,0.22,0.62,0.34,0.18,0.0,0.0,0.0,0.0,1.49,0.17,0.06,0.77,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4524a-3p,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4525,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.6,0.08,0.33,0.0,0.0,0.22,2.06,0.0,0.0,0.3
hsa-miR-4526,0.0,0.06,0.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4533,0.07,0.77,0.42,0.81,1.24,0.19,1.13,0.74,0.81,0.07,0.54,0.0,0.0,0.0,0.7,0.74,0.92,1.84,0.77,0.0,0.54,0.8,0.0,0.72,0.11,0.0,0.92,0.0,0.38
hsa-miR-454-3p,9.56,281.87,59.72,54.92,145.29,79.43,31.24,94.53,233.79,98.9,37.84,1.26,5.73,4.85,13.62,33.25,36.64,60.29,24.77,1.06,30.1,35.17,5.86,89.61,80.59,4.12,60.64,3.76,96.64
hsa-miR-454-5p,6.04,35.67,14.52,14.24,29.41,8.33,11.84,18.3,27.7,13.53,9.3,8.81,5.47,0.0,4.72,9.18,8.57,15.33,12.85,3.62,9.21,11.52,0.0,19.36,16.49,5.15,13.11,9.45,22.51
hsa-miR-455-3p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.18,0.0,0.0,0.0,0.44,0.0,0.08,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.11,0.0,0.61,0.0,0.0
hsa-miR-455-5p,0.15,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.12,0.17,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.66,0.0,0.41,0.0,0.0
hsa-miR-4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.1,0.22,0.0,0.0,0.0,0.0
hsa-miR-4638-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,1.21,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.1,0.0,0.15
hsa-miR-4638-5p,0.0,0.33,0.0,0.0,0.15,0.0,0.32,1.19,0.12,0.27,0.18,0.0,0.0,0.0,0.26,0.99,0.0,0.45,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.2,0.0,0.15
hsa-miR-4639-5p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4642,0.0,0.44,0.0,0.0,0.15,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,5.35,7.27,5.99,4.95,7.42,3.89,2.98,4.44,4.31,4.15,8.5,0.18,2.28,0.0,1.92,1.74,9.33,7.19,5.42,5.88,7.76,6.52,0.0,2.87,1.98,0.0,5.22,1.63,6.39
hsa-miR-4646-3p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4646-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4647,0.0,0.17,0.0,0.14,0.29,0.37,0.16,0.0,0.06,0.07,0.27,0.0,0.0,0.0,0.0,0.37,0.08,0.0,0.0,0.0,0.0,0.24,0.0,0.1,0.0,0.0,0.41,0.0,0.23
hsa-miR-4653-3p,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4654,0.15,0.39,0.0,0.07,0.15,0.37,0.48,0.52,0.25,0.34,0.63,0.0,0.0,0.0,1.48,0.0,0.5,1.34,0.0,0.0,0.46,0.09,0.0,0.0,0.33,0.0,0.0,0.0,0.38
hsa-miR-4656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-4659a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,0.0,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-4659b-5p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.04,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.42,0.19,0.0,0.0,0.08,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.08
hsa-miR-4661-5p,0.07,0.17,0.07,0.0,0.51,0.0,0.0,0.15,0.06,0.2,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.23
hsa-miR-4662a-5p,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.06,0.34,0.81,0.9,0.0,0.0,0.17,0.0,0.0,0.13,0.0,0.0,0.38,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4663,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4665-5p,1.65,3.52,4.02,2.51,4.59,0.93,3.38,3.33,2.62,2.38,2.59,2.7,0.0,0.0,2.88,14.02,6.89,5.6,5.42,0.0,3.92,8.03,0.0,2.25,3.41,0.0,1.84,0.0,3.04
hsa-miR-4667-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4667-5p,0.04,0.17,0.14,0.07,0.22,0.0,0.08,0.0,0.19,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4669,0.0,0.0,0.14,0.2,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
hsa-miR-4670-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.1,1.87,0.0,0.0,0.0,0.15
hsa-miR-4671-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-4672,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.24,0.0,0.61,0.44,0.0,0.0,0.0,0.46
hsa-miR-4674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,0.39,0.21,0.07,0.51,0.0,0.24,0.37,0.37,0.34,0.0,0.0,0.0,0.0,0.0,0.37,0.17,0.45,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.61,0.0,0.3
hsa-miR-4676-5p,0.0,0.22,0.0,0.14,0.15,0.0,0.0,0.15,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.62,0.34,0.32,0.46,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.08
hsa-miR-4677-3p,1.98,5.06,2.47,2.85,3.42,3.33,2.82,2.07,2.56,2.11,3.31,0.18,0.52,0.0,1.4,0.87,1.93,2.48,2.63,4.07,3.3,4.39,0.0,3.69,4.62,0.82,2.77,0.0,3.8
hsa-miR-4677-5p,0.0,0.39,0.0,0.0,0.15,0.0,0.0,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-4678,0.0,0.17,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4685-3p,0.07,0.22,0.0,0.14,0.0,0.37,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.32,0.0,0.0,0.23,1.18,0.0,0.61,0.33,0.0,0.82,0.0,0.08
hsa-miR-4687-3p,0.0,0.11,0.0,0.0,0.0,0.0,0.08,0.3,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4687-5p,0.4,0.39,0.56,0.2,0.8,0.0,0.08,0.44,0.31,0.14,0.0,0.0,0.0,0.0,0.35,0.0,0.25,1.08,1.24,1.36,0.54,0.76,0.0,0.41,0.88,0.0,0.41,0.0,0.3
hsa-miR-4688,0.22,0.61,0.49,0.14,0.07,0.56,0.16,0.3,0.25,0.07,0.27,0.0,0.0,0.0,0.0,0.0,0.92,0.32,0.0,0.0,0.38,0.09,0.0,0.1,0.11,0.0,0.0,0.0,0.08
hsa-miR-4690-3p,0.0,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-4690-5p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-3p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-4697-3p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.77,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4699-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.33,0.0,0.0,0.0,0.56,0.0,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-4701-5p,0.0,0.22,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4707-3p,0.0,0.17,0.28,0.14,0.15,0.0,0.0,0.07,0.25,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.34,0.13,0.0,0.75,0.0,0.0,1.47,0.0,0.0,2.47,0.1,0.0,0.08
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4708-3p,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.62,0.75,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.38
hsa-miR-4709-3p,0.0,0.0,0.14,0.14,0.07,0.0,0.16,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.24,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-5p,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-4710,0.55,0.39,0.49,0.47,0.51,0.56,0.4,0.67,0.0,0.27,0.36,0.36,0.85,1.21,0.52,2.61,0.25,2.35,0.0,0.0,0.23,1.09,0.0,0.51,0.44,0.0,0.0,0.0,0.38
hsa-miR-4712-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-3p,0.0,0.61,0.14,0.75,0.07,0.0,0.0,0.44,0.12,0.2,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.19,1.08,0.0,0.46,0.57,0.0,0.31,0.33,0.0,0.31,0.0,0.23
hsa-miR-4714-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-4717-3p,0.0,0.0,0.21,0.07,0.15,0.19,0.0,0.0,0.06,0.0,0.0,0.9,1.17,0.0,0.0,0.37,0.0,0.57,0.46,0.0,0.0,0.19,0.0,0.0,0.0,0.62,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-4724-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4726-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,3.15,0.08
hsa-miR-4728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-4732-3p,0.48,1.38,0.71,5.15,0.8,0.37,0.32,0.89,0.31,1.36,1.52,43.87,30.74,43.63,8.56,25.55,1.34,0.64,4.8,72.41,10.6,20.63,0.16,15.57,66.29,56.83,29.5,113.76,14.52
hsa-miR-4732-5p,0.11,0.11,0.14,0.88,0.22,0.0,0.64,0.22,0.19,0.54,1.7,9.71,17.26,2.83,0.96,10.67,0.76,0.57,3.25,23.83,2.3,2.93,5.7,4.71,13.3,43.24,5.02,11.59,4.03
hsa-miR-4734,0.07,0.22,0.07,0.0,0.15,0.0,0.56,0.3,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.89,0.0,0.0,0.15,0.33,0.0,1.23,0.0,0.0,0.0,0.0,0.23
hsa-miR-4738-3p,0.11,0.0,0.0,0.07,0.0,0.0,0.32,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4742-3p,0.04,0.17,0.14,0.07,0.07,0.0,0.0,0.67,0.19,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.31,0.14,0.0,0.0,0.0,0.0,0.2,1.22,0.0
hsa-miR-4743-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4743-5p,0.11,0.28,0.14,0.07,0.29,0.0,0.08,0.22,0.19,0.14,0.45,0.72,0.0,0.0,0.7,0.25,0.25,0.25,0.0,0.0,0.15,0.05,0.0,0.1,0.11,0.0,0.31,0.0,0.08
hsa-miR-4744,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-4746-5p,0.59,1.27,0.56,0.75,1.31,0.37,0.72,1.11,1.12,1.63,0.89,0.36,0.0,0.0,0.79,1.49,1.01,1.65,2.32,2.26,0.92,2.03,0.0,1.02,0.77,1.44,0.61,3.66,1.14
hsa-miR-4748,0.11,0.22,0.0,0.27,0.44,0.19,0.0,0.07,0.12,0.14,0.36,0.0,0.0,0.0,0.0,0.37,0.42,0.25,0.0,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-4749-5p,0.0,0.0,0.07,0.0,0.07,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.08,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.22,0.41,0.0,0.0,0.0
hsa-miR-4750-5p,0.07,0.22,0.35,0.2,0.07,0.0,0.16,0.22,0.19,0.48,0.89,0.0,0.0,0.0,0.61,0.0,0.5,0.57,0.0,0.0,0.0,0.24,0.0,0.2,0.0,0.0,0.0,0.0,0.3
hsa-miR-4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4754,0.04,0.0,0.07,0.2,0.15,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.15,0.17,0.0,0.0,0.15,0.19,0.24,0.0,0.31,0.0,0.0,0.0,1.63,0.0,0.44,0.0,0.0,0.06,0.0,1.36,0.08,0.0,0.0,0.2,0.44,0.0,0.0,0.0,0.08
hsa-miR-4757-3p,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.3
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
