miRNA,ERR7454544,ERR7454545,ERR7454546,ERR7454547,ERR7454548,ERR7454549,ERR7454550,ERR7454551,ERR7454552
hsa-miR-494-3p,0.18,6.64,6.83,0.0,0.09,0.0,5.93,0.44,9.93
hsa-miR-495-3p,37.27,37.28,6.88,0.25,10.31,5.54,0.64,4.87,0.05
hsa-miR-497-5p,0.0,0.0,0.1,0.0,12.25,0.0,13.7,0.0,0.0
hsa-miR-499a-5p,0.18,0.17,9.94,0.25,0.26,0.0,31.71,0.0,0.42
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04
hsa-miR-5004-3p,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0,5.11,0.09,0.08,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,3.88,6.27,0.1,10.84,5.31,0.14,0.0,9.14
hsa-miR-500a-3p,0.0,13.15,2.24,0.2,11.63,4.69,6.5,9.79,9.93
hsa-miR-500b-3p,0.0,1.5,0.05,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-501-3p,35.51,121.44,81.09,67.81,80.92,85.74,156.7,80.05,131.7
hsa-miR-501-5p,0.0,0.0,0.1,14.74,7.67,0.0,0.0,0.06,0.0
hsa-miR-5010-3p,0.0,2.88,5.56,9.17,0.26,0.0,0.14,0.0,0.0
hsa-miR-5010-5p,63.99,23.55,29.36,12.33,43.54,23.15,24.36,10.73,0.0
hsa-miR-502-3p,0.0,3.51,0.0,0.0,11.46,0.15,0.28,0.06,0.0
hsa-miR-503-5p,4.43,18.16,8.51,0.3,11.63,13.76,26.83,0.11,7.67
hsa-miR-504-5p,12.93,5.43,0.0,0.0,0.09,0.23,0.0,0.11,0.0
hsa-miR-505-3p,0.0,2.84,0.1,0.1,0.0,0.0,5.93,0.0,0.26
hsa-miR-505-5p,0.06,65.67,39.86,30.07,35.35,33.76,13.7,9.29,39.36
hsa-miR-506-3p,0.0,0.0,0.05,0.05,0.09,0.0,7.56,0.0,0.0
hsa-miR-508-3p,0.0,0.0,0.05,0.0,0.18,9.84,0.0,0.06,0.0
hsa-miR-508-5p,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-509-3p,0.0,3.42,4.13,15.74,0.53,0.15,0.07,10.39,0.0
hsa-miR-509-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-5090,0.0,1.46,0.0,0.0,0.0,0.0,0.14,10.89,0.0
hsa-miR-511-5p,11.23,10.6,12.64,44.81,31.56,5.38,12.85,19.07,10.04
hsa-miR-512-3p,1.46,0.0,0.0,0.0,0.09,0.0,3.67,0.0,0.0
hsa-miR-514a-3p,6.68,0.83,2.65,13.53,9.08,0.08,0.07,0.0,0.0
hsa-miR-516b-5p,0.0,1.5,4.23,0.0,0.0,0.0,0.07,0.0,6.99
hsa-miR-5187-5p,0.0,20.75,22.02,10.68,33.85,12.61,0.21,9.9,21.44
hsa-miR-5189-3p,12.75,13.61,0.1,0.05,0.0,0.38,0.07,0.06,0.0
hsa-miR-5189-5p,0.0,45.34,9.07,0.25,9.87,6.61,6.28,25.32,0.0
hsa-miR-5193,0.0,4.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5196-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
hsa-miR-520a-3p,0.0,0.0,0.15,19.15,0.35,0.23,0.07,0.06,0.0
hsa-miR-532-3p,0.0,3.55,0.0,0.05,0.09,6.07,6.14,0.0,11.51
hsa-miR-532-5p,381.73,414.76,318.81,174.22,269.81,183.4,142.58,160.05,323.1
hsa-miR-539-3p,0.0,1.5,0.25,16.99,0.62,0.15,0.07,0.0,0.0
hsa-miR-539-5p,0.0,1.04,0.05,0.05,0.0,0.0,0.0,0.06,0.0
hsa-miR-541-3p,10.08,8.98,0.2,0.05,0.0,7.61,6.57,9.45,0.0
hsa-miR-542-3p,0.0,0.0,5.91,0.05,0.0,0.38,0.07,0.06,0.21
hsa-miR-542-5p,0.06,2.13,0.0,0.0,0.09,0.08,0.0,0.0,0.0
hsa-miR-543,453.91,855.57,425.34,255.76,681.08,562.66,82.48,28.64,157.92
hsa-miR-548a-5p,0.0,0.0,0.0,0.05,8.11,0.0,0.0,0.0,0.0
hsa-miR-548ae-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-548ah-3p,0.0,1.09,0.05,0.0,0.0,0.0,6.64,0.0,0.0
hsa-miR-548am-3p,0.0,0.04,0.0,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-548ar-3p,0.0,1.75,3.62,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-548av-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.05
hsa-miR-548aw,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,0.0,1.0,3.01,0.0,7.05,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-548e-3p,0.0,10.48,0.05,0.0,0.35,6.46,0.07,0.06,0.0
hsa-miR-548f-3p,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-5p,0.0,5.93,4.59,0.05,0.26,0.0,0.07,0.06,0.0
hsa-miR-548l,0.0,1.5,5.61,0.05,0.0,0.0,0.07,0.0,0.0
hsa-miR-548o-3p,0.0,5.97,3.52,8.87,0.18,5.31,11.65,0.06,9.3
hsa-miR-548o-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-550a-3-5p,0.0,0.13,0.1,0.0,0.0,0.0,0.92,0.0,0.11
hsa-miR-550a-5p,0.0,0.13,5.5,0.05,0.35,0.15,0.21,0.11,10.35
hsa-miR-550b-3p,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-552-3p,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-556-5p,0.0,1.25,0.0,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-5581-3p,0.0,0.0,0.0,0.05,0.35,4.92,0.0,0.0,0.0
hsa-miR-5584-5p,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5588-5p,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5698,13.17,2.67,0.2,8.32,0.26,6.31,0.07,0.0,0.0
hsa-miR-574-3p,1.82,19.37,23.09,0.2,9.7,13.61,0.28,6.03,5.62
hsa-miR-574-5p,74.0,154.88,218.71,134.17,161.83,148.18,111.58,137.94,161.34
hsa-miR-576-3p,0.0,13.23,11.93,15.99,31.64,5.38,1.48,8.74,18.55
hsa-miR-576-5p,1.82,5.84,4.08,0.05,0.18,4.38,0.07,8.24,0.0
hsa-miR-581,0.0,5.05,8.66,7.07,0.26,0.0,0.07,0.11,0.0
hsa-miR-582-3p,0.0,1.13,0.05,0.0,0.09,0.0,6.64,0.0,0.0
hsa-miR-584-5p,734.86,2857.25,1196.25,890.32,1777.41,1182.61,591.49,368.92,1005.14
hsa-miR-589-5p,76.49,63.12,58.92,46.61,37.28,23.15,31.35,37.54,13.14
hsa-miR-598-3p,0.0,8.6,3.77,0.05,0.0,0.0,0.07,0.17,0.0
hsa-miR-605-3p,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-607,0.0,2.3,0.05,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-6089,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.06,0.0
hsa-miR-610,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-6125,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-6133,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.12,3.47,0.0,0.1,24.59,6.84,5.51,24.1,10.93
hsa-miR-615-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
hsa-miR-616-3p,0.0,5.55,3.11,0.0,0.26,0.0,0.0,0.06,0.0
hsa-miR-625-3p,0.24,53.27,250.06,10.98,1239.03,901.86,272.37,20.9,241.12
hsa-miR-625-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.14,0.0,0.0
hsa-miR-628-3p,0.0,27.6,12.44,3.96,6.52,17.15,0.71,4.2,0.0
hsa-miR-629-3p,0.0,1.38,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-629-5p,48.69,353.31,297.76,3.91,119.7,124.11,366.79,411.11,339.44
hsa-miR-632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-641,0.06,1.46,3.21,0.0,0.0,0.23,0.0,0.0,7.3
hsa-miR-642a-3p,0.0,0.04,0.0,0.0,10.84,0.08,0.0,9.4,10.25
hsa-miR-6505-3p,0.0,1.75,0.05,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6507-5p,0.0,4.38,0.05,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-6509-5p,0.0,3.09,6.42,0.0,0.09,7.23,0.0,0.0,0.0
hsa-miR-651-5p,0.0,1.54,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6511a-3p,0.0,2.34,0.0,1.3,0.0,6.46,0.0,0.0,10.14
hsa-miR-6511a-5p,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6511b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-6511b-5p,0.0,0.0,0.05,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6513-3p,0.0,1.04,0.0,0.0,0.0,0.0,0.14,0.06,0.0
hsa-miR-6514-5p,0.0,1.29,0.2,9.82,0.0,0.0,0.0,0.0,0.0
hsa-miR-6515-5p,0.0,9.94,21.46,11.73,0.88,13.46,0.07,0.11,0.0
hsa-miR-6516-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03
hsa-miR-652-3p,0.06,28.3,14.02,0.2,0.44,7.0,17.16,5.53,40.94
hsa-miR-6529-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-654-3p,80.07,129.75,34.46,0.7,8.99,39.99,19.98,6.91,0.0
hsa-miR-654-5p,118.32,218.97,99.9,49.52,121.28,102.35,15.39,1.66,6.83
hsa-miR-655-3p,0.0,1.92,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-656-3p,0.0,3.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-658,0.0,0.0,0.15,0.0,0.35,0.0,0.0,0.17,0.32
hsa-miR-659-5p,10.99,4.09,0.15,8.82,0.18,0.08,6.36,0.0,0.0
hsa-miR-660-5p,13.42,1.25,4.28,0.15,0.18,4.69,0.35,19.46,21.76
hsa-miR-664a-5p,38.31,418.64,209.74,124.05,289.11,114.19,81.92,87.35,86.45
hsa-miR-664b-5p,0.0,0.04,0.2,0.0,0.09,0.15,0.0,0.0,0.0
hsa-miR-668-3p,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-671-3p,34.54,175.34,57.54,84.4,180.96,92.82,24.01,8.96,65.95
hsa-miR-6716-3p,0.0,2.84,12.79,17.09,0.62,22.84,0.07,0.06,0.0
hsa-miR-6721-5p,0.0,7.35,0.2,7.87,0.35,4.69,0.0,0.06,0.0
hsa-miR-6728-5p,0.0,1.54,0.0,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-6734-5p,26.16,16.37,38.69,50.72,11.9,26.76,19.14,30.02,19.18
hsa-miR-6735-5p,0.0,8.68,0.31,2.96,4.58,0.0,0.28,8.96,0.0
hsa-miR-6736-5p,0.0,0.0,0.05,0.0,14.01,0.08,0.0,0.06,0.0
hsa-miR-6738-3p,0.0,1.34,0.05,0.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-6739-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-3p,5.34,24.26,12.54,9.72,18.6,23.22,6.43,0.17,0.0
hsa-miR-6741-5p,8.74,24.76,13.35,18.95,30.76,23.22,11.37,0.28,3.57
hsa-miR-6745,0.0,1.42,0.0,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-6747-3p,0.0,3.84,4.03,18.95,0.26,0.08,0.28,0.0,10.3
hsa-miR-6748-5p,0.0,2.42,0.25,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6750-5p,0.0,1.71,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6751-5p,0.0,1.21,3.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6753-3p,0.0,1.46,4.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6754-5p,0.0,1.92,0.0,0.05,0.0,0.08,0.0,0.0,0.0
hsa-miR-6758-3p,0.0,3.09,0.05,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-676-3p,12.69,0.0,0.0,0.0,0.0,0.08,0.07,0.0,0.0
hsa-miR-6763-5p,0.0,3.26,0.0,0.0,0.09,12.69,0.0,0.0,11.56
hsa-miR-6765-5p,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,21.79,13.07,14.58,0.05,0.26,0.15,0.14,0.06,0.0
hsa-miR-6770-3p,0.0,2.13,0.1,2.41,0.09,0.0,0.0,0.0,0.0
hsa-miR-6772-3p,0.0,7.31,0.41,32.98,10.75,3.84,11.72,0.0,0.0
hsa-miR-6772-5p,0.0,1.46,0.0,0.1,0.09,12.46,0.07,0.0,0.0
hsa-miR-6774-3p,0.0,0.0,0.0,0.0,0.0,0.0,6.71,0.0,0.0
hsa-miR-6777-5p,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0
hsa-miR-6779-5p,0.0,3.67,0.1,0.05,0.0,0.0,0.07,0.0,0.0
hsa-miR-6780a-5p,0.0,7.6,15.34,0.1,40.46,0.08,14.69,18.52,27.8
hsa-miR-6783-3p,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6784-3p,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0
hsa-miR-6785-5p,14.75,0.0,0.15,0.1,7.32,0.0,6.5,0.0,0.0
hsa-miR-6786-3p,0.0,5.47,0.31,8.57,0.09,0.08,0.0,0.0,7.62
hsa-miR-6787-3p,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6787-5p,0.0,1.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.06,0.0,0.0,0.0,0.26,0.0,0.14,0.0,0.26
hsa-miR-6790-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-6791-5p,0.0,0.08,2.4,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-6793-3p,0.0,1.5,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6793-5p,0.0,4.55,4.89,0.0,0.18,6.46,0.0,0.0,7.62
hsa-miR-6795-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6799-5p,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.04,0.0,0.0,0.0,9.23,0.07,0.06,0.11
hsa-miR-6802-5p,0.0,6.14,16.67,0.05,0.09,0.08,0.07,0.06,0.0
hsa-miR-6803-3p,11.66,0.0,0.0,0.05,9.26,0.08,0.07,0.0,0.0
hsa-miR-6804-5p,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6805-5p,25.86,6.8,31.7,0.3,0.53,12.23,23.73,35.6,27.49
hsa-miR-6806-3p,0.0,1.92,4.18,0.05,0.09,5.46,0.07,0.0,0.0
hsa-miR-6808-3p,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6809-5p,0.0,12.44,4.64,0.15,0.26,10.54,0.14,8.07,0.0
hsa-miR-6810-3p,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6810-5p,0.0,2.05,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6812-3p,0.0,0.0,0.0,0.05,0.0,0.0,5.08,0.0,0.0
hsa-miR-6813-5p,0.0,0.0,5.45,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-6815-5p,5.59,17.41,44.8,15.19,40.28,15.15,38.98,128.32,60.86
hsa-miR-6816-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6818-3p,0.0,2.17,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6819-3p,0.0,0.0,0.0,0.05,0.0,5.38,0.0,0.06,0.0
hsa-miR-6819-5p,0.0,7.01,4.99,0.0,0.35,0.0,0.07,0.0,0.0
hsa-miR-6820-3p,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6826-5p,0.0,1.42,4.74,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6829-5p,0.0,0.04,2.04,0.05,0.09,0.0,5.72,0.0,0.0
hsa-miR-6832-5p,0.0,1.42,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-5p,0.0,0.0,4.28,0.0,10.84,0.0,0.0,0.06,0.0
hsa-miR-6837-3p,0.0,7.1,3.87,0.0,0.09,6.61,0.21,0.06,0.0
hsa-miR-6842-3p,44.92,213.87,150.67,170.71,105.95,72.59,28.88,33.61,75.05
hsa-miR-6842-5p,0.0,8.47,0.05,0.05,0.09,0.0,0.0,0.0,0.0
hsa-miR-6843-3p,10.44,10.77,23.04,0.05,11.9,5.84,4.8,0.0,0.0
hsa-miR-6847-5p,13.54,3.51,0.1,10.63,0.35,5.15,0.28,0.17,0.0
hsa-miR-6850-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-6851-5p,0.0,0.04,4.74,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-6852-3p,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,0.42,60.78,21.25,0.65,20.18,21.61,16.24,0.17,0.0
hsa-miR-6853-3p,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-6855-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6856-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-6857-3p,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,0.0,3.88,4.33,8.92,0.26,5.77,0.0,0.0,0.0
hsa-miR-6860,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.06,0.0
hsa-miR-6862-5p,0.0,14.36,33.18,27.21,14.9,1.92,6.43,18.63,9.51
hsa-miR-6865-5p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6866-5p,0.0,5.01,5.3,6.42,10.49,5.61,0.21,0.0,9.2
hsa-miR-6867-5p,0.0,0.0,0.05,9.52,0.18,0.0,0.07,0.0,0.0
hsa-miR-6868-3p,0.0,0.0,0.0,0.0,14.54,0.0,0.0,0.0,0.0
hsa-miR-6871-5p,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,0.0,9.81,0.05,0.45,15.07,5.54,5.65,0.0,0.0
hsa-miR-6875-5p,0.0,4.38,0.36,8.92,9.7,0.15,0.07,0.06,0.0
hsa-miR-6876-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93
hsa-miR-6876-5p,0.0,0.0,0.0,0.0,8.55,5.69,0.0,0.0,0.0
hsa-miR-6877-5p,0.0,4.59,0.0,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,0.0,0.18,5.23,0.0,0.0,0.0
hsa-miR-6881-5p,0.0,0.0,4.13,0.0,0.0,0.0,0.0,8.35,0.0
hsa-miR-6882-5p,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,0.0,4.97,0.2,0.0,0.0,0.0,4.94,0.0,0.0
hsa-miR-6885-5p,0.0,2.0,0.05,0.05,0.09,0.0,0.0,0.0,0.0
hsa-miR-6887-5p,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6891-5p,0.0,0.0,0.05,0.0,0.26,2.38,4.87,0.0,0.0
hsa-miR-6892-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.05
hsa-miR-6894-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,8.9,0.0
hsa-miR-6895-5p,0.0,0.04,0.1,11.68,0.09,0.0,0.0,0.11,0.0
hsa-miR-7-5p,380.82,60.12,63.66,73.32,92.11,117.96,160.09,120.69,11.98
hsa-miR-708-3p,3.16,1.84,10.14,0.3,13.57,6.07,6.0,15.42,22.07
hsa-miR-708-5p,0.0,0.08,0.1,0.1,0.0,0.23,0.14,29.74,0.0
hsa-miR-7108-3p,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,3.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05
hsa-miR-7110-5p,0.0,2.09,4.43,26.41,0.26,0.08,0.0,0.0,0.0
hsa-miR-7113-3p,12.81,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7113-5p,0.0,3.84,0.05,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-7155-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-744-5p,303.54,920.24,390.22,496.38,430.05,396.56,210.02,97.08,187.88
hsa-miR-758-3p,0.0,1.5,0.05,0.0,0.0,0.08,0.14,0.0,0.0
hsa-miR-760,10.44,52.35,30.17,41.0,11.9,43.22,2.9,9.95,42.46
hsa-miR-765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93
hsa-miR-766-3p,0.0,4.17,0.46,0.05,0.0,3.77,0.07,0.0,0.0
hsa-miR-766-5p,0.0,19.79,7.14,8.37,1.23,16.92,0.35,0.22,34.84
hsa-miR-769-5p,0.0,28.81,5.61,24.56,1.15,30.68,7.34,8.18,8.99
hsa-miR-7706,64.41,69.76,147.3,112.22,118.73,51.37,97.03,65.74,73.52
hsa-miR-7843-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99
hsa-miR-7845-5p,0.0,1.84,0.0,0.0,14.37,0.0,0.0,0.0,0.0
hsa-miR-7846-3p,0.0,0.0,0.05,0.1,15.43,0.0,0.0,0.0,0.0
hsa-miR-7848-3p,0.0,3.42,0.0,0.0,0.18,0.15,0.0,0.0,8.62
hsa-miR-7849-3p,0.0,2.05,5.66,9.87,0.18,0.08,0.0,0.0,0.0
hsa-miR-7854-3p,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7855-5p,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7856-5p,0.0,3.38,3.67,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-7976,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-8072,0.0,6.43,0.1,0.15,0.09,0.92,0.14,0.0,0.0
hsa-miR-877-3p,0.0,1.38,0.0,0.0,8.46,0.0,0.0,0.0,0.05
hsa-miR-877-5p,10.68,6.55,27.88,0.3,21.68,13.69,0.42,8.68,10.14
hsa-miR-885-3p,0.0,4.72,4.43,10.83,13.66,7.31,0.21,0.0,0.0
hsa-miR-885-5p,0.0,2.0,0.0,0.0,8.37,0.08,0.14,17.86,0.0
hsa-miR-889-3p,17.12,91.18,32.47,0.8,35.26,29.53,0.71,0.28,8.78
hsa-miR-9-3p,0.12,7.93,3.87,8.12,0.71,0.31,7.98,0.11,0.0
hsa-miR-9-5p,57.55,5.72,8.66,91.37,27.77,46.91,68.57,32.01,30.64
hsa-miR-92a-1-5p,0.0,4.76,0.2,0.0,0.0,0.08,12.08,0.0,0.0
hsa-miR-92a-3p,11415.28,30076.87,15517.09,6411.19,11631.89,17580.8,9177.73,17628.27,13531.84
hsa-miR-92b-3p,86.63,163.07,95.47,19.45,79.59,74.9,47.17,47.49,23.02
hsa-miR-92b-5p,106.42,44.34,111.47,42.5,87.0,86.51,88.84,83.76,38.63
hsa-miR-93-3p,0.0,1.8,3.92,0.05,0.26,0.08,0.07,0.0,0.0
hsa-miR-93-5p,68.96,78.78,37.46,48.11,50.33,27.76,22.95,35.6,103.0
hsa-miR-933,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-937-3p,0.0,4.84,27.12,17.59,1.06,31.45,0.21,0.11,8.41
hsa-miR-939-5p,0.0,1.84,0.05,7.72,0.09,0.0,0.14,8.57,9.67
hsa-miR-941,81.29,202.56,33.03,242.03,41.6,29.84,31.0,10.34,18.92
hsa-miR-942-3p,0.0,0.54,5.15,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-942-5p,0.0,12.07,5.2,18.14,3.26,26.38,7.34,17.86,10.04
hsa-miR-95-3p,8.13,3.59,0.0,0.05,0.0,0.0,4.1,0.0,0.0
hsa-miR-96-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.33,0.0
hsa-miR-96-5p,13.42,0.0,0.0,0.1,13.84,0.0,0.07,0.0,0.0
hsa-miR-98-3p,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-98-5p,69.33,120.23,53.06,1.05,38.52,10.92,36.37,9.56,54.08
hsa-miR-9985,0.12,0.17,0.1,1.2,0.0,0.38,0.42,0.44,0.53
hsa-miR-99a-5p,2022.27,1253.76,1048.8,3083.4,2407.01,1663.84,2336.1,2606.24,3284.28
hsa-miR-99b-3p,60.52,63.46,0.97,20.4,61.35,22.61,7.98,12.72,0.05
hsa-miR-99b-5p,808.5,2032.15,545.27,1660.36,2551.21,1290.27,437.55,525.0,375.23
hsa-mir-12116-5p,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-mir-12118-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-mir-12121-5p,0.0,2.0,0.0,0.0,0.09,0.15,0.14,6.74,0.11
hsa-mir-12136-5p,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1303-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-mir-1843-5p,0.06,0.21,0.2,0.0,0.09,0.0,0.14,0.06,0.0
hsa-mir-1913-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
hsa-mir-2110-5p,2.73,4.88,0.2,6.06,12.25,3.69,6.57,0.0,0.95
hsa-mir-3155a-3p,0.0,3.42,0.05,0.0,0.0,0.08,0.0,0.0,0.0
hsa-mir-3159-5p,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
