miRNA,SRR6905874,SRR6905875,SRR6905876,SRR6905877,SRR6905878,SRR6905879,SRR6905880,SRR6905881,SRR6905882,SRR6905883,SRR6905884,SRR6905885,SRR6905886
hsa-miR-181b-5p,290.85,326.14,30.83,37.95,143.53,275.41,120.01,100.11,51.5,36.5,222.36,279.06,0.0
hsa-miR-181c-3p,9.53,6.9,0.0,0.0,4.19,7.91,0.0,0.0,0.0,0.0,12.6,10.05,0.0
hsa-miR-181c-5p,4.76,2.09,0.0,0.0,1.79,3.29,0.0,0.0,0.0,0.0,0.51,3.19,0.0
hsa-miR-181d-3p,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,86.93,56.66,0.0,0.0,13.75,22.4,13.33,0.0,0.0,3.65,46.01,51.21,0.0
hsa-miR-182-3p,0.6,1.46,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,2.83,1.23,0.0
hsa-miR-182-5p,3478.88,4849.84,384.49,1180.66,1084.24,1435.04,337.81,200.22,738.12,708.18,1792.25,3553.48,0.0
hsa-miR-1827,0.3,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,0.3,1.46,0.0,0.0,2.39,1.98,0.0,0.0,0.0,0.0,0.77,0.25,0.0
hsa-miR-183-5p,1587.02,2349.66,377.23,1281.86,452.12,527.1,364.48,263.93,609.38,770.24,1138.02,1989.16,0.0
hsa-miR-184,47.63,196.73,23.58,63.25,2.39,29.65,0.0,0.0,25.75,65.71,13.37,59.29,0.0
hsa-miR-1843,6.25,4.81,0.0,8.43,0.0,0.0,0.0,0.0,0.0,0.0,7.45,5.64,0.0
hsa-miR-185-3p,16.08,20.28,0.0,0.0,2.99,10.54,0.0,0.0,0.0,0.0,29.56,40.67,0.0
hsa-miR-185-5p,315.26,308.58,77.99,126.5,156.09,451.99,120.01,154.72,240.32,186.17,260.41,191.59,19.27
hsa-miR-186-3p,0.3,0.42,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-186-5p,684.11,724.82,63.48,92.77,310.98,429.59,200.02,154.72,137.32,142.37,523.64,390.78,0.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.3,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.49,0.0
hsa-miR-188-5p,4.47,1.46,0.0,0.0,8.37,7.91,0.0,0.0,0.0,0.0,1.8,1.72,0.0
hsa-miR-18a-3p,31.85,29.9,0.0,16.87,27.51,26.36,4.44,0.0,5.72,3.65,26.73,11.03,0.0
hsa-miR-18a-5p,27.09,27.39,1.81,0.0,96.28,34.92,0.0,0.0,5.72,0.0,22.62,21.07,0.0
hsa-miR-18b-5p,0.3,1.88,1.81,29.52,0.0,1.98,4.44,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-1908-3p,2.68,2.3,0.0,0.0,1.79,6.59,0.0,0.0,0.0,0.0,2.31,1.23,0.0
hsa-miR-1908-5p,20.24,23.83,50.78,21.08,10.17,25.7,13.33,72.81,28.61,25.55,27.76,18.13,0.0
hsa-miR-1909-3p,0.3,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.25,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,4.17,10.24,0.0,0.0,10.76,5.93,0.0,0.0,0.0,0.0,3.08,6.37,0.0
hsa-miR-190b-5p,0.89,0.42,0.0,0.0,0.6,0.0,4.44,0.0,2.86,0.0,1.03,0.25,0.0
hsa-miR-191-3p,7.44,6.27,0.0,8.43,5.38,8.57,0.0,0.0,0.0,0.0,12.34,7.35,0.0
hsa-miR-191-5p,1256.58,1454.66,379.04,324.68,1261.26,2223.72,813.41,1155.83,821.08,748.34,1896.36,1327.66,38.54
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.25,0.0
hsa-miR-1910-5p,2.08,1.25,0.0,25.3,0.6,1.32,0.0,0.0,8.58,0.0,4.63,1.47,0.0
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-1914-3p,0.0,0.63,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-1914-5p,0.3,1.46,0.0,8.43,0.0,0.66,0.0,0.0,0.0,0.0,1.8,0.74,0.0
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-192-3p,0.89,0.0,0.0,0.0,0.6,0.66,0.0,0.0,0.0,0.0,0.26,0.74,0.0
hsa-miR-192-5p,1262.23,1021.48,353.65,931.88,524.48,806.47,564.5,482.35,1067.12,1248.45,1620.02,1370.04,38.54
hsa-miR-193a-3p,11.31,19.65,0.0,0.0,15.55,30.31,0.0,0.0,8.58,0.0,3.34,10.54,0.0
hsa-miR-193a-5p,232.2,163.91,174.11,139.15,99.87,259.6,173.35,91.01,134.46,116.81,229.3,140.88,19.27
hsa-miR-193b-3p,451.61,475.41,1.81,0.0,300.81,634.5,0.0,18.2,5.72,7.3,96.66,181.3,0.0
hsa-miR-193b-5p,68.47,85.3,197.68,307.81,19.74,48.1,44.45,27.3,185.96,146.02,24.68,36.26,0.0
hsa-miR-194-3p,8.93,7.74,0.0,0.0,2.39,1.32,0.0,0.0,0.0,0.0,6.68,6.86,0.0
hsa-miR-194-5p,40.78,60.42,21.76,50.6,106.45,41.51,17.78,36.4,65.8,83.96,52.18,37.0,0.0
hsa-miR-195-3p,16.37,9.41,23.58,29.52,2.99,5.93,0.0,9.1,22.89,0.0,28.02,17.89,0.0
hsa-miR-195-5p,0.89,0.63,0.0,0.0,5.38,0.66,4.44,0.0,8.58,0.0,2.57,1.23,0.0
hsa-miR-196a-3p,7.14,6.9,3.63,0.0,8.97,59.96,0.0,0.0,0.0,0.0,5.91,9.56,0.0
hsa-miR-196a-5p,146.17,241.47,117.88,105.42,138.15,148.91,142.24,172.92,180.24,98.56,203.34,170.03,0.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.25,0.0
hsa-miR-196b-5p,119.67,186.48,21.76,50.6,72.96,25.7,4.44,9.1,65.8,83.96,181.74,158.52,0.0
hsa-miR-197-3p,262.27,300.21,19.95,8.43,540.03,254.33,26.67,54.61,17.17,14.6,213.36,235.69,0.0
hsa-miR-197-5p,6.85,3.76,14.51,0.0,2.39,3.95,4.44,0.0,8.58,0.0,2.06,1.96,0.0
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-198,0.0,0.0,3.63,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,634.39,1003.08,45.34,33.73,1044.77,363.04,133.35,209.32,68.66,73.01,1465.52,702.66,0.0
hsa-miR-199a-5p,301.86,257.15,7.25,29.52,635.11,583.11,155.57,109.21,108.71,62.06,1196.89,575.51,0.0
hsa-miR-199b-3p,309.31,25.92,30.83,33.73,125.59,38.87,84.45,0.0,14.3,18.25,148.84,251.62,0.0
hsa-miR-199b-5p,0.89,1.25,14.51,12.65,0.0,0.0,88.9,109.21,60.08,69.36,0.0,0.25,0.0
hsa-miR-19a-3p,57.16,58.75,1.81,4.22,62.2,36.9,22.22,9.1,5.72,25.55,70.69,52.43,0.0
hsa-miR-19a-5p,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-19b-1-5p,8.04,0.84,0.0,0.0,2.39,3.29,0.0,0.0,0.0,0.0,1.54,0.74,0.0
hsa-miR-19b-3p,74.13,93.24,10.88,4.22,138.15,114.64,26.67,81.91,8.58,3.65,49.61,45.08,0.0
hsa-miR-200a-3p,0.0,0.0,9.07,29.52,0.0,0.0,13.33,0.0,11.44,3.65,0.26,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,18.14,0.0,0.0,0.0,0.0,0.0,20.03,10.95,0.26,0.0,0.0
hsa-miR-200b-3p,1.79,0.0,7.25,8.43,0.0,0.0,13.33,9.1,40.05,47.46,0.77,0.0,0.0
hsa-miR-200c-3p,0.89,1.25,9.07,21.08,1.79,1.32,4.44,9.1,2.86,36.5,4.63,2.45,0.0
hsa-miR-203a-3p,0.6,0.63,12.7,0.0,0.0,0.66,13.33,0.0,14.3,36.5,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58,3.65,0.26,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.25,0.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-206,0.0,0.63,0.0,54.82,0.0,0.0,0.0,0.0,8.58,25.55,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,1.19,0.0,0.0,4.22,2.39,0.0,0.0,0.0,0.0,0.0,1.03,0.49,0.0
hsa-miR-20a-5p,408.14,484.4,48.97,122.28,1333.62,192.39,186.68,200.22,174.52,131.42,750.89,415.28,0.0
hsa-miR-20b-5p,0.0,0.42,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-21-3p,463.22,244.39,1.81,50.6,325.33,440.79,26.67,18.2,5.72,25.55,252.18,223.93,0.0
hsa-miR-21-5p,211973.36,123724.27,8001.65,12502.32,135393.65,99938.07,51511.7,38961.39,20238.14,17306.71,231042.53,145831.97,2100.44
hsa-miR-210-3p,207.2,246.9,0.0,0.0,38.87,195.03,4.44,18.2,0.0,10.95,60.92,97.27,0.0
hsa-miR-210-5p,13.4,12.54,0.0,0.0,4.19,5.27,0.0,0.0,0.0,0.0,4.88,6.62,0.0
hsa-miR-211-5p,0.3,1.05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,15.78,14.22,32.65,50.6,5.38,15.15,8.89,0.0,34.33,36.5,12.85,8.09,0.0
hsa-miR-2113,11.31,10.04,0.0,0.0,2.39,7.25,0.0,0.0,2.86,0.0,10.28,16.17,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,1.2,1.32,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-2115-5p,0.0,0.21,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,1.49,0.84,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.31,2.94,0.0
hsa-miR-212-3p,0.0,0.21,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-212-5p,1.49,5.64,0.0,0.0,0.0,0.66,4.44,0.0,2.86,0.0,4.88,1.96,0.0
hsa-miR-214-3p,1.49,0.84,0.0,25.3,2.99,3.29,0.0,45.51,0.0,0.0,2.06,1.23,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.6,1.98,0.0,0.0,0.0,0.0,2.31,0.0,0.0
hsa-miR-215-5p,5.36,11.08,92.49,990.91,1.2,1.32,44.45,0.0,337.59,627.87,6.43,9.07,0.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.23,0.0
hsa-miR-216a-5p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,2.7,0.0
hsa-miR-217-5p,1.19,0.21,0.0,0.0,0.6,0.0,0.0,0.0,5.72,0.0,0.77,1.47,0.0
hsa-miR-218-1-3p,2.98,5.23,0.0,0.0,0.6,1.32,0.0,0.0,0.0,0.0,3.08,1.47,0.0
hsa-miR-218-2-3p,0.3,0.63,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.26,1.23,0.0
hsa-miR-218-5p,944.29,556.53,34.46,33.73,691.33,117.94,31.11,27.3,51.5,25.55,1369.9,666.16,0.0
hsa-miR-219a-1-3p,19.95,15.68,14.51,0.0,3.59,13.18,0.0,0.0,2.86,7.3,18.51,19.85,0.0
hsa-miR-219a-5p,0.89,0.21,0.0,0.0,0.6,3.95,0.0,0.0,0.0,0.0,0.51,1.47,0.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-219b-5p,0.6,1.25,0.0,0.0,0.0,1.32,0.0,0.0,2.86,0.0,0.0,0.74,0.0
hsa-miR-22-3p,1718.6,2009.51,56.22,139.15,3571.47,12481.14,844.53,1046.62,151.63,160.62,1330.31,1249.75,269.78
hsa-miR-22-5p,58.94,44.32,12.7,42.17,30.5,35.58,8.89,0.0,20.03,14.6,104.63,84.28,0.0
hsa-miR-221-3p,5312.4,6312.03,500.56,307.81,8813.26,5611.67,604.5,564.26,792.47,452.65,7572.86,4980.85,134.89
hsa-miR-221-5p,1930.56,1832.65,90.68,257.21,707.48,334.71,48.89,63.71,100.13,197.12,2412.29,2844.45,0.0
hsa-miR-222-3p,13800.32,18272.73,7343.31,11068.66,8546.54,3752.31,5391.64,4250.17,10473.83,7417.68,27075.31,23084.9,154.16
hsa-miR-222-5p,83.95,61.26,14.51,50.6,96.28,44.14,4.44,0.0,57.22,18.25,75.32,59.29,0.0
hsa-miR-223-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,5.72,0.0,0.0,0.0,0.0
hsa-miR-223-5p,0.0,0.0,1.81,0.0,0.0,0.0,4.44,0.0,8.58,18.25,0.0,0.0,0.0
hsa-miR-224-3p,4.47,6.48,0.0,0.0,4.19,5.93,0.0,0.0,0.0,0.0,3.08,3.68,0.0
hsa-miR-224-5p,315.26,422.93,273.86,404.8,98.68,81.04,195.57,182.02,371.92,423.45,1139.57,870.49,0.0
hsa-miR-2276-3p,0.0,0.63,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-2276-5p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,4.47,6.48,0.0,0.0,1.2,7.25,0.0,0.0,0.0,0.0,0.51,0.98,0.0
hsa-miR-2277-5p,19.35,15.47,3.63,0.0,4.78,7.25,0.0,0.0,0.0,0.0,16.97,15.68,0.0
hsa-miR-2278,3.27,0.42,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.74,0.0
hsa-miR-2355-3p,7.74,9.2,0.0,0.0,9.57,19.11,0.0,0.0,0.0,0.0,10.28,4.66,0.0
hsa-miR-2355-5p,0.0,1.25,0.0,0.0,2.39,0.66,0.0,0.0,0.0,0.0,0.51,0.49,0.0
hsa-miR-23a-3p,1056.53,1083.99,14.51,16.87,987.36,561.36,31.11,63.71,71.52,58.41,1039.05,1082.17,0.0
hsa-miR-23a-5p,15.78,6.06,10.88,8.43,5.98,11.2,0.0,0.0,0.0,10.95,8.23,6.86,0.0
hsa-miR-23b-3p,273.58,352.69,5.44,33.73,200.34,104.1,8.89,18.2,20.03,47.46,392.79,425.57,0.0
hsa-miR-23b-5p,10.12,10.04,0.0,0.0,2.99,3.95,0.0,9.1,17.17,7.3,13.37,17.64,0.0
hsa-miR-23c,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,1.79,0.0,0.0,8.43,0.6,0.66,0.0,0.0,0.0,10.95,3.6,1.72,0.0
hsa-miR-24-2-5p,150.34,124.18,1.81,0.0,104.66,121.89,17.78,36.4,5.72,14.6,143.44,97.02,0.0
hsa-miR-24-3p,1850.48,593.74,272.04,375.28,2106.88,2771.9,373.37,218.42,483.5,375.99,2454.71,1553.06,38.54
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-25-3p,2419.98,2315.79,2303.29,5700.89,1268.44,1375.08,764.52,800.89,3207.09,3832.96,4430.5,3871.0,0.0
hsa-miR-25-5p,125.33,136.1,67.1,185.53,62.2,115.3,17.78,18.2,77.24,69.36,54.5,38.71,0.0
hsa-miR-2682-3p,12.5,14.01,0.0,0.0,3.59,3.95,0.0,0.0,0.0,0.0,4.37,8.09,0.0
hsa-miR-2682-5p,97.05,142.58,50.78,42.17,22.13,17.79,13.33,27.3,17.17,47.46,137.53,225.16,0.0
hsa-miR-26a-1-3p,0.0,4.39,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.31,2.7,0.0
hsa-miR-26a-2-3p,13.1,13.8,1.81,0.0,7.18,4.61,0.0,0.0,0.0,0.0,10.8,10.78,0.0
hsa-miR-26a-5p,2619.73,2942.77,1606.86,2217.95,2352.68,793.95,3653.69,3467.48,3524.65,3873.11,10398.0,5153.09,38.54
hsa-miR-26b-3p,0.0,6.06,0.0,0.0,2.39,1.32,0.0,0.0,0.0,0.0,3.6,2.21,0.0
hsa-miR-26b-5p,379.56,450.32,48.97,105.42,191.97,50.07,248.91,182.02,120.16,83.96,937.51,723.0,0.0
hsa-miR-27a-3p,1325.94,1109.29,87.05,219.26,1146.44,353.16,640.06,163.82,254.62,102.21,2537.74,1107.89,19.27
hsa-miR-27a-5p,1348.27,1059.53,68.92,122.28,166.85,377.54,35.56,54.61,114.44,109.51,745.74,802.62,0.0
hsa-miR-27b-3p,2585.79,4014.01,279.3,278.3,1556.69,1185.32,328.92,400.44,400.53,627.87,4923.3,4603.31,38.54
hsa-miR-27b-5p,60.43,102.86,7.25,46.38,10.17,44.14,0.0,0.0,2.86,7.3,47.56,73.5,0.0
hsa-miR-28-3p,2456.59,2077.25,136.02,417.45,181.21,392.69,102.23,63.71,294.67,350.44,1155.25,2183.93,19.27
hsa-miR-28-5p,36.62,31.57,0.0,0.0,46.65,125.85,31.11,9.1,2.86,0.0,57.84,37.24,0.0
hsa-miR-296-3p,824.92,911.1,157.78,172.88,232.04,1278.88,133.35,127.41,188.82,164.27,380.71,419.69,19.27
hsa-miR-296-5p,22.92,22.58,0.0,0.0,26.91,14.5,4.44,0.0,0.0,0.0,15.68,22.05,0.0
hsa-miR-299-3p,146.76,140.49,3.63,16.87,44.25,103.44,0.0,0.0,0.0,0.0,155.78,193.8,0.0
hsa-miR-299-5p,29.17,27.81,0.0,4.22,25.12,5.93,0.0,0.0,0.0,3.65,59.64,55.13,0.0
hsa-miR-29a-3p,2747.74,2282.34,76.17,130.72,6900.14,4382.86,884.53,536.96,277.51,160.62,3013.82,2544.33,77.08
hsa-miR-29a-5p,37.81,33.45,0.0,0.0,35.88,38.87,0.0,0.0,2.86,0.0,8.23,8.09,0.0
hsa-miR-29b-1-5p,40.49,21.53,0.0,0.0,29.3,13.18,0.0,0.0,11.44,14.6,11.57,8.09,0.0
hsa-miR-29b-2-5p,1.19,3.97,1.81,0.0,0.6,1.98,0.0,0.0,0.0,0.0,2.06,2.21,0.0
hsa-miR-29b-3p,969.9,859.67,7.25,4.22,719.44,479.0,17.78,18.2,14.3,25.55,383.8,791.6,19.27
hsa-miR-29c-3p,8.34,10.66,0.0,0.0,10.76,11.86,4.44,9.1,0.0,0.0,6.94,5.15,0.0
hsa-miR-29c-5p,11.01,13.59,0.0,0.0,6.58,5.93,0.0,0.0,0.0,0.0,11.57,7.84,0.0
hsa-miR-301a-3p,0.3,3.35,1.81,0.0,4.78,1.32,0.0,0.0,0.0,0.0,3.08,5.88,0.0
hsa-miR-301a-5p,11.31,7.32,0.0,0.0,2.39,4.61,0.0,9.1,0.0,0.0,18.77,11.76,0.0
hsa-miR-301b-3p,2.68,5.02,0.0,0.0,3.59,2.64,0.0,0.0,0.0,0.0,3.6,2.45,0.0
hsa-miR-301b-5p,0.89,0.21,0.0,0.0,1.2,0.66,0.0,0.0,0.0,0.0,1.29,0.98,0.0
hsa-miR-302a-3p,0.89,0.21,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.51,0.25,0.0
hsa-miR-302a-5p,0.3,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0
hsa-miR-302b-3p,2.08,0.42,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,2.06,1.47,0.0
hsa-miR-302c-3p,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.23,0.0
hsa-miR-302d-3p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.21,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,2.3,0.0,0.0,0.0,0.0,0.0,9.1,2.86,0.0,1.03,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,1.2,1.32,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-3065-5p,1.19,0.63,0.0,0.0,4.19,3.29,0.0,0.0,0.0,0.0,0.0,0.74,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-3074-5p,4.17,1.67,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.0
hsa-miR-30a-3p,1381.01,2176.14,645.65,1222.82,282.87,276.73,115.57,118.31,597.93,912.61,1576.58,2320.4,19.27
hsa-miR-30a-5p,12460.09,13211.31,369.98,1256.56,6793.1,10402.38,1924.63,1374.25,1298.86,1412.72,10690.54,18136.63,134.89
hsa-miR-30b-3p,4.17,6.27,1.81,0.0,4.19,3.29,0.0,0.0,2.86,0.0,7.2,5.39,0.0
hsa-miR-30b-5p,150.34,168.92,0.0,0.0,139.34,23.72,4.44,9.1,5.72,7.3,101.03,121.77,0.0
hsa-miR-30c-1-3p,12.5,9.2,1.81,0.0,7.18,7.91,8.89,9.1,2.86,0.0,13.11,15.44,0.0
hsa-miR-30c-2-3p,501.92,556.94,12.7,67.47,118.41,251.03,22.22,9.1,17.17,51.11,231.62,413.07,0.0
hsa-miR-30c-5p,484.35,643.08,50.78,143.37,620.76,181.85,217.8,191.12,334.73,229.98,1581.2,914.83,0.0
hsa-miR-30d-3p,30.96,29.27,0.0,0.0,18.54,34.26,0.0,9.1,0.0,3.65,29.56,24.75,0.0
hsa-miR-30d-5p,4196.93,4294.36,787.11,1501.12,1420.34,1313.15,1693.5,1565.37,1544.9,1277.65,7007.83,6156.86,19.27
hsa-miR-30e-3p,523.05,628.44,188.62,409.01,52.03,29.65,93.34,91.01,300.4,306.64,1185.07,1407.53,0.0
hsa-miR-30e-5p,487.33,442.38,25.39,16.87,909.02,1039.05,360.04,336.74,71.52,127.77,844.97,552.72,0.0
hsa-miR-31-3p,41.38,32.61,0.0,0.0,106.45,13.18,4.44,0.0,2.86,3.65,15.68,19.85,0.0
hsa-miR-31-5p,260.48,212.83,3.63,0.0,482.62,278.05,4.44,36.4,5.72,7.3,343.95,221.24,0.0
hsa-miR-3115,1.49,0.84,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-3117-3p,0.3,0.42,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,1.03,0.98,0.0
hsa-miR-3118,2.38,0.84,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.31,1.96,0.0
hsa-miR-3121-3p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.49,0.0
hsa-miR-3122,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-3124-5p,0.6,0.63,0.0,0.0,1.2,0.0,4.44,0.0,0.0,0.0,0.51,0.25,0.0
hsa-miR-3126-5p,2.08,0.84,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,1.54,0.25,0.0
hsa-miR-3127-5p,4.17,5.23,9.07,0.0,0.6,3.29,4.44,0.0,0.0,0.0,0.77,1.47,0.0
hsa-miR-3128,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-3129-3p,3.27,1.67,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,4.63,0.74,0.0
hsa-miR-3129-5p,2.38,1.67,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-3130-3p,1.19,0.42,0.0,0.0,0.6,2.64,0.0,0.0,0.0,0.0,1.8,1.23,0.0
hsa-miR-3131,1.79,0.0,0.0,4.22,0.6,0.0,4.44,0.0,0.0,0.0,0.26,0.74,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-3133,0.89,1.25,0.0,4.22,0.6,0.0,0.0,0.0,0.0,0.0,3.08,5.64,0.0
hsa-miR-3134,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0
hsa-miR-3135a,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1.72,0.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-3136-5p,1.49,0.63,0.0,0.0,1.2,0.66,0.0,0.0,0.0,0.0,0.51,1.23,0.0
hsa-miR-3138,0.0,2.51,0.0,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-3140-3p,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.77,0.0,0.0
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0
hsa-miR-3141,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.77,0.0,0.0
hsa-miR-3144-3p,0.89,1.05,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.29,1.72,0.0
hsa-miR-3144-5p,0.3,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0
hsa-miR-3146,0.0,0.21,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-3148,0.89,0.21,0.0,0.0,0.6,3.95,0.0,0.0,0.0,0.0,1.8,0.98,0.0
