miRNA,SRR11110034,SRR11110035
hsa-miR-539-3p,4.38,4.11
hsa-miR-539-5p,0.23,0.22
hsa-miR-541-3p,1.23,0.95
hsa-miR-541-5p,0.88,1.83
hsa-miR-542-3p,3.62,2.93
hsa-miR-542-5p,2.22,1.83
hsa-miR-543,2.8,2.57
hsa-miR-545-3p,0.18,0.0
hsa-miR-545-5p,0.18,0.22
hsa-miR-548a-3p,0.18,0.0
hsa-miR-548ah-3p,0.23,0.22
hsa-miR-548am-5p,0.18,0.29
hsa-miR-548ao-3p,0.0,0.07
hsa-miR-548aq-3p,0.0,0.07
hsa-miR-548aw,0.0,0.07
hsa-miR-548ay-3p,0.12,0.0
hsa-miR-548ay-5p,0.23,0.0
hsa-miR-548b-5p,0.0,0.07
hsa-miR-548bc,0.12,0.0
hsa-miR-548e-3p,0.47,0.51
hsa-miR-548e-5p,0.47,0.15
hsa-miR-548f-3p,0.06,0.0
hsa-miR-548h-3p,0.06,0.0
hsa-miR-548h-5p,0.53,0.29
hsa-miR-548j-5p,0.0,0.07
hsa-miR-548k,3.16,2.93
hsa-miR-548l,0.0,0.15
hsa-miR-548n,0.06,0.07
hsa-miR-548o-3p,1.64,1.32
hsa-miR-548o-5p,0.18,0.0
hsa-miR-548q,0.0,0.07
hsa-miR-548s,0.12,0.22
hsa-miR-548u,0.0,0.15
hsa-miR-548w,0.23,0.22
hsa-miR-548z,0.18,0.0
hsa-miR-549a-3p,0.41,1.1
hsa-miR-549a-5p,11.74,13.71
hsa-miR-550a-3p,0.82,0.81
hsa-miR-550a-5p,1.52,0.37
hsa-miR-551a,0.0,0.07
hsa-miR-5581-3p,0.18,0.15
hsa-miR-5582-3p,0.12,0.07
hsa-miR-561-3p,0.0,0.51
hsa-miR-561-5p,2.51,2.49
hsa-miR-5695,0.0,0.15
hsa-miR-5699-3p,0.12,0.15
hsa-miR-5699-5p,0.18,0.15
hsa-miR-570-5p,0.0,0.15
hsa-miR-5706,0.0,0.07
hsa-miR-573,0.0,0.07
hsa-miR-574-3p,71.98,104.83
hsa-miR-574-5p,31.84,26.1
hsa-miR-576-3p,0.06,1.1
hsa-miR-576-5p,1.75,1.1
hsa-miR-579-5p,0.35,0.15
hsa-miR-580-3p,0.18,0.07
hsa-miR-581,0.12,0.0
hsa-miR-582-3p,7.95,4.54
hsa-miR-582-5p,1.34,2.42
hsa-miR-584-3p,0.18,0.07
hsa-miR-584-5p,16.07,17.81
hsa-miR-585-3p,0.53,0.73
hsa-miR-585-5p,0.23,0.22
hsa-miR-586,0.06,0.0
hsa-miR-589-3p,1.58,1.69
hsa-miR-589-5p,20.27,13.34
hsa-miR-590-3p,1.75,1.83
hsa-miR-597-5p,0.12,0.0
hsa-miR-598-3p,1.46,1.83
hsa-miR-605-3p,0.0,0.22
hsa-miR-605-5p,0.47,0.37
hsa-miR-607,0.0,0.22
hsa-miR-612,0.0,0.44
hsa-miR-6132,0.0,0.07
hsa-miR-615-3p,0.29,0.22
hsa-miR-616-3p,0.29,0.0
hsa-miR-616-5p,0.58,1.25
hsa-miR-619-5p,0.64,0.59
hsa-miR-624-3p,0.0,0.07
hsa-miR-624-5p,0.23,0.51
hsa-miR-625-3p,2.92,4.11
hsa-miR-625-5p,3.68,6.45
hsa-miR-627-3p,0.23,0.51
hsa-miR-627-5p,0.82,0.73
hsa-miR-628-3p,1.75,3.01
hsa-miR-628-5p,3.16,2.93
hsa-miR-629-3p,0.35,0.44
hsa-miR-629-5p,4.38,2.86
hsa-miR-636,0.18,0.0
hsa-miR-641,2.51,2.64
hsa-miR-643,0.41,0.15
hsa-miR-6500-3p,0.06,0.37
hsa-miR-6501-3p,0.0,0.07
hsa-miR-6505-5p,0.0,0.15
hsa-miR-6509-3p,0.0,0.07
hsa-miR-651-5p,0.18,0.07
hsa-miR-6511a-3p,0.53,0.59
hsa-miR-6511a-5p,0.18,0.07
hsa-miR-6511b-3p,0.18,0.07
hsa-miR-6511b-5p,0.82,0.22
hsa-miR-6514-5p,0.0,0.07
hsa-miR-6516-3p,0.06,1.1
hsa-miR-6516-5p,0.06,0.0
hsa-miR-652-3p,9.76,7.18
hsa-miR-652-5p,0.47,0.59
hsa-miR-6529-5p,0.0,0.44
hsa-miR-654-3p,163.19,192.8
hsa-miR-654-5p,5.2,7.26
hsa-miR-655-3p,9.17,6.96
hsa-miR-656-3p,7.95,8.21
hsa-miR-656-5p,0.06,0.29
hsa-miR-659-3p,0.0,0.07
hsa-miR-659-5p,0.29,0.15
hsa-miR-660-3p,0.18,0.51
hsa-miR-660-5p,37.39,32.47
hsa-miR-663a,0.23,1.91
hsa-miR-663b,0.47,0.66
hsa-miR-664a-3p,2.69,1.03
hsa-miR-664a-5p,0.23,0.29
hsa-miR-664b-3p,0.41,0.15
hsa-miR-664b-5p,0.0,0.07
hsa-miR-665,25.01,24.85
hsa-miR-668-3p,1.64,0.73
hsa-miR-671-3p,23.55,26.98
hsa-miR-671-5p,3.1,3.01
hsa-miR-6716-3p,0.41,0.15
hsa-miR-6716-5p,0.12,0.0
hsa-miR-6720-5p,0.0,0.15
hsa-miR-6724-5p,0.0,0.15
hsa-miR-6726-3p,0.0,0.15
hsa-miR-6727-5p,0.06,0.0
hsa-miR-6732-5p,0.12,0.0
hsa-miR-6733-5p,0.0,0.15
hsa-miR-6735-3p,0.06,0.0
hsa-miR-6735-5p,0.18,0.15
hsa-miR-6737-3p,0.06,0.0
hsa-miR-6741-5p,0.0,0.07
hsa-miR-6743-5p,0.06,0.0
hsa-miR-6747-3p,0.0,0.07
hsa-miR-6749-5p,0.06,0.0
hsa-miR-6753-3p,0.06,0.0
hsa-miR-676-5p,0.06,0.0
hsa-miR-6761-5p,0.06,0.07
hsa-miR-6762-3p,0.06,0.07
hsa-miR-6764-3p,0.06,0.07
hsa-miR-6768-5p,0.0,0.07
hsa-miR-6770-3p,0.18,0.0
hsa-miR-6775-3p,0.0,0.07
hsa-miR-6779-5p,0.06,0.0
hsa-miR-6781-5p,0.12,0.0
hsa-miR-6786-3p,0.0,0.15
hsa-miR-6797-3p,0.0,0.07
hsa-miR-6799-3p,0.0,0.07
hsa-miR-6800-3p,0.0,0.07
hsa-miR-6807-3p,0.12,0.22
hsa-miR-6809-5p,0.06,0.0
hsa-miR-6817-3p,0.12,0.0
hsa-miR-6818-3p,0.06,0.0
hsa-miR-6818-5p,0.12,0.07
hsa-miR-6820-5p,0.0,0.07
hsa-miR-6837-3p,0.0,0.07
hsa-miR-6838-5p,0.06,0.0
hsa-miR-6840-3p,0.0,0.07
hsa-miR-6840-5p,0.12,0.15
hsa-miR-6842-3p,0.12,0.15
hsa-miR-6845-5p,0.06,0.15
hsa-miR-6847-5p,0.0,0.15
hsa-miR-6850-3p,0.12,0.29
hsa-miR-6851-5p,0.0,0.07
hsa-miR-6852-5p,0.41,0.29
hsa-miR-6854-5p,0.06,0.0
hsa-miR-6858-3p,0.06,0.0
hsa-miR-6859-5p,0.12,0.07
hsa-miR-6862-3p,0.0,0.07
hsa-miR-6866-5p,0.23,0.0
hsa-miR-6875-3p,0.0,0.15
hsa-miR-6876-5p,0.0,0.07
hsa-miR-6877-5p,0.0,0.15
hsa-miR-6881-3p,0.0,0.22
hsa-miR-6882-5p,0.06,0.07
hsa-miR-6885-3p,0.0,0.07
hsa-miR-6886-3p,0.06,0.0
hsa-miR-6886-5p,0.0,0.29
hsa-miR-6889-5p,0.0,0.07
hsa-miR-7-1-3p,1.11,0.44
hsa-miR-7-5p,0.0,0.07
hsa-miR-708-3p,6.6,4.18
hsa-miR-708-5p,31.61,16.93
hsa-miR-7108-3p,0.18,0.07
hsa-miR-7110-3p,0.47,2.2
hsa-miR-7111-3p,0.06,0.0
hsa-miR-7152-3p,0.0,0.07
hsa-miR-7155-3p,0.0,0.22
hsa-miR-744-3p,1.75,2.2
hsa-miR-744-5p,96.17,121.18
hsa-miR-758-3p,4.03,8.5
hsa-miR-758-5p,0.18,0.37
hsa-miR-760,0.23,0.59
hsa-miR-766-3p,1.34,2.2
hsa-miR-766-5p,0.12,0.07
hsa-miR-769-3p,0.47,1.32
hsa-miR-769-5p,78.64,72.5
hsa-miR-770-5p,1.4,1.39
hsa-miR-7704,0.47,0.95
hsa-miR-7706,3.91,2.79
hsa-miR-7854-3p,0.0,0.29
hsa-miR-7856-5p,0.0,0.07
hsa-miR-7974,0.23,0.07
hsa-miR-8061,0.0,0.29
hsa-miR-8086,0.0,0.15
hsa-miR-874-3p,3.74,7.48
hsa-miR-874-5p,0.12,1.03
hsa-miR-877-3p,0.06,0.15
hsa-miR-877-5p,0.35,0.44
hsa-miR-887-3p,10.22,9.16
hsa-miR-887-5p,0.82,0.44
hsa-miR-889-3p,46.68,28.66
hsa-miR-889-5p,0.23,0.59
hsa-miR-892c-3p,0.88,1.76
hsa-miR-9-5p,0.18,0.0
hsa-miR-92a-1-5p,0.23,1.69
hsa-miR-92a-3p,1246.27,807.47
hsa-miR-92b-3p,356.0,210.17
hsa-miR-92b-5p,0.29,0.29
hsa-miR-93-3p,1.52,3.52
hsa-miR-93-5p,106.46,80.71
hsa-miR-933,0.06,0.0
hsa-miR-935,24.95,23.09
hsa-miR-937-3p,0.47,0.59
hsa-miR-937-5p,0.06,0.15
hsa-miR-939-3p,0.12,0.0
hsa-miR-939-5p,0.12,0.07
hsa-miR-940,2.63,4.11
hsa-miR-941,68.59,68.69
hsa-miR-942-3p,0.06,0.07
hsa-miR-942-5p,0.41,0.66
hsa-miR-96-5p,0.06,0.0
hsa-miR-98-3p,0.29,0.07
hsa-miR-98-5p,74.55,58.43
hsa-miR-9901,0.93,1.76
hsa-miR-9903,0.06,0.07
hsa-miR-9985,1.29,0.0
hsa-miR-99a-3p,1.23,1.76
hsa-miR-99a-5p,29.27,38.41
hsa-miR-99b-3p,16.65,14.81
hsa-miR-99b-5p,374.52,838.33
hsa-mir-107-3p,0.12,0.07
hsa-mir-1181-5p,0.0,0.07
hsa-mir-12136-5p,87.06,93.39
hsa-mir-1231-5p,0.06,0.0
hsa-mir-1245a-3p,1.34,0.59
hsa-mir-1255a-5p,0.23,0.29
hsa-mir-1256-5p,0.12,0.07
hsa-mir-1268a-5p,0.06,0.0
hsa-mir-1269a-3p,0.06,0.0
hsa-mir-1273c-5p,1.17,1.83
hsa-mir-1276-5p,0.06,0.07
hsa-mir-1285-2-3p,0.0,0.07
hsa-mir-1289-1-3p,0.0,0.15
hsa-mir-1293-5p,0.53,0.29
hsa-mir-1294-5p,0.12,0.0
hsa-mir-1303-3p,0.41,0.51
hsa-mir-153-1-3p,0.23,0.15
hsa-mir-1913-3p,0.0,0.07
hsa-mir-2110-5p,0.29,0.15
hsa-mir-3116-1-3p,0.0,0.15
hsa-mir-3132-5p,0.06,0.0
hsa-mir-3135a-5p,0.0,0.15
hsa-mir-3135b-5p,0.12,0.44
hsa-mir-3155a-3p,0.12,0.0
hsa-mir-3159-5p,0.88,1.91
hsa-mir-3170-5p,0.0,0.22
hsa-mir-3175-5p,0.0,0.22
hsa-mir-3199-1-5p,0.12,0.15
hsa-mir-326-3p,0.06,0.0
hsa-mir-3648-1-5p,5.43,5.5
hsa-mir-3648-2-5p,7.83,4.25
hsa-mir-3652-5p,0.12,0.0
hsa-mir-3909-3p,0.06,0.0
hsa-mir-3929-3p,0.0,0.07
hsa-mir-3939-3p,0.18,0.0
hsa-mir-3960-3p,0.12,0.0
hsa-mir-421-3p,0.06,0.0
hsa-mir-4424-5p,0.35,0.15
hsa-mir-4430-5p,0.12,0.07
hsa-mir-4449-3p,0.06,0.0
hsa-mir-4467-5p,0.12,0.07
hsa-mir-4472-2-5p,0.12,0.15
hsa-mir-4473-3p,0.06,0.07
hsa-mir-4523-5p,0.06,0.0
hsa-mir-4525-5p,0.0,0.15
hsa-mir-4647-5p,0.12,0.15
hsa-mir-4683-3p,0.0,0.07
hsa-mir-4765-3p,0.06,0.0
hsa-mir-4771-1-3p,0.06,0.0
hsa-mir-4773-2-3p,0.47,0.0
hsa-mir-496-3p,0.06,0.0
hsa-mir-5094-5p,0.0,0.07
hsa-mir-543-3p,0.23,0.37
hsa-mir-544a-3p,0.06,0.07
hsa-mir-548a-1-3p,0.23,0.0
hsa-mir-548h-3-5p,0.18,0.07
hsa-mir-548l-5p,0.0,0.07
hsa-mir-548s-3p,0.0,0.07
hsa-mir-558-3p,0.12,0.0
hsa-mir-5684-5p,0.0,0.95
hsa-mir-5696-5p,0.0,0.07
hsa-mir-5708-5p,0.06,0.0
hsa-mir-612-5p,0.06,0.29
hsa-mir-6132-5p,0.35,0.29
hsa-mir-622-3p,0.0,0.07
hsa-mir-632-3p,0.18,0.0
hsa-mir-636-3p,0.06,0.0
hsa-mir-641-5p,0.23,0.51
hsa-mir-661-3p,0.0,0.15
hsa-mir-663a-5p,0.93,1.1
hsa-mir-663b-3p,0.0,0.15
hsa-mir-665-3p,0.0,0.07
hsa-mir-760-3p,0.06,0.0
hsa-mir-770-5p,0.0,0.07
hsa-mir-7705-5p,0.18,0.0
hsa-mir-7851-3p,0.0,0.44
hsa-mir-7854-3p,0.0,0.07
hsa-mir-7976-5p,0.06,0.0
hsa-mir-8086-5p,1.87,3.52
hsa-mir-8485-3p,0.12,0.0
hsa-mir-922-3p,0.0,0.07
hsa-mir-935-3p,0.12,0.66
hsa-mir-940-3p,0.0,0.07
hsa-mir-941-1-3p,0.0,0.37
hsa-mir-941-3-3p,0.12,0.0
hsa-mir-9902-2-5p,0.0,0.29
