miRNA,SRR1054269,SRR1054270,SRR1054271,SRR1054272,SRR1054273,SRR1054274,SRR1054275,SRR1054276,SRR1054277,SRR1054278,SRR1054279,SRR1054280,SRR1054281,SRR1054282
hsa-miR-433-5p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4426,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.0,0.0,0.41,0.78,0.38,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-4443,0.31,1.2,0.0,0.75,0.62,0.0,0.0,8.82,5.41,7.14,3.51,5.36,0.0,1.58
hsa-miR-4446-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4448,16.2,22.38,32.55,32.5,35.31,55.96,24.51,3.07,3.61,5.0,5.61,4.69,7.13,9.5
hsa-miR-4451,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0
hsa-miR-4454,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4488,12.15,15.58,14.18,28.76,17.35,12.57,12.06,3.07,5.41,6.42,14.03,9.39,20.09,3.17
hsa-miR-4492,9.03,6.79,4.46,3.36,7.74,5.27,7.78,5.37,3.61,5.0,3.51,1.34,1.3,1.58
hsa-miR-4497,12.77,12.79,14.96,12.7,17.66,18.25,11.67,9.21,10.82,19.27,37.19,34.19,41.48,38.0
hsa-miR-449a,0.31,2.0,0.53,0.75,0.0,0.41,1.17,0.77,0.0,0.71,0.0,0.0,0.0,0.0
hsa-miR-4508,9.66,7.99,6.83,13.45,10.22,8.11,7.78,7.29,7.66,5.71,5.61,8.72,2.59,4.75
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-450a-5p,0.0,0.8,1.05,1.87,2.48,2.84,1.56,0.38,0.0,0.71,2.81,4.02,1.94,1.58
hsa-miR-450b-5p,2.18,1.6,2.89,2.24,4.65,3.65,5.45,1.92,2.25,2.85,4.91,5.36,7.13,3.17
hsa-miR-4516,0.0,0.8,0.0,1.87,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,1.58
hsa-miR-451a,4.67,2.4,12.6,9.34,0.93,10.54,0.78,0.0,0.45,8.56,0.7,0.0,9.07,3.17
hsa-miR-452-3p,0.0,0.0,0.0,0.0,1.24,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-5p,0.0,0.0,0.53,0.0,0.31,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.65,0.0
hsa-miR-4535,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4539,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-5p,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-455-5p,2.8,3.6,6.56,2.61,6.81,5.68,7.0,2.3,4.06,9.99,7.02,6.03,7.78,1.58
hsa-miR-4640-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-4674,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4715-3p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-4770,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
hsa-miR-4787-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,0.0,0.0,0.53,3.36,0.31,0.41,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-4800-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.38,0.0,0.71,0.7,0.0,0.0,0.0
hsa-miR-483-5p,0.0,0.0,0.0,0.37,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-484,2.8,1.6,3.68,4.48,6.81,6.49,3.11,0.0,0.45,2.85,2.81,5.36,7.13,3.17
hsa-miR-485-3p,0.0,0.0,0.26,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0
hsa-miR-485-5p,0.0,0.0,0.26,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-5p,0.93,6.39,10.76,2.99,5.89,32.44,16.34,0.0,2.71,26.41,8.42,1.34,4.54,1.58
hsa-miR-487a-3p,0.0,0.0,0.53,1.12,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,0.93,1.2,0.79,2.99,2.48,3.24,1.95,0.38,0.9,0.71,1.4,0.67,2.59,0.0
hsa-miR-487b-5p,0.31,0.0,0.0,0.37,0.62,0.41,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-490-3p,9.34,7.59,20.74,23.16,20.44,23.92,26.07,6.14,5.41,13.56,15.44,36.87,27.87,33.25
hsa-miR-490-5p,0.0,0.8,1.58,0.0,1.24,2.43,1.17,0.0,0.0,1.43,0.0,0.67,1.3,1.58
hsa-miR-491-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-493-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0
hsa-miR-493-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.43,0.0,0.0,0.0,0.0
hsa-miR-494-3p,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,11.21,11.59,24.15,31.75,29.43,39.33,33.85,10.74,13.08,21.41,28.07,27.49,40.18,28.5
hsa-miR-496,0.93,0.8,1.05,0.75,1.24,0.41,0.39,0.38,0.0,0.71,0.0,0.67,0.65,0.0
hsa-miR-497-3p,0.31,0.4,0.26,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,0.62,0.8,2.89,1.49,2.79,4.87,1.17,0.38,1.35,2.85,0.7,0.0,1.94,4.75
hsa-miR-499a-5p,0.0,1.6,3.15,0.37,0.31,4.46,0.78,2.3,0.0,6.42,3.51,3.35,4.54,0.0
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.94,0.0
hsa-miR-500a-3p,4.05,4.79,3.94,0.75,9.6,1.62,1.95,3.45,0.9,33.54,11.23,12.07,21.39,23.75
hsa-miR-500a-5p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500b-5p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-501-3p,0.62,0.8,1.05,2.24,4.03,0.41,1.56,0.0,0.9,2.14,4.21,4.69,0.65,1.58
hsa-miR-501-5p,0.31,0.0,0.79,0.0,0.31,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5011-5p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,3.43,7.99,24.94,25.77,14.87,23.52,24.51,2.69,10.37,2.85,14.03,16.76,3.89,11.08
hsa-miR-503-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-505-3p,0.31,0.0,0.26,2.24,0.93,0.41,1.17,0.0,0.45,0.0,0.0,0.0,0.65,0.0
hsa-miR-505-5p,0.0,0.0,0.26,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5100,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.58
hsa-miR-517c-3p,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-5p,2.18,0.8,7.09,11.95,8.67,6.89,3.5,0.77,1.35,6.42,8.42,12.74,3.89,7.92
hsa-miR-539-3p,0.0,0.0,0.53,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.67,0.65,1.58
hsa-miR-539-5p,1.25,0.0,1.31,0.37,0.31,0.41,0.78,0.38,0.0,0.71,1.4,1.34,0.0,0.0
hsa-miR-541-3p,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.45,2.14,2.11,2.68,0.65,3.17
hsa-miR-541-5p,0.0,0.8,0.79,0.75,0.0,0.0,0.78,0.38,0.9,2.85,0.0,0.67,1.3,0.0
hsa-miR-542-3p,0.31,1.2,2.63,0.75,4.96,2.43,2.72,0.38,2.25,2.14,1.4,5.36,3.89,1.58
hsa-miR-543,19.31,15.58,48.56,39.97,48.01,64.88,54.47,29.15,23.44,59.24,47.01,42.24,70.64,68.08
hsa-miR-548e-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-548f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-3p,0.93,0.4,0.26,0.0,0.62,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-551b-5p,0.0,0.0,0.53,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-5588-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-3p,0.31,0.0,0.26,0.0,0.0,0.81,0.0,0.0,0.0,0.71,0.7,0.0,0.0,0.0
hsa-miR-574-5p,0.0,0.0,0.26,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-576-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.71,0.7,0.67,0.0,0.0
hsa-miR-5787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-579-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0
hsa-miR-582-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.71,0.0,0.0,1.3,0.0
hsa-miR-584-5p,0.0,0.0,1.58,0.37,3.41,0.0,0.39,0.0,0.0,0.71,0.0,2.68,0.0,0.0
hsa-miR-592,0.93,0.4,1.58,0.75,2.48,1.62,1.95,0.77,0.0,0.71,2.81,1.34,0.0,1.58
hsa-miR-598-3p,0.0,0.0,0.26,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-6083,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6128,0.62,0.8,0.53,0.37,0.62,0.81,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-615-3p,0.0,0.4,0.0,0.37,0.31,0.41,0.39,0.0,0.0,0.71,0.0,1.34,0.65,0.0
hsa-miR-616-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-619-5p,0.31,0.8,0.26,1.12,0.31,0.41,0.39,0.0,0.0,0.0,2.11,0.0,0.0,0.0
hsa-miR-625-3p,0.0,0.0,0.53,0.0,0.93,0.81,0.0,0.0,0.0,0.0,0.7,2.01,0.0,0.0
hsa-miR-628-3p,3.43,3.6,4.46,4.86,6.19,1.22,6.23,0.0,0.0,0.71,0.7,1.34,0.65,1.58
hsa-miR-628-5p,0.0,0.0,0.53,0.0,0.62,1.22,0.78,0.0,0.0,2.14,0.0,0.67,1.3,0.0
hsa-miR-629-5p,0.0,0.0,0.53,0.0,0.62,0.41,0.0,0.0,0.45,2.14,0.0,2.01,3.24,0.0
hsa-miR-651-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
hsa-miR-6516-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-6516-5p,0.0,0.0,0.0,0.0,0.31,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,0.31,0.8,0.0,1.49,0.0,0.41,0.78,0.77,0.0,2.14,0.7,1.34,1.3,1.58
hsa-miR-652-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6529-5p,50.77,56.34,170.36,165.85,295.49,242.89,195.32,48.33,36.52,152.73,143.85,158.23,219.04,166.25
hsa-miR-654-3p,0.0,0.0,0.79,0.0,1.86,0.0,0.39,0.0,0.0,1.43,0.0,1.34,0.0,0.0
hsa-miR-654-5p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-655-3p,1.87,0.8,3.94,2.99,4.65,4.46,2.72,0.77,0.9,5.0,6.32,1.34,5.18,4.75
hsa-miR-656-3p,10.28,7.59,17.59,19.8,27.26,26.76,24.9,3.84,5.41,24.26,22.45,28.83,31.11,33.25
hsa-miR-660-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,1.4,0.0,0.0,0.0
hsa-miR-660-5p,8.1,2.8,14.7,12.33,17.66,12.57,12.06,8.82,4.06,11.42,18.95,15.42,14.91,11.08
hsa-miR-663b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-664a-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-664b-5p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-665,0.31,0.4,1.05,0.37,0.62,0.41,0.39,0.0,0.0,0.0,1.4,0.67,0.65,0.0
hsa-miR-668-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0
hsa-miR-671-3p,0.0,0.0,0.53,0.0,1.24,1.22,0.0,0.38,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-671-5p,0.31,0.0,0.53,0.0,0.31,0.81,0.39,0.0,0.0,0.0,0.0,0.67,0.0,1.58
hsa-miR-6728-5p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-675-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-6758-5p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-676-3p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-6785-3p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6800-5p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6803-5p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6817-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6821-5p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6842-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-3p,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-6873-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.01,0.65,0.0
hsa-miR-6877-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6882-3p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6883-5p,0.0,0.4,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.01,0.0,0.0
hsa-miR-6885-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7-1-3p,0.31,0.4,0.26,0.75,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.58
hsa-miR-7-5p,8.1,4.0,0.53,8.96,4.34,11.35,15.56,14.19,8.12,21.41,17.54,7.37,9.07,9.5
hsa-miR-708-3p,33.64,31.97,71.66,64.62,75.89,79.07,96.88,31.45,31.11,67.09,51.92,73.08,69.99,98.17
hsa-miR-708-5p,4.67,2.4,6.04,4.86,6.81,6.49,8.56,4.22,3.61,2.14,4.21,8.72,6.48,6.33
hsa-miR-7106-5p,0.62,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.62,0.0,1.05,1.12,1.24,0.81,2.72,0.0,0.45,0.71,2.11,2.01,4.54,1.58
hsa-miR-7156-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-744-5p,12.46,11.99,27.83,26.89,31.28,34.87,28.79,11.89,13.08,31.4,42.8,36.87,44.72,30.08
hsa-miR-7515,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-758-3p,0.31,0.4,0.79,1.12,1.24,0.0,1.17,0.0,0.0,2.14,0.7,1.34,0.0,0.0
hsa-miR-758-5p,0.0,0.0,0.53,0.75,0.31,0.81,0.0,0.0,0.0,0.71,0.0,1.34,0.65,0.0
hsa-miR-760,61.05,45.55,150.94,125.5,141.24,137.46,136.57,80.55,54.1,172.0,164.19,189.07,171.09,186.83
hsa-miR-762,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-767-5p,4.05,2.4,12.86,11.21,12.39,12.16,10.51,5.37,5.41,14.27,17.54,6.7,14.91,11.08
hsa-miR-769-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7704,0.62,0.8,0.79,0.0,0.0,0.0,0.0,0.0,0.45,0.0,2.11,0.0,1.3,0.0
hsa-miR-7846-3p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7848-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8485,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.38,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-873-3p,3.74,5.19,9.98,10.46,13.01,10.95,15.17,1.15,2.25,12.13,11.93,9.39,9.72,9.5
hsa-miR-873-5p,6.54,5.59,14.7,13.07,17.96,15.81,14.79,6.52,7.66,14.99,13.33,14.75,14.26,22.17
hsa-miR-874-3p,2.49,0.8,5.51,11.58,5.58,5.68,4.28,0.38,1.35,0.71,1.4,6.7,1.94,1.58
hsa-miR-876-3p,0.0,0.0,0.0,0.75,0.31,1.22,0.0,0.0,0.0,1.43,0.0,0.67,0.65,0.0
hsa-miR-876-5p,0.62,0.8,0.26,1.12,0.0,1.22,1.17,0.0,0.45,1.43,2.11,1.34,1.3,3.17
hsa-miR-885-3p,0.93,0.8,1.31,3.74,4.96,5.68,2.72,1.53,0.9,4.28,4.21,2.01,4.54,1.58
hsa-miR-885-5p,1.56,0.8,0.26,2.61,2.48,2.03,1.17,0.0,0.45,0.0,2.81,0.67,1.3,1.58
hsa-miR-887-3p,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,40.8,35.96,111.56,79.19,111.82,126.92,131.9,36.44,49.14,147.02,129.81,156.88,171.09,185.25
hsa-miR-889-5p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,599.3,625.32,1297.54,1031.3,1889.42,1279.34,1745.83,384.36,438.69,1102.63,953.59,1591.64,1284.46,1779.66
hsa-miR-9-5p,280.96,267.31,789.86,533.77,699.09,890.87,890.23,353.67,382.33,994.86,903.77,917.84,1266.31,1060.83
hsa-miR-92a-3p,43.61,43.95,93.45,101.6,158.28,111.51,98.05,54.85,36.52,92.06,116.48,124.03,108.87,118.75
hsa-miR-92b-3p,34.89,38.76,63.26,66.86,100.67,93.26,81.71,15.34,10.82,19.98,44.91,38.22,55.73,53.83
hsa-miR-92b-5p,0.0,0.4,0.0,0.0,0.62,0.0,0.0,0.38,0.0,0.0,0.0,0.67,0.0,1.58
hsa-miR-93-3p,0.0,0.0,0.53,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-93-5p,3.74,3.2,11.29,11.21,8.05,9.33,12.45,3.07,4.06,16.41,6.32,10.06,14.91,4.75
hsa-miR-935,0.0,0.0,0.53,0.75,0.0,0.41,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-941,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.45,0.0,0.0,0.0,0.65,0.0
hsa-miR-942-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-95-3p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.45,0.0,0.7,0.0,0.0,0.0
hsa-miR-98-3p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-98-5p,1.87,1.2,3.68,4.11,3.72,4.05,3.5,1.53,1.35,5.71,3.51,2.01,5.18,6.33
hsa-miR-9851-3p,0.0,0.0,0.53,0.0,0.62,0.41,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-9985,0.0,3.6,0.0,5.98,8.98,0.0,0.0,2.3,0.0,0.0,0.0,6.03,0.0,0.0
hsa-miR-99a-3p,0.62,0.0,0.79,0.75,0.62,0.81,0.0,0.38,0.0,0.0,0.0,0.67,0.65,0.0
hsa-miR-99a-5p,1379.27,1159.94,2531.55,2360.68,3634.5,2604.5,2582.37,1117.41,991.0,2140.31,2488.89,2711.96,2703.07,2487.4
hsa-miR-99b-3p,6.54,4.0,14.44,14.57,12.08,19.06,10.12,9.59,9.47,15.7,18.24,15.42,16.2,7.92
hsa-miR-99b-5p,42.05,45.15,80.85,88.53,209.08,88.8,113.61,31.07,24.35,64.23,94.03,146.83,130.26,123.5
hsa-mir-12136-5p,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1253-5p,0.0,0.0,1.05,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
hsa-mir-1260b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0
hsa-mir-1267-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268a-5p,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-mir-1276-5p,0.0,0.0,0.0,0.0,0.31,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1282-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1291-5p,0.0,0.0,0.53,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-mir-1303-3p,34.58,38.76,18.38,22.79,13.01,5.68,22.57,26.08,34.27,15.7,18.95,20.11,6.48,28.5
hsa-mir-1843-5p,0.62,1.6,4.99,6.35,6.19,8.52,2.72,0.38,0.45,3.57,2.81,4.02,11.02,3.17
hsa-mir-2110-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.65,0.0
