miRNA,SRR13608450,SRR13608451,SRR13608452,SRR13608453,SRR13608454,SRR13608455,SRR13608456,SRR13608457,SRR13608458,SRR13608459,SRR13608460,SRR13608461,SRR13608462,SRR13608463,SRR13608464,SRR13608465,SRR13608466,SRR13608467,SRR13608468,SRR13608469,SRR13608470,SRR13608471
hsa-miR-30d-3p,0.79,3.92,1.22,1.02,0.82,1.35,3.8,0.49,2.79,5.16,0.31,0.5,1.52,1.29,0.13,3.61,1.82,1.78,4.21,4.42,0.33,1.99
hsa-miR-30d-5p,1474.79,1831.24,622.22,544.01,130.46,610.3,1132.71,664.72,948.02,2096.8,332.79,500.02,1540.58,1263.03,344.44,3263.71,1376.19,1119.49,4250.18,2494.56,537.72,1911.59
hsa-miR-30e-3p,55.65,127.27,64.33,49.22,10.79,94.96,249.02,165.77,101.05,95.45,39.03,71.98,40.02,87.46,23.88,237.48,84.93,67.69,67.03,153.16,42.83,132.5
hsa-miR-30e-5p,100.54,67.86,54.72,29.28,16.68,34.66,68.39,26.84,97.48,130.14,25.5,33.13,55.05,83.58,23.5,186.26,60.72,30.39,164.88,189.74,28.44,107.47
hsa-miR-31-3p,0.0,0.0,0.27,0.2,0.0,0.0,0.32,0.0,0.0,0.14,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.17,1.39
hsa-miR-31-5p,4.46,1.65,15.3,3.05,1.14,0.9,12.82,4.88,3.72,17.2,0.78,1.51,1.86,1.51,2.0,7.36,7.26,2.96,9.47,6.23,2.15,1.79
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.17,0.0
hsa-miR-3117-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.53,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,1.31,0.0,1.35,0.0,0.0,0.0,0.47,2.28,0.15,1.86,0.47,0.34,0.0,1.51,0.0,0.14,2.02,0.79,0.3,1.81,0.33,3.58
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,2.58
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.2,1.05,0.4,0.0,1.99
hsa-miR-3127-5p,1.31,0.0,0.41,0.0,0.33,0.68,0.16,0.16,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.2,0.15,0.0,0.0,0.0
hsa-miR-3129-3p,3.94,0.0,1.22,0.2,0.0,0.0,0.95,0.0,0.46,3.44,0.0,0.5,1.18,0.0,0.13,0.58,1.01,0.2,2.1,2.41,0.33,0.99
hsa-miR-3129-5p,1.31,4.95,0.0,0.0,0.16,0.0,0.47,0.65,0.0,0.57,0.0,0.0,0.51,1.51,0.25,0.0,0.4,0.2,0.3,0.4,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.14,0.2,0.0,0.0,0.79,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.3,0.0,0.0,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-3140-3p,0.79,0.0,0.0,0.2,0.0,0.0,0.0,0.16,0.46,0.72,0.78,0.0,0.17,0.0,0.13,0.14,0.0,0.2,0.45,0.4,0.17,0.79
hsa-miR-3143,0.0,0.0,0.14,0.0,0.0,0.0,0.32,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.53,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.15,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.21,0.0,2.19
hsa-miR-3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.53,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.38,0.0,0.0,0.2,0.0,0.6,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-3150b-3p,0.79,0.0,0.14,0.0,0.0,0.9,0.32,0.0,1.39,0.72,0.16,0.17,0.0,0.0,0.0,1.3,0.4,0.0,0.9,0.0,0.0,0.0
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.27,1.42,0.0,0.68,0.32,0.0,0.0,0.72,0.0,0.0,0.34,1.29,0.13,0.58,0.4,2.37,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,0.0,0.68,0.2,0.0,0.0,2.22,0.33,0.15,0.0,0.78,0.34,0.0,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.79
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.41,0.0,0.0,0.16,0.0,0.46,0.29,0.0,0.0,0.0,0.0,0.0,0.14,0.2,0.0,0.0,0.0,0.33,0.0
hsa-miR-3164,0.0,1.44,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.14,0.0,0.0,0.15,0.0,0.17,2.38
hsa-miR-3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,1.84,1.86,0.0,0.0,0.16,0.68,0.0,0.0,0.62,0.29,0.16,1.18,0.17,0.65,0.0,0.0,0.4,0.2,0.75,0.4,0.0,0.99
hsa-miR-3170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-3173-5p,2.89,0.0,0.14,0.0,0.0,0.0,0.47,0.33,1.08,0.86,0.31,0.0,0.68,1.51,0.0,4.33,1.21,0.59,1.5,0.0,0.33,1.79
hsa-miR-3174,0.0,0.0,0.41,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0
hsa-miR-3176,0.0,0.0,0.27,0.0,0.0,0.45,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,1.44,0.14,0.0,0.0,2.93,0.95,0.81,0.0,0.86,1.4,0.34,0.0,1.08,0.0,2.02,0.81,0.99,0.75,2.01,0.66,2.58
hsa-miR-3178,7.35,3.09,32.51,17.69,332.36,47.93,35.94,59.54,25.57,1.43,14.46,23.55,17.39,48.47,34.63,12.98,15.53,8.68,1.2,11.26,16.04,53.24
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.33,0.62,0.0,0.62,0.17,0.0,0.86,0.13,0.0,0.0,0.0,0.45,0.2,0.17,0.0
hsa-miR-3180,0.0,0.0,0.41,0.0,0.0,0.9,0.0,0.0,0.15,0.72,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0
hsa-miR-3180-3p,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.14,0.16,0.0,0.17,0.86,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.15,1.41,0.0,0.0
hsa-miR-3182,0.0,0.0,0.14,0.0,0.0,1.8,1.42,3.58,0.62,0.29,0.0,1.35,0.0,0.0,0.63,0.0,0.0,0.0,0.75,0.0,0.0,0.79
hsa-miR-3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.16,0.31,0.14,0.0,0.0,0.17,0.43,0.0,0.87,0.0,0.39,0.9,0.0,0.17,0.2
hsa-miR-3188,2.1,2.06,0.27,0.2,0.0,0.68,0.0,0.65,0.31,0.14,0.0,0.34,0.68,0.43,0.13,0.29,0.0,0.59,0.45,1.21,0.0,2.78
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.41,0.33,1.13,0.32,0.16,0.0,0.29,0.16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.61,0.0,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,6.3,4.95,6.37,1.42,14.71,6.53,2.22,7.97,7.28,0.86,41.21,4.2,11.15,13.57,2.25,16.01,26.02,6.91,31.41,24.32,36.21,4.17
hsa-miR-3196,1.84,4.33,1.08,0.81,0.49,0.68,0.16,0.16,0.0,0.14,0.0,0.0,1.18,0.0,0.5,0.0,0.2,0.0,0.0,7.44,0.33,3.18
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.2,0.0,0.0,0.0,0.0
hsa-miR-3199,0.0,0.0,0.41,0.41,0.0,0.23,0.32,0.49,0.15,0.43,0.0,0.0,0.51,0.0,0.13,0.29,0.61,1.58,1.5,0.2,0.17,0.0
hsa-miR-32-3p,0.79,0.0,1.08,0.41,0.33,0.9,1.58,0.65,1.24,0.57,1.56,0.5,0.17,1.51,0.25,1.88,1.41,0.39,0.3,0.4,0.0,2.78
hsa-miR-32-5p,4.99,5.36,5.01,3.46,2.29,2.25,13.3,2.77,8.37,15.19,6.38,4.71,4.22,6.25,3.5,13.42,8.67,3.16,8.27,16.28,2.31,11.32
hsa-miR-3200-3p,0.0,0.0,0.27,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,1873.28,1401.79,580.5,1038.8,165.28,2058.4,1260.47,846.27,837.99,1840.82,852.02,1570.7,1496.51,951.31,688.39,2053.79,875.1,1555.8,2173.94,4023.94,215.29,2860.13
hsa-miR-320a-5p,0.53,0.0,0.81,1.02,0.16,0.0,0.0,0.49,0.0,0.0,1.56,0.17,0.34,0.0,0.25,0.0,0.2,0.59,0.0,1.21,0.33,0.99
hsa-miR-320b,126.01,113.65,24.24,70.77,2.45,50.63,24.22,49.62,23.25,108.49,39.19,31.45,53.53,32.1,16.63,58.72,22.39,90.97,125.65,159.99,14.05,211.96
hsa-miR-320c,22.31,25.99,3.79,14.64,0.33,9.23,11.4,2.93,15.81,19.64,10.26,16.48,8.11,10.99,3.5,15.87,4.84,12.23,15.18,73.77,1.82,33.77
hsa-miR-320d,1.58,3.71,2.57,3.86,0.49,29.7,16.15,10.74,0.77,7.6,14.15,13.79,3.88,0.0,1.75,17.02,0.61,3.16,3.91,1.41,1.32,21.26
hsa-miR-320e,0.0,0.0,0.41,0.2,0.0,2.25,2.06,0.33,2.63,2.15,0.78,1.01,0.34,0.43,0.0,1.01,3.63,0.99,8.72,1.61,0.66,0.2
hsa-miR-323a-3p,3.41,2.68,2.03,1.63,0.16,1.35,1.42,1.14,0.31,4.3,2.64,1.18,0.84,0.43,0.75,12.84,1.82,4.93,12.32,2.81,0.0,6.36
hsa-miR-323a-5p,0.26,3.92,0.27,0.0,0.0,0.68,0.16,0.0,0.15,0.0,0.0,0.17,0.0,1.94,0.0,0.72,0.0,0.2,0.6,0.0,0.0,1.79
hsa-miR-323b-3p,0.0,0.0,1.35,0.0,0.0,0.0,0.47,0.33,0.15,0.43,0.31,0.0,0.17,0.22,0.5,0.29,0.61,0.79,0.15,0.0,0.0,0.2
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.81,0.0,0.0,0.2,0.0,0.0
hsa-miR-324-5p,0.0,0.0,0.81,0.41,0.33,0.23,0.47,1.79,0.0,1.29,0.0,0.67,0.0,1.29,0.25,1.15,5.85,0.0,0.0,1.61,0.33,2.78
hsa-miR-326,0.79,0.21,0.0,0.0,0.0,1.13,0.63,0.81,0.93,2.58,0.93,0.5,0.34,1.29,0.0,2.16,0.0,0.39,0.3,4.42,0.5,1.99
hsa-miR-328-3p,117.34,302.39,112.82,61.01,17.66,227.29,108.76,235.07,71.29,204.52,75.27,93.85,72.61,214.13,46.13,318.57,342.54,103.8,198.7,634.14,82.68,394.91
hsa-miR-329-3p,1.31,0.21,0.54,0.0,0.16,1.35,1.74,0.0,0.0,2.87,0.0,0.34,0.34,0.65,0.25,5.34,1.41,0.39,5.41,6.63,0.33,5.16
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.81,0.0,0.0,0.0,0.0,0.17,0.0,0.0,4.62,0.4,1.38,5.71,3.01,0.0,2.38
hsa-miR-330-3p,7.88,26.61,6.64,8.54,0.65,8.78,24.85,17.08,10.85,19.49,3.42,1.18,8.11,10.99,3.5,26.84,23.6,11.05,11.57,19.7,7.77,22.25
hsa-miR-330-5p,2.1,6.6,2.57,0.81,0.65,3.15,5.07,5.86,5.42,4.59,0.62,3.03,3.21,3.45,1.0,4.62,3.63,2.17,1.05,10.05,1.98,2.78
hsa-miR-331-3p,1.05,0.0,0.27,0.41,0.0,0.45,0.32,0.0,0.31,0.0,0.0,0.17,0.0,0.0,0.38,0.43,0.2,0.2,1.2,0.0,0.33,0.4
hsa-miR-331-5p,7.88,4.54,4.2,3.05,0.82,2.93,10.45,4.39,5.11,15.05,1.4,1.85,4.05,3.45,0.63,8.22,4.84,1.38,6.91,7.03,2.31,4.17
hsa-miR-335-3p,98.97,604.16,167.54,267.43,59.34,188.13,1148.39,584.35,124.14,955.81,106.52,260.02,228.31,276.17,170.78,436.44,500.49,94.33,298.8,583.29,332.52,658.72
hsa-miR-335-5p,239.41,240.51,411.74,308.92,33.35,128.27,1969.55,465.11,322.36,4127.23,183.03,150.53,363.07,386.47,47.13,981.23,691.93,151.55,731.51,260.89,184.7,182.16
hsa-miR-337-3p,1.05,7.43,2.17,1.02,0.0,2.93,1.11,1.79,1.24,4.59,0.78,0.5,4.56,3.45,1.38,10.68,2.82,4.34,6.16,7.24,0.5,8.54
hsa-miR-337-5p,0.0,0.0,0.27,0.0,0.0,0.0,0.63,0.16,0.0,0.29,0.0,0.0,0.84,0.0,0.13,0.87,0.4,0.0,0.15,0.6,0.33,0.6
hsa-miR-338-3p,0.0,0.0,0.41,0.0,0.16,0.23,1.58,0.16,0.77,0.43,0.0,0.5,0.17,0.0,0.0,3.17,0.4,0.0,4.21,0.0,0.0,0.0
hsa-miR-338-5p,0.53,15.88,0.14,10.98,0.0,8.55,15.04,0.0,11.31,41.85,0.47,0.0,10.3,1.72,1.38,5.92,32.48,19.73,15.48,26.53,0.0,0.0
hsa-miR-339-3p,19.95,22.07,25.46,7.93,1.96,7.2,28.02,9.76,14.1,19.78,6.06,5.72,8.61,16.37,1.88,22.65,14.73,6.71,17.13,29.14,7.11,13.71
hsa-miR-339-5p,0.0,1.44,1.49,0.61,1.63,1.58,2.85,4.07,2.79,1.58,0.62,1.51,1.69,1.72,1.25,3.32,2.22,0.39,1.8,10.05,1.65,3.58
hsa-miR-33a-3p,0.26,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-33a-5p,0.26,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.46,0.14,0.0,0.5,0.0,0.86,0.0,0.0,0.0,0.0,0.3,2.01,0.0,0.0
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,22.84,78.59,12.05,6.91,1.8,22.5,38.15,24.24,13.95,18.35,5.44,14.97,14.35,18.53,7.13,35.93,19.97,11.45,11.42,35.78,7.94,26.82
hsa-miR-340-5p,227.33,215.55,126.64,173.07,18.96,73.59,400.53,103.63,241.62,1178.1,53.96,54.83,267.82,178.37,36.76,535.13,297.75,76.17,619.24,254.46,98.38,177.0
hsa-miR-342-3p,9.98,7.22,20.32,10.78,1.63,4.05,15.04,8.46,14.57,21.5,4.51,4.04,7.6,12.28,7.88,34.48,17.95,4.14,8.87,12.86,10.91,1.59
hsa-miR-342-5p,84.79,111.59,23.7,47.38,7.85,60.08,60.95,25.38,152.35,112.79,74.64,28.42,21.11,53.86,12.75,41.12,21.38,24.08,29.91,55.27,14.88,68.53
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,4.2,5.57,2.57,1.42,0.49,3.15,6.81,5.04,5.73,9.6,1.71,1.85,4.05,9.26,1.0,14.14,8.67,3.95,7.36,14.07,0.66,3.77
hsa-miR-346,0.79,0.0,0.14,0.2,0.0,0.0,0.0,0.16,0.0,0.14,0.0,0.17,0.0,2.8,0.0,2.02,1.61,0.0,0.0,1.0,0.0,3.38
hsa-miR-34a-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,3.94,12.99,7.86,1.22,1.14,3.83,6.17,5.21,5.42,8.17,3.89,1.68,6.75,21.33,2.63,24.96,25.01,4.14,12.17,12.46,6.28,19.27
hsa-miR-34b-3p,0.0,1.03,1.08,0.2,0.16,0.45,1.11,0.16,0.0,0.14,0.62,0.0,0.17,0.65,0.13,0.43,0.61,0.2,0.3,0.2,0.33,0.2
hsa-miR-34c-3p,0.0,0.0,0.54,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,41.74,41.05,28.44,8.34,14.71,57.61,31.19,6.18,8.06,17.92,27.68,3.7,3.55,51.27,2.75,17.75,29.86,6.51,34.87,41.41,5.46,31.98
hsa-miR-3529-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,5.51,12.38,1.49,2.24,0.0,2.93,1.11,0.81,4.18,5.59,2.95,2.19,1.35,4.31,0.25,10.68,4.03,4.34,10.67,7.64,0.17,10.33
hsa-miR-3605-5p,0.79,0.0,0.14,0.2,0.0,0.45,0.79,0.49,0.0,0.29,1.09,0.5,0.51,1.94,0.25,0.14,0.0,0.39,0.15,3.22,0.17,0.6
hsa-miR-3606-5p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3609,1.31,0.0,0.14,0.0,0.0,0.0,0.79,0.0,2.01,0.72,0.47,1.01,0.17,0.22,0.25,0.58,3.03,0.79,0.75,0.0,0.33,0.0
hsa-miR-361-3p,45.41,41.46,43.61,38.64,8.34,37.13,84.06,34.98,65.25,116.52,24.41,29.6,59.78,47.82,22.25,112.97,42.36,39.47,87.47,82.01,25.63,72.51
hsa-miR-361-5p,17.33,43.52,48.35,12.0,1.96,11.7,72.51,41.81,39.06,99.61,9.17,8.91,23.98,54.93,4.0,139.66,55.48,8.09,79.51,59.09,20.01,35.36
hsa-miR-3610,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3611,0.79,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.31,0.86,0.0,0.0,0.51,0.0,0.0,0.29,0.0,0.0,0.45,1.21,0.17,0.0
hsa-miR-3612,2.89,7.22,0.0,2.24,0.0,4.05,0.0,5.37,0.31,0.29,1.09,1.51,0.68,1.29,0.0,0.0,1.01,3.75,0.3,4.22,0.83,11.72
hsa-miR-3613-3p,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,4.46,0.0,7.72,6.71,0.16,3.83,15.2,8.13,8.52,20.78,5.91,4.2,9.79,2.8,2.5,13.27,3.83,4.14,12.32,15.07,0.83,3.77
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45,0.0,0.0,0.0
hsa-miR-3614-5p,0.53,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.46,0.29,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2
hsa-miR-3615,10.24,19.8,9.62,4.07,0.65,9.23,10.29,6.67,7.9,15.48,8.09,4.88,5.23,14.0,1.5,19.04,5.04,10.46,12.02,15.68,2.15,11.32
