miRNA,SRR8067629,SRR8067630,SRR8067631
hsa-miR-4755-3p,0.0,0.0,0.07
hsa-miR-4762-5p,0.0,0.0,0.07
hsa-miR-4775,0.05,0.0,0.0
hsa-miR-4781-3p,0.03,0.0,0.0
hsa-miR-4786-5p,0.0,0.0,0.14
hsa-miR-4787-3p,0.21,0.0,0.11
hsa-miR-4797-3p,0.0,0.0,0.04
hsa-miR-4799-5p,0.03,0.0,0.0
hsa-miR-483-3p,0.05,0.07,0.04
hsa-miR-483-5p,0.03,0.1,0.0
hsa-miR-484,4.15,2.73,6.3
hsa-miR-485-3p,0.37,0.1,0.39
hsa-miR-485-5p,0.45,0.57,1.15
hsa-miR-486-3p,0.24,0.07,1.22
hsa-miR-486-5p,163.68,10.44,6.48
hsa-miR-487a-3p,0.32,0.24,0.54
hsa-miR-487a-5p,0.0,0.0,0.04
hsa-miR-487b-3p,0.4,0.44,0.93
hsa-miR-487b-5p,0.0,0.0,0.11
hsa-miR-488-3p,0.0,0.0,0.04
hsa-miR-489-3p,1.97,0.64,1.33
hsa-miR-490-3p,0.05,0.0,0.0
hsa-miR-491-5p,0.03,0.0,0.0
hsa-miR-493-3p,0.37,0.27,0.54
hsa-miR-493-5p,0.98,0.74,0.97
hsa-miR-494-3p,0.72,0.71,0.82
hsa-miR-494-5p,0.0,0.0,0.04
hsa-miR-495-3p,0.24,0.13,0.07
hsa-miR-497-5p,0.21,0.2,0.82
hsa-miR-498-3p,0.03,0.0,0.04
hsa-miR-498-5p,0.05,0.0,0.0
hsa-miR-5001-5p,0.03,0.0,0.0
hsa-miR-5002-5p,0.03,0.0,0.04
hsa-miR-5008-3p,0.03,0.0,0.0
hsa-miR-500a-3p,7.98,4.54,6.3
hsa-miR-500a-5p,0.03,0.03,0.0
hsa-miR-500b-3p,0.11,0.0,0.04
hsa-miR-500b-5p,0.05,0.0,0.0
hsa-miR-501-3p,5.67,2.22,3.73
hsa-miR-501-5p,0.24,0.07,0.07
hsa-miR-502-3p,0.08,0.0,0.04
hsa-miR-502-5p,0.03,0.0,0.04
hsa-miR-503-3p,0.0,0.13,0.04
hsa-miR-503-5p,0.03,0.07,0.04
hsa-miR-504-3p,0.0,0.0,0.04
hsa-miR-504-5p,0.4,0.37,0.39
hsa-miR-505-3p,0.96,0.34,0.93
hsa-miR-505-5p,0.08,0.0,0.04
hsa-miR-508-3p,0.0,0.0,0.07
hsa-miR-5088-5p,0.05,0.03,0.0
hsa-miR-509-3p,0.29,0.0,0.18
hsa-miR-5090,0.0,0.0,0.04
hsa-miR-5094,0.27,0.03,0.32
hsa-miR-512-3p,1.84,0.4,4.94
hsa-miR-513c-5p,0.0,0.03,0.0
hsa-miR-515-3p,0.0,0.03,0.0
hsa-miR-515-5p,4.76,0.88,15.69
hsa-miR-516a-5p,1.04,0.24,1.61
hsa-miR-516b-5p,3.94,0.44,8.45
hsa-miR-517-5p,0.13,0.0,0.32
hsa-miR-517a-3p,0.53,0.17,0.14
hsa-miR-517b-3p,0.0,0.0,1.22
hsa-miR-517c-3p,0.0,0.0,0.11
hsa-miR-518a-3p,0.11,0.07,0.36
hsa-miR-518a-5p,0.0,0.03,0.04
hsa-miR-518b,0.77,0.07,1.65
hsa-miR-518c-3p,0.53,0.1,0.97
hsa-miR-518c-5p,0.0,0.0,0.07
hsa-miR-518d-3p,0.03,0.0,0.0
hsa-miR-518d-5p,0.0,0.0,0.04
hsa-miR-518e-3p,0.05,0.0,0.18
hsa-miR-518e-5p,0.0,0.0,0.04
hsa-miR-518f-3p,0.29,0.0,0.54
hsa-miR-518f-5p,0.0,0.07,0.07
hsa-miR-519a-2-5p,0.0,0.0,0.04
hsa-miR-519a-3p,0.03,0.0,0.32
hsa-miR-519a-5p,0.0,0.0,0.07
hsa-miR-519b-3p,0.0,0.0,0.07
hsa-miR-519b-5p,0.03,0.07,0.0
hsa-miR-519c-3p,0.82,0.2,2.01
hsa-miR-519d-3p,0.05,0.0,0.11
hsa-miR-519d-5p,0.16,0.03,0.57
hsa-miR-520a-3p,0.29,0.07,0.25
hsa-miR-520a-5p,0.19,0.03,0.43
hsa-miR-520c-3p,0.0,0.0,0.29
hsa-miR-520c-5p,0.05,0.0,0.0
hsa-miR-520d-3p,0.11,0.0,0.47
hsa-miR-520d-5p,0.19,0.07,0.43
hsa-miR-520e-3p,0.13,0.0,0.04
hsa-miR-520e-5p,0.0,0.0,0.07
hsa-miR-520f-3p,0.37,0.07,0.75
hsa-miR-520f-5p,0.03,0.0,0.04
hsa-miR-520g-3p,0.45,0.07,0.86
hsa-miR-520g-5p,0.0,0.0,0.04
hsa-miR-520h,0.05,0.0,0.0
hsa-miR-522-3p,0.19,0.1,0.14
hsa-miR-522-5p,0.0,0.0,0.21
hsa-miR-523-3p,0.08,0.0,0.07
hsa-miR-523-5p,0.05,0.0,0.0
hsa-miR-524-3p,0.0,0.0,0.18
hsa-miR-524-5p,0.0,0.03,0.11
hsa-miR-525-3p,0.0,0.0,0.04
hsa-miR-525-5p,0.13,0.03,0.18
hsa-miR-526a-3p,0.03,0.0,0.04
hsa-miR-526a-5p,0.03,0.0,0.04
hsa-miR-526b-3p,0.03,0.03,0.0
hsa-miR-526b-5p,0.8,0.13,1.43
hsa-miR-527,0.03,0.0,0.18
hsa-miR-532-3p,0.0,0.13,0.14
hsa-miR-532-5p,2.66,2.79,4.59
hsa-miR-539-3p,0.05,0.03,0.36
hsa-miR-539-5p,0.0,0.07,0.0
hsa-miR-541-3p,0.03,0.0,0.0
hsa-miR-541-5p,0.19,0.0,0.0
hsa-miR-542-3p,0.08,0.13,0.29
hsa-miR-542-5p,0.0,0.0,0.11
hsa-miR-543,0.29,0.2,0.11
hsa-miR-545-5p,0.0,0.0,0.11
hsa-miR-548a-3p,0.0,0.0,0.04
hsa-miR-548ab,0.0,0.0,0.14
hsa-miR-548ad-3p,0.0,0.0,0.04
hsa-miR-548ah-3p,0.11,0.0,0.07
hsa-miR-548ah-5p,0.05,0.0,0.0
hsa-miR-548am-5p,0.0,0.0,0.04
hsa-miR-548b-5p,0.11,0.03,0.14
hsa-miR-548bc,0.0,0.07,0.04
hsa-miR-548d-5p,0.03,0.0,0.0
hsa-miR-548e-3p,0.03,0.1,0.04
hsa-miR-548e-5p,0.13,0.03,0.04
hsa-miR-548f-3p,1.54,0.2,3.22
hsa-miR-548i,0.05,0.03,0.07
hsa-miR-548j-5p,0.0,0.03,0.04
hsa-miR-548k,0.98,0.37,1.76
hsa-miR-548l,0.0,0.0,0.04
hsa-miR-548m,0.0,0.0,0.04
hsa-miR-548o-3p,0.37,0.27,0.47
hsa-miR-548o-5p,0.11,0.0,0.0
hsa-miR-548u,0.0,0.03,0.04
hsa-miR-548w,0.0,0.03,0.07
hsa-miR-548y,0.13,0.0,0.07
hsa-miR-550a-3p,0.03,0.0,0.04
hsa-miR-550a-5p,0.21,0.0,0.18
hsa-miR-551a,0.0,0.03,0.18
hsa-miR-551b-5p,0.0,0.0,0.04
hsa-miR-555,0.0,0.0,0.07
hsa-miR-556-5p,0.0,0.0,0.04
hsa-miR-5584-3p,0.0,0.0,0.04
hsa-miR-561-5p,1.57,1.25,4.37
hsa-miR-5695,0.03,0.0,0.0
hsa-miR-5699-3p,0.05,0.0,0.07
hsa-miR-5706,0.0,0.03,0.11
hsa-miR-574-3p,0.85,1.31,1.72
hsa-miR-574-5p,0.72,0.84,0.75
hsa-miR-576-3p,0.13,0.07,0.0
hsa-miR-576-5p,0.43,0.13,0.21
hsa-miR-577,1.04,0.1,1.36
hsa-miR-582-3p,0.03,0.1,0.07
hsa-miR-582-5p,0.16,0.0,0.07
hsa-miR-584-5p,0.16,0.1,0.39
hsa-miR-589-3p,0.9,0.13,2.04
hsa-miR-589-5p,3.99,1.48,5.84
hsa-miR-590-3p,0.08,0.07,0.04
hsa-miR-592,0.03,0.17,0.11
hsa-miR-597-5p,0.0,0.0,0.07
hsa-miR-598-3p,0.35,0.24,0.39
hsa-miR-615-3p,0.19,0.47,1.25
hsa-miR-615-5p,0.0,0.17,0.07
hsa-miR-616-5p,0.03,0.0,0.07
hsa-miR-618,0.05,0.0,0.0
hsa-miR-619-5p,0.05,0.0,0.04
hsa-miR-625-3p,0.0,0.0,0.04
hsa-miR-625-5p,0.21,0.0,0.0
hsa-miR-627-3p,0.0,0.0,0.04
hsa-miR-627-5p,0.13,0.0,0.25
hsa-miR-628-3p,0.16,0.13,0.11
hsa-miR-628-5p,0.05,0.07,0.18
hsa-miR-629-3p,0.0,0.0,0.04
hsa-miR-629-5p,0.19,0.3,0.29
hsa-miR-636,0.03,0.0,0.04
hsa-miR-639,0.05,0.0,0.0
hsa-miR-641,0.43,0.2,0.82
hsa-miR-642a-3p,0.0,0.0,0.04
hsa-miR-643,0.03,0.0,0.0
hsa-miR-6505-5p,0.03,0.0,0.04
hsa-miR-6507-5p,0.03,0.0,0.0
hsa-miR-6509-5p,0.03,0.0,0.0
hsa-miR-651-5p,0.05,0.07,0.25
hsa-miR-6511a-3p,0.03,0.0,0.0
hsa-miR-6511a-5p,0.11,0.03,0.04
hsa-miR-6511b-3p,0.03,0.0,0.0
hsa-miR-6511b-5p,0.0,0.0,0.07
hsa-miR-6514-5p,0.05,0.0,0.0
hsa-miR-6516-3p,0.0,0.03,0.04
hsa-miR-652-3p,0.4,0.37,0.43
hsa-miR-6529-5p,0.0,0.03,0.0
hsa-miR-653-3p,0.0,0.07,0.04
hsa-miR-653-5p,0.03,0.0,0.0
hsa-miR-654-3p,3.67,3.8,7.74
hsa-miR-654-5p,0.27,0.0,0.14
hsa-miR-655-3p,0.0,0.24,0.25
hsa-miR-656-3p,0.0,0.03,0.04
hsa-miR-660-5p,0.61,0.64,2.26
hsa-miR-663a,0.0,0.07,0.0
hsa-miR-664a-3p,0.35,0.07,0.14
hsa-miR-664a-5p,0.0,0.03,0.04
hsa-miR-665,0.03,0.1,0.11
hsa-miR-668-3p,0.48,0.4,0.86
hsa-miR-670-3p,0.11,0.13,0.07
hsa-miR-671-3p,0.64,0.5,0.82
hsa-miR-671-5p,0.13,0.07,0.04
hsa-miR-6716-3p,0.13,0.03,0.0
hsa-miR-6721-5p,0.05,0.0,0.0
hsa-miR-6728-5p,0.0,0.0,0.04
hsa-miR-6732-3p,0.0,0.0,0.04
hsa-miR-6733-3p,0.03,0.0,0.0
hsa-miR-6735-5p,0.05,0.0,0.0
hsa-miR-6738-3p,0.03,0.0,0.0
hsa-miR-6740-5p,0.0,0.0,0.04
hsa-miR-6741-3p,0.0,0.0,0.04
hsa-miR-675-3p,0.13,0.07,0.04
hsa-miR-675-5p,0.03,0.07,0.04
hsa-miR-6755-5p,0.0,0.07,0.0
hsa-miR-676-3p,0.0,0.1,0.07
hsa-miR-676-5p,0.0,0.0,0.04
hsa-miR-6770-3p,0.05,0.03,0.0
hsa-miR-6770-5p,0.03,0.03,0.0
hsa-miR-6773-5p,0.03,0.0,0.0
hsa-miR-6780a-5p,0.03,0.0,0.0
hsa-miR-6786-3p,0.0,0.03,0.04
hsa-miR-6787-5p,0.0,0.03,0.0
hsa-miR-6789-5p,0.03,0.0,0.11
hsa-miR-6794-3p,0.05,0.0,0.0
hsa-miR-6797-5p,0.0,0.03,0.11
hsa-miR-6799-3p,0.0,0.0,0.04
hsa-miR-6805-5p,0.03,0.03,0.07
hsa-miR-6807-5p,0.0,0.0,0.04
hsa-miR-6820-5p,0.05,0.0,0.0
hsa-miR-6821-3p,0.0,0.0,0.04
hsa-miR-6829-5p,0.03,0.0,0.0
hsa-miR-6834-5p,0.03,0.0,0.0
hsa-miR-6835-5p,0.03,0.0,0.0
hsa-miR-6840-3p,0.03,0.0,0.0
hsa-miR-6842-3p,0.05,0.0,0.0
hsa-miR-6847-5p,0.03,0.03,0.0
hsa-miR-6852-5p,0.11,0.0,0.07
hsa-miR-6858-5p,0.0,0.0,0.04
hsa-miR-6859-5p,0.08,0.0,0.04
hsa-miR-6864-5p,0.03,0.0,0.0
hsa-miR-6866-5p,0.11,0.03,0.0
hsa-miR-6867-5p,0.03,0.0,0.0
hsa-miR-6870-3p,0.03,0.0,0.0
hsa-miR-6871-5p,0.05,0.0,0.0
hsa-miR-6886-5p,0.0,0.0,0.04
hsa-miR-6890-5p,0.0,0.03,0.0
hsa-miR-6892-3p,0.0,0.0,0.04
hsa-miR-6892-5p,0.0,0.0,0.04
hsa-miR-7-1-3p,0.19,0.07,0.07
hsa-miR-7-2-3p,0.0,0.03,0.0
hsa-miR-7-5p,0.05,0.0,0.11
hsa-miR-708-3p,0.24,0.17,0.5
hsa-miR-708-5p,0.64,0.3,0.93
hsa-miR-7110-3p,0.0,0.0,0.04
hsa-miR-744-3p,0.03,0.0,0.11
hsa-miR-744-5p,4.34,3.77,8.85
hsa-miR-758-3p,0.48,0.61,0.86
hsa-miR-760,0.03,0.0,0.0
hsa-miR-766-3p,1.52,0.44,1.25
hsa-miR-766-5p,0.05,0.0,0.0
hsa-miR-767-3p,0.03,0.0,0.0
hsa-miR-767-5p,0.69,0.13,0.79
hsa-miR-769-3p,0.08,0.0,0.0
hsa-miR-769-5p,11.39,9.76,16.12
hsa-miR-7706,1.86,0.5,1.43
hsa-miR-7974,0.08,0.0,0.04
hsa-miR-802,0.0,0.0,0.04
hsa-miR-8485,0.05,0.0,0.0
hsa-miR-873-3p,1.2,0.37,1.0
hsa-miR-873-5p,0.4,0.13,0.9
hsa-miR-874-3p,2.34,0.94,1.83
hsa-miR-874-5p,0.05,0.03,0.04
hsa-miR-877-3p,0.0,0.1,0.0
hsa-miR-877-5p,0.29,0.03,0.04
hsa-miR-887-3p,2.37,1.95,2.15
hsa-miR-887-5p,0.59,0.54,0.64
hsa-miR-888-5p,0.11,0.0,0.0
hsa-miR-889-3p,0.72,0.77,1.83
hsa-miR-889-5p,0.03,0.0,0.04
hsa-miR-9-3p,0.03,0.0,0.04
hsa-miR-9-5p,4.63,1.72,3.55
hsa-miR-92a-1-5p,0.29,0.13,0.32
hsa-miR-92a-2-5p,0.08,0.03,0.04
hsa-miR-92a-3p,529.03,265.91,791.94
hsa-miR-92b-3p,148.94,68.44,236.81
hsa-miR-92b-5p,0.16,0.03,0.11
hsa-miR-93-3p,0.48,0.2,0.57
hsa-miR-93-5p,26.34,17.07,43.45
hsa-miR-935,0.61,0.1,0.57
hsa-miR-937-3p,0.16,0.13,0.14
hsa-miR-940,0.05,0.0,0.04
hsa-miR-941,17.69,5.12,9.6
hsa-miR-942-5p,0.05,0.03,0.25
hsa-miR-96-5p,1.6,0.37,1.76
hsa-miR-98-5p,2.18,3.06,5.09
hsa-miR-9898,0.05,0.03,0.0
hsa-miR-9901,0.05,0.03,0.04
hsa-miR-9985,0.03,0.0,0.21
hsa-miR-9986,0.03,0.0,0.0
hsa-miR-99a-5p,2.87,2.09,2.26
hsa-miR-99b-3p,1.28,1.41,0.93
hsa-miR-99b-5p,363.35,241.06,260.96
hsa-mir-10527-5p,0.0,0.03,0.04
hsa-mir-107-3p,0.0,0.0,0.04
hsa-mir-12127-3p,0.0,0.0,0.04
hsa-mir-12136-5p,0.48,0.13,0.5
hsa-mir-1231-5p,0.0,0.03,0.0
hsa-mir-1256-5p,0.05,0.0,0.0
hsa-mir-1263-5p,0.0,0.0,0.04
hsa-mir-1269a-3p,0.0,0.0,0.07
hsa-mir-1273c-5p,0.11,0.07,0.11
hsa-mir-1283-2-5p,0.0,0.0,0.07
hsa-mir-1289-1-3p,0.0,0.0,0.04
hsa-mir-1293-5p,0.05,0.0,0.21
hsa-mir-1303-3p,0.0,0.03,0.0
hsa-mir-153-1-3p,0.0,0.07,0.14
hsa-mir-2110-5p,0.13,0.03,0.07
hsa-mir-298-5p,0.03,0.0,0.0
hsa-mir-3135a-5p,0.0,0.03,0.0
hsa-mir-3138-3p,0.03,0.0,0.0
hsa-mir-3155a-3p,0.0,0.0,0.07
hsa-mir-3164-5p,0.0,0.0,0.04
hsa-mir-3166-3p,0.0,0.0,0.04
hsa-mir-3170-5p,0.0,0.0,0.04
hsa-mir-326-3p,0.08,0.0,0.14
hsa-mir-3648-1-5p,0.03,0.0,0.25
hsa-mir-3648-2-5p,0.03,0.1,0.07
hsa-mir-3652-5p,0.0,0.07,0.04
hsa-mir-3654-3p,0.0,0.03,0.0
hsa-mir-3929-3p,0.03,0.0,0.0
hsa-mir-421-3p,0.0,0.03,0.0
hsa-mir-4444-1-3p,0.05,0.0,0.0
hsa-mir-4449-3p,0.0,0.0,0.07
hsa-mir-4452-3p,0.0,0.03,0.0
hsa-mir-4466-5p,0.0,0.03,0.0
hsa-mir-4472-2-5p,0.0,0.0,0.04
hsa-mir-448-3p,0.0,0.0,0.07
hsa-mir-4512-3p,0.0,0.03,0.0
hsa-mir-4647-5p,0.0,0.03,0.0
hsa-mir-4773-2-3p,0.0,0.0,0.07
hsa-mir-5094-5p,0.0,0.0,0.04
hsa-mir-518b-3p,0.03,0.0,0.11
hsa-mir-521-1-3p,0.0,0.0,0.07
hsa-mir-543-3p,0.11,0.0,0.0
hsa-mir-548a-2-3p,0.0,0.0,0.04
hsa-mir-548ai-5p,0.0,0.03,0.0
hsa-mir-548v-3p,0.03,0.0,0.0
hsa-mir-558-3p,0.0,0.03,0.0
hsa-mir-5682-3p,0.03,0.0,0.0
hsa-mir-578-3p,0.03,0.03,0.0
hsa-mir-588-5p,0.03,0.0,0.0
hsa-mir-6132-5p,0.03,0.0,0.0
hsa-mir-622-3p,0.0,0.0,0.04
hsa-mir-636-3p,0.0,0.13,0.04
hsa-mir-641-5p,0.0,0.0,0.04
hsa-mir-663a-5p,0.0,0.0,0.18
hsa-mir-6724-4-5p,0.0,0.0,0.04
hsa-mir-764-5p,0.0,0.0,0.04
hsa-mir-7705-5p,0.0,0.0,0.14
hsa-mir-7976-5p,0.03,0.0,0.0
hsa-mir-8086-5p,0.67,0.0,0.32
