miRNA,SRR3477269,SRR3477271
hsa-miR-27b-5p,0.07,0.0
hsa-miR-28-3p,0.41,0.41
hsa-miR-296-3p,0.11,0.17
hsa-miR-299-3p,0.52,0.21
hsa-miR-29a-3p,0.3,0.04
hsa-miR-29b-3p,0.04,0.04
hsa-miR-29c-3p,0.04,0.08
hsa-miR-301a-3p,0.15,0.0
hsa-miR-301b-5p,0.0,0.04
hsa-miR-30a-5p,2.62,1.36
hsa-miR-30b-5p,0.04,0.04
hsa-miR-30c-5p,0.11,0.08
hsa-miR-30d-3p,0.0,0.04
hsa-miR-30d-5p,0.66,0.37
hsa-miR-30e-3p,0.04,0.0
hsa-miR-30e-5p,0.7,0.54
hsa-miR-31-5p,4.17,5.03
hsa-miR-3130-3p,0.07,0.04
hsa-miR-3158-3p,0.0,0.04
hsa-miR-3158-5p,0.07,0.0
hsa-miR-3160-3p,0.04,0.0
hsa-miR-3178,0.07,0.0
hsa-miR-3182,0.11,0.0
hsa-miR-3195,1.03,0.7
hsa-miR-3196,1.74,1.73
hsa-miR-320a-3p,11.3,9.86
hsa-miR-320a-5p,1.11,2.35
hsa-miR-320b,46.93,40.8
hsa-miR-320c,0.04,0.0
hsa-miR-324-5p,0.04,0.04
hsa-miR-328-3p,0.11,0.04
hsa-miR-335-3p,0.0,0.04
hsa-miR-335-5p,0.0,0.04
hsa-miR-338-3p,0.07,0.12
hsa-miR-338-5p,0.04,0.0
hsa-miR-339-3p,0.11,0.0
hsa-miR-339-5p,0.15,0.04
hsa-miR-33a-5p,0.04,0.0
hsa-miR-340-5p,0.15,0.04
hsa-miR-342-3p,0.0,0.04
hsa-miR-345-5p,0.0,0.12
hsa-miR-34c-5p,0.04,0.0
hsa-miR-361-3p,0.0,0.04
hsa-miR-361-5p,0.0,0.04
hsa-miR-3615,0.22,0.21
hsa-miR-3648,12.11,13.41
hsa-miR-3652,0.0,0.04
hsa-miR-365a-5p,0.07,0.0
hsa-miR-365b-5p,0.04,0.0
hsa-miR-3661,0.0,0.08
hsa-miR-3665,272.21,295.19
hsa-miR-370-3p,1.48,1.65
hsa-miR-374a-3p,0.04,0.0
hsa-miR-375-3p,0.0,0.04
hsa-miR-376a-5p,0.0,0.04
hsa-miR-378a-3p,2.73,2.81
hsa-miR-378c,0.15,0.45
hsa-miR-378d,0.96,0.5
hsa-miR-378i,0.0,0.04
hsa-miR-379-5p,0.04,0.0
hsa-miR-381-3p,0.18,0.12
hsa-miR-382-5p,0.0,0.04
hsa-miR-3916,0.04,0.04
hsa-miR-3917,0.04,0.17
hsa-miR-3922-3p,0.04,0.0
hsa-miR-3929,1.85,1.36
hsa-miR-3936,0.04,0.0
hsa-miR-3960,0.55,0.91
hsa-miR-409-3p,0.04,0.12
hsa-miR-409-5p,0.04,0.04
hsa-miR-410-3p,0.15,0.17
hsa-miR-411-5p,0.22,0.12
hsa-miR-412-5p,0.0,0.04
hsa-miR-421,0.04,0.0
hsa-miR-423-3p,25.04,12.5
hsa-miR-423-5p,4.17,8.66
hsa-miR-424-3p,1.29,1.32
hsa-miR-431-3p,0.07,0.0
hsa-miR-432-3p,0.0,0.04
hsa-miR-4426,0.0,0.04
hsa-miR-4443,0.0,0.08
hsa-miR-4444,0.07,0.0
hsa-miR-4448,0.0,0.04
hsa-miR-4449,0.15,0.33
hsa-miR-4454,0.44,0.37
hsa-miR-4463,0.0,0.04
hsa-miR-4466,1.55,1.86
hsa-miR-4484,0.0,0.04
hsa-miR-4485-3p,0.22,0.04
hsa-miR-4488,0.04,0.21
hsa-miR-4492,2.88,2.27
hsa-miR-4497,0.0,0.04
hsa-miR-449a,0.04,0.0
hsa-miR-4508,1.29,1.2
hsa-miR-4511,0.0,0.08
hsa-miR-4516,1.33,1.28
hsa-miR-4523,0.07,0.0
hsa-miR-455-3p,0.04,0.04
hsa-miR-455-5p,0.04,0.04
hsa-miR-4654,0.0,0.04
hsa-miR-4688,0.0,0.08
hsa-miR-4741,0.04,0.04
hsa-miR-4746-5p,0.0,0.08
hsa-miR-4755-3p,0.0,0.08
hsa-miR-4767,0.11,0.0
hsa-miR-4780,0.04,0.0
hsa-miR-484,0.11,0.08
hsa-miR-486-5p,0.18,0.45
hsa-miR-487b-3p,0.04,0.0
hsa-miR-5004-5p,0.0,0.04
hsa-miR-5010-3p,0.04,0.04
hsa-miR-5091,0.0,0.04
hsa-miR-5191,0.0,0.08
hsa-miR-532-5p,0.04,0.04
hsa-miR-541-5p,0.04,0.12
hsa-miR-5588-5p,0.11,0.08
hsa-miR-6084,0.11,0.04
hsa-miR-6085,0.0,0.08
hsa-miR-612,0.0,0.12
hsa-miR-6125,0.04,0.04
hsa-miR-615-3p,1.62,1.03
hsa-miR-615-5p,0.0,0.17
hsa-miR-619-5p,1.55,1.9
hsa-miR-622,0.07,0.0
hsa-miR-625-3p,0.0,0.08
hsa-miR-629-5p,0.11,0.0
hsa-miR-640,0.0,0.04
hsa-miR-6529-5p,0.11,0.12
hsa-miR-654-5p,0.15,0.41
hsa-miR-658,0.04,0.0
hsa-miR-663a,1.48,1.07
hsa-miR-663b,0.22,0.25
hsa-miR-665,0.66,0.7
hsa-miR-668-3p,0.04,0.0
hsa-miR-671-3p,0.04,0.0
hsa-miR-671-5p,0.11,0.0
hsa-miR-6724-5p,0.0,0.08
hsa-miR-6748-5p,0.04,0.0
hsa-miR-675-5p,0.0,0.17
hsa-miR-6753-5p,0.04,0.04
hsa-miR-6756-5p,0.0,0.12
hsa-miR-6789-3p,0.04,0.0
hsa-miR-6797-5p,0.04,0.0
hsa-miR-6857-3p,0.0,0.08
hsa-miR-6869-5p,0.0,0.04
hsa-miR-6892-5p,0.07,0.0
hsa-miR-708-3p,0.0,0.04
hsa-miR-708-5p,0.04,0.0
hsa-miR-7106-3p,0.04,0.0
hsa-miR-7108-3p,0.07,0.17
hsa-miR-711,0.0,0.08
hsa-miR-7110-3p,0.15,0.45
hsa-miR-744-5p,0.11,0.41
hsa-miR-769-5p,0.0,0.04
hsa-miR-7704,54.8,51.48
hsa-miR-7706,0.0,0.08
hsa-miR-7846-3p,0.33,0.29
hsa-miR-8061,0.07,0.04
hsa-miR-8072,0.0,0.08
hsa-miR-8086,0.0,0.08
hsa-miR-8485,0.0,0.04
hsa-miR-874-3p,0.15,0.0
hsa-miR-887-3p,0.04,0.0
hsa-miR-887-5p,0.41,0.83
hsa-miR-9-3p,0.07,0.0
hsa-miR-9-5p,0.78,0.29
hsa-miR-92a-3p,0.44,0.12
hsa-miR-92b-3p,0.52,0.5
hsa-miR-92b-5p,0.0,0.08
hsa-miR-93-5p,0.22,0.29
hsa-miR-939-3p,0.04,0.0
hsa-miR-939-5p,0.04,0.0
hsa-miR-98-5p,0.0,0.12
hsa-miR-9901,2.81,2.89
hsa-miR-9985,0.0,0.08
hsa-miR-99a-5p,0.11,0.21
hsa-miR-99b-5p,0.96,1.11
hsa-mir-12121-5p,0.48,0.21
hsa-mir-12136-5p,0.11,0.21
hsa-mir-1268a-5p,0.04,0.04
hsa-mir-1273c-5p,0.04,0.17
hsa-mir-1285-2-3p,0.37,0.04
hsa-mir-1291-5p,0.96,0.41
hsa-mir-1913-3p,0.07,0.04
hsa-mir-2110-5p,0.04,0.0
hsa-mir-3135a-5p,0.0,0.21
hsa-mir-3135b-5p,0.41,0.54
hsa-mir-3155a-3p,0.18,0.0
hsa-mir-3159-5p,0.37,0.25
hsa-mir-3648-1-5p,15.14,12.87
hsa-mir-3648-2-5p,4.14,8.99
hsa-mir-3652-5p,0.04,0.04
hsa-mir-3908-5p,0.07,0.12
hsa-mir-3918-5p,0.0,0.08
hsa-mir-3929-3p,0.04,0.08
hsa-mir-4252-3p,0.04,0.0
hsa-mir-4269-5p,0.04,0.0
hsa-mir-4430-5p,0.04,0.0
hsa-mir-4449-3p,0.89,0.87
hsa-mir-4453-5p,0.04,0.0
hsa-mir-4454-5p,0.04,0.0
hsa-mir-4469-3p,0.07,0.12
hsa-mir-4523-5p,0.04,0.0
hsa-mir-4537-5p,0.04,0.0
hsa-mir-521-2-3p,0.04,0.0
hsa-mir-564-5p,0.04,0.0
hsa-mir-5684-5p,0.07,0.08
hsa-mir-5694-5p,0.0,0.08
hsa-mir-5708-5p,0.04,0.04
hsa-mir-6084-3p,0.07,0.25
hsa-mir-6089-1-3p,0.18,0.0
hsa-mir-6089-2-3p,0.07,0.7
hsa-mir-621-3p,0.04,0.04
hsa-mir-636-3p,0.04,0.0
hsa-mir-639-3p,0.07,0.04
hsa-mir-663a-5p,0.18,0.29
hsa-mir-663b-3p,0.15,0.0
hsa-mir-665-3p,0.07,0.0
hsa-mir-6724-3-5p,0.0,0.04
hsa-mir-8086-5p,1.4,2.39
hsa-mir-922-3p,0.0,0.04
hsa-mir-933-3p,0.04,0.04
hsa-mir-935-3p,0.04,0.0
