miRNA,SRR18349812,SRR18349813,SRR18349814,SRR18349815,SRR18349816,SRR18349817,SRR18349818,SRR18349819,SRR18349820,SRR18349821,SRR18349822,SRR18349823,SRR18349824,SRR18349825,SRR18349826
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-1538,0.23,0.62,0.26,0.0,2.12,1.39,3.18,0.0,0.3,0.66,1.53,0.54,0.34,0.0,2.16
hsa-miR-154-5p,0.23,1.25,1.29,0.32,6.73,0.23,0.27,0.0,0.3,0.88,0.26,0.27,0.0,1.57,0.48
hsa-miR-155-5p,2.58,13.74,14.74,19.21,10.62,6.02,25.21,1.12,15.73,30.45,71.97,41.07,17.14,110.37,33.6
hsa-miR-15a-5p,2.35,2.5,15.77,3.84,6.73,3.93,13.53,2.62,1.51,15.88,26.29,9.13,3.36,22.78,22.32
hsa-miR-15b-3p,21.38,6.24,29.99,11.85,2.83,5.79,8.49,11.99,12.4,23.39,27.56,19.06,19.49,53.81,35.52
hsa-miR-15b-5p,40.18,26.23,184.35,17.29,50.98,11.8,59.97,68.03,23.89,87.37,100.29,40.54,53.44,117.05,95.52
hsa-miR-16-1-3p,0.0,0.62,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,1186.67,298.5,1808.61,340.68,215.24,558.88,218.13,1240.07,926.04,1401.38,835.52,666.31,724.27,461.13,1081.48
hsa-miR-16-5p,88.59,35.91,399.21,270.56,183.03,143.71,368.32,59.03,231.66,1536.84,1391.6,765.9,693.35,2147.96,1531.26
hsa-miR-17-3p,1.17,1.25,1.55,0.32,6.73,1.85,7.96,0.19,0.0,2.43,1.28,1.34,0.34,1.57,1.2
hsa-miR-17-5p,32.66,108.04,288.03,130.96,183.03,84.7,220.25,26.8,58.67,231.65,283.02,147.11,108.56,153.78,199.21
hsa-miR-181a-2-3p,15.51,20.92,21.46,9.93,28.32,39.57,27.6,11.62,13.61,34.2,22.2,15.84,16.13,15.91,17.76
hsa-miR-181a-3p,1.88,4.37,12.15,4.48,11.33,12.96,10.61,0.56,1.81,7.5,9.95,5.91,2.69,8.44,5.76
hsa-miR-181a-5p,276.81,649.78,1292.53,621.48,1811.85,1116.38,1965.28,208.4,538.63,1800.92,1704.98,1154.36,763.25,1371.03,1495.5
hsa-miR-181b-2-3p,0.0,0.94,0.0,0.0,0.71,0.23,0.0,0.0,0.0,0.0,0.26,0.0,0.67,0.0,0.48
hsa-miR-181b-3p,0.7,0.62,0.52,0.32,0.71,0.0,0.0,0.0,0.0,0.0,0.77,0.27,0.34,0.2,0.72
hsa-miR-181b-5p,23.03,74.63,111.44,47.07,179.13,64.8,139.32,29.24,33.27,128.18,160.52,116.24,46.04,131.19,77.04
hsa-miR-181c-3p,0.47,2.81,7.76,2.24,4.6,6.02,10.88,0.56,0.3,2.21,3.32,2.42,2.02,5.5,2.4
hsa-miR-181c-5p,0.0,0.94,1.81,0.96,2.48,0.0,4.78,0.0,0.0,1.54,0.77,0.81,0.34,4.32,1.68
hsa-miR-181d-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.2,0.0
hsa-miR-181d-5p,4.23,18.42,26.63,33.3,25.14,18.05,49.62,5.43,8.17,20.3,32.67,19.6,11.43,20.43,13.2
hsa-miR-182-3p,0.0,0.0,0.26,0.0,0.0,0.0,1.33,0.19,0.0,0.88,0.0,0.0,1.01,0.2,0.0
hsa-miR-182-5p,23.26,23.11,104.97,113.67,60.54,60.86,554.08,41.42,62.3,242.24,498.4,307.38,151.58,337.99,404.9
hsa-miR-183-3p,0.47,0.0,0.78,0.0,0.35,0.0,1.06,0.75,0.0,0.88,1.28,1.88,0.67,1.37,1.44
hsa-miR-183-5p,24.67,19.36,84.55,56.99,73.64,64.1,277.04,70.47,52.02,207.16,260.56,216.64,104.52,183.24,278.65
hsa-miR-184,0.0,0.31,0.52,0.32,2.48,6.94,4.51,0.0,2.42,2.87,1.53,1.61,1.68,0.79,2.64
hsa-miR-1843,15.74,30.6,60.76,25.29,32.57,22.22,45.11,13.31,38.11,61.33,74.01,38.93,33.27,27.69,63.12
hsa-miR-185-3p,26.55,22.48,47.06,21.45,58.06,75.44,99.51,20.99,37.2,51.63,48.23,23.89,29.91,21.01,41.76
hsa-miR-185-5p,3083.7,6228.61,14381.51,6309.25,17176.11,26553.75,20030.12,2677.68,7920.06,14774.68,9587.56,8107.9,6699.22,3006.01,8663.61
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0
hsa-miR-186-5p,434.49,313.49,1494.46,793.1,4616.36,1766.9,4031.92,160.8,888.24,2058.38,1157.58,795.7,1519.11,1886.56,1661.1
hsa-miR-187-3p,0.0,0.62,0.78,0.0,0.35,0.93,0.0,0.0,0.6,0.22,0.51,0.81,0.0,0.0,0.24
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.23,0.31,0.26,0.96,2.12,3.47,1.59,0.0,0.0,1.99,0.77,0.81,0.34,0.59,0.96
hsa-miR-18a-3p,2.35,2.81,6.72,3.2,21.95,9.03,10.88,2.81,9.98,16.99,9.44,15.84,13.44,13.16,28.08
hsa-miR-18a-5p,0.0,0.31,3.36,3.52,10.27,1.39,5.04,0.0,0.3,7.06,6.12,1.88,4.71,6.48,5.28
hsa-miR-18b-3p,0.23,0.0,0.78,0.32,0.0,0.0,0.8,0.0,1.21,0.88,1.02,0.27,0.34,1.18,4.32
hsa-miR-18b-5p,0.23,0.0,0.0,0.32,1.42,0.93,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.48
hsa-miR-1908-3p,0.0,0.31,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-1908-5p,21.38,26.23,27.41,18.25,62.66,95.58,61.56,11.24,65.63,20.3,42.11,54.23,18.48,3.14,28.56
hsa-miR-1909-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.26,0.0,2.12,0.23,0.0,0.0,0.3,0.22,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.31,0.78,0.32,0.35,0.93,0.53,0.0,0.0,0.88,0.0,0.0,0.34,0.2,1.2
hsa-miR-190b-5p,1.64,1.25,4.91,2.56,2.83,0.23,3.98,0.75,4.23,3.31,1.79,0.0,1.34,2.95,1.68
hsa-miR-191-3p,2.11,5.62,3.36,8.0,3.89,5.79,5.84,0.37,7.86,5.07,8.42,4.56,2.69,1.18,2.64
hsa-miR-191-5p,857.93,2561.64,2006.41,2119.31,2933.72,2563.22,3382.58,439.84,1742.3,2262.23,3487.29,2325.09,1682.11,1170.51,2478.09
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.39,0.24
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,1.06,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.19,0.0,0.22,0.26,0.0,0.0,0.79,0.24
hsa-miR-192-5p,107.86,189.53,414.73,175.14,677.58,381.38,811.75,63.72,278.84,671.13,599.46,674.63,284.33,477.83,471.62
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.35,0.46,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,278.93,679.13,447.82,240.46,2015.76,851.4,1125.14,522.3,1219.7,373.73,519.58,587.38,259.46,43.8,289.93
hsa-miR-193b-3p,0.7,5.93,1.03,2.24,4.25,1.85,9.02,0.56,0.3,2.21,1.79,1.61,1.34,7.27,2.4
hsa-miR-193b-5p,14.8,16.55,4.65,7.68,41.77,19.44,56.79,11.06,81.05,18.31,14.04,25.23,5.38,4.12,4.32
hsa-miR-194-3p,0.0,0.0,0.78,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.39,0.24
hsa-miR-194-5p,8.69,19.98,136.26,58.91,237.9,67.58,258.2,6.93,97.38,322.1,328.19,222.28,115.95,298.91,270.25
hsa-miR-195-3p,3.76,5.62,11.89,3.2,0.71,0.0,0.53,2.62,0.6,8.16,9.44,9.13,1.68,5.5,4.08
hsa-miR-195-5p,0.47,0.31,0.52,1.28,0.71,0.0,0.53,0.0,0.0,0.44,3.06,2.15,0.34,3.34,1.44
hsa-miR-196a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.48
hsa-miR-196a-5p,0.0,0.31,0.26,0.64,1.06,0.0,0.53,0.19,0.0,0.66,0.0,0.54,0.0,0.59,2.16
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.2,0.0
hsa-miR-196b-5p,1.64,3.75,10.34,7.36,6.37,1.39,5.84,0.0,5.44,11.25,15.57,8.05,3.02,10.21,13.2
hsa-miR-197-3p,7.75,20.3,43.44,24.33,53.1,12.73,106.41,5.81,35.69,42.58,106.93,86.44,56.46,39.48,58.8
hsa-miR-197-5p,0.0,0.0,0.26,0.64,1.06,1.62,2.39,0.56,0.3,0.22,1.02,0.27,0.0,0.39,0.96
hsa-miR-1976,1.41,0.31,4.4,0.64,5.31,6.02,9.55,1.5,11.79,13.24,14.8,10.47,7.06,5.89,22.08
hsa-miR-199a-3p,38.3,54.33,321.13,153.37,82.13,39.57,319.23,13.68,29.64,200.98,58.7,180.13,47.72,403.98,113.76
hsa-miR-199a-5p,78.25,266.97,179.44,139.28,93.81,91.87,326.4,20.05,26.31,98.62,138.83,83.22,39.32,105.46,54.24
hsa-miR-199b-3p,0.94,90.86,8.53,28.5,19.47,6.02,5.84,0.0,6.96,5.29,315.17,71.14,7.06,50.47,23.04
hsa-miR-199b-5p,2.58,4.06,10.86,5.12,2.12,2.78,20.43,1.12,0.6,4.41,4.34,4.56,2.69,21.6,5.52
hsa-miR-19a-3p,1.41,3.75,23.27,20.17,15.93,14.35,40.07,0.94,7.86,29.34,28.58,19.06,23.53,30.44,30.0
hsa-miR-19b-1-5p,0.0,0.0,0.26,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-19b-3p,35.48,26.23,111.96,113.99,251.35,194.16,210.43,10.31,94.66,137.45,107.95,75.97,138.47,201.7,155.29
hsa-miR-200a-3p,1.64,5.0,14.48,2.24,61.6,10.88,96.86,0.94,1.51,22.28,22.46,38.12,11.09,15.32,19.68
hsa-miR-200a-5p,0.0,0.0,1.29,0.0,0.0,0.0,0.27,0.0,0.3,0.44,1.28,0.81,0.0,1.37,0.96
hsa-miR-200b-3p,0.7,4.06,6.72,1.92,28.32,0.93,30.25,0.94,2.12,12.58,12.76,13.42,2.35,16.3,6.48
hsa-miR-200b-5p,0.94,0.94,0.52,0.0,0.0,0.0,1.06,1.12,0.91,1.32,2.81,1.88,0.34,0.59,1.2
hsa-miR-200c-3p,0.7,10.93,6.72,8.0,5.66,0.93,7.43,0.19,1.81,16.55,28.84,26.85,8.74,22.59,14.16
hsa-miR-202-3p,0.0,0.0,0.26,0.64,0.35,0.93,0.8,0.19,0.0,0.0,0.51,2.15,0.34,0.0,0.48
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.62,0.0,0.0,9.91,0.93,9.82,0.0,0.3,0.66,1.53,0.0,0.0,1.77,0.72
hsa-miR-204-3p,2.58,3.43,0.78,0.64,6.02,10.18,9.82,3.19,5.44,1.1,2.55,3.22,4.71,1.96,1.68
hsa-miR-204-5p,0.0,1.87,1.29,0.96,18.41,0.69,27.6,0.37,0.91,0.88,3.57,1.88,1.34,0.98,2.16
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
hsa-miR-205-5p,0.47,1.56,2.33,0.96,39.65,6.48,49.09,0.0,0.91,3.97,2.81,7.52,5.04,11.59,10.56
hsa-miR-206,0.23,1.87,0.78,1.92,3.54,1.85,14.06,1.31,1.51,2.65,2.55,4.03,5.04,1.77,8.64
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.2,0.0
hsa-miR-20a-5p,54.52,87.43,431.53,172.58,86.03,63.87,136.4,70.65,100.1,371.08,555.31,230.6,128.05,344.48,323.29
hsa-miR-20b-3p,0.0,0.0,0.0,0.32,0.0,0.0,2.39,0.94,0.0,0.66,0.77,0.54,0.0,0.2,0.0
hsa-miR-20b-5p,7.99,14.68,44.47,29.14,58.06,15.51,31.31,7.5,18.15,84.5,63.54,25.77,33.61,71.09,70.32
hsa-miR-21-3p,1.41,3.43,10.08,4.16,13.1,6.94,5.84,1.12,3.02,5.52,5.36,2.42,2.69,5.11,5.04
hsa-miR-21-5p,377.86,1077.55,3214.65,2619.11,1048.59,863.43,3241.14,123.13,701.94,3135.89,4790.59,2805.09,1162.86,4507.45,2564.98
hsa-miR-210-3p,15.74,15.3,21.98,8.0,140.54,70.81,52.54,11.43,16.94,26.69,25.52,19.06,18.48,11.0,16.08
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.24
hsa-miR-2110,168.95,105.54,154.36,120.39,721.13,655.15,678.27,138.49,881.28,372.63,370.29,374.76,337.43,51.26,405.14
hsa-miR-2115-3p,0.0,0.94,2.07,2.24,1.77,0.0,3.72,0.19,0.0,0.66,1.53,0.27,1.01,1.37,0.48
hsa-miR-2115-5p,1.41,2.19,9.83,0.64,6.37,2.31,13.0,0.75,0.3,1.1,1.79,0.27,0.67,1.57,0.48
hsa-miR-2116-3p,0.0,0.94,0.0,0.64,0.71,0.0,1.06,0.0,0.0,0.44,0.26,0.54,0.0,0.2,0.48
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.32,0.0,0.69,0.53,0.0,0.3,0.22,0.0,0.27,0.67,0.79,0.72
hsa-miR-214-3p,0.94,4.37,2.84,1.92,4.25,0.93,6.63,1.31,0.6,1.76,5.61,9.66,0.34,4.32,0.0
hsa-miR-214-5p,0.23,9.37,4.91,1.28,7.79,1.16,0.0,0.0,0.0,6.4,0.51,4.3,0.0,1.37,0.96
hsa-miR-215-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.27,0.0,0.2,0.0
hsa-miR-215-5p,13.16,56.52,109.89,8.64,28.32,9.72,46.17,1.5,6.65,84.94,91.11,248.86,29.58,68.93,62.16
hsa-miR-216a-3p,0.0,0.31,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-216b-5p,0.0,0.0,0.52,0.0,0.0,0.69,0.27,0.0,0.0,0.22,1.02,0.81,0.0,0.0,0.96
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.88,0.0,0.27,0.34,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.19,0.0,0.0,0.26,0.27,0.34,0.0,0.0
hsa-miR-218-5p,0.47,2.5,4.14,1.92,13.81,0.0,10.61,0.0,0.6,4.19,2.55,5.1,1.01,4.91,5.04
hsa-miR-219a-1-3p,0.7,0.94,0.26,0.32,2.12,2.08,1.33,0.19,2.12,2.65,2.3,3.22,1.34,0.39,1.2
hsa-miR-219a-2-3p,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.26,0.0,0.0,0.0,0.24
hsa-miR-22-3p,1801.39,1453.8,3660.4,2890.63,6457.59,9210.11,12269.05,1268.75,5535.39,3870.11,4115.08,3059.32,3018.4,2312.74,3363.97
hsa-miR-22-5p,77.07,127.39,240.2,92.85,136.65,155.52,395.13,54.91,115.83,135.24,148.78,108.19,69.23,89.75,102.24
hsa-miR-221-3p,356.24,800.9,1119.81,650.94,779.54,515.38,1777.4,115.07,681.38,758.49,896.51,402.41,282.65,686.2,529.22
hsa-miR-221-5p,6.11,18.11,14.74,11.85,7.43,3.47,19.11,2.81,7.26,9.93,18.37,6.98,5.38,12.37,5.52
hsa-miR-222-3p,47.0,177.67,258.3,281.76,139.84,125.2,283.94,22.86,246.78,374.17,693.63,363.76,133.76,191.29,304.57
hsa-miR-222-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
hsa-miR-223-3p,17.15,42.15,173.75,86.13,63.01,10.65,167.18,5.43,19.96,74.13,162.31,81.88,87.38,402.22,64.56
hsa-miR-223-5p,294.67,929.55,1519.29,455.62,242.85,69.43,563.1,79.09,191.14,418.96,610.69,358.66,253.07,547.35,255.13
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.3,0.66,0.0,0.0,0.0,0.2,0.0
hsa-miR-224-5p,8.93,11.55,68.52,32.98,6.02,6.25,20.17,1.69,40.83,39.05,59.97,119.19,12.1,20.03,27.12
hsa-miR-2276-3p,0.0,1.56,0.26,0.32,2.12,1.85,3.98,0.19,1.51,1.1,0.0,0.27,0.34,0.2,0.48
hsa-miR-2277-3p,0.0,0.0,0.26,0.32,0.0,0.46,1.06,0.0,0.0,0.66,0.26,0.0,0.0,0.2,0.24
hsa-miR-2277-5p,0.7,0.94,0.26,0.0,2.48,0.0,3.72,0.56,0.0,1.1,0.77,0.54,1.01,0.79,0.96
hsa-miR-2278,0.0,0.0,0.26,0.0,0.35,0.0,0.53,0.0,1.81,0.22,0.0,0.27,0.0,0.0,0.0
hsa-miR-2355-3p,5.17,7.49,13.19,8.32,3.54,3.01,17.78,1.31,1.21,5.29,7.4,2.95,1.68,2.95,3.12
hsa-miR-2355-5p,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0
hsa-miR-23a-3p,97.52,146.75,427.14,264.79,321.45,154.82,1225.45,41.04,200.51,463.96,537.19,492.08,485.98,1564.87,387.61
hsa-miR-23a-5p,4.46,8.12,2.33,3.84,1.77,0.93,15.92,0.75,4.54,2.43,4.34,3.22,4.03,3.14,2.64
hsa-miR-23b-3p,1.64,18.73,12.15,16.97,29.38,8.1,163.46,0.94,16.33,11.69,72.22,67.38,14.12,127.46,13.2
hsa-miR-23b-5p,3.05,4.37,3.36,2.88,5.31,4.17,7.16,1.87,12.7,8.6,8.68,11.01,4.37,1.37,8.16
hsa-miR-23c,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.59,0.0
hsa-miR-24-1-5p,0.0,0.62,0.0,0.0,1.77,0.23,1.06,0.0,0.3,1.32,0.51,1.61,1.01,0.0,0.48
hsa-miR-24-2-5p,6.58,38.09,53.26,19.53,25.14,24.53,67.67,3.19,3.63,26.69,44.15,33.02,12.77,27.89,18.0
hsa-miR-24-3p,257.54,659.14,2389.85,1330.37,1068.77,693.8,2702.19,54.72,512.02,1726.57,1551.1,1015.03,284.67,1156.57,572.66
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,2277.47,1807.26,9207.5,3890.57,6581.5,6729.5,10259.99,2042.74,8026.82,28134.31,18187.76,14513.78,15473.1,13423.75,22598.06
hsa-miR-25-5p,12.22,9.37,12.41,7.04,41.07,28.46,41.13,10.31,31.15,13.9,15.31,25.23,16.8,5.89,19.2
hsa-miR-2681-5p,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.23,0.31,0.0,0.32,0.0,0.0,0.8,0.0,0.6,0.22,0.26,0.0,0.0,0.0,0.48
hsa-miR-26a-2-3p,1.17,2.81,0.78,0.32,0.0,0.0,1.59,0.0,0.0,0.0,1.53,0.54,0.0,1.96,0.48
hsa-miR-26a-5p,406.99,1754.49,2438.72,2619.43,636.17,740.32,2377.65,182.53,925.14,2319.82,6001.0,2676.5,1105.73,2771.91,2551.54
hsa-miR-26b-3p,0.23,2.19,4.14,2.88,1.77,3.7,2.12,1.31,3.02,4.19,5.87,3.49,2.02,3.73,4.08
hsa-miR-26b-5p,29.84,74.0,343.36,213.24,128.15,54.38,182.3,31.48,64.72,620.38,749.77,451.01,196.61,657.14,700.11
hsa-miR-27a-3p,57.57,158.31,585.38,272.8,331.71,131.22,417.42,43.67,46.88,642.22,1106.8,659.06,275.26,1527.36,626.9
hsa-miR-27a-5p,4.7,18.42,77.83,48.67,46.73,24.76,128.7,7.12,8.17,18.75,25.26,18.25,18.15,13.75,9.6
hsa-miR-27b-3p,55.22,140.51,303.81,172.58,163.55,62.72,341.26,79.27,63.51,248.2,397.85,292.08,136.45,376.68,198.49
hsa-miR-27b-5p,1.17,3.75,2.07,3.2,4.25,2.55,6.9,0.0,1.21,0.66,2.04,1.61,0.34,1.18,1.92
hsa-miR-28-3p,124.78,342.53,379.82,320.51,429.07,301.31,604.76,37.11,354.75,352.55,428.99,299.33,180.14,152.6,240.97
hsa-miR-28-5p,8.93,49.33,61.8,21.13,24.78,11.8,60.77,3.56,9.68,16.99,41.09,23.36,6.05,16.69,18.0
hsa-miR-296-3p,0.47,4.06,1.03,0.64,1.06,0.23,1.33,0.56,0.6,0.44,0.77,1.07,0.0,0.59,0.72
hsa-miR-296-5p,0.7,0.94,0.78,0.96,1.77,2.78,0.27,0.0,1.81,5.07,2.81,4.3,2.69,2.16,6.48
hsa-miR-299-3p,0.0,0.31,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.44,0.26,0.0,0.0,0.59,0.0
hsa-miR-29a-3p,19.27,86.18,134.97,72.04,121.43,70.12,260.59,15.18,22.68,129.72,177.62,160.27,76.96,830.94,133.93
hsa-miR-29a-5p,0.0,0.0,0.52,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.94,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.7,1.87,0.26,0.0,0.35,2.08,3.98,0.94,0.0,1.32,1.28,1.07,0.34,0.59,0.0
hsa-miR-29b-3p,0.47,0.0,2.84,1.6,2.83,2.55,5.04,0.0,1.21,5.07,5.1,2.68,3.7,27.89,9.36
hsa-miR-29c-3p,0.47,0.0,3.1,1.92,6.73,4.17,12.47,0.37,0.6,4.41,9.44,4.3,5.04,15.32,8.64
hsa-miR-29c-5p,0.94,1.25,5.43,2.24,4.6,1.16,12.74,0.0,0.0,2.65,2.3,1.88,0.34,4.52,2.64
hsa-miR-301a-3p,0.0,0.0,0.0,0.32,0.0,0.0,1.33,0.0,0.0,0.0,0.51,0.0,0.0,0.79,0.24
hsa-miR-301a-5p,0.0,0.0,0.52,0.96,0.35,0.0,1.06,0.0,0.0,1.54,1.28,1.07,0.0,0.59,0.48
hsa-miR-301b-3p,0.0,0.31,0.26,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.77,0.0,0.0,0.0,0.24
hsa-miR-301b-5p,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
hsa-miR-302a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.24
hsa-miR-3064-5p,0.23,0.94,0.26,0.0,1.06,0.69,1.86,0.37,1.21,0.88,0.77,1.07,0.67,0.2,0.72
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.44,0.51,0.0,0.0,0.2,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-3074-5p,0.23,2.5,0.52,0.0,0.0,0.93,1.59,0.19,0.3,0.0,1.28,0.54,0.0,0.39,0.24
hsa-miR-30a-3p,4.7,13.43,12.15,5.44,12.74,10.41,26.27,3.94,6.35,28.02,39.81,20.13,8.4,29.07,18.96
hsa-miR-30a-5p,23.5,63.07,127.73,99.9,160.72,107.61,322.95,16.49,57.16,503.23,384.33,291.54,190.23,587.22,280.57
