miRNA,SRR23949263,SRR23949264,SRR23949265,SRR23949266,SRR23949267,SRR23949268,SRR23949269,SRR23949270,SRR23949271,SRR23949272,SRR23949273,SRR23949274,SRR23949275,SRR23949276,SRR23949277,SRR23949278,SRR23949279,SRR23949280,SRR23949281,SRR23949282,SRR23949283,SRR23949284,SRR23949285,SRR23949286,SRR23949287,SRR23949288,SRR23949289,SRR23949290,SRR23949291,SRR23949292,SRR23949293,SRR23949294
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.58,2.01,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.47
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,4.62,3.01,0.0,4.41,0.0,0.0,0.0,1.97,0.0,3.53,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,6.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,2.31,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-5p,3.26,17.6,0.0,16.32,19.62,122.0,78.96,114.79,43.3,72.2,39.54,21.68,0.0,5.3,0.0,0.0,3.45,0.0,0.0,3.56,2.98,12.34,4.77,6.95,3.84,0.0,0.0,0.0,3.38,24.25,0.0,1.47
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,212.15,200.62,137.47,140.33,87.13,31.13,318.28,211.91,0.0,4.01,7.06,13.8,0.0,0.0,0.0,9.71,386.08,127.89,133.8,174.39,184.62,257.85,210.05,364.77,249.67,84.06,121.38,108.61,294.17,1175.47,173.75,219.61
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,35.9,21.12,8.09,35.9,17.31,16.57,26.73,53.71,8.38,0.0,7.06,5.91,0.0,0.0,5.69,0.0,65.5,26.77,79.64,88.98,26.8,78.96,16.71,31.27,59.54,15.57,35.01,30.8,23.67,101.28,17.37,20.63
hsa-miR-140-5p,584.23,158.39,133.42,156.64,216.96,138.06,228.38,461.35,16.76,34.76,19.77,11.83,6.19,0.0,0.0,0.0,327.48,205.22,200.7,457.33,297.78,488.55,219.6,137.22,163.24,143.21,385.16,295.03,278.95,547.79,198.07,92.86
hsa-miR-141-3p,29.37,0.0,4.04,0.0,9789.55,12004.1,1972.83,39549.18,83.81,61.5,74.85,98.56,987.55,515.85,592.28,293.78,130.99,0.0,0.0,42.71,8.93,44.41,2.39,3.47,21.13,12.45,7.0,8.11,40.57,31.38,27.8,10.32
hsa-miR-141-5p,0.0,0.0,0.0,0.0,213.49,284.66,42.52,891.07,1.4,0.0,1.41,1.97,63.91,3.53,51.25,17.0,20.68,8.92,3.19,1.78,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,4.28,6.95,1.47
hsa-miR-142-3p,30037.37,20734.42,6456.88,25294.77,2377.86,4102.78,2248.59,1900.6,634.2,16663.44,1107.14,4953.57,43.3,31.8,74.03,46.13,12551.15,14987.12,11720.37,23624.67,45181.94,45758.49,14471.96,20086.82,17616.97,7291.23,33910.61,8813.52,27486.15,23358.16,19081.08,31846.84
hsa-miR-142-5p,2901.58,1119.26,1075.47,1073.67,249.85,691.83,223.52,621.03,55.88,417.15,35.3,394.24,8.25,5.3,11.39,2.43,772.17,1290.81,1643.85,1119.31,1396.58,3248.37,985.8,1316.66,2252.78,1232.85,2012.18,1463.79,2683.02,3617.7,969.52,1712.69
hsa-miR-143-3p,19.58,0.0,12.13,3.26,1170.18,2508.26,5520.03,5389.09,23.75,28.08,91.79,15.77,12.37,10.6,11.39,17.0,0.0,0.0,9.56,12.46,2.98,17.27,0.0,1.74,9.6,0.0,4.67,6.48,1.69,2.85,3.47,8.84
hsa-miR-143-5p,0.0,0.0,0.0,0.0,1.15,15.56,15.79,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,2.33,3.24,1.69,2.85,0.0,0.0
hsa-miR-144-5p,9.79,0.0,4.04,9.79,6.35,5.52,9.72,11.04,32.13,283.45,18.36,53.22,0.0,0.0,0.0,0.0,0.0,0.0,3.19,3.56,0.0,17.27,0.0,0.0,11.52,0.0,7.0,27.56,6.76,31.38,0.0,0.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,7.5,8.03,4.86,16.19,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,13.06,21.12,20.22,0.0,855.13,2970.65,4212.91,6029.25,16.76,37.44,269.72,13.8,14.43,14.13,17.08,4.86,34.47,0.0,9.56,12.46,14.89,23.44,31.03,22.58,21.13,12.45,4.67,8.11,11.83,4.28,24.32,4.42
hsa-miR-1468-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.74,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0
hsa-miR-146a-5p,16.32,49.28,36.39,13.05,13.27,192.29,7.29,542.29,2.79,4.01,0.0,1.97,0.0,0.0,0.0,0.0,55.15,35.69,28.67,131.68,68.49,67.85,35.8,43.43,49.93,18.68,16.34,69.7,38.88,486.45,31.27,67.8
hsa-miR-146b-3p,55.49,7.04,0.0,6.53,35.77,98.4,12.15,79.47,5.59,5.35,0.0,7.88,2.06,0.0,0.0,0.0,24.13,38.66,3.19,12.46,59.56,38.25,31.03,10.42,38.41,6.23,30.35,17.83,15.22,42.8,17.37,14.74
hsa-miR-146b-5p,58.75,0.0,0.0,42.42,144.83,6.02,26.73,21.34,1.4,9.36,24.01,3.94,0.0,0.0,0.0,0.0,106.86,0.0,0.0,3.56,2.98,209.73,0.0,52.11,48.01,0.0,32.68,6.48,55.79,15.69,45.17,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,13.06,3.52,0.0,0.0,68.09,45.69,14.58,98.6,2.79,4.01,4.24,1.97,2.06,3.53,5.69,2.43,3.45,2.97,0.0,8.9,5.96,6.17,0.0,0.0,5.76,3.11,7.0,0.0,1.69,7.13,0.0,0.0
hsa-miR-148b-3p,0.0,0.0,8.09,6.53,1.73,4.02,4.86,11.04,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,4.77,0.0,0.0,0.0,0.0,0.0,3.38,4.28,0.0,0.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.58,0.5,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-3p,0.0,0.0,4.04,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,143.61,42.24,48.52,19.58,11.54,16.07,0.0,19.87,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.15,181.43,57.34,76.52,98.27,54.28,26.26,24.32,144.04,31.13,84.04,79.43,91.29,69.9,83.4,22.11
hsa-miR-151a-3p,13.06,3.52,16.17,9.79,5.77,6.53,8.5,20.6,0.0,0.0,1.41,0.0,2.06,0.0,0.0,2.43,0.0,2.97,0.0,23.13,5.96,24.67,2.39,6.95,9.6,6.23,11.67,6.48,5.07,41.37,0.0,14.74
hsa-miR-151a-5p,0.0,0.0,0.0,3.26,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.43,0.0,0.0
hsa-miR-151b,0.0,0.0,4.04,0.0,0.0,0.0,1.21,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0
hsa-miR-152-3p,509.16,242.86,161.73,179.49,4519.14,19040.38,11869.76,17926.6,3018.72,1473.41,5746.13,723.42,278.33,229.66,222.1,128.68,610.15,294.45,140.17,363.02,404.98,734.06,109.8,288.34,353.38,149.44,161.07,285.3,360.1,1255.35,156.37,172.45
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.74,1.4,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,7.03,1.21,19.87,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,5.95,0.0,1.78,0.0,7.4,0.0,1.74,0.0,0.0,0.0,0.0,3.38,8.56,0.0,0.0
hsa-miR-15a-5p,150.14,52.8,52.56,62.0,45.58,37.65,12.15,75.79,36.32,29.41,9.89,23.65,6.19,0.0,5.69,0.0,41.37,47.59,31.86,58.72,101.24,413.29,100.25,100.75,176.69,46.7,196.08,137.79,179.21,487.88,72.97,117.91
hsa-miR-15b-3p,3.26,3.52,4.04,3.26,4.04,2.01,1.21,11.77,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,3.45,11.9,3.19,51.61,20.84,40.71,7.16,15.63,36.49,3.11,18.67,34.04,21.98,82.74,34.75,4.42
hsa-miR-15b-5p,3.26,0.0,0.0,3.26,1.15,7.53,3.64,9.57,1.4,0.0,1.41,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,26.69,2.98,25.91,16.71,1.74,15.36,15.57,2.33,8.11,15.22,14.27,3.47,0.0
hsa-miR-16-1-3p,0.0,0.0,4.04,0.0,0.0,4.52,1.21,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,8.9,0.0,2.47,0.0,0.0,0.0,0.0,2.33,1.62,0.0,12.84,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,29286.68,15518.25,24877.39,29553.53,9382.76,16251.48,8142.77,24484.16,745.95,514.76,888.26,277.94,222.66,106.0,159.46,109.26,21468.98,41082.97,48525.32,92678.24,23774.64,84532.92,16324.22,20534.97,36699.31,43644.62,59240.27,96935.77,50174.3,106820.71,14928.49,15091.4
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0
hsa-miR-17-5p,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,1.78,0.0,1.23,0.0,0.0,1.92,0.0,14.01,0.0,0.0,4.28,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,4.93,0.0,0.0,0.0,0.0,0.0,3.24,0.0,4.28,0.0,1.47
hsa-miR-181a-5p,0.0,0.0,4.04,0.0,1.73,1.51,1.21,0.74,1.4,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,3.7,0.0,0.0,1.92,0.0,2.33,0.0,0.0,8.56,0.0,0.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,4.02,3.64,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,9.87,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,6.95,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,313.33,214.7,185.98,127.27,66.93,440.8,119.05,256.8,11.18,41.45,84.73,5.91,22.68,10.6,5.69,12.14,1533.99,315.27,162.47,332.77,157.82,470.05,212.44,125.06,499.34,77.83,172.74,186.42,145.39,579.18,295.37,85.49
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,2.31,5.02,3.64,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,0.0,1.92,0.0,2.33,0.0,0.0,4.28,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,0.0,3.26,18.46,30.63,35.23,36.79,0.0,0.0,15.53,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,8.9,2.98,11.1,4.77,13.9,1.92,0.0,4.67,3.24,1.69,12.84,0.0,2.95
hsa-miR-182-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,42.43,38.72,48.52,48.95,62.89,25.6,14.58,83.15,4.19,1.34,1.41,1.97,125.76,54.76,176.54,121.4,41.37,62.46,38.23,83.64,68.49,57.98,50.13,59.06,172.85,24.91,242.77,12.97,52.41,22.82,48.65,32.43
hsa-miR-1827,0.0,0.0,0.0,0.0,0.58,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.69,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.0,4.04,0.0,1.73,1.51,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56,23.13,0.0,9.87,0.0,3.47,5.76,9.34,0.0,4.86,3.38,15.69,0.0,7.37
hsa-miR-183-5p,0.0,0.0,0.0,0.0,0.0,2.01,1.21,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,5.95,0.0,12.46,0.0,8.64,2.39,1.74,7.68,0.0,7.0,9.73,0.0,7.13,0.0,7.37
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,13.06,0.0,0.0,13.05,12.69,37.65,31.58,25.75,5.59,1.34,8.47,3.94,0.0,0.0,0.0,0.0,37.92,5.95,12.74,12.46,2.98,18.51,2.39,10.42,11.52,9.34,23.34,16.21,15.22,2.85,6.95,5.9
hsa-miR-185-3p,22.85,10.56,0.0,0.0,2.89,6.53,8.5,6.62,2.79,0.0,2.82,0.0,0.0,0.0,0.0,0.0,6.89,5.95,47.79,32.03,26.8,61.69,14.32,22.58,42.25,12.45,23.34,34.04,18.6,68.47,0.0,4.42
hsa-miR-185-5p,35.9,3.52,4.04,6.53,2.89,1.0,8.5,11.77,0.0,2.67,0.0,1.97,0.0,0.0,0.0,0.0,6.89,8.92,6.37,37.37,17.87,40.71,0.0,10.42,13.44,15.57,18.67,25.94,15.22,28.53,6.95,13.27
hsa-miR-186-3p,0.0,0.0,0.0,6.53,2.89,24.6,17.01,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,7.12,2.98,7.4,0.0,3.47,3.84,6.23,11.67,1.62,0.0,11.41,0.0,0.0
hsa-miR-186-5p,13.06,10.56,0.0,3.26,14.43,126.02,40.09,102.28,5.59,1.34,33.89,1.97,0.0,0.0,0.0,0.0,13.79,2.97,12.74,39.15,0.0,43.18,7.16,8.69,5.76,3.11,0.0,6.48,10.14,34.24,6.95,1.47
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,29.37,21.12,0.0,6.53,0.58,1.51,7.29,1.47,5.59,2.67,0.0,3.94,4.12,0.0,0.0,0.0,6.89,17.85,0.0,8.9,20.84,54.28,4.77,1.74,21.13,3.11,25.68,16.21,25.36,92.73,6.95,11.79
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,1.78,0.0,4.93,11.93,0.0,0.0,0.0,9.34,0.0,5.07,2.85,0.0,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,1.15,2.01,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,2.85,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,1.62,0.0,0.0,0.0,4.42
hsa-miR-1908-5p,6.53,14.08,20.22,19.58,0.58,1.0,3.64,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,75.84,23.79,38.23,39.15,29.78,41.95,7.16,62.53,21.13,18.68,25.68,53.49,11.83,68.47,20.85,25.06
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,3.26,0.0,0.0,0.0,1.73,0.0,1.21,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,35.9,17.6,56.6,32.63,6.92,47.7,15.79,76.52,9.78,17.38,14.12,7.88,0.0,0.0,0.0,2.43,10.34,65.43,9.56,99.65,44.67,275.12,21.48,55.58,228.54,34.25,102.71,94.02,62.55,255.35,55.6,61.9
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,4.04,0.0,2.43,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,3.26,0.0,0.0,13.05,1.15,2.51,0.0,6.62,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,5.34,0.0,9.87,2.39,3.47,11.52,9.34,7.0,12.97,6.76,5.71,0.0,0.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,0.0,3.52,0.0,3.26,1.73,8.53,32.8,7.36,1.4,0.0,1.41,0.0,0.0,8.83,0.0,0.0,13.79,23.79,12.74,0.0,2.98,2.47,0.0,3.47,1.92,0.0,0.0,0.0,5.07,0.0,6.95,1.47
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,1.73,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,1432.84,865.84,1394.88,1217.26,407.37,1002.6,376.59,1492.96,47.49,110.97,107.33,67.02,14.43,10.6,11.39,2.43,5836.06,5091.87,1513.23,2697.72,2158.89,3555.57,914.19,616.64,1845.62,806.33,1589.67,4065.53,2530.86,3185.46,1549.84,546.82
hsa-miR-195-5p,176.25,102.07,72.78,39.16,7113.95,8213.1,15441.26,20290.03,34.92,30.75,93.2,45.34,26.8,37.1,56.95,33.99,392.98,98.15,108.32,94.31,128.04,103.63,47.74,34.74,115.23,118.3,51.35,58.36,120.03,44.22,66.02,85.49
hsa-miR-196a-5p,0.0,3.52,8.09,13.05,74.43,46.19,88.68,381.15,8.38,2.67,0.0,0.0,51.54,0.0,0.0,4.86,0.0,0.0,19.11,3.56,11.91,2.47,11.93,3.47,5.76,0.0,30.35,3.24,3.38,2.85,13.9,8.84
hsa-miR-196b-5p,48.96,35.2,64.69,117.48,8870.37,2850.66,2756.37,11150.5,247.25,389.08,471.67,84.76,30.93,21.2,39.86,21.85,51.71,101.12,117.87,293.62,89.33,361.48,155.15,154.59,174.77,46.7,254.44,79.43,101.44,442.23,128.57,36.85
hsa-miR-197-3p,6.53,3.52,0.0,9.79,0.58,2.01,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,0.0,0.0,12.46,0.0,13.57,2.39,13.9,13.44,0.0,7.0,1.62,0.0,2.85,3.47,5.9
hsa-miR-197-5p,0.0,0.0,0.0,0.0,1.15,1.0,3.64,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,11.9,3.19,3.56,0.0,1.23,0.0,0.0,0.0,3.11,0.0,0.0,3.38,4.28,0.0,1.47
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.5,6.07,2.21,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,62.01,28.16,52.56,19.58,391.79,2869.74,1727.44,3104.39,115.94,156.43,69.2,3.94,6.19,5.3,5.69,14.57,82.73,26.77,3.19,65.84,32.76,88.83,19.1,26.06,51.85,24.91,2.33,14.59,16.91,114.12,45.17,36.85
hsa-miR-199a-5p,0.0,10.56,0.0,0.0,5.77,5.52,12.15,36.05,4.19,0.0,5.65,0.0,0.0,0.0,5.69,4.86,0.0,0.0,0.0,0.0,0.0,1.23,0.0,5.21,5.76,0.0,0.0,0.0,0.0,11.41,0.0,2.95
hsa-miR-199b-3p,6.53,0.0,0.0,0.0,575.86,1038.75,245.39,122.88,9.78,30.75,348.81,29.57,0.0,0.0,0.0,0.0,10.34,2.97,0.0,8.9,20.84,101.16,23.87,20.84,19.21,9.34,42.02,11.35,32.12,22.82,10.42,4.42
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,1.15,8.53,1.21,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
