miRNA,SRR2005874,SRR2005881,SRR2005885,SRR2005886,SRR2005887
hsa-miR-3145-5p,0.0,0.0,0.29,0.0,0.07
hsa-miR-3146,0.0,0.0,0.0,0.18,0.0
hsa-miR-3149,0.0,0.0,0.35,0.0,0.07
hsa-miR-3150a-3p,0.08,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.2,0.23,0.27,0.29
hsa-miR-3150b-3p,0.08,0.0,0.0,0.09,0.43
hsa-miR-3154,0.0,0.4,0.0,0.0,0.07
hsa-miR-3155a,0.08,0.0,0.29,2.31,1.07
hsa-miR-3157-3p,0.08,1.09,0.52,2.22,1.71
hsa-miR-3157-5p,0.0,0.4,0.23,0.8,0.43
hsa-miR-3158-3p,0.54,1.68,0.58,13.74,0.43
hsa-miR-3158-5p,0.0,0.0,0.0,0.09,0.07
hsa-miR-3159,0.0,0.0,0.12,0.8,0.36
hsa-miR-3160-3p,0.0,0.0,0.12,0.09,0.07
hsa-miR-3163,0.23,0.0,0.0,1.42,0.0
hsa-miR-3170,0.0,0.0,0.0,0.27,0.0
hsa-miR-3171,0.0,0.0,0.0,3.72,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.27,0.0
hsa-miR-3173-5p,0.0,0.2,0.4,0.09,0.29
hsa-miR-3174,0.0,0.49,0.17,0.09,0.43
hsa-miR-3175,0.08,0.0,0.0,0.27,0.07
hsa-miR-3176,0.15,2.77,5.93,20.04,2.64
hsa-miR-3177-3p,0.0,0.0,0.17,0.27,0.5
hsa-miR-3177-5p,0.0,0.0,0.12,0.09,0.07
hsa-miR-3178,0.0,0.1,0.12,0.09,0.14
hsa-miR-3179,0.0,0.2,0.06,0.27,0.0
hsa-miR-3180,23.33,0.0,0.69,13.3,0.14
hsa-miR-3180-3p,2.52,0.0,0.29,190.36,0.07
hsa-miR-3180-5p,0.69,0.0,0.23,35.2,0.0
hsa-miR-3181,0.0,0.0,0.12,0.0,0.07
hsa-miR-3182,1.45,0.1,0.12,2.84,0.43
hsa-miR-3183,0.0,0.0,0.06,0.0,0.14
hsa-miR-3185,0.0,0.0,0.12,0.0,0.0
hsa-miR-3187-3p,0.15,0.0,0.17,0.98,0.07
hsa-miR-3187-5p,0.0,0.0,0.06,0.0,0.0
hsa-miR-3188,0.0,0.2,0.35,0.27,0.0
hsa-miR-3189-3p,0.0,0.0,0.0,0.44,0.0
hsa-miR-3189-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-3194-3p,0.0,0.0,0.06,0.18,0.64
hsa-miR-3194-5p,0.0,0.0,0.52,4.17,0.79
hsa-miR-3195,0.23,0.0,0.35,0.0,0.07
hsa-miR-3196,0.15,0.4,0.52,0.0,0.0
hsa-miR-3199,0.0,0.0,0.06,0.0,0.0
hsa-miR-32-3p,0.08,2.27,4.95,28.73,6.21
hsa-miR-32-5p,0.08,25.0,81.63,15.25,127.7
hsa-miR-3200-3p,0.08,0.3,0.35,2.22,0.07
hsa-miR-3200-5p,0.0,0.3,0.12,0.27,0.07
hsa-miR-3202,0.0,0.1,0.0,0.0,0.0
hsa-miR-320a-3p,10.86,99.9,195.8,134.23,172.05
hsa-miR-320a-5p,0.84,0.0,0.17,0.89,0.07
hsa-miR-320b,3.14,10.87,12.56,4.17,7.64
hsa-miR-320c,0.0,1.98,0.75,0.62,1.86
hsa-miR-320d,0.0,0.69,5.53,0.8,1.29
hsa-miR-320e,0.0,0.0,0.23,0.0,0.0
hsa-miR-323a-3p,2.3,0.0,0.35,42.03,0.21
hsa-miR-323a-5p,0.0,0.0,0.0,0.44,0.0
hsa-miR-323b-3p,1.45,0.2,0.52,56.39,0.0
hsa-miR-324-3p,0.31,1.88,5.88,6.38,6.43
hsa-miR-324-5p,0.61,8.1,7.43,4.97,6.5
hsa-miR-326,0.15,0.4,1.04,1.15,1.93
hsa-miR-328-3p,0.08,17.19,16.65,1.42,18.5
hsa-miR-328-5p,0.0,0.0,0.12,0.0,0.14
hsa-miR-329-3p,0.46,0.4,0.17,15.96,0.0
hsa-miR-329-5p,0.15,0.0,0.0,1.68,0.0
hsa-miR-330-3p,0.38,3.06,5.01,3.64,4.71
hsa-miR-330-5p,0.61,11.36,45.45,42.11,24.28
hsa-miR-331-3p,0.54,1.98,9.85,6.03,6.07
hsa-miR-331-5p,0.15,0.69,5.18,8.51,3.79
hsa-miR-335-3p,0.08,12.85,32.72,0.27,30.0
hsa-miR-335-5p,0.0,8.3,21.43,0.0,33.5
hsa-miR-337-3p,0.54,1.09,0.17,32.54,0.14
hsa-miR-337-5p,0.23,0.0,0.12,16.93,0.0
hsa-miR-338-3p,0.0,2.57,14.17,0.0,54.64
hsa-miR-338-5p,0.0,0.79,0.52,0.0,1.07
hsa-miR-339-3p,3.37,17.09,50.46,74.21,86.71
hsa-miR-339-5p,1.07,8.1,20.85,28.99,22.64
hsa-miR-33a-3p,0.08,2.37,2.53,0.89,1.57
hsa-miR-33a-5p,0.0,2.57,2.42,5.32,4.93
hsa-miR-33b-3p,0.31,0.69,1.84,15.16,2.21
hsa-miR-33b-5p,0.0,5.14,8.3,6.29,10.86
hsa-miR-340-3p,0.15,8.3,14.17,14.63,32.43
hsa-miR-340-5p,2.98,321.24,392.12,305.44,848.84
hsa-miR-342-3p,5.97,1925.56,3459.8,157.55,4473.74
hsa-miR-342-5p,0.23,8.7,54.78,2.66,48.78
hsa-miR-345-3p,0.0,0.0,0.06,0.09,0.0
hsa-miR-345-5p,3.98,110.87,91.82,152.14,166.41
hsa-miR-346,0.0,0.0,0.06,0.0,0.0
hsa-miR-34a-3p,0.0,0.49,1.21,0.0,2.07
hsa-miR-34a-5p,0.08,10.38,108.35,0.09,142.13
hsa-miR-34b-3p,0.0,0.0,0.23,0.0,0.0
hsa-miR-34b-5p,0.08,0.0,1.04,0.0,0.29
hsa-miR-34c-3p,0.0,0.0,0.23,0.0,0.0
hsa-miR-34c-5p,0.0,1.09,7.43,0.18,2.93
hsa-miR-3605-3p,0.0,0.4,2.3,1.15,3.29
hsa-miR-3605-5p,0.23,7.02,2.53,2.75,1.86
hsa-miR-3609,0.54,47.83,68.84,12.77,79.49
hsa-miR-361-3p,0.61,47.03,245.34,15.87,335.39
hsa-miR-361-5p,5.13,128.36,141.88,117.74,161.7
hsa-miR-3610,0.0,0.0,0.29,0.35,0.14
hsa-miR-3611,0.0,0.3,0.86,0.09,0.93
hsa-miR-3613-3p,0.08,8.4,3.51,0.53,4.79
hsa-miR-3613-5p,0.0,16.4,13.83,2.84,28.43
hsa-miR-3614-3p,0.0,0.4,0.12,0.0,0.79
hsa-miR-3614-5p,0.0,15.32,4.55,0.0,24.78
hsa-miR-3615,0.0,32.71,17.17,5.94,23.21
hsa-miR-362-3p,0.0,0.59,2.02,0.35,2.21
hsa-miR-362-5p,0.31,117.29,17.28,45.04,29.43
hsa-miR-3620-3p,0.08,0.1,0.17,0.27,0.14
hsa-miR-3620-5p,0.0,0.0,0.12,0.27,0.14
hsa-miR-363-3p,0.23,194.36,524.26,0.0,387.03
hsa-miR-363-5p,0.0,0.0,0.17,0.0,0.0
hsa-miR-3648,1.38,0.89,0.86,4.7,0.79
hsa-miR-3651,0.15,0.0,0.12,0.44,0.07
hsa-miR-3652,0.08,0.2,0.12,0.0,0.21
hsa-miR-3654,1.15,0.0,0.0,0.0,0.07
hsa-miR-3655,0.0,0.0,0.12,0.27,0.07
hsa-miR-3657,0.0,0.0,0.0,0.09,0.21
hsa-miR-3659,0.0,0.0,0.0,0.0,0.14
hsa-miR-365a-3p,0.0,0.1,26.56,5.76,2.0
hsa-miR-365a-5p,0.0,0.0,0.29,0.98,0.43
hsa-miR-365b-3p,0.23,3.36,1.96,22.52,21.21
hsa-miR-365b-5p,0.0,0.0,0.46,0.0,0.0
hsa-miR-3660,0.0,0.0,0.0,0.09,0.0
hsa-miR-3661,0.08,0.0,0.46,0.71,0.64
hsa-miR-3662,0.0,0.0,0.06,0.53,0.14
hsa-miR-3665,15.22,0.49,1.61,0.71,0.36
hsa-miR-3667-3p,0.08,0.0,0.81,1.77,0.36
hsa-miR-3667-5p,0.0,0.0,0.06,1.42,0.5
hsa-miR-3675-3p,0.0,0.0,0.0,0.27,0.0
hsa-miR-3675-5p,0.31,0.0,0.0,3.64,0.0
hsa-miR-3677-3p,0.38,0.4,0.98,21.37,0.57
hsa-miR-3677-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-3678-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-3678-5p,0.0,0.0,0.46,0.09,0.0
hsa-miR-3679-3p,0.0,0.49,0.0,0.0,0.0
hsa-miR-3679-5p,0.15,1.48,0.58,1.86,1.21
hsa-miR-3680-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-3681-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-3681-5p,0.84,0.0,0.46,24.12,0.0
hsa-miR-3682-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-3683,0.0,0.0,0.0,0.18,0.0
hsa-miR-3684,0.0,0.2,0.0,3.37,0.21
hsa-miR-3685,0.0,0.0,0.06,0.18,0.0
hsa-miR-3688-3p,0.0,0.59,0.29,0.0,0.14
hsa-miR-3689e,0.0,0.0,0.0,0.09,0.0
hsa-miR-369-3p,0.99,0.3,0.63,32.27,0.0
hsa-miR-369-5p,0.92,0.4,0.0,46.9,0.0
hsa-miR-3690,0.0,6.72,11.18,0.0,19.78
hsa-miR-3691-3p,0.0,0.0,0.06,0.09,0.0
hsa-miR-3691-5p,0.23,0.1,0.58,4.97,0.43
hsa-miR-370-3p,2.22,0.2,0.29,42.11,0.0
hsa-miR-370-5p,0.15,0.0,0.0,8.6,0.0
hsa-miR-371b-3p,0.0,0.1,0.0,0.0,1.0
hsa-miR-371b-5p,0.0,2.47,0.52,0.0,6.36
hsa-miR-374a-3p,0.46,63.24,107.38,123.51,192.05
hsa-miR-374a-5p,0.38,165.61,149.14,59.76,237.76
hsa-miR-374b-3p,0.0,0.3,6.45,1.06,8.07
hsa-miR-374b-5p,0.61,31.22,40.15,23.85,8.07
hsa-miR-375-3p,0.0,1.68,5.07,8.51,0.0
hsa-miR-376a-2-5p,0.0,0.0,0.0,0.27,0.0
hsa-miR-376a-3p,0.46,0.2,0.06,20.13,0.0
hsa-miR-376a-5p,0.0,0.0,0.0,0.98,0.0
hsa-miR-376b-3p,0.23,0.2,0.06,16.49,0.0
hsa-miR-376b-5p,0.0,0.0,0.0,2.31,0.0
hsa-miR-376c-3p,0.38,0.3,0.23,31.03,0.0
hsa-miR-377-3p,0.15,0.2,0.12,13.83,0.0
hsa-miR-377-5p,0.61,0.2,0.46,32.54,0.07
hsa-miR-378a-3p,188.81,299.21,1951.07,5129.96,1286.08
hsa-miR-378a-5p,0.54,4.15,9.27,23.58,5.93
hsa-miR-378b,0.0,0.0,0.0,0.09,0.0
hsa-miR-378c,0.08,3.85,4.26,3.1,5.71
hsa-miR-378d,0.69,2.27,19.64,9.66,16.71
hsa-miR-378e,0.0,0.0,0.0,0.09,0.36
hsa-miR-378f,0.0,0.0,0.12,0.27,0.14
hsa-miR-378i,0.0,0.0,0.06,0.09,0.0
hsa-miR-379-3p,1.3,0.4,0.23,49.65,0.0
hsa-miR-379-5p,1.22,2.87,0.52,151.88,0.21
hsa-miR-380-3p,0.69,0.0,0.17,60.73,0.07
hsa-miR-380-5p,0.0,0.0,0.0,1.33,0.0
hsa-miR-381-3p,66.02,9.09,10.25,2327.19,2.0
hsa-miR-381-5p,0.08,0.0,0.0,0.89,0.0
hsa-miR-382-3p,0.31,0.1,0.0,7.36,0.0
hsa-miR-382-5p,0.23,0.89,0.12,27.13,0.07
hsa-miR-383-5p,0.0,0.0,0.0,2.04,0.0
hsa-miR-3907,0.0,0.0,0.0,0.09,0.0
hsa-miR-3908,0.0,0.0,0.0,0.09,0.0
hsa-miR-3909,0.46,9.39,13.25,27.13,28.21
hsa-miR-3911,0.0,0.0,0.12,0.0,0.0
hsa-miR-3912-3p,0.0,2.47,4.55,2.57,7.0
hsa-miR-3913-5p,0.0,0.0,0.58,0.71,0.14
hsa-miR-3916,0.0,0.3,1.21,0.53,0.5
hsa-miR-3917,0.84,0.69,0.81,0.62,1.07
hsa-miR-3918,0.0,0.0,0.0,0.44,0.07
hsa-miR-3922-3p,0.46,0.89,2.65,11.88,2.0
hsa-miR-3922-5p,0.0,0.0,0.0,0.0,0.14
hsa-miR-3923,0.0,0.0,0.0,0.09,0.0
hsa-miR-3925-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-3925-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-3928-3p,0.0,0.59,0.52,0.18,0.43
hsa-miR-3929,0.08,0.0,0.17,0.35,0.14
hsa-miR-3934-3p,0.0,0.0,0.06,0.09,0.0
hsa-miR-3934-5p,0.08,0.0,0.4,0.8,0.21
hsa-miR-3935,0.0,0.0,0.06,0.0,0.0
hsa-miR-3939,0.0,0.99,0.23,4.34,0.79
hsa-miR-3940-3p,0.0,0.49,0.46,1.42,0.71
hsa-miR-3940-5p,0.08,0.0,0.06,0.09,0.07
hsa-miR-3942-3p,0.0,0.0,0.0,2.13,0.14
hsa-miR-3942-5p,0.0,0.0,0.35,2.13,1.57
hsa-miR-3943,0.0,0.0,0.0,0.09,0.0
hsa-miR-3944-3p,0.08,0.2,0.06,0.35,0.21
hsa-miR-3944-5p,0.0,0.0,0.0,0.62,0.07
hsa-miR-3960,5.05,0.49,5.59,0.71,0.29
hsa-miR-409-3p,43.84,19.66,5.07,1656.55,1.5
hsa-miR-409-5p,2.45,4.15,0.63,100.72,0.14
hsa-miR-410-3p,21.8,15.91,6.57,802.39,1.93
hsa-miR-410-5p,0.0,0.0,0.0,0.71,0.0
hsa-miR-411-3p,0.61,0.0,0.12,68.36,0.0
hsa-miR-411-5p,58.6,16.6,10.02,3984.01,3.43
hsa-miR-412-5p,0.0,0.3,0.06,1.95,0.0
hsa-miR-421,4.28,67.49,71.03,135.65,73.06
hsa-miR-423-3p,67.55,47.03,578.06,107.72,184.27
hsa-miR-423-5p,79.18,163.63,544.25,11.88,525.44
hsa-miR-424-3p,0.08,16.5,7.43,9.22,13.5
hsa-miR-424-5p,0.0,35.67,8.87,6.83,24.14
hsa-miR-425-3p,0.38,8.5,15.61,16.93,14.78
hsa-miR-425-5p,20.2,330.23,333.47,638.36,355.96
hsa-miR-4284,0.31,0.0,0.0,0.0,0.0
hsa-miR-4286,0.69,25.99,10.31,20.84,12.07
hsa-miR-429,0.0,0.1,0.98,0.0,0.93
hsa-miR-431-3p,0.99,0.0,0.0,35.46,0.0
hsa-miR-431-5p,5.58,1.19,0.75,230.61,0.21
hsa-miR-4312,0.15,0.0,0.0,0.0,0.0
hsa-miR-432-3p,0.0,0.1,0.0,0.71,0.0
hsa-miR-432-5p,3.44,1.68,0.35,47.35,0.07
hsa-miR-4323,0.0,0.0,0.0,0.18,0.0
hsa-miR-4326,0.08,2.57,4.49,14.45,6.78
hsa-miR-433-3p,0.54,0.49,0.29,10.46,0.0
hsa-miR-433-5p,0.0,0.0,0.0,0.89,0.0
hsa-miR-4420,0.0,0.0,0.0,0.0,0.07
hsa-miR-4421,0.0,0.0,0.0,0.09,0.0
hsa-miR-4422,0.0,0.0,0.12,0.0,0.14
hsa-miR-4423-3p,0.0,0.0,0.35,0.09,0.0
hsa-miR-4423-5p,0.0,0.0,0.52,0.0,0.14
hsa-miR-4424,0.0,0.0,0.35,0.0,0.29
hsa-miR-4425,0.0,0.0,0.58,0.0,0.14
hsa-miR-4426,0.15,0.0,0.06,0.18,0.14
hsa-miR-4428,0.0,0.0,0.0,0.09,0.0
hsa-miR-4430,0.0,0.0,0.0,0.0,0.07
hsa-miR-4433a-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4433b-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-4433b-5p,0.0,0.99,0.0,0.0,1.29
hsa-miR-4434,0.0,0.0,0.0,0.0,0.21
hsa-miR-4435,0.69,3.36,0.75,9.49,0.36
hsa-miR-4437,0.0,0.0,0.23,0.0,0.0
hsa-miR-4440,0.0,0.0,0.17,0.0,0.0
hsa-miR-4442,0.0,0.0,0.17,0.62,0.07
hsa-miR-4443,0.0,0.1,2.82,31.03,4.57
hsa-miR-4444,0.23,0.2,0.06,0.71,0.14
hsa-miR-4446-3p,0.0,0.59,1.09,0.0,0.36
hsa-miR-4449,4.82,1.28,0.46,0.44,0.36
hsa-miR-4453,0.0,0.0,0.0,0.0,0.07
hsa-miR-4454,0.15,0.0,0.06,0.09,0.0
hsa-miR-4455,0.0,0.0,0.0,0.09,0.0
hsa-miR-4458,0.0,0.0,0.0,1.77,0.0
hsa-miR-4463,4.82,0.0,0.12,0.0,0.0
hsa-miR-4466,0.0,0.0,0.06,0.0,0.0
hsa-miR-4467,0.0,0.1,0.17,0.09,0.14
hsa-miR-4468,0.0,0.0,0.06,0.0,0.0
hsa-miR-4472,0.0,0.0,0.0,0.09,0.0
hsa-miR-4473,0.0,0.0,0.52,0.0,0.79
hsa-miR-4474-3p,0.0,0.0,0.4,0.0,0.21
hsa-miR-4477a,0.0,0.0,0.17,0.0,0.0
hsa-miR-4477b,0.0,0.0,0.0,0.44,0.07
hsa-miR-4478,0.0,0.0,0.0,0.18,0.0
hsa-miR-4479,0.0,0.59,0.0,0.27,0.07
hsa-miR-4484,0.46,0.89,0.06,0.18,0.0
hsa-miR-4485-3p,312.97,27.17,8.41,13.3,5.57
hsa-miR-4485-5p,6.73,0.4,0.69,0.0,0.07
hsa-miR-4487,0.0,0.0,0.12,0.0,0.21
hsa-miR-4488,1.15,0.0,0.86,0.09,0.14
hsa-miR-4491,0.0,0.0,0.29,0.0,0.07
hsa-miR-4492,2.07,0.1,0.63,0.0,0.14
hsa-miR-4493,0.0,0.0,0.06,0.0,0.0
hsa-miR-4494,0.0,0.0,0.12,0.0,0.14
hsa-miR-4497,0.15,0.0,0.23,0.0,0.0
hsa-miR-4498,0.0,0.0,0.06,0.0,0.0
hsa-miR-449a,0.0,0.2,0.86,0.44,1.21
hsa-miR-449b-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-449b-5p,0.0,0.0,0.06,0.0,0.21
hsa-miR-449c-5p,0.0,0.69,1.21,0.18,1.07
hsa-miR-4503,0.0,0.0,0.0,0.27,0.0
hsa-miR-4504,0.0,0.49,0.23,0.44,0.21
hsa-miR-4505,0.0,0.0,0.0,0.0,0.07
hsa-miR-4506,0.0,0.0,0.17,0.0,0.0
hsa-miR-4508,0.31,0.79,0.75,0.18,0.0
hsa-miR-450a-2-3p,0.0,0.49,0.12,0.0,0.07
hsa-miR-450a-5p,0.0,18.08,4.49,1.86,11.71
hsa-miR-450b-3p,0.0,0.0,0.12,0.0,0.0
hsa-miR-450b-5p,0.15,47.63,13.08,9.13,38.85
hsa-miR-4511,0.0,0.3,0.06,0.71,0.14
hsa-miR-4512,0.0,0.1,0.23,0.35,0.29
hsa-miR-4513,0.08,0.0,0.86,0.0,0.43
hsa-miR-4515,0.0,0.0,0.06,0.53,0.57
hsa-miR-4516,26.24,0.1,1.04,0.09,0.0
hsa-miR-4517,0.0,0.0,1.04,2.31,0.36
hsa-miR-4518,0.0,0.0,0.86,0.0,0.21
hsa-miR-4519,0.0,0.0,0.0,0.35,0.36
hsa-miR-451a,11.48,1571.81,5.07,291.34,95.7
hsa-miR-452-3p,0.92,0.0,0.92,64.81,0.14
hsa-miR-452-5p,1.68,0.99,1.09,143.9,0.14
hsa-miR-4520-2-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4521,0.0,0.59,0.69,0.18,0.36
hsa-miR-4522,0.0,0.0,0.29,0.89,0.86
hsa-miR-4523,0.0,0.3,0.12,0.09,0.0
hsa-miR-4526,0.0,0.0,0.4,0.0,0.29
hsa-miR-4529-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-4530,0.0,0.0,0.0,0.0,0.07
hsa-miR-4533,0.0,0.0,0.0,0.09,0.0
hsa-miR-4536-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-454-3p,0.99,87.75,96.08,122.44,94.49
hsa-miR-454-5p,0.15,4.64,4.55,20.92,5.71
hsa-miR-455-3p,0.0,0.0,0.17,0.0,0.0
hsa-miR-455-5p,0.08,0.0,0.52,0.09,0.07
hsa-miR-4632-3p,0.0,0.0,0.23,0.0,0.0
hsa-miR-4635,0.0,0.0,0.06,0.44,0.0
hsa-miR-4637,0.0,0.0,0.06,0.09,0.0
hsa-miR-4638-3p,0.08,0.3,0.12,0.71,0.14
hsa-miR-4638-5p,0.0,0.0,0.12,0.0,0.0
hsa-miR-4640-3p,0.15,0.0,0.0,0.0,0.07
hsa-miR-4640-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4641,0.0,0.0,0.0,0.18,0.07
hsa-miR-4642,0.0,0.3,0.4,0.27,0.36
hsa-miR-4645-3p,0.0,2.57,1.9,0.09,4.79
hsa-miR-4645-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4647,0.0,0.0,0.06,0.0,0.07
hsa-miR-4649-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4650-3p,0.15,0.0,0.0,0.0,0.0
hsa-miR-4651,0.0,0.0,0.0,0.0,0.14
hsa-miR-4652-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-4652-5p,0.15,0.0,0.0,1.33,0.0
hsa-miR-4658,0.0,0.0,0.06,0.0,0.0
hsa-miR-4659a-3p,0.0,0.0,0.06,0.18,0.0
hsa-miR-4659b-3p,0.0,0.0,0.0,0.27,0.0
hsa-miR-466,0.0,0.0,0.23,0.0,0.0
hsa-miR-4660,0.0,0.0,0.0,1.06,0.0
hsa-miR-4661-3p,0.0,0.0,0.06,0.8,0.0
hsa-miR-4661-5p,0.31,0.0,0.4,6.38,0.64
hsa-miR-4662a-3p,0.0,0.0,0.17,0.0,0.07
hsa-miR-4662a-5p,0.0,1.48,44.53,1.42,0.0
hsa-miR-4664-3p,0.0,0.0,0.06,1.24,0.14
hsa-miR-4664-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4667-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4671-3p,0.0,0.0,0.06,0.98,0.21
hsa-miR-4671-5p,0.0,0.0,0.63,0.27,0.21
hsa-miR-4672,0.0,0.0,0.0,0.09,0.0
hsa-miR-4673,0.0,0.0,0.0,0.0,0.07
hsa-miR-4676-3p,0.0,0.69,0.0,0.53,0.43
hsa-miR-4676-5p,0.0,0.2,0.0,0.0,0.0
hsa-miR-4677-3p,0.77,16.9,18.78,70.57,24.64
hsa-miR-4677-5p,0.0,0.0,0.12,0.62,0.43
hsa-miR-4680-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-4682,0.0,0.0,0.06,0.0,0.0
hsa-miR-4683,0.0,0.0,0.0,0.0,0.14
hsa-miR-4685-3p,0.0,0.2,0.29,0.0,0.07
hsa-miR-4687-3p,0.15,0.0,0.06,0.71,0.0
hsa-miR-4687-5p,0.08,0.59,1.73,2.84,1.5
hsa-miR-4688,0.0,0.0,0.06,0.09,0.07
hsa-miR-4691-3p,0.0,0.3,0.12,0.0,0.07
hsa-miR-4695-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4697-3p,0.0,0.0,0.29,0.0,0.0
hsa-miR-4698,0.0,0.0,0.0,0.0,0.07
hsa-miR-4700-3p,0.0,0.0,0.06,0.0,0.29
hsa-miR-4700-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4705,0.0,0.0,0.12,0.0,0.21
hsa-miR-4707-3p,0.0,0.2,0.46,0.0,0.57
hsa-miR-4707-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4709-3p,0.0,0.0,0.06,0.0,0.14
hsa-miR-4709-5p,0.0,0.2,0.06,0.0,0.14
hsa-miR-4710,0.0,0.0,0.06,0.0,0.07
hsa-miR-4712-3p,0.0,0.2,0.46,0.09,0.29
hsa-miR-4713-5p,0.0,0.0,0.0,0.8,0.0
hsa-miR-4714-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4715-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4717-3p,0.0,0.3,0.0,0.8,0.36
hsa-miR-4719,0.0,0.0,0.0,0.18,0.0
hsa-miR-4720-5p,0.08,0.0,0.0,0.0,0.0
hsa-miR-4721,0.0,0.0,0.0,0.09,0.0
hsa-miR-4722-5p,0.0,0.0,0.0,0.18,0.0
hsa-miR-4723-3p,0.0,0.0,0.12,0.0,0.07
hsa-miR-4724-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4724-5p,0.0,0.3,0.46,0.0,0.14
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4725-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4727-5p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4728-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-4729,0.0,0.0,0.35,0.0,0.0
hsa-miR-4731-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-4732-3p,0.0,1.19,0.0,0.44,0.07
hsa-miR-4732-5p,0.08,0.2,0.0,0.0,0.14
hsa-miR-4736,0.0,0.0,0.0,0.09,0.0
hsa-miR-4738-3p,0.0,0.3,0.12,0.18,0.14
hsa-miR-4739,0.0,0.0,0.17,0.0,0.0
hsa-miR-4740-3p,0.0,0.0,0.0,0.18,0.0
hsa-miR-4741,0.0,0.0,0.17,0.53,0.14
hsa-miR-4742-3p,0.0,0.2,0.52,0.09,0.29
hsa-miR-4745-5p,0.31,0.49,0.29,1.68,0.21
hsa-miR-4746-5p,0.15,3.56,2.13,32.54,2.29
hsa-miR-4747-3p,0.0,0.0,0.06,0.0,0.0
hsa-miR-4748,0.0,0.0,0.0,0.0,0.14
hsa-miR-4749-5p,0.0,0.0,0.06,0.0,0.0
hsa-miR-4751,0.08,0.0,0.0,0.09,0.07
hsa-miR-4752,0.0,0.0,0.12,0.0,0.0
hsa-miR-4753-5p,0.0,0.0,0.06,0.09,0.29
hsa-miR-4755-3p,0.0,0.3,0.29,0.35,0.14
hsa-miR-4755-5p,0.0,0.0,0.0,0.27,0.14
hsa-miR-4757-3p,0.0,0.0,0.12,0.09,0.29
hsa-miR-4757-5p,0.0,0.0,0.06,0.0,0.14
hsa-miR-4761-3p,0.0,0.0,0.0,0.89,0.0
hsa-miR-4761-5p,0.0,0.0,0.06,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4762-5p,0.0,0.2,0.52,0.44,0.57
hsa-miR-4763-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4765,0.0,0.0,0.0,0.27,0.0
hsa-miR-4766-3p,0.0,0.0,0.12,0.53,0.07
hsa-miR-4767,0.0,0.0,2.19,0.18,2.07
hsa-miR-4769-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4772-3p,0.0,3.36,0.75,0.0,0.79
hsa-miR-4772-5p,0.0,2.27,4.55,0.27,10.5
hsa-miR-4775,0.15,3.56,2.88,2.13,4.14
hsa-miR-4777-3p,0.0,0.0,0.29,0.0,0.5
hsa-miR-4781-3p,0.15,2.08,1.96,0.62,2.64
hsa-miR-4782-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4782-5p,0.0,0.0,0.0,0.18,0.07
hsa-miR-4785,0.0,0.0,0.29,0.0,0.5
hsa-miR-4786-3p,0.15,0.0,0.06,0.35,0.0
hsa-miR-4786-5p,0.15,1.48,0.92,6.92,0.57
hsa-miR-4787-3p,0.0,0.0,0.69,0.44,0.29
