miRNA,SRR12042397,SRR12042398,SRR12042399,SRR12042400,SRR12042401,SRR12042402,SRR12042403,SRR12042404,SRR12042405,SRR12042406,SRR12042407,SRR12042408,SRR12042409,SRR12042410,SRR12042411,SRR12042412,SRR12042413,SRR12042414,SRR12042415,SRR12042416,SRR12042417,SRR12042418,SRR12042419,SRR12042420,SRR12042421,SRR12042422,SRR12042423,SRR12042424,SRR12042425,SRR12042426,SRR12042427,SRR12042428,SRR12042429,SRR12042430,SRR12042431,SRR12042432,SRR12042433,SRR12042434,SRR12042435,SRR12042436,SRR12042437,SRR12042438,SRR12042439,SRR12042440,SRR12042441,SRR12042442,SRR12042443,SRR12042444,SRR12042445,SRR12042446,SRR12042447,SRR12042448,SRR12042449,SRR12042450,SRR12042451,SRR12042452,SRR12042453,SRR12042454,SRR12042455,SRR12042456
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,996159.0,832668.0,255974.0,772549.0,194083.0,232985.0,397482.0,210377.0,78456.0,275028.0,738545.0,98877.0,136283.0,188490.0,940921.0,110430.0,408563.0,115694.0,63538.0,46182.0,222786.0,82766.0,359395.0,432366.0,176305.0,452643.0,1410047.0,632603.0,403214.0,3965001.0,999747.0,265142.0,456748.0,229226.0,507582.0,700786.0,156130.0,460725.0,338244.0,50113.0,153481.0,979026.0,81836.0,319887.0,292282.0,220410.0,109115.0,433931.0,393492.0,279616.0,253444.0,58716.0,135286.0,426975.0,311196.0,447919.0,743838.0,767107.0,362052.0,863668.0
hsa-miR-148a-5p,613.0,652.0,158.0,447.0,133.0,184.0,371.0,150.0,378.0,249.0,425.0,77.0,81.0,157.0,495.0,114.0,549.0,178.0,55.0,50.0,128.0,62.0,225.0,168.0,120.0,317.0,1221.0,541.0,264.0,2598.0,1110.0,449.0,239.0,105.0,449.0,505.0,88.0,299.0,244.0,47.0,192.0,929.0,111.0,290.0,199.0,212.0,145.0,235.0,349.0,302.0,326.0,59.0,150.0,445.0,456.0,290.0,799.0,452.0,359.0,510.0
hsa-miR-148b-3p,42097.0,25084.0,11052.0,26263.0,6549.0,8011.0,16359.0,6728.0,3582.0,13323.0,18137.0,2903.0,5704.0,8452.0,11476.0,4840.0,10719.0,5713.0,2180.0,2209.0,6540.0,2628.0,14012.0,14877.0,7041.0,9341.0,20739.0,18680.0,9354.0,37724.0,14959.0,8960.0,16945.0,10337.0,21423.0,21521.0,5077.0,17068.0,8258.0,2325.0,5383.0,21543.0,3397.0,7264.0,9631.0,9040.0,6131.0,11405.0,18440.0,13629.0,18350.0,2840.0,6022.0,23126.0,16875.0,22071.0,36128.0,40938.0,16509.0,11623.0
hsa-miR-148b-5p,232.0,344.0,55.0,288.0,56.0,80.0,155.0,50.0,52.0,135.0,260.0,28.0,31.0,106.0,71.0,11.0,38.0,29.0,5.0,11.0,45.0,6.0,93.0,94.0,76.0,75.0,245.0,243.0,104.0,235.0,106.0,33.0,201.0,82.0,101.0,150.0,32.0,239.0,48.0,17.0,22.0,200.0,32.0,91.0,101.0,26.0,57.0,66.0,141.0,109.0,91.0,25.0,61.0,104.0,62.0,125.0,282.0,385.0,105.0,34.0
hsa-miR-149-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,5.0,6.0,7.0,11.0,28.0,27.0,31.0,27.0,43.0,0.0,4.0,3.0,2.0,7.0,6.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,32.0,14.0,3.0,8.0,5.0,3.0,4.0,1.0,0.0,14.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,11.0,2.0,1.0,5.0,6.0,8.0,3.0,5.0,2.0,3.0,3.0,2.0,0.0,2.0,12.0,1.0,4.0
hsa-miR-150-3p,425.0,435.0,120.0,178.0,83.0,134.0,2525.0,131.0,172.0,74.0,2568.0,60.0,145.0,190.0,249.0,136.0,219.0,156.0,42.0,31.0,111.0,64.0,33.0,87.0,17.0,101.0,509.0,290.0,310.0,770.0,233.0,299.0,98.0,111.0,143.0,189.0,126.0,295.0,123.0,26.0,53.0,1662.0,38.0,55.0,188.0,24.0,52.0,184.0,287.0,189.0,140.0,11.0,92.0,156.0,164.0,93.0,421.0,366.0,121.0,61.0
hsa-miR-150-5p,3453.0,4290.0,1299.0,3312.0,1977.0,1642.0,23394.0,1435.0,2590.0,2514.0,10064.0,647.0,619.0,1929.0,2323.0,1111.0,871.0,3585.0,456.0,189.0,1218.0,191.0,1361.0,1965.0,912.0,863.0,4486.0,4636.0,4054.0,5008.0,1961.0,793.0,1735.0,1966.0,2416.0,1512.0,1379.0,3430.0,1927.0,877.0,1098.0,14878.0,588.0,737.0,3676.0,521.0,1961.0,3021.0,4154.0,4048.0,1090.0,347.0,1966.0,2154.0,1759.0,1204.0,5774.0,2885.0,1466.0,809.0
hsa-miR-151a-3p,148550.0,75511.0,47138.0,63402.0,33645.0,54495.0,128206.0,36640.0,24144.0,75597.0,82932.0,11647.0,16287.0,55689.0,48354.0,27844.0,76741.0,70205.0,15471.0,17009.0,39195.0,15548.0,52676.0,29030.0,21590.0,40067.0,83048.0,114535.0,42378.0,44125.0,124957.0,143601.0,36685.0,35216.0,139714.0,146074.0,22037.0,81430.0,36141.0,14696.0,34302.0,101674.0,21608.0,28620.0,45587.0,48520.0,41222.0,44779.0,59417.0,69744.0,91905.0,18312.0,24698.0,111407.0,121600.0,63732.0,149053.0,118405.0,82509.0,66842.0
hsa-miR-151a-5p,495.0,274.0,114.0,151.0,107.0,140.0,340.0,133.0,107.0,166.0,403.0,19.0,28.0,90.0,95.0,42.0,127.0,137.0,25.0,24.0,57.0,23.0,121.0,50.0,54.0,59.0,122.0,41.0,143.0,132.0,190.0,287.0,50.0,63.0,37.0,79.0,50.0,132.0,154.0,51.0,66.0,236.0,60.0,130.0,117.0,101.0,219.0,128.0,202.0,190.0,296.0,28.0,96.0,289.0,446.0,165.0,343.0,402.0,193.0,95.0
hsa-miR-151b,45.0,6.0,22.0,78.0,57.0,5.0,31.0,10.0,4.0,33.0,26.0,3.0,3.0,3.0,27.0,12.0,42.0,21.0,3.0,6.0,2.0,4.0,1.0,40.0,21.0,22.0,175.0,117.0,49.0,35.0,48.0,17.0,59.0,34.0,179.0,175.0,8.0,51.0,15.0,9.0,7.0,36.0,3.0,2.0,20.0,56.0,5.0,22.0,206.0,125.0,6.0,7.0,11.0,131.0,11.0,38.0,27.0,89.0,11.0,3.0
hsa-miR-152-3p,1218.0,1423.0,626.0,986.0,486.0,611.0,749.0,386.0,369.0,707.0,898.0,167.0,116.0,501.0,733.0,262.0,772.0,557.0,88.0,147.0,329.0,113.0,447.0,421.0,196.0,363.0,2290.0,1585.0,461.0,1487.0,1045.0,1205.0,416.0,380.0,1836.0,1536.0,245.0,1063.0,440.0,140.0,302.0,1044.0,210.0,355.0,559.0,280.0,402.0,476.0,507.0,575.0,782.0,112.0,237.0,831.0,896.0,548.0,1487.0,1174.0,674.0,902.0
hsa-miR-152-5p,1.0,14.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,10.0,0.0,2.0,7.0,17.0,0.0,1.0,3.0,2.0,0.0,6.0,5.0,0.0,1.0,1.0,7.0,0.0,5.0,0.0,6.0,9.0,0.0,0.0,0.0,7.0,9.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,1.0,7.0,15.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,8.0,12.0,0.0,8.0
hsa-miR-153-3p,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,9.0,2.0,10.0,7.0,0.0,6.0,6.0,3.0,4.0,5.0,4.0,1.0,0.0,9.0,3.0,0.0,1.0,1.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,7.0,2.0,4.0,18.0,12.0,1.0,0.0,5.0,9.0,4.0,6.0,3.0,3.0,8.0,6.0,1.0,0.0,3.0,1.0,2.0,4.0,5.0,20.0,7.0,3.0,4.0,8.0,11.0,21.0,6.0,23.0,5.0,9.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,10.0,6.0,4.0,3.0,1.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,6.0,5.0,0.0,1.0,1.0,11.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,2.0,5.0,4.0,7.0,0.0,5.0,0.0,11.0
hsa-miR-155-5p,2308.0,1552.0,1172.0,2260.0,342.0,937.0,1659.0,470.0,592.0,613.0,1479.0,126.0,247.0,445.0,1496.0,341.0,587.0,431.0,159.0,73.0,202.0,131.0,1257.0,1190.0,691.0,1018.0,4070.0,4956.0,936.0,841.0,959.0,946.0,1121.0,1583.0,2677.0,3208.0,1230.0,3845.0,507.0,291.0,352.0,1088.0,379.0,488.0,1289.0,429.0,373.0,2546.0,572.0,905.0,467.0,75.0,383.0,669.0,767.0,368.0,1235.0,1164.0,1825.0,1289.0
hsa-miR-15a-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-15a-5p,1155.0,1152.0,251.0,1044.0,1076.0,520.0,1331.0,442.0,379.0,950.0,1238.0,245.0,240.0,326.0,398.0,95.0,138.0,277.0,55.0,36.0,160.0,58.0,565.0,1463.0,561.0,125.0,857.0,695.0,534.0,1041.0,299.0,613.0,1246.0,562.0,347.0,515.0,133.0,907.0,691.0,159.0,231.0,1506.0,439.0,510.0,978.0,400.0,400.0,475.0,1275.0,722.0,395.0,95.0,241.0,1014.0,296.0,774.0,1625.0,2648.0,300.0,130.0
hsa-miR-15b-3p,4900.0,2550.0,1321.0,3604.0,626.0,904.0,1070.0,483.0,338.0,1049.0,852.0,243.0,556.0,496.0,1727.0,214.0,531.0,276.0,145.0,88.0,338.0,156.0,1426.0,2360.0,748.0,1516.0,4445.0,3207.0,588.0,1790.0,922.0,276.0,3274.0,2113.0,1607.0,2423.0,648.0,2798.0,897.0,260.0,507.0,1235.0,305.0,1888.0,1211.0,749.0,460.0,1367.0,1466.0,923.0,705.0,160.0,437.0,1706.0,509.0,1678.0,1831.0,2751.0,1504.0,1179.0
hsa-miR-15b-5p,3770.0,3910.0,647.0,4215.0,6620.0,3107.0,7142.0,2304.0,2121.0,5513.0,5392.0,1489.0,1149.0,1804.0,1294.0,270.0,679.0,2086.0,158.0,210.0,805.0,233.0,2736.0,5040.0,2679.0,460.0,2278.0,2013.0,2316.0,5122.0,1517.0,2737.0,4455.0,1549.0,992.0,1441.0,378.0,2401.0,3717.0,834.0,1036.0,7000.0,2091.0,2047.0,3878.0,1737.0,2674.0,1545.0,7372.0,3654.0,2615.0,588.0,958.0,3832.0,1379.0,3274.0,5715.0,13604.0,1150.0,559.0
hsa-miR-16-1-3p,20.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,10.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,6.0,1.0,1.0,18.0,8.0,13.0,9.0,10.0,5.0,11.0,7.0,0.0,13.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,11.0,16.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,16.0,4.0,0.0
hsa-miR-16-2-3p,116516.0,61830.0,21282.0,76252.0,8625.0,16376.0,29804.0,17110.0,10465.0,19551.0,33475.0,6309.0,16591.0,23700.0,36079.0,6054.0,12347.0,7468.0,3480.0,3731.0,9303.0,5584.0,20144.0,51354.0,17649.0,25088.0,99403.0,74546.0,26735.0,25590.0,16087.0,9757.0,80356.0,46666.0,26053.0,47640.0,15096.0,51939.0,16162.0,3947.0,10632.0,28940.0,7886.0,27721.0,37154.0,17393.0,9618.0,29097.0,53872.0,31204.0,21050.0,3477.0,10724.0,48322.0,12850.0,47844.0,52370.0,82279.0,20999.0,23424.0
hsa-miR-16-5p,49338.0,36435.0,12175.0,37347.0,10218.0,12163.0,37965.0,14179.0,10777.0,25955.0,24781.0,5284.0,7106.0,11159.0,18469.0,2822.0,4851.0,6852.0,2261.0,2339.0,5556.0,3008.0,21496.0,29945.0,17310.0,10789.0,56459.0,46688.0,19153.0,29796.0,12079.0,19130.0,55329.0,30827.0,19117.0,32949.0,8573.0,52018.0,22440.0,6120.0,9367.0,31742.0,10982.0,24336.0,32028.0,14847.0,10646.0,18094.0,31180.0,19385.0,14095.0,2240.0,8189.0,28925.0,9571.0,25531.0,37112.0,57823.0,15951.0,10319.0
hsa-miR-17-3p,64.0,32.0,4.0,44.0,21.0,9.0,39.0,26.0,14.0,65.0,25.0,2.0,9.0,29.0,27.0,7.0,21.0,7.0,4.0,1.0,0.0,4.0,12.0,52.0,23.0,26.0,47.0,70.0,26.0,62.0,16.0,12.0,66.0,27.0,24.0,17.0,12.0,57.0,30.0,10.0,7.0,36.0,6.0,51.0,26.0,16.0,11.0,14.0,31.0,24.0,14.0,2.0,14.0,50.0,10.0,27.0,51.0,110.0,21.0,17.0
hsa-miR-17-5p,4900.0,4339.0,1528.0,3407.0,728.0,762.0,2592.0,1582.0,1084.0,2572.0,2176.0,371.0,649.0,1377.0,1833.0,419.0,473.0,791.0,305.0,219.0,740.0,325.0,1790.0,1523.0,1736.0,1407.0,4557.0,4961.0,2042.0,2686.0,1899.0,1977.0,4030.0,2734.0,1954.0,3067.0,782.0,4720.0,1896.0,627.0,948.0,2592.0,739.0,2321.0,2856.0,1482.0,1252.0,1674.0,2710.0,1668.0,1809.0,207.0,1056.0,2898.0,1535.0,2407.0,3666.0,5612.0,2145.0,1196.0
hsa-miR-181a-2-3p,634.0,369.0,99.0,332.0,350.0,264.0,607.0,242.0,263.0,354.0,819.0,139.0,164.0,173.0,171.0,132.0,191.0,292.0,21.0,28.0,165.0,38.0,139.0,304.0,131.0,71.0,477.0,303.0,198.0,645.0,262.0,391.0,314.0,169.0,157.0,196.0,58.0,198.0,257.0,53.0,120.0,558.0,127.0,205.0,495.0,95.0,187.0,189.0,458.0,376.0,354.0,51.0,227.0,333.0,191.0,337.0,523.0,1016.0,139.0,78.0
hsa-miR-181a-3p,123.0,153.0,46.0,138.0,79.0,71.0,247.0,72.0,51.0,93.0,277.0,23.0,27.0,69.0,109.0,42.0,132.0,52.0,8.0,18.0,39.0,25.0,49.0,144.0,33.0,68.0,195.0,140.0,78.0,239.0,72.0,85.0,102.0,97.0,119.0,68.0,30.0,111.0,82.0,14.0,40.0,180.0,49.0,45.0,103.0,62.0,59.0,96.0,156.0,177.0,83.0,14.0,71.0,115.0,120.0,106.0,239.0,227.0,58.0,20.0
hsa-miR-181a-5p,26547.0,24691.0,9602.0,27135.0,8887.0,12097.0,38761.0,11376.0,10010.0,11256.0,38195.0,3720.0,5229.0,10440.0,15615.0,4749.0,9076.0,9391.0,1518.0,2088.0,4321.0,2257.0,13312.0,27927.0,7775.0,7621.0,24448.0,24326.0,11215.0,41064.0,11054.0,12902.0,24104.0,19779.0,13130.0,13836.0,6120.0,22011.0,11562.0,2938.0,7363.0,41712.0,7459.0,10450.0,20458.0,6484.0,8141.0,18841.0,21355.0,23027.0,11258.0,2355.0,6249.0,22922.0,9467.0,15928.0,36330.0,38480.0,12959.0,6873.0
hsa-miR-181b-2-3p,0.0,3.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,12.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,7.0,1.0,0.0
hsa-miR-181b-3p,0.0,10.0,0.0,5.0,5.0,2.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0
hsa-miR-181b-5p,2495.0,1964.0,883.0,2085.0,874.0,916.0,2404.0,769.0,947.0,873.0,3680.0,252.0,379.0,743.0,1543.0,556.0,1268.0,785.0,170.0,275.0,341.0,246.0,813.0,1671.0,574.0,995.0,2300.0,2140.0,1004.0,3523.0,1328.0,1318.0,1431.0,1381.0,1249.0,1256.0,534.0,1580.0,667.0,231.0,706.0,2533.0,535.0,594.0,1526.0,421.0,570.0,1535.0,1278.0,1339.0,779.0,89.0,562.0,1343.0,873.0,963.0,2100.0,2725.0,986.0,660.0
hsa-miR-181c-3p,49.0,25.0,5.0,0.0,5.0,20.0,64.0,18.0,15.0,26.0,26.0,11.0,3.0,16.0,22.0,18.0,24.0,28.0,2.0,1.0,10.0,5.0,19.0,17.0,3.0,5.0,47.0,68.0,5.0,137.0,15.0,82.0,10.0,12.0,72.0,78.0,4.0,37.0,16.0,4.0,23.0,35.0,20.0,14.0,15.0,14.0,36.0,28.0,26.0,10.0,37.0,6.0,26.0,24.0,46.0,21.0,54.0,34.0,22.0,21.0
hsa-miR-181c-5p,24.0,18.0,18.0,49.0,19.0,19.0,25.0,14.0,13.0,24.0,30.0,3.0,2.0,10.0,14.0,2.0,22.0,12.0,0.0,3.0,4.0,2.0,37.0,30.0,16.0,11.0,48.0,32.0,10.0,70.0,20.0,33.0,32.0,15.0,38.0,66.0,10.0,63.0,14.0,1.0,16.0,31.0,3.0,8.0,10.0,10.0,7.0,41.0,19.0,36.0,17.0,1.0,3.0,25.0,24.0,11.0,58.0,37.0,18.0,10.0
hsa-miR-181d-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,408.0,184.0,164.0,403.0,75.0,117.0,418.0,77.0,85.0,173.0,495.0,28.0,28.0,115.0,264.0,51.0,145.0,197.0,28.0,33.0,55.0,66.0,216.0,199.0,97.0,156.0,418.0,440.0,125.0,722.0,203.0,351.0,141.0,189.0,585.0,686.0,96.0,489.0,63.0,57.0,94.0,371.0,62.0,45.0,139.0,102.0,75.0,239.0,81.0,127.0,154.0,26.0,51.0,237.0,237.0,94.0,326.0,276.0,485.0,329.0
hsa-miR-182-3p,34.0,30.0,0.0,31.0,16.0,14.0,33.0,19.0,20.0,10.0,14.0,35.0,7.0,18.0,11.0,18.0,18.0,6.0,5.0,0.0,8.0,3.0,17.0,26.0,19.0,2.0,27.0,23.0,15.0,22.0,2.0,13.0,37.0,17.0,12.0,16.0,4.0,23.0,18.0,2.0,10.0,9.0,4.0,7.0,11.0,10.0,45.0,7.0,46.0,38.0,40.0,23.0,11.0,11.0,4.0,16.0,17.0,60.0,5.0,2.0
hsa-miR-182-5p,8084.0,10249.0,2043.0,11092.0,2695.0,2623.0,22251.0,3132.0,2246.0,5931.0,9134.0,886.0,2462.0,3610.0,2482.0,442.0,1075.0,1040.0,472.0,836.0,2072.0,440.0,3006.0,2586.0,3272.0,3194.0,8854.0,9984.0,5221.0,13886.0,5676.0,3140.0,6923.0,3724.0,2782.0,7057.0,1091.0,15591.0,3614.0,862.0,1557.0,3953.0,1743.0,3206.0,7768.0,1158.0,2795.0,3419.0,5753.0,6537.0,3873.0,341.0,2829.0,3018.0,1292.0,4881.0,13021.0,16365.0,2284.0,2213.0
hsa-miR-1827,0.0,1.0,0.0,0.0,3.0,2.0,6.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0
hsa-miR-183-3p,13.0,16.0,0.0,12.0,6.0,13.0,49.0,6.0,12.0,8.0,4.0,3.0,4.0,3.0,5.0,4.0,0.0,5.0,0.0,0.0,3.0,2.0,8.0,16.0,9.0,3.0,17.0,12.0,5.0,12.0,1.0,19.0,12.0,10.0,2.0,4.0,5.0,37.0,8.0,4.0,3.0,6.0,1.0,5.0,32.0,7.0,9.0,0.0,24.0,8.0,0.0,0.0,0.0,11.0,7.0,19.0,15.0,50.0,2.0,5.0
hsa-miR-183-5p,11161.0,11133.0,2101.0,16054.0,2507.0,3558.0,21356.0,4427.0,2460.0,9026.0,9093.0,1532.0,4027.0,5536.0,4082.0,802.0,1408.0,1765.0,658.0,1171.0,3853.0,586.0,3711.0,3272.0,4205.0,3918.0,13244.0,12581.0,7644.0,12583.0,4972.0,3876.0,8759.0,5924.0,4236.0,9985.0,1684.0,19253.0,4166.0,1070.0,2600.0,4079.0,2284.0,4087.0,11851.0,2080.0,3644.0,4532.0,9168.0,8662.0,5435.0,474.0,2966.0,4742.0,2071.0,9694.0,14181.0,20072.0,3073.0,3372.0
hsa-miR-184,29.0,31.0,13.0,324.0,12.0,14.0,25.0,18.0,7.0,35.0,14.0,9.0,26.0,43.0,68.0,21.0,35.0,18.0,6.0,22.0,74.0,19.0,20.0,21.0,10.0,28.0,80.0,31.0,21.0,30.0,40.0,22.0,496.0,48.0,42.0,32.0,16.0,296.0,18.0,17.0,21.0,23.0,10.0,20.0,45.0,4.0,17.0,75.0,27.0,34.0,26.0,12.0,20.0,27.0,14.0,38.0,44.0,32.0,31.0,2.0
hsa-miR-1843,1566.0,950.0,293.0,675.0,443.0,714.0,1497.0,451.0,396.0,882.0,1533.0,225.0,296.0,635.0,609.0,336.0,696.0,817.0,130.0,187.0,467.0,157.0,704.0,621.0,326.0,473.0,1016.0,1365.0,913.0,819.0,1159.0,1641.0,772.0,408.0,1501.0,1540.0,182.0,1086.0,541.0,241.0,406.0,1512.0,373.0,401.0,792.0,564.0,569.0,584.0,887.0,944.0,1065.0,190.0,289.0,1071.0,1012.0,872.0,1583.0,1887.0,721.0,753.0
hsa-miR-185-3p,429.0,301.0,153.0,221.0,104.0,169.0,301.0,143.0,142.0,422.0,334.0,66.0,69.0,109.0,93.0,83.0,116.0,162.0,28.0,56.0,121.0,34.0,112.0,111.0,82.0,156.0,380.0,353.0,145.0,248.0,353.0,483.0,324.0,170.0,350.0,329.0,53.0,408.0,113.0,49.0,100.0,329.0,112.0,174.0,269.0,127.0,127.0,163.0,246.0,269.0,206.0,46.0,111.0,374.0,316.0,218.0,481.0,561.0,183.0,127.0
hsa-miR-185-5p,61449.0,74102.0,27216.0,36987.0,11442.0,16751.0,32362.0,19048.0,19848.0,35835.0,27454.0,6534.0,14528.0,37895.0,34889.0,12068.0,24719.0,9006.0,10676.0,3603.0,22155.0,6250.0,14584.0,25440.0,21357.0,33137.0,76517.0,133299.0,20893.0,31485.0,34696.0,34180.0,54363.0,41621.0,19991.0,29041.0,11079.0,66211.0,11191.0,4059.0,6992.0,16872.0,10907.0,33639.0,31779.0,13519.0,11692.0,27758.0,25488.0,25419.0,15328.0,2883.0,11524.0,52398.0,19402.0,29095.0,61856.0,122732.0,42326.0,20450.0
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
hsa-miR-186-5p,29066.0,23134.0,9598.0,26178.0,4122.0,7029.0,16918.0,6183.0,4022.0,11862.0,14565.0,2991.0,3136.0,5391.0,15530.0,1659.0,2754.0,1934.0,1395.0,857.0,2793.0,2041.0,12189.0,22451.0,9513.0,10136.0,35816.0,35859.0,6561.0,22758.0,6884.0,7195.0,33924.0,18572.0,12779.0,26630.0,6679.0,42007.0,8453.0,2321.0,4425.0,16241.0,3973.0,12808.0,9442.0,7004.0,3207.0,12108.0,11794.0,9397.0,7254.0,1258.0,3895.0,13234.0,5251.0,11685.0,25524.0,36017.0,13271.0,6598.0
