miRNA,SRR15035013,SRR15035014,SRR15035015,SRR15035016,SRR15035017,SRR15035018,SRR15035019,SRR15035020,SRR15035021,SRR15035022,SRR15035023,SRR15035024,SRR15035025,SRR15035027,SRR15035028,SRR15035029,SRR15035030,SRR15035031,SRR15035032,SRR15035033,SRR15035034,SRR15035035,SRR15035036,SRR15035037,SRR15035038,SRR15035039,SRR15035040,SRR15035041,SRR15035042,SRR15035043,SRR15035044,SRR15035045
hsa-miR-3139,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,3.12,0.0,0.0,0.0,0.0,1.69,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,3.49,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,2.93,0.0,10.09,0.0,0.0,0.0,18.98,0.0,0.0,15.77,0.0,0.0,3.53,4.22,1.64,5.91,1.53,15.98,0.0,0.0,0.0,0.0,0.0,28.86,3.15,1.55,0.0,9.38,0.0,1.45,15.04
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,3.06,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,2.34,0.0,0.0,0.0,0.0,1.97,0.0,0.0,1.85,2.81,0.0,0.0,0.0,0.0,6.54,5.41,0.7,1.55,0.0,1.13,8.67,0.19,2.45
hsa-miR-3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3174,0.0,1.19,0.0,3.17,0.0,0.0,4.15,1.79,0.0,0.0,0.0,6.17,0.0,0.0,2.67,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,7.59,3.6,0.0,0.84,0.0,0.0,1.45,1.02,0.0,0.0,0.0,0.0,0.0,3.25,0.17,0.0,0.0,0.38,0.0,0.77,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-3182,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,0.0,1.18,0.0,0.0,5.91,3.54,1.66,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,0.0,0.0
hsa-miR-3196,0.0,0.46,0.44,0.0,0.0,0.0,0.0,0.49,0.0,5.46,2.52,6.64,0.0,0.0,0.0,0.99,0.0,0.0,0.64,0.0,0.0,0.0,0.0,1.31,0.0,0.0,1.55,0.0,1.88,0.0,0.19,3.68
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.15,5.76,0.0,0.0,0.0,0.99,0.0,0.0,0.63,0.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,6.68,45.91,23.06,0.0,24.31,7.16,15.52,20.37,28.88,23.35,0.0,17.13,20.69,26.43,30.12,6.9,35.22,20.84,0.0,0.0,13.8,9.38,19.63,0.0,8.57,2.84,0.0,9.0,0.0,4.92,7.69
hsa-miR-3200-3p,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,0.0,4.86,0.0,5.34,0.0,3.45,0.0,1.28,0.0,0.0,0.0,0.0,4.36,1.8,0.0,2.07,0.0,0.94,0.0,0.87,0.0
hsa-miR-3200-5p,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.78
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0
hsa-miR-320a-3p,560.81,76.62,164.16,633.56,494.84,77.92,109.66,267.39,109.85,103.04,247.98,169.83,146.16,160.35,131.02,142.07,165.02,116.59,143.73,21.92,296.07,614.8,90.27,104.7,35.35,205.61,70.52,446.95,70.52,40.1,123.6,91.56
hsa-miR-320a-5p,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
hsa-miR-320b,37.73,108.02,146.74,27.96,3.98,149.2,150.74,22.82,416.58,162.37,6.94,349.15,394.9,257.46,162.37,114.14,186.95,128.73,261.5,59.05,0.0,95.56,467.74,64.13,155.47,11.36,77.24,0.0,18.94,131.12,38.43,60.71
hsa-miR-320c,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.78,0.0,0.0,0.0,0.24,0.0,0.11,0.0,0.96,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.1,1.45
hsa-miR-320d,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,4.02,0.0,0.0,1.53,8.37,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.84,0.0,0.0,8.67,0.29,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-323a-3p,2.38,5.22,5.61,0.0,1.33,0.0,14.32,11.32,0.0,4.68,5.05,7.12,0.21,6.35,4.22,4.27,0.0,1.77,2.69,1.42,0.0,0.0,0.59,0.0,0.0,5.94,0.52,0.0,0.38,0.0,1.74,0.0
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,14.7,6.77,18.01,2.02,26.53,0.0,27.13,32.22,14.81,2.34,11.36,7.59,24.11,25.39,27.41,11.5,47.04,7.32,15.73,8.93,0.0,0.0,26.38,5.24,2.53,26.4,20.15,0.0,5.25,0.0,5.31,0.0
hsa-miR-324-3p,0.0,1.56,0.0,0.0,3.98,0.0,3.77,3.4,0.0,10.15,0.0,0.0,16.29,2.59,1.12,2.08,0.0,2.17,0.0,0.0,0.0,0.0,0.0,4.36,1.8,6.82,1.03,0.0,0.75,0.0,0.58,0.0
hsa-miR-324-5p,0.0,3.48,6.05,3.46,0.0,0.0,4.15,6.25,10.49,9.37,0.0,9.01,5.92,3.06,6.75,1.31,6.65,1.45,5.37,0.0,0.0,0.0,0.0,4.36,9.02,5.77,2.32,0.0,0.38,0.0,0.39,1.45
hsa-miR-326,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,12.31,4.94,5.76,23.64,19.9,11.05,17.71,11.19,0.0,5.46,29.66,2.37,19.67,18.34,6.61,15.45,10.34,30.64,15.98,0.2,21.29,16.99,8.21,10.03,0.0,18.01,6.46,0.0,6.38,0.0,4.35,1.56
hsa-miR-329-5p,0.0,0.0,3.54,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,1.9,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,8.74,0.27,5.31,0.0,18.57,0.0,3.01,3.34,8.02,0.0,0.0,0.0,0.21,5.88,0.14,1.75,5.42,3.38,0.0,0.0,0.0,0.0,0.0,3.93,0.0,1.4,0.52,22.68,0.0,0.0,1.26,0.0
hsa-miR-330-5p,3.97,0.0,4.13,0.0,0.0,0.0,1.13,4.33,0.0,0.0,0.0,0.0,1.48,0.0,2.39,1.31,2.22,1.69,2.17,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.5,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.98,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,0.0,0.0,2.53,0.0,0.0,1.13,2.05,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.81,0.0,0.38,0.0,0.58,1.34
hsa-miR-335-3p,8.34,9.61,34.25,35.45,0.0,0.0,7.54,26.34,14.81,3.12,13.88,45.54,30.88,19.52,23.48,23.77,20.94,33.61,21.23,0.2,0.0,0.0,1.76,4.36,8.66,16.26,8.52,0.0,2.06,13.0,5.41,1.23
hsa-miR-335-5p,34.95,20.78,52.7,45.54,22.55,11.6,51.63,30.67,26.54,26.54,20.82,50.76,76.15,32.45,45.41,52.8,49.26,71.56,32.35,13.39,0.0,3.19,3.52,31.41,2.89,41.96,22.99,0.0,16.13,0.0,32.35,3.68
hsa-miR-337-3p,0.0,0.0,3.1,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,32.57,9.06,0.0,4.04,0.0,0.0,14.7,2.6,0.0,3.9,4.42,10.91,4.65,0.0,12.93,4.82,11.33,0.0,7.16,0.0,0.0,0.0,4.1,6.11,0.0,11.54,2.07,0.84,5.25,0.0,2.22,0.78
hsa-miR-338-5p,0.0,2.01,0.0,4.32,0.0,0.0,10.55,0.49,0.0,3.9,0.0,8.54,0.0,0.0,3.66,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1.5,0.0,1.74,0.0
hsa-miR-339-3p,8.34,12.72,13.14,32.57,0.0,0.0,11.31,10.82,12.34,12.49,7.57,7.59,35.96,14.11,9.7,14.13,15.27,23.72,7.42,0.0,0.0,19.11,15.83,7.42,2.16,13.99,9.3,15.96,6.0,0.0,7.44,2.56
hsa-miR-339-5p,5.56,4.58,18.31,0.0,38.47,0.0,7.54,8.16,0.0,3.9,0.0,0.0,12.48,6.11,7.73,10.95,2.96,12.14,13.55,0.0,0.0,0.0,0.0,19.2,4.33,8.39,7.49,0.0,8.63,0.0,3.86,1.23
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,12.71,4.85,3.54,5.48,15.92,0.0,10.93,7.24,0.0,7.81,4.42,17.08,15.44,8.7,4.92,8.22,4.93,7.08,14.58,0.2,0.0,0.0,0.0,3.49,1.08,4.55,1.03,10.08,2.44,0.0,1.55,2.67
hsa-miR-33b-5p,0.0,2.2,2.51,10.38,0.0,0.0,2.64,4.82,0.0,16.39,0.0,1.42,4.86,0.0,8.15,5.81,0.0,5.87,7.67,0.0,0.0,31.85,1.17,6.54,12.63,5.25,1.55,0.0,1.69,0.0,0.0,4.12
hsa-miR-340-3p,0.0,4.76,7.53,15.57,1.33,2.76,10.55,7.98,8.02,7.81,1.26,0.0,10.36,11.05,6.19,10.41,5.67,12.3,12.79,1.83,0.0,0.0,0.0,9.6,0.0,1.22,1.55,0.0,3.75,0.0,2.41,2.78
hsa-miR-340-5p,647.4,355.55,633.89,960.42,481.57,237.06,867.51,602.8,326.47,421.53,306.03,774.2,677.49,388.19,596.76,511.01,589.41,506.74,331.83,93.55,125.78,455.53,272.56,341.6,218.96,476.08,203.57,328.49,478.04,315.34,366.56,124.87
hsa-miR-342-3p,27.8,80.1,73.96,128.56,33.17,66.31,24.87,27.83,25.92,53.08,6.94,134.73,89.05,56.66,112.6,109.43,256.9,176.1,43.73,35.92,0.0,129.54,90.27,116.05,7.94,30.77,21.18,72.25,53.82,69.35,50.02,6.57
hsa-miR-342-5p,3.97,10.71,12.25,25.37,11.94,18.24,13.94,10.27,18.51,2.34,25.24,27.51,28.77,13.87,30.08,16.32,44.58,27.5,8.44,3.45,0.0,22.3,11.72,5.24,2.16,12.24,9.82,0.84,8.06,14.09,6.47,2.12
hsa-miR-345-5p,14.7,12.91,26.42,64.85,6.63,7.74,31.66,32.77,32.71,35.13,10.73,16.13,46.75,22.34,47.8,39.11,20.2,38.52,24.04,6.29,0.0,33.98,46.89,15.27,28.14,30.77,29.45,29.4,13.13,22.76,4.92,12.48
hsa-miR-34a-5p,0.0,1.56,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
hsa-miR-34b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,1.19,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,0.15,0.58,0.0,19.34,1.13,7.98,0.0,0.0,1.89,6.64,5.5,7.52,4.78,0.0,2.71,2.49,1.79,0.0,0.0,6.37,2.93,0.0,5.77,8.74,7.49,0.0,7.13,0.0,0.39,2.01
hsa-miR-3605-5p,6.35,0.92,0.0,0.0,0.0,25.97,7.91,2.97,0.0,7.81,0.0,0.0,0.0,0.0,3.23,2.63,5.42,0.0,0.51,0.2,0.0,0.0,0.0,0.0,0.0,1.75,6.46,0.0,2.63,13.0,0.97,5.24
hsa-miR-3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,2.44,0.0,0.0,0.0
hsa-miR-361-3p,27.8,20.41,34.54,24.5,1.33,6.08,7.91,15.27,8.02,2.34,5.05,32.26,27.92,30.33,25.02,18.95,27.83,37.07,20.84,4.06,0.0,23.36,4.69,22.25,2.53,12.06,7.23,0.0,5.63,23.84,3.96,6.91
hsa-miR-361-5p,1.59,3.94,15.35,18.45,9.29,34.81,7.91,11.19,15.43,6.24,0.0,3.32,12.69,0.0,14.62,13.91,14.29,21.47,14.45,1.62,42.57,0.0,0.0,0.44,6.13,15.91,5.68,0.0,3.75,0.0,8.5,4.46
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,0.0,0.0,0.89,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,2.12,0.71,0.42,2.41,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.39,0.0
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-3614-5p,7.55,1.83,0.0,8.36,0.0,0.0,4.9,0.0,0.0,3.12,1.89,17.55,6.56,0.0,2.39,0.0,4.43,3.38,0.0,0.0,0.0,0.0,0.0,0.0,4.33,2.62,5.17,56.29,10.88,19.51,2.03,0.0
hsa-miR-3615,33.36,13.73,46.8,56.78,0.0,48.63,90.07,56.71,33.94,53.08,8.83,59.77,69.8,41.38,72.96,43.6,48.28,38.6,53.07,15.22,0.0,36.1,29.89,28.79,22.0,36.19,18.86,57.13,27.38,76.94,16.8,16.6
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,5.28,3.49,0.0,0.0,1.03,0.0,0.0,0.0,0.0,1.67
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,94.93,71.5,123.71,122.21,71.64,170.2,252.11,255.39,87.64,434.8,123.68,158.45,273.28,127.44,323.33,183.26,108.37,151.57,185.03,31.86,110.3,292.0,161.19,134.81,193.35,108.75,111.86,119.3,200.11,363.02,60.84,212.09
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0
hsa-miR-3661,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,2.01,1.77,0.0,9.29,11.6,0.0,0.43,0.0,0.0,0.0,0.0,0.0,2.12,2.11,1.97,0.0,0.0,3.84,0.61,0.0,20.17,0.0,0.0,7.58,0.52,1.03,0.0,0.0,0.0,0.68,9.36
hsa-miR-3675-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,3.17,0.0,0.0,2.74,3.45,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-3p,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,3.69,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0
hsa-miR-3688-3p,0.0,2.56,2.66,1.15,0.0,0.0,3.39,0.0,8.64,0.0,1.89,0.0,0.0,0.0,7.03,0.0,4.19,1.69,0.0,4.06,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.01
hsa-miR-369-3p,7.55,9.61,13.58,4.9,1.33,16.03,8.29,17.31,0.0,8.59,3.79,10.91,4.86,3.06,15.46,8.43,10.1,2.49,11.64,2.84,0.0,0.0,7.03,0.0,0.0,11.71,7.23,0.0,1.69,0.0,2.99,0.0
hsa-miR-369-5p,4.37,6.32,16.98,7.49,1.33,2.21,15.45,16.39,0.0,0.0,0.0,9.96,4.86,1.88,16.73,10.3,15.27,1.21,5.63,2.03,0.0,0.0,2.93,0.0,0.0,4.2,7.75,0.0,0.38,0.0,2.9,0.0
