miRNA,SRR2927797,SRR2927798,SRR2927799,SRR2927800,SRR2927801,SRR2927802,SRR2927803,SRR2927804,SRR2927805,SRR2927806,SRR2927807,SRR2927808,SRR2927809,SRR2927810,SRR2927811,SRR2927812,SRR2927813,SRR3592837,SRR3592838,SRR3592839,SRR3592840,SRR3592841,SRR3592842,SRR3592843,SRR3592844,SRR3592845,SRR3592846,SRR3592847,SRR3592848,SRR3592849,SRR3592850,SRR3592851,SRR3592852,SRR3592853
hsa-miR-1255a,0.45,0.0,0.0,0.18,0.2,1.08,0.0,0.18,0.5,0.48,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.23,0.0,0.19,0.0,0.2,0.18,0.0,0.9,0.17,0.24,0.0,0.0,0.0,0.0,0.35,0.0,0.5,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1256,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0
hsa-miR-125a-3p,0.9,0.23,0.0,0.89,0.0,0.0,1.45,0.18,0.33,0.0,0.14,0.21,1.8,0.0,0.52,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,29.1,26.82,19.65,44.51,33.49,34.26,48.2,30.18,43.19,15.39,20.11,17.33,44.16,17.1,41.96,16.58,17.23,21.8,19.59,22.29,49.54,36.43,27.62,41.33,22.8,32.35,12.84,20.52,14.17,46.47,13.8,39.49,12.71,9.75
hsa-miR-125b-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.52,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-2-3p,0.45,1.6,0.56,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-125b-5p,6.54,15.59,5.56,10.5,18.07,9.92,12.59,13.73,6.81,4.33,6.37,4.92,8.39,5.41,11.57,12.04,4.0,5.95,13.06,2.23,10.77,24.29,9.67,10.88,6.22,7.7,0.0,6.03,3.86,10.84,4.6,7.9,5.65,0.0
hsa-miR-126-3p,67.0,118.29,45.6,126.58,71.05,143.73,156.71,109.86,101.01,40.39,66.28,49.21,228.21,50.72,143.51,64.96,51.44,65.4,95.79,44.57,114.15,77.42,135.34,123.99,109.87,92.44,33.01,92.92,42.51,221.52,59.8,135.58,72.0,63.4
hsa-miR-126-5p,464.93,463.31,242.81,616.16,439.48,815.29,972.94,492.94,562.35,227.94,306.06,305.13,989.99,258.71,695.09,444.72,373.79,481.55,476.79,303.09,676.27,476.68,894.89,1055.02,512.04,634.73,286.06,356.0,345.26,1040.98,312.79,762.12,504.03,386.93
hsa-miR-1260a,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,7.44,10.77,6.12,25.99,5.89,7.57,10.66,14.09,9.14,4.81,6.08,4.28,18.19,4.84,24.52,13.4,7.99,5.95,6.53,6.69,21.54,7.59,4.14,8.7,14.51,6.16,9.17,7.24,5.15,21.69,4.6,14.48,14.12,3.25
hsa-miR-1266-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.2,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,4.06,4.58,0.0,6.05,0.0,2.16,4.12,6.14,10.8,0.24,0.14,1.71,0.0,0.0,0.17,4.09,2.25,0.0,4.35,0.0,0.0,4.55,0.0,2.18,0.0,6.16,0.0,0.0,0.0,10.84,9.2,0.0,4.24,0.0
hsa-miR-1268b,0.45,0.0,3.52,0.0,4.06,0.36,0.73,1.99,0.0,1.44,3.18,0.0,19.58,3.42,6.39,0.45,0.0,0.0,0.0,2.23,10.77,0.0,4.14,0.0,4.15,0.0,0.0,2.41,0.0,3.1,0.0,2.63,0.0,4.88
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,332.74,261.8,192.58,485.49,523.72,438.93,721.05,277.55,400.54,118.78,210.98,203.27,473.01,192.32,487.34,278.23,260.18,223.93,141.51,104.75,249.83,299.06,261.01,402.43,126.46,241.87,53.18,84.47,95.33,294.32,89.7,296.16,182.13,172.33
hsa-miR-127-5p,2.48,0.92,0.37,4.81,6.9,6.49,3.88,3.79,2.66,0.96,1.74,0.43,2.0,1.14,4.84,4.32,4.0,1.98,0.0,0.0,4.31,9.11,4.14,2.18,0.0,3.08,5.5,1.21,5.15,1.55,0.0,7.9,1.41,0.0
hsa-miR-1270,2.26,1.15,3.52,2.67,0.2,1.8,0.73,2.53,1.83,1.68,0.58,1.28,4.6,0.57,0.86,0.68,0.0,1.98,2.18,2.23,0.0,0.0,1.38,4.35,4.15,3.08,5.5,0.0,0.0,7.75,0.0,0.0,2.82,0.0
hsa-miR-1271-3p,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.6,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.68,0.46,1.11,1.6,1.22,1.08,0.48,0.36,0.66,1.2,0.43,0.43,3.4,0.28,0.69,0.45,0.0,1.98,0.0,0.0,0.0,0.0,0.0,4.35,0.0,1.54,0.0,0.0,1.29,3.1,0.0,0.0,1.41,0.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,12.63,13.53,12.42,17.62,14.82,12.62,14.53,16.08,14.29,10.58,7.67,10.27,22.78,4.56,16.06,21.12,12.48,9.91,8.71,17.83,19.38,15.18,15.19,4.35,18.66,18.49,14.67,7.24,18.04,17.04,11.5,13.16,16.94,21.13
hsa-miR-1273h-5p,2.26,2.06,1.85,2.85,0.61,2.89,3.15,1.99,1.66,1.44,0.87,0.86,3.2,0.57,1.55,4.09,1.5,0.0,2.18,2.23,0.0,1.52,1.38,4.35,0.0,3.08,1.83,1.21,3.86,1.55,0.0,1.32,0.0,0.0
hsa-miR-1275,5.41,15.13,3.15,7.3,6.09,5.05,11.14,7.77,11.8,3.61,2.89,8.99,12.79,7.12,4.49,3.41,1.25,5.95,10.89,0.0,4.31,6.07,12.43,15.23,12.44,12.32,0.0,6.03,6.44,13.94,11.5,3.95,4.24,0.0
hsa-miR-1276,0.0,0.0,0.19,0.89,1.83,0.0,0.0,0.36,0.17,0.0,0.14,0.0,0.0,0.28,0.17,0.23,0.25,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.23,0.0,0.18,0.0,0.18,0.0,0.0,0.33,0.24,0.29,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-1277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,0.68,0.0,0.56,0.53,0.41,0.36,0.0,0.0,0.0,0.48,1.3,0.64,1.4,0.28,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,1.21,1.29,0.0,0.0,0.0,1.41,0.0
hsa-miR-128-1-5p,3.83,4.36,9.64,16.2,6.9,6.67,13.56,4.88,6.48,5.53,2.75,4.71,11.39,1.99,11.23,11.36,4.49,0.0,6.53,0.0,10.77,10.63,2.76,4.35,8.29,4.62,3.67,3.62,11.59,10.84,6.9,5.27,16.94,4.88
hsa-miR-128-3p,497.64,565.55,625.38,1892.63,703.37,861.1,912.15,706.53,560.36,588.12,284.06,567.46,511.18,339.34,1218.35,1062.5,620.23,439.93,483.32,512.59,1845.74,684.66,800.98,926.67,717.27,565.4,572.12,271.52,568.14,439.94,280.59,1164.89,985.46,569.01
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,17.14,14.44,14.83,16.73,25.78,22.54,18.17,25.48,13.62,21.64,10.42,24.61,17.39,26.78,11.92,22.94,23.22,21.8,26.13,15.6,17.23,25.81,13.81,19.58,18.66,9.24,25.67,6.03,23.19,21.69,16.1,17.11,5.65,27.64
hsa-miR-1285-5p,5.87,5.27,3.15,9.08,8.32,5.77,4.84,4.88,7.14,4.57,2.46,4.71,4.0,3.13,4.66,8.86,8.24,9.91,6.53,6.69,0.0,6.07,5.52,6.53,4.15,12.32,1.83,1.21,5.15,1.55,11.5,3.95,11.29,4.88
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.68,0.23,2.22,0.53,1.22,1.26,0.48,1.08,0.66,0.0,0.14,1.5,2.6,0.0,1.55,0.68,0.25,0.0,0.0,2.23,0.0,3.04,2.76,0.0,2.07,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.41,1.63
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.23,0.0,0.19,1.78,0.2,0.18,1.45,0.36,0.17,0.0,0.0,0.21,0.2,0.0,1.9,1.82,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0
hsa-miR-1291,0.45,0.23,0.19,0.0,0.0,0.0,0.24,0.0,0.5,9.86,0.72,0.0,1.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,0.0,0.0,1.55,0.0,0.0,0.0,0.0
hsa-miR-1292-3p,0.45,0.92,0.0,1.42,0.61,0.54,0.24,0.36,0.5,0.24,0.29,0.21,0.2,0.0,0.0,2.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.23,0.23,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.48,0.43,0.0,0.4,0.28,1.04,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,1.32,0.0,0.0
hsa-miR-1293,0.0,0.0,0.37,0.53,0.2,0.54,0.48,0.0,0.5,0.48,0.43,0.21,0.2,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.55,0.0,1.32,0.0,0.0
hsa-miR-1294,0.9,0.46,0.37,1.78,1.42,0.0,0.97,1.26,0.66,0.0,0.0,0.0,0.4,0.0,0.0,0.45,0.0,0.0,0.0,0.0,2.15,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,1.41,0.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,1.13,0.23,0.19,1.07,0.2,0.9,0.97,0.0,1.0,1.44,0.29,0.21,0.6,0.0,0.35,0.0,0.25,0.0,0.0,2.23,0.0,1.52,1.38,4.35,2.07,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,2.93,1.6,2.97,0.89,2.23,1.98,0.97,0.54,1.16,2.4,1.16,1.07,2.0,0.0,2.94,2.27,2.0,1.98,6.53,0.0,0.0,0.0,2.76,2.18,0.0,1.54,3.67,0.0,0.0,3.1,0.0,0.0,1.41,0.0
hsa-miR-1297,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.45,0.69,0.19,0.36,6.7,7.93,2.18,0.54,0.33,0.48,0.14,0.0,0.0,0.57,0.0,0.45,1.75,0.0,0.0,0.0,0.0,6.07,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,7.44,5.27,5.93,8.19,9.13,8.66,7.99,6.51,11.46,4.57,4.63,8.99,6.19,1.99,6.74,7.27,5.24,3.96,6.53,13.37,4.31,10.63,11.05,2.18,4.15,7.7,3.67,1.21,9.02,12.39,0.0,6.58,5.65,9.75
hsa-miR-1301-5p,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.33,0.0,0.29,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,0.9,1.38,0.93,2.14,6.29,3.43,3.15,2.17,0.33,1.2,1.45,2.14,2.0,3.13,1.9,2.95,1.0,0.0,2.18,0.0,2.15,4.55,2.76,6.53,4.15,1.54,1.83,3.62,3.86,0.0,2.3,1.32,4.24,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0
hsa-miR-1304-5p,0.23,0.69,0.37,0.89,1.22,0.72,0.24,0.36,0.5,0.96,0.43,1.71,1.4,0.57,0.35,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,6.9,0.0,1.41,1.63
hsa-miR-1305,0.0,0.0,0.0,0.53,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0
hsa-miR-1306-3p,1.13,0.69,0.56,0.18,0.81,0.9,0.48,0.54,0.33,0.24,0.0,0.64,0.2,0.28,0.17,0.68,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.18,2.07,1.54,0.0,0.0,1.29,1.55,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,1.58,1.6,0.19,1.42,1.01,1.44,1.45,2.71,0.17,0.0,0.29,1.28,0.8,0.57,1.73,2.04,1.75,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.21,0.0,0.0,2.3,3.95,4.24,0.0
hsa-miR-1307-3p,70.83,71.07,98.42,162.9,119.36,144.81,132.73,95.59,75.09,63.72,49.78,88.37,82.33,68.38,135.05,89.49,104.62,55.49,67.49,75.77,144.3,124.48,147.77,123.99,80.85,69.33,58.68,41.03,83.74,91.4,55.2,144.79,94.59,74.78
hsa-miR-1307-5p,301.61,104.31,88.78,553.49,525.96,255.53,134.18,284.24,64.96,208.46,261.78,136.73,165.46,72.08,281.84,387.93,294.39,291.31,78.38,57.94,547.05,505.53,258.25,137.04,240.47,55.46,225.55,241.35,112.08,182.79,66.7,279.05,410.84,304.02
hsa-miR-130a-3p,64.74,28.43,24.28,64.45,59.07,67.63,37.3,35.6,110.14,34.14,45.0,43.01,40.17,52.71,30.91,11.81,23.47,69.36,28.3,26.74,71.07,57.69,46.95,30.45,43.53,126.33,25.67,35.0,32.21,41.83,52.9,42.12,21.18,9.75
hsa-miR-130a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,152.04,107.52,172.38,183.73,164.02,189.53,175.6,144.2,137.06,157.01,82.48,108.06,184.85,102.0,139.19,153.08,135.58,150.61,117.56,176.06,198.14,163.95,225.1,178.37,138.89,144.82,177.87,90.51,91.47,187.44,101.2,155.32,165.18,113.8
hsa-miR-130b-5p,14.44,29.34,79.89,34.18,33.29,55.36,43.6,40.11,32.73,49.53,17.8,29.53,23.18,16.81,60.62,82.22,39.2,15.85,26.13,71.32,38.77,33.4,41.43,50.03,31.1,40.06,44.01,12.07,33.5,21.69,34.5,56.6,53.65,34.14
hsa-miR-132-3p,50.08,78.86,83.41,79.04,27.2,48.69,101.48,83.3,20.1,49.77,33.72,73.82,46.36,10.83,120.89,125.15,126.59,45.58,60.96,62.4,90.46,25.81,51.1,106.59,76.7,32.35,42.18,39.82,74.72,35.63,16.1,110.57,131.3,136.56
hsa-miR-132-5p,1.35,3.9,2.04,4.98,2.03,5.59,2.42,3.43,1.66,1.44,1.74,2.57,2.0,0.57,7.77,6.81,5.24,3.96,4.35,4.46,6.46,0.0,4.14,0.0,6.22,1.54,3.67,4.83,5.15,7.75,2.3,6.58,8.47,11.38
hsa-miR-1322,0.0,0.46,0.93,0.0,0.81,0.36,0.24,0.0,0.0,0.0,0.29,0.21,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1323,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,5.19,4.81,3.71,5.87,11.37,9.2,6.3,6.51,5.15,2.16,3.76,5.35,4.0,7.69,3.28,7.72,4.49,1.98,0.0,13.37,4.31,7.59,9.67,6.53,2.07,3.08,0.0,2.41,3.86,3.1,11.5,5.27,12.71,3.25
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.18,0.41,0.0,0.24,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.23,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,0.68,0.0,0.93,0.71,0.81,1.08,1.94,0.9,0.83,0.0,0.0,0.21,0.4,0.85,1.9,0.68,0.5,1.98,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.54,0.0,0.0,1.29,1.55,0.0,0.0,1.41,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.68,0.23,0.19,0.53,3.25,0.36,0.73,0.9,0.0,0.0,0.0,0.21,1.6,0.57,0.52,1.59,0.0,0.0,0.0,2.23,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.19,0.0,0.81,0.0,0.24,0.0,0.0,0.0,0.14,0.0,0.6,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0
hsa-miR-136-3p,23.24,17.42,4.08,27.95,31.06,26.33,23.49,20.78,12.79,6.97,15.34,9.2,11.39,9.12,23.66,21.35,21.72,19.82,19.59,11.14,19.38,22.77,31.76,39.16,14.51,4.62,5.5,12.07,6.44,3.1,4.6,28.96,38.12,16.26
hsa-miR-136-5p,4.96,2.06,0.93,9.97,11.16,6.67,5.57,5.6,2.33,3.37,5.64,2.35,6.0,3.7,8.29,11.81,5.24,1.98,2.18,0.0,8.61,3.04,4.14,4.35,8.29,7.7,5.5,0.0,1.29,12.39,0.0,5.27,12.71,8.13
hsa-miR-138-1-3p,4.06,14.21,2.59,25.1,1.83,0.54,42.63,11.38,0.5,2.4,2.46,16.9,0.2,9.12,21.41,1.59,7.99,5.95,6.53,2.23,34.46,3.04,0.0,19.58,8.29,0.0,0.0,6.03,18.04,0.0,9.2,21.06,0.0,8.13
hsa-miR-138-5p,71.28,164.14,17.42,156.49,13.19,9.92,219.68,171.3,3.82,28.37,40.52,167.76,9.99,70.37,106.9,24.98,49.94,69.36,119.74,8.91,152.91,6.07,6.9,211.0,143.04,6.16,38.51,42.24,179.07,7.75,50.6,100.04,21.18,43.9
hsa-miR-139-5p,20.53,23.38,7.04,15.49,13.4,14.25,39.48,12.11,26.58,4.33,9.55,7.7,46.56,13.11,18.65,5.0,6.99,21.8,17.42,13.37,17.23,16.7,15.19,43.51,4.15,21.57,3.67,10.86,7.73,60.41,9.2,22.38,4.24,3.25
hsa-miR-140-3p,237.31,256.53,209.08,287.34,281.55,291.06,294.04,223.88,230.42,143.06,183.78,152.78,733.0,130.78,257.66,277.32,219.48,257.62,248.19,156.0,273.52,285.4,284.49,284.96,238.4,251.12,146.7,199.12,141.71,734.26,126.49,222.45,288.01,225.98
hsa-miR-140-5p,6.77,7.34,3.34,8.37,9.13,6.85,5.33,11.2,4.49,4.33,6.66,5.35,13.79,1.99,4.49,5.68,3.5,3.96,10.89,6.69,4.31,3.04,2.76,0.0,2.07,4.62,5.5,9.65,3.86,10.84,6.9,1.32,12.71,1.63
hsa-miR-141-3p,62.26,28.43,6.3,93.47,80.59,43.82,28.82,48.07,34.22,36.79,48.91,24.61,106.51,40.46,25.56,49.51,46.44,71.34,15.24,4.46,103.38,75.9,42.81,30.45,39.39,38.51,34.84,42.24,24.48,109.98,27.6,28.96,50.83,42.27
hsa-miR-141-5p,0.23,0.23,0.0,0.36,0.0,0.36,0.48,0.18,1.0,0.24,0.43,0.0,1.8,0.0,0.35,1.36,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,647.65,435.34,230.76,619.18,441.92,451.2,314.14,781.33,220.29,381.58,384.05,211.62,601.5,135.62,412.91,761.33,542.58,624.23,404.94,198.35,596.58,453.91,480.59,267.56,711.05,214.14,339.24,317.38,216.43,580.9,133.39,376.45,773.69,531.62
hsa-miR-142-5p,13394.5,8305.83,4914.78,19423.32,9463.78,9319.12,7231.06,13875.55,7902.47,7610.22,9207.3,4723.26,17089.13,4388.59,9856.29,15770.13,11052.86,13883.69,9672.91,5598.33,20779.13,10131.77,9771.93,8000.71,13779.54,8631.97,8543.36,9954.65,5105.51,18526.98,4581.41,10859.16,17321.81,11837.12
