miRNA,SRR7138585,SRR7138586
hsa-miR-6821-5p,0.91,0.79
hsa-miR-6825-5p,0.0,0.4
hsa-miR-6831-5p,0.15,0.0
hsa-miR-6832-5p,0.0,0.79
hsa-miR-6843-3p,0.3,0.0
hsa-miR-6850-3p,0.0,0.2
hsa-miR-6857-3p,0.46,0.0
hsa-miR-6860,0.0,0.2
hsa-miR-6862-5p,0.61,0.99
hsa-miR-6866-5p,0.0,0.4
hsa-miR-6867-5p,0.0,0.2
hsa-miR-6873-3p,0.3,0.0
hsa-miR-6873-5p,0.0,0.2
hsa-miR-6885-3p,0.3,0.0
hsa-miR-6886-3p,0.0,0.2
hsa-miR-6893-5p,0.0,0.2
hsa-miR-6895-3p,0.0,0.2
hsa-miR-7-1-3p,0.0,0.99
hsa-miR-7-5p,18.84,28.15
hsa-miR-711,0.0,0.59
hsa-miR-7110-3p,5.01,9.12
hsa-miR-7111-3p,0.0,0.2
hsa-miR-7113-5p,0.0,0.2
hsa-miR-7150,0.0,0.2
hsa-miR-744-3p,0.15,1.59
hsa-miR-744-5p,67.01,71.36
hsa-miR-760,48.17,88.01
hsa-miR-766-3p,1.98,0.99
hsa-miR-766-5p,1.98,4.36
hsa-miR-767-3p,0.3,0.2
hsa-miR-767-5p,4.71,4.56
hsa-miR-769-3p,0.3,0.4
hsa-miR-769-5p,1.67,1.59
hsa-miR-7704,17.93,17.05
hsa-miR-7706,21.27,31.32
hsa-miR-7850-5p,0.0,0.2
hsa-miR-7854-3p,0.15,0.0
hsa-miR-873-3p,1.06,0.99
hsa-miR-873-5p,3.34,4.76
hsa-miR-874-3p,1.22,0.99
hsa-miR-876-3p,0.15,0.2
hsa-miR-877-3p,0.15,0.79
hsa-miR-877-5p,0.3,1.19
hsa-miR-9-5p,0.61,0.4
hsa-miR-92a-1-5p,2.74,1.78
hsa-miR-92a-3p,2889.63,4923.95
hsa-miR-92b-3p,234.32,336.59
hsa-miR-92b-5p,43.76,99.91
hsa-miR-93-3p,1.06,0.2
hsa-miR-93-5p,48.78,55.31
hsa-miR-933,0.91,0.79
hsa-miR-935,0.15,0.0
hsa-miR-937-3p,0.46,0.79
hsa-miR-937-5p,0.46,0.0
hsa-miR-939-3p,0.15,0.0
hsa-miR-939-5p,0.3,0.0
hsa-miR-940,1.06,1.39
hsa-miR-941,58.5,39.84
hsa-miR-942-3p,0.76,0.0
hsa-miR-942-5p,0.76,0.2
hsa-miR-943,0.0,0.2
hsa-miR-95-3p,7.9,14.07
hsa-miR-96-5p,0.91,1.39
hsa-miR-98-3p,0.15,0.2
hsa-miR-98-5p,12.92,17.64
hsa-miR-9851-3p,0.0,0.2
hsa-miR-9901,1.98,3.37
hsa-miR-9985,0.76,3.57
hsa-miR-99a-3p,0.15,0.0
hsa-miR-99a-5p,1843.1,2676.85
hsa-miR-99b-3p,29.94,49.36
hsa-miR-99b-5p,248.3,332.82
hsa-mir-12121-5p,0.0,0.2
hsa-mir-12136-5p,0.3,0.2
hsa-mir-1248-5p,0.15,0.0
hsa-mir-1255a-5p,0.3,0.0
hsa-mir-1273c-5p,0.3,0.79
hsa-mir-1291-5p,0.15,0.99
hsa-mir-1293-5p,0.0,0.79
hsa-mir-1843-5p,1.22,0.2
hsa-mir-2110-5p,2.13,1.78
hsa-mir-3135a-5p,0.3,0.0
hsa-mir-3135b-5p,0.0,0.2
hsa-mir-3155a-3p,0.46,0.79
hsa-mir-3156-3-5p,0.0,0.4
hsa-mir-3159-5p,0.61,0.0
hsa-mir-3180-5-5p,0.0,0.2
hsa-mir-3197-5p,0.0,0.2
hsa-mir-3648-1-5p,1.82,2.38
hsa-mir-3648-2-5p,1.22,2.78
hsa-mir-3652-5p,0.15,0.0
hsa-mir-3690-2-5p,0.0,0.2
hsa-mir-3909-3p,0.0,0.4
hsa-mir-3921-3p,0.0,0.2
hsa-mir-3960-3p,1.37,2.18
hsa-mir-4313-5p,0.0,0.2
hsa-mir-4426-5p,0.0,0.2
hsa-mir-4449-3p,0.15,0.79
hsa-mir-4467-5p,0.3,0.0
hsa-mir-4469-3p,0.15,0.0
hsa-mir-4525-5p,0.3,0.0
hsa-mir-4751-5p,0.15,0.0
hsa-mir-548f-4-3p,0.0,0.4
hsa-mir-5684-5p,0.0,0.59
hsa-mir-6089-1-3p,0.0,0.2
hsa-mir-6089-2-3p,0.46,0.4
hsa-mir-622-3p,0.15,0.0
hsa-mir-632-3p,0.15,0.0
hsa-mir-636-3p,0.61,1.59
hsa-mir-639-3p,0.0,0.4
hsa-mir-643-3p,0.0,0.4
hsa-mir-663a-5p,11.55,10.9
hsa-mir-6724-1-5p,0.0,0.4
hsa-mir-6724-4-5p,0.3,0.0
hsa-mir-7706-3p,0.0,0.4
hsa-mir-7854-3p,0.0,0.2
hsa-mir-8053-5p,0.0,0.2
hsa-mir-8086-5p,1.37,1.98
hsa-mir-935-3p,0.0,0.2
hsa-mir-941-1-3p,0.0,0.2
