miRNA,SRR10531357,SRR10531358,SRR10531359,SRR10531360,SRR10531361,SRR10531362,SRR10531363,SRR10531364,SRR10531365,SRR10531367,SRR10531368,SRR10531369,SRR10531370,SRR10531371,SRR10531372,SRR10531373,SRR10531374,SRR10531375,SRR10531377,SRR10531378,SRR10531379,SRR10531380,SRR10531381,SRR10531382,SRR10531383,SRR10531384,SRR10531385,SRR10531386,SRR10531387,SRR10531388,SRR10531389,SRR10531390,SRR10531391,SRR10531392,SRR10531393,SRR10531394
hsa-miR-4485-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4487,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4488,0.0,0.0,0.0,61.0,0.0,0.0,2.0,682.0,216.0,807.0,365.0,278.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,1.0
hsa-miR-4489,0.0,0.0,0.0,0.0,30.0,0.0,540.0,343.0,280.0,385.0,6.0,283.0,0.0,22.0,0.0,0.0,25.0,56.0,15.0,3.0,0.0,18.0,1.0,9.0,7.0,0.0,7.0,3.0,11.0,0.0,19.0,9.0,0.0,77.0,0.0,1.0
hsa-miR-4492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4497,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
hsa-miR-4498,0.0,0.0,0.0,1.0,1.0,0.0,334.0,88.0,1.0,0.0,1.0,182.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,49.0,1.0,0.0,167.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0
hsa-miR-4500,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-4504,331.0,1.0,262.0,136.0,195.0,93.0,1510.0,522.0,245.0,3.0,2.0,691.0,399.0,165.0,109.0,2.0,2.0,7.0,135.0,59.0,665.0,1645.0,101.0,4.0,157.0,251.0,89.0,351.0,352.0,566.0,8.0,222.0,361.0,498.0,18.0,318.0
hsa-miR-4508,1.0,1.0,0.0,434.0,0.0,1.0,4020.0,1281.0,898.0,6073.0,3231.0,2844.0,3252.0,226.0,0.0,0.0,0.0,143.0,100.0,0.0,0.0,1.0,1.0,285.0,0.0,1.0,1.0,0.0,1.0,0.0,257.0,0.0,0.0,874.0,419.0,2.0
hsa-miR-450a-2-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
hsa-miR-450a-5p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450b-5p,0.0,1.0,259.0,3.0,1.0,0.0,471.0,172.0,205.0,438.0,260.0,324.0,185.0,69.0,1.0,127.0,80.0,176.0,134.0,0.0,150.0,4.0,4.0,28.0,73.0,124.0,0.0,2.0,0.0,131.0,1.0,3.0,44.0,84.0,19.0,11.0
hsa-miR-4511,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,1.0,0.0,0.0,32.0,1.0,93.0,0.0,1.0,0.0,3.0,66.0,61.0,1.0,0.0,62.0,2.0,0.0,0.0,67.0,54.0,2.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-4516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-451a,1015.0,708.0,748.0,12327.0,3437.0,17.0,264820.0,1146675.0,15839.0,40804.0,8262.0,2108354.0,499074.0,14313.0,419.0,9.0,798.0,47039.0,4869.0,164.0,1108.0,13581.0,8.0,61235.0,137.0,93.0,492.0,2181.0,2533.0,3760.0,51090.0,33.0,1174.0,38007.0,98657.0,3116.0
hsa-miR-452-5p,7.0,1.0,267.0,71.0,112.0,0.0,93.0,168.0,122.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,3.0,73.0,4.0,232.0,1.0,1.0,4.0,321.0,135.0,209.0,38.0,143.0,72.0,5.0,333.0,52.0,14.0,118.0,15.0
hsa-miR-4520-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4525,0.0,0.0,249.0,0.0,0.0,0.0,276.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4529-3p,109.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4533,7.0,3.0,4.0,6.0,9.0,7.0,1.0,0.0,0.0,0.0,248.0,0.0,4.0,161.0,87.0,226.0,164.0,134.0,185.0,137.0,48.0,2.0,100.0,106.0,122.0,8.0,0.0,5.0,94.0,12.0,17.0,759.0,421.0,3.0,135.0,23.0
hsa-miR-4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-454-3p,1.0,228.0,2.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,1.0,1.0,51.0,10.0,0.0,87.0,0.0,0.0,0.0,1.0,2.0,1.0,58.0,0.0,0.0,107.0,149.0,0.0,3.0,3.0
hsa-miR-454-5p,1.0,1.0,6.0,4.0,1.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,560.0,10.0,69.0,1.0,0.0,1.0,38.0,1.0,16.0,73.0,147.0,4.0,92.0,0.0,202.0,51.0,47.0,1.0,3.0,99.0,36.0,1.0,21.0,8.0
hsa-miR-455-3p,115.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,64.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
hsa-miR-455-5p,223.0,250.0,231.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,175.0,0.0,154.0,231.0,120.0,145.0,45.0,233.0,126.0,256.0,829.0,99.0,223.0,4.0,1.0,1.0,3.0,152.0,1.0,1.0,3.0,1.0,17.0,173.0,135.0
hsa-miR-4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4637,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,82.0,1.0,68.0,0.0,1.0,40.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
hsa-miR-4638-3p,0.0,0.0,238.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,129.0
hsa-miR-4638-5p,3.0,0.0,1.0,0.0,0.0,0.0,278.0,0.0,1.0,419.0,241.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4639-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,82.0,0.0,0.0,1.0,0.0,0.0,113.0,0.0,1.0,1.0,0.0
hsa-miR-4646-5p,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4647,241.0,112.0,826.0,55.0,400.0,120.0,808.0,1.0,275.0,7.0,550.0,4.0,1061.0,133.0,258.0,201.0,176.0,188.0,217.0,420.0,308.0,617.0,518.0,17.0,555.0,439.0,335.0,121.0,442.0,605.0,206.0,374.0,312.0,198.0,160.0,304.0
hsa-miR-4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4649-5p,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4653-3p,0.0,0.0,0.0,0.0,1.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4653-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
hsa-miR-4654,2.0,107.0,8.0,188.0,0.0,96.0,0.0,156.0,0.0,492.0,1.0,1.0,0.0,257.0,271.0,1.0,4.0,175.0,151.0,164.0,92.0,68.0,4.0,6.0,130.0,0.0,32.0,216.0,136.0,0.0,0.0,5.0,201.0,239.0,5.0,23.0
hsa-miR-4657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,214.0,3.0,3.0,0.0,131.0,0.0,237.0,80.0,0.0,1.0,276.0,0.0,1.0,52.0,0.0,46.0,0.0,0.0,11.0,37.0,98.0,218.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,1.0,1.0,1.0,224.0,0.0,3.0
hsa-miR-4659a-3p,0.0,0.0,1.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
hsa-miR-4659a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,3.0,0.0,0.0,3.0,210.0,155.0,1.0,1.0,1.0,0.0,183.0,0.0,0.0,1.0,0.0,10.0,0.0,44.0,0.0,1.0,250.0,3.0,67.0,0.0,0.0,44.0,0.0,77.0,0.0,2.0,53.0,202.0,26.0,3.0
hsa-miR-4661-5p,2.0,0.0,1.0,60.0,0.0,99.0,526.0,1508.0,386.0,552.0,1013.0,917.0,1295.0,103.0,58.0,0.0,1.0,36.0,64.0,1.0,0.0,163.0,84.0,47.0,5.0,142.0,0.0,0.0,32.0,4.0,24.0,117.0,0.0,30.0,19.0,13.0
hsa-miR-4662a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,0.0,2.0,0.0,106.0,0.0,0.0,0.0,0.0
hsa-miR-4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,100.0,140.0,4.0,16.0,15.0,5.0,519.0,27.0,563.0,567.0,240.0,929.0,63.0,49.0,0.0,0.0,66.0,0.0,0.0,74.0,11.0,1.0,8.0,0.0,1.0,57.0,0.0,3.0,50.0,4.0,93.0,9.0,45.0,39.0,18.0,2.0
hsa-miR-4665-5p,156.0,836.0,470.0,791.0,624.0,644.0,8.0,295.0,0.0,984.0,274.0,498.0,395.0,291.0,470.0,949.0,247.0,1274.0,1009.0,1488.0,601.0,208.0,866.0,454.0,593.0,456.0,659.0,458.0,956.0,555.0,904.0,1374.0,1264.0,105.0,420.0,185.0
hsa-miR-4667-5p,0.0,0.0,2.0,207.0,0.0,1.0,230.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0
hsa-miR-4669,0.0,4.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,149.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,80.0,3.0,0.0,2.0,17.0,4.0,272.0
hsa-miR-4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-4674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4677-3p,1.0,0.0,1.0,0.0,114.0,0.0,1035.0,190.0,2.0,507.0,829.0,452.0,879.0,7.0,44.0,2.0,1.0,212.0,8.0,49.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,99.0,122.0,0.0,0.0,1.0,0.0,52.0,33.0,6.0
hsa-miR-4677-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
hsa-miR-4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.0,0.0,1.0,2.0,56.0,0.0,0.0,0.0,103.0,0.0,1.0,0.0,0.0,1.0,9.0,43.0,0.0,0.0,2.0,62.0,0.0,0.0,105.0,3.0,1.0,62.0,0.0,1.0,0.0,91.0,0.0,1.0,0.0,0.0,3.0,2.0
hsa-miR-4685-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4686,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,542.0,237.0,505.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4688,0.0,0.0,2.0,0.0,107.0,0.0,0.0,1.0,115.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,62.0,1.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,29.0,0.0,0.0,1.0,35.0,1.0,9.0,1.0
hsa-miR-4690-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
hsa-miR-4691-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,3.0,0.0,112.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,53.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4700-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-4710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,26.0,0.0
hsa-miR-4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-4723-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,0.0,1.0,0.0,0.0,1.0,199.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,92.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0
hsa-miR-4724-5p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4726-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-4732-3p,1.0,6.0,1.0,479.0,0.0,1.0,9135.0,1735.0,1772.0,9266.0,3226.0,4225.0,995.0,426.0,50.0,0.0,0.0,227.0,91.0,0.0,3.0,197.0,1.0,211.0,148.0,1.0,1.0,4.0,159.0,2.0,149.0,1.0,57.0,2249.0,433.0,6.0
hsa-miR-4732-5p,5839.0,3605.0,6350.0,4763.0,19971.0,6272.0,26844.0,3868.0,1614.0,28589.0,14448.0,6446.0,23905.0,4408.0,2365.0,3774.0,6671.0,3561.0,3182.0,3297.0,6074.0,13495.0,4860.0,6714.0,3375.0,1364.0,2379.0,1649.0,11921.0,13105.0,5712.0,2693.0,2418.0,21315.0,3442.0,9064.0
hsa-miR-4734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4738-3p,6.0,291.0,265.0,12.0,328.0,111.0,762.0,512.0,65.0,571.0,530.0,747.0,235.0,3.0,49.0,227.0,5.0,311.0,78.0,53.0,16.0,5.0,98.0,126.0,138.0,67.0,92.0,149.0,87.0,202.0,1.0,4.0,279.0,349.0,137.0,228.0
hsa-miR-4739,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4740-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
