miRNA,SRR10188959,SRR10188960,SRR10188961,SRR10188962,SRR10188964,SRR10188965,SRR10188966,SRR10188967,SRR10188968,SRR10188969,SRR10188970,SRR10188971,SRR10188972,SRR10188973,SRR10188975,SRR10188976,SRR10188977,SRR10188978,SRR10188979,SRR10188980,SRR10188981,SRR10188982,SRR10188983,SRR10188984,SRR10188986,SRR10188987,SRR10188988,SRR10188989,SRR10188990,SRR10188991,SRR10188992,SRR10188993,SRR10188994,SRR10188995,SRR10188997,SRR10189043,SRR10189044,SRR10189045,SRR10189046,SRR10189047,SRR10189048,SRR10189055,SRR10189056,SRR10189057,SRR10189058,SRR10189059,SRR10189060,SRR10189061,SRR10189062,SRR10189064,SRR10189065,SRR10189066,SRR10189067,SRR10189068,SRR10189069,SRR10189070,SRR10189071,SRR10189072,SRR10189073
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,1.0,0.0,3.0,4.0,10.0,0.0,52.0,9.0,116.0,59.0,46.0,6.0,14971.0,5.0,41.0,36.0,2.0,13.0,60.0,29.0,0.0,45.0,28.0,44.0,24.0,161.0,54.0,56.0,98.0,63.0,1.0,12.0,37.0,2.0,16.0,1.0,2.0,4.0,6.0,1.0,61.0,7.0,0.0,13.0,104.0,0.0,10.0,1.0,4.0,13.0,37.0,5.0,11.0,21.0,24.0,11.0,7.0,6.0,8.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,6.0,2.0,5.0,3.0,0.0,0.0,10.0,20.0,26.0,65.0,5.0,584.0,0.0,17.0,19.0,12.0,14.0,28.0,5.0,8.0,24.0,18.0,37.0,0.0,82.0,46.0,19.0,49.0,65.0,14.0,13.0,26.0,3.0,58.0,0.0,14.0,10.0,20.0,6.0,32.0,0.0,0.0,0.0,19.0,0.0,20.0,3.0,7.0,7.0,16.0,14.0,7.0,8.0,24.0,17.0,0.0,15.0,9.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,818.0,681.0,2173.0,2366.0,4402.0,7229.0,15458.0,9333.0,29963.0,17790.0,8045.0,7283.0,234141.0,2986.0,5436.0,8292.0,3727.0,8979.0,3675.0,2050.0,814.0,4496.0,2873.0,42327.0,3577.0,21355.0,13347.0,6853.0,9987.0,11991.0,313.0,817.0,11947.0,687.0,8638.0,732.0,1577.0,4877.0,1976.0,2291.0,19057.0,3819.0,184.0,485.0,1933.0,280.0,1246.0,1572.0,852.0,5218.0,9983.0,2063.0,2827.0,9307.0,8380.0,5992.0,384.0,412.0,924.0
hsa-miR-223-5p,70.0,172.0,102.0,282.0,541.0,458.0,1069.0,1024.0,2120.0,1246.0,551.0,679.0,10111.0,211.0,411.0,785.0,860.0,584.0,385.0,205.0,85.0,992.0,462.0,2525.0,691.0,2161.0,2572.0,967.0,1311.0,1432.0,134.0,153.0,605.0,104.0,1268.0,147.0,197.0,599.0,276.0,152.0,2600.0,832.0,6.0,153.0,42.0,46.0,74.0,99.0,149.0,701.0,719.0,289.0,839.0,1237.0,563.0,965.0,33.0,60.0,380.0
hsa-miR-224-5p,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,7.0,0.0,1.0,19362.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-2355-3p,0.0,7.0,0.0,2.0,8.0,6.0,50.0,2.0,25.0,23.0,16.0,7.0,54.0,2.0,18.0,37.0,9.0,1.0,11.0,8.0,3.0,21.0,12.0,60.0,8.0,106.0,34.0,52.0,67.0,26.0,1.0,6.0,18.0,0.0,6.0,0.0,1.0,4.0,2.0,4.0,27.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,38.0,4.0,0.0,38.0,22.0,10.0,0.0,0.0,5.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,245.0,530.0,422.0,782.0,1204.0,2077.0,2889.0,2616.0,6179.0,5256.0,3445.0,1773.0,17473.0,675.0,2548.0,4791.0,1436.0,2230.0,2429.0,1113.0,623.0,3941.0,1308.0,8181.0,1552.0,10632.0,4345.0,3285.0,6922.0,3083.0,288.0,455.0,4853.0,306.0,2088.0,182.0,657.0,1062.0,2215.0,539.0,6537.0,1568.0,68.0,158.0,284.0,95.0,805.0,645.0,552.0,2512.0,3493.0,875.0,1048.0,3180.0,2224.0,1861.0,203.0,257.0,587.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,318.0,5.0,0.0,12.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,14.0,0.0,5.0,12.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,140.0,0.0,0.0,0.0,16.0,5.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,5.0,0.0,0.0,3.0,2.0,3.0,18.0,9.0,38.0,8.0,24.0,3.0,6223.0,2.0,5.0,19.0,16.0,10.0,13.0,9.0,4.0,2.0,2.0,26.0,12.0,27.0,7.0,47.0,1.0,15.0,0.0,6.0,26.0,1.0,1.0,0.0,0.0,2.0,1.0,9.0,12.0,0.0,0.0,0.0,50.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,9.0,6.0,0.0,0.0,4.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,24.0,4.0,24.0,19.0,27.0,58.0,81.0,19.0,305.0,172.0,170.0,19.0,22219.0,40.0,13.0,221.0,62.0,126.0,84.0,69.0,85.0,112.0,25.0,500.0,78.0,157.0,72.0,53.0,82.0,114.0,13.0,52.0,196.0,2.0,14.0,11.0,34.0,58.0,9.0,11.0,70.0,25.0,12.0,41.0,5608.0,27.0,208.0,150.0,196.0,89.0,130.0,49.0,59.0,91.0,85.0,96.0,66.0,79.0,26.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,0.0,2.0,0.0,4.0,17.0,1.0,52.0,17.0,35.0,90.0,37.0,7.0,20709.0,0.0,10.0,14.0,12.0,15.0,6.0,30.0,6.0,24.0,5.0,2.0,8.0,64.0,29.0,26.0,26.0,67.0,4.0,2.0,6.0,3.0,2.0,0.0,5.0,1.0,5.0,6.0,46.0,4.0,16.0,0.0,2238.0,1.0,5.0,4.0,21.0,8.0,19.0,6.0,1.0,7.0,5.0,16.0,7.0,7.0,0.0
hsa-miR-26b-3p,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,15.0,3.0,1.0,1.0,28.0,8.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,2.0,9.0,0.0,0.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,17.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0
hsa-miR-26b-5p,0.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,8.0,13.0,8.0,6.0,23964.0,0.0,0.0,3.0,5.0,7.0,3.0,13.0,2.0,4.0,1.0,8.0,4.0,3.0,15.0,0.0,5.0,12.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,949.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,7.0,1.0,4.0,0.0
hsa-miR-27a-3p,1.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,4.0,3.0,9.0,2.0,4078.0,0.0,11.0,5.0,4.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,108.0,0.0,2.0,9.0,0.0,0.0,9.0,7.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,0.0,0.0,2.0,0.0,8.0,8.0,7.0,3.0,14.0,45.0,19.0,2.0,10386.0,6.0,17.0,9.0,13.0,15.0,14.0,13.0,2.0,39.0,17.0,9.0,11.0,91.0,13.0,28.0,19.0,8.0,1.0,6.0,29.0,0.0,9.0,1.0,0.0,5.0,10.0,4.0,36.0,12.0,0.0,0.0,179.0,5.0,1.0,3.0,15.0,11.0,46.0,8.0,9.0,37.0,32.0,8.0,3.0,4.0,0.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,8.0,63.0,53.0,134.0,253.0,249.0,187.0,257.0,684.0,268.0,354.0,334.0,3497.0,91.0,395.0,644.0,73.0,169.0,154.0,127.0,38.0,262.0,121.0,2457.0,174.0,852.0,1016.0,274.0,695.0,837.0,82.0,91.0,304.0,38.0,202.0,67.0,119.0,400.0,69.0,135.0,460.0,189.0,8.0,12.0,86.0,2.0,54.0,87.0,133.0,154.0,284.0,66.0,182.0,332.0,214.0,159.0,41.0,30.0,86.0
hsa-miR-28-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,13.0,0.0,4.0,1.0,6.0,0.0,15.0,3.0,44.0,13.0,9.0,6.0,5555.0,13.0,8.0,32.0,7.0,29.0,4.0,4.0,7.0,20.0,0.0,15.0,3.0,44.0,15.0,10.0,20.0,33.0,1.0,18.0,20.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,11.0,3.0,0.0,1.0,302.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,17.0,0.0,8.0,5.0,0.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,394.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,25.0,14.0,13.0,5.0,4286.0,0.0,13.0,8.0,4.0,0.0,6.0,6.0,15.0,13.0,1.0,4.0,1.0,23.0,14.0,6.0,11.0,11.0,0.0,9.0,12.0,0.0,6.0,0.0,2.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,595.0,0.0,5.0,1.0,12.0,0.0,16.0,7.0,0.0,3.0,7.0,4.0,0.0,18.0,0.0
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,7.0,11.0,4.0,2.0,357.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,11.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,13.0,0.0,0.0,11.0,10.0,0.0,0.0,2.0,5.0,0.0,6.0,5.0,4.0,0.0,8.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,11.0,3.0,0.0,0.0,11.0,14.0,6.0,0.0,0.0,4.0,2.0,7.0,28.0,0.0,0.0,6.0,3.0,4.0,3.0,2.0,2.0,8.0,5.0,4.0,13.0,21.0,17.0,10.0,10.0,9.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0,6.0,4.0,0.0,6.0,2.0,10.0,5.0,0.0,8.0,23.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
