miRNA,SRR10995914,SRR10995915,SRR10995916,SRR10995917,SRR10995918,SRR10995919,SRR10995920,SRR10995921,SRR10995922,SRR10995923,SRR10995924,SRR10995925,SRR10995926,SRR10995927,SRR10995928,SRR10995929,SRR10995930,SRR10995931,SRR10995932,SRR10995933,SRR10995934,SRR10995935,SRR10995936,SRR10995937,SRR10995938,SRR10995939,SRR10995940,SRR10995941,SRR10995942
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,25.6,317.83,38.13,6.88,56.84,59.21,3.22,2.08,1.82,4.28,4.01,21.96,8.34,24.18,12.25,6.29,0.0,8.13,17.6,54.91,15.88,43.16,5.3,7.31,2.33,8.21,17.7,2.19,7.45
hsa-miR-199a-5p,51.2,89.57,12.71,20.65,36.17,30.7,4.83,4.15,1.82,2.14,6.01,2.93,0.0,2.2,2.04,12.59,0.0,18.98,73.34,46.78,3.97,26.27,4.42,1.83,1.56,1.49,3.54,0.0,1.86
hsa-miR-199b-3p,12.8,11.56,4.77,25.23,12.92,4.39,4.83,0.0,0.0,6.42,4.01,4.39,0.0,8.79,0.0,1.26,0.0,33.44,50.6,8.14,8.6,1.88,1.77,0.0,3.89,0.0,10.62,0.0,20.48
hsa-miR-199b-5p,3.66,26.0,0.0,1.15,0.86,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2.2,2.03,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,2.89,0.0,1.15,6.03,2.19,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,2.04,0.0,0.0,1.81,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,7.31,60.68,4.77,5.74,10.33,14.25,0.0,4.15,0.0,0.0,0.0,8.78,0.0,0.0,0.0,5.04,0.0,7.23,8.07,10.17,0.0,5.63,0.88,3.66,4.67,0.0,0.0,0.0,3.72
hsa-miR-200a-3p,5.49,14.45,3.18,3.44,4.31,3.29,0.0,0.0,0.0,2.14,2.0,8.78,0.0,0.0,2.04,1.26,0.0,5.42,2.2,14.24,1.32,0.0,0.0,1.83,1.56,0.0,8.85,2.19,1.86
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,1.83,2.89,4.77,1.15,3.44,4.39,0.0,2.08,0.0,0.0,0.0,1.46,5.56,2.2,2.04,0.0,0.0,3.62,0.73,4.07,0.0,1.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.9,0.73,2.03,1.32,0.0,0.0,0.91,0.0,1.49,0.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,0.0,0.0,1.72,2.19,0.0,2.08,0.0,2.14,4.01,0.0,0.0,0.0,0.0,0.0,0.0,1.81,2.93,8.14,0.0,0.0,0.0,0.0,0.0,0.0,1.77,4.39,0.0
hsa-miR-202-3p,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0
hsa-miR-203a-3p,10.97,26.0,0.0,4.59,6.89,5.48,0.0,6.23,0.0,2.14,8.01,0.0,2.78,8.79,12.25,1.26,0.0,6.33,7.33,10.17,0.66,39.41,0.0,0.0,0.0,0.0,5.31,4.39,3.72
hsa-miR-204-3p,645.45,210.92,640.28,474.86,476.21,445.15,154.43,97.59,401.69,831.89,781.45,885.78,208.46,448.43,185.82,638.29,609.91,444.67,403.36,406.78,588.1,480.44,361.34,386.66,384.26,343.13,619.44,671.15,402.12
hsa-miR-204-5p,29.26,346.73,34.95,24.09,19.81,26.31,20.91,0.0,30.9,4.28,10.02,5.86,13.9,8.79,22.46,15.11,63.09,45.19,50.6,30.51,5.95,22.52,22.97,17.37,18.67,29.84,7.08,19.74,18.62
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,38.4,112.69,47.66,64.23,48.22,35.09,91.69,35.3,96.33,100.51,82.15,147.87,61.15,125.3,120.48,33.99,126.19,44.29,39.6,48.81,288.43,22.52,84.81,88.67,64.56,68.63,81.41,67.99,130.32
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,1.83,69.35,1.59,10.32,23.25,8.77,0.0,0.0,0.0,0.0,4.01,4.39,0.0,2.2,0.0,1.26,21.03,11.75,16.13,6.1,0.66,0.0,0.0,0.91,0.78,0.0,0.0,2.19,0.0
hsa-miR-20b-5p,0.0,8.67,0.0,1.15,2.58,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.71,0.73,6.1,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-3p,1.83,0.0,0.0,0.0,2.58,0.0,1.61,0.0,0.0,2.14,4.01,1.46,0.0,0.0,2.04,1.26,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.91,3.11,0.0,1.77,0.0,3.72
hsa-miR-21-5p,5439.66,5250.0,5150.87,5564.11,9068.72,7619.16,535.68,305.23,438.05,2117.14,1777.3,2881.35,466.94,753.97,1202.73,1991.68,1598.38,7569.4,8755.87,7716.57,1060.44,3404.36,284.48,302.56,301.03,312.55,2247.7,2013.44,746.54
hsa-miR-210-3p,5.49,5.78,0.0,8.03,8.61,3.29,0.0,0.0,0.0,2.14,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.9,3.67,0.0,1.32,3.75,1.77,0.91,0.0,0.0,1.77,0.0,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.86,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,1.83,2.89,0.0,1.15,4.31,3.29,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.2,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,10.11,0.75,0.0,0.0,0.0
hsa-miR-2113,16.46,26.0,19.07,12.62,16.36,15.35,19.3,2.08,12.72,17.11,14.03,19.03,11.12,26.38,20.42,13.85,0.0,11.75,13.93,2.03,23.15,11.26,14.14,12.8,3.89,18.65,7.08,8.77,16.76
hsa-miR-212-3p,7.31,182.03,7.94,5.74,9.47,4.39,1.61,4.15,5.45,6.42,4.01,11.71,11.12,6.59,2.04,2.52,0.0,10.85,8.07,12.2,0.0,5.63,7.07,14.63,10.89,5.22,7.08,6.58,7.45
hsa-miR-212-5p,64.0,158.92,73.08,72.26,63.72,65.79,30.56,18.69,41.81,94.1,90.17,81.99,27.79,46.16,51.05,65.47,105.16,78.63,63.07,91.52,99.23,95.71,61.84,41.13,38.89,39.53,72.56,74.57,53.99
hsa-miR-214-3p,0.0,5.78,1.59,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,1.77,0.0,0.0
hsa-miR-215-5p,1.83,0.0,1.59,1.15,4.31,0.0,0.0,0.0,0.0,2.14,0.0,1.46,0.0,0.0,8.17,2.52,21.03,3.62,3.67,0.0,5.95,3.75,0.0,0.91,1.56,0.0,8.85,6.58,5.59
hsa-miR-216a-5p,0.0,8.67,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0
hsa-miR-216b-3p,1.83,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0
hsa-miR-216b-5p,1.83,5.78,0.0,1.15,4.31,2.19,0.0,0.0,0.0,0.0,6.01,2.93,0.0,4.4,0.0,3.78,0.0,5.42,2.93,4.07,0.0,1.88,0.0,1.83,0.0,0.0,0.0,4.39,0.0
hsa-miR-217-5p,0.0,2.89,3.18,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
hsa-miR-218-1-3p,1.83,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,2.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.66,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.86
hsa-miR-218-2-3p,1.83,0.0,0.0,1.15,0.86,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,380.32,16741.07,503.65,338.37,328.96,332.22,217.17,467.19,183.58,226.68,216.4,672.02,447.48,1571.69,338.97,206.47,273.41,295.55,357.16,286.78,263.95,411.0,299.49,444.25,308.03,199.91,369.9,532.97,934.57
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0
hsa-miR-219a-2-3p,374.83,4608.56,1232.9,81.44,376.32,706.11,233.26,41.53,290.82,658.67,424.79,948.74,50.03,342.92,38.8,187.59,357.53,360.62,442.23,353.9,355.91,1086.62,107.78,91.41,339.93,346.11,162.83,701.85,350.0
hsa-miR-219a-5p,27.43,26.0,14.3,21.79,30.14,7.68,3.22,0.0,0.0,2.14,2.0,5.86,0.0,2.2,0.0,7.55,0.0,15.36,11.73,38.64,0.66,24.4,0.0,0.0,0.78,0.0,14.16,2.19,1.86
hsa-miR-219b-5p,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,14271.11,5498.49,14901.3,13665.38,17618.16,14693.39,1362.54,261.63,928.81,3973.38,4396.17,4118.51,503.07,1198.0,1114.92,3073.13,2607.89,12172.5,11597.0,10645.37,1130.56,12166.74,516.83,816.29,789.53,619.12,3054.75,3017.96,1541.47
hsa-miR-22-5p,373.01,245.6,421.03,316.57,458.13,413.36,25.74,12.46,54.53,190.33,146.27,203.51,55.59,112.11,24.5,112.05,168.25,318.14,397.49,327.46,105.18,388.48,30.04,37.48,21.0,43.26,180.52,160.11,117.29
hsa-miR-221-3p,1561.5,2091.91,1628.51,1134.39,1594.84,1371.65,32.17,91.36,125.42,526.08,438.82,751.08,169.54,239.6,53.09,283.27,252.38,1167.72,1588.51,1488.81,178.61,1460.08,153.72,190.13,129.13,102.94,454.85,436.46,199.2
hsa-miR-221-5p,5.49,78.01,4.77,9.18,8.61,19.74,6.43,4.15,1.82,4.28,8.01,7.32,5.56,0.0,4.08,5.04,21.03,9.04,10.27,8.14,5.95,15.01,1.77,0.91,2.33,2.24,15.93,4.39,0.0
hsa-miR-222-3p,766.12,1698.96,703.84,1000.19,1059.21,1171.0,1048.85,519.1,1141.47,759.18,809.5,775.97,747.66,1037.54,1047.54,658.44,778.16,1080.05,1394.9,1293.55,1385.91,791.97,1816.4,1405.88,1300.59,1389.67,1132.7,820.29,990.42
hsa-miR-223-3p,14.63,60.68,9.53,11.47,29.28,16.45,0.0,0.0,3.64,2.14,4.01,0.0,2.78,13.19,6.13,16.37,63.09,21.69,29.34,20.34,1.32,15.01,5.3,1.83,2.33,0.0,3.54,0.0,9.31
hsa-miR-223-5p,1.83,5.78,4.77,3.44,7.75,4.39,6.43,2.08,7.27,8.55,4.01,11.71,16.68,15.39,30.63,12.59,0.0,2.71,17.6,6.1,1.98,5.63,5.3,3.66,10.89,10.44,8.85,4.39,9.31
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,3.66,11.56,1.59,3.44,7.75,3.29,1.61,2.08,3.64,2.14,4.01,2.93,0.0,0.0,8.17,12.59,0.0,6.33,12.47,10.17,0.0,1.88,2.65,1.83,2.33,2.98,0.0,2.19,5.59
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,78.62,23.12,39.72,11.47,30.14,40.57,8.04,2.08,3.64,40.63,6.01,33.67,2.78,17.59,6.13,17.63,0.0,23.5,50.6,6.1,3.97,3.75,2.65,24.68,26.45,6.71,3.54,32.9,3.72
hsa-miR-23a-5p,1.83,2.89,3.18,1.15,0.86,0.0,0.0,2.08,1.82,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,5.49,106.91,25.42,43.59,65.45,13.16,0.0,2.08,7.27,6.42,24.04,8.78,8.34,4.4,6.13,10.07,0.0,51.52,16.87,54.91,1.98,30.03,4.42,10.06,7.0,0.75,19.47,2.19,29.79
hsa-miR-23b-5p,9.14,11.56,3.18,9.18,9.47,5.48,8.04,2.08,1.82,2.14,10.02,2.93,2.78,6.59,16.34,3.78,0.0,11.75,5.13,4.07,10.58,9.38,3.53,4.57,7.78,6.71,3.54,8.77,3.72
hsa-miR-24-1-5p,5.49,11.56,1.59,2.29,4.31,1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,5.87,6.1,5.29,0.0,0.0,1.83,3.11,2.24,1.77,8.77,3.72
hsa-miR-24-2-5p,0.0,2.89,0.0,0.0,3.44,1.1,1.61,0.0,1.82,0.0,0.0,1.46,0.0,2.2,0.0,2.52,0.0,1.81,5.13,0.0,0.0,1.88,0.0,0.91,0.78,0.75,3.54,2.19,1.86
hsa-miR-24-3p,6033.91,5478.26,610.1,446.18,13867.87,9313.16,754.46,259.55,830.65,3530.7,3724.92,389.45,533.65,1811.3,651.39,1868.3,42.06,196.13,8454.45,162.71,1800.7,4442.18,517.71,613.36,28.78,473.67,2458.31,2145.03,2163.28
hsa-miR-25-3p,248.67,1040.18,246.26,385.39,902.48,455.02,196.26,80.98,141.77,224.55,244.45,468.51,225.13,347.31,206.24,216.54,210.31,581.15,467.9,477.96,529.89,275.88,231.47,725.79,661.18,148.44,208.84,214.94,223.4
hsa-miR-25-5p,3.66,0.0,1.59,6.88,3.44,2.19,1.61,0.0,0.0,0.0,2.0,2.93,0.0,0.0,0.0,1.26,21.03,0.0,2.93,8.14,3.31,3.75,0.0,0.0,0.78,0.0,1.77,0.0,1.86
hsa-miR-2682-3p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.86,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,2.93,2.03,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,3124.83,4388.97,2190.95,3321.72,3832.09,4077.66,398.95,269.93,323.54,1364.38,1128.1,1445.07,372.44,503.38,498.24,2034.49,1535.29,3850.23,6200.03,4106.42,780.61,2193.88,291.54,235.84,255.14,246.9,1430.03,1333.52,655.31
hsa-miR-26b-3p,0.0,2.89,1.59,0.0,1.72,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.26,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,74.97,225.37,46.08,78.0,161.03,126.09,8.04,4.15,3.64,19.25,18.03,5.86,5.56,4.4,6.13,15.11,21.03,122.01,184.81,105.76,9.92,54.42,2.65,10.06,1.56,1.49,10.62,13.16,9.31
hsa-miR-27a-3p,1570.65,1201.98,1178.89,960.04,1547.48,1101.92,360.34,18.69,167.22,953.78,927.72,1117.11,105.62,479.2,236.87,414.2,988.47,1173.14,1202.75,1354.57,297.69,1009.67,70.68,74.96,104.23,110.4,980.49,943.11,390.95
hsa-miR-27a-5p,0.0,2.89,1.59,0.0,1.72,0.0,1.61,2.08,0.0,0.0,0.0,0.0,2.78,2.2,0.0,0.0,0.0,0.9,1.47,4.07,1.98,0.0,0.0,0.0,0.78,0.0,0.0,2.19,3.72
hsa-miR-27b-3p,6542.22,8647.91,5692.65,5348.47,6701.43,5425.18,2451.6,392.44,1592.24,6729.94,6077.29,8226.77,783.79,3202.74,1958.26,2516.67,4795.15,6280.57,6280.7,6359.97,4336.36,4173.81,874.63,816.29,1092.9,1278.53,5821.01,5524.89,4037.99
hsa-miR-27b-5p,1.83,0.0,0.0,1.15,6.03,2.19,0.0,0.0,0.0,2.14,2.0,2.93,0.0,2.2,2.04,1.26,0.0,4.52,9.53,0.0,1.98,1.88,0.0,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-28-3p,18.28,11.56,17.48,33.26,47.36,16.45,51.48,10.38,30.9,34.22,24.04,38.07,27.79,26.38,120.48,26.44,0.0,13.56,24.94,16.27,21.17,39.41,27.39,43.88,42.0,20.14,8.85,10.97,14.89
hsa-miR-28-5p,16.46,63.57,6.36,9.18,14.64,8.77,0.0,0.0,0.0,6.42,4.01,8.78,0.0,2.2,4.08,7.55,0.0,10.85,14.67,10.17,1.32,1.88,0.88,0.0,0.0,0.0,5.31,0.0,1.86
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,2.89,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,533.91,4594.11,487.76,519.59,616.58,476.95,212.34,33.22,218.11,340.03,372.69,404.09,69.49,162.66,153.15,215.28,273.41,456.42,519.97,549.15,218.31,446.66,49.47,67.64,70.79,72.36,284.94,245.65,191.75
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.86,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.47,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,2.89,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,1.59,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,2.03,0.0,3.75,0.0,0.0,0.78,0.0,1.77,0.0,0.0
hsa-miR-29b-3p,5.49,141.58,4.77,16.06,19.81,5.48,0.0,2.08,0.0,0.0,4.01,2.93,0.0,2.2,0.0,0.0,0.0,17.17,13.93,18.3,1.98,3.75,1.77,0.0,0.0,0.75,0.0,2.19,1.86
hsa-miR-29c-3p,14.63,124.24,22.24,11.47,16.36,23.03,0.0,0.0,0.0,2.14,2.0,4.39,0.0,0.0,0.0,0.0,0.0,11.75,13.2,22.37,1.98,16.89,0.0,0.0,0.78,1.49,5.31,8.77,1.86
hsa-miR-29c-5p,3.66,5.78,6.36,6.88,8.61,8.77,4.83,0.0,0.0,4.28,0.0,2.93,8.34,0.0,2.04,0.0,0.0,6.33,5.13,2.03,0.66,9.38,0.0,0.0,0.78,1.49,0.0,4.39,3.72
hsa-miR-301a-3p,0.0,2.89,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,3.66,2.89,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3.67,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
hsa-miR-3059-3p,1.83,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-5p,3.66,11.56,0.0,1.15,0.86,1.1,0.0,0.0,1.82,0.0,2.0,0.0,0.0,0.0,2.04,1.26,0.0,2.71,1.47,6.1,0.66,9.38,2.65,0.0,0.0,0.75,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,1.83,0.0,3.18,2.29,4.31,4.39,0.0,4.15,3.64,10.69,2.0,8.78,2.78,6.59,6.13,3.78,21.03,0.0,0.73,0.0,15.22,1.88,6.18,2.74,7.78,1.49,0.0,4.39,14.89
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,3.66,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,7.51,0.0,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.32,1.88,0.88,0.0,0.78,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,16.46,251.38,23.83,22.94,24.11,32.89,35.39,22.84,29.08,29.94,26.05,32.21,25.01,79.13,65.34,25.18,21.03,31.63,33.0,28.47,181.26,15.01,22.97,35.65,31.89,30.58,17.7,30.71,50.27
hsa-miR-30a-5p,1208.61,2906.72,1093.09,1046.07,1178.91,949.52,564.64,166.11,381.7,1077.82,943.75,1382.11,280.72,685.83,477.82,521.21,841.26,941.77,916.73,1006.77,764.73,925.22,324.23,350.1,297.92,291.66,861.91,866.35,726.06
hsa-miR-30b-3p,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,2.19,0.0
hsa-miR-30b-5p,7.31,158.92,11.12,6.88,12.92,17.54,0.0,2.08,1.82,0.0,0.0,1.46,0.0,2.2,0.0,7.55,0.0,14.46,16.13,12.2,2.65,3.75,0.88,0.91,4.67,0.75,0.0,2.19,5.59
hsa-miR-30c-1-3p,0.0,5.78,3.18,0.0,0.0,1.1,0.0,0.0,0.0,0.0,2.0,1.46,2.78,0.0,0.0,1.26,0.0,0.9,0.73,2.03,1.98,1.88,0.0,0.0,0.78,0.75,1.77,2.19,0.0
hsa-miR-30c-2-3p,1.83,5.78,3.18,2.29,2.58,2.19,3.22,0.0,0.0,2.14,2.0,2.93,0.0,2.2,0.0,0.0,0.0,0.0,3.67,0.0,5.95,1.88,0.0,0.91,0.78,0.0,0.0,2.19,0.0
hsa-miR-30c-5p,124.34,494.08,76.26,175.49,200.65,184.2,43.43,31.15,39.99,66.29,38.07,51.24,30.57,50.56,34.71,55.39,42.06,194.32,208.28,213.56,19.18,58.18,45.94,33.82,31.89,24.62,51.33,21.93,53.99
hsa-miR-30d-3p,5.49,14.45,4.77,6.88,3.44,5.48,4.83,0.0,0.0,2.14,0.0,4.39,0.0,0.0,0.0,0.0,0.0,2.71,5.13,0.0,0.0,1.88,0.0,0.91,0.0,2.98,0.0,0.0,0.0
hsa-miR-30d-5p,2111.87,5336.69,1518.89,1706.74,2031.44,1717.02,625.77,344.68,1254.16,1129.14,1272.36,1361.61,658.72,949.61,735.11,1058.79,988.47,1464.17,1706.58,1952.53,243.44,1431.93,866.68,662.72,658.85,887.66,1382.25,1140.51,834.03
hsa-miR-30e-3p,45.71,300.5,23.83,29.82,28.42,37.28,86.87,8.31,27.26,38.49,30.06,38.07,30.57,70.34,120.48,44.06,0.0,36.15,46.2,34.58,142.23,28.15,21.2,45.7,33.45,32.82,24.78,19.74,70.74
