miRNA,SRR8992368,SRR8992369,SRR8992370,SRR8992371,SRR8992378,SRR8992379,SRR8992380,SRR8992381,SRR8992382,SRR8992383,SRR8992384,SRR8992385,SRR8992387,SRR8992388,SRR8992389,SRR8992390,SRR8992391
hsa-miR-152-5p,0.0,0.25,0.0,0.31,0.26,0.0,0.15,0.18,0.26,0.58,0.13,0.13,0.0,0.0,0.22,0.0,0.19
hsa-miR-153-3p,10.5,11.44,10.81,8.6,3.65,7.92,12.4,6.55,10.6,7.75,4.91,13.01,11.42,13.92,15.27,13.46,8.77
hsa-miR-153-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.0,0.0
hsa-miR-154-5p,25.42,18.56,15.29,19.04,10.94,23.16,21.99,9.64,17.58,23.82,12.75,19.19,19.61,13.78,32.75,18.42,23.83
hsa-miR-155-5p,16.58,12.71,10.09,11.05,9.63,12.19,10.63,13.46,12.66,18.59,9.29,12.75,12.18,8.44,11.76,14.17,17.16
hsa-miR-15a-5p,4.97,3.81,3.85,3.68,1.04,3.66,3.69,3.82,3.62,5.23,1.46,1.55,2.67,2.25,4.94,2.83,5.72
hsa-miR-15b-3p,0.0,0.0,0.0,0.31,0.0,0.0,0.15,0.0,0.26,0.0,0.0,0.0,0.19,0.14,0.22,0.0,0.57
hsa-miR-15b-5p,1.66,4.32,3.02,6.45,2.34,3.66,6.05,1.09,1.29,1.55,1.99,3.61,4.19,5.48,5.49,2.83,13.92
hsa-miR-16-1-3p,0.0,0.0,0.0,0.31,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.33,0.0,0.76
hsa-miR-16-2-3p,4.97,3.56,1.77,8.29,6.51,8.53,6.05,5.82,11.11,12.59,3.98,2.45,9.71,3.66,5.38,10.27,55.28
hsa-miR-16-5p,23.21,19.32,15.81,23.33,19.53,22.55,21.25,13.46,13.96,23.82,11.82,17.26,20.56,17.86,22.86,18.07,87.68
hsa-miR-17-3p,0.0,0.0,0.1,0.0,0.0,0.61,0.0,0.18,0.0,0.19,0.13,0.0,0.19,0.0,0.22,0.71,0.95
hsa-miR-17-5p,10.5,4.07,1.98,6.45,5.21,3.66,5.31,6.0,2.84,7.17,2.92,3.22,5.52,3.37,7.03,5.31,13.72
hsa-miR-181a-2-3p,0.0,0.25,0.21,0.92,0.52,0.0,0.3,0.91,1.29,0.77,0.4,0.0,0.19,0.14,0.11,0.71,1.33
hsa-miR-181a-3p,45.86,27.46,22.36,24.25,22.39,46.93,22.43,27.47,41.61,40.86,11.42,26.4,23.99,24.61,30.0,18.42,32.02
hsa-miR-181a-5p,13847.04,7052.02,6280.78,5918.8,5561.04,15328.94,6292.12,8844.43,14485.57,12322.24,4568.58,8532.74,8720.49,7436.01,6244.09,7328.1,8182.1
hsa-miR-181b-2-3p,1.66,0.0,0.21,0.0,0.26,0.61,0.3,0.36,0.0,0.19,0.4,0.26,0.19,0.42,0.77,0.0,0.38
hsa-miR-181b-3p,4.42,1.27,1.56,1.54,1.3,4.27,1.48,1.82,1.81,3.68,1.06,2.19,2.47,1.69,3.3,0.71,3.24
hsa-miR-181b-5p,9497.32,4226.58,4979.54,3956.92,3302.15,9897.5,3787.84,4579.65,7641.33,7026.64,2639.15,5356.41,4883.26,4166.45,4155.66,4093.05,6997.41
hsa-miR-181c-3p,22.65,21.1,18.3,16.58,13.28,17.67,19.63,12.91,16.02,16.85,8.1,22.02,19.42,24.61,21.32,15.59,11.63
hsa-miR-181c-5p,19.34,21.87,14.66,23.64,13.54,31.69,22.43,14.01,19.38,20.72,7.97,21.38,22.27,26.01,21.76,14.52,12.96
hsa-miR-181d-5p,808.39,478.74,564.0,471.59,367.37,1015.35,522.84,420.73,654.93,569.2,304.2,673.37,606.29,624.21,488.35,501.27,656.3
hsa-miR-182-3p,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-182-5p,17.13,6.36,7.59,8.29,9.37,18.89,5.76,7.64,11.11,11.43,7.7,13.01,9.14,5.2,7.69,6.38,47.65
hsa-miR-183-5p,56.36,11.7,16.95,11.36,9.11,62.16,13.13,38.2,34.12,52.1,6.9,15.46,18.08,13.08,11.76,11.34,19.06
hsa-miR-184,4.42,2.29,3.43,0.92,2.08,9.14,2.07,3.09,4.14,6.0,1.06,2.96,2.67,3.23,0.44,2.83,1.33
hsa-miR-1843,0.55,0.0,0.42,0.31,0.26,1.22,0.59,0.73,1.03,0.19,0.66,0.39,0.76,0.42,0.22,1.77,2.29
hsa-miR-185-3p,10.5,7.37,10.5,8.6,6.25,8.53,10.48,4.91,9.3,12.98,5.98,11.08,11.8,13.78,7.03,6.73,8.01
hsa-miR-185-5p,477.96,300.26,283.77,313.47,256.19,568.01,328.79,369.07,408.62,538.02,177.39,420.66,334.08,396.69,345.93,255.06,433.28
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.14,0.0,0.0,0.0
hsa-miR-186-5p,439.83,339.67,330.67,511.81,198.13,426.62,436.37,209.73,432.4,452.42,185.76,412.68,426.21,504.83,391.86,364.53,144.11
hsa-miR-187-3p,28.18,13.48,12.89,10.44,13.8,26.82,10.77,24.37,20.16,29.83,8.23,12.49,14.09,11.11,11.87,8.86,15.63
hsa-miR-187-5p,2.21,0.76,0.83,0.61,1.04,1.22,0.44,1.46,1.29,1.74,0.13,0.64,1.14,0.14,0.66,0.35,0.95
hsa-miR-188-3p,0.0,0.0,0.21,0.31,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.13,0.0,0.14,0.0,0.0,0.0
hsa-miR-188-5p,7.18,6.86,5.93,9.52,3.38,12.19,6.05,5.09,5.69,9.1,3.19,5.92,9.33,5.06,6.7,5.67,8.2
hsa-miR-18a-3p,0.55,0.0,0.21,0.0,0.0,0.0,0.0,0.18,0.26,0.19,0.0,0.0,0.19,0.14,0.0,0.0,0.38
hsa-miR-18a-5p,0.0,0.51,0.0,0.31,0.0,0.0,0.0,0.18,0.26,0.58,0.27,0.26,0.0,0.28,0.22,0.35,0.76
hsa-miR-18b-3p,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.61,0.3,0.0,0.0,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.19
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.77,0.13,0.13,0.0,0.0,0.11,0.35,0.76
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-190a-5p,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-190b-5p,14.37,10.68,14.25,8.9,7.81,14.02,10.18,8.19,9.3,6.0,5.84,11.33,10.28,11.25,12.09,12.75,10.1
hsa-miR-191-3p,0.55,0.25,0.1,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.13,0.26,0.0,0.7,0.11,0.35,0.19
hsa-miR-191-5p,713.35,257.04,316.0,298.73,317.38,491.22,364.79,472.21,321.01,708.65,243.52,351.62,401.85,248.62,374.83,267.46,350.55
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1911-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1912-3p,17.68,1.27,2.18,0.61,1.56,18.28,1.33,9.82,13.7,12.4,0.66,2.19,2.28,1.55,1.65,2.13,1.91
hsa-miR-1912-5p,1.66,0.0,0.21,0.31,0.52,0.61,0.3,0.18,0.26,0.39,0.0,0.0,0.0,0.7,0.22,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,62.99,19.83,25.89,22.41,77.59,57.9,16.97,48.57,32.82,51.32,13.94,25.24,25.32,21.66,23.96,18.78,158.98
hsa-miR-193a-3p,0.0,0.25,0.0,0.0,0.0,0.61,0.0,0.18,0.0,0.19,0.13,0.0,0.0,0.14,0.0,0.0,0.57
hsa-miR-193a-5p,12.16,4.58,6.76,5.53,5.99,15.85,3.39,11.82,17.32,14.33,3.98,7.08,5.52,5.2,3.52,3.19,29.93
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0,0.0,0.0,0.14,0.0,0.35,0.19
hsa-miR-193b-5p,13.26,2.8,2.08,1.84,1.3,9.75,1.03,6.0,17.32,14.53,1.73,2.96,2.09,3.94,1.65,1.06,3.62
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,51.39,41.19,38.58,38.99,37.49,63.99,38.96,41.29,46.78,51.52,20.18,43.15,39.59,30.66,44.29,30.11,77.96
hsa-miR-195-3p,35.92,14.49,22.88,16.27,16.66,34.13,14.02,24.56,31.79,29.05,12.75,22.02,22.27,17.72,14.62,19.84,12.2
hsa-miR-195-5p,41.44,29.24,23.71,29.47,19.01,54.85,31.88,27.47,34.63,38.54,11.02,29.62,28.17,22.22,36.59,25.51,20.4
hsa-miR-196a-5p,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.36,0.0,0.19,0.0,0.0,0.19,0.0,0.11,0.0,0.0
hsa-miR-196b-5p,0.0,0.25,0.1,0.0,0.0,0.61,0.0,0.18,0.0,0.0,0.13,0.13,0.38,0.14,0.0,0.35,0.95
hsa-miR-197-3p,1.66,2.03,2.5,3.38,2.08,1.22,2.21,4.91,1.81,2.13,2.39,2.96,2.09,2.53,2.86,2.13,5.15
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.19
hsa-miR-199a-3p,62.44,23.9,15.91,8.6,45.82,68.87,16.82,37.29,44.97,55.0,33.73,22.67,14.28,63.98,100.77,81.48,67.1
hsa-miR-199a-5p,16.58,15.25,13.1,24.56,14.58,17.67,25.68,19.28,17.32,22.47,18.06,15.46,19.61,20.39,18.57,30.82,25.73
hsa-miR-199b-3p,9.95,59.24,57.71,65.4,9.11,21.33,67.0,7.28,7.24,5.62,5.44,55.38,69.1,8.3,5.05,8.86,20.78
hsa-miR-199b-5p,6.63,15.25,10.92,17.5,7.55,9.14,23.17,4.37,3.88,5.42,4.51,12.75,15.04,14.06,16.48,14.52,6.1
hsa-miR-19a-3p,2.76,1.27,1.04,1.23,0.78,6.7,0.59,2.55,0.78,1.94,0.53,1.8,1.52,0.98,1.65,1.06,5.15
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-19b-3p,36.47,13.98,14.25,18.42,8.85,40.22,17.86,24.19,22.23,25.56,10.49,17.13,13.52,17.86,23.96,13.46,34.5
hsa-miR-200a-3p,21.0,14.49,19.65,15.97,11.72,30.47,13.43,16.01,21.19,16.66,10.62,17.65,17.13,16.87,16.59,17.71,13.92
hsa-miR-200b-3p,2.21,3.05,3.12,2.46,1.82,3.66,2.8,3.27,3.1,2.52,1.73,3.35,3.24,4.36,4.07,2.48,1.33
hsa-miR-200b-5p,0.0,0.25,0.83,0.0,0.78,3.05,0.59,0.55,0.78,1.16,0.13,0.9,0.57,0.84,0.44,1.06,0.57
hsa-miR-200c-3p,3.87,1.53,1.66,0.92,1.56,1.83,1.77,1.27,2.07,0.97,1.59,2.45,1.52,1.83,0.99,1.77,1.14
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.19,0.13,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-203a-3p,6.08,1.53,4.16,2.46,1.04,6.7,2.66,2.73,6.2,3.49,0.66,4.64,2.47,3.23,3.3,1.77,5.34
hsa-miR-204-3p,826.07,215.09,348.86,196.19,233.02,821.54,138.57,526.96,891.94,818.46,198.64,261.08,273.73,189.98,136.7,195.9,383.71
hsa-miR-204-5p,49.18,57.46,60.1,43.9,63.27,45.1,68.92,35.11,25.33,52.29,34.79,57.96,59.39,52.59,48.46,44.99,14.49
hsa-miR-205-5p,0.0,0.25,0.0,0.0,0.0,0.61,0.3,0.0,0.0,0.39,0.13,0.0,0.19,0.0,0.0,0.35,0.0
hsa-miR-206,312.19,150.26,211.19,132.02,121.33,386.39,138.57,192.27,316.87,251.0,70.77,208.27,158.0,243.13,121.21,138.16,76.82
hsa-miR-208b-3p,0.55,0.0,0.1,0.0,0.0,0.61,0.15,0.0,0.0,0.19,0.0,0.13,0.0,0.28,0.0,0.0,0.19
hsa-miR-20a-5p,17.13,9.41,9.98,8.29,8.59,11.58,12.69,10.19,8.79,11.04,6.24,9.27,11.23,8.3,22.86,5.67,27.83
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,2.76,1.27,1.14,1.54,0.52,1.22,1.48,0.73,0.52,1.16,0.8,1.8,0.95,1.55,1.98,1.42,2.86
hsa-miR-21-3p,0.0,0.0,0.1,0.31,0.26,1.22,0.15,0.18,0.0,0.19,0.13,0.0,0.57,0.42,0.22,0.0,2.67
hsa-miR-21-5p,3841.92,3822.33,3270.68,3095.1,2227.13,5750.79,3097.95,2093.1,3401.06,3297.47,2037.38,3985.2,3786.6,3331.86,4914.22,4181.97,5288.13
hsa-miR-210-3p,5.53,5.08,5.51,4.61,1.82,4.27,5.31,3.82,1.81,3.68,3.05,3.22,4.95,3.52,4.29,5.31,5.53
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
hsa-miR-211-5p,0.55,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.28,0.0,0.35,0.19
hsa-miR-2110,0.0,0.0,0.21,0.31,0.52,0.0,0.15,0.0,0.78,0.58,0.4,0.0,0.19,0.14,0.33,0.0,1.52
hsa-miR-2113,14.92,5.08,11.02,5.83,7.03,20.72,5.02,9.46,11.37,12.2,5.05,13.01,8.38,6.05,5.05,7.44,12.39
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.11,0.0,0.0
hsa-miR-212-3p,13.81,19.58,25.79,19.34,20.05,10.36,25.97,11.1,8.53,12.98,19.39,30.27,22.84,17.3,27.8,18.42,23.45
hsa-miR-212-5p,150.85,56.44,73.1,58.03,57.8,150.53,70.83,93.5,154.56,168.88,35.98,87.71,81.09,64.83,59.01,62.7,29.36
hsa-miR-214-3p,0.0,0.0,0.31,0.0,0.26,1.83,0.15,2.55,0.52,0.58,0.27,0.26,0.38,0.0,0.22,0.0,0.38
hsa-miR-214-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.19,0.0,0.39,0.0,0.42,0.44,0.0,0.0
hsa-miR-215-5p,1.66,0.51,2.7,2.76,2.08,7.92,3.39,7.09,3.1,2.52,0.13,1.03,1.52,2.81,2.42,2.83,11.06
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-216a-5p,0.0,1.02,0.62,0.92,0.26,2.44,0.44,0.36,1.55,0.77,0.27,0.52,0.38,0.84,0.77,0.71,0.38
hsa-miR-216b-3p,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,14.37,5.08,7.38,5.22,6.25,11.58,7.82,4.0,13.96,8.13,3.85,8.89,9.14,7.87,4.07,6.38,5.34
hsa-miR-217-5p,1.11,2.29,0.83,0.92,2.08,3.66,1.77,0.55,1.81,1.94,1.2,1.8,1.14,2.11,1.76,1.42,1.14
hsa-miR-218-1-3p,1.11,0.0,0.21,0.0,0.0,1.22,0.0,0.73,0.0,0.19,0.0,0.13,0.0,0.14,0.11,0.0,0.0
hsa-miR-218-2-3p,1.11,0.25,0.73,0.0,0.0,0.61,0.59,0.36,1.29,0.39,0.4,0.9,1.33,0.56,0.66,0.71,1.33
hsa-miR-218-5p,7556.75,2936.79,2771.46,2307.59,1999.05,11436.98,2899.32,5721.79,4753.57,7122.51,1644.09,3194.76,3352.59,2660.26,3997.53,2683.12,4425.2
hsa-miR-219a-2-3p,237.05,1124.53,1307.07,450.71,381.69,486.95,85.15,433.46,1964.54,2377.72,809.56,505.02,892.21,505.53,1161.74,308.2,1487.01
hsa-miR-219a-5p,14.92,21.87,16.95,19.96,2.6,42.66,7.67,12.19,8.53,25.76,3.59,11.85,16.18,14.34,19.67,21.61,32.41
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.19
hsa-miR-22-3p,5693.53,2748.91,2549.98,2549.83,1827.21,5812.95,2158.52,3185.95,5191.66,5261.9,1743.67,2761.47,2800.17,2527.65,2354.58,2838.64,4137.37
hsa-miR-22-5p,219.36,110.09,106.17,97.63,68.74,223.06,79.54,91.68,158.69,182.63,64.27,101.49,104.51,80.01,72.97,106.98,172.51
hsa-miR-221-3p,1471.46,1995.32,1578.15,1759.55,1282.28,1493.16,1698.98,1042.09,1087.34,1436.86,925.61,1525.76,1482.51,1363.46,1421.85,1411.35,1137.23
hsa-miR-221-5p,40.34,26.95,25.79,25.18,20.57,62.16,31.88,32.01,27.4,41.06,17.39,31.94,32.55,23.2,29.78,28.69,17.54
hsa-miR-222-3p,1304.03,726.63,900.7,725.19,659.49,1122.61,625.55,846.19,1173.92,1174.63,482.26,707.24,777.99,482.47,545.38,724.45,553.75
hsa-miR-222-5p,0.0,0.0,0.21,0.0,0.0,0.0,0.44,0.0,0.0,0.39,0.4,0.13,0.0,0.0,0.11,0.0,0.0
hsa-miR-223-3p,6.08,4.07,1.66,3.68,7.55,12.8,4.87,11.1,4.39,7.94,8.1,4.12,8.76,8.58,4.84,7.09,17.35
hsa-miR-223-5p,11.05,7.37,6.97,9.21,23.17,17.67,7.23,6.37,11.11,12.98,8.76,6.57,23.99,12.52,4.62,12.04,37.36
hsa-miR-224-3p,0.0,0.0,0.21,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
hsa-miR-224-5p,8.29,0.51,2.18,2.46,3.65,6.09,2.07,3.27,2.58,2.91,1.06,2.19,4.0,2.25,1.21,2.48,3.24
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-2355-3p,0.0,0.25,0.21,0.31,0.0,0.61,0.0,0.0,0.52,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.57
hsa-miR-2355-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,19.34,91.27,21.94,33.47,36.71,49.98,27.89,38.38,7.24,58.49,25.1,32.33,101.27,104.48,101.76,75.46,131.15
hsa-miR-23a-5p,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.19,0.13,0.0,0.19,0.14,0.0,0.0,0.57
hsa-miR-23b-3p,101.67,93.31,181.55,139.7,119.77,42.66,138.57,39.11,54.28,65.27,75.42,183.8,86.8,57.94,124.83,59.51,182.61
hsa-miR-23b-5p,18.23,4.32,4.26,2.15,2.34,11.58,3.84,5.64,7.75,13.56,2.66,4.89,4.95,3.52,2.75,3.54,5.72
hsa-miR-23c,0.0,0.0,0.1,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.0,0.13,0.19,0.14,0.11,0.0,0.0
hsa-miR-24-1-5p,19.89,8.64,17.47,7.98,1.04,24.99,0.15,8.55,0.0,11.04,5.58,1.29,12.56,7.31,11.21,7.09,8.58
hsa-miR-24-2-5p,1.66,1.02,0.62,0.31,2.34,2.44,0.3,2.18,0.78,1.55,0.66,1.03,1.14,1.12,0.66,1.42,4.96
hsa-miR-24-3p,2166.57,1849.38,2140.91,584.88,1519.73,5550.89,862.85,2265.9,2771.19,1690.57,357.45,1358.58,569.93,1311.29,492.74,1386.55,3079.06
hsa-miR-25-3p,1530.03,301.03,409.8,287.68,410.59,1468.17,254.56,1049.01,1566.0,1299.54,303.67,485.32,458.38,334.25,366.15,339.02,864.84
hsa-miR-25-5p,2.21,1.27,0.52,1.54,1.04,1.83,0.59,1.82,1.55,2.71,1.2,0.64,0.95,0.56,0.44,0.35,0.76
hsa-miR-26a-1-3p,2.21,0.0,0.0,0.31,0.0,0.61,0.44,0.0,0.26,0.39,0.27,0.39,0.57,0.42,0.11,0.0,0.0
hsa-miR-26a-2-3p,0.55,1.02,0.52,1.54,0.52,0.61,0.74,1.09,1.55,1.55,0.8,2.45,0.95,0.42,1.54,1.06,0.19
hsa-miR-26a-5p,4271.25,2199.74,2219.21,2436.54,2326.32,3796.89,3078.47,2851.98,3176.46,3981.91,1987.72,2504.13,3365.53,1670.85,2399.86,2866.27,2709.83
hsa-miR-26b-3p,0.0,1.53,0.73,0.61,0.52,1.83,0.3,0.73,0.26,0.58,0.0,0.64,0.76,0.28,1.1,1.77,0.76
hsa-miR-26b-5p,39.23,40.93,44.3,60.79,38.53,53.63,59.32,26.01,35.41,41.45,33.33,47.14,59.2,28.83,77.36,63.41,120.28
hsa-miR-27a-3p,592.89,343.99,428.72,389.0,233.54,814.23,230.06,339.79,450.49,585.47,152.3,340.8,340.93,245.66,353.73,318.83,682.6
hsa-miR-27a-5p,0.55,1.27,0.42,0.31,1.82,0.61,0.15,0.18,0.0,0.58,0.53,0.64,0.76,3.94,0.55,0.71,2.86
hsa-miR-27b-3p,3926.46,2600.93,3512.34,2739.88,1625.95,5366.23,2433.59,1971.41,3043.61,2885.14,1306.43,3204.8,3020.03,2066.7,4252.14,2375.28,3361.36
hsa-miR-27b-5p,0.0,1.78,3.85,3.38,2.34,3.66,3.39,1.27,2.33,1.74,1.06,2.96,2.28,3.37,1.98,1.06,1.72
hsa-miR-28-3p,13.81,4.32,4.68,5.83,9.89,18.28,5.16,12.19,19.64,15.88,7.44,4.89,9.52,8.86,4.07,4.96,16.2
hsa-miR-28-5p,32.6,15.76,23.71,16.58,15.36,38.4,20.96,16.19,25.59,30.99,7.83,20.61,18.46,17.72,21.76,17.0,10.67
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.21,0.61,0.0,0.0,0.0,0.18,0.0,0.39,0.13,0.13,0.0,0.42,0.33,0.0,0.0
hsa-miR-29a-3p,1740.0,1110.04,920.15,1144.58,680.06,1691.23,1127.88,1026.45,1013.67,1600.12,555.16,1016.62,1188.41,791.13,1292.51,947.63,1070.89
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.57,0.28,0.11,0.0,0.19
hsa-miR-29b-1-5p,0.55,0.25,0.1,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.13,0.26,0.0,0.0,0.0,0.35,0.19
hsa-miR-29b-2-5p,2.76,0.51,0.83,0.31,0.26,1.22,0.3,0.91,1.29,0.19,0.4,1.29,0.57,1.12,0.88,0.0,0.57
hsa-miR-29b-3p,19.89,13.22,20.38,26.71,7.03,28.64,17.56,10.73,10.34,10.26,7.3,17.13,15.42,12.23,28.13,13.82,16.01
hsa-miR-29c-3p,29.29,33.56,29.64,44.83,16.14,40.83,39.99,16.37,22.74,30.21,16.33,28.34,35.22,30.09,56.7,26.57,46.89
hsa-miR-29c-5p,6.63,15.51,11.75,11.05,9.11,8.53,19.33,6.55,4.65,8.72,4.12,13.52,11.99,17.58,6.81,8.86,3.62
hsa-miR-301a-3p,0.55,0.25,0.31,0.61,0.0,0.61,0.15,0.18,0.26,0.19,0.13,0.26,0.19,0.0,0.11,0.35,0.19
hsa-miR-301a-5p,6.63,1.78,3.02,3.99,1.3,3.05,2.21,2.36,2.33,3.1,0.66,2.06,2.47,2.53,2.09,3.54,1.14
hsa-miR-301b-3p,1.11,0.0,0.0,0.0,0.0,0.61,0.0,0.18,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-5p,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302d-3p,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-3p,0.0,0.51,0.31,0.0,0.26,0.0,0.15,0.18,0.26,0.39,0.13,0.26,0.57,0.84,0.11,0.0,0.57
hsa-miR-3059-5p,0.0,1.53,1.77,0.92,0.78,0.0,0.74,0.18,0.52,0.58,0.93,1.29,0.57,0.98,1.21,1.42,0.95
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.14,0.0,0.35,0.0
hsa-miR-3064-5p,0.55,0.0,1.35,0.31,0.26,3.05,1.03,1.64,1.81,0.77,0.66,1.67,0.57,1.69,1.21,0.0,0.95
