miRNA,SRR18110733,SRR18110734,SRR18110735,SRR18110736,SRR18110737,SRR18110738,SRR18110739,SRR18110740,SRR18110741,SRR18110742,SRR18110743,SRR18110744,SRR18110745,SRR18110746,SRR18110747,SRR18110748,SRR18110749,SRR18110750,SRR18110751,SRR18110752
hsa-miR-195-5p,0.96,0.0,1.12,0.0,1.09,0.33,0.0,0.0,0.0,0.0,1.38,2.58,0.0,0.0,0.0,3.19,0.84,0.0,9.71,0.0
hsa-miR-196a-5p,13.47,5.61,34.26,0.28,64.67,0.49,3.14,9.04,5.22,0.54,395.86,486.36,4.25,12.57,38.81,126.26,1.12,20.87,284.35,570.47
hsa-miR-196b-5p,6.74,2.8,13.78,0.0,5.73,0.16,0.42,1.81,0.0,1.97,157.24,116.95,2.43,0.0,11.09,31.56,3.09,3.87,137.32,314.15
hsa-miR-197-3p,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,3.09,0.0,0.0,0.0,0.0,0.28,0.0,12.48,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1972,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,0.96,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,4.64,1.82,12.57,0.0,0.87,15.19,0.3,4.16,7.81
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,1.39,0.0
hsa-miR-199b-3p,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0,0.0,4.78,0.3,27.74,21.88
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.28,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1.82,0.0,0.0,0.87,1.12,0.0,2.77,0.0
hsa-miR-19b-3p,1.92,0.0,6.7,0.0,0.0,0.33,0.0,0.0,0.0,0.72,17.93,12.36,14.57,0.0,2.38,3.76,0.84,1.79,30.52,7.81
hsa-miR-200a-3p,18.28,25.23,112.85,0.28,9.28,6.76,1.67,1.81,3.05,5.92,322.76,337.98,43.72,14.37,62.57,105.7,7.03,39.35,597.82,309.46
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,1.45,0.0,0.0,2.77,0.0
hsa-miR-200b-3p,14.43,8.41,61.08,0.85,4.64,4.62,0.84,1.81,4.79,2.33,176.55,231.84,5.47,0.0,67.32,68.92,20.81,23.85,352.31,104.72
hsa-miR-200b-5p,0.0,0.0,2.98,0.0,0.55,0.0,0.0,0.0,0.0,0.0,2.76,1.03,0.0,0.0,0.0,1.45,0.0,0.0,11.1,0.0
hsa-miR-200c-3p,14.43,9.81,92.37,0.85,6.0,6.59,2.72,0.0,22.62,4.85,183.45,235.97,14.57,0.0,118.01,37.07,7.87,10.13,337.05,125.03
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.6,1.39,0.0
hsa-miR-203a-3p,35.6,1.4,3.72,6.8,36.02,8.08,0.0,21.69,23.06,21.0,565.52,426.08,493.1,1187.17,318.39,194.02,220.2,3.28,711.56,1933.34
hsa-miR-204-3p,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0
hsa-miR-204-5p,0.96,4.2,19.74,0.0,3.82,0.66,0.0,0.0,0.0,0.18,67.59,59.25,1.21,0.0,41.98,11.87,0.0,1.19,135.93,34.38
hsa-miR-205-5p,2.89,0.0,43.2,0.57,3.27,2.8,0.21,0.9,0.0,3.77,56.55,39.67,4.25,80.82,6.34,4.92,11.53,14.31,313.47,92.21
hsa-miR-206,27.91,0.0,0.0,0.0,3.0,0.0,0.21,0.0,5.22,0.0,11.03,24.21,0.0,3.59,12.67,8.4,1.12,0.89,13.87,54.7
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0
hsa-miR-208a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,15.17,20.09,0.61,1.8,0.0,3.76,0.28,2.09,13.87,3.13
hsa-miR-20b-5p,0.0,0.0,2.98,0.0,0.0,0.49,0.0,0.0,0.0,0.18,9.66,24.21,0.61,0.0,4.75,6.95,0.0,0.3,4.16,3.13
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
hsa-miR-21-5p,25.98,22.43,150.47,0.85,27.56,7.25,1.25,2.71,8.7,10.41,626.21,334.89,54.65,77.23,69.7,172.59,25.31,38.15,1238.64,292.27
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,6.18,0.61,0.0,0.0,0.29,0.56,1.79,12.48,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
hsa-miR-22-3p,0.0,1.4,0.74,0.0,1.91,0.66,0.0,1.81,0.0,0.0,17.93,8.76,1.82,1.8,0.0,4.63,1.97,1.49,26.35,15.63
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13
hsa-miR-221-3p,0.0,1.4,14.53,0.0,0.0,0.33,0.0,0.0,1.74,0.0,9.66,21.64,9.11,26.94,0.0,2.9,0.56,3.87,45.77,31.26
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.3,0.0,0.0
hsa-miR-222-3p,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.9,0.0,0.0,2.76,3.61,0.0,0.0,0.0,0.29,0.0,0.6,0.0,14.07
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,0.0,0.0,12.29,0.0,6.0,0.99,0.0,0.0,0.0,0.54,2.76,22.15,210.12,41.31,5.54,3.76,2.53,1.79,11.1,15.63
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.28,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.74,0.0,0.27,0.16,0.0,0.0,0.44,0.54,1.38,8.24,4.25,0.0,0.0,1.16,1.41,2.98,18.03,23.44
hsa-miR-23a-3p,5.77,1.4,17.5,0.28,4.64,4.29,0.0,1.81,0.0,1.44,48.28,38.13,46.76,61.06,11.88,7.82,13.78,10.13,377.28,46.89
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,1.4,16.39,0.0,1.91,0.33,0.63,0.9,0.44,0.0,40.0,72.13,1.82,53.88,11.88,10.71,1.97,13.71,210.83,96.9
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-23c,0.0,1.4,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.96,0.0,4.47,0.0,1.64,0.99,0.0,0.0,0.0,0.18,16.55,37.61,3.64,3.59,0.0,6.95,3.94,1.79,43.0,46.89
hsa-miR-25-3p,0.0,0.0,1.86,0.0,1.36,0.33,0.21,0.9,0.0,0.54,35.86,8.76,14.57,0.0,5.54,10.14,1.12,2.38,52.71,18.76
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.28,0.0,0.0,0.0
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,1.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,6.94,0.0
hsa-miR-26a-5p,13.47,30.84,119.18,0.0,16.65,6.43,1.88,4.52,0.0,5.57,543.45,699.65,76.52,43.1,91.87,143.92,41.62,69.45,1577.08,1053.41
hsa-miR-26b-5p,18.28,12.61,108.75,0.28,24.83,5.6,4.18,2.71,6.53,10.41,384.83,507.48,68.01,12.57,19.8,154.35,15.47,38.45,961.23,573.59
hsa-miR-27a-3p,0.0,0.0,4.47,0.0,1.91,1.48,0.0,0.9,0.44,1.26,0.0,18.03,9.11,26.94,0.79,7.82,8.44,6.86,58.26,45.32
hsa-miR-27a-5p,0.0,0.0,1.12,0.0,0.0,1.48,0.0,0.0,0.0,0.54,0.0,1.03,8.5,1.8,10.3,0.0,0.84,0.89,0.0,0.0
hsa-miR-27b-3p,5.77,7.01,40.6,0.0,44.75,2.14,8.99,2.71,20.45,2.69,285.52,411.65,49.8,46.7,34.85,146.24,9.56,28.32,629.72,1014.34
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0
hsa-miR-28-3p,0.0,1.4,1.86,0.0,0.27,0.0,0.21,0.0,0.0,1.08,16.55,10.3,2.43,0.0,0.0,4.63,0.56,0.3,34.68,18.76
hsa-miR-28-5p,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,1.4,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.61,5.39,0.0,0.29,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,6.74,7.01,63.32,0.28,13.37,5.27,0.0,0.0,4.79,2.51,100.69,124.17,147.57,32.33,1.58,33.3,18.84,15.8,320.41,109.4
hsa-miR-29a-5p,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,3.85,2.8,36.5,0.0,7.91,1.81,0.42,0.0,9.57,1.8,100.69,113.86,14.57,26.94,13.46,35.62,5.34,15.5,231.64,171.92
hsa-miR-29c-3p,15.4,2.8,120.67,0.57,13.37,10.71,1.46,1.81,1.31,3.95,304.83,271.51,201.61,0.0,26.93,72.68,9.56,25.63,352.31,262.57
hsa-miR-29c-5p,0.96,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.36,8.28,5.15,0.0,0.0,0.0,3.19,1.12,0.0,47.16,1.56
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.29,0.0,0.0,2.77,0.0
hsa-miR-3065-5p,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,8.24,0.0,0.0,0.0,0.29,0.28,0.0,1.39,0.0
hsa-miR-3085-3p,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,7.7,8.41,48.79,0.57,8.73,3.63,2.09,0.0,5.66,1.26,146.21,226.69,21.25,16.16,33.26,29.83,5.91,24.74,332.89,242.25
hsa-miR-30a-5p,28.87,42.05,354.19,0.85,46.66,13.68,8.57,3.61,26.1,10.95,1771.04,2549.25,252.02,57.47,125.14,469.41,18.84,203.88,5352.63,3497.83
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.25
hsa-miR-30b-5p,0.0,1.4,19.74,0.0,0.55,2.47,0.0,0.0,0.0,1.44,27.59,56.16,28.54,0.0,5.54,7.82,2.25,5.07,101.25,14.07
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.58,0.0,0.3,0.0,0.0
hsa-miR-30c-2-3p,0.0,1.4,5.21,0.0,1.09,0.0,0.21,0.0,0.0,0.0,19.31,15.97,0.0,0.0,0.0,12.45,0.56,1.79,34.68,23.44
hsa-miR-30c-5p,7.7,11.21,61.08,0.85,5.73,5.11,1.67,0.0,5.66,2.33,150.35,310.16,43.12,7.18,11.88,62.55,4.22,19.37,735.14,135.97
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,8.28,0.0,0.0,0.0,3.17,1.16,0.84,0.0,1.39,0.0
hsa-miR-30d-5p,6.74,11.21,117.69,0.0,9.55,6.43,1.88,0.9,4.79,5.03,427.59,681.1,65.59,26.94,50.69,103.96,13.22,54.55,865.52,328.21
hsa-miR-30e-3p,0.0,0.0,15.27,0.28,1.64,0.33,0.0,0.0,0.0,0.0,24.83,25.76,10.32,1.8,3.96,4.34,2.25,2.68,56.87,32.82
hsa-miR-30e-5p,7.7,15.42,82.31,0.28,8.73,3.46,1.25,2.71,0.0,2.69,377.93,366.83,56.48,5.39,18.22,66.02,9.56,31.89,604.75,303.21
hsa-miR-31-3p,0.0,1.4,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-31-5p,0.0,0.0,4.47,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,3.61,0.61,0.0,2.38,0.58,0.84,0.6,33.29,0.0
hsa-miR-3116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.96,0.0,1.12,0.0,0.0,0.33,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.29,0.56,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,0.0,2.98,0.0,0.0,0.16,0.0,0.0,0.0,0.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0
hsa-miR-3160-3p,0.0,0.0,0.37,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,24.06,23.83,21.97,0.85,4.09,28.19,3.14,7.23,1.31,3.77,20.69,7.21,0.0,5.39,23.76,3.47,58.21,23.85,24.97,51.58
hsa-miR-3182,1.92,2.8,0.0,1.98,0.0,2.47,0.84,0.0,0.0,0.72,1.38,5.15,3.04,34.12,0.0,0.0,6.75,1.19,4.16,0.0
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,1.09,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.96,2.8,1.12,1.13,0.27,1.98,0.21,0.0,1.31,0.54,4.14,4.12,0.0,0.0,7.13,1.74,1.41,0.6,0.0,4.69
hsa-miR-3196,0.96,0.0,1.12,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3199,0.0,0.0,1.12,0.0,1.36,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,3.96,0.0,0.56,0.6,0.0,6.25
hsa-miR-32-5p,0.0,0.0,1.12,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.55,3.04,3.59,0.0,0.58,0.0,1.49,19.42,4.69
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0
hsa-miR-320a-3p,0.96,4.2,10.8,0.0,3.0,1.48,0.21,0.0,2.61,0.0,8.28,14.94,0.0,0.0,5.54,4.34,1.97,0.6,56.87,21.88
hsa-miR-320a-5p,3.85,5.61,15.27,1.13,8.19,2.97,0.0,0.0,0.44,0.72,0.0,2.06,0.0,1.8,0.0,0.0,1.97,1.79,0.0,7.81
hsa-miR-320b,1.92,1.4,0.0,0.0,0.0,0.33,0.0,0.9,0.0,0.0,1.38,0.0,0.0,37.72,0.0,0.58,1.12,1.19,26.35,42.2
hsa-miR-320c,0.0,2.8,3.35,0.85,0.27,0.0,0.21,0.9,0.0,0.54,15.17,9.79,0.0,10.78,3.96,0.0,0.56,1.79,6.94,0.0
hsa-miR-320d,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,1.82,0.0,0.0,1.74,2.25,1.19,9.71,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,2.77,0.0
hsa-miR-324-5p,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,4.69
hsa-miR-328-3p,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-335-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
hsa-miR-335-5p,4.81,0.0,7.08,0.0,1.64,0.33,0.21,0.0,0.0,0.0,78.62,71.61,7.29,0.0,1.58,40.25,0.56,4.17,34.68,32.82
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,1.49,0.0,0.0,0.0,0.63,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.55,0.0
hsa-miR-339-5p,0.96,0.0,0.74,0.0,0.82,0.16,0.0,0.0,0.0,0.36,12.41,8.24,0.0,1.8,0.0,1.74,0.56,0.3,8.32,0.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,8.98,0.0,0.58,0.28,0.3,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-340-5p,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,7.89,0.0,0.0,2.03,0.28,1.19,12.48,10.94
hsa-miR-342-3p,0.0,0.0,10.43,0.0,6.0,0.33,0.84,0.0,5.66,0.9,40.0,61.82,0.0,0.0,0.79,12.45,1.69,3.87,115.13,92.21
hsa-miR-342-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,1.92,0.0,3.72,0.0,0.55,0.33,0.0,0.0,0.0,0.0,5.52,9.79,7.89,0.0,0.0,4.05,3.66,1.19,23.58,21.88
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.18,2.76,21.12,0.61,0.0,1.58,2.61,0.0,0.6,19.42,1.56
hsa-miR-361-5p,0.0,0.0,0.37,0.0,0.27,0.33,0.21,0.0,0.0,0.18,8.28,0.0,0.0,0.0,0.0,0.58,0.28,0.3,22.19,6.25
hsa-miR-3613-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-3615,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,2.77,4.69
hsa-miR-3619-5p,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.96,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03,6.7,0.0,0.0,0.0,0.58,0.0,0.6,4.16,0.0
hsa-miR-363-3p,0.0,0.0,5.21,0.0,0.55,0.0,0.0,0.0,0.0,0.36,12.41,23.18,0.0,0.0,0.0,5.5,0.0,0.6,18.03,18.76
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,20.21,16.82,34.64,2.83,4.64,18.63,1.88,14.46,4.79,3.95,62.07,10.3,3.64,59.27,16.63,17.66,28.12,18.18,13.87,336.03
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.39,7.81
hsa-miR-365b-5p,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0
hsa-miR-3665,30.79,35.04,233.15,56.64,36.02,36.92,7.94,42.47,53.08,10.59,31.72,60.28,22.47,62.86,48.31,9.85,12.66,28.62,38.84,87.52
hsa-miR-3679-5p,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,9.71,7.81
hsa-miR-374a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,3.09,2.43,0.0,0.0,4.34,0.0,0.6,26.35,23.44
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
