miRNA,SRR13854880,SRR13854881,SRR13854882,SRR13854883,SRR13854884,SRR13854885,SRR13854886,SRR13854887,SRR13854888,SRR13854889
hsa-miR-200c-5p,0.75,0.0,0.25,0.0,0.0,0.42,0.0,0.44,0.0,0.0
hsa-miR-202-3p,0.11,0.11,0.0,0.59,0.91,0.0,0.0,0.18,0.07,0.17
hsa-miR-202-5p,2.25,2.78,2.27,4.13,5.31,1.41,3.37,3.98,3.31,1.04
hsa-miR-203a-3p,10.85,24.16,15.65,15.57,22.24,4.83,8.49,11.86,8.14,6.69
hsa-miR-203a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-203b-3p,0.0,0.67,0.0,0.0,0.0,0.0,1.63,0.35,0.0,0.0
hsa-miR-204-3p,0.27,0.45,2.14,1.53,0.23,0.52,0.47,0.27,1.73,0.06
hsa-miR-204-5p,8.87,9.8,9.59,10.97,17.99,6.48,9.42,1.95,5.98,2.54
hsa-miR-205-5p,0.21,0.22,1.01,1.18,2.35,0.33,0.93,0.44,0.22,0.17
hsa-miR-206,5.03,11.02,6.69,6.49,8.58,3.43,7.09,7.61,7.49,2.31
hsa-miR-208b-3p,0.0,0.11,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.07,0.0
hsa-miR-20a-5p,24.81,59.02,64.6,71.25,88.28,22.67,56.87,66.41,35.59,25.07
hsa-miR-20b-3p,0.0,0.0,0.5,0.0,0.0,0.14,0.0,0.09,0.0,0.0
hsa-miR-20b-5p,0.86,0.45,4.42,2.01,2.5,1.08,1.98,4.69,1.08,1.38
hsa-miR-21-3p,1.76,7.68,4.67,10.15,4.02,2.02,4.42,6.73,4.4,2.77
hsa-miR-21-5p,1303.16,2458.85,3704.11,4320.55,5868.94,1341.07,3719.67,4317.42,2361.27,1355.35
hsa-miR-210-3p,1.28,4.45,3.41,1.77,3.11,0.42,1.74,1.77,4.4,0.81
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
hsa-miR-2110,17.8,12.25,17.29,15.22,31.5,2.02,13.03,15.58,5.76,7.67
hsa-miR-2115-3p,0.05,0.0,0.0,0.83,0.46,0.0,0.12,0.27,0.07,0.35
hsa-miR-2115-5p,0.0,0.0,0.0,0.12,0.53,0.0,0.0,0.62,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-212-3p,0.53,0.33,0.25,0.35,0.08,0.33,0.23,0.09,0.0,0.0
hsa-miR-212-5p,0.0,0.45,0.63,0.12,0.38,0.61,0.0,1.06,0.22,0.0
hsa-miR-214-3p,1.66,2.45,1.39,2.01,2.28,0.56,0.7,1.33,0.29,0.23
hsa-miR-214-5p,0.05,0.0,2.4,1.42,0.68,0.05,0.0,1.68,0.79,0.0
hsa-miR-215-5p,7.7,20.27,20.82,10.62,22.7,3.47,10.82,26.56,9.08,5.59
hsa-miR-216b-5p,0.53,0.0,0.0,0.12,0.76,0.05,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.08,0.05,0.12,0.18,0.07,0.0
hsa-miR-218-1-3p,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-218-2-3p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,26.84,37.41,40.0,35.74,57.54,17.23,31.52,24.44,29.83,14.06
hsa-miR-219a-1-3p,0.0,0.45,0.63,0.47,1.21,0.0,0.0,0.44,0.43,0.12
hsa-miR-219a-2-3p,0.86,0.0,2.27,2.36,3.8,0.09,2.33,0.89,0.65,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.24,0.0,0.09,0.0,0.0,0.43,0.0
hsa-miR-22-3p,26.3,21.6,30.15,50.49,80.23,6.29,20.7,37.1,16.93,12.74
hsa-miR-22-5p,4.81,11.47,12.36,14.39,13.28,3.61,14.77,17.0,6.56,6.8
hsa-miR-221-3p,118.68,116.47,174.24,287.37,245.78,51.4,214.81,229.59,113.48,103.06
hsa-miR-221-5p,5.88,4.12,9.34,15.69,24.82,3.61,8.84,11.24,9.51,4.84
hsa-miR-222-3p,106.81,135.74,270.26,489.33,363.21,47.27,209.23,261.82,99.36,116.03
hsa-miR-222-5p,0.16,0.22,1.26,0.0,0.0,0.0,0.0,0.27,0.29,0.0
hsa-miR-223-3p,19.78,28.06,37.47,40.82,69.68,17.84,53.38,82.43,33.58,30.95
hsa-miR-223-5p,47.42,82.85,128.19,160.91,213.14,48.86,133.86,169.29,82.57,78.91
hsa-miR-224-3p,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,19.73,32.85,53.12,61.46,161.15,19.34,38.96,47.19,24.86,21.79
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.09,0.0,0.0
hsa-miR-2277-5p,0.75,0.11,0.0,0.94,1.14,0.28,0.35,0.09,0.36,0.52
hsa-miR-2278,0.0,0.0,0.0,0.0,0.15,0.0,0.35,0.09,0.0,0.0
hsa-miR-2355-3p,0.11,1.0,0.5,0.94,2.13,0.14,2.79,1.51,0.5,0.23
hsa-miR-2355-5p,0.0,0.0,0.13,0.0,0.0,0.19,0.0,0.0,0.07,0.0
hsa-miR-23a-3p,58.43,101.11,264.58,177.89,174.89,65.15,125.14,178.32,205.21,83.41
hsa-miR-23a-5p,1.87,2.12,3.03,1.18,1.29,1.31,3.61,3.54,2.23,3.92
hsa-miR-23b-3p,22.29,33.96,68.64,54.38,94.12,16.1,40.82,35.59,51.16,30.32
hsa-miR-23b-5p,0.91,1.56,0.88,1.53,2.96,0.14,0.58,0.8,1.51,1.21
hsa-miR-23c,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-24-1-5p,0.43,0.78,2.78,2.83,1.21,0.28,0.93,0.18,0.29,0.06
hsa-miR-24-2-5p,7.48,12.58,18.8,23.24,31.35,4.98,24.42,18.42,11.89,9.22
hsa-miR-24-3p,0.05,0.0,0.25,0.24,0.91,0.09,0.12,0.0,0.07,0.06
hsa-miR-25-3p,253.14,407.77,367.41,641.62,1057.14,133.78,374.14,686.91,285.04,173.68
hsa-miR-25-5p,3.64,2.56,5.68,10.03,9.49,1.08,3.26,7.53,1.73,4.32
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.48,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.05,1.34,1.64,0.35,2.43,0.09,0.81,1.59,1.22,0.52
hsa-miR-26a-5p,1600.13,2120.45,6272.06,6592.24,8421.79,1417.91,3560.57,6327.95,2385.05,2351.18
hsa-miR-26b-3p,1.66,1.67,1.64,5.31,4.4,0.38,2.09,1.51,0.43,0.63
hsa-miR-26b-5p,73.46,78.84,199.35,202.9,325.79,53.51,132.58,279.26,85.74,98.22
hsa-miR-27a-3p,76.72,156.34,415.23,391.06,549.48,91.39,219.11,441.83,168.75,150.62
hsa-miR-27a-5p,22.51,27.62,48.95,45.65,93.74,13.99,71.64,45.42,115.0,45.42
hsa-miR-27b-3p,112.37,136.96,269.75,241.71,431.37,66.42,175.5,268.64,167.67,128.89
hsa-miR-27b-5p,1.66,3.56,5.05,4.25,10.85,0.89,3.49,4.52,2.09,2.71
hsa-miR-28-3p,51.8,71.26,93.24,128.7,143.99,25.11,90.6,111.92,63.26,47.38
hsa-miR-28-5p,9.36,8.13,14.64,30.67,27.02,3.29,17.45,24.7,6.34,9.51
hsa-miR-296-3p,0.32,0.45,0.25,0.47,1.06,0.47,0.12,0.71,1.08,0.29
hsa-miR-296-5p,0.21,0.0,0.25,0.47,2.28,0.05,0.81,0.27,0.58,0.17
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.38,0.42,0.0,0.09,0.0,0.0
hsa-miR-29a-3p,63.08,80.62,118.47,126.46,165.63,47.97,102.35,90.05,78.83,40.29
hsa-miR-29a-5p,0.0,0.0,0.25,0.0,1.44,0.09,0.0,0.09,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.25,0.24,0.3,0.28,0.0,0.18,0.0,0.12
hsa-miR-29b-2-5p,0.0,0.78,0.0,0.35,0.0,0.05,0.0,0.27,0.0,0.46
hsa-miR-29b-3p,2.99,4.79,7.7,7.67,10.4,5.96,3.49,6.99,3.82,0.69
hsa-miR-29c-3p,0.48,0.11,1.26,3.42,1.29,0.52,2.56,1.06,1.8,0.81
hsa-miR-29c-5p,1.23,0.78,0.63,1.42,0.46,0.14,1.16,0.44,0.86,0.46
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-301a-5p,0.21,0.67,1.01,2.71,2.73,0.28,0.35,0.89,0.36,0.69
hsa-miR-301b-3p,0.05,0.0,0.5,0.35,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-301b-5p,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-5p,0.05,0.22,0.5,0.59,0.0,0.0,0.0,0.97,0.0,0.29
hsa-miR-3064-5p,0.27,0.11,0.5,0.24,0.53,0.0,0.0,0.62,0.72,0.23
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.53,0.0,0.35,0.53,0.36,0.4
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.18,0.0,0.0
hsa-miR-30a-3p,22.67,42.65,109.89,72.43,145.43,20.04,51.06,74.02,38.98,34.87
hsa-miR-30a-5p,176.31,311.89,499.0,371.95,592.59,172.27,323.78,369.58,303.85,202.79
hsa-miR-30b-3p,2.03,0.67,1.64,2.71,4.4,0.19,0.12,2.13,1.08,1.1
hsa-miR-30b-5p,13.69,20.71,21.95,26.42,37.73,12.44,19.19,19.48,20.39,10.43
hsa-miR-30c-1-3p,1.55,1.11,1.39,1.3,0.99,0.56,1.74,3.19,1.01,1.15
hsa-miR-30c-2-3p,3.58,7.24,8.96,6.13,10.4,2.49,2.44,5.76,3.17,4.5
hsa-miR-30c-5p,64.05,103.67,170.96,234.99,257.17,36.75,79.55,116.43,69.82,54.7
hsa-miR-30d-3p,0.69,0.11,1.26,1.77,1.52,0.84,0.81,1.59,0.86,0.46
hsa-miR-30d-5p,599.08,726.9,1701.54,2236.78,2832.19,441.7,1370.38,1895.69,897.57,745.03
hsa-miR-30e-3p,37.9,57.23,112.92,140.15,263.32,34.74,111.65,165.31,86.39,58.62
hsa-miR-30e-5p,53.14,71.71,125.29,149.23,201.07,45.02,124.21,150.17,83.15,53.84
hsa-miR-31-3p,1.23,3.12,4.16,0.47,0.23,1.27,3.26,0.35,3.46,0.29
hsa-miR-31-5p,6.52,10.36,8.71,10.03,9.79,2.3,13.84,7.79,9.37,2.13
hsa-miR-3115,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.07,0.0
hsa-miR-3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-3120-3p,0.27,0.0,0.25,3.19,1.97,0.38,1.74,0.71,0.5,0.98
hsa-miR-3120-5p,0.16,0.0,1.01,1.53,1.14,0.0,0.0,0.18,0.0,0.0
hsa-miR-3121-3p,0.0,0.0,0.25,0.0,0.08,0.0,0.35,0.53,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,1.21,0.0,0.23,0.27,0.5,0.06
hsa-miR-3126-3p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.16,0.22,0.0,2.12,1.75,0.23,1.98,0.62,0.07,0.23
hsa-miR-3130-3p,0.0,0.0,0.38,0.12,0.83,0.0,0.0,1.15,0.0,0.0
hsa-miR-3131,0.27,0.11,0.0,0.0,0.0,0.14,0.0,0.71,0.14,0.0
hsa-miR-3134,0.16,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.67,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
hsa-miR-3138,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.62,0.0,0.06
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.83,0.19,0.23,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.71,0.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3148,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-3150a-5p,0.05,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.16,0.22,0.38,0.71,0.0,0.0,0.0,0.0,0.14,0.52
hsa-miR-3157-3p,0.86,0.22,0.88,0.0,0.0,0.05,0.0,0.27,0.0,0.17
hsa-miR-3158-3p,0.8,66.92,3.41,40.7,71.5,16.43,28.49,34.44,3.46,8.42
hsa-miR-3160-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.11,0.0,0.0,0.12,0.38,0.0,0.23,0.44,0.36,0.0
hsa-miR-3164,0.0,0.0,0.0,0.24,0.99,0.19,0.0,0.27,0.0,0.12
hsa-miR-3165,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
hsa-miR-3168,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-3174,0.32,0.0,0.0,0.47,0.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.16,0.0,0.0,0.47,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,0.16,0.22,0.63,0.0,0.83,0.09,0.0,0.0,0.0,0.23
hsa-miR-3177-3p,1.12,2.34,1.01,0.94,3.04,0.05,1.28,1.06,0.94,1.27
hsa-miR-3178,1.34,0.0,0.25,0.12,0.0,0.0,0.0,0.18,0.07,0.0
hsa-miR-3179,0.0,0.0,0.5,0.12,1.14,0.05,0.0,0.89,0.43,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
hsa-miR-3180-3p,0.0,0.11,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-3182,0.05,0.0,0.13,0.0,0.08,0.0,0.35,0.0,0.07,0.12
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-3188,0.0,0.45,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.12
hsa-miR-3189-3p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-3190-5p,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,0.45,0.0,0.0,0.3,0.0,0.47,0.18,0.0,0.0
hsa-miR-3192-5p,0.37,0.0,0.0,0.35,1.82,0.09,0.23,0.0,0.0,0.35
hsa-miR-3195,0.11,0.11,0.25,0.24,0.3,0.0,0.12,0.09,0.07,0.06
hsa-miR-3196,0.0,0.33,0.13,0.12,0.3,0.05,0.0,0.27,0.0,0.0
hsa-miR-3198,0.27,0.0,0.0,0.0,2.28,0.0,0.23,0.89,0.22,0.12
hsa-miR-3199,0.0,0.67,0.0,0.47,0.08,0.0,0.23,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.78,1.51,0.47,1.29,0.28,0.93,0.53,0.07,0.06
hsa-miR-32-5p,2.25,3.01,9.21,8.38,17.15,1.83,7.09,9.65,4.4,3.23
hsa-miR-3200-3p,0.0,0.11,0.25,0.0,0.68,0.0,0.7,0.97,0.0,0.0
hsa-miR-3200-5p,0.05,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0
hsa-miR-3202,0.27,0.0,0.0,0.0,0.38,0.0,0.0,0.09,0.07,0.0
hsa-miR-320a-3p,1534.48,1669.82,1866.69,2315.22,3181.88,497.8,1578.91,1780.5,585.65,1035.14
hsa-miR-320a-5p,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-320b,125.95,78.06,146.74,174.36,236.45,34.92,111.07,143.26,41.43,86.41
hsa-miR-320c,16.57,20.38,12.62,28.19,29.83,5.4,10.47,26.92,8.43,10.95
hsa-miR-320d,2.35,5.23,11.48,7.79,2.13,0.52,1.16,9.21,2.31,1.9
hsa-miR-320e,0.0,0.0,0.13,2.24,1.37,0.0,0.81,0.27,0.0,0.81
hsa-miR-323a-3p,2.83,10.36,8.58,9.44,17.99,2.44,2.67,4.34,3.46,0.58
hsa-miR-323a-5p,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.12
hsa-miR-323b-3p,0.43,0.11,1.01,1.77,2.2,0.0,1.63,1.24,1.73,0.17
hsa-miR-324-3p,0.0,0.0,0.5,0.24,0.0,0.0,0.12,0.18,0.14,0.35
hsa-miR-324-5p,0.64,0.45,0.63,2.24,3.11,0.19,1.51,0.97,3.03,0.75
hsa-miR-326,1.23,2.12,1.39,3.3,6.83,0.8,2.09,3.01,0.65,0.81
hsa-miR-328-3p,7.11,13.58,22.08,21.71,24.06,5.73,17.1,10.63,13.26,4.84
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
hsa-miR-329-3p,0.11,0.0,1.39,1.89,0.0,0.09,0.35,0.44,1.01,0.12
hsa-miR-329-5p,0.27,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-330-3p,4.49,5.57,12.74,15.69,12.52,2.25,10.58,15.58,4.04,6.23
hsa-miR-330-5p,4.28,8.46,9.59,5.66,12.52,2.25,7.68,5.31,4.04,1.84
hsa-miR-331-3p,0.0,1.11,1.14,0.47,1.29,0.23,0.47,1.42,0.29,0.52
hsa-miR-331-5p,0.75,2.9,1.51,2.71,5.84,0.89,3.95,4.34,2.52,1.1
hsa-miR-335-3p,2.83,4.12,8.07,18.76,15.48,2.35,6.86,7.26,4.83,2.54
hsa-miR-335-5p,1.82,1.67,3.41,3.54,5.09,1.55,6.4,7.88,3.82,2.48
hsa-miR-337-3p,0.05,0.11,0.63,1.42,0.08,0.09,0.0,0.27,0.0,0.46
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.22,0.0
hsa-miR-338-3p,0.0,0.89,6.56,0.0,4.1,0.14,0.58,1.51,4.68,0.17
hsa-miR-338-5p,7.06,14.48,10.35,13.8,1.06,3.85,0.47,5.67,0.22,0.4
hsa-miR-339-3p,6.36,8.8,6.31,12.74,13.51,1.92,8.61,10.8,3.82,2.42
hsa-miR-339-5p,6.52,7.57,20.44,27.96,21.33,2.02,18.61,20.81,6.2,6.23
hsa-miR-33a-3p,0.43,0.22,0.0,0.35,0.46,0.09,0.58,0.8,1.01,0.06
hsa-miR-33a-5p,0.0,0.0,0.0,0.59,0.0,0.09,0.0,0.0,0.0,0.12
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.08,0.19,0.23,0.0,0.07,0.0
hsa-miR-33b-5p,0.0,0.0,0.25,0.0,0.0,0.09,0.23,0.35,0.0,0.0
hsa-miR-340-3p,2.94,3.34,17.29,25.83,39.7,1.88,10.7,11.6,5.04,4.27
hsa-miR-340-5p,25.87,36.86,62.96,94.14,151.96,21.69,62.69,106.96,42.37,35.8
hsa-miR-342-3p,12.62,24.83,49.84,51.08,46.68,11.45,34.66,39.05,22.41,15.85
hsa-miR-342-5p,55.87,74.61,189.76,160.44,134.81,27.98,59.78,122.9,39.41,35.85
hsa-miR-345-3p,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.23
hsa-miR-345-5p,2.03,4.45,10.6,12.15,12.07,1.69,9.77,8.06,3.1,3.11
hsa-miR-346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-34a-3p,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,8.98,12.58,7.95,5.31,14.73,6.01,7.33,5.84,9.22,4.61
hsa-miR-34b-3p,0.37,0.0,0.13,1.06,0.99,0.05,0.0,0.27,0.14,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.94,0.68,0.0,0.0,0.0,0.0,0.06
hsa-miR-34c-5p,4.92,10.24,0.88,6.72,8.5,3.9,7.44,6.29,16.86,1.15
hsa-miR-3605-3p,0.27,0.0,0.0,0.0,0.68,0.0,0.0,0.97,0.0,0.0
hsa-miR-3609,0.0,0.0,1.14,0.0,0.0,0.09,0.23,0.0,0.0,0.0
hsa-miR-361-3p,74.2,131.62,192.79,221.19,231.21,49.62,151.19,177.79,86.61,80.47
hsa-miR-361-5p,2.3,3.01,4.79,2.6,8.96,2.91,4.19,7.35,4.4,3.52
hsa-miR-3611,0.0,0.0,0.88,0.12,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,0.0,0.11,0.0,0.0,0.68,0.05,0.12,0.0,0.0,0.0
hsa-miR-3613-5p,0.53,0.33,1.89,3.07,3.04,1.17,2.44,2.57,1.3,1.1
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.18,0.0,0.12
hsa-miR-3615,14.17,22.83,15.65,50.49,33.25,6.9,13.84,15.85,12.32,6.8
hsa-miR-3617-5p,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
hsa-miR-3619-3p,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.05,0.33,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.27,0.11,1.64,1.18,1.59,0.23,0.58,0.71,1.66,0.17
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,1.87,6.9,1.26,0.59,6.0,0.19,2.09,0.89,0.94,0.23
hsa-miR-3622a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
hsa-miR-363-3p,63.94,105.78,133.36,205.85,345.45,58.44,142.82,194.08,105.49,78.85
hsa-miR-363-5p,0.16,0.11,0.5,0.94,0.61,0.0,0.23,0.09,0.0,0.0
hsa-miR-3646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
hsa-miR-3648,0.75,1.0,0.5,0.12,1.52,0.09,0.12,0.18,0.58,0.17
hsa-miR-3652,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
hsa-miR-365a-3p,0.27,0.0,0.5,0.0,1.29,0.28,0.0,0.27,0.07,0.17
hsa-miR-365a-5p,0.05,0.11,0.76,0.35,0.0,0.0,1.4,0.44,0.36,0.06
hsa-miR-365b-3p,0.11,1.89,0.25,0.24,0.0,0.0,1.63,0.62,1.01,0.06
hsa-miR-365b-5p,0.0,0.33,0.63,0.35,0.68,0.19,0.23,0.35,0.0,0.75
hsa-miR-3661,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.09,0.0,0.0
hsa-miR-3665,1.55,0.45,0.25,3.07,1.67,0.14,0.47,1.77,0.14,0.23
hsa-miR-3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.09,0.36,0.0
hsa-miR-3679-5p,0.21,1.45,0.25,0.71,0.61,0.42,0.93,0.18,0.0,0.58
hsa-miR-3680-5p,0.05,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-3681-5p,0.0,0.33,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,0.0,0.0,0.88,0.0,0.76,0.0,0.0,0.44,0.0,0.12
hsa-miR-3688-3p,0.0,0.33,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.23
hsa-miR-369-3p,0.96,2.34,0.38,1.3,1.9,0.99,1.4,1.51,3.1,1.27
hsa-miR-369-5p,0.69,0.78,1.89,5.07,1.97,0.05,1.16,2.39,0.36,0.0
hsa-miR-3690,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.06
hsa-miR-3691-5p,0.91,0.78,0.88,0.47,0.3,0.28,0.0,1.33,0.0,0.23
hsa-miR-370-3p,19.3,44.21,72.55,88.48,129.34,11.64,45.82,97.57,31.63,18.85
hsa-miR-370-5p,0.0,0.0,0.0,0.12,0.0,0.09,0.23,0.0,0.0,0.0
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.06
hsa-miR-372-3p,0.37,1.0,1.64,2.12,0.61,0.23,0.93,0.71,0.07,0.06
hsa-miR-374a-3p,1.87,3.45,7.57,3.54,12.14,3.0,3.02,5.05,1.44,1.67
hsa-miR-374a-5p,2.51,10.58,11.86,15.34,17.15,3.14,7.68,13.81,8.21,4.96
hsa-miR-374b-3p,0.59,0.0,0.38,1.18,0.83,0.0,0.12,0.8,0.0,0.29
hsa-miR-374b-5p,4.33,4.9,13.63,16.4,51.08,9.34,19.07,23.64,12.32,5.13
hsa-miR-374c-5p,0.11,0.0,0.38,0.0,0.08,0.05,0.0,0.89,0.0,0.0
hsa-miR-375-3p,7.27,9.91,15.65,16.75,7.14,3.47,6.05,10.71,8.79,3.52
hsa-miR-376a-3p,0.05,0.0,0.0,0.12,0.0,0.14,0.12,0.35,0.0,0.0
hsa-miR-376a-5p,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.25,0.0,0.61,0.0,0.23,0.09,0.0,0.0
hsa-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.27,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.62,0.14,0.06
hsa-miR-378a-3p,70.25,101.55,98.03,119.26,167.45,32.9,125.02,120.77,71.69,59.95
hsa-miR-378a-5p,0.64,0.0,1.64,2.12,2.43,0.23,1.16,0.44,0.0,0.35
hsa-miR-378b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
