miRNA,SRR8586300,SRR8586301,SRR8586302,SRR8586303,SRR8586304
hsa-miR-624-5p,0.0,0.0,3.09,0.0,1.3
hsa-miR-625-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-627-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-628-3p,0.0,7.27,3.09,10.2,2.35
hsa-miR-628-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-629-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-629-5p,2.34,0.0,0.0,2.27,8.6
hsa-miR-641,0.0,0.0,1.54,0.0,0.0
hsa-miR-6503-3p,0.0,0.0,0.0,0.0,1.3
hsa-miR-6509-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-651-5p,0.0,0.0,0.0,0.0,1.04
hsa-miR-652-3p,0.0,0.0,0.0,4.54,2.35
hsa-miR-652-5p,0.0,0.0,1.54,0.0,0.0
hsa-miR-653-3p,0.0,1.82,0.0,0.0,0.0
hsa-miR-654-3p,0.0,27.27,3.09,41.95,5.21
hsa-miR-654-5p,2.34,0.0,0.0,1.13,0.26
hsa-miR-656-3p,0.0,5.45,0.0,6.8,1.04
hsa-miR-659-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-660-5p,2.34,1.82,10.81,4.54,3.65
hsa-miR-663a,0.0,0.0,1.54,0.0,0.0
hsa-miR-664a-3p,0.0,0.0,0.0,2.27,0.26
hsa-miR-664a-5p,0.0,3.64,0.0,10.2,1.56
hsa-miR-665,0.0,1.82,0.0,1.13,0.78
hsa-miR-671-3p,2.34,0.0,1.54,4.54,1.56
hsa-miR-6729-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-6763-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-6770-5p,0.0,0.0,0.0,0.0,0.78
hsa-miR-6773-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-6805-5p,0.0,0.0,0.0,0.0,0.78
hsa-miR-6809-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-6815-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-6838-5p,0.0,1.82,0.0,0.0,0.0
hsa-miR-6856-5p,0.0,1.82,0.0,0.0,0.0
hsa-miR-6866-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-6875-5p,0.0,0.0,1.54,0.0,0.0
hsa-miR-7-1-3p,0.0,3.64,0.0,0.0,0.26
hsa-miR-7-5p,0.0,0.0,16.99,1.13,5.21
hsa-miR-708-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-708-5p,0.0,0.0,1.54,3.4,0.52
hsa-miR-7108-3p,0.0,1.82,1.54,0.0,0.0
hsa-miR-7110-3p,0.0,1.82,0.0,0.0,0.0
hsa-miR-744-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-744-5p,7.01,16.36,6.18,39.69,4.17
hsa-miR-758-3p,0.0,1.82,0.0,2.27,0.26
hsa-miR-766-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-769-5p,4.67,14.54,4.63,20.41,4.43
hsa-miR-7704,0.0,1.82,0.0,0.0,0.0
hsa-miR-7974,0.0,0.0,1.54,0.0,0.0
hsa-miR-8061,0.0,0.0,0.0,0.0,1.04
hsa-miR-8086,0.0,0.0,1.54,0.0,0.0
hsa-miR-873-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-874-3p,2.34,0.0,3.09,7.94,3.91
hsa-miR-877-5p,0.0,0.0,0.0,0.0,0.78
hsa-miR-885-3p,0.0,0.0,3.09,0.0,0.0
hsa-miR-885-5p,0.0,0.0,0.0,2.27,0.0
hsa-miR-889-3p,7.01,20.0,3.09,20.41,3.13
hsa-miR-890,0.0,0.0,0.0,0.0,0.26
hsa-miR-9-3p,0.0,0.0,1.54,0.0,0.0
hsa-miR-92a-1-5p,0.0,0.0,4.63,0.0,0.52
hsa-miR-92a-3p,74.79,178.14,302.75,244.92,124.1
hsa-miR-92b-3p,18.7,76.35,38.62,123.59,17.47
hsa-miR-92b-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-93-3p,0.0,5.45,0.0,2.27,0.0
hsa-miR-93-5p,2.34,0.0,13.9,7.94,6.78
hsa-miR-933,0.0,0.0,0.0,0.0,0.26
hsa-miR-941,2.34,1.82,6.18,12.47,3.65
hsa-miR-942-3p,0.0,0.0,0.0,0.0,0.52
hsa-miR-942-5p,2.34,0.0,0.0,2.27,0.26
hsa-miR-95-3p,0.0,0.0,0.0,9.07,1.04
hsa-miR-96-5p,25.71,18.18,9.27,28.35,39.37
hsa-miR-98-5p,7.01,23.63,54.06,78.24,7.56
hsa-miR-9901,0.0,0.0,4.63,0.0,0.0
hsa-miR-9985,0.0,0.0,0.0,0.0,1.04
hsa-miR-99a-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-99a-5p,1341.62,3790.1,1533.84,9206.04,2032.81
hsa-miR-99b-3p,0.0,0.0,1.54,1.13,0.26
hsa-miR-99b-5p,137.9,370.83,1317.59,1838.03,524.3
hsa-mir-12136-5p,0.0,9.09,0.0,6.8,0.0
hsa-mir-1273c-5p,0.0,0.0,0.0,2.27,0.0
hsa-mir-2110-5p,2.34,0.0,0.0,4.54,0.0
hsa-mir-3648-1-5p,0.0,0.0,1.54,0.0,0.26
hsa-mir-3648-2-5p,0.0,0.0,1.54,0.0,0.26
hsa-mir-3652-5p,0.0,0.0,4.63,0.0,0.0
hsa-mir-3908-5p,0.0,0.0,0.0,1.13,0.0
hsa-mir-421-3p,0.0,0.0,0.0,0.0,0.26
hsa-mir-4430-5p,0.0,0.0,0.0,1.13,0.0
hsa-mir-4460-5p,0.0,0.0,0.0,1.13,0.0
hsa-mir-5193-3p,4.67,0.0,0.0,2.27,0.0
hsa-mir-548ac-3p,0.0,0.0,0.0,0.0,0.52
hsa-mir-548ag-2-5p,0.0,0.0,0.0,2.27,0.0
hsa-mir-5684-5p,0.0,0.0,0.0,0.0,0.26
hsa-mir-643-3p,0.0,0.0,0.0,1.13,0.0
hsa-mir-8086-5p,0.0,0.0,0.0,3.4,0.26
hsa-mir-940-3p,0.0,0.0,0.0,1.13,0.0
