miRNA,SRR22696370,SRR22696371,SRR22696372,SRR22696373,SRR22696374,SRR22696375,SRR22696376,SRR22696377,SRR22696378,SRR22696379,SRR22696380,SRR22696381,SRR22696382,SRR22696383,SRR22696384,SRR22696385,SRR22696386,SRR22696387,SRR22696388,SRR22696389,SRR22696390,SRR22696391,SRR22696392,SRR22696393
hsa-miR-152-3p,38.27,19.89,5.25,0.59,0.0,0.0,64.35,0.0,17.5,48.85,0.0,35.62,0.0,0.0,52.57,24.2,0.0,34.08,2.93,57.15,0.0,26.28,36.06,0.0
hsa-miR-153-3p,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,17.07,173.55,90.26,63.95,73.15,0.0,80.04,78.92,52.09,132.67,262.74,76.69,0.0,63.97,230.7,93.27,28.19,108.52,50.7,79.3,0.0,0.0,70.43,0.62
hsa-miR-15a-5p,3117.58,1746.49,748.65,132.01,120.17,66.11,1137.86,539.57,501.41,3736.35,684.74,1153.53,115.77,425.13,905.88,1059.97,249.3,1067.06,113.55,894.08,70.98,92.77,997.0,87.06
hsa-miR-15b-3p,3.45,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,11.46,0.0,4.88,0.0,10.58,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,29.45,57.73,28.44,0.0,0.0,0.0,36.6,30.4,8.35,226.13,29.57,35.33,0.72,45.33,0.0,63.52,0.0,141.21,1.26,76.8,26.31,0.0,192.61,0.0
hsa-miR-16-2-3p,217.26,207.65,102.0,0.59,0.0,0.0,213.57,40.92,63.22,586.74,32.93,144.48,0.0,129.96,40.88,267.2,0.0,171.82,27.65,61.44,0.0,9.56,55.15,0.62
hsa-miR-16-5p,3865.27,5913.07,3064.47,216.49,2.09,96.36,2653.39,1777.71,1456.92,9666.51,1364.11,4222.63,28.76,2200.2,1150.6,3561.81,697.44,2587.67,503.2,3127.31,304.13,799.06,4357.52,362.46
hsa-miR-17-3p,17.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49,0.0,102.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.09,0.0,0.0,0.0
hsa-miR-17-5p,128.24,186.87,164.44,1.76,0.0,0.0,100.55,223.31,47.32,323.22,103.48,45.38,0.0,90.67,55.49,74.61,72.71,267.81,67.88,398.28,24.48,22.3,418.31,0.0
hsa-miR-181a-2-3p,9.4,12.97,21.64,0.59,0.0,0.0,22.93,11.11,6.36,12.06,16.8,37.63,0.0,26.7,0.0,52.18,31.9,0.0,0.0,0.0,0.0,0.0,11.88,0.0
hsa-miR-181a-3p,7.58,0.0,9.58,0.0,0.0,0.0,56.71,70.15,4.37,0.0,0.0,21.54,0.0,19.64,0.0,42.6,0.0,0.0,6.28,15.36,0.0,0.0,19.52,0.0
hsa-miR-181a-5p,718.05,1940.82,930.1,112.65,127.49,1.12,2512.21,2542.93,550.32,821.32,981.76,1244.87,535.7,154.13,970.71,1369.02,2352.75,1813.45,286.17,1677.07,247.83,452.28,1633.38,335.29
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,53.43,319.39,259.65,31.68,0.0,0.0,210.36,202.85,122.87,126.03,87.36,88.76,0.72,52.39,176.39,90.24,144.68,53.56,68.29,102.52,1.22,33.05,141.28,53.1
hsa-miR-181c-3p,4.41,0.0,0.0,0.0,0.0,0.0,0.0,69.57,5.96,0.0,0.0,0.0,38.83,0.0,0.0,12.1,20.03,82.08,10.06,38.22,0.0,0.0,3.82,0.0
hsa-miR-181c-5p,9.5,25.22,7.73,0.0,0.0,0.0,31.37,46.18,0.0,0.0,0.0,39.64,0.0,0.0,0.0,24.96,129.84,52.87,0.0,0.0,0.0,0.0,15.7,0.0
hsa-miR-181d-5p,0.0,0.0,2.78,0.0,0.0,0.0,30.57,23.38,4.37,0.0,26.21,4.6,0.0,0.0,0.0,0.0,0.0,27.82,11.73,18.93,0.0,6.77,41.58,0.0
hsa-miR-182-5p,45.08,177.28,44.2,0.0,0.0,64.98,157.67,29.81,13.92,130.25,81.98,63.48,0.0,0.0,67.75,54.2,35.61,122.43,10.06,46.79,0.0,0.0,43.7,78.42
hsa-miR-183-3p,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,14.0,15.1,0.0,0.0,0.0,0.0,0.0,14.61,0.0,13.27,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67,35.2
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,15.72,0.0,0.0,0.0,0.0
hsa-miR-1843,10.26,0.0,8.65,0.0,0.0,0.0,19.31,5.26,0.0,42.21,0.0,0.0,0.0,0.0,0.0,20.67,0.0,0.0,2.93,17.5,0.0,0.0,0.0,0.0
hsa-miR-185-3p,21.87,19.89,0.0,0.0,0.0,0.0,0.4,0.0,3.18,0.0,0.0,7.76,87.73,14.61,0.0,9.07,25.23,30.61,0.0,0.0,17.75,0.0,3.39,0.0
hsa-miR-185-5p,1964.82,350.65,387.93,160.17,1.04,58.26,575.97,578.74,109.75,1096.91,411.92,192.16,732.73,345.04,563.03,124.52,1770.32,575.96,373.74,1278.07,130.34,297.81,1545.13,193.89
hsa-miR-186-5p,192.51,288.83,53.17,2.35,1.04,0.0,256.61,398.68,11.53,270.16,98.11,218.01,240.89,110.31,87.02,185.02,392.5,275.46,37.71,310.05,24.48,20.31,582.08,138.32
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,10.17,0.0,3.71,0.0,0.0,0.0,25.34,17.54,6.36,12.66,0.0,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,0.0
hsa-miR-18a-5p,19.86,0.0,5.56,0.0,0.0,0.0,22.52,0.0,0.0,10.85,11.42,31.02,0.0,0.0,25.7,0.0,0.0,0.0,0.0,3.57,0.0,0.0,56.43,0.0
hsa-miR-18b-3p,1.63,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,10.36,0.0,14.53,0.0,0.0,0.0,21.32,20.46,25.85,4.22,0.0,10.05,0.0,17.13,0.58,7.56,0.0,0.0,16.76,0.0,8.57,18.71,11.03,15.44
hsa-miR-190a-5p,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,11.43,0.0,0.0,21.64,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,0.0,0.0,0.0
hsa-miR-191-5p,102.83,188.47,120.24,73.93,7.31,2.24,105.38,294.63,26.64,50.05,141.79,74.97,61.12,66.99,19.86,122.0,296.04,146.77,70.81,326.84,110.76,109.49,320.74,135.23
hsa-miR-1910-5p,0.0,0.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,670.29,255.26,69.55,0.0,0.0,0.0,203.12,139.71,9.94,391.36,68.54,111.16,0.0,90.16,91.7,101.59,73.45,0.7,28.49,158.6,21.42,43.0,31.82,30.87
hsa-miR-193a-5p,40.77,149.39,123.33,0.0,0.0,0.0,93.72,56.7,120.48,34.37,61.15,65.78,108.58,8.56,62.49,73.86,37.1,0.0,12.15,65.73,0.0,22.3,64.49,0.0
hsa-miR-193b-5p,81.92,45.83,41.73,0.59,0.0,21.29,55.91,24.55,27.83,22.92,77.28,12.06,0.0,15.11,61.91,26.47,0.0,0.0,9.64,0.0,29.98,21.1,46.67,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,16.88,0.0,0.0,0.0,0.0,0.0,0.0,25.14,6.36,0.0,24.19,25.56,0.0,0.0,0.0,24.96,24.48,0.0,0.42,34.65,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.62,22.18,0.0,0.0,0.0,8.18,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,6.04,19.72,12.06,0.0,0.0,0.0,0.0,46.18,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,7.96,17.86,0.0,21.1,0.0,0.0
hsa-miR-197-3p,0.0,54.71,32.46,26.4,0.0,0.0,0.0,58.46,42.94,0.0,0.0,29.3,0.0,0.0,0.58,13.61,47.49,90.43,11.31,7.5,47.12,9.16,0.0,0.0
hsa-miR-197-5p,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,0.72,0.0,0.0,0.0,24.48,0.0,0.0,0.0,0.0,21.9,0.0,19.14
hsa-miR-1976,7.96,0.0,3.71,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,19.64,0.0,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,115.49,43.16,262.12,40.48,38.66,33.61,811.66,470.59,196.03,230.96,378.32,52.85,0.0,68.0,310.14,95.03,190.68,1081.67,119.41,769.06,12.24,117.05,530.32,138.93
hsa-miR-199a-5p,0.0,0.0,0.0,0.59,0.0,1.12,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,41.72,803.79,8.04,98.57,0.0,1.12,16.89,28.64,21.87,804.44,0.0,492.32,0.0,215.59,4.09,454.24,445.92,639.26,6.7,291.12,73.43,11.15,739.05,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,268.1,143.17,38.64,28.75,0.0,0.0,105.78,2.92,9.54,568.65,57.12,122.07,0.0,194.43,96.95,115.2,83.1,216.33,10.47,111.45,0.0,52.16,193.46,0.0
hsa-miR-19b-3p,1127.63,548.18,371.85,0.0,0.0,107.56,1139.06,432.01,202.0,2040.04,306.42,346.4,552.96,427.65,304.29,385.93,471.14,601.7,81.7,577.6,166.44,129.39,795.05,36.43
hsa-miR-200a-3p,7.39,25.05,6.8,0.0,0.0,0.0,0.0,9.35,0.0,51.86,0.0,30.73,0.0,0.0,0.0,70.83,0.0,0.0,0.0,13.57,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24,0.0,0.0,18.11,10.34,23.74,0.0,0.0,10.72,0.0,9.95,35.64,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,15.69,0.0,0.0,7.95,33.17,23.52,28.44,0.0,13.6,19.86,18.4,0.0,12.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51,19.9,23.52,13.21,51.05,0.0,0.58,0.0,0.0,0.0,0.0,1.79,0.0,0.0,17.82,0.0
hsa-miR-204-5p,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,29.59,0.0,0.0,0.0,16.38,6.68,0.0,0.0,0.0,0.0,0.0,22.49,0.0
hsa-miR-205-5p,0.0,13.14,8.35,48.11,0.0,0.0,0.0,8.77,12.72,0.0,0.0,58.6,0.0,0.0,0.0,33.27,53.42,62.6,9.22,0.0,22.64,0.0,2.12,0.0
hsa-miR-206,3.64,65.72,42.66,0.0,0.0,0.0,24.13,0.0,5.96,48.85,32.25,8.33,0.0,27.7,9.93,12.86,0.0,35.48,22.21,15.72,0.0,23.09,9.76,0.0
hsa-miR-208b-3p,0.0,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,120.95,115.28,110.35,0.59,1.04,0.0,30.17,111.66,42.15,498.7,53.09,62.62,0.0,237.75,70.09,87.22,130.58,436.84,49.86,203.96,65.48,50.56,196.01,35.81
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61
hsa-miR-20b-5p,17.46,29.31,0.0,0.0,0.0,0.0,57.52,3.51,6.36,48.24,0.0,0.0,0.0,35.26,0.0,23.69,0.0,0.0,6.28,0.0,0.0,11.55,40.3,0.0
hsa-miR-21-3p,8.15,0.0,0.0,0.0,0.0,0.0,37.0,0.0,5.17,15.68,0.0,14.36,9.35,0.0,21.03,12.1,79.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,6702.09,5825.67,2651.81,505.74,1408.64,397.75,4866.36,5844.06,1823.93,16275.08,4415.55,6912.87,127.27,2460.61,4725.62,6820.38,5132.14,12166.9,1218.83,10293.88,585.0,1995.07,9938.16,785.44
hsa-miR-210-3p,99.66,0.0,0.0,0.0,0.0,0.0,55.1,15.2,0.0,13.27,33.6,5.74,143.81,21.66,26.28,8.07,22.26,0.0,0.0,48.22,15.3,0.0,28.43,0.0
hsa-miR-211-3p,0.0,0.0,16.38,0.0,0.0,0.0,0.0,0.0,4.37,0.0,16.8,0.0,0.0,0.0,17.52,0.0,31.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,6.52,31.09,3.71,0.0,0.0,0.0,49.07,16.37,0.0,0.0,24.19,14.65,0.0,0.0,14.02,12.6,0.0,0.0,4.61,0.0,0.0,6.37,7.21,0.0
hsa-miR-2115-3p,0.0,24.87,0.0,0.0,0.0,0.0,0.0,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,35.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,0.0,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11,0.0,15.8,0.0,18.64,0.0,44.37,0.0,0.0,0.0,16.43,0.0,14.33,0.0,0.0
hsa-miR-217-5p,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.12,20.83,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,7052.19,4627.71,2323.23,78.62,4.18,116.52,8717.54,1980.56,1069.62,3084.48,2017.27,3732.9,19498.83,808.45,1728.81,3547.69,2800.16,508.49,124.86,1396.31,480.97,129.79,1370.34,277.25
hsa-miR-22-5p,11.61,6.93,0.0,0.59,0.0,0.0,25.34,0.0,0.0,16.28,0.0,8.04,0.0,0.0,0.0,24.45,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,1967.31,3171.47,1642.27,72.16,332.3,1.12,5083.96,2373.98,1953.95,4130.13,3466.72,3691.82,447.26,1205.37,3514.87,3563.58,1481.69,1567.21,229.6,1949.26,155.43,260.38,1620.23,314.92
hsa-miR-222-3p,103.88,98.23,171.24,30.51,0.0,0.0,396.98,292.29,83.9,92.26,190.84,207.67,0.0,39.79,127.32,232.66,194.39,242.07,106.42,449.72,57.52,111.08,360.19,0.0
hsa-miR-223-3p,110.21,956.73,526.1,25.82,19.85,0.0,1609.25,1556.74,214.32,292.47,284.92,637.37,25.89,324.39,289.11,500.87,490.44,1295.92,113.55,1389.88,149.31,167.22,1401.74,311.83
hsa-miR-223-5p,14.96,125.59,82.53,0.0,0.0,0.0,68.38,45.01,107.76,75.98,108.19,159.99,0.0,21.16,0.0,205.44,60.84,70.26,15.5,35.01,19.58,0.0,54.3,64.22
hsa-miR-224-3p,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,2.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,57.11,0.0,8.35,0.0,0.0,0.0,0.0,0.0,19.27,0.0,33.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,0.0
hsa-miR-23a-3p,88.73,197.71,64.29,26.99,0.0,0.0,106.59,112.24,36.98,37.99,105.5,128.68,0.0,19.14,137.25,184.27,37.1,178.08,7.54,102.16,18.97,0.0,58.55,41.37
hsa-miR-23a-5p,2.21,0.0,9.58,17.6,0.0,0.0,51.48,0.0,5.17,0.0,0.0,0.0,53.21,0.0,0.0,2.02,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0
hsa-miR-23b-3p,2.97,0.0,5.25,0.0,2.09,2.24,24.53,11.11,1.59,34.98,18.82,0.0,1.44,1.01,0.0,9.58,0.0,0.0,6.28,9.64,0.0,7.17,8.91,0.0
hsa-miR-24-2-5p,2.49,22.56,0.62,0.0,0.0,0.0,28.15,0.0,10.74,0.0,0.0,0.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0
hsa-miR-24-3p,675.85,66.79,1633.62,156.65,4.18,32.49,1401.31,26.31,761.86,71.76,782.18,1471.5,1.44,964.6,909.96,1345.07,1456.47,2170.3,308.37,1927.83,206.22,0.0,2322.79,314.3
hsa-miR-25-3p,3509.7,8055.51,4018.98,87.42,88.82,1.12,4481.04,2767.41,1537.63,3343.78,1170.58,3380.17,251.67,1139.39,753.44,3597.61,936.35,1300.79,209.49,1372.02,408.77,420.04,1269.37,143.26
hsa-miR-25-5p,5.08,19.89,14.22,0.0,0.0,0.0,73.6,0.0,0.0,17.49,20.16,0.0,0.0,0.0,39.72,11.6,0.0,0.0,7.12,0.0,7.96,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,243.16,454.74,357.94,14.67,5.22,1.12,390.15,382.9,91.06,537.3,805.03,392.65,58.96,293.16,780.89,364.75,324.98,1463.56,151.67,872.29,147.47,227.73,1371.61,146.96
hsa-miR-26b-3p,2.49,0.0,0.0,0.0,0.0,0.0,0.0,18.71,0.0,0.0,5.38,13.21,0.0,0.0,16.35,50.67,42.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,540.31,1569.39,1509.05,217.67,0.0,128.85,779.49,1094.92,448.53,1679.43,1798.21,1023.42,0.0,834.14,1840.37,1018.13,751.61,2858.95,499.01,2121.43,326.16,732.57,2806.87,329.12
hsa-miR-27a-3p,67.91,296.83,160.73,0.59,70.01,0.0,68.78,161.93,83.9,450.46,94.08,295.85,0.72,0.0,282.68,235.44,19.29,413.89,18.02,130.02,0.0,0.0,217.64,33.96
hsa-miR-27a-5p,0.58,11.37,0.0,0.0,0.0,0.0,0.0,22.21,0.0,12.06,21.5,0.0,0.0,0.0,40.3,0.0,102.39,25.74,16.76,49.65,18.97,18.71,31.82,58.04
hsa-miR-27b-3p,352.79,202.68,99.22,15.84,104.5,0.0,159.28,121.01,23.06,270.76,149.18,107.71,0.72,56.92,158.28,89.99,125.39,172.51,18.85,116.45,0.0,84.01,66.18,0.0
hsa-miR-27b-5p,2.59,12.43,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57,0.0,0.0,30.55,0.0
hsa-miR-28-3p,76.45,156.5,70.48,64.54,1.04,0.0,155.66,353.67,38.17,73.57,84.67,160.56,186.96,85.13,44.39,124.52,222.59,114.78,37.29,92.87,102.19,99.14,197.28,162.4
hsa-miR-28-5p,2.11,0.0,14.84,0.0,1.04,0.0,12.07,0.0,14.31,17.49,40.32,18.67,0.0,0.0,19.86,20.42,92.74,0.0,3.35,102.52,17.75,0.0,30.12,0.0
hsa-miR-296-3p,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,13.44,0.0,21.57,16.12,19.27,0.0,0.0,0.0,0.0,11.07,0.0,0.0,0.0,0.0
hsa-miR-296-5p,8.06,0.0,7.73,0.0,0.0,0.0,0.0,0.0,3.98,10.85,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,32.32,23.8,42.66,0.0,1.04,0.0,48.27,16.95,10.34,115.18,20.83,84.73,0.0,0.0,8.76,58.23,38.58,95.3,5.03,47.87,33.66,0.0,61.94,0.0
hsa-miR-29b-1-5p,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09,0.0,11.2,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,4.33,0.0,0.0,0.0,24.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0
hsa-miR-29c-3p,56.3,0.0,15.76,0.0,0.0,0.0,0.4,19.88,0.0,22.31,0.0,6.61,0.0,0.0,0.0,11.34,0.0,0.0,3.35,0.0,0.0,0.8,16.55,0.0
hsa-miR-29c-5p,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,30.12,47.78,3.71,0.0,0.0,0.0,23.73,38.58,0.0,4.22,0.0,30.16,0.0,0.0,0.0,36.55,108.33,57.74,31.84,87.51,0.0,22.69,117.52,0.0
hsa-miR-302e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,12.09,0.0,0.0,0.0,27.82,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45,0.0,0.42,13.93,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,3.07,0.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,1.63,23.27,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-5p,562.09,783.36,531.04,41.07,95.09,1.12,604.52,1044.65,326.85,700.11,836.61,1427.56,0.72,291.65,592.82,1473.88,377.66,742.91,137.01,345.42,26.92,158.06,390.31,38.28
hsa-miR-30b-3p,2.88,0.0,14.53,0.0,0.0,0.0,0.0,0.58,4.37,0.0,14.11,16.37,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,9.79,0.0,0.0,0.0
