miRNA,SRR21848191,SRR21848192,SRR21848193,SRR21848194,SRR21848195
hsa-miR-375-3p,0.0,0.0,0.0,0.23,0.0
hsa-miR-376a-3p,0.0,0.0,0.97,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.35
hsa-miR-376c-3p,0.0,0.0,2.6,0.19,0.21
hsa-miR-377-3p,0.0,0.0,0.0,0.05,0.77
hsa-miR-378a-3p,1528.55,524.43,200.52,155.06,24.44
hsa-miR-378a-5p,0.0,20.54,1.3,0.37,0.21
hsa-miR-378c,0.0,13.29,0.32,39.59,5.38
hsa-miR-378d,0.0,0.0,0.0,2.27,0.28
hsa-miR-378e,0.0,0.0,0.0,0.0,0.07
hsa-miR-378i,0.0,0.0,0.0,0.05,0.0
hsa-miR-379-5p,0.0,0.0,4.22,0.65,1.4
hsa-miR-381-3p,0.0,0.0,0.0,0.0,0.28
hsa-miR-382-3p,2.2,0.0,0.0,0.05,0.07
hsa-miR-382-5p,2.2,0.0,5.19,0.46,0.63
hsa-miR-3909,0.0,0.0,2.27,0.65,0.21
hsa-miR-3911,0.0,0.0,0.0,0.19,0.0
hsa-miR-3912-3p,0.0,7.25,2.6,16.58,4.05
hsa-miR-3913-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-3913-5p,0.0,0.0,0.65,2.69,0.14
hsa-miR-3916,0.0,15.71,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.09,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.46,0.28
hsa-miR-3922-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-3928-3p,0.0,0.0,0.65,0.93,0.56
hsa-miR-3934-5p,0.0,0.0,0.0,0.28,0.0
hsa-miR-3936,0.0,3.63,0.0,0.05,0.0
hsa-miR-3939,0.0,0.0,0.0,0.05,0.14
hsa-miR-3940-3p,0.0,0.0,0.0,0.32,0.77
hsa-miR-3942-5p,0.0,0.0,0.0,0.28,0.0
hsa-miR-3943,2.2,9.67,1.3,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.14,0.14
hsa-miR-409-3p,21.99,0.0,6.49,0.46,0.35
hsa-miR-410-3p,6.6,0.0,1.3,0.19,0.91
hsa-miR-411-5p,50.59,4.83,4.87,2.08,0.91
hsa-miR-412-5p,26.39,0.0,0.0,0.0,0.0
hsa-miR-421,228.73,170.38,42.83,66.03,6.84
hsa-miR-423-3p,30.79,341.97,198.9,4.68,80.36
hsa-miR-423-5p,321.11,131.71,3123.01,5532.74,14.66
hsa-miR-424-3p,30.79,64.04,14.93,49.13,25.41
hsa-miR-424-5p,0.0,0.0,3.57,8.89,4.19
hsa-miR-425-3p,96.77,29.0,37.64,113.76,59.41
hsa-miR-425-5p,230.93,583.64,464.64,910.52,285.27
hsa-miR-4286,43.99,19.33,5.52,0.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.23,0.0
hsa-miR-431-5p,0.0,0.0,0.0,0.09,0.49
hsa-miR-432-5p,0.0,0.0,2.92,0.42,0.35
hsa-miR-4326,0.0,0.0,1.62,5.14,3.56
hsa-miR-433-3p,0.0,0.0,0.97,0.09,0.0
hsa-miR-4421,0.0,0.0,0.65,0.0,0.0
hsa-miR-4433a-5p,0.0,1.21,0.0,0.0,0.0
hsa-miR-4435,0.0,0.0,0.32,0.37,1.95
hsa-miR-4440,0.0,0.0,0.0,0.09,0.0
hsa-miR-4444,0.0,0.0,0.0,0.28,0.0
hsa-miR-4467,0.0,0.0,0.97,0.19,0.07
hsa-miR-4473,0.0,0.0,0.0,0.14,0.0
hsa-miR-4474-3p,0.0,0.0,0.0,0.42,0.0
hsa-miR-4479,0.0,0.0,0.65,0.0,0.0
hsa-miR-4482-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-4485-3p,32.99,0.0,0.0,0.14,0.21
hsa-miR-4488,0.0,4.83,0.0,0.0,0.0
hsa-miR-4489,0.0,0.0,0.0,0.14,0.14
hsa-miR-4492,0.0,0.0,0.97,0.0,0.07
hsa-miR-449a,0.0,9.67,2.27,3.29,0.77
hsa-miR-449b-5p,0.0,0.0,0.0,0.46,0.0
hsa-miR-449c-5p,0.0,0.0,0.97,0.65,0.07
hsa-miR-4504,0.0,8.46,0.0,0.74,0.21
hsa-miR-4508,0.0,3.63,4.54,1.99,12.15
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.69,0.0
hsa-miR-450a-2-3p,0.0,0.0,0.0,0.23,0.0
hsa-miR-450a-5p,0.0,0.0,0.32,1.2,0.0
hsa-miR-450b-5p,35.19,16.92,0.0,0.79,0.21
hsa-miR-4511,0.0,0.0,0.0,2.36,1.26
hsa-miR-4512,0.0,0.0,0.0,0.05,0.0
hsa-miR-451a,1306.42,5058.19,6042.58,120680.34,15552.36
hsa-miR-452-3p,0.0,0.0,1.62,0.0,0.63
hsa-miR-452-5p,0.0,0.0,0.0,0.0,0.28
hsa-miR-4521,0.0,0.0,0.0,0.37,0.0
hsa-miR-4525,0.0,0.0,1.3,1.3,0.63
hsa-miR-4526,0.0,0.0,0.0,0.0,0.07
hsa-miR-454-3p,79.18,195.75,130.44,237.94,38.68
hsa-miR-454-5p,0.0,15.71,6.49,11.67,9.01
hsa-miR-455-3p,48.39,19.33,5.84,0.0,0.0
hsa-miR-455-5p,26.39,14.5,3.57,0.0,0.0
hsa-miR-4635,0.0,0.0,0.0,0.09,0.0
hsa-miR-4638-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-4642,0.0,0.0,0.0,0.32,0.0
hsa-miR-4645-3p,0.0,0.0,0.0,0.42,0.0
hsa-miR-4646-5p,0.0,0.0,0.0,0.05,0.07
hsa-miR-4659b-3p,0.0,0.0,0.0,0.65,0.0
hsa-miR-4660,0.0,0.0,0.0,0.56,0.35
hsa-miR-4661-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-4662a-5p,0.0,0.0,7.79,0.51,0.0
hsa-miR-4665-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4666a-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-4670-5p,0.0,0.0,0.0,0.14,0.0
hsa-miR-4672,0.0,0.0,0.0,0.32,0.0
hsa-miR-4676-3p,0.0,0.0,0.0,0.79,0.0
hsa-miR-4677-3p,0.0,0.0,4.54,20.09,9.5
hsa-miR-4685-3p,30.79,32.63,7.14,7.32,10.26
hsa-miR-4687-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4687-5p,0.0,0.0,0.0,0.32,0.42
hsa-miR-4690-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-4705,0.0,0.0,0.0,0.09,0.0
hsa-miR-4707-3p,26.39,19.33,1.95,1.62,0.84
hsa-miR-4712-5p,0.0,0.0,0.0,0.14,0.0
hsa-miR-4714-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-4714-5p,0.0,0.0,0.0,0.42,0.0
hsa-miR-4717-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-4723-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4725-3p,0.0,0.0,1.3,0.23,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.14,0.0
hsa-miR-4729,0.0,0.0,0.0,0.14,0.0
hsa-miR-4732-3p,156.15,190.92,200.52,164.74,67.02
hsa-miR-4732-5p,109.97,50.75,78.2,117.28,35.47
hsa-miR-4738-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4742-3p,0.0,0.0,2.92,15.23,5.59
hsa-miR-4743-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4746-5p,0.0,10.88,0.32,0.32,0.0
hsa-miR-4748,0.0,0.0,0.0,0.19,0.0
hsa-miR-4753-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4755-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4757-3p,0.0,0.0,0.0,0.65,0.35
hsa-miR-4757-5p,0.0,0.0,0.0,0.14,0.0
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-4762-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-4762-5p,0.0,0.0,0.0,0.23,0.07
hsa-miR-4766-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-4766-5p,0.0,0.0,0.32,0.19,0.0
hsa-miR-4775,0.0,0.0,0.0,3.24,0.0
hsa-miR-4779,0.0,0.0,0.0,0.05,0.0
hsa-miR-4781-3p,0.0,0.0,0.0,1.02,0.28
hsa-miR-4785,0.0,0.0,0.0,0.09,0.0
hsa-miR-4786-5p,0.0,0.0,0.0,0.19,0.21
hsa-miR-4796-5p,0.0,0.0,0.0,0.32,0.0
hsa-miR-4799-5p,0.0,0.0,0.0,0.19,0.0
hsa-miR-483-3p,0.0,0.0,0.65,0.56,0.56
hsa-miR-483-5p,26.39,22.96,30.18,5.83,7.4
hsa-miR-484,415.68,809.6,364.05,701.28,821.06
hsa-miR-485-3p,0.0,0.0,1.62,0.0,0.0
hsa-miR-486-3p,26.39,659.76,0.65,11.53,0.0
hsa-miR-486-5p,214006.4,235.63,1211.24,139076.87,1032.81
hsa-miR-487a-5p,0.0,0.0,0.0,0.0,0.21
hsa-miR-487b-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-493-3p,0.0,0.0,1.62,0.09,0.0
hsa-miR-493-5p,35.19,0.0,6.16,0.51,0.35
hsa-miR-495-3p,0.0,0.0,4.22,0.0,0.0
hsa-miR-497-5p,0.0,0.0,0.0,0.09,0.77
hsa-miR-498-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-498-5p,26.39,26.58,9.41,0.09,1.4
hsa-miR-4999-5p,0.0,0.0,0.0,2.59,0.49
hsa-miR-499a-5p,0.0,0.0,0.65,0.37,0.0
hsa-miR-5000-3p,0.0,8.46,0.0,0.56,0.0
hsa-miR-5000-5p,0.0,0.0,0.0,0.0,0.21
hsa-miR-5001-3p,0.0,20.54,1.3,2.04,1.33
hsa-miR-5003-5p,0.0,0.0,0.0,0.19,0.0
hsa-miR-5004-5p,0.0,0.0,0.0,0.14,0.0
hsa-miR-5009-5p,0.0,0.0,0.32,0.05,0.14
hsa-miR-500a-3p,0.0,0.0,5.19,7.73,3.91
hsa-miR-500a-5p,0.0,0.0,0.0,0.74,0.0
hsa-miR-500b-5p,0.0,0.0,0.0,1.11,0.0
hsa-miR-501-3p,0.0,0.0,3.24,1.34,8.24
hsa-miR-501-5p,0.0,0.0,1.3,0.69,0.28
hsa-miR-5010-3p,0.0,16.92,3.24,1.53,0.42
hsa-miR-5010-5p,0.0,20.54,12.33,13.29,4.12
hsa-miR-502-3p,0.0,16.92,0.32,0.65,1.61
hsa-miR-502-5p,0.0,0.0,0.32,1.44,1.75
hsa-miR-503-5p,0.0,36.25,5.19,17.36,4.26
hsa-miR-504-5p,0.0,0.0,0.0,0.19,0.0
hsa-miR-505-3p,191.34,78.54,2.6,7.04,3.21
hsa-miR-505-5p,0.0,14.5,2.27,3.38,1.26
hsa-miR-5088-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-509-3p,0.0,0.0,2.27,0.28,0.0
hsa-miR-5090,0.0,7.25,0.97,0.51,0.28
hsa-miR-5094,0.0,1.21,1.62,0.0,0.28
hsa-miR-511-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-512-3p,182.55,18.13,24.01,1.16,3.63
hsa-miR-512-5p,0.0,0.0,1.95,0.14,0.0
hsa-miR-515-3p,43.99,0.0,2.92,0.14,0.28
hsa-miR-515-5p,24.19,14.5,24.66,4.12,7.75
hsa-miR-516a-5p,186.95,21.75,23.69,1.25,3.42
hsa-miR-516b-5p,87.97,105.13,61.97,9.35,9.5
hsa-miR-517-5p,59.38,0.0,7.79,0.51,1.26
hsa-miR-517a-3p,101.17,70.08,0.0,3.75,10.33
hsa-miR-517b-3p,0.0,21.75,65.54,5.88,4.33
hsa-miR-517c-3p,13.2,1.21,5.52,0.83,2.16
hsa-miR-5187-5p,0.0,0.0,0.97,0.32,0.0
hsa-miR-5189-3p,0.0,0.0,1.62,0.0,0.0
hsa-miR-5189-5p,0.0,0.0,0.65,0.05,0.0
hsa-miR-518a-3p,0.0,0.0,0.65,0.32,0.21
hsa-miR-518a-5p,0.0,0.0,0.0,0.05,0.35
hsa-miR-518b,0.0,0.0,3.89,0.14,0.7
hsa-miR-518c-3p,0.0,15.71,1.62,0.37,0.49
hsa-miR-518c-5p,13.2,0.0,7.14,0.19,0.0
hsa-miR-518d-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-518e-3p,76.98,6.04,24.34,1.44,4.54
hsa-miR-518e-5p,109.97,35.04,87.28,0.19,0.0
hsa-miR-518f-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-5194,0.0,0.0,1.62,0.0,0.0
hsa-miR-519a-2-5p,0.0,4.83,2.27,0.09,0.0
hsa-miR-519a-3p,0.0,25.38,13.3,2.13,6.63
hsa-miR-519a-5p,0.0,21.75,18.17,1.94,1.89
hsa-miR-519b-5p,0.0,0.0,0.0,0.28,0.0
hsa-miR-519c-3p,0.0,0.0,0.0,0.05,0.14
hsa-miR-519d-3p,32.99,0.0,6.16,0.56,0.35
hsa-miR-519d-5p,0.0,0.0,0.97,0.0,0.0
hsa-miR-519e-3p,0.0,0.0,0.0,0.14,0.0
hsa-miR-520a-3p,0.0,0.0,7.79,1.11,0.63
hsa-miR-520a-5p,0.0,0.0,2.92,0.74,0.56
hsa-miR-520b-5p,21.99,0.0,3.89,0.05,0.07
hsa-miR-520c-5p,0.0,0.0,13.95,0.51,1.19
hsa-miR-520d-3p,0.0,7.25,5.19,0.28,0.28
hsa-miR-520d-5p,0.0,0.0,1.3,0.46,0.98
hsa-miR-520g-3p,0.0,0.0,1.62,0.09,1.05
hsa-miR-521,0.0,0.0,0.0,0.28,0.07
hsa-miR-522-3p,2.2,0.0,1.62,0.28,0.77
hsa-miR-522-5p,0.0,53.17,0.0,0.19,0.0
hsa-miR-523-5p,2.2,0.0,0.0,0.05,0.7
hsa-miR-524-3p,0.0,0.0,0.65,0.0,0.35
hsa-miR-524-5p,8.8,21.75,23.04,1.06,2.23
hsa-miR-525-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-525-5p,39.59,0.0,20.12,1.48,2.79
hsa-miR-526a-5p,0.0,0.0,0.0,0.37,0.0
hsa-miR-526b-5p,50.59,7.25,19.79,1.2,1.19
hsa-miR-527,0.0,0.0,0.97,0.0,0.0
hsa-miR-532-3p,43.99,1.21,1.62,16.07,5.73
hsa-miR-532-5p,0.0,140.17,24.98,108.11,82.73
hsa-miR-542-3p,24.19,13.29,1.95,2.5,1.05
hsa-miR-542-5p,0.0,0.0,0.0,0.97,0.0
hsa-miR-543,0.0,0.0,0.0,0.09,0.0
hsa-miR-545-3p,0.0,9.67,0.0,8.7,1.95
hsa-miR-545-5p,0.0,0.0,0.0,7.18,0.35
hsa-miR-548aa,0.0,0.0,0.0,0.28,0.0
hsa-miR-548ab,0.0,0.0,0.0,0.69,0.7
hsa-miR-548ac,0.0,0.0,0.0,0.19,0.0
hsa-miR-548ad-5p,0.0,7.25,1.3,0.74,0.0
hsa-miR-548ae-5p,0.0,0.0,0.0,0.23,0.0
hsa-miR-548ah-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-548aj-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-548al,0.0,0.0,0.0,0.05,0.0
hsa-miR-548am-3p,0.0,0.0,0.0,0.97,0.0
hsa-miR-548an,0.0,0.0,0.0,0.05,0.0
hsa-miR-548ap-5p,0.0,0.0,1.95,0.09,0.0
hsa-miR-548aq-5p,0.0,0.0,0.97,0.0,0.0
hsa-miR-548ar-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-548at-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-548at-5p,0.0,0.0,0.0,0.23,0.0
hsa-miR-548aw,0.0,0.0,0.0,0.05,0.0
hsa-miR-548ay-5p,0.0,0.0,0.0,0.46,0.14
hsa-miR-548az-5p,0.0,0.0,0.0,0.46,0.0
hsa-miR-548b-5p,0.0,0.0,0.0,2.87,0.0
hsa-miR-548bc,0.0,7.25,6.81,34.82,6.07
hsa-miR-548c-5p,0.0,0.0,1.62,1.44,0.0
hsa-miR-548d-5p,0.0,0.0,9.41,3.94,0.0
hsa-miR-548e-3p,0.0,0.0,0.32,4.31,0.14
hsa-miR-548e-5p,0.0,0.0,0.0,2.36,0.0
hsa-miR-548f-3p,0.0,10.88,0.0,1.76,0.28
hsa-miR-548h-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-548j-5p,0.0,14.5,1.95,2.36,0.35
hsa-miR-548k,0.0,16.92,9.41,20.6,7.19
hsa-miR-548l,0.0,0.0,1.95,1.57,0.21
hsa-miR-548n,0.0,0.0,0.65,0.51,0.0
hsa-miR-548o-3p,0.0,3.63,1.3,23.34,2.3
hsa-miR-548o-5p,0.0,0.0,0.32,0.05,0.07
hsa-miR-548p,0.0,0.0,0.0,0.83,0.42
hsa-miR-548q,0.0,0.0,0.97,0.97,0.0
hsa-miR-548s,0.0,0.0,0.0,0.05,0.0
hsa-miR-548t-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-548u,0.0,0.0,0.0,0.79,0.0
hsa-miR-548y,0.0,0.0,1.95,0.0,0.0
hsa-miR-550a-3-5p,0.0,0.0,0.0,0.23,0.0
hsa-miR-550a-3p,0.0,6.04,22.06,192.38,8.8
hsa-miR-550a-5p,0.0,0.0,0.32,0.09,0.98
hsa-miR-5581-3p,0.0,0.0,0.97,0.23,0.21
hsa-miR-5582-3p,0.0,0.0,0.0,0.09,0.14
hsa-miR-561-5p,0.0,0.0,0.0,1.67,0.21
hsa-miR-5680,0.0,0.0,0.0,0.23,0.0
hsa-miR-5690,0.0,0.0,0.0,0.09,0.14
hsa-miR-5695,0.0,0.0,0.0,0.65,0.0
hsa-miR-5696,0.0,0.0,0.0,0.19,0.0
hsa-miR-5698,0.0,0.0,0.0,0.05,0.0
hsa-miR-570-3p,0.0,0.0,0.0,0.37,0.0
hsa-miR-5706,0.0,0.0,0.0,0.37,0.14
hsa-miR-574-3p,46.19,25.38,12.01,3.75,0.63
hsa-miR-574-5p,222.14,161.92,101.88,102.51,93.7
hsa-miR-576-3p,0.0,24.17,0.97,4.35,0.21
hsa-miR-576-5p,0.0,31.42,16.55,154.88,35.96
hsa-miR-579-3p,0.0,0.0,0.0,0.28,0.0
hsa-miR-579-5p,0.0,0.0,0.97,1.2,0.35
hsa-miR-580-3p,0.0,0.0,0.0,0.69,0.0
hsa-miR-580-5p,0.0,0.0,0.0,0.09,0.0
hsa-miR-581,0.0,0.0,0.0,0.19,0.0
hsa-miR-582-3p,0.0,0.0,0.97,0.0,0.0
hsa-miR-582-5p,0.0,0.0,0.65,0.19,0.42
hsa-miR-584-5p,0.0,45.92,29.53,33.66,19.34
hsa-miR-586,0.0,0.0,0.0,0.09,0.0
hsa-miR-589-3p,0.0,0.0,0.0,2.04,0.7
hsa-miR-589-5p,21.99,21.75,11.36,26.07,9.5
hsa-miR-590-3p,96.77,58.0,10.71,27.18,2.72
hsa-miR-590-5p,0.0,0.0,0.0,0.88,0.21
hsa-miR-597-3p,0.0,0.0,0.32,2.5,0.49
hsa-miR-598-3p,0.0,25.38,6.16,5.09,1.26
hsa-miR-605-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-607,0.0,0.0,0.0,0.19,0.0
hsa-miR-610,0.0,0.0,0.0,0.14,0.0
hsa-miR-615-3p,0.0,20.54,0.0,0.0,0.0
hsa-miR-616-3p,0.0,0.0,1.3,0.28,0.0
hsa-miR-616-5p,0.0,9.67,4.87,3.01,1.05
hsa-miR-624-3p,0.0,0.0,0.32,7.55,0.42
hsa-miR-624-5p,0.0,4.83,0.65,7.96,2.23
hsa-miR-625-3p,0.0,9.67,18.17,21.25,1.05
hsa-miR-625-5p,0.0,0.0,9.41,1.81,0.14
hsa-miR-627-3p,0.0,0.0,0.65,1.76,0.56
hsa-miR-627-5p,0.0,0.0,0.0,4.17,0.42
hsa-miR-628-3p,0.0,0.0,0.0,2.27,0.77
hsa-miR-628-5p,43.99,0.0,1.62,1.85,0.0
hsa-miR-629-3p,0.0,0.0,0.0,0.23,0.0
hsa-miR-629-5p,2.2,67.67,32.12,39.4,5.79
hsa-miR-636,0.0,0.0,0.97,2.04,0.07
hsa-miR-641,0.0,0.0,0.0,2.41,0.35
hsa-miR-643,0.0,0.0,0.0,0.6,0.0
hsa-miR-6500-3p,0.0,0.0,1.3,0.05,0.0
hsa-miR-6501-5p,0.0,0.0,2.6,0.09,0.0
hsa-miR-6503-3p,0.0,0.0,0.65,0.09,0.0
hsa-miR-6505-5p,0.0,0.0,0.0,0.28,0.0
hsa-miR-6507-5p,0.0,0.0,0.97,0.0,0.0
hsa-miR-6508-3p,0.0,0.0,0.0,0.05,0.28
hsa-miR-6509-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-651-5p,0.0,14.5,1.3,15.84,1.26
hsa-miR-6511a-3p,0.0,2.42,2.27,2.22,2.93
hsa-miR-6511b-3p,0.0,12.08,1.3,1.62,1.75
hsa-miR-6513-3p,0.0,0.0,0.0,1.85,0.42
hsa-miR-6513-5p,0.0,0.0,0.0,0.93,0.35
hsa-miR-6514-5p,0.0,0.0,0.32,1.06,0.0
hsa-miR-6515-5p,0.0,0.0,0.97,0.23,0.0
hsa-miR-6516-3p,0.0,15.71,0.0,0.0,0.07
hsa-miR-6516-5p,0.0,0.0,0.32,0.32,0.0
hsa-miR-652-3p,17.59,143.79,30.18,243.5,101.51
hsa-miR-652-5p,0.0,0.0,0.0,1.06,0.77
hsa-miR-6529-5p,8.8,15.71,0.97,0.0,0.0
hsa-miR-654-3p,0.0,0.0,0.0,0.37,0.0
hsa-miR-656-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-659-5p,0.0,0.0,0.0,1.25,0.7
hsa-miR-660-3p,0.0,0.0,0.0,1.16,0.14
hsa-miR-660-5p,26.39,71.29,27.26,163.63,47.13
hsa-miR-664a-3p,24.19,8.46,10.38,7.18,7.12
hsa-miR-664a-5p,0.0,0.0,3.89,3.94,2.02
hsa-miR-664b-3p,0.0,0.0,1.62,0.6,1.19
hsa-miR-671-3p,26.39,0.0,4.22,0.0,0.0
hsa-miR-671-5p,0.0,15.71,6.16,0.0,0.0
hsa-miR-6721-5p,0.0,0.0,0.0,1.11,0.07
hsa-miR-6724-5p,0.0,0.0,0.0,0.0,0.21
hsa-miR-6726-3p,0.0,0.0,0.0,0.14,0.0
hsa-miR-6729-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6729-5p,0.0,0.0,0.0,0.14,0.0
hsa-miR-6731-5p,0.0,0.0,0.65,0.0,0.0
hsa-miR-6733-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6733-5p,0.0,0.0,0.0,0.28,0.0
hsa-miR-6734-3p,0.0,0.0,0.0,0.09,0.07
hsa-miR-6734-5p,0.0,7.25,5.84,5.42,7.26
hsa-miR-6735-3p,0.0,0.0,0.32,0.0,0.0
hsa-miR-6738-3p,0.0,0.0,0.65,0.09,0.0
hsa-miR-6741-3p,0.0,7.25,1.62,3.19,2.65
hsa-miR-6741-5p,0.0,0.0,0.0,0.23,0.14
hsa-miR-6743-3p,0.0,0.0,1.3,0.05,0.35
hsa-miR-6747-3p,0.0,0.0,0.0,1.06,0.84
hsa-miR-6748-3p,0.0,0.0,0.0,0.0,0.21
hsa-miR-6749-3p,0.0,0.0,0.0,0.19,0.35
hsa-miR-6750-5p,0.0,0.0,0.65,0.97,0.14
hsa-miR-6751-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-6751-5p,0.0,0.0,0.65,0.28,0.0
hsa-miR-6752-3p,0.0,0.0,0.32,0.0,0.0
hsa-miR-6754-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6755-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-6755-5p,0.0,0.0,0.0,0.19,0.0
hsa-miR-6758-5p,0.0,0.0,0.0,0.28,0.7
hsa-miR-6762-3p,0.0,0.0,0.32,0.42,0.0
hsa-miR-6764-3p,0.0,0.0,0.0,0.19,0.0
hsa-miR-6764-5p,0.0,0.0,2.6,0.09,0.0
hsa-miR-6767-5p,0.0,0.0,0.0,0.05,0.07
hsa-miR-6769b-3p,0.0,0.0,0.97,0.0,0.0
hsa-miR-6770-5p,0.0,0.0,0.0,0.14,0.0
hsa-miR-6775-3p,0.0,0.0,0.0,0.51,0.0
hsa-miR-6777-5p,0.0,0.0,0.65,0.0,0.0
hsa-miR-6780a-3p,0.0,0.0,0.0,0.14,0.14
hsa-miR-6780a-5p,0.0,0.0,0.32,3.57,1.19
hsa-miR-6782-3p,0.0,0.0,0.0,0.05,0.0
hsa-miR-6782-5p,0.0,0.0,0.0,0.23,0.0
hsa-miR-6783-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-6785-5p,0.0,7.25,0.0,0.09,0.0
hsa-miR-6786-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6793-3p,0.0,0.0,0.0,0.0,0.35
hsa-miR-6793-5p,0.0,0.0,1.3,0.09,0.07
hsa-miR-6794-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6800-3p,0.0,0.0,0.0,0.97,0.49
hsa-miR-6802-3p,0.0,6.04,0.0,0.14,0.07
hsa-miR-6803-3p,0.0,7.25,1.62,1.62,3.56
hsa-miR-6804-3p,0.0,0.0,0.0,0.0,0.14
hsa-miR-6804-5p,0.0,0.0,0.0,0.65,0.0
hsa-miR-6805-5p,0.0,0.0,2.27,2.78,1.19
hsa-miR-6806-3p,0.0,0.0,0.0,0.42,0.0
hsa-miR-6807-3p,0.0,0.0,0.0,0.14,0.0
hsa-miR-6815-5p,0.0,0.0,0.0,0.05,0.14
hsa-miR-6816-3p,0.0,0.0,0.0,0.0,0.42
hsa-miR-6817-3p,0.0,0.0,0.0,0.28,0.14
hsa-miR-6818-3p,0.0,0.0,0.0,0.51,0.0
hsa-miR-6818-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-6819-3p,0.0,0.0,0.0,0.0,0.07
hsa-miR-6820-3p,0.0,0.0,0.0,0.28,0.07
hsa-miR-6825-5p,0.0,0.0,0.97,1.11,0.0
hsa-miR-6832-5p,0.0,0.0,0.65,0.0,0.0
hsa-miR-6833-3p,0.0,0.0,0.0,0.23,0.0
hsa-miR-6837-3p,0.0,0.0,0.0,0.09,0.14
hsa-miR-6842-3p,0.0,0.0,0.32,1.71,0.42
hsa-miR-6842-5p,0.0,0.0,0.0,0.37,0.28
hsa-miR-6844,0.0,0.0,0.0,0.0,0.14
hsa-miR-6847-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-6848-5p,0.0,0.0,0.0,0.19,0.0
hsa-miR-6851-5p,0.0,0.0,0.0,0.05,0.0
hsa-miR-6852-5p,0.0,0.0,0.0,0.19,0.28
hsa-miR-6855-3p,0.0,0.0,0.97,0.0,0.28
hsa-miR-6855-5p,0.0,0.0,0.32,1.11,0.0
hsa-miR-6857-3p,0.0,0.0,1.3,0.0,0.0
hsa-miR-6859-5p,0.0,0.0,0.0,0.37,0.0
hsa-miR-6861-3p,0.0,0.0,0.0,0.0,0.35
hsa-miR-6862-5p,0.0,0.0,0.0,0.05,0.28
hsa-miR-6866-3p,0.0,0.0,0.0,0.09,0.0
hsa-miR-6866-5p,0.0,0.0,0.0,0.23,0.21
hsa-miR-6868-3p,0.0,0.0,0.0,0.0,0.56
hsa-miR-6873-3p,0.0,0.0,0.0,0.97,1.82
hsa-miR-6877-5p,0.0,0.0,0.0,0.65,0.21
