miRNA,SRR11057475,SRR11057476,SRR11057477,SRR11057478,SRR11057479,SRR11057480,SRR11057481,SRR11057482,SRR11057483,SRR11057484,SRR11057485,SRR11057486,SRR11057487,SRR11057488,SRR11057489,SRR11057490,SRR11057491,SRR11057492,SRR11057493,SRR11057494,SRR11057495,SRR11057496,SRR11057497,SRR11057498,SRR11057499,SRR11057500,SRR11057501,SRR11057502,SRR11057503,SRR11057504,SRR11057505,SRR11057506,SRR11057507,SRR11057508,SRR11057509,SRR11057510,SRR11057511,SRR11057512,SRR11057513,SRR11057514,SRR11057515,SRR11057516,SRR11057517,SRR11057518,SRR11057519,SRR11057520
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1231,0.0,0.0,0.0,0.22,0.0,0.26,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-1233-3p,1.01,0.51,1.19,1.54,0.56,1.03,0.0,0.5,0.0,0.0,0.0,0.0,0.31,1.25,0.51,0.18,0.4,0.67,0.0,0.41,0.13,1.14,0.0,0.0,0.33,0.19,0.29,0.0,0.0,0.17,0.36,0.53,0.09,0.15,0.72,0.55,0.61,0.09,0.2,0.41,0.12,0.12,0.48,0.1,0.0,0.39
hsa-miR-1233-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.84,0.26,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.2,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-1246,0.67,0.51,0.79,1.1,1.69,1.29,0.49,0.5,0.0,0.0,1.6,2.53,0.0,0.42,0.26,1.09,0.8,0.33,2.38,0.0,0.76,0.0,0.0,0.0,0.33,1.67,0.29,0.33,0.43,0.35,2.14,4.75,0.63,0.15,1.43,0.77,0.0,0.19,0.0,0.41,0.12,0.23,0.0,0.31,0.0,0.13
hsa-miR-1247-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1247-5p,0.0,0.0,0.0,0.22,0.19,0.0,0.12,0.5,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.17,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.0,0.35,0.0,0.15,0.2,0.0,0.12,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.51,0.13,0.79,0.22,0.19,1.29,0.0,0.25,0.0,0.24,0.96,0.72,0.31,0.42,2.05,0.91,1.79,0.84,0.59,0.41,0.51,0.0,0.41,0.0,0.17,0.56,0.14,0.49,0.0,0.17,0.71,1.06,0.0,0.31,1.33,1.0,0.12,0.09,0.5,0.51,0.24,0.46,0.0,0.2,0.26,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1251-5p,0.17,0.0,0.2,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.21,0.0,0.18,0.88,0.0,0.0,0.61,0.66,0.0,0.09,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.22,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-125a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,7.58,3.44,5.16,3.53,3.75,4.66,3.2,24.83,4.62,1.42,27.19,19.12,2.75,2.09,2.82,2.54,4.98,4.18,5.35,4.28,7.6,3.41,5.39,4.18,1.66,3.89,1.59,1.79,3.42,3.5,23.32,39.96,4.13,6.15,13.73,7.42,3.28,1.98,2.09,2.85,4.36,1.61,2.28,2.75,8.95,5.47
hsa-miR-125b-1-3p,0.0,0.13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.74,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.12,0.12,0.0,0.0,0.0
hsa-miR-125b-2-3p,0.67,0.13,0.6,0.0,0.19,0.26,0.25,0.25,0.0,0.24,0.64,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.14,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.33,0.21,0.26,0.71,1.58,0.0,0.31,0.1,0.44,0.0,0.09,0.0,0.31,0.12,0.0,0.12,0.0,0.39,0.0
hsa-miR-125b-5p,5.56,1.66,2.78,4.41,3.93,3.62,2.34,14.15,7.7,1.89,13.75,10.46,1.53,0.0,1.28,1.45,1.4,2.17,6.53,1.66,3.8,2.27,1.24,0.7,0.66,4.63,1.59,1.14,1.71,1.14,10.32,10.03,0.99,1.69,5.84,3.54,1.21,0.85,0.7,1.73,1.65,0.46,1.32,1.02,2.76,1.69
hsa-miR-126-3p,0.0,0.0,0.6,0.0,0.19,0.0,0.49,0.99,0.0,0.12,0.32,1.08,0.0,0.42,0.0,0.36,0.0,0.17,0.59,0.41,0.76,1.14,1.66,0.0,0.33,1.11,0.43,0.98,0.21,0.26,0.36,1.06,0.18,0.0,0.51,1.11,0.12,0.19,0.3,0.1,0.0,0.12,0.0,0.0,0.13,0.52
hsa-miR-126-5p,1.69,0.64,2.58,1.1,0.56,1.29,0.74,8.44,0.0,1.18,8.0,7.58,0.92,1.25,0.77,0.73,0.6,1.17,4.16,0.97,2.66,0.0,0.83,0.7,0.33,3.34,0.72,1.79,1.28,1.22,6.76,12.5,1.08,0.92,3.99,3.99,0.85,0.47,0.89,0.82,0.71,0.35,0.72,0.51,1.71,1.3
hsa-miR-1260a,0.17,0.13,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,2.19,2.68,3.57,4.41,1.69,5.17,0.12,0.5,0.0,2.48,0.0,0.0,3.36,5.02,3.84,2.72,4.78,4.18,2.97,4.69,0.25,2.27,3.73,3.48,1.49,0.19,1.3,3.59,2.89,1.4,0.36,0.53,1.71,2.77,0.1,0.11,1.58,0.85,0.3,1.53,2.0,1.15,1.92,1.22,0.39,1.69
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.13
hsa-miR-1266-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-1269b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.35,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.17,0.56,0.0,0.0,0.11,0.09,0.36,1.23,0.09,0.0,0.41,0.11,0.0,0.0,0.0,0.1,0.24,0.0,0.0,0.0,0.26,0.0
hsa-miR-127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.18,0.53,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1270,0.17,0.0,0.2,0.0,0.56,0.26,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.71,0.18,0.0,0.15,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.13,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.1,0.0,0.24,0.09,0.1,0.1,0.12,0.12,0.12,0.0,0.0,0.13
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.36,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.11,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1278,0.0,0.0,0.2,0.0,0.0,0.26,0.0,0.99,0.0,0.0,0.32,0.36,0.0,0.0,0.26,0.0,0.0,0.5,0.0,0.0,0.13,0.0,0.83,0.0,0.0,0.0,0.14,0.0,0.32,0.0,0.36,0.35,0.18,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.12,0.0,0.13,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.25,0.0,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.14,0.16,0.0,0.0,0.36,0.18,0.09,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,3.03,2.93,7.14,6.18,2.62,8.28,7.51,29.3,6.16,2.72,23.35,31.39,3.97,4.18,2.82,1.82,2.19,6.68,9.51,4.42,11.52,10.23,4.15,3.48,2.82,14.46,4.04,5.05,5.88,6.65,21.72,40.14,6.65,6.46,21.2,16.61,3.04,3.67,2.58,4.28,4.36,2.07,2.88,1.73,5.26,3.51
hsa-miR-1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-1283,1.18,1.53,2.98,2.65,0.75,2.59,2.46,11.17,9.24,1.42,8.0,9.02,2.44,0.84,3.33,2.18,2.59,2.67,4.75,3.73,8.36,3.41,4.56,2.78,1.49,10.38,1.59,2.61,3.53,2.27,12.46,14.44,2.16,2.15,5.63,4.87,1.7,0.66,0.89,1.73,1.53,0.92,1.56,0.71,1.45,0.26
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.34,0.26,1.19,0.0,0.37,0.78,0.37,0.99,1.54,0.0,2.56,1.8,0.0,0.0,0.0,0.54,0.4,0.5,0.59,0.28,1.14,0.0,0.41,0.7,0.33,1.11,0.58,0.65,0.43,0.44,1.6,1.76,0.36,0.46,1.54,1.44,0.49,0.19,0.3,1.02,0.0,0.23,0.36,0.1,0.53,0.0
hsa-miR-1285-5p,0.34,0.38,0.4,0.22,0.19,0.0,0.25,0.0,0.0,0.0,0.32,0.0,0.0,1.67,0.26,0.36,0.6,0.17,0.59,0.41,0.51,0.0,0.0,0.0,0.0,0.37,0.14,0.16,0.21,0.44,0.36,0.7,0.36,0.31,0.2,0.77,0.36,0.47,0.3,0.41,0.12,1.27,1.2,0.2,0.13,0.26
hsa-miR-1287-5p,0.0,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.26,0.0,0.0,0.0,1.19,0.14,0.38,0.0,0.0,0.0,0.17,0.19,0.0,0.16,0.21,0.0,0.53,0.88,0.09,0.31,0.51,0.55,0.0,0.0,0.1,0.0,0.24,0.12,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.2,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.41,0.7,0.0,0.19,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.1,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.44,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.13,0.2,0.0,0.19,0.52,0.37,0.99,0.0,0.35,0.96,2.16,0.0,0.0,0.0,0.18,0.2,0.0,0.59,0.0,3.04,0.0,0.41,0.7,0.5,4.45,0.14,0.16,0.0,0.09,1.6,1.94,0.18,0.15,26.12,14.95,0.24,0.38,0.5,0.2,0.0,0.12,0.0,0.0,1.32,0.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1295a,0.0,0.13,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.7,0.17,0.19,0.0,0.0,0.21,0.0,0.18,0.35,0.09,0.0,0.1,0.22,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0
hsa-miR-1296-5p,0.17,0.13,0.0,0.22,0.0,0.52,0.12,0.0,0.0,0.0,0.32,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.38,0.0,0.41,0.0,0.0,0.56,0.14,0.49,0.11,0.17,1.42,3.7,0.63,0.46,0.31,0.77,0.12,0.19,0.4,0.0,0.12,0.23,0.12,0.1,0.66,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
