miRNA,SRR24055586,SRR24055587,SRR24055588,SRR24055589,SRR24055590,SRR24055591,SRR24055592,SRR24055593,SRR24055594,SRR24055595,SRR24055596,SRR24055597,SRR24055598,SRR24055599,SRR24055600,SRR24055601,SRR24055602,SRR24055603,SRR24055604,SRR24055605
hsa-miR-191-5p,604.24,433.01,359.88,203.78,457.31,891.33,1002.2,995.76,924.78,540.0,416.0,288.09,269.86,546.04,415.93,398.72,471.77,696.85,234.6,128.9
hsa-miR-192-5p,241.7,409.61,359.88,1018.92,1002.05,657.24,792.85,292.17,327.23,489.77,455.53,828.27,2272.53,716.03,691.08,407.09,560.22,317.26,443.84,125.7
hsa-miR-193a-5p,410.89,1306.84,1025.1,465.79,652.34,715.76,512.24,292.17,298.78,376.74,634.36,468.15,397.69,1282.67,1107.0,1218.48,776.45,640.19,805.26,1100.87
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,87.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,169.19,253.57,229.01,0.0,6.73,31.51,40.09,47.7,113.82,50.23,112.94,27.01,42.61,133.93,83.19,64.13,58.97,28.33,63.41,17.61
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,48.34,62.42,43.62,174.67,33.63,0.0,0.0,47.7,56.91,12.56,22.59,63.02,71.02,61.82,31.99,8.36,98.28,17.0,19.02,4.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.99,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,531.73,175.55,43.62,0.0,242.11,357.88,329.61,208.69,256.09,816.28,141.18,0.0,269.86,144.24,319.94,301.13,285.03,73.65,31.7,4.0
hsa-miR-199a-5p,24.17,23.41,32.72,0.0,6.73,56.27,102.45,65.59,28.45,12.56,13.18,36.01,0.0,66.97,51.19,25.09,117.94,28.33,19.02,1.6
hsa-miR-199b-3p,0.0,3.9,109.05,0.0,6.73,42.77,481.06,1347.56,313.0,75.35,32.0,45.01,0.0,154.54,31.99,0.0,226.06,33.99,63.41,13.61
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,1.88,108.04,0.0,0.0,0.0,0.0,0.0,5.67,0.0,2.4
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,20.18,9.0,8.91,0.0,28.45,0.0,3.76,45.01,0.0,0.0,0.0,16.73,0.0,0.0,31.7,1.6
hsa-miR-19b-3p,24.17,50.71,32.72,0.0,47.08,31.51,31.18,29.81,14.23,50.23,43.29,0.0,42.61,46.36,25.6,50.19,68.8,22.66,57.07,13.61
hsa-miR-200a-3p,0.0,58.52,87.24,29.11,47.08,31.51,4.45,11.93,0.0,0.0,26.35,54.02,0.0,175.14,0.0,11.15,216.23,50.99,50.73,5.6
hsa-miR-200a-5p,0.0,23.41,43.62,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,70.22,87.24,116.45,20.18,0.0,0.0,5.96,42.68,0.0,13.18,0.0,227.25,0.0,12.8,64.13,49.14,11.33,25.36,4.0
hsa-miR-200c-3p,48.34,11.7,10.91,29.11,0.0,0.0,71.27,0.0,28.45,12.56,9.41,36.01,0.0,0.0,6.4,25.09,0.0,0.0,38.04,3.2
hsa-miR-203a-3p,24.17,3.9,0.0,0.0,0.0,4.5,4.45,0.0,28.45,12.56,26.35,0.0,0.0,10.3,0.0,0.0,19.66,0.0,0.0,3.2
hsa-miR-204-3p,0.0,42.91,10.91,58.22,0.0,2.25,17.82,0.0,0.0,25.12,16.94,27.01,0.0,46.36,63.99,25.09,0.0,5.67,6.34,4.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0.0,0.0,0.0,15.06,0.0,0.0,0.0,0.0,2.79,0.0,5.67,0.0,0.0
hsa-miR-206,0.0,35.11,43.62,0.0,47.08,0.0,22.27,29.81,28.45,37.67,45.18,0.0,0.0,0.0,31.99,2.79,0.0,0.0,25.36,0.8
hsa-miR-20a-5p,96.68,15.6,0.0,0.0,60.53,45.02,182.62,250.43,71.14,62.79,97.88,90.03,156.24,25.76,134.38,78.07,117.94,17.0,88.77,24.82
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,12.56,5.65,0.0,0.0,0.0,12.8,16.73,0.0,0.0,19.02,8.81
hsa-miR-21-3p,48.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61,0.0,0.0,2.79,0.0,0.0,31.7,0.8
hsa-miR-21-5p,11093.92,6011.48,5529.02,9228.53,6819.33,8854.76,12921.7,19175.84,12520.1,13499.94,6635.34,10407.38,10411.04,13161.55,15613.2,10525.76,13012.92,11019.27,13511.89,1269.01
hsa-miR-210-3p,24.17,62.42,76.34,87.34,53.8,42.77,120.26,11.93,85.36,0.0,175.06,45.01,0.0,10.3,25.6,44.61,0.0,33.99,6.34,32.03
hsa-miR-2110,193.36,273.07,381.69,0.0,40.35,211.58,320.7,435.27,384.14,226.05,372.71,99.03,284.07,293.62,134.38,128.26,127.77,124.64,158.52,216.17
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0
hsa-miR-212-5p,0.0,3.9,0.0,0.0,0.0,29.26,0.0,5.96,14.23,12.56,7.53,153.05,99.42,0.0,6.4,5.58,88.46,11.33,12.68,1.6
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0
hsa-miR-215-5p,120.85,23.41,43.62,291.12,40.35,209.33,62.36,53.66,42.68,12.56,135.53,252.08,42.61,180.3,19.2,2.79,0.0,22.66,0.0,8.81
hsa-miR-218-5p,0.0,0.0,0.0,0.0,0.0,0.0,53.45,5.96,0.0,0.0,0.0,0.0,0.0,20.61,57.59,0.0,98.28,11.33,0.0,0.8
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
hsa-miR-22-3p,1957.75,10610.78,9574.91,2794.76,1923.4,2845.05,5888.48,12157.82,6772.23,5751.6,5204.75,1116.36,4346.22,2081.12,2322.78,1625.57,1857.59,2515.45,1762.7,2004.79
hsa-miR-22-5p,0.0,0.0,0.0,203.78,40.35,2.25,4.45,29.81,42.68,75.35,0.0,0.0,142.03,56.66,0.0,25.09,0.0,0.0,6.34,9.61
hsa-miR-221-3p,96.68,124.83,54.53,29.11,67.25,171.06,414.24,351.8,199.18,175.81,82.82,9.0,113.63,77.27,127.98,92.01,167.08,73.65,88.77,4.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,28.45,0.0,3.76,0.0,0.0,0.0,38.39,33.46,0.0,0.0,50.73,1.6
hsa-miR-222-3p,96.68,46.81,43.62,29.11,6.73,33.76,106.9,292.17,85.36,288.84,54.59,324.11,241.46,133.93,83.19,72.5,58.97,11.33,25.36,16.81
hsa-miR-223-3p,48.34,19.51,0.0,0.0,0.0,13.5,111.36,137.14,113.82,87.91,20.71,0.0,0.0,5.15,0.0,2.79,49.14,11.33,12.68,8.81
hsa-miR-223-5p,48.34,39.01,43.62,116.45,20.18,85.53,8.91,166.95,85.36,100.46,48.94,9.0,213.05,61.82,108.78,139.41,78.63,67.99,50.73,76.86
hsa-miR-224-5p,24.17,7.8,0.0,0.0,0.0,60.77,17.82,160.99,14.23,138.14,3.76,108.04,0.0,180.3,19.2,22.31,0.0,33.99,38.04,1.6
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,24.17,0.0,0.0,0.0,6.73,63.02,71.27,101.36,28.45,37.67,11.29,0.0,0.0,0.0,31.99,11.15,0.0,0.0,0.0,4.0
hsa-miR-23a-3p,24.17,0.0,10.91,0.0,0.0,45.02,66.81,268.32,156.5,138.14,20.71,0.0,56.81,20.61,172.77,27.88,0.0,62.32,50.73,12.01
hsa-miR-23a-5p,48.34,19.51,0.0,203.78,73.98,90.03,66.81,101.36,14.23,100.46,48.94,54.02,28.41,113.33,0.0,69.71,68.8,73.65,44.38,65.65
hsa-miR-23b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.0,12.56,1.88,0.0,127.83,0.0,0.0,0.0,0.0,5.67,0.0,0.8
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,6.75,22.27,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,14.23,0.0,7.53,63.02,0.0,15.45,0.0,0.0,78.63,56.65,0.0,0.8
hsa-miR-24-3p,362.55,261.37,163.58,145.56,349.71,270.1,641.41,548.56,369.91,728.37,348.24,297.1,326.68,566.64,390.33,471.22,491.42,237.95,367.76,194.55
hsa-miR-25-3p,676.75,936.25,1046.91,640.47,786.85,573.96,2106.85,942.1,1052.83,853.95,1295.07,783.25,2300.94,1122.98,1599.71,605.06,432.45,566.54,621.38,509.2
hsa-miR-25-5p,24.17,11.7,10.91,29.11,20.18,0.0,35.63,5.96,14.23,12.56,15.06,0.0,156.24,15.45,0.0,27.88,0.0,22.66,12.68,13.61
hsa-miR-26a-5p,2707.01,1306.84,1123.25,1251.82,934.8,1382.01,2342.92,4144.03,3044.66,2473.94,1089.89,1701.55,1349.32,1329.03,2028.44,2258.51,1434.96,1070.77,653.09,383.5
hsa-miR-26b-5p,628.41,222.36,174.49,262.01,336.26,72.03,596.87,477.01,483.73,389.3,289.88,369.12,198.85,242.11,294.35,231.43,255.54,113.31,120.47,72.06
hsa-miR-27a-3p,72.51,42.91,65.43,29.11,6.73,67.52,35.63,101.36,99.59,163.26,60.24,45.01,766.98,113.33,511.91,175.66,157.26,33.99,50.73,56.85
hsa-miR-27a-5p,0.0,23.41,10.91,0.0,13.45,18.01,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,27.88,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,459.23,117.03,87.24,320.23,161.4,191.32,374.15,375.65,241.87,200.93,205.18,243.08,284.07,484.22,377.53,262.1,255.54,209.62,114.13,29.62
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,9.0,0.0,23.85,14.23,25.12,1.88,0.0,0.0,51.51,19.2,0.0,0.0,0.0,0.0,1.6
hsa-miR-28-3p,338.38,54.61,98.15,0.0,47.08,141.8,111.36,441.24,384.14,502.32,47.06,0.0,113.63,144.24,127.98,44.61,186.74,271.94,355.08,20.82
hsa-miR-28-5p,48.34,7.8,0.0,0.0,0.0,0.0,13.36,17.89,14.23,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,3.9,0.0,58.22,33.63,27.01,4.45,5.96,0.0,12.56,16.94,0.0,0.0,61.82,31.99,2.79,0.0,0.0,38.04,19.22
hsa-miR-29a-3p,24.17,27.31,54.53,0.0,168.13,11.25,57.9,59.63,42.68,150.7,82.82,153.05,42.61,118.48,19.2,105.95,186.74,62.32,158.52,19.22
hsa-miR-29b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,99.42,0.0,0.0,25.09,29.49,0.0,0.0,0.0
hsa-miR-29c-3p,24.17,0.0,0.0,0.0,0.0,0.0,0.0,23.85,0.0,0.0,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,20.61,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,0.0,10.3,0.0,0.0,0.0,0.0,12.68,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,0.0
hsa-miR-302d-3p,0.0,3.9,32.72,0.0,20.18,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.81,0.0,0.0,0.0,0.0,0.0,50.73,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,3.2
hsa-miR-30a-3p,24.17,0.0,0.0,0.0,33.63,0.0,0.0,17.89,0.0,0.0,0.0,0.0,0.0,0.0,6.4,16.73,29.49,5.67,0.0,0.0
hsa-miR-30a-5p,169.19,234.06,272.63,465.79,302.63,213.83,182.62,321.98,56.91,313.95,158.12,270.09,951.62,494.52,902.24,345.75,766.62,317.26,405.8,55.24
hsa-miR-30b-5p,48.34,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,117.04,0.0,36.06,6.4,0.0,0.0,0.0,0.0,4.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67,0.0,0.0,0.0,0.0,0.0,2.79,0.0,45.32,0.0,0.0
hsa-miR-30c-5p,72.51,50.71,21.81,0.0,161.4,137.3,75.72,113.29,99.59,50.23,39.53,0.0,56.81,206.05,95.98,27.88,0.0,62.32,44.38,16.01
hsa-miR-30d-3p,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,2151.11,1018.17,970.58,1048.03,558.19,1492.3,1964.31,3106.53,1991.83,2172.55,1398.6,1386.45,2485.58,2215.06,2335.58,2252.93,1592.22,1320.05,1363.24,608.48
hsa-miR-30e-3p,24.17,0.0,0.0,0.0,40.35,0.0,66.81,71.55,42.68,62.79,3.76,0.0,0.0,0.0,25.6,13.94,0.0,11.33,25.36,4.0
hsa-miR-30e-5p,120.85,144.34,119.96,262.01,282.46,465.92,432.06,482.97,313.0,238.6,389.65,288.09,326.68,87.57,332.74,340.17,855.08,181.29,475.55,160.93
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,47.08,0.0,0.0,0.0,0.0,0.0,0.0,27.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.39,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,27.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3156-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
hsa-miR-3158-3p,0.0,191.15,109.05,0.0,0.0,36.01,57.9,0.0,0.0,25.12,50.82,0.0,184.64,0.0,89.58,13.94,19.66,56.65,0.0,25.62
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.0,29.11,0.0,2.25,0.0,0.0,0.0,12.56,0.0,9.0,14.2,0.0,0.0,0.0,19.66,0.0,0.0,0.8
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,2.4
hsa-miR-3178,0.0,230.16,294.44,465.79,907.9,141.8,151.44,286.21,355.68,301.39,62.12,0.0,0.0,25.76,57.59,0.0,0.0,237.95,6.34,4.0
hsa-miR-3180,72.51,66.32,0.0,0.0,73.98,31.51,0.0,35.78,0.0,0.0,0.0,0.0,0.0,0.0,12.8,55.77,0.0,11.33,101.45,10.41
hsa-miR-3180-3p,0.0,0.0,0.0,145.56,47.08,45.02,62.36,11.93,0.0,50.23,47.06,45.01,71.02,154.54,19.2,11.15,226.06,50.99,25.36,16.01
hsa-miR-3182,0.0,7.8,0.0,58.22,0.0,0.0,13.36,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41
hsa-miR-3187-3p,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-5p,0.0,3.9,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
hsa-miR-3198,96.68,35.11,43.62,29.11,60.53,108.04,44.54,41.74,56.91,37.67,33.88,99.03,71.02,72.12,76.79,66.92,0.0,96.31,57.07,19.22
hsa-miR-32-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.2,5.58,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,420481.46,346949.2,312983.93,181077.15,275866.71,443730.43,371678.26,364400.67,209626.25,175926.16,568467.34,325950.93,347086.9,424497.49,341583.59,497484.97,161403.51,565070.34,409833.05,685835.48
hsa-miR-320b,5148.16,5952.96,8746.1,5676.86,4337.74,4731.24,4877.38,5944.75,5434.86,3918.12,9513.48,3304.07,198.85,9303.24,5624.59,3290.17,2378.5,4385.05,4799.86,10346.61
hsa-miR-320c,96.68,113.13,196.3,611.35,80.7,700.01,610.23,429.31,85.36,665.58,212.71,882.29,525.52,1236.31,83.19,114.32,137.6,186.96,247.28,196.96
hsa-miR-320d,0.0,472.02,119.96,0.0,6.73,29.26,187.08,71.55,0.0,50.23,48.94,54.02,0.0,401.8,6.4,250.95,117.94,56.65,44.38,229.78
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,2.25,53.45,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,0.0,17.82,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81,0.0,25.12,0.0,0.0,0.0,0.0,76.79,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,20.26,0.0,11.93,0.0,25.12,0.0,0.0,0.0,0.0,0.0,5.58,0.0,5.67,0.0,0.0
hsa-miR-328-3p,0.0,11.7,10.91,0.0,0.0,47.27,22.27,17.89,28.45,37.67,16.94,0.0,0.0,36.06,0.0,0.0,0.0,0.0,0.0,2.4
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,3.9,0.0,0.0,0.0,4.5,13.36,5.96,0.0,12.56,1.88,9.0,0.0,5.15,0.0,2.79,0.0,0.0,0.0,0.0
hsa-miR-330-5p,24.17,7.8,0.0,0.0,0.0,0.0,17.82,5.96,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36,1.6
hsa-miR-335-3p,0.0,7.8,21.81,0.0,53.8,20.26,13.36,11.93,14.23,12.56,9.41,0.0,28.41,10.3,0.0,0.0,49.14,0.0,0.0,0.8
hsa-miR-335-5p,0.0,0.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,0.0,0.0,0.0,0.0,0.0,5.15,19.2,8.36,0.0,56.65,0.0,12.81
hsa-miR-339-3p,48.34,54.61,32.72,0.0,60.53,11.25,106.9,125.22,170.73,62.79,65.88,27.01,0.0,72.12,51.19,50.19,58.97,56.65,0.0,23.22
hsa-miR-339-5p,0.0,19.51,10.91,0.0,6.73,13.5,13.36,47.7,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,3.9,0.0,0.0,0.0,33.76,4.45,0.0,14.23,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,145.02,74.12,98.15,291.12,0.0,216.08,169.26,274.28,270.32,100.46,148.71,27.01,142.03,206.05,371.13,200.76,49.14,135.97,0.0,36.83
hsa-miR-342-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
hsa-miR-342-5p,120.85,120.93,98.15,203.78,26.9,114.79,80.18,47.7,42.68,50.23,54.59,117.04,156.24,175.14,44.79,203.54,481.6,11.33,126.81,63.25
hsa-miR-345-5p,0.0,3.9,10.91,0.0,0.0,27.01,0.0,0.0,0.0,25.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,0.0,0.0,8.36,0.0,0.0,12.68,0.8
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01,113.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-5p,24.17,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,5.6
hsa-miR-361-3p,24.17,163.84,130.86,58.22,87.43,166.56,97.99,160.99,142.27,62.79,92.24,351.11,156.24,30.91,127.98,103.17,226.06,152.97,82.43,17.61
hsa-miR-361-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0
hsa-miR-3611,0.0,3.9,32.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,4.8
hsa-miR-3613-5p,24.17,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,35.11,21.81,58.22,6.73,0.0,8.91,35.78,56.91,62.79,20.71,27.01,0.0,46.36,38.39,5.58,0.0,0.0,44.38,9.61
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
hsa-miR-362-5p,96.68,3.9,10.91,0.0,0.0,0.0,0.0,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,0.0,0.0,6.41
hsa-miR-3620-5p,24.17,0.0,0.0,0.0,0.0,11.25,31.18,11.93,28.45,0.0,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
hsa-miR-363-3p,24.17,81.92,65.43,174.67,73.98,148.55,178.17,29.81,71.14,37.67,50.82,45.01,28.41,36.06,6.4,30.67,186.74,107.64,0.0,53.64
hsa-miR-363-5p,24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,10.3,0.0,0.0,39.31,0.0,0.0,0.0
hsa-miR-3648,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,20.18,0.0,0.0,0.0,0.0,0.0,0.0,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21
