miRNA,SRR11129773,SRR11129774,SRR11129775,SRR11129776,SRR11129777,SRR11129778,SRR11129779,SRR11129780,SRR11129781,SRR11129782,SRR11129783,SRR11129784,SRR11129785,SRR11129786,SRR11129787,SRR11129788
hsa-miR-151a-5p,2.06,2.36,2.08,2.89,4.24,3.66,5.09,9.75,23.58,27.09,7.1,14.22,18.35,1.73,3.25,12.23
hsa-miR-151b,0.23,0.71,0.13,0.44,0.39,0.34,0.4,0.41,2.1,4.6,1.47,1.04,1.65,0.14,0.56,0.45
hsa-miR-152-3p,5.17,8.6,7.83,10.23,9.07,9.04,10.1,11.9,45.82,26.61,14.31,18.16,22.63,9.56,6.05,26.65
hsa-miR-152-5p,0.0,0.35,0.0,0.5,0.0,0.23,0.0,0.0,0.29,0.0,0.0,0.1,0.11,0.0,0.11,0.23
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.22,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-1538,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.1,0.0,0.05,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.24,0.0,0.1,0.22,0.0,0.0,0.08
hsa-miR-154-5p,0.0,0.0,0.04,0.22,0.0,0.11,0.0,0.0,0.0,1.21,0.12,0.1,0.0,0.14,0.11,0.45
hsa-miR-155-5p,9.52,29.34,5.71,14.68,18.04,24.27,24.02,21.4,45.44,80.19,59.33,42.23,71.63,5.13,29.14,42.71
hsa-miR-15a-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.37,1.06,0.65,1.17,1.77,2.86,0.56,1.98,8.88,24.31,11.87,11.62,12.41,0.14,1.12,5.25
hsa-miR-15b-3p,0.73,1.3,0.43,2.39,0.49,0.34,0.32,2.07,2.86,33.5,11.38,14.74,9.89,0.14,2.47,7.13
hsa-miR-15b-5p,8.83,7.54,5.66,9.95,16.37,24.61,8.27,13.88,40.76,178.63,73.03,82.5,88.77,3.78,8.74,50.97
hsa-miR-16-1-3p,0.0,0.0,0.09,0.06,0.1,0.11,0.0,0.41,0.1,1.09,0.12,0.1,0.0,0.0,0.22,0.0
hsa-miR-16-2-3p,29.92,27.34,5.97,8.56,18.93,28.05,26.97,38.83,73.79,333.2,62.02,150.68,193.9,5.55,20.17,84.22
hsa-miR-16-5p,60.34,42.54,23.18,54.87,57.19,103.49,38.9,72.71,256.5,713.09,199.64,306.02,272.56,21.54,48.07,231.49
hsa-miR-17-3p,0.37,0.59,0.17,0.22,0.49,0.46,0.24,0.66,2.39,6.65,2.94,3.53,1.54,0.28,0.45,1.13
hsa-miR-17-5p,15.14,9.9,8.69,12.67,17.16,20.49,18.14,27.02,141.19,178.27,66.91,115.81,61.96,11.05,17.82,62.38
hsa-miR-181a-2-3p,1.92,5.19,1.6,1.22,2.76,1.95,2.94,1.82,7.35,21.04,5.99,7.47,10.22,1.17,1.57,4.95
hsa-miR-181a-3p,1.01,2.83,1.25,1.17,1.28,2.06,2.31,1.24,6.3,8.71,2.45,3.11,5.93,1.31,1.46,3.08
hsa-miR-181a-5p,77.13,204.45,48.04,37.19,55.41,98.34,142.15,138.72,690.84,1378.4,250.53,536.29,567.09,71.06,149.93,253.41
hsa-miR-181b-2-3p,0.0,0.0,0.04,0.0,0.0,0.23,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.67,0.12,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-181b-5p,5.63,20.5,3.11,3.84,4.04,8.13,9.31,8.34,36.75,60.23,17.74,32.58,33.51,5.04,16.47,16.59
hsa-miR-181c-3p,0.46,0.24,0.61,0.67,0.79,0.46,1.91,1.57,2.67,3.99,1.47,1.97,2.75,0.56,0.67,1.95
hsa-miR-181c-5p,0.0,0.0,0.26,0.22,0.0,0.11,0.24,0.74,1.15,3.14,0.86,2.39,1.43,0.0,0.22,0.6
hsa-miR-181d-5p,1.74,3.42,2.16,1.61,3.16,4.81,3.34,6.77,14.61,20.92,6.24,12.87,12.3,4.34,4.82,7.13
hsa-miR-182-3p,0.05,0.0,0.0,0.0,0.0,0.46,0.08,0.17,0.48,0.97,0.37,0.52,1.32,0.0,0.0,0.08
hsa-miR-182-5p,151.97,45.13,83.11,110.51,225.59,417.27,152.1,104.93,230.82,508.93,506.69,298.55,284.32,38.28,71.38,267.59
hsa-miR-1827,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.67,0.97,1.22,0.52,0.44,0.0,0.11,0.15
hsa-miR-183-5p,43.28,17.09,14.74,15.84,42.0,88.83,27.84,23.3,67.2,182.14,121.84,105.22,91.29,7.32,19.27,54.87
hsa-miR-184,24.89,12.73,21.36,25.46,0.49,0.11,0.08,0.58,0.1,0.85,0.0,0.31,8.57,22.99,0.0,0.23
hsa-miR-1843,4.99,3.65,3.98,4.95,11.04,6.87,4.85,5.95,13.08,23.58,13.7,16.6,25.38,2.66,3.36,17.79
hsa-miR-185-3p,1.51,1.53,2.08,1.45,2.37,1.72,2.63,4.21,9.93,14.39,10.03,12.56,6.04,2.38,2.91,16.21
hsa-miR-185-5p,60.34,86.26,63.95,37.47,76.41,72.46,54.89,95.01,1154.4,548.12,394.76,542.2,241.14,89.01,88.75,206.42
hsa-miR-186-5p,92.22,149.07,66.42,67.49,130.25,140.01,105.48,187.55,528.47,1353.25,842.61,1011.04,732.1,127.9,168.31,283.13
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.24,0.0,0.21,0.22,0.14,0.11,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.1,0.24,0.0,0.31,0.11,0.0,0.11,0.0
hsa-miR-18a-3p,0.41,1.18,0.0,0.17,0.59,0.34,0.32,0.33,2.29,4.72,3.43,1.97,1.76,0.09,0.22,1.35
hsa-miR-18a-5p,0.27,0.82,0.3,0.22,0.69,0.34,0.56,1.24,5.54,6.41,1.47,5.71,2.53,0.37,0.78,3.3
hsa-miR-18b-3p,0.0,0.0,0.0,0.06,0.0,0.11,0.0,0.08,0.57,0.6,0.0,0.1,0.33,0.0,0.0,0.23
hsa-miR-18b-5p,0.05,0.12,0.0,0.17,0.0,0.34,0.32,0.41,0.67,4.23,0.49,1.87,0.77,0.0,0.0,0.15
hsa-miR-1908-3p,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.96,1.41,0.61,0.28,1.08,0.57,0.72,0.91,1.43,5.2,2.32,1.56,1.98,0.05,0.11,0.9
hsa-miR-1909-5p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.05,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.67,1.57,0.24,1.04,0.11,0.0,0.0,0.6
hsa-miR-190b-5p,0.05,0.47,0.0,0.11,0.0,0.0,0.08,0.08,0.29,0.48,0.24,0.73,0.11,0.0,0.0,0.15
hsa-miR-191-3p,0.14,0.0,0.56,0.06,0.49,0.69,1.11,0.58,1.34,2.78,0.12,0.62,0.66,0.23,0.11,0.6
hsa-miR-191-5p,175.44,257.13,115.67,78.1,265.63,111.04,322.97,407.15,1363.17,2193.93,588.53,1078.18,1149.9,100.9,247.31,915.15
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.73,0.0,0.0,0.0,0.0
hsa-miR-192-5p,21.36,25.34,12.63,14.51,22.58,28.62,15.27,20.57,65.58,181.66,81.35,84.99,84.04,15.9,20.84,41.81
hsa-miR-193a-3p,0.18,0.24,0.09,0.17,0.0,0.0,0.08,0.08,0.1,0.85,0.37,0.31,0.11,0.37,0.0,0.0
hsa-miR-193a-5p,2.38,4.83,0.43,0.44,0.2,1.26,1.19,1.57,3.91,4.84,2.94,4.77,4.5,0.84,0.78,0.53
hsa-miR-193b-3p,0.09,1.3,0.04,0.33,0.2,0.11,0.48,0.17,1.15,1.09,0.61,0.42,0.33,0.05,0.56,0.08
hsa-miR-193b-5p,0.64,0.35,0.17,0.22,0.1,0.57,0.08,0.0,0.48,0.12,0.49,0.21,0.0,0.28,0.11,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.0,0.24,0.21,0.11,0.0,0.11,0.0
hsa-miR-194-5p,11.8,13.32,4.41,6.89,14.89,20.15,9.86,14.29,48.59,151.66,55.78,90.8,89.1,4.24,9.19,28.52
hsa-miR-195-3p,0.46,2.59,0.22,0.0,1.58,0.8,0.08,0.0,0.29,2.3,0.0,0.62,2.75,0.05,0.0,0.53
hsa-miR-195-5p,0.09,0.94,0.22,0.5,0.0,0.34,0.24,0.5,1.81,3.63,1.1,0.83,1.1,0.05,1.23,0.75
hsa-miR-196a-5p,0.09,0.0,0.13,0.11,0.0,0.0,0.16,0.08,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-196b-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-196b-5p,1.19,0.47,0.13,0.78,1.38,1.14,1.43,1.65,4.77,7.38,1.47,4.88,2.97,0.37,0.11,3.83
hsa-miR-197-3p,1.14,4.36,0.48,0.5,2.07,1.26,1.99,4.05,15.27,13.91,3.43,6.02,6.04,0.98,1.46,7.81
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.33,0.19,0.6,0.0,0.1,0.44,0.09,0.11,0.0
hsa-miR-1976,0.09,0.0,0.09,0.06,0.1,0.11,0.08,0.17,0.29,0.48,0.61,0.1,0.33,0.0,0.0,0.08
hsa-miR-199a-3p,19.9,29.93,23.09,69.43,69.91,69.49,40.57,141.86,354.92,274.54,101.17,93.81,89.54,1.68,87.63,392.65
hsa-miR-199a-5p,37.33,47.37,33.81,63.87,78.78,65.14,63.8,86.92,326.66,368.28,62.39,175.79,196.32,41.5,74.29,230.66
hsa-miR-199b-3p,1.24,33.58,7.87,11.28,14.69,11.45,53.54,34.12,0.19,209.6,29.48,39.74,115.57,27.37,19.61,25.07
hsa-miR-199b-5p,1.19,1.41,1.77,4.73,1.28,1.83,0.95,3.39,8.11,8.35,3.55,4.88,2.64,0.56,4.48,2.63
hsa-miR-19a-3p,0.87,1.77,1.08,0.44,0.89,1.03,1.19,1.65,6.97,9.07,5.5,7.89,3.41,1.03,4.26,5.03
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.06,0.0,0.11,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-19b-3p,4.3,4.95,3.59,4.5,5.92,11.68,4.14,10.24,43.43,89.86,36.94,53.44,26.59,4.8,18.15,43.39
hsa-miR-200a-3p,0.55,1.18,2.16,0.61,1.87,0.69,1.51,2.81,1.62,5.32,1.22,1.76,0.77,0.65,1.9,1.2
hsa-miR-200a-5p,0.32,0.24,0.3,0.22,0.59,0.46,0.32,0.5,0.0,0.85,0.61,0.31,0.0,0.19,0.11,0.38
hsa-miR-200b-3p,0.41,1.53,0.99,0.44,0.89,0.69,1.11,0.83,1.91,3.99,0.98,1.35,2.53,0.93,1.23,1.35
hsa-miR-200b-5p,0.0,0.12,0.0,0.0,0.0,0.0,0.08,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-200c-3p,1.46,3.3,1.25,1.67,2.76,1.72,2.15,2.23,8.21,15.6,2.81,2.91,6.37,0.79,1.68,6.23
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.08,0.08,0.0,0.12,0.0,0.0,0.0,0.0,0.0,3.9
hsa-miR-203a-3p,0.0,1.53,0.09,0.39,0.1,0.0,0.08,0.0,0.86,1.69,0.12,0.62,0.77,0.28,0.34,0.75
hsa-miR-204-3p,0.37,0.35,0.17,0.5,0.1,0.69,0.4,0.58,0.29,1.45,0.73,0.1,1.32,0.33,0.0,0.15
hsa-miR-204-5p,0.14,1.3,0.3,0.06,0.2,0.57,0.88,0.41,3.34,1.45,1.22,0.1,0.88,0.0,0.11,0.53
hsa-miR-205-3p,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.59,0.65,0.17,0.0,0.11,3.42,0.17,0.0,1.45,0.12,0.1,0.11,0.19,0.9,0.45
hsa-miR-206,0.5,0.0,0.65,0.06,0.0,0.34,0.56,0.66,0.0,0.85,0.0,0.31,0.0,0.56,0.11,0.0
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.38,0.36,0.0,0.42,0.0,0.0,0.22,0.08
hsa-miR-20a-5p,6.18,10.13,3.55,8.17,8.38,13.16,8.03,11.07,92.21,93.13,26.42,42.75,33.4,1.54,9.41,50.44
hsa-miR-20b-3p,0.14,0.0,0.0,0.0,0.0,0.11,0.24,0.0,0.0,0.85,0.37,0.0,0.44,0.0,0.0,0.08
hsa-miR-20b-5p,2.74,2.0,0.86,0.44,0.59,2.18,1.75,2.15,12.51,27.94,6.61,6.95,8.9,0.7,2.24,5.63
hsa-miR-21-3p,1.14,0.82,1.04,1.61,1.58,0.69,0.95,1.98,4.58,5.56,3.18,2.7,2.42,1.63,2.91,6.91
hsa-miR-21-5p,1145.54,989.87,2091.06,2445.65,3172.62,1939.7,2104.7,2432.42,5279.89,6734.42,2162.55,3363.01,4636.83,1724.89,3139.19,6843.26
hsa-miR-210-3p,0.96,2.36,0.22,0.39,0.49,0.69,1.35,0.99,5.73,14.15,3.43,7.68,3.74,1.91,0.9,1.88
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-211-5p,0.0,0.0,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,2.84,1.65,1.12,0.56,1.48,1.49,0.8,0.99,6.78,13.67,5.87,12.76,11.1,1.59,2.13,2.4
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.17,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-2116-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.16,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.15
hsa-miR-212-5p,0.18,0.12,0.0,0.11,0.0,0.23,0.0,0.08,0.29,1.81,0.12,0.1,0.22,0.0,0.0,0.15
hsa-miR-214-3p,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.24,0.62,0.22,0.0,0.11,0.53
hsa-miR-214-5p,0.0,0.12,0.0,0.0,0.0,0.23,0.16,0.0,2.0,0.36,0.12,0.21,0.22,0.42,0.0,0.0
hsa-miR-215-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.69,2.71,0.56,1.11,0.49,0.92,0.8,0.33,2.2,4.84,2.45,1.56,2.2,0.51,0.22,1.58
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.25,0.0,0.12,0.37,0.0,0.11,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,1.19,2.36,1.95,2.45,2.66,5.04,2.78,1.9,8.02,8.59,4.77,3.84,2.75,1.17,1.79,5.4
hsa-miR-219a-1-3p,0.09,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.29,0.48,0.0,0.1,0.22,0.09,0.11,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.19,0.12,0.0,0.1,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,110.8,150.95,48.04,45.7,94.36,98.34,150.11,251.08,990.87,1623.19,476.23,1162.75,825.92,103.84,213.47,362.77
hsa-miR-22-5p,5.86,20.98,3.76,7.17,11.63,12.82,19.65,23.88,75.32,142.23,60.92,66.72,71.08,5.22,18.15,48.41
hsa-miR-221-3p,44.1,93.8,32.78,41.64,64.48,61.47,96.65,124.18,314.45,405.16,146.8,246.35,231.47,41.68,116.43,203.34
hsa-miR-221-5p,3.16,2.24,2.33,2.89,5.42,3.32,4.22,6.69,7.45,14.03,7.22,7.89,8.13,1.91,8.4,16.21
hsa-miR-222-3p,69.99,54.09,24.99,31.46,66.06,103.95,52.74,45.69,120.57,179.24,58.35,106.47,167.21,19.26,79.0,81.29
hsa-miR-222-5p,0.0,0.0,0.0,0.06,0.0,0.11,0.0,0.0,0.29,0.12,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-223-3p,21.13,55.86,29.4,48.09,62.51,34.34,106.83,150.29,401.31,409.64,106.06,150.05,182.92,19.21,129.2,256.86
hsa-miR-223-5p,28.82,35.12,26.2,54.31,69.32,58.61,46.06,53.12,68.06,137.03,47.83,52.2,90.19,15.25,97.27,114.54
hsa-miR-224-3p,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-224-5p,6.45,8.96,13.58,5.34,14.69,19.0,8.91,10.58,61.57,32.53,31.32,15.67,54.16,4.24,21.07,14.79
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.23
hsa-miR-2276-5p,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-2277-5p,0.14,0.47,0.17,0.28,0.1,0.11,0.16,0.25,0.19,0.0,0.24,0.42,0.11,0.42,0.0,0.08
hsa-miR-2278,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.32,1.18,0.82,0.39,1.08,0.8,1.43,0.91,3.72,3.75,1.96,4.88,4.17,1.73,1.9,3.23
hsa-miR-2355-5p,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,67.2,102.17,75.32,67.32,191.48,109.1,186.22,216.55,334.87,568.2,296.9,261.09,357.48,54.04,91.44,574.44
hsa-miR-23a-5p,0.23,1.65,0.48,0.33,0.3,0.8,0.4,1.07,0.29,1.94,0.73,1.56,0.22,0.56,2.35,0.53
hsa-miR-23b-3p,11.89,53.97,13.71,18.23,61.03,38.58,34.13,38.25,96.13,91.92,52.23,33.83,70.86,14.87,18.04,100.21
hsa-miR-23b-5p,0.32,0.59,0.13,0.22,0.39,0.69,0.32,0.0,0.1,1.33,0.61,0.93,0.88,0.0,0.34,0.45
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-24-1-5p,0.18,0.35,0.04,0.95,1.08,0.57,1.35,0.17,1.43,3.63,0.0,0.21,1.87,0.28,0.9,1.05
hsa-miR-24-2-5p,9.15,17.2,13.19,16.84,22.97,17.74,15.91,25.28,42.48,48.14,23.12,30.51,37.46,18.6,22.19,21.99
hsa-miR-24-3p,30.28,205.52,98.07,94.39,229.24,109.1,62.84,1.16,899.61,1063.1,419.23,171.84,366.82,114.8,127.63,487.0
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,1019.5,470.42,322.01,395.25,700.35,986.68,436.72,533.48,1581.96,6381.99,3156.36,3022.74,3604.16,409.48,326.43,1098.22
hsa-miR-25-5p,0.59,0.0,0.35,0.22,0.0,1.14,0.8,0.33,0.48,2.66,1.59,0.93,1.87,0.51,0.78,0.53
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.08,0.19,0.12,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-26a-2-3p,0.23,0.35,0.0,0.5,0.0,0.34,0.4,0.08,0.95,1.69,0.98,0.73,1.32,0.14,0.0,1.05
hsa-miR-26a-5p,905.64,3852.7,714.2,1259.07,1902.17,1915.77,4142.18,5303.3,13315.43,21637.79,6506.01,10150.35,14388.5,549.18,2819.27,13735.91
hsa-miR-26b-3p,0.46,0.59,0.13,0.28,1.28,0.69,0.4,0.74,1.72,4.23,2.32,1.66,1.98,0.09,1.01,1.58
hsa-miR-26b-5p,44.1,121.97,36.58,106.51,119.5,138.75,137.78,231.01,764.44,1423.51,551.1,733.25,625.76,21.78,163.49,941.19
hsa-miR-27a-3p,17.84,309.69,19.89,96.23,52.45,160.27,169.92,113.11,358.26,797.14,258.97,501.32,469.1,15.57,107.35,221.73
hsa-miR-27a-5p,21.0,26.4,27.07,89.33,35.69,30.11,19.01,20.9,25.68,45.48,47.46,24.07,20.98,20.05,48.07,33.55
hsa-miR-27b-3p,39.43,113.25,58.03,101.51,130.05,128.33,94.11,191.43,524.93,750.58,324.66,169.87,579.51,42.94,80.91,532.03
hsa-miR-27b-5p,0.41,1.3,1.3,0.89,1.68,1.49,1.03,0.91,3.91,3.99,1.59,1.87,2.31,0.84,0.67,1.43
hsa-miR-28-3p,25.44,24.86,26.59,19.9,42.5,28.62,34.21,29.41,97.94,107.16,42.33,51.26,74.26,28.4,28.46,47.29
hsa-miR-28-5p,3.25,8.72,3.59,3.84,7.2,5.72,10.5,9.5,43.91,60.35,11.62,27.29,37.57,3.68,6.05,15.99
hsa-miR-296-3p,0.0,0.35,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.48,0.0,0.21,0.44,0.0,0.0,0.23
hsa-miR-296-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.24,0.12,0.21,0.11,0.0,0.22,0.3
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.19,0.97,0.98,0.0,0.55,0.0,0.0,0.15
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.24,0.12,0.0,0.0,0.0,0.0,0.15
hsa-miR-29a-3p,20.95,49.61,17.08,33.19,29.48,46.25,34.84,48.25,129.54,197.02,84.29,118.09,146.0,21.45,57.49,59.67
hsa-miR-29a-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.22,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.05,0.22,0.08
hsa-miR-29b-2-5p,0.0,0.0,0.09,0.06,0.2,0.0,0.0,0.25,1.43,0.6,0.49,0.31,0.55,0.19,0.22,0.6
hsa-miR-29b-3p,2.47,2.71,1.95,2.61,3.06,6.53,3.34,5.62,11.46,33.38,21.65,21.69,20.1,0.89,6.84,8.78
hsa-miR-29c-3p,0.23,1.3,0.04,1.06,1.18,0.8,0.32,0.83,2.39,12.46,3.43,7.89,4.61,0.61,0.78,2.25
hsa-miR-29c-5p,1.6,2.83,0.91,1.06,1.97,4.01,2.07,3.47,5.15,7.14,7.46,7.47,8.24,1.35,1.68,5.03
hsa-miR-301a-3p,0.14,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.21,0.0,0.09,0.22,0.15
hsa-miR-301a-5p,0.0,0.24,0.04,0.06,0.39,0.46,0.32,0.5,0.76,0.85,1.35,0.52,0.99,0.0,0.11,1.13
hsa-miR-301b-3p,0.0,0.24,0.0,0.0,0.0,0.0,0.16,0.0,0.67,0.6,0.24,0.31,0.44,0.0,0.34,0.15
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-5p,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.1,0.12,0.12,0.21,0.0,0.0,0.0,0.08
