miRNA,SRR8397254,SRR8397255,SRR8397256,SRR8397257
hsa-miR-222-5p,0.0,0.44,0.0,0.0
hsa-miR-223-3p,0.0,0.0,0.16,0.0
hsa-miR-224-3p,0.0,0.76,0.0,0.0
hsa-miR-224-5p,0.73,59.43,7.11,3.79
hsa-miR-2277-3p,0.0,0.11,0.0,0.0
hsa-miR-2277-5p,0.0,0.33,0.0,0.14
hsa-miR-2278,0.0,0.11,0.0,0.0
hsa-miR-2355-3p,0.0,2.94,0.47,0.27
hsa-miR-2355-5p,0.0,3.82,0.0,0.0
hsa-miR-23a-3p,9.3,547.3,195.71,67.92
hsa-miR-23a-5p,0.91,0.87,0.79,0.14
hsa-miR-23b-3p,2.19,31.08,33.01,6.49
hsa-miR-23b-5p,0.0,0.44,0.16,0.0
hsa-miR-23c,0.0,0.11,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.32,0.0
hsa-miR-24-2-5p,0.0,3.27,1.74,0.0
hsa-miR-24-3p,16.23,2523.77,270.9,119.34
hsa-miR-2467-5p,0.0,0.11,0.0,0.0
hsa-miR-25-3p,5.29,178.51,48.34,19.62
hsa-miR-25-5p,0.36,0.98,0.32,0.14
hsa-miR-2682-3p,0.0,1.74,0.79,0.54
hsa-miR-2682-5p,0.0,1.53,0.0,0.14
hsa-miR-26a-2-3p,0.18,0.44,0.0,0.0
hsa-miR-26a-5p,111.94,107.52,194.45,5.41
hsa-miR-26b-3p,0.0,0.11,0.0,0.0
hsa-miR-26b-5p,1.82,21.37,5.05,1.08
hsa-miR-27a-3p,19.14,4272.22,555.71,686.12
hsa-miR-27a-5p,0.55,5.56,0.32,0.27
hsa-miR-27b-3p,49.77,3412.93,339.3,181.98
hsa-miR-27b-5p,0.0,1.2,0.0,0.0
hsa-miR-28-3p,5.1,215.26,54.34,30.85
hsa-miR-28-5p,0.36,7.96,1.58,1.35
hsa-miR-2861,0.73,0.0,0.16,0.0
hsa-miR-296-3p,1.82,2.94,0.0,0.14
hsa-miR-296-5p,0.18,0.0,0.32,0.0
hsa-miR-299-3p,0.0,19.08,1.26,0.95
hsa-miR-299-5p,0.18,0.76,0.63,0.0
hsa-miR-29a-3p,10.21,477.19,116.42,32.88
hsa-miR-29a-5p,0.0,0.22,0.16,0.0
hsa-miR-29b-1-5p,0.0,0.33,0.16,0.0
hsa-miR-29b-2-5p,0.0,0.11,0.47,0.0
hsa-miR-29b-3p,0.18,10.14,0.79,0.41
hsa-miR-29c-3p,0.55,11.34,1.74,0.68
hsa-miR-29c-5p,0.0,0.22,0.32,0.14
hsa-miR-301a-3p,0.18,0.22,0.16,0.0
hsa-miR-301a-5p,0.0,0.44,0.0,0.27
hsa-miR-301b-3p,0.0,0.55,0.0,0.0
hsa-miR-301b-5p,0.0,0.11,0.0,0.0
hsa-miR-3059-5p,0.0,0.22,0.16,0.0
hsa-miR-3064-3p,0.0,0.11,0.0,0.0
hsa-miR-3065-5p,0.18,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.11,0.0,0.0
hsa-miR-3085-3p,0.18,0.98,0.0,0.0
hsa-miR-3085-5p,0.0,0.33,0.16,0.0
hsa-miR-30a-3p,2.19,91.05,11.37,3.92
hsa-miR-30a-5p,33.18,842.49,531.54,317.96
hsa-miR-30b-3p,0.0,0.11,0.16,0.0
hsa-miR-30b-5p,2.55,3.27,7.27,1.35
hsa-miR-30c-1-3p,0.18,0.22,0.16,0.0
hsa-miR-30c-2-3p,0.18,1.2,0.63,0.14
hsa-miR-30c-5p,14.04,14.29,38.54,2.03
hsa-miR-30d-3p,0.18,2.18,0.47,0.14
hsa-miR-30d-5p,43.39,83.53,101.1,27.87
hsa-miR-30e-3p,0.36,9.6,3.32,0.95
hsa-miR-30e-5p,23.52,105.99,114.84,31.93
hsa-miR-31-3p,0.0,5.78,0.16,0.14
hsa-miR-31-5p,0.18,21.37,4.58,1.08
hsa-miR-3115,0.0,0.33,0.16,0.0
hsa-miR-3117-3p,0.0,22.9,0.95,0.14
hsa-miR-3121-3p,0.0,0.11,0.0,0.0
hsa-miR-3124-5p,0.0,0.22,0.0,0.0
hsa-miR-3126-5p,0.0,0.22,0.0,0.0
hsa-miR-3127-5p,0.0,0.22,0.0,0.0
hsa-miR-3129-3p,0.0,0.22,0.0,0.0
hsa-miR-3130-3p,0.0,0.11,0.0,0.0
hsa-miR-3131,0.0,0.11,0.0,0.0
hsa-miR-3134,0.18,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.11,0.0,0.0
hsa-miR-3137,0.0,0.33,0.0,0.0
hsa-miR-3139,0.0,0.11,0.0,0.0
hsa-miR-3140-3p,0.0,0.33,0.32,0.0
hsa-miR-3140-5p,0.0,0.22,0.0,0.0
hsa-miR-3145-3p,0.0,0.33,0.0,0.0
hsa-miR-3149,0.0,0.11,0.0,0.0
hsa-miR-3155a,0.0,0.11,0.0,0.0
hsa-miR-3157-3p,0.0,0.33,0.0,0.0
hsa-miR-3160-3p,0.0,0.11,0.0,0.0
hsa-miR-3162-5p,0.0,0.22,0.16,0.0
hsa-miR-3164,0.0,0.11,0.0,0.0
hsa-miR-3165,0.0,0.11,0.0,0.0
hsa-miR-3168,0.0,0.65,0.47,0.0
hsa-miR-3174,0.0,0.33,0.0,0.0
hsa-miR-3175,0.0,0.22,0.0,0.0
hsa-miR-3176,0.0,0.22,0.32,0.0
hsa-miR-3177-3p,0.0,1.2,0.0,0.0
hsa-miR-3178,2.19,0.87,1.26,0.41
hsa-miR-3179,0.0,0.11,0.0,0.0
hsa-miR-3180-3p,0.0,0.65,0.0,0.0
hsa-miR-3182,0.73,919.04,120.37,58.04
hsa-miR-3187-3p,0.91,2.73,0.0,0.0
hsa-miR-3187-5p,0.0,0.22,0.0,0.0
hsa-miR-3188,0.0,0.11,0.0,0.0
hsa-miR-3190-5p,0.0,0.22,0.0,0.0
hsa-miR-3194-3p,0.0,0.11,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.16,0.0
hsa-miR-3195,0.0,0.33,0.32,0.0
hsa-miR-3196,1.64,0.11,0.32,0.54
hsa-miR-3197,0.0,0.22,0.16,0.0
hsa-miR-3199,0.0,0.33,0.0,0.0
hsa-miR-32-3p,0.0,0.65,0.0,0.0
hsa-miR-32-5p,0.36,13.41,1.58,2.03
hsa-miR-3200-3p,0.55,3.6,1.26,0.0
hsa-miR-320a-3p,128.34,680.99,103.78,27.2
hsa-miR-320a-5p,1.28,1.2,0.32,0.68
hsa-miR-320b,22.42,147.65,7.27,5.14
hsa-miR-320c,56.88,51.25,4.58,0.54
hsa-miR-320d,1.82,8.07,1.42,0.81
hsa-miR-320e,1.82,1.85,0.47,0.54
hsa-miR-323a-3p,1.28,17.67,8.21,2.03
hsa-miR-323a-5p,0.18,0.22,0.16,0.0
hsa-miR-323b-3p,1.64,6.0,2.84,0.27
hsa-miR-324-3p,0.0,1.31,0.79,0.14
hsa-miR-324-5p,0.0,3.71,0.95,0.27
hsa-miR-326,0.0,2.4,2.84,0.54
hsa-miR-328-3p,5.1,6.76,9.79,2.03
hsa-miR-329-3p,0.55,40.24,4.74,1.35
hsa-miR-329-5p,0.0,0.22,0.0,0.0
hsa-miR-330-3p,0.73,3.27,1.74,0.27
hsa-miR-330-5p,0.73,3.71,1.58,0.27
hsa-miR-331-3p,0.36,0.11,0.95,0.0
hsa-miR-331-5p,0.18,8.18,1.42,0.14
hsa-miR-335-3p,0.36,2.29,0.79,0.0
hsa-miR-335-5p,1.09,26.28,2.05,0.0
hsa-miR-337-3p,0.0,2.07,0.32,0.0
hsa-miR-337-5p,0.0,2.29,0.16,0.0
hsa-miR-338-3p,0.0,0.11,0.32,0.27
hsa-miR-338-5p,0.36,0.0,2.84,0.14
hsa-miR-339-3p,1.28,11.23,2.05,0.68
hsa-miR-339-5p,0.36,8.07,3.95,0.81
hsa-miR-33a-3p,0.18,0.98,0.0,0.0
hsa-miR-33a-5p,0.18,0.76,0.79,0.0
hsa-miR-33b-3p,0.18,0.0,0.16,0.0
hsa-miR-33b-5p,0.36,0.0,0.0,0.0
hsa-miR-340-3p,0.73,0.55,0.95,0.0
hsa-miR-340-5p,21.88,345.68,72.98,10.69
hsa-miR-342-3p,2.01,3.6,5.37,1.22
hsa-miR-342-5p,0.18,1.2,0.16,0.14
hsa-miR-345-5p,2.55,6.87,4.42,1.49
hsa-miR-346,0.18,0.0,0.16,0.0
hsa-miR-34a-3p,0.0,2.94,0.32,0.0
hsa-miR-34a-5p,0.0,61.83,11.22,5.01
hsa-miR-34c-5p,0.0,0.44,0.63,0.14
hsa-miR-3605-3p,0.0,0.11,0.16,0.0
hsa-miR-3605-5p,0.0,0.87,0.0,0.0
hsa-miR-361-3p,4.56,27.48,13.58,3.92
hsa-miR-361-5p,1.46,36.09,11.22,3.38
hsa-miR-3611,0.0,0.22,0.0,0.0
hsa-miR-3613-5p,0.0,34.24,0.95,0.27
hsa-miR-3615,0.18,0.11,0.79,0.27
hsa-miR-362-3p,0.0,1.09,0.47,0.0
hsa-miR-362-5p,0.18,0.33,0.47,0.0
hsa-miR-3621,0.36,0.0,0.16,0.0
hsa-miR-363-3p,0.73,0.76,1.42,0.0
hsa-miR-3648,79.85,31.73,31.12,26.93
hsa-miR-365a-3p,0.18,3.71,0.0,0.0
hsa-miR-365a-5p,0.0,0.22,0.16,0.0
hsa-miR-365b-3p,0.0,0.0,2.05,0.0
hsa-miR-365b-5p,0.0,1.64,0.16,0.0
hsa-miR-3665,1250.25,50.71,1832.35,1490.21
hsa-miR-3674,0.0,0.11,0.0,0.0
hsa-miR-3675-5p,0.0,0.33,0.0,0.0
hsa-miR-3677-3p,0.0,0.44,0.16,0.0
hsa-miR-3679-5p,0.0,4.14,0.0,0.0
hsa-miR-3688-3p,0.0,0.11,0.16,0.0
hsa-miR-3689a-5p,0.18,0.11,0.16,0.0
hsa-miR-369-3p,2.01,347.53,23.06,9.34
hsa-miR-369-5p,0.55,3.93,1.11,0.27
hsa-miR-3691-5p,0.0,0.11,0.0,0.0
hsa-miR-370-3p,6.38,46.78,18.01,6.22
hsa-miR-370-5p,0.36,0.55,0.0,0.0
hsa-miR-372-3p,0.0,0.0,0.16,0.0
hsa-miR-374a-3p,0.18,0.76,0.79,0.0
hsa-miR-374a-5p,0.18,10.36,1.74,1.35
hsa-miR-374b-3p,0.18,0.11,0.16,0.0
hsa-miR-374b-5p,0.55,0.55,3.16,0.14
hsa-miR-375-3p,0.0,0.0,0.32,0.0
hsa-miR-376a-2-5p,0.0,0.11,0.0,0.0
hsa-miR-376a-3p,0.18,9.27,0.32,0.81
hsa-miR-376a-5p,0.0,0.11,0.16,0.0
hsa-miR-376b-3p,0.0,6.11,0.16,0.0
hsa-miR-376b-5p,0.0,2.18,0.0,0.14
hsa-miR-376c-3p,0.0,26.93,2.84,0.68
hsa-miR-376c-5p,0.0,0.22,0.16,0.0
hsa-miR-377-3p,0.0,15.59,1.42,0.81
hsa-miR-377-5p,0.36,3.49,0.63,0.41
hsa-miR-378a-3p,22.79,233.14,48.97,27.47
hsa-miR-378a-5p,0.0,1.31,0.47,0.0
hsa-miR-378b,0.0,1.09,0.47,0.68
hsa-miR-378c,1.82,21.59,2.53,2.84
hsa-miR-378d,0.55,4.69,1.11,1.08
hsa-miR-378e,0.91,1.2,0.32,0.0
hsa-miR-378f,0.18,0.44,0.63,0.27
hsa-miR-379-3p,0.36,4.36,0.0,0.14
hsa-miR-379-5p,2.19,91.6,12.16,9.88
hsa-miR-380-3p,0.0,4.25,0.16,0.0
hsa-miR-380-5p,0.0,1.53,0.0,0.0
hsa-miR-381-3p,8.39,324.52,30.17,18.13
hsa-miR-381-5p,0.0,0.11,0.0,0.0
hsa-miR-382-3p,0.55,27.26,4.58,1.08
hsa-miR-382-5p,4.38,221.58,24.01,13.53
hsa-miR-383-5p,1.28,1.74,5.05,0.0
hsa-miR-3909,0.0,0.33,0.0,0.0
hsa-miR-3911,0.0,0.22,0.16,0.0
hsa-miR-3912-3p,0.0,0.87,0.0,0.0
hsa-miR-3913-5p,0.0,0.11,0.0,0.0
hsa-miR-3917,0.0,0.33,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.14
hsa-miR-3922-3p,0.18,0.0,0.0,0.0
hsa-miR-3928-3p,0.0,0.11,0.16,0.0
hsa-miR-3929,2.01,3.27,1.58,0.95
hsa-miR-3934-5p,0.0,5.67,0.63,1.22
hsa-miR-3939,0.0,0.22,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.16,0.0
hsa-miR-3944-3p,0.0,0.11,0.0,0.0
hsa-miR-3960,479.65,22.79,706.56,508.33
hsa-miR-409-3p,6.02,65.43,19.75,8.93
hsa-miR-409-5p,1.46,11.45,3.32,0.68
hsa-miR-410-3p,1.82,53.87,6.16,0.41
hsa-miR-410-5p,0.0,0.22,0.0,0.0
hsa-miR-411-3p,0.0,3.93,0.95,0.0
hsa-miR-411-5p,4.19,27.37,7.58,1.08
hsa-miR-412-3p,0.0,0.0,0.32,0.14
hsa-miR-412-5p,0.73,1.85,1.26,0.14
hsa-miR-421,0.18,34.68,2.53,2.44
hsa-miR-423-3p,5.65,245.79,52.44,18.4
