miRNA,SRR16297783,SRR16297784,SRR16297785,SRR16297786,SRR16297787,SRR16297788,SRR16297789,SRR16297790,SRR16297791,SRR16297792,SRR16297793,SRR16297794,SRR16297795,SRR16297796,SRR16297797,SRR16297798,SRR16297799,SRR16297800,SRR16297801,SRR16297802,SRR16297803
hsa-miR-4676-5p,0.75,1.14,0.26,0.16,1.0,0.22,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1.29,0.0,1.09,0.0,0.0,0.34,0.72
hsa-miR-4677-3p,3.57,2.35,2.41,1.6,1.62,0.95,3.25,1.9,0.62,0.0,0.64,1.18,1.24,0.09,0.0,0.0,1.75,0.94,3.92,3.76,2.12
hsa-miR-4677-5p,0.0,0.0,0.0,0.0,0.05,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-4678,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-3p,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4680-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-4683,5.32,4.19,0.26,1.71,1.67,6.56,9.75,0.19,1.02,5.09,3.21,0.92,0.0,3.78,3.59,0.0,1.09,0.52,1.85,0.97,2.43
hsa-miR-4685-3p,5.13,4.69,2.36,1.01,0.81,9.4,2.55,3.23,4.51,2.23,2.44,0.08,3.78,0.09,1.75,5.74,1.33,4.37,1.04,1.01,0.36
hsa-miR-4685-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.52,1.02,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-4687-5p,0.0,0.0,0.42,0.8,0.29,0.0,0.0,0.7,0.23,0.0,0.0,0.0,0.62,1.04,0.0,0.0,0.48,0.0,0.0,0.26,0.0
hsa-miR-4688,1.19,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.09,1.15,0.0,1.5,0.45,0.0
hsa-miR-4690-3p,3.75,1.21,2.51,1.33,2.76,3.79,2.94,1.84,2.2,0.91,1.74,1.76,0.99,0.47,3.13,2.52,0.66,0.31,0.0,1.38,0.0
hsa-miR-4691-3p,0.0,0.99,0.58,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,1.0,0.0,0.0,0.0,0.0,1.31,1.01,0.44,1.47,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
hsa-miR-4700-5p,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-4701-3p,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.18,0.0,0.0,0.0,0.6,0.0,0.0,0.22,0.0
hsa-miR-4701-5p,0.0,2.06,1.68,1.12,0.0,1.82,0.0,0.0,0.62,1.88,0.19,0.42,0.0,0.09,0.74,2.52,1.75,2.19,0.0,3.76,1.5
hsa-miR-4704-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4705,0.0,0.0,0.37,0.37,0.0,1.6,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,0.0,0.96,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,1.04,0.0
hsa-miR-4707-3p,0.0,0.0,0.84,0.21,1.43,0.0,0.0,0.0,0.0,2.93,0.0,0.0,2.29,1.32,4.97,2.0,0.0,0.0,0.0,1.9,0.0
hsa-miR-4707-5p,0.0,0.0,1.78,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,1.01,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-5p,0.0,0.0,0.84,1.01,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.15,0.67
hsa-miR-4710,0.0,1.21,0.42,1.33,0.43,0.36,1.62,0.7,1.02,0.56,0.13,0.84,0.68,0.47,0.64,0.0,0.06,0.73,0.0,0.41,0.83
hsa-miR-4712-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.15,0.0
hsa-miR-4713-5p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-3p,0.0,0.0,0.21,0.0,0.1,0.0,0.0,0.0,0.39,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-5p,0.0,1.49,0.16,0.69,1.62,0.0,1.78,1.46,0.39,0.84,1.03,0.25,0.0,0.0,1.93,1.3,0.18,0.0,0.0,0.45,0.67
hsa-miR-4715-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-4716-3p,0.0,0.0,0.16,0.0,0.67,0.36,0.0,0.0,0.39,0.0,0.06,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.57
hsa-miR-4717-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.19,0.83
hsa-miR-4722-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-3p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.08,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.32,0.23,0.0,0.58,0.42,3.47,0.19,0.0,0.0,0.0,1.46,0.0,0.82,0.0
hsa-miR-4724-5p,0.0,0.0,0.16,0.8,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.8,0.0,0.0,0.0,1.57,0.0,1.96,0.0,0.0
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,0.47,0.0,0.33,0.0,0.0,0.0,0.0,1.12,1.03,0.42,0.0,0.0,0.0,0.0,0.72,2.39,1.5,0.11,0.0
hsa-miR-4728-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,0.0,1.78,0.84,0.0,0.43,2.11,0.0,0.25,0.0,0.84,0.71,0.0,0.0,0.66,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-4732-3p,110.94,39.16,33.3,29.95,55.36,71.5,56.09,67.73,54.94,84.79,34.07,31.67,52.24,15.96,57.84,86.25,38.52,30.08,49.61,13.89,29.25
hsa-miR-4732-5p,91.66,23.52,46.91,31.82,85.21,45.99,36.67,66.34,73.73,50.9,76.82,47.21,93.22,29.83,67.59,62.17,48.3,18.84,36.57,15.23,36.04
hsa-miR-4733-3p,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4734,0.0,0.0,0.0,0.0,0.0,2.26,0.08,0.32,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23
hsa-miR-4738-3p,0.0,0.0,1.68,0.0,0.24,0.0,0.0,0.0,0.39,0.0,0.0,0.0,1.61,1.23,1.01,0.0,0.6,0.0,1.5,0.3,0.0
hsa-miR-4739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.6,0.0,0.34,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4740-3p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.48,0.0
hsa-miR-4742-3p,0.56,0.0,1.78,0.91,2.19,3.21,1.47,0.0,2.14,0.0,1.74,1.85,3.71,0.09,3.86,3.13,4.29,1.25,1.15,0.97,0.98
hsa-miR-4743-5p,0.0,0.0,0.47,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.85,0.0,0.0,0.0,2.08,0.0,0.71,0.0
hsa-miR-4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.17,0.0,0.06,0.76,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0
hsa-miR-4746-3p,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4746-5p,6.38,3.27,2.09,0.0,1.48,1.02,0.0,1.77,1.47,2.44,1.93,2.18,1.98,0.57,0.74,10.96,4.59,3.85,0.23,2.94,2.8
hsa-miR-4747-3p,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.95,0.0,0.0,0.0,0.0,0.19,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0
hsa-miR-4748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.93,0.0,0.92,0.0,0.18,0.0,0.81,1.3,2.95
hsa-miR-4749-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-4749-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,1.69,0.99,0.37,0.53,0.57,1.82,0.0,0.25,0.51,0.0,0.19,0.5,0.0,0.0,1.1,0.0,0.48,1.46,0.0,0.74,0.0
hsa-miR-4753-3p,0.0,0.0,0.0,0.32,0.0,0.0,1.32,0.13,0.06,0.0,0.06,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.11,0.0
hsa-miR-4753-5p,0.0,1.07,0.58,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.78
hsa-miR-4754,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.0,1.07,0.43,0.0,0.0,0.76,0.68,0.0,0.39,0.0,1.05,0.0,1.93,1.83,0.0,0.0,1.15,0.0,0.31
hsa-miR-4755-5p,0.0,0.43,1.36,0.91,1.76,2.41,0.0,2.28,2.76,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.54,2.29,0.35,0.52,0.0
hsa-miR-4757-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.58,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.26,0.0
hsa-miR-4757-5p,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.45,0.0,0.26,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-5p,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4761-3p,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.78,0.83,0.0,0.15,0.0
hsa-miR-4761-5p,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0
hsa-miR-4762-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-4763-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4763-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.78,0.0
hsa-miR-4766-3p,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1.42,0.0,0.0,0.0,0.0,2.39,0.0,0.22,0.0
hsa-miR-4766-5p,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-4767,0.0,1.42,1.1,0.0,0.57,0.0,0.0,0.76,0.0,0.91,0.77,0.0,0.93,0.47,0.0,0.0,0.24,0.0,0.0,0.26,0.0
hsa-miR-4768-5p,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,14.58,18.19,15.81,11.05,7.14,14.07,13.85,20.19,10.44,22.52,37.86,25.96,4.7,11.8,9.66,7.22,2.29,3.85,6.58,3.69,6.21
hsa-miR-4772-5p,2.63,1.85,3.98,1.76,0.57,2.77,7.35,3.55,1.35,5.09,5.91,0.67,0.87,0.94,1.75,0.78,0.54,1.56,0.0,0.6,0.52
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,2.94,0.0,0.16,0.27,0.0,0.0,1.86,0.7,1.3,0.0,0.06,0.42,0.0,0.0,0.0,0.26,1.45,0.0,0.0,0.07,0.0
hsa-miR-4777-3p,0.0,1.35,0.79,0.53,0.48,0.0,0.77,0.0,0.45,0.0,0.06,1.09,0.0,0.0,0.64,0.0,0.24,0.0,0.0,0.41,0.0
hsa-miR-4777-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4778-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-4779,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.11,0.0
hsa-miR-4781-3p,1.0,0.0,1.2,0.59,0.19,0.0,0.0,0.0,0.34,0.0,0.13,0.59,0.0,0.0,0.0,0.0,1.39,1.56,0.0,0.07,0.0
hsa-miR-4781-5p,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.18,0.0,0.54,1.67,0.0,0.11,0.0
hsa-miR-4783-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0
hsa-miR-4784,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4785,1.44,1.78,3.3,1.65,1.09,6.92,1.32,1.08,1.41,2.23,0.77,1.68,1.55,0.0,0.0,6.52,1.21,6.77,1.27,3.87,0.57
hsa-miR-4786-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.26,0.0
hsa-miR-4786-5p,0.0,0.07,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.17,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
hsa-miR-4787-3p,0.0,0.0,0.37,0.0,0.0,2.84,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.48,0.0
hsa-miR-4787-5p,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.35,0.0,0.0,0.0,0.0,0.05
hsa-miR-4789-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,0.0,0.0,0.16,0.53,0.0,0.0,0.31,0.25,0.23,0.21,0.0,0.25,0.0,0.0,0.0,0.0,0.06,0.1,0.0,0.0,0.05
hsa-miR-4795-3p,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0
hsa-miR-4796-3p,0.0,0.0,0.0,0.27,1.24,0.0,0.0,0.0,1.07,0.0,0.39,0.5,0.06,0.0,0.64,0.0,0.0,1.87,0.0,0.0,0.93
hsa-miR-4796-5p,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.76,0.39,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.06,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.88
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-4799-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,1.0,1.09,0.0,0.63,0.39,0.0,0.19,0.42,0.0,0.94,0.0,0.0,0.0,0.42,1.15,0.0,0.26
hsa-miR-4800-5p,0.0,0.28,0.0,0.43,0.0,0.07,0.23,0.25,0.51,0.0,0.06,0.08,0.31,0.38,0.64,1.04,0.36,0.0,0.46,0.0,0.16
hsa-miR-4802-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
hsa-miR-4804-3p,0.0,0.0,0.0,0.0,0.67,0.0,1.08,0.0,0.73,0.0,0.0,0.5,0.0,0.0,1.66,0.0,1.51,0.0,0.0,0.0,0.0
hsa-miR-4804-5p,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,21.15,19.47,16.39,37.53,9.71,18.44,36.36,23.04,37.74,4.11,38.57,31.25,2.48,8.12,6.62,15.13,33.33,7.91,20.53,10.91,13.36
hsa-miR-483-5p,137.15,236.71,152.03,182.1,67.17,167.49,127.51,117.18,205.16,140.58,184.37,169.84,41.1,128.87,82.58,86.08,126.91,34.25,92.52,45.14,112.98
hsa-miR-484,7131.47,4834.47,5930.67,5898.05,7060.81,6168.34,4096.94,6510.27,6799.83,7131.81,6175.73,6710.67,9212.21,3313.69,9661.04,9076.24,6731.73,5443.85,4395.24,6455.83,5546.08
hsa-miR-485-3p,11.64,7.25,11.99,11.96,33.09,10.64,7.27,2.79,7.11,1.12,4.82,3.86,23.71,4.72,17.84,34.87,30.19,53.51,7.04,14.04,44.84
hsa-miR-485-5p,4.82,10.23,27.64,9.34,21.66,15.45,3.25,3.29,4.57,1.26,1.54,2.18,9.04,6.42,20.51,19.13,10.51,13.64,0.92,6.59,20.4
hsa-miR-486-3p,316.29,16.13,264.95,227.21,313.86,356.92,286.9,507.25,548.4,620.26,136.93,313.64,292.28,106.49,271.2,159.03,409.22,151.46,201.65,95.82,284.16
hsa-miR-486-5p,1635.44,43.28,18067.64,49.65,14437.52,123.61,136.72,27547.2,39388.73,33009.72,1269.58,190.42,29928.36,1149.63,37370.68,83.12,22461.35,34.77,17803.96,6959.5,139.02
hsa-miR-487a-3p,1.56,1.42,35.65,13.93,36.99,2.7,0.08,6.65,3.05,0.0,4.05,8.65,4.89,4.34,7.82,8.0,15.76,15.61,1.96,11.84,31.53
hsa-miR-487a-5p,1.25,2.13,9.11,7.31,15.71,2.77,1.08,3.04,2.26,0.56,0.51,0.17,10.03,0.0,8.37,11.3,6.82,10.1,0.0,3.17,9.11
hsa-miR-487b-3p,17.21,18.83,71.3,32.94,107.63,52.04,22.21,29.56,33.11,12.27,6.3,24.44,52.8,30.59,66.12,66.69,74.74,94.83,6.11,42.61,61.41
hsa-miR-487b-5p,0.0,1.35,3.87,0.48,1.43,0.66,0.0,0.0,0.39,0.0,0.26,0.42,3.9,0.09,2.67,5.65,0.0,2.19,0.0,0.86,1.09
hsa-miR-488-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
hsa-miR-488-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-489-3p,0.88,0.99,0.31,0.32,0.52,0.0,2.63,0.25,0.23,0.0,0.13,0.0,3.96,0.76,0.0,0.0,0.0,0.0,0.58,0.0,0.52
hsa-miR-490-3p,5.82,0.92,1.68,0.8,3.33,3.43,0.08,1.08,0.39,1.95,1.35,0.17,12.38,1.98,3.77,7.22,12.86,37.79,0.0,11.25,3.99
hsa-miR-490-5p,0.69,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.25,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.82,1.14
hsa-miR-491-3p,0.0,0.0,1.05,0.0,1.05,0.0,1.08,0.19,0.0,0.0,0.71,3.44,0.56,0.0,0.0,0.0,0.85,2.71,0.0,1.01,0.0
hsa-miR-491-5p,1.31,38.94,23.82,10.84,13.23,34.55,5.42,6.65,6.32,5.02,6.11,12.01,16.65,8.31,24.92,14.26,18.72,20.72,4.38,31.21,16.21
hsa-miR-493-3p,1.94,10.73,30.47,10.84,28.8,20.41,0.85,6.14,4.91,0.35,1.29,3.28,13.56,10.2,8.92,14.0,20.41,21.03,0.0,6.41,12.43
hsa-miR-493-5p,15.89,19.05,93.66,71.7,189.09,44.24,27.47,36.08,33.17,2.3,9.39,20.33,91.55,10.86,81.85,58.26,128.42,132.93,17.3,74.19,76.27
hsa-miR-494-3p,42.99,62.54,242.12,163.2,367.7,78.72,49.13,83.05,72.43,12.97,22.63,70.47,259.53,41.63,171.23,151.55,247.9,360.28,26.42,123.87,228.34
hsa-miR-494-5p,0.0,0.0,0.58,0.37,0.38,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.77,0.0,0.37,0.0
hsa-miR-495-3p,15.39,8.46,66.17,27.49,67.27,33.75,32.88,23.42,23.3,5.93,10.48,22.93,25.44,18.5,27.77,29.3,60.92,55.9,6.23,34.82,38.11
hsa-miR-495-5p,0.0,0.0,0.31,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.11,0.0
hsa-miR-496,0.0,0.85,3.14,2.78,2.05,0.0,0.0,1.2,0.0,0.0,0.06,0.17,4.21,1.79,2.94,6.61,2.72,4.58,0.0,2.05,2.17
hsa-miR-497-3p,0.75,0.0,0.0,0.85,0.33,0.0,0.0,0.0,0.0,0.0,0.58,0.17,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.52
hsa-miR-497-5p,80.9,106.6,60.15,62.46,63.08,70.04,92.85,52.92,67.63,39.75,67.05,67.95,39.99,50.98,51.22,41.04,36.59,63.4,64.26,46.37,62.65
