miRNA,SRR22696370,SRR22696371,SRR22696372,SRR22696373,SRR22696374,SRR22696375,SRR22696376,SRR22696377,SRR22696378,SRR22696379,SRR22696380,SRR22696381,SRR22696382,SRR22696383,SRR22696384,SRR22696385,SRR22696386,SRR22696387,SRR22696388,SRR22696389,SRR22696390,SRR22696391,SRR22696392,SRR22696393
hsa-miR-151b,5.0,101.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,22.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,399.0,112.0,17.0,1.0,0.0,0.0,160.0,0.0,44.0,81.0,0.0,124.0,0.0,0.0,90.0,96.0,0.0,49.0,7.0,160.0,0.0,66.0,85.0,0.0
hsa-miR-153-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,178.0,977.0,292.0,109.0,70.0,0.0,199.0,135.0,131.0,220.0,391.0,267.0,0.0,127.0,395.0,370.0,38.0,156.0,121.0,222.0,0.0,0.0,166.0,1.0
hsa-miR-15a-5p,32502.0,9832.0,2422.0,225.0,115.0,59.0,2829.0,923.0,1261.0,6196.0,1019.0,4016.0,161.0,844.0,1551.0,4205.0,336.0,1534.0,271.0,2503.0,116.0,233.0,2350.0,141.0
hsa-miR-15b-3p,36.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,17.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,307.0,325.0,92.0,0.0,0.0,0.0,91.0,52.0,21.0,375.0,44.0,123.0,1.0,90.0,0.0,252.0,0.0,203.0,3.0,215.0,43.0,0.0,454.0,0.0
hsa-miR-16-2-3p,2265.0,1169.0,330.0,1.0,0.0,0.0,531.0,70.0,159.0,973.0,49.0,503.0,0.0,258.0,70.0,1060.0,0.0,247.0,66.0,172.0,0.0,24.0,130.0,1.0
hsa-miR-16-5p,40297.0,33288.0,9914.0,369.0,2.0,86.0,6597.0,3041.0,3664.0,16030.0,2030.0,14701.0,40.0,4368.0,1970.0,14130.0,940.0,3720.0,1201.0,8755.0,497.0,2007.0,10271.0,587.0
hsa-miR-17-3p,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
hsa-miR-17-5p,1337.0,1052.0,532.0,3.0,0.0,0.0,250.0,382.0,119.0,536.0,154.0,158.0,0.0,180.0,95.0,296.0,98.0,385.0,162.0,1115.0,40.0,56.0,986.0,0.0
hsa-miR-181a-2-3p,98.0,73.0,70.0,1.0,0.0,0.0,57.0,19.0,16.0,20.0,25.0,131.0,0.0,53.0,0.0,207.0,43.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
hsa-miR-181a-3p,79.0,0.0,31.0,0.0,0.0,0.0,141.0,120.0,11.0,0.0,0.0,75.0,0.0,39.0,0.0,169.0,0.0,0.0,15.0,43.0,0.0,0.0,46.0,0.0
hsa-miR-181a-5p,7486.0,10926.0,3009.0,192.0,122.0,1.0,6246.0,4350.0,1384.0,1362.0,1461.0,4334.0,745.0,306.0,1662.0,5431.0,3171.0,2607.0,683.0,4695.0,405.0,1136.0,3850.0,543.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,557.0,1798.0,840.0,54.0,0.0,0.0,523.0,347.0,309.0,209.0,130.0,309.0,1.0,104.0,302.0,358.0,195.0,77.0,163.0,287.0,2.0,83.0,333.0,86.0
hsa-miR-181c-3p,46.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,15.0,0.0,0.0,0.0,54.0,0.0,0.0,48.0,27.0,118.0,24.0,107.0,0.0,0.0,9.0,0.0
hsa-miR-181c-5p,99.0,142.0,25.0,0.0,0.0,0.0,78.0,79.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,99.0,175.0,76.0,0.0,0.0,0.0,0.0,37.0,0.0
hsa-miR-181d-5p,0.0,0.0,9.0,0.0,0.0,0.0,76.0,40.0,11.0,0.0,39.0,16.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,53.0,0.0,17.0,98.0,0.0
hsa-miR-182-5p,470.0,998.0,143.0,0.0,0.0,58.0,392.0,51.0,35.0,216.0,122.0,221.0,0.0,0.0,116.0,215.0,48.0,176.0,24.0,131.0,0.0,0.0,103.0,127.0
hsa-miR-183-3p,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,146.0,85.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,57.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,44.0,0.0,0.0,0.0,0.0
hsa-miR-1843,107.0,0.0,28.0,0.0,0.0,0.0,48.0,9.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,7.0,49.0,0.0,0.0,0.0,0.0
hsa-miR-185-3p,228.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,27.0,122.0,29.0,0.0,36.0,34.0,44.0,0.0,0.0,29.0,0.0,8.0,0.0
hsa-miR-185-5p,20484.0,1974.0,1255.0,273.0,1.0,52.0,1432.0,990.0,276.0,1819.0,613.0,669.0,1019.0,685.0,964.0,494.0,2386.0,828.0,892.0,3578.0,213.0,748.0,3642.0,314.0
hsa-miR-186-5p,2007.0,1626.0,172.0,4.0,1.0,0.0,638.0,682.0,29.0,448.0,146.0,759.0,335.0,219.0,149.0,734.0,529.0,396.0,90.0,868.0,40.0,51.0,1372.0,224.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,106.0,0.0,12.0,0.0,0.0,0.0,63.0,30.0,16.0,21.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
hsa-miR-18a-5p,207.0,0.0,18.0,0.0,0.0,0.0,56.0,0.0,0.0,18.0,17.0,108.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,133.0,0.0
hsa-miR-18b-3p,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,108.0,0.0,47.0,0.0,0.0,0.0,53.0,35.0,65.0,7.0,0.0,35.0,0.0,34.0,1.0,30.0,0.0,0.0,40.0,0.0,14.0,47.0,26.0,25.0
hsa-miR-190a-5p,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,51.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
hsa-miR-191-5p,1072.0,1061.0,389.0,126.0,7.0,2.0,262.0,504.0,67.0,83.0,211.0,261.0,85.0,133.0,34.0,484.0,399.0,211.0,169.0,915.0,181.0,275.0,756.0,219.0
hsa-miR-1910-5p,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,6988.0,1437.0,225.0,0.0,0.0,0.0,505.0,239.0,25.0,649.0,102.0,387.0,0.0,179.0,157.0,403.0,99.0,1.0,68.0,444.0,35.0,108.0,75.0,50.0
hsa-miR-193a-5p,425.0,841.0,399.0,0.0,0.0,0.0,233.0,97.0,303.0,57.0,91.0,229.0,151.0,17.0,107.0,293.0,50.0,0.0,29.0,184.0,0.0,56.0,152.0,0.0
hsa-miR-193b-5p,854.0,258.0,135.0,1.0,0.0,19.0,139.0,42.0,70.0,38.0,115.0,42.0,0.0,30.0,106.0,105.0,0.0,0.0,23.0,0.0,49.0,53.0,110.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,176.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,16.0,0.0,36.0,89.0,0.0,0.0,0.0,99.0,33.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,63.0,111.0,39.0,0.0,0.0,0.0,0.0,79.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,50.0,0.0,53.0,0.0,0.0
hsa-miR-197-3p,0.0,308.0,105.0,45.0,0.0,0.0,0.0,100.0,108.0,0.0,0.0,102.0,0.0,0.0,1.0,54.0,64.0,130.0,27.0,21.0,77.0,23.0,0.0,0.0
hsa-miR-197-5p,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,55.0,0.0,31.0
hsa-miR-1976,83.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,39.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,1204.0,243.0,848.0,69.0,37.0,30.0,2018.0,805.0,493.0,383.0,563.0,184.0,0.0,135.0,531.0,377.0,257.0,1555.0,285.0,2153.0,20.0,294.0,1250.0,225.0
hsa-miR-199a-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,435.0,4525.0,26.0,168.0,0.0,1.0,42.0,49.0,55.0,1334.0,0.0,1714.0,0.0,428.0,7.0,1802.0,601.0,919.0,16.0,815.0,120.0,28.0,1742.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,2795.0,806.0,125.0,49.0,0.0,0.0,263.0,5.0,24.0,943.0,85.0,425.0,0.0,386.0,166.0,457.0,112.0,311.0,25.0,312.0,0.0,131.0,456.0,0.0
hsa-miR-19b-3p,11756.0,3086.0,1203.0,0.0,0.0,96.0,2832.0,739.0,508.0,3383.0,456.0,1206.0,769.0,849.0,521.0,1531.0,635.0,865.0,195.0,1617.0,272.0,325.0,1874.0,59.0
hsa-miR-200a-3p,77.0,141.0,22.0,0.0,0.0,0.0,0.0,16.0,0.0,86.0,0.0,107.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,31.0,41.0,32.0,0.0,0.0,30.0,0.0,25.0,84.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,55.0,35.0,99.0,0.0,27.0,34.0,73.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,35.0,46.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,42.0,0.0
hsa-miR-204-5p,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,103.0,0.0,0.0,0.0,65.0,9.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
hsa-miR-205-5p,0.0,74.0,27.0,82.0,0.0,0.0,0.0,15.0,32.0,0.0,0.0,204.0,0.0,0.0,0.0,132.0,72.0,90.0,22.0,0.0,37.0,0.0,5.0,0.0
hsa-miR-206,38.0,370.0,138.0,0.0,0.0,0.0,60.0,0.0,15.0,81.0,48.0,29.0,0.0,55.0,17.0,51.0,0.0,51.0,53.0,44.0,0.0,58.0,23.0,0.0
hsa-miR-208b-3p,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,1261.0,649.0,357.0,1.0,1.0,0.0,75.0,191.0,106.0,827.0,79.0,218.0,0.0,472.0,120.0,346.0,176.0,628.0,119.0,571.0,107.0,127.0,462.0,58.0
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
hsa-miR-20b-5p,182.0,165.0,0.0,0.0,0.0,0.0,143.0,6.0,16.0,80.0,0.0,0.0,0.0,70.0,0.0,94.0,0.0,0.0,15.0,0.0,0.0,29.0,95.0,0.0
hsa-miR-21-3p,85.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,13.0,26.0,0.0,50.0,13.0,0.0,36.0,48.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,69872.0,32796.0,8579.0,862.0,1348.0,355.0,12099.0,9997.0,4587.0,26989.0,6571.0,24067.0,177.0,4885.0,8091.0,27057.0,6917.0,17491.0,2909.0,28818.0,956.0,5011.0,23425.0,1272.0
hsa-miR-210-3p,1039.0,0.0,0.0,0.0,0.0,0.0,137.0,26.0,0.0,22.0,50.0,20.0,200.0,43.0,45.0,32.0,30.0,0.0,0.0,135.0,25.0,0.0,67.0,0.0
hsa-miR-211-3p,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,25.0,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,68.0,175.0,12.0,0.0,0.0,0.0,122.0,28.0,0.0,0.0,36.0,51.0,0.0,0.0,24.0,50.0,0.0,0.0,11.0,0.0,0.0,16.0,17.0,0.0
hsa-miR-2115-3p,0.0,140.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,55.0,0.0,37.0,0.0,176.0,0.0,0.0,0.0,46.0,0.0,36.0,0.0,0.0
hsa-miR-217-5p,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,31.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,73522.0,26052.0,7516.0,134.0,4.0,104.0,21674.0,3388.0,2690.0,5115.0,3002.0,12996.0,27117.0,1605.0,2960.0,14074.0,3774.0,731.0,298.0,3909.0,786.0,326.0,3230.0,449.0
hsa-miR-22-5p,121.0,39.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,27.0,0.0,28.0,0.0,0.0,0.0,97.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,20510.0,17854.0,5313.0,123.0,318.0,1.0,12640.0,4061.0,4914.0,6849.0,5159.0,12853.0,622.0,2393.0,6018.0,14137.0,1997.0,2253.0,548.0,5457.0,254.0,654.0,3819.0,510.0
hsa-miR-222-3p,1083.0,553.0,554.0,52.0,0.0,0.0,987.0,500.0,211.0,153.0,284.0,723.0,0.0,79.0,218.0,923.0,262.0,348.0,254.0,1259.0,94.0,279.0,849.0,0.0
hsa-miR-223-3p,1149.0,5386.0,1702.0,44.0,19.0,0.0,4001.0,2663.0,539.0,485.0,424.0,2219.0,36.0,644.0,495.0,1987.0,661.0,1863.0,271.0,3891.0,244.0,420.0,3304.0,505.0
hsa-miR-223-5p,156.0,707.0,267.0,0.0,0.0,0.0,170.0,77.0,271.0,126.0,161.0,557.0,0.0,42.0,0.0,815.0,82.0,101.0,37.0,98.0,32.0,0.0,128.0,104.0
hsa-miR-224-3p,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
hsa-miR-23a-3p,925.0,1113.0,208.0,46.0,0.0,0.0,265.0,192.0,93.0,63.0,157.0,448.0,0.0,38.0,235.0,731.0,50.0,256.0,18.0,286.0,31.0,0.0,138.0,67.0
hsa-miR-23a-5p,23.0,0.0,31.0,30.0,0.0,0.0,128.0,0.0,13.0,0.0,0.0,0.0,74.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
hsa-miR-23b-3p,31.0,0.0,17.0,0.0,2.0,2.0,61.0,19.0,4.0,58.0,28.0,0.0,2.0,2.0,0.0,38.0,0.0,0.0,15.0,27.0,0.0,18.0,21.0,0.0
hsa-miR-24-2-5p,26.0,127.0,2.0,0.0,0.0,0.0,70.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,7046.0,376.0,5285.0,267.0,4.0,29.0,3484.0,45.0,1916.0,119.0,1164.0,5123.0,2.0,1915.0,1558.0,5336.0,1963.0,3120.0,736.0,5397.0,337.0,0.0,5475.0,509.0
hsa-miR-25-3p,36590.0,45349.0,13002.0,149.0,85.0,1.0,11141.0,4734.0,3867.0,5545.0,1742.0,11768.0,350.0,2262.0,1290.0,14272.0,1262.0,1870.0,500.0,3841.0,668.0,1055.0,2992.0,232.0
hsa-miR-25-5p,53.0,112.0,46.0,0.0,0.0,0.0,183.0,0.0,0.0,29.0,30.0,0.0,0.0,0.0,68.0,46.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,2535.0,2560.0,1158.0,25.0,5.0,1.0,970.0,655.0,229.0,891.0,1198.0,1367.0,82.0,582.0,1337.0,1447.0,438.0,2104.0,362.0,2442.0,241.0,572.0,3233.0,238.0
hsa-miR-26b-3p,26.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,8.0,46.0,0.0,0.0,28.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,5633.0,8835.0,4882.0,371.0,0.0,115.0,1938.0,1873.0,1128.0,2785.0,2676.0,3563.0,0.0,1656.0,3151.0,4039.0,1013.0,4110.0,1191.0,5939.0,533.0,1840.0,6616.0,533.0
hsa-miR-27a-3p,708.0,1671.0,520.0,1.0,67.0,0.0,171.0,277.0,211.0,747.0,140.0,1030.0,1.0,0.0,484.0,934.0,26.0,595.0,43.0,364.0,0.0,0.0,513.0,55.0
hsa-miR-27a-5p,6.0,64.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,20.0,32.0,0.0,0.0,0.0,69.0,0.0,138.0,37.0,40.0,139.0,31.0,47.0,75.0,94.0
hsa-miR-27b-3p,3678.0,1141.0,321.0,27.0,100.0,0.0,396.0,207.0,58.0,449.0,222.0,375.0,1.0,113.0,271.0,357.0,169.0,248.0,45.0,326.0,0.0,211.0,156.0,0.0
hsa-miR-27b-5p,27.0,70.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,72.0,0.0
hsa-miR-28-3p,797.0,881.0,228.0,110.0,1.0,0.0,387.0,605.0,96.0,122.0,126.0,559.0,260.0,169.0,76.0,494.0,300.0,165.0,89.0,260.0,167.0,249.0,465.0,263.0
hsa-miR-28-5p,22.0,0.0,48.0,0.0,1.0,0.0,30.0,0.0,36.0,29.0,60.0,65.0,0.0,0.0,34.0,81.0,125.0,0.0,8.0,287.0,29.0,0.0,71.0,0.0
hsa-miR-296-3p,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,20.0,0.0,30.0,32.0,33.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,84.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,337.0,134.0,138.0,0.0,1.0,0.0,120.0,29.0,26.0,191.0,31.0,295.0,0.0,0.0,15.0,231.0,52.0,137.0,12.0,134.0,55.0,0.0,146.0,0.0
hsa-miR-29b-1-5p,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,39.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,14.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
hsa-miR-29c-3p,587.0,0.0,51.0,0.0,0.0,0.0,1.0,34.0,0.0,37.0,0.0,23.0,0.0,0.0,0.0,45.0,0.0,0.0,8.0,0.0,0.0,2.0,39.0,0.0
hsa-miR-29c-5p,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,314.0,269.0,12.0,0.0,0.0,0.0,59.0,66.0,0.0,7.0,0.0,105.0,0.0,0.0,0.0,145.0,146.0,83.0,76.0,245.0,0.0,57.0,277.0,0.0
hsa-miR-302e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,32.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,17.0,131.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
