miRNA,SRR22254414,SRR22254415,SRR22254416,SRR22254417,SRR22254418,SRR22254419,SRR22254420,SRR22254421,SRR22254422,SRR22254423,SRR22254424,SRR22254425,SRR22254426,SRR22254427,SRR22254428,SRR22254429,SRR22254430
hsa-miR-4746-5p,0.81,0.89,0.97,1.74,1.6,0.76,1.14,1.03,0.76,1.04,1.42,1.73,1.58,1.27,0.69,1.46,0.64
hsa-miR-4748,0.22,0.1,0.05,0.1,0.15,0.08,0.0,0.34,0.17,0.0,0.07,0.0,0.0,0.05,0.0,0.12,0.11
hsa-miR-4749-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.05
hsa-miR-4749-5p,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.07,0.08,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.0
hsa-miR-4750-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4750-5p,0.09,0.0,0.0,0.1,0.0,0.0,0.08,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.06,0.0
hsa-miR-4751,0.04,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.08,0.0,0.11,0.0,0.0,0.0
hsa-miR-4753-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.09,0.0,0.15,0.0,0.05,0.0,0.08,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-4755-3p,0.0,0.05,0.0,0.0,0.0,0.08,0.08,0.07,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.05
hsa-miR-4756-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-4756-5p,0.09,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.13,0.06,0.0,0.23,0.0,0.0,0.05,0.0,0.0
hsa-miR-4757-3p,0.18,0.21,0.24,0.19,0.1,0.15,0.0,0.21,0.13,0.0,0.07,0.08,0.07,0.16,0.11,0.36,0.11
hsa-miR-4757-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-3p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-4758-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-4761-3p,0.04,0.1,0.0,0.0,0.2,0.0,0.24,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-4762-5p,0.22,0.16,0.1,0.19,0.25,0.23,0.24,0.07,0.13,0.12,0.28,0.23,0.0,0.11,0.11,0.06,0.16
hsa-miR-4763-3p,0.18,0.63,0.83,0.58,0.8,1.06,0.41,0.48,0.8,0.75,0.57,0.3,1.23,0.48,0.53,0.55,0.48
hsa-miR-4763-5p,0.13,0.21,0.1,0.14,0.0,0.0,0.33,0.07,0.04,0.29,0.28,0.08,0.41,0.26,0.11,0.12,0.0
hsa-miR-4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-4766-3p,0.0,0.16,0.05,0.1,0.25,0.0,0.0,0.07,0.17,0.06,0.0,0.15,0.0,0.05,0.0,0.12,0.16
hsa-miR-4766-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4767,0.09,0.1,0.0,0.19,0.0,0.23,0.0,0.27,0.04,0.12,0.21,0.53,0.27,0.0,0.11,0.24,0.05
hsa-miR-4768-5p,0.04,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4769-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.0,0.0,0.05,0.0,0.06,0.0
hsa-miR-4772-3p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4774-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.63,1.1,0.78,1.21,1.55,0.46,0.98,1.16,1.05,0.98,0.28,0.0,0.27,1.37,0.26,0.36,1.02
hsa-miR-4781-3p,0.76,0.1,0.63,0.68,0.35,0.46,0.33,0.0,0.97,0.63,0.57,0.6,0.75,0.32,0.26,0.61,0.21
hsa-miR-4781-5p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-4783-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4785,0.13,0.0,0.05,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.15,0.21,0.0,0.05,0.0,0.0
hsa-miR-4786-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4786-5p,0.22,0.05,0.05,0.14,0.05,0.15,0.0,0.27,0.25,0.17,0.14,0.15,0.14,0.05,0.32,0.36,0.11
hsa-miR-4787-3p,0.13,0.26,0.15,0.05,0.0,0.0,0.16,0.0,0.08,0.0,0.43,0.08,0.0,0.05,0.11,0.0,0.0
hsa-miR-4787-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.05
hsa-miR-4789-3p,0.0,0.0,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4789-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4790-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-4795-3p,0.0,0.05,0.05,0.1,0.15,0.08,0.0,0.14,0.17,0.06,0.0,0.0,0.0,0.26,0.0,0.0,0.0
hsa-miR-4796-3p,0.81,0.42,0.39,0.96,0.65,0.3,0.49,0.75,1.09,0.52,0.57,0.15,0.21,1.27,0.69,0.73,0.97
hsa-miR-4796-5p,0.27,0.16,0.44,0.19,0.3,0.15,0.08,0.0,0.0,0.06,0.21,0.08,0.07,0.26,0.11,0.12,0.16
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.06,0.0
hsa-miR-4800-3p,1.03,0.63,0.68,0.72,0.4,0.53,0.73,0.27,1.64,0.35,1.35,0.53,1.03,0.79,0.69,0.61,0.27
hsa-miR-4800-5p,0.54,0.31,0.63,0.43,0.8,0.08,0.24,0.21,1.39,0.23,0.64,0.68,0.34,0.53,0.42,0.73,0.16
hsa-miR-4802-3p,0.85,0.52,0.44,0.96,1.2,0.23,0.41,0.68,0.71,0.58,0.07,0.15,0.07,0.53,0.21,0.36,0.91
hsa-miR-4802-5p,0.76,0.73,0.83,1.54,1.9,0.53,0.9,0.48,1.43,0.63,0.5,0.53,0.21,0.42,0.74,0.49,0.91
hsa-miR-4803,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4804-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-483-3p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-5p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-484,94.1,89.48,78.06,115.6,122.35,63.75,110.97,75.04,91.46,91.71,126.68,78.86,110.9,135.24,74.29,72.41,86.22
hsa-miR-485-3p,0.09,0.68,0.19,0.05,0.05,0.0,0.24,0.07,0.17,0.52,0.57,0.23,0.62,0.11,0.11,0.0,0.0
hsa-miR-485-5p,0.36,0.78,0.39,0.43,0.0,0.08,0.49,0.21,0.46,0.52,1.0,0.3,0.34,0.21,0.16,0.06,0.05
hsa-miR-486-3p,0.18,0.37,0.78,1.01,0.1,0.84,0.08,1.03,10.75,0.4,0.93,1.43,8.02,0.48,0.63,1.03,0.7
hsa-miR-486-5p,4.09,0.42,45.91,0.34,0.35,0.15,30.37,0.55,1.34,0.29,71.64,0.0,4.66,0.42,64.46,47.38,0.16
hsa-miR-487a-3p,0.13,1.41,0.39,0.34,0.25,0.0,0.73,0.07,0.34,0.69,0.21,0.0,0.55,0.0,0.21,0.0,0.05
hsa-miR-487a-5p,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,3.06,15.07,5.54,7.67,5.06,0.68,10.75,1.1,4.32,17.39,10.33,0.9,10.01,0.37,2.11,2.49,0.38
hsa-miR-487b-5p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-488-3p,0.04,0.05,0.0,0.1,0.05,0.0,0.16,0.0,0.04,0.12,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-488-5p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-489-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-3p,0.4,0.21,0.15,0.39,0.25,0.15,0.24,0.41,0.25,0.46,0.07,0.15,0.21,0.42,0.32,0.24,0.11
hsa-miR-491-5p,0.67,0.31,0.78,0.53,0.5,0.15,0.08,0.48,0.08,0.52,1.0,0.83,0.27,0.26,0.32,0.79,0.48
hsa-miR-493-3p,0.45,2.51,0.53,1.4,0.5,0.0,1.3,0.07,0.88,3.45,1.42,0.08,1.85,0.05,0.32,0.18,0.0
hsa-miR-493-5p,0.76,5.76,1.26,2.22,1.0,0.46,1.71,0.27,1.22,5.64,4.56,0.0,3.29,0.11,0.32,0.24,0.05
hsa-miR-494-3p,0.45,0.99,0.19,0.48,0.35,0.0,0.49,0.0,0.21,1.09,0.64,0.08,0.27,0.05,0.05,0.12,0.0
hsa-miR-494-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,0.18,1.15,0.39,0.43,0.25,0.0,0.16,0.0,0.38,0.75,0.71,0.0,0.27,0.0,0.16,0.36,0.0
hsa-miR-495-5p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-496,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-3p,0.13,0.0,0.1,0.19,0.2,0.08,0.16,0.21,0.08,0.0,0.0,0.0,0.07,0.16,0.05,0.0,0.0
hsa-miR-497-5p,67.22,44.53,54.71,147.18,186.06,82.13,86.14,60.25,85.42,56.71,77.55,30.96,23.11,60.8,60.81,81.4,68.12
hsa-miR-498-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.04,0.0,0.07,0.0,0.0,0.05,0.05,0.0,0.0
hsa-miR-498-5p,0.09,0.16,0.24,0.05,0.15,0.0,0.0,0.0,0.13,0.12,0.85,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-4999-3p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05
hsa-miR-4999-5p,0.22,0.1,0.1,0.14,0.1,0.08,0.0,0.0,0.08,0.12,0.0,0.0,0.07,0.05,0.0,0.0,0.11
hsa-miR-499a-5p,1.98,2.04,2.43,0.53,1.0,0.08,0.16,0.21,0.29,1.44,0.28,0.15,0.21,0.0,0.0,0.18,0.32
hsa-miR-499b-3p,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-499b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-5000-3p,0.22,0.05,0.1,0.58,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.15,0.07,0.16,0.0,0.18,0.11
hsa-miR-5000-5p,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-3p,0.04,0.05,0.0,0.14,0.25,0.0,0.0,0.14,0.0,0.12,0.0,0.08,0.0,0.11,0.0,0.06,0.05
hsa-miR-5001-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5002-5p,0.13,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.05,0.06,0.0
hsa-miR-5004-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-3p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,0.1,0.05,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.07,0.23,0.14,0.0,0.0,0.0,0.05
hsa-miR-500a-3p,96.62,109.53,147.89,81.12,53.88,54.93,94.28,55.26,117.07,86.24,111.58,98.22,110.01,76.71,51.15,67.37,43.54
hsa-miR-500a-5p,1.44,2.15,1.12,0.72,0.95,0.08,0.24,0.96,0.97,0.98,0.36,1.36,0.82,0.42,0.21,0.06,0.21
hsa-miR-500b-3p,0.22,0.1,0.15,0.19,0.05,0.23,0.08,0.0,0.34,0.0,0.0,0.0,0.14,0.05,0.05,0.18,0.16
hsa-miR-500b-5p,0.22,0.47,1.99,0.82,0.45,0.0,1.63,0.0,0.76,0.46,3.13,0.15,0.07,0.74,0.11,0.43,0.21
hsa-miR-501-3p,15.47,19.73,22.86,7.81,6.27,4.1,9.04,3.97,17.5,18.25,19.72,15.06,17.56,8.35,4.65,5.95,2.52
hsa-miR-501-5p,1.12,2.25,4.23,0.96,0.85,0.15,1.3,0.62,0.67,1.38,4.7,2.11,1.37,0.32,0.26,0.67,0.16
hsa-miR-5010-3p,0.18,0.16,0.15,0.53,0.1,0.3,0.08,0.07,0.08,0.12,0.43,0.23,0.07,0.16,0.05,0.0,0.05
hsa-miR-5010-5p,0.99,0.42,0.88,1.21,0.45,1.06,0.65,0.34,0.84,0.52,0.64,0.68,0.69,0.74,0.48,0.67,0.75
hsa-miR-502-3p,19.6,19.83,3.89,2.6,10.68,0.99,2.69,8.08,17.55,14.97,3.06,14.76,13.65,11.36,0.95,8.99,7.19
hsa-miR-502-5p,0.58,0.73,1.95,0.68,0.45,0.0,0.49,0.48,0.5,0.63,0.78,0.6,0.41,0.32,0.21,0.24,0.11
hsa-miR-503-3p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-504-3p,0.45,0.37,0.49,0.39,0.1,0.38,0.49,0.21,0.42,0.58,0.43,0.3,0.48,0.26,0.26,0.43,0.16
hsa-miR-504-5p,11.02,8.37,6.95,9.6,8.87,5.09,7.82,7.26,11.04,7.6,9.19,8.44,13.51,12.63,6.23,10.51,6.01
hsa-miR-5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-505-3p,7.24,6.75,7.88,8.15,7.82,2.74,8.06,4.66,7.39,7.54,14.53,9.64,8.92,5.76,5.81,6.86,4.89
hsa-miR-505-5p,0.4,0.52,0.19,0.34,0.25,0.3,0.57,0.34,0.42,0.69,0.64,0.15,0.69,0.37,0.32,0.43,0.16
hsa-miR-506-3p,1.08,0.47,0.58,0.05,0.0,0.0,0.0,0.0,0.38,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-506-5p,0.31,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-507,1.12,0.37,1.22,0.1,0.1,0.0,0.0,0.0,0.46,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-508-3p,19.65,13.87,16.29,0.29,0.3,0.0,0.24,0.0,18.43,0.75,14.24,0.15,0.14,0.0,0.05,0.0,0.0
hsa-miR-508-5p,6.83,3.45,4.43,0.24,0.05,0.0,0.08,0.0,4.16,0.35,3.99,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-5089-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5089-5p,0.0,0.05,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,6.7,0.0,7.0,0.1,0.05,0.0,0.16,0.0,3.4,0.23,1.78,0.15,0.07,0.0,0.05,0.0,0.0
hsa-miR-509-3p,32.51,24.8,37.5,1.59,0.25,0.0,0.49,0.14,35.13,2.99,18.37,2.79,0.82,0.0,0.05,0.3,0.05
hsa-miR-509-5p,6.34,4.71,1.95,0.29,0.15,0.0,0.0,0.0,4.24,0.35,2.78,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-5090,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.36,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-5092,0.0,0.05,0.15,0.0,0.05,0.08,0.0,0.14,0.21,0.23,0.0,0.15,0.34,0.11,0.11,0.18,0.16
hsa-miR-5094,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
hsa-miR-510-3p,0.09,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-510-5p,1.39,0.58,0.24,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-511-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-512-3p,0.09,0.1,0.1,0.19,0.0,0.0,0.0,0.07,0.04,0.0,0.5,0.08,0.0,0.05,0.0,0.24,0.11
hsa-miR-512-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
hsa-miR-513a-3p,0.27,0.16,0.0,0.05,0.05,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-513a-5p,0.49,0.42,0.63,0.0,0.0,0.0,0.0,0.0,0.42,0.06,0.5,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513b-5p,0.63,0.37,0.24,0.0,0.0,0.0,0.0,0.0,0.59,0.06,0.36,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-3p,0.09,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-5p,4.68,2.15,3.36,0.0,0.05,0.0,0.16,0.0,3.9,0.23,3.42,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514a-3p,45.32,16.33,15.51,0.82,0.25,0.0,0.24,0.0,19.69,1.21,10.4,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-514a-5p,1.44,0.63,0.29,0.0,0.05,0.0,0.0,0.0,0.46,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-3p,0.13,0.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514b-5p,1.35,0.52,0.44,0.05,0.05,0.0,0.0,0.0,0.5,0.17,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-515-3p,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-515-5p,0.31,0.16,0.15,0.29,0.35,0.0,0.24,0.14,0.17,0.17,0.57,0.0,0.0,0.11,0.05,0.24,0.21
hsa-miR-516a-5p,3.06,2.72,3.94,0.96,1.05,0.08,0.33,0.34,3.27,0.23,2.92,0.08,0.55,0.37,0.05,0.0,0.27
hsa-miR-516b-5p,2.25,1.83,3.7,0.39,0.3,0.61,0.08,0.0,4.11,0.75,5.34,0.23,0.0,0.26,0.16,0.24,0.11
hsa-miR-517-5p,0.27,0.26,0.53,0.1,0.1,0.0,0.0,0.0,0.46,0.06,0.28,0.15,0.21,0.0,0.0,0.0,0.11
hsa-miR-517a-3p,0.0,0.0,0.0,0.05,0.0,0.0,0.08,0.0,0.29,0.0,0.14,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-517b-3p,0.13,0.16,0.1,0.0,0.25,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-517c-3p,0.27,0.05,0.19,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
hsa-miR-5187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-5187-5p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5188,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-5189-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.0,0.0
hsa-miR-5189-5p,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.0
hsa-miR-518a-3p,0.04,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.28,0.0,0.0,0.05,0.05,0.0,0.0
hsa-miR-518a-5p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
hsa-miR-518b,0.0,0.21,0.0,0.14,0.05,0.08,0.0,0.07,0.0,0.06,0.07,0.08,0.14,0.0,0.0,0.3,0.05
hsa-miR-518c-3p,0.0,0.0,0.0,0.14,0.1,0.0,0.08,0.0,0.08,0.0,0.0,0.15,0.0,0.05,0.0,0.06,0.11
hsa-miR-518c-5p,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518d-3p,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518e-3p,0.22,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.5,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-518e-5p,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518f-3p,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-518f-5p,0.0,0.0,0.0,0.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5190,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5193,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-5196-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
hsa-miR-519a-2-5p,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.07,0.04,0.0,0.36,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-519a-3p,0.04,0.0,0.1,0.0,0.15,0.0,0.0,0.07,0.17,0.0,0.07,0.0,0.07,0.05,0.0,0.0,0.05
