miRNA,SRR4103521,SRR4103522,SRR4103523,SRR4103524,SRR4103525,SRR4103533,SRR4103534,SRR4103535,SRR4103536,SRR4103537,SRR4103538,SRR4103539,SRR4103540,SRR4103581,SRR4103582,SRR4103606,SRR4103647,SRR4103648,SRR4103649,SRR4103651,SRR4103652,SRR4103653
hsa-miR-214-3p,0.0,0.0,0.0,0.0,15.28,201.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.03,47.3,271.95,0.0,0.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,5.91,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,72.28,33.59,0.0,3.16,0.0,0.0,0.0,435.73,0.0,1141.55,0.0,0.0,22.59,23.15,15.37,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,3.55,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,1.76,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,3.02,7.09,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,1.18,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.0,0.0,0.29,16.79,0.0,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.09,35.22,36.65,0.0,0.0,0.0
hsa-miR-219a-1-3p,0.0,14.09,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,4.03,5.91,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,85.61,0.0,0.0,0.0,2.06,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,0.0,14.19,0.0,0.0,0.0
hsa-miR-22-3p,0.0,14.09,0.0,0.0,476.88,83.97,0.0,489.53,629.96,0.0,0.0,871.46,0.0,0.0,0.0,0.0,619.08,684.37,741.36,0.0,0.0,0.0
hsa-miR-22-5p,0.0,14.09,0.0,0.0,289.42,0.0,0.0,140.54,134.03,0.0,0.0,435.73,0.0,0.0,1008.06,0.0,316.22,274.75,306.24,0.0,0.0,0.0
hsa-miR-221-3p,171.22,169.13,20.0,0.0,406.95,755.71,15.23,178.44,844.41,3700.28,448.03,3485.84,9467.46,5707.76,13104.84,0.0,24953.31,24791.24,26895.75,7.86,20.45,8.48
hsa-miR-221-5p,0.0,42.28,0.0,0.0,3.53,50.38,5.08,4.74,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.12,115.74,109.96,0.0,0.0,0.0
hsa-miR-222-3p,0.0,169.13,0.0,0.0,79.63,789.29,10.15,60.01,3498.28,925.07,0.0,871.46,2366.86,0.0,0.0,0.0,2770.99,2741.5,2814.08,0.0,0.0,0.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.59,16.79,0.0,1.58,93.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85,27.17,36.65,0.0,0.0,0.0
hsa-miR-223-3p,0.0,14.09,0.0,0.0,29.09,16.79,5.08,115.28,40.21,462.53,0.0,0.0,0.0,0.0,0.0,0.0,401.43,428.74,458.77,0.0,0.0,0.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,3.02,2.36,0.0,0.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,14.09,11.82,0.0,0.0,0.0
hsa-miR-224-5p,1969.01,14.09,0.0,0.0,17.63,134.35,0.0,0.0,174.24,462.53,0.0,0.0,1183.43,0.0,0.0,0.0,241.27,262.68,268.4,0.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,3.82,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.01,2.36,0.0,0.0,0.0
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,1.76,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,7.04,5.91,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,14.09,0.0,0.0,3.53,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,3.02,4.73,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,8.52,0.0,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.01,3.55,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,1.01,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,85.61,0.0,0.0,0.0,13.81,16.79,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,19.12,22.47,0.0,0.0,0.0
hsa-miR-23a-3p,6163.86,9274.14,5.0,0.0,103041.66,7120.43,192.93,10869.19,1434.16,5087.88,2240.14,6535.95,1183.43,1141.55,2016.13,0.0,26232.55,25756.4,27795.55,31.43,0.0,8.48
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,94.03,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,15.1,15.37,0.0,0.0,0.0
hsa-miR-23b-3p,342.44,1536.29,64.98,227.64,3041.72,268.7,634.63,1230.15,4637.57,2312.67,0.0,871.46,3550.3,1141.55,4032.26,0.0,782.33,458.93,858.41,31.43,3.41,0.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,6.76,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,14.09,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,85.61,14.09,0.0,0.0,484.23,50.38,20.31,107.38,40.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,18.12,21.28,0.0,0.0,0.0
hsa-miR-24-3p,6506.29,13615.22,39.99,113.82,7218.49,8245.59,472.17,13005.76,428.91,925.07,0.0,1307.19,1183.43,3424.66,0.0,0.0,518.47,1996.75,2859.01,15.71,0.0,0.0
hsa-miR-25-3p,5222.16,1437.63,59.99,37.94,16733.55,335.87,147.23,4949.01,1822.86,0.0,0.0,0.0,1183.43,0.0,1008.06,0.0,1411.68,1281.18,1463.79,23.57,0.0,16.97
hsa-miR-25-5p,0.0,0.0,0.0,0.0,1.47,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,2.01,2.36,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,8.05,11.82,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,5.03,9.46,0.0,0.0,0.0
hsa-miR-26a-5p,1797.79,338.27,0.0,151.76,3384.91,83.97,30.46,1506.49,361.89,925.07,0.0,2614.38,0.0,0.0,0.0,0.0,3404.45,3308.12,3496.32,0.0,0.0,0.0
hsa-miR-26b-3p,85.61,0.0,0.0,0.0,31.15,16.79,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,9.06,7.09,0.0,0.0,0.0
hsa-miR-26b-5p,1284.14,267.79,0.0,0.0,559.45,67.17,20.31,285.82,174.24,0.0,448.03,0.0,0.0,0.0,1008.06,0.0,433.26,433.77,484.78,0.0,0.0,0.0
hsa-miR-27a-3p,513.65,366.46,0.0,75.88,6785.1,890.05,253.85,1605.98,2359.0,0.0,448.03,0.0,0.0,0.0,0.0,0.0,513.34,1198.65,1412.95,0.0,6.82,8.48
hsa-miR-27a-5p,0.0,14.09,0.0,0.0,3.82,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51,15.1,26.01,0.0,0.0,0.0
hsa-miR-27b-3p,2482.66,2325.58,10.0,0.0,4147.98,33.59,10.15,1517.55,107.23,0.0,0.0,435.73,0.0,0.0,0.0,0.0,873.7,190.21,140.7,0.0,0.0,0.0
hsa-miR-27b-5p,171.22,28.19,0.0,0.0,22.92,0.0,0.0,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,3.02,2.36,0.0,0.0,0.0
hsa-miR-28-3p,342.44,56.38,0.0,0.0,8.23,50.38,0.0,142.12,67.02,0.0,0.0,435.73,0.0,0.0,0.0,0.0,730.99,762.87,763.82,0.0,0.0,0.0
hsa-miR-28-5p,0.0,0.0,0.0,0.0,161.31,16.79,0.0,60.01,53.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85,48.31,40.2,0.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.88,16.79,0.0,34.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,5.03,4.73,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,16.1,11.82,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,5.03,5.91,0.0,0.0,0.0
hsa-miR-29a-3p,1112.92,225.51,5.0,37.94,20750.78,2216.74,86.31,541.64,8189.47,7400.56,4928.32,5664.49,10650.89,3424.66,15120.97,854.7,8006.0,9271.18,12671.64,39.28,10.23,33.93
hsa-miR-29a-5p,171.22,14.09,0.0,0.0,242.7,33.59,0.0,1.58,201.05,0.0,448.03,0.0,0.0,0.0,0.0,0.0,29.77,25.16,37.84,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,213.61,16.79,0.0,6.32,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.08,62.4,92.23,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,28.19,0.0,0.0,23.8,0.0,0.0,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,11.07,10.64,0.0,0.0,0.0
hsa-miR-29b-3p,2225.84,225.51,5.0,37.94,2364.15,537.39,40.62,420.05,1501.18,8325.62,4032.26,3921.57,5917.16,2283.11,5040.32,0.0,2297.7,2874.35,3971.64,0.0,0.0,0.0
hsa-miR-29c-3p,1112.92,70.47,0.0,37.94,287.95,16.79,15.23,150.02,388.7,462.53,0.0,0.0,0.0,0.0,1008.06,0.0,173.51,220.41,380.73,0.0,0.0,0.0
hsa-miR-29c-5p,85.61,0.0,0.0,0.0,4.41,0.0,0.0,1.58,13.4,0.0,0.0,0.0,1183.43,0.0,0.0,0.0,2.05,6.04,4.73,0.0,0.0,0.0
hsa-miR-301a-3p,1455.35,1338.97,5.0,379.41,3632.61,235.11,40.62,14501.2,777.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.99,790.04,851.32,15.71,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,23.8,0.0,0.0,42.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,24.15,23.65,0.0,0.0,0.0
hsa-miR-301b-3p,342.44,70.47,0.0,0.0,428.99,33.59,5.08,151.6,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,17.11,20.1,0.0,0.0,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,14.09,0.0,0.0,49.07,16.79,0.0,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,8.05,0.0,0.0,0.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,4.03,3.55,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,0.0,0.0,0.0,87.56,0.0,0.0,0.0,40.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36,70.45,69.76,0.0,0.0,0.0
hsa-miR-30a-5p,684.87,0.0,20.0,37.94,8416.43,436.63,649.86,271.61,10561.87,0.0,0.0,0.0,1183.43,0.0,0.0,0.0,3985.55,4046.83,4228.21,0.0,0.0,0.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,4.03,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,1155.74,5.0,113.82,10759.13,470.22,50.77,3036.68,93.82,0.0,0.0,0.0,0.0,0.0,1008.06,0.0,1062.61,1204.69,1241.51,7.86,6.82,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,2996.32,352.36,5.0,37.94,4112.43,335.87,20.31,1108.55,3096.18,462.53,0.0,0.0,0.0,0.0,0.0,0.0,1234.06,1171.48,1279.34,0.0,0.0,8.48
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,13.08,10.64,0.0,0.0,0.0
hsa-miR-30d-5p,4708.5,4904.86,29.99,75.88,57454.7,822.88,167.54,4222.61,1514.58,0.0,0.0,435.73,0.0,0.0,1008.06,0.0,5014.28,5088.48,5369.22,0.0,3.41,0.0
hsa-miR-30e-3p,0.0,14.09,0.0,0.0,20.27,16.79,0.0,15.79,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,18.12,11.82,0.0,0.0,0.0
hsa-miR-30e-5p,2140.23,422.83,5.0,37.94,3579.72,117.55,71.08,735.88,884.62,462.53,0.0,0.0,0.0,0.0,2016.13,854.7,527.71,493.15,522.61,0.0,0.0,0.0
hsa-miR-31-3p,0.0,155.04,0.0,0.0,194.51,83.97,5.08,1.58,13.4,462.53,0.0,0.0,0.0,0.0,0.0,0.0,27.72,27.17,37.84,0.0,0.0,0.0
hsa-miR-31-5p,428.05,112.76,5.0,0.0,124.29,654.94,20.31,0.0,26.81,2775.21,896.06,3921.57,3550.3,0.0,1008.06,854.7,431.2,392.51,426.84,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.36,0.0,0.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.18,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,2.35,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,10.06,4.73,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,2.94,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,7.04,0.0,0.0,0.0,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,12.05,0.0,0.0,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.59,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.01,1.18,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,3.02,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,12.05,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,14.09,10.64,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.29,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,4.03,4.73,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,1.18,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3162-3p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,6.17,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,14.09,7.09,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.29,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,0.0,0.0,0.0,0.0,2.35,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.01,5.91,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,7.35,0.0,0.0,25.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,8.05,10.64,0.0,0.0,0.0
hsa-miR-3177-5p,0.0,0.0,0.0,0.0,0.88,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,1.01,3.55,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.72,34.22,8.28,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91,31.2,57.94,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51,18.12,28.38,0.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.72,36.23,37.84,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3189-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.01,3.55,0.0,0.0,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,14.09,0.0,0.0,6.46,0.0,0.0,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,4.03,5.91,0.0,0.0,0.0
hsa-miR-32-5p,0.0,14.09,0.0,0.0,9.11,16.79,0.0,108.96,40.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96,39.25,41.38,0.0,0.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,27.62,16.79,0.0,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,2.36,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,0.0,84.57,0.0,0.0,260.92,16.79,0.0,221.08,120.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273.0,5545.4,5926.12,0.0,0.0,0.0
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,0.0,70.47,5.0,0.0,24.09,0.0,5.08,3.16,67.02,0.0,0.0,435.73,0.0,0.0,0.0,0.0,54.41,66.42,67.4,0.0,0.0,0.0
hsa-miR-320c,0.0,0.0,0.0,0.0,5.88,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27,7.04,9.46,0.0,3.41,0.0
hsa-miR-320d,0.0,112.76,0.0,0.0,4.7,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,11.07,7.09,0.0,3.41,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,7.86,0.0,0.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,33.59,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,22.14,24.83,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,12.08,5.91,0.0,0.0,0.0
hsa-miR-324-5p,0.0,98.66,0.0,0.0,262.39,33.59,0.0,198.97,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.41,53.34,42.57,0.0,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,70.23,33.59,10.15,71.06,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
