miRNA,SRR23249719,SRR23249720,SRR23249721,SRR23249722,SRR23249723,SRR23249724,SRR23249725,SRR23249726,SRR23249727,SRR23249728,SRR23249729,SRR23249730,SRR23249732,SRR23249733
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
hsa-miR-215-5p,0.0,0.0,0.0,0.86,0.0,0.21,79.3,143.14,85.44,46.87,93.17,105.44,225.47,113.18
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,0.0,0.0,0.0,0.0,0.0,0.9
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-218-5p,0.0,0.0,0.0,0.0,0.0,0.21,66.48,37.35,24.58,0.0,0.0,5.58,0.0,2.31
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,1.41
hsa-miR-22-3p,177.17,15.67,96.71,106.04,32.78,41.26,841.64,914.31,615.14,0.0,0.0,788.82,0.0,805.27
hsa-miR-22-5p,0.0,0.0,0.0,0.0,1.43,4.33,31.38,10.51,17.99,0.0,0.0,28.42,0.0,37.39
hsa-miR-221-3p,0.0,0.56,49.02,0.0,5.7,0.0,29.36,51.44,83.64,0.0,0.0,60.14,0.0,156.35
hsa-miR-221-5p,0.0,12.87,0.0,0.0,0.0,0.0,30.03,5.82,7.79,0.0,0.0,9.77,0.0,7.07
hsa-miR-222-3p,51.91,44.76,57.85,154.33,5.7,14.35,522.06,424.28,528.81,0.0,0.0,326.72,22.55,351.63
hsa-miR-223-3p,0.0,0.0,0.0,0.0,1.43,0.0,6.07,1.57,7.79,0.0,0.0,14.85,22.55,21.07
hsa-miR-223-5p,34.61,3.36,57.85,151.74,57.0,0.63,304.06,419.58,178.67,0.0,0.0,156.83,0.0,217.25
hsa-miR-224-5p,52.74,0.0,8.39,87.94,0.0,0.21,211.59,223.66,151.39,0.0,0.0,221.41,0.0,225.98
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.22,1.5,0.0,0.0,3.05,0.0,1.93
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
hsa-miR-23a-3p,0.0,17.35,0.0,0.0,0.0,17.73,0.0,27.96,0.0,0.0,0.0,4.31,0.0,14.26
hsa-miR-23a-5p,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.39
hsa-miR-23b-3p,0.0,0.56,0.0,0.0,0.0,0.11,0.0,21.47,0.0,0.0,0.0,1.02,0.0,3.47
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,32.78,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,18.95,0.56,0.0,0.0,0.0,0.0,13.84,33.55,15.29,0.0,0.0,6.34,0.0,4.88
hsa-miR-24-3p,61.39,67.15,53.44,164.67,115.43,29.02,917.24,1087.2,842.37,0.0,0.0,471.75,0.0,326.32
hsa-miR-25-3p,700.85,339.09,889.41,510.39,307.8,152.79,4408.0,4992.03,2832.0,0.0,62.11,1215.02,0.0,1333.93
hsa-miR-25-5p,13.18,0.56,0.0,0.0,0.0,0.11,5.74,0.0,0.0,0.0,0.0,1.52,0.0,3.73
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,1.03
hsa-miR-26a-5p,2158.58,927.75,1445.4,4075.39,2124.69,565.14,11685.15,12017.54,9266.72,0.0,124.22,7918.55,0.0,9776.49
hsa-miR-26b-3p,0.0,0.0,12.37,0.0,0.0,0.0,0.0,0.22,7.49,0.0,0.0,0.13,0.0,0.39
hsa-miR-26b-5p,196.12,100.72,142.2,123.29,188.1,30.81,763.69,805.39,506.62,0.0,0.0,125.11,0.0,170.87
hsa-miR-27a-3p,191.59,62.11,149.71,221.57,336.3,25.32,734.33,906.03,668.2,0.0,0.0,425.94,0.0,621.04
hsa-miR-27a-5p,0.0,5.04,0.0,0.0,0.0,0.0,8.44,0.0,9.59,0.0,0.0,4.19,0.0,5.14
hsa-miR-27b-3p,202.3,88.41,162.96,306.93,239.4,65.53,1034.68,1244.43,853.77,0.0,0.0,848.2,0.0,855.24
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.67
hsa-miR-28-3p,15.24,29.66,44.6,0.86,0.0,0.0,128.24,119.21,21.88,0.0,0.0,171.67,0.0,218.53
hsa-miR-28-5p,0.0,0.56,7.51,92.25,1.43,0.11,45.22,26.17,5.1,0.0,0.0,15.99,0.0,16.57
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.26
hsa-miR-29a-3p,41.2,6.16,22.08,160.36,159.6,57.29,491.02,540.13,263.2,0.0,0.0,138.05,0.0,157.64
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-29b-3p,0.0,0.0,0.44,0.0,0.0,0.0,12.82,7.16,22.78,0.0,0.0,0.0,0.0,1.93
hsa-miR-29c-3p,0.0,2.24,0.0,0.0,18.53,0.0,11.47,0.22,20.09,0.0,0.0,3.93,0.0,1.67
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.13
hsa-miR-30a-3p,17.72,22.38,0.0,75.87,1.43,0.11,47.25,31.76,2.7,0.0,0.0,16.75,0.0,14.39
hsa-miR-30a-5p,27.61,45.88,83.02,363.83,138.23,23.0,149.5,216.95,132.2,0.0,0.0,107.47,0.0,158.41
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,2.44
hsa-miR-30b-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,5.14,8.39,0.0,0.0,0.25,0.0,2.31
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.77
hsa-miR-30c-5p,45.73,16.79,27.82,233.64,1.43,10.76,357.38,191.0,184.36,0.0,0.0,39.84,0.0,52.29
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.3,0.0,0.0,2.54,0.0,2.83
hsa-miR-30d-5p,594.55,330.7,476.06,1169.94,944.78,184.12,5718.39,6002.96,4143.82,31.25,155.28,4918.82,0.0,5247.84
hsa-miR-30e-3p,62.22,1.12,29.15,1.72,49.88,0.53,270.65,160.59,149.29,0.0,0.0,118.25,0.0,105.22
hsa-miR-30e-5p,90.23,36.93,49.9,51.73,51.3,12.77,433.31,441.95,390.61,0.0,0.0,232.32,0.0,449.4
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.7
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2.7,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.13
hsa-miR-3148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,2.28,0.0,0.0
hsa-miR-3158-3p,51.5,0.0,0.88,0.0,0.0,0.32,139.04,89.02,14.99,0.0,0.0,0.0,0.0,11.95
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3168,41.2,19.58,32.68,164.67,102.6,4.96,17.21,21.02,13.79,0.0,0.0,2.66,0.0,0.51
hsa-miR-3169,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.64
hsa-miR-3174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.39
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
hsa-miR-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,1.41
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,7.49,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.76,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,1.52,0.0,0.26
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97,0.0,0.0,0.0,0.89,0.0,0.9
hsa-miR-32-5p,0.0,16.79,14.57,1.72,0.0,0.11,74.58,57.03,41.67,0.0,0.0,5.96,0.0,9.12
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,58.1,50.92,63.59,101.73,112.58,17.73,805.54,739.63,448.47,0.0,124.22,534.04,0.0,1365.66
hsa-miR-320b,15.66,39.17,3.97,7.76,0.0,0.11,124.19,25.27,147.19,0.0,0.0,85.39,0.0,148.64
hsa-miR-320c,1.65,2.24,2.21,0.0,0.0,0.0,71.54,126.59,40.47,0.0,0.0,62.81,0.0,62.95
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,0.0,57.71,4.03,1.2,0.0,0.0,11.93,0.0,13.88
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.6,0.0,0.0,0.0,0.0,0.51
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,0.0,10.46,13.42,0.0,0.0,0.0,1.27,0.0,4.24
hsa-miR-323b-3p,21.01,0.0,0.0,0.86,0.0,0.0,22.95,160.81,35.37,0.0,0.0,106.96,0.0,90.7
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02,2.1,0.0,0.0,0.0,0.0,2.57
hsa-miR-328-3p,2.06,1.68,21.2,1.72,0.0,0.32,88.75,114.51,98.93,0.0,31.06,160.63,0.0,155.07
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-330-3p,0.0,0.0,0.0,0.86,0.0,0.0,1.35,0.67,5.4,0.0,0.0,7.11,0.0,12.98
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.0,0.0,9.79,18.56,16.49,0.0,0.0,0.38,0.0,2.83
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,7.09,11.85,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-335-3p,0.0,0.0,0.44,2.59,0.0,0.0,15.52,40.71,45.27,0.0,0.0,23.09,0.0,28.91
hsa-miR-335-5p,0.0,0.0,0.0,0.0,28.5,0.0,0.34,0.0,6.3,0.0,0.0,11.04,0.0,10.92
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,14.54,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-338-3p,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42,0.0,9.76
hsa-miR-339-3p,0.0,4.48,0.0,0.0,0.0,0.0,44.21,12.52,11.09,0.0,0.0,10.15,0.0,14.65
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,23.96,16.77,3.3,0.0,0.0,5.2,0.0,2.7
hsa-miR-340-3p,0.0,2.8,0.44,0.0,0.0,0.11,90.78,76.94,86.34,0.0,0.0,7.11,0.0,12.08
hsa-miR-340-5p,67.98,1.68,35.33,22.42,4.28,0.32,241.29,213.37,240.42,0.0,0.0,344.86,0.0,352.01
hsa-miR-342-3p,21.43,40.29,0.0,155.19,0.0,0.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0,6.04
hsa-miR-342-5p,40.79,78.34,64.92,225.88,1.43,37.35,198.09,230.59,147.79,0.0,0.0,45.55,0.0,50.62
hsa-miR-345-5p,0.0,0.0,0.0,0.0,2.85,0.0,25.65,0.45,5.1,0.0,0.0,4.57,0.0,2.18
hsa-miR-34a-5p,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.13
hsa-miR-34c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01,10.79,0.0,0.0,5.58,0.0,4.24
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,19.57,9.62,0.0,0.0,0.0,3.68,0.0,1.8
hsa-miR-361-3p,0.0,0.56,45.93,2.59,1.43,0.11,105.63,37.35,8.39,0.0,0.0,31.59,0.0,45.99
hsa-miR-361-5p,0.0,0.0,0.0,0.86,0.0,0.0,34.42,12.97,18.89,0.0,0.0,4.69,0.0,4.37
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
hsa-miR-3613-5p,0.0,0.56,10.16,0.0,0.0,0.0,23.29,12.3,28.48,0.0,0.0,3.68,0.0,3.47
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
hsa-miR-3615,18.54,32.45,18.11,4.31,27.08,5.17,224.42,113.84,140.6,0.0,0.0,67.25,0.0,69.38
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
hsa-miR-362-5p,0.0,0.56,0.44,0.0,0.0,0.0,14.85,0.0,18.29,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,237.74,131.5,122.33,87.94,45.6,8.55,1286.76,1129.02,851.37,0.0,0.0,96.94,0.0,105.22
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,6.0,0.0,0.0,0.0,0.0,1.8
hsa-miR-3648,0.41,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,0.0,0.0,0.0,1.02,0.0,0.39
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,2.4,0.0,0.0,7.11,0.0,1.67
hsa-miR-3682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,5.52
hsa-miR-369-5p,0.0,0.0,0.0,0.0,0.0,0.0,17.21,11.85,3.3,0.0,0.0,9.77,0.0,7.97
hsa-miR-3690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.9
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-370-3p,0.0,1.12,1.32,3.45,2.85,0.11,7.42,11.85,7.79,0.0,0.0,5.33,0.0,7.07
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
hsa-miR-374a-3p,0.0,12.87,0.0,0.0,0.0,0.0,61.76,32.88,19.49,0.0,0.0,5.33,0.0,3.85
hsa-miR-374a-5p,20.6,0.0,12.37,0.0,0.0,0.0,56.02,49.43,29.68,0.0,0.0,6.6,0.0,6.55
hsa-miR-374b-5p,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,2.57
hsa-miR-375-3p,0.41,0.56,0.44,69.83,17.1,0.11,121.15,205.99,74.05,0.0,0.0,150.86,0.0,127.57
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
hsa-miR-378a-3p,24.31,2.24,0.88,0.0,27.08,0.42,194.72,140.46,152.59,0.0,0.0,113.81,0.0,148.39
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-378c,0.41,0.0,10.16,0.0,2.85,0.0,0.67,27.96,4.2,0.0,0.0,8.25,0.0,7.32
hsa-miR-378d,0.0,2.8,0.0,0.0,0.0,0.0,0.34,26.17,7.79,0.0,0.0,4.06,0.0,11.56
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.3,0.0,0.0,0.38,0.0,0.13
hsa-miR-378f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.45,0.3,0.0,0.0,0.0,0.0,0.13
hsa-miR-379-3p,0.41,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.28
hsa-miR-379-5p,0.41,0.56,0.0,0.86,1.43,0.0,14.51,14.54,16.49,0.0,0.0,13.96,0.0,26.34
hsa-miR-381-3p,0.0,1.12,0.0,0.0,1.43,0.0,85.38,17.0,18.29,0.0,0.0,55.45,0.0,68.86
hsa-miR-382-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,6.98,0.0,9.64
hsa-miR-382-5p,0.0,0.0,13.25,0.0,0.0,0.0,91.45,148.73,85.44,0.0,0.0,145.41,0.0,147.87
hsa-miR-3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3913-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,0.0,0.0,0.0,0.63,0.0,0.0
hsa-miR-3916,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-3920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.26
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
hsa-miR-3960,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0
hsa-miR-3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-409-3p,12.36,15.67,47.69,140.53,131.1,18.57,1047.5,1232.8,829.48,0.0,0.0,1519.53,0.0,1430.54
hsa-miR-409-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-410-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,0.0,0.0,0.0,0.0,0.0,5.01
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
hsa-miR-411-3p,0.0,0.0,0.0,0.0,0.0,0.0,11.47,10.74,0.0,0.0,0.0,7.11,0.0,2.7
hsa-miR-411-5p,0.0,11.19,0.0,0.0,0.0,0.0,0.67,4.7,10.49,0.0,0.0,6.47,0.0,3.73
hsa-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,1.28
hsa-miR-421,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0.22,6.89,0.0,0.0,5.84,0.0,3.73
hsa-miR-423-3p,96.83,15.11,61.38,77.59,175.28,10.87,345.57,342.87,1001.26,0.0,31.06,574.01,0.0,90.96
hsa-miR-423-5p,963.31,299.92,6.18,543.16,210.9,182.65,2360.25,2244.17,1646.98,0.0,62.11,9839.54,5569.21,2153.45
hsa-miR-424-3p,18.13,0.56,27.82,0.0,0.0,0.11,13.5,40.48,18.59,0.0,0.0,7.74,0.0,9.89
hsa-miR-425-3p,22.25,0.56,0.0,0.86,0.0,0.0,0.34,16.55,4.8,0.0,0.0,5.08,0.0,4.75
hsa-miR-425-5p,12.77,1.12,16.34,1.72,2.85,0.21,106.64,67.54,84.84,0.0,0.0,19.16,0.0,26.21
hsa-miR-4286,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-429,0.0,0.0,0.0,0.0,0.0,0.0,13.5,14.76,0.0,0.0,0.0,1.02,0.0,2.06
hsa-miR-4296,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.89,0.0,0.39
hsa-miR-431-3p,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-432-5p,0.0,0.0,7.07,0.0,0.0,0.0,0.34,0.22,16.79,0.0,0.0,4.57,0.0,5.4
hsa-miR-4326,0.0,0.0,0.0,0.0,1.43,0.0,12.15,13.64,0.0,0.0,0.0,0.0,0.0,2.7
