miRNA,SRR18594753,SRR18594754,SRR18594755,SRR18594756,SRR18594757,SRR18594758,SRR18594759,SRR18594760,SRR18594761,SRR18594762,SRR18594763,SRR18594764,SRR18594765
hsa-miR-3127-3p,0.79,0.97,0.15,0.23,0.69,0.57,0.12,0.0,0.0,0.35,0.1,0.0,0.0
hsa-miR-3127-5p,0.59,0.0,0.0,0.46,1.83,0.14,0.36,0.0,0.32,0.18,0.1,0.0,0.39
hsa-miR-3128,0.0,0.58,0.31,0.0,0.91,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-miR-3130-3p,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.23,0.76,0.0,0.2,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.49,0.0
hsa-miR-3133,1.38,0.78,0.15,0.23,0.0,0.0,0.36,0.0,0.0,0.35,0.2,0.0,0.2
hsa-miR-3135a,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.24,0.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,2.57,0.39,0.46,0.46,0.46,2.12,0.48,0.7,0.0,0.0,1.12,1.46,0.2
hsa-miR-3137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.39
hsa-miR-3139,0.59,0.0,0.46,0.46,0.0,0.0,0.71,0.0,0.11,0.0,0.61,0.0,0.0
hsa-miR-3140-3p,2.57,2.52,1.69,1.16,2.06,0.85,2.5,1.88,1.08,1.06,0.61,0.73,1.38
hsa-miR-3140-5p,0.0,0.19,0.15,0.0,0.0,0.42,0.36,0.23,0.0,0.0,0.2,0.49,0.2
hsa-miR-3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0
hsa-miR-3143,8.9,5.23,16.12,14.39,11.2,4.66,9.63,6.81,5.62,3.87,6.73,4.87,3.35
hsa-miR-3144-3p,0.0,0.58,0.77,0.93,0.0,1.84,0.0,0.0,0.86,0.0,1.33,0.24,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-3145-5p,0.0,0.78,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.58,0.15,0.46,0.0,0.42,0.0,0.0,0.11,0.0,0.1,0.0,0.0
hsa-miR-3149,0.4,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,0.4,0.58,0.0,0.0,0.0,0.0,0.36,0.94,0.11,0.0,0.41,0.0,0.0
hsa-miR-3150a-5p,0.0,0.39,0.0,1.16,0.0,0.28,0.24,0.0,0.65,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,0.59,0.0,0.15,0.46,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.59,0.0,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.2,0.0,0.0,0.0,1.14,0.0,0.24,1.88,0.32,0.18,0.51,0.0,0.39
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-3157-3p,1.58,0.78,0.92,1.62,0.69,0.99,1.9,1.17,0.54,0.0,0.82,0.49,1.38
hsa-miR-3157-5p,0.59,0.0,1.54,0.7,0.0,0.28,2.14,0.0,0.32,0.0,0.0,0.0,0.59
hsa-miR-3158-3p,1.38,2.33,2.61,11.83,14.17,1.7,11.29,1.64,3.35,1.41,2.55,5.36,3.94
hsa-miR-3158-5p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,4.32,0.0,0.0,0.0,0.2
hsa-miR-3162-3p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.2,0.19,1.23,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.24,0.0
hsa-miR-3164,1.98,0.0,0.61,0.46,0.69,0.42,0.12,0.0,0.0,0.0,0.51,0.49,0.0
hsa-miR-3165,0.4,0.0,0.15,0.0,0.0,0.0,0.83,0.0,0.0,0.7,0.2,0.0,0.59
hsa-miR-3166,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.54,0.0,0.1,1.22,0.0
hsa-miR-3173-3p,0.2,0.0,0.61,0.23,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,7.32,5.82,0.92,0.23,1.37,1.41,1.43,3.52,3.78,2.11,4.28,5.6,2.56
hsa-miR-3174,0.2,0.78,0.15,0.0,0.0,0.0,0.59,0.0,0.11,0.0,0.92,0.24,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.43,0.0,0.1,0.0,0.0
hsa-miR-3176,0.4,0.58,0.61,0.7,1.37,0.28,0.95,0.7,0.22,0.7,1.63,0.49,0.0
hsa-miR-3177-3p,2.37,3.1,1.23,2.32,2.51,6.93,3.45,3.05,4.86,4.05,8.97,2.68,1.78
hsa-miR-3177-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-3178,0.4,0.19,1.23,4.64,0.23,0.14,0.24,1.41,0.0,3.87,1.22,0.0,0.79
hsa-miR-3179,0.2,0.78,0.0,0.93,0.46,0.57,0.48,0.23,0.97,0.0,0.51,1.71,0.2
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.1,0.97,0.0
hsa-miR-3180-3p,0.79,0.19,0.0,0.0,0.23,0.0,0.59,0.0,0.0,0.0,0.2,0.0,0.2
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.41,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.32,0.0,0.31,0.0,0.0
hsa-miR-3182,0.0,0.19,0.61,0.23,0.0,0.99,2.85,3.52,0.65,1.23,7.03,0.49,0.0
hsa-miR-3183,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-3184-5p,0.0,0.19,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.58,1.69,0.46,0.0,0.99,2.85,2.35,1.41,0.7,4.08,0.24,0.79
hsa-miR-3187-5p,0.0,0.0,0.31,0.0,0.0,0.28,0.0,1.17,0.0,0.0,0.0,0.24,0.0
hsa-miR-3188,0.4,0.19,0.15,1.39,0.0,0.14,1.19,0.47,0.11,0.35,3.77,0.0,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.7,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.2
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.7,0.11,0.0,1.02,0.0,0.0
hsa-miR-3191-5p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.79,0.97,0.31,0.46,0.0,0.42,0.24,0.0,0.54,0.0,0.31,0.0,0.2
hsa-miR-3194-3p,0.2,0.19,0.0,0.0,0.23,0.28,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.23,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.0,0.0,1.86,0.0,0.0,0.24,0.47,0.11,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.58,0.46,2.09,0.0,0.42,0.83,0.7,0.65,1.58,4.38,0.0,0.0
hsa-miR-3198,0.0,0.19,0.61,0.23,0.0,0.71,2.26,1.88,0.43,0.88,1.33,0.0,0.0
hsa-miR-3199,0.2,0.0,0.46,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-32-3p,4.55,8.53,5.07,2.78,3.89,3.39,5.47,3.29,3.78,3.17,5.4,5.85,0.79
hsa-miR-32-5p,88.19,55.84,59.1,55.23,52.57,32.65,57.99,30.74,35.56,24.47,68.8,43.12,17.75
hsa-miR-3200-3p,3.95,0.78,2.76,4.87,5.94,1.84,5.47,2.11,1.19,3.52,0.41,0.0,1.58
hsa-miR-3200-5p,3.76,2.33,1.07,1.39,2.74,0.85,2.02,2.11,1.51,3.7,0.2,0.49,4.93
hsa-miR-320a-3p,9355.98,7653.11,8495.16,6817.35,8392.16,10082.48,14100.82,21946.02,6876.03,6282.61,9880.74,10044.14,4275.33
hsa-miR-320a-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.59,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-320b,135.45,97.91,60.33,99.09,43.2,37.45,76.76,330.41,64.64,89.97,83.17,106.94,48.72
hsa-miR-320c,9.29,15.51,12.74,19.49,14.63,10.32,31.96,17.37,14.7,9.86,18.04,14.37,3.16
hsa-miR-320d,3.76,3.88,3.84,9.28,3.89,5.65,11.88,34.5,6.16,12.15,14.58,2.44,4.14
hsa-miR-320e,0.0,0.19,0.46,0.46,0.0,0.0,0.0,0.94,0.54,0.35,0.0,0.0,0.0
hsa-miR-323a-3p,38.16,76.0,17.5,29.01,18.51,60.07,106.83,66.88,49.18,35.39,258.38,94.03,34.91
hsa-miR-323a-5p,0.0,2.13,0.0,0.23,0.0,3.25,2.73,2.82,0.32,0.0,4.89,0.49,0.59
hsa-miR-323b-3p,21.36,91.7,8.29,43.39,12.57,57.95,74.39,45.99,66.91,20.25,232.08,49.94,22.88
hsa-miR-323b-5p,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.51,0.0,0.0
hsa-miR-324-3p,6.33,3.1,6.6,4.41,2.29,5.37,4.87,4.22,2.27,3.17,6.52,3.17,1.38
hsa-miR-324-5p,34.01,35.87,20.72,21.12,10.28,33.07,51.22,30.04,43.02,30.28,53.92,33.86,7.89
hsa-miR-326,10.48,17.84,8.29,10.21,4.8,18.8,24.12,11.97,14.27,10.21,37.1,9.01,5.52
hsa-miR-328-3p,155.22,156.65,56.65,90.27,28.8,258.93,138.32,116.63,261.15,148.24,279.37,231.66,98.43
hsa-miR-328-5p,0.2,0.97,0.46,0.46,2.51,0.0,1.19,0.94,0.54,0.7,0.41,0.0,0.59
hsa-miR-329-3p,35.2,92.28,17.81,46.88,28.34,88.9,151.15,112.41,56.1,39.61,404.13,103.04,48.92
hsa-miR-329-5p,0.0,1.36,0.0,2.55,0.91,1.98,2.5,2.35,0.76,1.94,3.36,4.14,0.0
hsa-miR-330-3p,117.65,108.76,54.96,53.84,39.31,126.78,95.89,58.67,118.14,72.54,214.24,112.54,53.26
hsa-miR-330-5p,8.5,12.99,5.83,7.19,4.8,11.59,12.12,9.39,10.48,11.09,23.14,10.96,2.96
hsa-miR-331-3p,33.42,30.44,14.43,17.87,8.0,37.03,33.51,23.7,39.24,18.49,43.32,24.36,9.86
hsa-miR-331-5p,33.42,29.86,32.85,23.67,37.48,31.52,43.13,38.95,23.35,23.24,30.37,17.54,16.17
hsa-miR-335-3p,150.08,134.16,86.28,112.78,52.57,102.89,78.19,48.81,272.72,114.09,360.2,211.93,110.66
hsa-miR-335-5p,353.36,350.91,257.6,210.01,166.16,326.49,336.64,162.39,457.12,223.42,586.57,356.62,163.52
hsa-miR-337-3p,6.13,8.34,3.22,7.43,4.8,15.41,20.68,10.33,8.65,4.23,65.33,23.39,5.52
hsa-miR-337-5p,2.18,1.36,0.46,0.93,0.91,0.57,4.28,2.35,0.76,1.94,8.87,0.24,0.0
hsa-miR-338-3p,17.8,8.34,16.73,7.89,6.86,14.98,7.61,16.43,13.62,8.27,27.62,14.62,8.28
hsa-miR-338-5p,55.76,22.3,35.0,0.93,26.97,30.1,0.36,26.28,35.56,27.11,30.17,24.85,0.79
hsa-miR-339-3p,99.07,92.28,76.3,79.83,49.14,115.47,147.11,136.11,98.04,82.4,163.28,70.16,51.68
hsa-miR-339-5p,1074.91,1122.91,681.92,838.65,258.03,1591.16,1533.37,1085.1,1525.93,1027.85,2593.67,1084.0,525.47
hsa-miR-33a-3p,2.97,3.88,1.23,2.55,0.46,2.69,5.23,0.94,2.81,1.58,2.85,0.73,0.99
hsa-miR-33a-5p,12.66,11.24,6.75,6.03,1.6,10.88,22.1,22.29,12.32,7.04,41.48,7.06,8.28
hsa-miR-33b-3p,0.2,0.0,0.77,0.0,0.23,0.42,0.12,0.7,0.0,0.53,0.0,0.0,0.99
hsa-miR-33b-5p,1.38,0.39,1.54,0.7,0.0,0.28,0.24,0.0,0.0,0.35,0.71,0.0,0.0
hsa-miR-340-3p,42.71,58.94,23.33,31.1,20.11,37.88,39.93,14.55,79.23,28.87,63.4,58.95,17.36
hsa-miR-340-5p,800.84,798.17,574.15,394.73,316.09,742.72,694.32,376.41,905.38,412.51,1392.79,648.45,292.12
hsa-miR-342-3p,612.99,517.83,423.71,409.35,453.9,420.19,328.92,250.62,478.52,353.36,307.51,473.55,316.19
hsa-miR-342-5p,83.84,98.68,75.53,79.83,70.85,71.94,69.04,83.78,55.67,54.05,54.43,58.71,49.9
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.18,0.0,0.0,0.39
hsa-miR-345-5p,94.12,75.03,87.5,70.55,73.14,67.42,87.34,83.54,43.67,75.53,54.02,59.19,39.25
hsa-miR-34a-3p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,11.07,2.52,5.22,8.12,2.97,4.66,2.5,2.58,2.59,3.52,4.18,8.04,0.39
hsa-miR-34b-3p,0.59,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.43,0.35,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.15,0.23,0.69,0.85,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.2,2.13,7.06,3.48,2.51,8.06,0.71,3.52,4.43,9.33,4.59,3.41,1.97
hsa-miR-3529-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,8.11,3.88,7.98,7.19,7.09,4.66,8.67,7.74,4.43,8.98,2.55,4.63,2.96
hsa-miR-3605-5p,2.37,1.74,2.76,3.25,1.37,0.85,2.97,3.29,2.92,2.11,1.94,1.95,0.0
hsa-miR-3606-5p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,791.35,633.77,571.7,484.77,514.7,580.18,514.41,535.98,453.01,479.24,513.49,656.24,467.08
hsa-miR-361-5p,474.97,558.16,272.34,287.98,292.77,499.76,468.42,277.14,575.91,352.12,681.26,488.16,315.6
hsa-miR-3611,1.19,0.39,0.61,2.78,1.14,2.26,1.43,4.93,0.65,0.7,3.87,0.97,0.2
hsa-miR-3613-3p,16.21,11.44,10.59,12.53,3.66,7.35,9.03,5.87,14.27,8.8,12.13,11.69,6.51
hsa-miR-3613-5p,193.39,145.02,169.48,101.87,78.85,69.82,103.62,42.71,123.55,107.93,128.93,97.68,73.57
hsa-miR-3614-3p,3.36,0.58,0.0,0.46,0.0,0.71,0.48,0.47,0.11,0.0,0.2,2.44,1.38
hsa-miR-3614-5p,9.1,0.97,0.92,0.93,2.29,1.55,0.24,2.11,0.65,0.53,0.41,0.97,1.18
hsa-miR-3615,227.99,104.69,156.74,161.51,145.13,95.83,187.75,208.15,143.87,115.85,96.11,125.69,84.82
hsa-miR-3617-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,1.19,2.33,0.92,0.23,0.69,2.26,2.5,2.58,6.38,1.06,1.63,1.22,1.18
hsa-miR-3619-3p,0.0,0.0,0.77,0.0,0.91,0.0,0.24,0.0,0.0,0.0,0.2,0.73,0.0
hsa-miR-362-3p,8.7,2.52,5.53,1.39,4.11,1.7,3.45,6.34,1.08,2.46,3.36,0.97,2.56
hsa-miR-362-5p,36.38,25.79,23.95,14.85,24.91,23.18,33.87,24.17,16.43,11.44,24.77,26.55,11.05
hsa-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-3620-5p,1.78,1.55,0.61,1.16,0.0,0.85,2.14,2.82,0.11,0.7,4.38,1.46,0.79
hsa-miR-3622b-5p,0.0,0.19,0.0,0.23,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-363-3p,2183.03,1093.05,1963.79,1316.69,1767.38,678.13,1772.45,1151.74,664.22,787.35,634.78,1000.93,604.56
hsa-miR-363-5p,3.16,1.16,3.22,2.78,1.14,1.13,1.78,4.93,1.41,1.58,2.14,1.95,2.37
hsa-miR-3648,0.4,1.94,11.82,6.27,0.46,6.93,1.9,10.56,0.43,10.04,0.71,0.97,3.16
hsa-miR-3652,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,2.97,5.43,7.68,0.46,1.83,10.88,9.15,10.79,0.97,18.66,0.41,7.8,19.13
hsa-miR-365a-5p,0.0,0.0,0.31,0.46,0.0,0.14,0.83,0.0,0.0,1.06,0.0,0.49,0.59
hsa-miR-365b-3p,18.59,9.5,6.45,15.78,15.31,3.67,0.83,0.0,9.84,0.35,1.63,4.14,0.0
hsa-miR-365b-5p,0.99,0.78,0.46,0.46,1.37,0.14,0.36,0.7,0.0,0.53,0.0,0.0,0.39
hsa-miR-3661,0.0,0.19,0.0,0.0,0.0,0.0,0.36,0.0,0.22,1.06,0.2,0.49,0.0
hsa-miR-3665,0.59,0.19,2.92,9.05,1.37,0.57,1.43,2.35,0.65,6.51,1.73,0.0,0.39
hsa-miR-3667-3p,0.4,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.41,0.0,0.39
hsa-miR-3667-5p,0.0,0.0,0.31,0.0,0.0,0.0,0.48,0.0,0.22,0.7,0.0,0.0,0.0
hsa-miR-3675-5p,0.0,0.0,0.0,1.16,0.46,0.0,0.0,2.11,0.43,0.0,0.82,0.24,0.0
hsa-miR-3677-3p,0.59,0.97,0.15,0.93,0.0,1.7,2.14,4.22,1.95,1.06,2.55,0.97,0.59
hsa-miR-3677-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.22,0.0,0.2,0.0,0.0
hsa-miR-3678-3p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.77,0.0,0.0,0.0,0.24,0.0,0.0,0.35,0.31,0.24,0.0
hsa-miR-3679-5p,1.98,0.58,1.38,1.86,1.14,2.54,7.25,14.31,3.89,1.06,5.3,3.9,3.16
hsa-miR-3680-3p,0.0,0.78,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3680-5p,0.2,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3681-5p,0.2,0.0,0.0,0.46,1.6,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,1.19,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.2,0.0,0.59
hsa-miR-3683,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-3684,1.19,0.58,0.61,0.93,2.06,1.55,0.0,0.0,0.65,0.18,0.61,0.0,0.2
hsa-miR-3685,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.11,0.35,0.2,0.0,0.0
hsa-miR-3688-3p,0.0,0.58,2.92,1.39,2.29,1.84,1.31,0.47,2.27,0.88,0.82,1.46,1.97
hsa-miR-3689a-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,34.6,69.21,27.02,28.08,28.11,56.53,115.38,45.29,48.86,33.28,451.42,83.07,36.1
hsa-miR-369-5p,0.99,6.79,2.3,3.71,0.91,6.64,12.83,5.4,3.78,2.29,21.4,6.33,1.78
hsa-miR-3690,1.98,0.0,0.31,0.0,1.37,1.84,0.0,0.0,0.11,0.7,0.1,0.0,0.99
hsa-miR-3691-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,0.0
hsa-miR-3691-5p,0.59,0.0,0.31,0.46,0.0,1.55,0.36,1.17,0.43,1.06,0.2,0.24,0.0
hsa-miR-3692-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3692-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-370-3p,65.06,142.3,37.46,59.17,52.11,198.44,289.23,255.55,75.34,47.71,726.92,136.66,56.81
hsa-miR-370-5p,1.78,2.13,0.15,0.93,0.0,0.28,1.54,3.52,0.54,1.41,8.05,1.46,0.59
hsa-miR-371a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-371a-5p,0.4,0.19,1.38,0.0,0.0,0.0,2.02,0.94,0.0,0.0,0.0,0.0,1.78
hsa-miR-371b-5p,1.78,0.0,0.92,0.7,0.91,0.0,0.95,0.23,0.32,0.0,0.2,0.0,0.99
hsa-miR-372-3p,0.4,2.33,0.77,0.0,2.51,0.71,1.19,3.05,1.73,0.7,0.2,0.0,0.79
hsa-miR-373-3p,0.0,0.0,0.0,0.46,0.0,0.99,0.0,0.23,0.0,4.93,0.51,0.73,0.2
hsa-miR-374a-3p,100.65,79.1,64.32,42.23,56.91,70.1,54.9,26.99,76.53,37.85,131.58,78.68,48.33
hsa-miR-374a-5p,566.92,413.53,382.26,260.83,235.18,349.38,308.95,133.06,367.4,232.23,655.58,330.56,176.34
hsa-miR-374b-3p,6.53,2.13,10.59,9.05,0.0,3.67,2.14,3.52,24.1,0.7,29.46,1.95,7.89
hsa-miR-374b-5p,27.49,146.18,1.69,72.17,42.51,225.29,75.46,70.4,285.69,81.87,133.01,205.11,90.34
hsa-miR-374c-5p,0.2,0.0,0.46,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-375-3p,15.82,4.46,25.33,15.08,26.74,31.24,7.13,12.44,3.03,66.73,3.87,10.72,6.9
hsa-miR-376a-2-5p,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0
hsa-miR-376a-3p,1.19,2.71,1.54,3.02,5.49,8.2,6.42,3.75,4.32,0.7,18.55,4.14,2.96
hsa-miR-376a-5p,0.59,0.78,0.0,0.7,0.69,0.57,2.38,0.47,0.32,0.18,7.54,0.49,0.2
hsa-miR-376b-3p,1.38,0.78,0.31,0.46,0.0,0.71,1.78,1.41,0.11,0.0,11.82,1.22,0.79
hsa-miR-376b-5p,0.79,0.0,0.0,0.0,0.0,1.27,2.61,0.47,1.3,0.88,3.57,0.0,0.0
hsa-miR-376c-3p,13.64,15.32,6.14,12.3,8.68,21.2,38.62,11.26,9.19,10.92,90.71,18.27,2.17
hsa-miR-376c-5p,0.4,1.36,0.0,1.16,0.0,0.0,0.0,0.23,0.22,0.0,2.45,0.49,0.0
hsa-miR-377-3p,7.32,12.99,2.61,6.03,7.77,8.34,19.37,10.79,8.11,4.58,68.7,16.56,2.96
hsa-miR-377-5p,2.18,10.86,1.23,5.57,8.0,12.15,32.44,30.04,7.03,2.29,66.25,12.18,4.14
hsa-miR-378a-3p,481.69,428.46,665.19,359.46,509.21,702.86,796.87,983.02,292.71,394.73,511.86,425.32,248.14
hsa-miR-378a-5p,12.46,5.62,9.52,6.5,5.26,7.91,9.51,7.98,8.11,7.22,8.56,6.58,4.93
hsa-miR-378c,78.7,9.89,10.9,49.43,23.54,55.26,67.14,10.79,17.94,35.04,17.73,4.87,14.2
hsa-miR-378d,3.95,1.36,10.13,9.51,0.91,9.05,8.79,5.16,1.3,1.58,1.73,3.65,2.17
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.61,0.0,0.0
hsa-miR-378f,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-378i,0.2,0.0,0.46,0.23,0.23,0.0,0.12,0.47,0.0,0.0,0.41,0.0,0.0
hsa-miR-379-3p,4.94,17.64,5.22,8.12,2.97,15.41,27.69,12.2,12.43,5.28,66.05,9.26,7.69
hsa-miR-379-5p,44.1,103.53,29.48,52.44,24.45,106.71,160.18,87.06,75.56,30.81,466.71,88.67,32.55
hsa-miR-380-3p,1.19,1.36,1.07,1.86,1.37,1.7,7.01,0.47,0.86,0.0,10.6,0.49,3.94
hsa-miR-380-5p,0.0,1.94,0.46,1.16,0.0,0.85,4.99,0.7,1.41,0.0,9.07,0.97,0.39
hsa-miR-381-3p,94.12,197.75,55.73,111.62,92.11,194.2,314.3,278.31,127.12,66.9,970.01,257.24,72.19
hsa-miR-381-5p,0.0,0.0,0.0,0.0,0.0,0.85,0.24,0.7,0.86,0.18,3.36,0.97,0.0
hsa-miR-382-3p,18.79,45.56,11.05,15.08,9.6,23.74,55.73,24.64,28.21,14.44,201.71,46.77,16.96
hsa-miR-382-5p,63.87,117.68,29.63,60.8,31.54,150.38,225.54,267.29,86.37,51.94,668.83,180.5,70.02
hsa-miR-383-5p,0.0,0.0,0.31,0.0,0.0,0.0,1.19,1.41,0.54,0.35,0.31,0.0,0.0
hsa-miR-3907,0.0,0.0,0.31,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3909,4.94,3.68,3.99,3.48,5.49,2.83,3.33,5.4,3.03,5.46,2.14,1.95,2.17
