miRNA,SRR16069255,SRR16069256,SRR16069257,SRR16069258,SRR16069259,SRR16069261,SRR16069262,SRR16069263,SRR16069264,SRR16069265,SRR16069266,SRR16069267,SRR16069268,SRR16069269,SRR16069270,SRR16069272,SRR16069273,SRR16069274,SRR16069275,SRR16069276,SRR16069277,SRR16069278,SRR16069279,SRR16069280,SRR16069281,SRR16069283,SRR16069284,SRR16069285,SRR16069286,SRR16069287,SRR16069288,SRR16069289,SRR16069290,SRR16069291,SRR16069292,SRR16069294,SRR16069295,SRR16069296,SRR16069297,SRR16069298,SRR16069299,SRR16069300,SRR16069301,SRR16069302,SRR16069303
hsa-miR-192-5p,0.0,0.51,0.0,0.45,0.45,0.95,0.43,0.58,0.28,1.08,0.42,1.95,0.39,0.0,0.53,0.52,0.31,2.25,0.39,1.05,0.44,0.38,0.37,0.41,0.0,0.82,0.39,1.45,3.57,3.94,0.0,4.51,3.81,0.48,2.61,0.37,2.41,3.05,2.42,1.54,1.53,1.56,0.92,2.53,3.41
hsa-miR-193a-5p,0.62,22.39,0.0,0.0,0.89,0.0,16.75,0.0,0.28,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.37,0.41,0.51,0.0,0.39,0.48,2.04,0.49,0.0,0.0,0.0,0.48,1.05,0.37,0.0,0.51,0.0,0.38,0.0,0.0,0.0,0.42,0.49
hsa-miR-193b-5p,0.0,0.51,0.0,0.45,0.0,0.95,0.0,0.0,1.14,0.0,0.0,0.78,0.39,0.63,0.0,1.04,4.06,0.56,0.78,0.0,0.87,1.52,2.23,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,1.05,0.37,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.48,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0
hsa-miR-194-5p,81.98,42.24,63.28,26.21,59.96,63.09,34.78,57.4,25.07,0.0,33.64,102.76,17.67,46.67,5.26,46.66,15.31,151.28,26.43,93.24,67.06,61.61,16.33,23.97,146.75,45.45,17.99,181.01,234.81,238.94,117.58,289.64,165.8,191.29,217.04,151.43,193.04,165.58,65.26,187.29,80.93,208.86,129.32,240.28,181.04
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,111.17,53.44,3.33,44.74,98.9,19.45,43.37,23.77,69.22,32.94,283.86,189.17,199.88,16.26,12.1,0.0,24.99,850.35,14.38,198.0,64.88,80.63,16.33,13.0,363.34,52.82,55.53,825.43,1290.92,1244.47,93.37,1403.67,125.3,236.49,256.27,64.74,256.75,281.38,20.3,273.43,103.17,399.5,325.14,836.56,564.54
hsa-miR-196a-5p,229.8,22.39,5.0,93.1,31.77,26.56,278.28,97.4,25.64,0.0,0.42,17.52,0.0,23.86,0.0,0.0,46.23,0.0,0.0,13.1,122.8,0.0,24.49,60.55,47.06,27.02,358.59,4.34,1.53,0.0,8.89,1.69,11.91,1.43,11.51,10.42,6.76,32.0,2.9,3.08,2.68,20.31,3.67,2.11,0.0
hsa-miR-196b-5p,46.58,9.67,12.07,0.0,0.0,0.47,0.0,0.0,0.0,0.0,42.47,0.0,16.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0.0,0.0,0.0,0.97,8.68,3.45,0.0,0.0,0.0,13.32,30.33,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.46,0.0,0.0
hsa-miR-197-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.52,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,5.42,2.47,1.69,2.38,2.38,2.61,0.0,3.38,2.54,0.0,0.38,0.77,0.0,0.46,0.42,1.95
hsa-miR-197-5p,22.98,19.85,0.0,37.96,0.45,0.0,0.0,20.87,15.1,0.0,42.89,0.0,0.0,0.0,19.99,0.0,26.87,40.49,0.0,42.43,24.82,35.75,0.0,0.0,11.64,0.0,39.1,9.17,12.25,13.3,9.39,11.27,6.67,10.94,13.07,2.98,7.24,12.7,2.9,5.77,1.53,10.42,5.96,8.02,10.71
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,50.24,0.0,0.0,0.0,0.42,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,16.24,0.0,0.0,50.47,0.0,0.0,19.24,0.0,0.48,0.0,2.46,3.95,0.0,3.81,0.0,0.52,0.0,3.86,1.02,0.0,1.92,1.53,0.0,0.0,1.27,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,9.32,1.02,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1.56,1.69,2.72,0.0,5.23,28.52,1.48,6.91,0.51,2.46,0.78,2.9,9.19,1.97,21.74,12.4,16.2,56.62,13.07,20.84,0.0,3.05,15.47,0.38,0.0,2.08,1.83,3.8,2.92
hsa-miR-199a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,1.24,0.0,0.42,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,1.12,24.87,0.0,0.0,0.0,1.11,0.0,0.0,1.64,2.74,0.0,0.0,0.0,6.92,0.0,10.01,0.48,83.68,1.12,0.0,0.51,1.45,1.15,1.92,0.52,0.0,0.0,2.43
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.44,0.38,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.39,0.0,11.83,1.05,3.11,0.0,15.18,1.94,21.48,6.53,0.0,0.0,0.0,0.0,6.96,0.0,5.31,4.59,7.88,8.4,18.03,9.53,21.89,15.17,5.95,11.1,5.59,2.42,13.84,1.53,7.81,11.92,9.29,7.79
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,1.13,0.0,0.95,0.52,0.0,1.45,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.97
hsa-miR-19b-3p,1.24,0.51,0.42,0.0,0.89,0.0,0.0,0.58,0.57,0.54,0.42,0.78,0.39,1.06,1.58,3.11,8.43,72.55,0.39,38.24,0.0,1.14,0.74,21.54,19.74,27.02,1.96,25.1,35.22,28.57,28.16,60.29,20.49,29.03,27.2,24.93,46.33,34.03,9.67,41.53,14.19,40.63,38.06,41.81,40.88
hsa-miR-200a-3p,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19,4.76,0.0,2.09,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,1.13,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.97
hsa-miR-200b-3p,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.51,0.0,1.48,0.0,1.43,0.95,0.52,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.46,0.42,0.0
hsa-miR-200c-3p,127.94,62.6,19.15,110.27,137.38,113.37,66.56,55.66,79.19,53.47,129.1,126.89,98.96,0.84,66.82,65.33,38.42,219.9,0.0,94.81,57.04,60.09,71.63,61.77,114.36,151.09,61.78,36.2,43.39,39.91,30.14,72.13,27.16,36.64,30.86,26.42,18.34,19.3,11.6,11.92,6.9,22.92,18.34,26.18,23.36
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,0.0,0.0,0.48,1.53,0.0,0.0,0.0,0.0,0.48,0.52,0.37,1.45,0.51,0.48,1.15,0.0,0.0,0.0,0.42,0.97
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.38,0.0,0.0,0.92,0.0,0.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
hsa-miR-204-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.28,0.0,0.42,0.0,0.0,0.0,0.0,1.04,0.0,0.56,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.41,0.0,0.97,1.02,0.99,1.98,1.69,0.95,1.43,0.0,0.37,1.45,1.02,0.0,0.77,0.0,1.04,0.92,0.42,0.0
hsa-miR-206,337.87,234.61,47.04,291.5,287.29,263.27,190.24,77.11,61.81,139.88,7786.2,2865.16,3718.33,36.53,257.27,314.2,128.7,2030.26,181.48,407.53,213.81,9681.85,44.91,113.37,383.07,249.36,71.56,40.06,788.64,229.58,19.76,47.9,20.96,871.25,2394.27,34.97,71.91,58.92,32.87,84.61,29.92,75.0,61.91,32.09,83.71
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.49,1.98,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,1.04,0.0,0.0,0.0
hsa-miR-20a-5p,0.62,1.02,0.0,0.45,0.89,0.0,0.43,1.74,0.57,0.54,0.0,0.39,1.57,0.42,0.53,0.0,1.25,1.69,0.0,1.05,1.31,0.38,1.11,2.03,1.52,0.82,0.78,3.38,10.21,11.33,4.94,13.52,5.24,10.47,4.18,8.56,8.2,3.05,0.97,4.61,3.07,7.29,3.21,4.65,6.33
hsa-miR-20b-5p,0.62,0.0,0.0,0.0,1.34,2.37,4.29,1.16,1.14,1.62,3.36,1.95,2.36,2.11,1.05,2.07,6.25,7.31,1.55,15.71,10.89,8.37,2.23,9.75,12.14,6.14,5.08,12.55,29.1,24.14,19.27,19.16,16.2,23.79,16.21,17.11,20.27,23.36,6.28,35.77,10.36,19.79,18.8,21.54,29.69
hsa-miR-21-3p,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,4.08,0.49,1.48,2.25,0.0,0.0,0.52,0.0,0.48,0.0,0.0,0.38,0.0,0.52,0.92,0.84,2.43
hsa-miR-21-5p,21.12,35.11,83.26,28.47,80.55,150.37,70.0,48.12,64.38,88.03,82.42,126.5,182.21,32.31,6.31,71.03,72.79,667.0,42.36,422.72,123.67,178.74,82.39,215.77,321.84,327.16,111.84,517.46,681.45,664.61,497.98,924.7,505.51,624.29,689.31,264.91,276.05,432.73,49.79,196.13,79.78,350.54,298.55,567.14,343.59
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.51,0.0,0.49,0.0,0.0,0.48,1.05,0.0,0.0,0.51,0.0,0.77,0.0,0.52,0.46,0.42,0.0
hsa-miR-2110,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.51,0.0,0.0,0.0,0.48,0.0,0.52,0.0,0.0,0.51,0.0,0.0,0.38,0.0,0.0,0.0,0.0
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.38,0.52,0.0,0.42,0.97
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,2.25,0.95,0.0,0.0,0.74,0.0,1.52,1.93,0.77,0.0,0.52,0.0,0.0,0.49
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1.48,0.0,1.69,0.95,3.33,0.52,0.37,0.97,3.56,0.0,1.54,1.15,0.52,3.21,0.42,0.49
hsa-miR-216a-5p,0.0,1.02,0.0,0.9,0.45,0.47,0.0,0.58,0.28,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.31,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.56,0.0,1.43,0.52,0.0,0.0,0.0,0.0,0.0,0.38,1.04,0.46,0.84,0.49
hsa-miR-216b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,54.66,58.52,8.74,0.0,57.28,47.44,0.0,0.0,22.5,31.32,18.5,15.18,0.0,13.51,29.99,0.0,8.75,0.0,22.54,29.33,14.37,5.32,0.0,0.0,0.0,0.0,0.0,48.75,47.98,55.18,71.63,81.71,62.41,98.5,65.9,45.76,52.6,56.88,8.22,17.69,7.29,19.27,19.72,43.92,28.71
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-218-5p,332.28,372.52,166.52,235.46,388.42,252.36,257.67,280.03,162.66,87.49,269.56,421.54,182.6,275.37,552.95,593.15,300.83,268.26,257.26,331.05,345.32,239.59,178.88,265.76,359.29,404.95,372.66,350.44,392.02,374.43,443.64,482.35,414.03,396.37,511.49,593.44,404.42,412.42,262.01,446.88,132.71,356.79,230.21,364.86,380.09
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.45,0.0,0.47,0.0,0.0,0.28,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,1.01,0.41,0.39,0.48,0.0,0.49,0.49,0.0,0.0,0.0,0.52,0.0,2.9,0.0,0.0,0.77,0.0,0.0,1.38,0.0,1.46
hsa-miR-219a-2-3p,0.0,2.54,0.42,0.9,24.61,0.0,1.29,27.83,46.15,0.54,48.36,2.34,0.0,0.84,0.0,2.59,0.31,0.0,0.0,12.05,0.0,0.0,0.0,11.38,0.0,2.05,0.0,0.48,4.59,7.39,14.33,6.2,10.48,9.04,3.66,0.37,7.72,5.59,0.48,1.15,0.0,2.08,3.21,1.27,0.49
hsa-miR-219a-5p,0.0,0.0,0.42,0.0,0.0,0.0,0.43,0.58,0.28,0.0,0.0,0.78,0.79,0.0,0.0,0.0,0.0,0.56,0.0,1.05,0.0,0.38,0.0,0.0,0.51,0.82,0.0,1.93,6.13,2.46,2.47,6.76,0.0,0.48,4.18,2.6,1.93,7.11,0.48,2.69,0.38,3.65,2.29,4.65,2.92
hsa-miR-22-3p,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,9.7,6.4,1.48,9.02,5.24,7.14,5.23,2.98,13.51,4.06,0.0,1.92,0.38,5.73,8.25,5.49,4.38
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-221-3p,0.0,0.51,0.83,1.36,0.89,0.0,0.43,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.53,0.0,1.25,32.62,0.39,30.38,0.87,1.52,0.37,23.16,12.14,4.91,7.82,125.99,123.53,136.96,122.03,210.75,120.06,118.01,112.44,63.62,68.05,92.44,13.05,37.3,16.11,63.02,90.34,77.28,76.89
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.48,0.0,0.0,0.97,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0
hsa-miR-222-3p,1.86,24.43,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,12.62,0.0,18.85,21.54,0.0,0.0,0.0,18.56,0.0,31.95,19.16,0.38,0.0,15.44,51.62,34.39,21.9,128.88,205.71,196.08,182.3,272.17,196.77,235.06,255.22,110.13,89.28,109.2,14.99,36.92,17.64,70.32,114.65,118.66,83.22
hsa-miR-223-3p,23.6,6.11,6.66,0.0,0.0,0.0,32.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,14.17,16.38,0.0,1.93,1.53,2.96,0.0,1.13,0.48,0.0,1.57,0.0,1.93,0.51,0.0,3.08,1.53,3.65,0.46,1.27,0.49
hsa-miR-223-5p,8.7,1.53,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,2.82,0.0,0.48,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.42,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,29.09,1.42,0.0,0.0,7.98,0.0,13.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,14.37,0.0,0.0,10.97,0.0,15.56,17.21,10.14,6.64,6.9,7.41,11.83,8.1,4.76,7.32,8.19,11.1,7.62,1.45,17.31,7.67,11.98,14.68,13.94,8.76
hsa-miR-2355-3p,0.62,23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,24.5,27.1,27.67,29.87,22.39,15.7,28.24,17.49,24.61,22.35,5.32,11.92,8.05,11.46,13.3,10.13,18.49
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
hsa-miR-23a-3p,653.38,497.21,277.26,756.56,991.65,925.96,736.93,689.35,633.82,852.24,1201.05,1638.29,1326.1,496.88,316.2,555.82,1003.38,4568.92,882.92,8355.95,1686.52,1632.66,680.26,1620.54,8129.0,3424.3,1504.34,10698.19,10803.64,12712.73,9539.25,15293.3,8657.92,9706.53,9772.14,5056.69,11832.07,14081.05,1879.05,8997.15,4859.54,14283.03,12674.64,12047.55,11835.32
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1.91,0.95,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
