miRNA,SRR13058034,SRR13058035,SRR13058036,SRR13058037,SRR13058038,SRR13058039,SRR13058040,SRR13058041,SRR13058042,SRR13058043,SRR13058044,SRR13058045,SRR13058046,SRR13058047,SRR13058048,SRR13058049,SRR13058050,SRR13058051,SRR13058052,SRR13058053,SRR13058054,SRR13058055,SRR13058056,SRR13058057,SRR13058058,SRR13058059,SRR13058060,SRR13058061,SRR13058062,SRR13058063
hsa-miR-182-5p,0.0,0.0,4.13,0.0,0.0,7.46,0.0,0.0,0.0,0.0,8.45,4.12,4.88,0.0,0.0,2.25,0.0,2.47,7.46,5.3,0.0,2.36,0.0,0.0,0.0,0.0,1.16,0.83,4.34,5.25
hsa-miR-183-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-184,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,3.63,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,3.22,2.72,4.13,9.4,0.0,3.73,3.06,1.98,0.0,2.92,0.0,0.0,2.44,2.64,1.75,15.74,3.63,0.0,0.0,0.0,1.8,7.09,0.0,4.86,5.5,6.44,5.82,1.66,1.45,5.25
hsa-miR-186-3p,0.0,0.0,0.0,3.13,0.0,0.0,3.06,0.0,0.0,0.0,4.23,0.0,2.44,0.0,1.75,2.25,0.0,0.0,0.0,0.0,1.8,4.73,0.0,0.0,0.0,1.61,0.0,0.0,1.45,5.25
hsa-miR-186-5p,6.44,0.0,4.13,0.0,0.0,0.0,3.06,3.96,0.0,1.46,0.0,0.0,4.88,0.0,0.0,0.0,3.63,2.47,4.97,2.65,0.0,2.36,1.57,4.86,1.83,4.83,2.33,0.83,7.24,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0
hsa-miR-18a-3p,6.44,2.72,4.13,3.13,2.53,0.0,3.06,3.96,0.0,0.0,0.0,0.0,4.88,0.0,1.75,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,4.86,0.0,1.61,0.0,0.0,0.0,2.62
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0
hsa-miR-190b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-191-5p,0.0,2.72,0.0,12.54,5.06,11.19,9.17,15.84,3.35,1.46,0.0,16.49,4.88,21.11,1.75,20.24,10.88,9.86,0.0,7.96,7.2,23.63,1.57,7.28,18.33,25.77,17.46,15.74,14.48,15.75
hsa-miR-1910-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.83,0.0,0.0
hsa-miR-193a-5p,0.0,0.0,4.13,0.0,0.0,3.73,0.0,1.98,3.35,1.46,0.0,4.12,0.0,0.0,1.75,2.25,1.81,0.0,0.0,0.0,0.0,2.36,0.0,0.0,9.16,4.83,1.16,1.66,1.45,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,0.0,0.0,15.67,2.53,7.46,0.0,11.88,0.0,4.37,0.0,20.61,2.44,5.28,7.01,2.25,5.44,0.0,0.0,10.61,3.6,2.36,1.57,0.0,5.5,11.27,16.29,3.31,4.34,18.37
hsa-miR-195-5p,9.66,21.76,20.63,28.2,20.23,33.58,18.33,21.78,6.71,14.58,0.0,16.49,21.97,36.94,28.06,20.24,47.14,61.65,19.89,42.43,28.78,33.09,14.16,31.57,31.16,54.76,52.37,24.86,28.97,57.74
hsa-miR-196a-5p,692.44,1890.04,697.17,2315.84,1309.9,2260.95,1555.22,3598.27,754.69,1093.31,304.26,2036.4,1300.96,2039.6,1374.73,1888.82,1345.37,1684.28,942.27,2076.56,1055.94,2772.23,609.04,3613.14,2201.23,3897.75,3584.33,1534.5,3222.39,3191.38
hsa-miR-196b-5p,80.52,144.13,115.51,197.43,225.06,343.25,357.49,602.02,144.23,172.01,25.36,210.24,146.45,147.76,166.58,197.88,219.39,276.19,171.55,392.5,149.31,307.24,89.7,497.78,221.77,312.46,328.18,137.54,476.48,396.3
hsa-miR-197-3p,0.0,0.0,0.0,3.13,0.0,0.0,0.0,1.98,0.0,1.46,0.0,0.0,0.0,2.64,0.0,2.25,0.0,0.0,0.0,10.61,0.0,2.36,0.0,2.43,0.0,0.0,0.0,0.83,0.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,2.43,0.0,3.22,0.0,0.0,0.0,5.25
hsa-miR-199a-3p,112.72,212.12,111.38,206.83,101.15,242.51,256.66,265.36,107.33,132.65,21.13,152.52,183.06,113.46,103.46,177.64,223.02,246.6,99.45,249.29,127.72,241.06,111.74,208.82,142.96,326.96,310.72,105.23,149.17,317.56
hsa-miR-199a-5p,3.22,13.6,8.25,3.13,10.12,14.92,15.28,17.82,13.42,10.2,0.0,16.49,7.32,10.55,12.27,13.49,7.25,9.86,0.0,21.22,7.2,16.54,9.44,21.85,21.99,17.72,23.27,5.8,5.79,28.87
hsa-miR-199b-3p,38.65,57.11,12.38,141.02,128.97,82.08,39.72,73.27,30.19,34.99,21.13,94.81,19.53,176.78,66.63,89.94,50.77,46.85,82.04,39.78,25.18,77.99,11.02,111.7,229.1,122.41,90.77,46.4,215.79,78.73
hsa-miR-199b-5p,6.44,5.44,12.38,12.54,7.59,22.39,12.22,19.8,13.42,10.2,8.45,45.34,12.2,13.19,12.27,13.49,14.51,17.26,0.0,2.65,16.19,23.63,6.29,21.85,27.49,25.77,17.46,8.29,24.62,49.87
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,1.66,0.0,0.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,9.4,5.06,3.73,0.0,1.98,0.0,0.0,0.0,0.0,2.44,0.0,3.51,8.99,3.63,12.33,2.49,2.65,3.6,2.36,1.57,0.0,0.0,1.61,1.16,0.83,4.34,5.25
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,11.19,3.06,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,3.22,0.0,12.38,0.0,0.0,0.0,15.28,3.96,0.0,0.0,0.0,4.12,0.0,0.0,5.26,0.0,1.81,2.47,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0
hsa-miR-206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0
hsa-miR-21-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,148.15,426.96,264.02,441.86,371.73,477.56,470.54,756.49,110.69,139.94,42.26,276.19,251.41,340.37,247.24,206.87,460.54,325.51,243.65,297.03,226.66,337.96,133.77,223.39,271.26,360.78,247.88,94.46,283.86,288.69
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,2.72,0.0,0.0,0.0,3.73,0.0,3.96,0.0,0.0,0.0,0.0,0.0,5.28,1.75,2.25,5.44,2.47,0.0,0.0,1.8,0.0,3.15,4.86,0.0,3.22,2.33,0.0,1.45,0.0
hsa-miR-214-5p,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,1.45,2.62
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.16,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,74.08,127.82,94.88,263.24,42.99,130.58,82.5,126.74,77.15,96.21,105.65,239.09,114.72,176.78,143.79,204.62,88.84,110.97,57.18,121.99,120.52,262.33,102.29,254.96,230.94,349.51,320.03,133.4,182.48,362.18
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,8.16,0.0,3.13,0.0,3.73,12.22,3.96,0.0,5.83,4.23,4.12,7.32,7.92,7.01,2.25,1.81,0.0,2.49,5.3,5.4,7.09,1.57,2.43,3.67,3.22,2.33,1.66,2.9,0.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,1.81,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,70.85,220.28,33.0,156.69,131.5,186.55,110.0,180.21,60.38,69.97,16.9,144.28,80.55,126.65,85.92,78.7,119.67,140.56,29.83,58.35,116.93,106.35,42.49,109.27,122.8,114.36,126.85,37.29,63.72,73.49
hsa-miR-221-5p,3.22,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-222-3p,28.99,141.41,61.88,72.08,50.58,89.54,88.61,104.96,20.13,29.15,4.23,41.22,75.67,126.65,94.69,65.21,76.15,86.31,44.75,71.61,73.75,75.63,34.62,53.42,45.82,61.2,61.68,30.66,26.07,60.36
hsa-miR-222-5p,0.0,0.0,0.0,3.13,2.53,0.0,0.0,0.0,0.0,1.46,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,0.0,2.72,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.25,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,1.16,3.31,0.0,5.25
hsa-miR-224-5p,3.22,10.88,4.13,15.67,7.59,11.19,3.06,5.94,6.71,1.46,0.0,8.24,4.88,5.28,3.51,4.5,9.07,0.0,2.49,2.65,3.6,9.45,0.0,12.14,7.33,11.27,23.27,5.8,13.03,21.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,2.72,0.0,0.0,2.53,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,1.16,0.0,0.0,0.0
hsa-miR-2355-3p,3.22,2.72,8.25,3.13,0.0,3.73,3.06,3.96,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,2.47,0.0,0.0,3.6,0.0,0.0,0.0,0.0,3.22,0.0,0.0,2.9,2.62
hsa-miR-23a-3p,1829.33,4710.14,1922.37,5791.18,3257.06,5197.2,3556.54,4299.31,1365.15,2444.64,540.91,3619.35,2880.18,5728.31,2980.92,3962.02,4565.54,4668.14,2252.5,3972.78,3009.51,5237.22,1523.38,3768.55,4345.64,5477.79,5215.9,1804.61,3280.32,4243.8
hsa-miR-23b-3p,3.22,5.44,0.0,6.27,0.0,7.46,3.06,3.96,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,2.47,0.0,5.3,1.8,0.0,3.15,0.0,5.5,1.61,1.16,0.83,4.34,0.0
hsa-miR-24-3p,9.66,43.51,4.13,43.87,2.53,22.39,15.28,23.76,10.06,10.2,8.45,28.86,21.97,52.77,7.01,31.48,19.94,19.73,9.94,10.61,16.19,49.63,20.46,48.56,53.15,37.04,29.09,20.71,15.93,47.24
hsa-miR-25-3p,0.0,19.04,4.13,15.67,5.06,14.92,24.44,7.92,0.0,14.58,4.23,4.12,12.2,15.83,5.26,33.73,3.63,12.33,4.97,23.87,3.6,18.91,1.57,26.71,54.98,41.88,38.4,9.94,21.72,28.87
hsa-miR-26a-5p,16.1,5.44,16.5,6.27,63.22,52.23,82.5,73.27,10.06,14.58,0.0,4.12,29.29,5.28,12.27,2.25,45.33,29.59,17.4,13.26,25.18,14.18,6.29,21.85,12.83,8.05,6.98,1.66,31.86,5.25
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,2.72,0.0,0.0,2.53,7.46,0.0,1.98,0.0,0.0,0.0,4.12,2.44,0.0,1.75,0.0,5.44,2.47,14.92,5.3,5.4,0.0,1.57,0.0,0.0,1.61,1.16,0.0,1.45,0.0
hsa-miR-27a-3p,6.44,13.6,8.25,18.8,0.0,3.73,6.11,11.88,0.0,4.37,0.0,45.34,14.64,13.19,14.03,20.24,0.0,14.8,12.43,18.56,5.4,21.27,4.72,31.57,18.33,17.72,33.75,9.11,15.93,26.24
hsa-miR-27a-5p,0.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,2.49,2.65,1.8,0.0,0.0,0.0,1.83,1.61,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,12.88,35.35,8.25,47.01,12.64,14.92,12.22,15.84,3.35,11.66,0.0,12.37,12.2,26.39,10.52,29.23,43.52,44.39,4.97,7.96,25.18,33.09,7.87,50.99,42.16,70.87,43.06,30.66,44.9,65.61
hsa-miR-28-3p,25.77,108.78,37.13,112.82,60.69,52.23,45.83,93.08,33.54,56.85,8.45,103.06,51.26,126.65,45.59,123.67,47.14,41.92,19.89,82.21,68.36,122.9,17.31,84.99,141.13,217.44,260.68,130.08,120.21,181.09
hsa-miR-28-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-299-5p,0.0,0.0,0.0,3.13,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,4.34,0.0
hsa-miR-29a-3p,86.96,456.87,181.51,570.34,141.61,208.93,161.94,213.88,107.33,255.11,71.84,412.23,158.65,601.59,149.05,733.04,161.37,229.34,57.18,328.85,210.47,687.74,127.47,517.2,412.39,814.98,1064.83,482.22,440.27,795.22
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
hsa-miR-29b-1-5p,6.44,5.44,0.0,3.13,0.0,0.0,3.06,1.98,3.35,0.0,0.0,8.24,4.88,2.64,0.0,2.25,1.81,0.0,0.0,0.0,1.8,9.45,3.15,0.0,7.33,3.22,1.16,3.31,2.9,7.87
hsa-miR-29b-3p,0.0,0.0,0.0,3.13,5.06,3.73,0.0,5.94,3.35,2.92,4.23,0.0,0.0,5.28,0.0,6.75,5.44,2.47,4.97,5.3,3.6,4.73,3.15,0.0,5.5,8.05,2.33,2.49,10.14,5.25
hsa-miR-29c-3p,0.0,2.72,0.0,15.67,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,2.44,5.28,1.75,6.75,0.0,2.47,0.0,5.3,1.8,7.09,0.0,4.86,3.67,6.44,13.96,5.8,5.79,2.62
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,3.73,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,1.83,0.0,1.16,0.0,1.45,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0
hsa-miR-3059-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25
hsa-miR-3065-5p,0.0,0.0,4.13,6.27,7.59,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,0.0,3.51,0.0,5.44,0.0,0.0,0.0,1.8,0.0,1.57,7.28,0.0,0.0,0.0,0.0,5.79,0.0
hsa-miR-30a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-30a-5p,3.22,8.16,8.25,21.94,2.53,18.65,6.11,7.92,0.0,7.29,8.45,28.86,12.2,13.19,8.77,24.73,5.44,9.86,12.43,7.96,7.2,14.18,7.87,12.14,9.16,41.88,11.64,9.11,14.48,28.87
hsa-miR-30b-5p,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,2.47,0.0,2.65,0.0,2.36,0.0,0.0,0.0,0.0,1.16,1.66,1.45,7.87
hsa-miR-30c-5p,0.0,5.44,0.0,6.27,2.53,0.0,0.0,1.98,0.0,2.92,0.0,8.24,0.0,5.28,1.75,4.5,1.81,0.0,4.97,0.0,3.6,7.09,0.0,9.71,0.0,9.66,3.49,1.66,7.24,5.25
hsa-miR-30d-5p,0.0,16.32,4.13,18.8,7.59,41.04,12.22,15.84,20.13,5.83,0.0,4.12,0.0,13.19,7.01,13.49,5.44,12.33,0.0,18.56,17.99,21.27,3.15,14.57,31.16,35.43,22.11,6.63,15.93,31.49
hsa-miR-30e-3p,0.0,0.0,0.0,0.0,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0
hsa-miR-30e-5p,9.66,27.19,4.13,28.2,20.23,0.0,15.28,19.8,3.35,7.29,4.23,37.1,12.2,7.92,3.51,13.49,3.63,9.86,17.4,15.91,14.39,35.45,6.29,29.14,32.99,24.16,39.57,14.09,18.83,41.99
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,3.22,0.0,0.0,3.13,27.82,33.58,12.22,19.8,0.0,2.92,0.0,4.12,14.64,2.64,7.01,0.0,18.13,12.33,7.46,23.87,7.2,2.36,6.29,9.71,5.5,0.0,3.49,0.83,24.62,2.62
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.83,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3128,0.0,2.72,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-3152-3p,3.22,5.44,0.0,0.0,2.53,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,2.64,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.22,0.0,0.0,0.0,0.0
hsa-miR-3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
