miRNA,SRR24491950,SRR24491954,SRR24491972,SRR24491975,SRR24491978,SRR24491983,SRR24491984,SRR24491989,SRR24491994,SRR24491998,SRR24492002,SRR24492007,SRR24492011,SRR24492014,SRR24492015,SRR24492019,SRR24492023,SRR24492040,SRR24492050,SRR24492054,SRR24492059,SRR24492063,SRR24492068,SRR24492072,SRR24492076,SRR24492080,SRR24491958,SRR24491963,SRR24491967,SRR24491970,SRR24492028,SRR24492031,SRR24492035,SRR24492047,SRR24492056
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,15.0,0.0,39.0,18.0,35.0,26.0,0.0,33.0,0.0,3.0,0.0,3.0,3.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0
hsa-miR-130a-3p,0.0,46.0,0.0,75.0,139.0,1167.0,775.0,178.0,164.0,275.0,38.0,166.0,0.0,19.0,29.0,41.0,28.0,142.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,92.0,0.0,3.0,14.0,4.0,207.0,160.0,253.0,9.0
hsa-miR-130b-3p,0.0,0.0,0.0,20.0,39.0,303.0,113.0,37.0,40.0,59.0,18.0,57.0,0.0,7.0,7.0,13.0,8.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,10.0,0.0,20.0,12.0,0.0,90.0
hsa-miR-130b-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0
hsa-miR-132-3p,0.0,0.0,0.0,135.0,272.0,2266.0,1358.0,223.0,471.0,506.0,86.0,576.0,50.0,74.0,0.0,27.0,92.0,67.0,110.0,0.0,16.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,4.0,17.0,22.0,13.0,176.0,0.0,188.0
hsa-miR-132-5p,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,8.0,0.0,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,21.0,0.0,2.0,0.0,12.0,1.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,27.0,118.0,858.0,209.0,113.0,117.0,94.0,0.0,91.0,0.0,3.0,13.0,12.0,11.0,104.0,23.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,23.0,9.0,0.0,56.0
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,0.0,31.0,93.0,760.0,198.0,102.0,115.0,117.0,8.0,99.0,0.0,5.0,9.0,4.0,13.0,0.0,91.0,0.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,11.0,18.0,0.0,54.0
hsa-miR-136-5p,0.0,0.0,0.0,8.0,20.0,370.0,36.0,17.0,8.0,0.0,0.0,21.0,0.0,5.0,0.0,1.0,2.0,0.0,18.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,264.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
hsa-miR-140-3p,0.0,37.0,65.0,55.0,148.0,1217.0,445.0,110.0,305.0,717.0,14.0,210.0,0.0,16.0,88.0,76.0,25.0,67.0,112.0,0.0,74.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0,5.0,4.0,29.0,109.0,83.0,0.0,237.0
hsa-miR-140-5p,0.0,0.0,0.0,12.0,7.0,0.0,14.0,1.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-141-3p,0.0,88.0,0.0,15.0,7.0,1907.0,16.0,80.0,0.0,0.0,0.0,23.0,34.0,4.0,0.0,0.0,0.0,34.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0,22.0,0.0,14.0,0.0,0.0
hsa-miR-142-5p,0.0,50.0,82.0,266.0,27.0,1723.0,335.0,107.0,84.0,117.0,88.0,134.0,0.0,15.0,110.0,7.0,20.0,38.0,130.0,0.0,6.0,0.0,0.0,0.0,0.0,165.0,0.0,178.0,2.0,50.0,25.0,77.0,543.0,59.0,86.0
hsa-miR-143-3p,86.0,2263.0,505.0,4324.0,9286.0,101971.0,44461.0,20935.0,22404.0,41407.0,965.0,3900.0,17377.0,1118.0,808.0,6485.0,4669.0,2647.0,5907.0,586.0,4761.0,858.0,15.0,40.0,18.0,12287.0,1076.0,1586.0,83.0,1330.0,3658.0,5310.0,2808.0,8541.0,3080.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,21.0,176.0,6.0,200.0,23.0,28.0,47.0,0.0,0.0,47.0,0.0,4.0,39.0,29.0,6.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,3.0,8.0,45.0,268.0,68.0,131.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,8.0,0.0,11.0,1.0,0.0,40.0,0.0,6.0,0.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,6.0,3.0,10.0,44.0,0.0,10.0
hsa-miR-145-3p,0.0,0.0,20.0,32.0,26.0,1625.0,3.0,7.0,6.0,0.0,20.0,7.0,0.0,0.0,85.0,10.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,2.0
hsa-miR-145-5p,0.0,0.0,139.0,12.0,19.0,327.0,26.0,13.0,18.0,0.0,37.0,10.0,0.0,14.0,0.0,18.0,3.0,23.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,13.0,15.0,44.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,55.0,203.0,15.0,9.0,7.0,22.0,19.0,36.0,0.0,4.0,0.0,3.0,2.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
hsa-miR-146a-5p,0.0,329.0,129.0,345.0,546.0,8199.0,2595.0,1130.0,804.0,1067.0,218.0,999.0,413.0,220.0,233.0,206.0,203.0,527.0,690.0,203.0,341.0,257.0,0.0,5.0,12.0,680.0,54.0,464.0,9.0,82.0,43.0,334.0,525.0,1193.0,609.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,6.0,0.0,7.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,0.0,144.0,194.0,434.0,966.0,10054.0,5782.0,959.0,3140.0,6441.0,137.0,435.0,779.0,30.0,164.0,650.0,1121.0,163.0,582.0,6.0,101.0,22.0,0.0,6.0,0.0,1390.0,129.0,249.0,12.0,46.0,826.0,244.0,460.0,453.0,911.0
hsa-miR-148a-3p,27.0,1.0,9.0,204.0,510.0,3394.0,1078.0,365.0,370.0,1370.0,63.0,556.0,39.0,48.0,38.0,79.0,63.0,170.0,234.0,0.0,0.0,13.0,0.0,0.0,1.0,211.0,0.0,34.0,8.0,43.0,63.0,156.0,153.0,45.0,86.0
hsa-miR-148a-5p,0.0,0.0,0.0,20.0,42.0,340.0,108.0,36.0,43.0,161.0,0.0,42.0,0.0,0.0,0.0,0.0,12.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,37.0,0.0,2.0,10.0,21.0,30.0,0.0,115.0
hsa-miR-148b-3p,0.0,0.0,0.0,9.0,19.0,70.0,36.0,6.0,3.0,14.0,0.0,53.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,5.0,0.0,7.0,2.0,2.0,19.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
hsa-miR-150-3p,0.0,0.0,0.0,17.0,0.0,0.0,11.0,2.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,119.0
hsa-miR-151a-3p,0.0,0.0,39.0,114.0,359.0,2908.0,841.0,296.0,265.0,1378.0,37.0,427.0,117.0,43.0,21.0,53.0,45.0,162.0,126.0,0.0,11.0,0.0,19.0,0.0,0.0,178.0,0.0,0.0,6.0,22.0,20.0,82.0,79.0,207.0,81.0
hsa-miR-151a-5p,37.0,0.0,53.0,158.0,132.0,2924.0,285.0,95.0,168.0,152.0,67.0,196.0,97.0,18.0,95.0,42.0,64.0,61.0,27.0,0.0,0.0,42.0,35.0,0.0,1.0,165.0,0.0,0.0,3.0,42.0,46.0,91.0,80.0,0.0,287.0
hsa-miR-151b,0.0,0.0,14.0,0.0,16.0,2.0,55.0,20.0,18.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,6.0,4.0,14.0,0.0,0.0
hsa-miR-152-3p,0.0,0.0,0.0,22.0,20.0,0.0,32.0,20.0,9.0,3.0,11.0,18.0,0.0,2.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,10.0,6.0,82.0,0.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,4.0,0.0,0.0,8.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.0,0.0,0.0,51.0,9.0,0.0,118.0,28.0,39.0,44.0,3.0,49.0,43.0,2.0,0.0,1.0,2.0,22.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,5.0,2.0,14.0,176.0,0.0,0.0
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,32.0,0.0,0.0,19.0,9.0,9.0,27.0,0.0,7.0,0.0,1.0,0.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,16.0,5.0,10.0,78.0,18.0,17.0,0.0,7.0,13.0,98.0,7.0,15.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,58.0,0.0
hsa-miR-16-5p,0.0,636.0,18.0,1237.0,708.0,5776.0,6520.0,1023.0,1456.0,2528.0,409.0,994.0,570.0,81.0,86.0,121.0,375.0,212.0,1769.0,33.0,38.0,48.0,3.0,0.0,1.0,962.0,67.0,256.0,22.0,120.0,120.0,535.0,3698.0,592.0,486.0
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.0,0.0,0.0,0.0,139.0,1.0,7.0,143.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,4.0,0.0,28.0,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,18.0,0.0,0.0,25.0,3.0,0.0,20.0,10.0,7.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,1.0,19.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,194.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0
hsa-miR-181a-5p,0.0,86.0,44.0,182.0,411.0,7736.0,869.0,353.0,386.0,375.0,120.0,559.0,183.0,103.0,114.0,96.0,127.0,225.0,185.0,15.0,5.0,45.0,0.0,0.0,0.0,317.0,77.0,189.0,3.0,81.0,82.0,325.0,544.0,426.0,389.0
hsa-miR-181b-5p,0.0,0.0,0.0,0.0,97.0,573.0,212.0,59.0,165.0,135.0,40.0,99.0,51.0,18.0,0.0,1.0,22.0,15.0,3.0,0.0,15.0,23.0,0.0,0.0,0.0,47.0,0.0,0.0,2.0,30.0,3.0,51.0,18.0,62.0,151.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,181.0,12.0,14.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,0.0,0.0,0.0,170.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
hsa-miR-182-5p,0.0,0.0,21.0,38.0,14.0,297.0,18.0,15.0,27.0,0.0,18.0,61.0,0.0,5.0,8.0,16.0,2.0,59.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,2.0,1.0,3.0,12.0,57.0,67.0,25.0
hsa-miR-183-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,49.0,17.0,21.0,92.0,15.0,3.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,14.0,1.0,59.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0,0.0,2.0,7.0,5.0,15.0,25.0,0.0,63.0
hsa-miR-184,0.0,0.0,0.0,0.0,4.0,289.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,0.0,0.0,63.0,0.0,103.0,6.0,16.0,83.0,0.0,25.0,0.0,0.0,4.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,5.0,12.0,0.0,0.0,33.0
hsa-miR-185-5p,0.0,0.0,58.0,105.0,51.0,312.0,100.0,14.0,32.0,22.0,47.0,24.0,0.0,6.0,14.0,18.0,2.0,94.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,11.0,3.0,48.0,93.0,0.0,22.0
hsa-miR-186-5p,0.0,75.0,37.0,127.0,430.0,3147.0,872.0,360.0,255.0,859.0,69.0,239.0,0.0,11.0,41.0,56.0,152.0,76.0,280.0,6.0,56.0,0.0,0.0,0.0,0.0,300.0,0.0,18.0,5.0,33.0,49.0,79.0,188.0,161.0,200.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,30.0,0.0,70.0,9.0,19.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,1.0,157.0,592.0,463.0,411.0,7863.0,671.0,97.0,554.0,632.0,535.0,353.0,215.0,54.0,485.0,169.0,169.0,525.0,260.0,10.0,35.0,0.0,0.0,12.0,0.0,427.0,0.0,392.0,18.0,107.0,124.0,408.0,595.0,365.0,1248.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,15.0,0.0,286.0,350.0,284.0,3979.0,746.0,163.0,364.0,283.0,160.0,330.0,0.0,52.0,287.0,72.0,55.0,350.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,20.0,49.0,58.0,149.0,403.0,122.0,651.0
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-193a-5p,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,17.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.0,35.0,161.0,254.0,11.0,67.0,27.0,0.0,12.0,0.0,2.0,0.0,10.0,17.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,61.0,155.0,62.0,17.0,17.0,44.0,6.0,72.0,0.0,12.0,0.0,5.0,5.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,6.0,0.0,55.0,10.0,28.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.0,0.0,0.0,17.0,9.0,170.0,114.0,32.0,58.0,121.0,0.0,19.0,51.0,4.0,0.0,0.0,11.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,7.0,5.0,0.0,0.0,32.0
