miRNA,SRR12327175,SRR12327176,SRR12327177,SRR12327178,SRR12327179,SRR12327180,SRR12327181,SRR12327182,SRR12327183,SRR12327184,SRR12327185,SRR12327186,SRR12327187,SRR12327188,SRR12327189,SRR12327190
hsa-miR-4791,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.18,0.41,0.24,0.66,0.5,0.0,0.0
hsa-miR-4794,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4795-3p,0.3,0.0,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.13,0.0,0.33,0.12,0.12,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.2,0.54,0.0
hsa-miR-4796-5p,0.0,0.13,0.97,0.55,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-4797-3p,0.0,0.0,0.0,0.22,0.0,0.49,0.12,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.11
hsa-miR-4797-5p,0.3,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4798-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-4799-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4799-5p,0.0,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4800-3p,0.59,0.0,0.12,0.22,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.11
hsa-miR-4800-5p,0.0,0.13,0.24,0.22,0.37,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4803,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-3p,0.89,3.74,0.24,0.78,0.12,0.12,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.11
hsa-miR-483-5p,7.97,29.14,9.01,2.77,4.54,0.86,3.94,2.44,0.14,0.18,0.0,0.0,0.0,0.0,5.83,2.12
hsa-miR-484,1218.6,640.13,877.0,813.4,512.95,363.1,114.62,134.57,16.44,17.44,10.37,7.29,11.31,9.05,175.33,35.49
hsa-miR-485-3p,8.26,13.8,4.26,29.79,9.69,32.35,3.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.56
hsa-miR-485-5p,10.92,28.11,16.31,18.27,54.84,38.74,12.17,2.82,0.0,0.0,0.0,0.0,0.0,0.0,23.33,9.93
hsa-miR-486-3p,330.17,157.58,133.88,196.21,22.94,295.57,226.11,39.38,0.0,0.18,0.0,0.0,0.0,0.0,310.46,33.6
hsa-miR-486-5p,25469.91,11298.81,213.84,15146.39,0.98,406.76,9272.17,9203.89,3.46,2.82,0.08,0.36,0.39,0.4,6242.57,4682.58
hsa-miR-487a-3p,1.18,0.77,0.97,0.44,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-487a-5p,1.48,1.03,2.43,4.21,3.68,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.11
hsa-miR-487b-3p,4.43,4.77,6.57,11.29,14.72,2.58,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.33
hsa-miR-487b-5p,0.0,0.39,0.0,0.55,0.37,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-488-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.05,0.8,0.0,0.0
hsa-miR-488-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-490-3p,0.3,2.19,3.65,4.1,3.56,0.25,0.23,0.26,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.22
hsa-miR-490-5p,0.0,0.26,0.0,0.11,0.25,0.12,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-3p,0.0,0.0,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-491-5p,0.0,0.52,2.19,1.44,2.21,1.72,1.27,0.51,0.0,0.18,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,15.64,28.24,58.17,60.24,49.2,118.94,68.49,2.69,0.0,0.0,0.0,0.0,0.0,0.0,191.31,36.16
hsa-miR-493-5p,18.59,24.24,39.92,40.3,63.67,11.32,19.47,1.67,0.0,0.0,0.0,0.0,0.0,0.0,39.97,5.36
hsa-miR-494-3p,10.62,9.41,20.45,23.03,33.0,6.52,3.36,0.13,0.0,0.0,0.0,0.0,0.0,0.0,9.94,1.34
hsa-miR-494-5p,0.0,0.26,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-495-3p,48.09,73.63,37.0,64.78,94.22,32.47,21.21,0.9,0.0,0.18,0.08,0.12,0.0,0.0,51.1,3.91
hsa-miR-496,0.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-497-5p,1.48,0.9,1.83,1.88,0.61,1.35,1.39,0.0,0.29,0.0,0.16,0.12,0.39,0.1,0.22,0.33
hsa-miR-498-5p,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-3p,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,0.0,0.0,0.73,0.66,0.12,0.74,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-499a-5p,27.15,1.93,4.26,16.39,8.1,4.3,30.13,1.92,0.43,0.0,0.33,0.24,0.53,0.0,15.12,1.34
hsa-miR-499b-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5000-3p,0.0,0.0,0.0,0.33,0.0,0.25,0.0,0.0,0.14,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-5000-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-3p,1.48,0.13,1.34,0.55,0.0,0.12,0.0,0.13,0.0,0.0,0.08,0.0,0.0,0.1,0.11,0.0
hsa-miR-5001-5p,0.3,0.0,0.0,0.0,0.74,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5003-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5004-3p,0.0,0.0,0.37,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5004-5p,0.0,0.0,0.0,0.11,0.12,0.86,0.46,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
hsa-miR-5008-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-5009-5p,0.89,0.39,0.37,0.89,0.37,0.98,3.13,2.95,0.0,0.0,0.0,0.0,0.0,0.1,2.92,0.67
hsa-miR-500a-3p,20.36,8.51,90.3,14.62,5.4,14.88,11.13,4.49,3.89,4.4,1.81,1.82,6.97,5.63,2.16,3.35
hsa-miR-500a-5p,0.0,0.0,1.1,0.33,0.0,0.37,0.0,0.0,0.14,0.0,0.16,0.12,0.26,0.4,0.32,0.0
hsa-miR-500b-3p,0.3,1.03,1.22,0.44,0.61,0.12,0.7,0.26,0.14,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-500b-5p,0.59,0.13,0.12,0.11,0.12,0.0,0.0,0.0,1.15,1.06,0.66,0.24,0.39,0.7,0.0,0.0
hsa-miR-501-3p,279.13,103.94,154.32,79.17,52.88,86.71,42.88,75.05,2.16,1.41,0.82,1.7,2.76,2.01,44.4,19.2
hsa-miR-501-5p,1.18,1.93,2.31,1.33,0.74,1.35,0.23,0.0,0.72,1.23,0.66,0.61,0.39,1.31,0.22,0.11
hsa-miR-5010-3p,1.48,1.29,0.97,3.76,0.37,1.97,1.39,0.26,0.0,0.0,0.08,0.0,0.0,0.0,2.38,0.45
hsa-miR-5010-5p,9.44,3.35,1.22,2.33,2.21,3.57,2.9,3.72,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.22
hsa-miR-502-3p,69.04,29.27,22.39,42.19,18.03,13.53,13.33,11.8,1.59,1.76,1.73,1.21,2.1,0.7,12.42,4.58
hsa-miR-502-5p,0.0,0.13,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-503-3p,0.3,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.29,0.7,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-503-5p,18.59,16.25,21.05,37.54,12.15,21.65,23.64,16.93,10.38,7.93,5.02,4.86,5.53,4.93,10.37,4.91
hsa-miR-504-3p,0.59,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-504-5p,2.07,0.9,2.92,5.43,3.68,4.3,2.55,1.41,0.14,0.18,0.0,0.49,0.53,0.4,1.4,0.11
hsa-miR-505-3p,14.46,6.58,11.32,8.42,13.37,3.07,2.2,1.8,7.5,5.81,3.87,0.24,1.18,0.6,6.7,1.0
hsa-miR-505-5p,27.44,27.85,12.29,18.71,32.51,17.96,14.26,23.99,0.29,0.7,0.25,0.0,0.0,0.0,23.44,3.68
hsa-miR-506-3p,0.0,0.0,0.37,0.11,0.12,0.74,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-508-3p,1.18,0.13,0.0,0.22,0.0,0.12,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-5p,0.0,0.26,0.12,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,0.3,0.39,0.24,0.33,0.0,0.0,0.58,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.3,0.0
hsa-miR-509-3p,0.0,0.13,0.12,0.11,0.37,0.12,0.0,0.77,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-509-5p,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5090,0.0,0.0,0.0,0.11,0.0,0.25,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5094,0.3,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-511-3p,0.3,0.13,1.1,0.22,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,40.13,18.18,21.79,16.28,8.59,10.7,144.06,78.25,0.0,0.0,0.0,0.0,0.0,0.0,73.46,17.97
hsa-miR-512-3p,0.0,0.52,0.0,0.11,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-513c-5p,1.48,0.0,0.49,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-514a-3p,0.3,0.13,1.95,2.77,0.49,4.3,5.33,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.56
hsa-miR-514a-5p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-516a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0
hsa-miR-516a-5p,0.0,0.0,0.0,0.11,0.12,0.37,0.0,0.0,0.0,0.0,0.0,4.61,9.21,5.53,0.11,0.0
hsa-miR-516b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
hsa-miR-516b-5p,1.48,1.16,0.24,2.77,0.74,0.61,11.94,14.62,0.0,0.0,0.0,0.0,0.0,0.0,14.58,4.8
hsa-miR-517a-3p,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0
hsa-miR-517b-3p,0.0,0.13,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-5187-5p,0.59,0.39,0.61,0.22,0.49,1.23,0.58,0.77,0.14,0.0,0.0,0.0,0.0,0.0,0.54,0.11
hsa-miR-5188,0.0,0.0,0.0,0.22,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-5189-3p,0.3,0.0,1.83,3.21,1.35,5.04,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0
hsa-miR-5189-5p,2.07,0.0,3.77,2.55,1.72,4.55,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0
hsa-miR-518b,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518c-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518c-5p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-518d-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-518e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0
hsa-miR-518f-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-518f-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5192,0.0,0.26,0.12,0.0,0.25,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-5193,0.0,0.77,0.49,2.1,0.25,1.6,1.27,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.0
hsa-miR-5196-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-519a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-519a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.32,1.01,0.0,0.0
hsa-miR-519a-5p,0.59,0.0,0.24,0.66,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.24,1.18,0.6,0.0,0.0
hsa-miR-519b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.0,0.0
hsa-miR-519c-5p,0.0,0.26,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-519d-3p,0.0,0.13,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520c-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-520d-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520f-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-520g-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.43,0.0
hsa-miR-520h,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.26,0.3,0.0,0.0
hsa-miR-522-3p,0.0,0.13,0.0,0.44,0.0,0.0,0.0,0.26,0.0,0.0,0.0,5.22,7.5,4.12,0.11,0.0
hsa-miR-522-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11
hsa-miR-523-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-524-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-525-5p,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526b-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-532-3p,7.67,1.42,4.5,1.0,3.56,0.49,1.27,0.51,2.16,0.53,0.41,0.85,0.92,1.51,0.97,0.33
hsa-miR-532-5p,949.21,429.81,703.33,484.21,265.25,532.96,275.13,184.99,47.87,54.07,28.32,66.42,94.07,65.27,158.91,77.8
hsa-miR-539-3p,5.31,2.71,2.07,3.76,5.64,1.11,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0
hsa-miR-539-5p,0.0,0.39,0.73,1.22,1.72,2.95,0.58,0.64,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.78
hsa-miR-541-3p,0.0,0.64,0.12,0.33,0.98,1.35,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.11
hsa-miR-541-5p,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-542-3p,5.61,1.55,14.0,11.4,1.96,4.55,5.79,2.05,1.44,2.11,0.66,2.55,2.24,1.81,1.73,0.22
hsa-miR-542-5p,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-543,221.59,432.77,152.62,281.47,349.41,341.94,143.01,22.96,0.0,0.0,0.08,0.0,0.0,0.0,235.6,45.43
hsa-miR-544b,0.0,0.0,1.83,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-545-3p,0.0,0.0,0.37,0.33,0.0,0.12,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-545-5p,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548a-3p,3.84,3.74,5.36,8.75,6.38,2.09,1.39,0.26,0.0,0.0,0.0,0.0,0.0,0.1,2.16,0.67
hsa-miR-548aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-548ab,0.89,0.26,1.58,0.66,0.0,0.61,0.12,0.64,0.14,0.0,0.0,0.0,0.26,0.0,0.0,0.0
hsa-miR-548ac,1.18,0.64,0.61,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ad-5p,0.3,0.13,0.12,0.33,0.25,0.25,1.39,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.22
hsa-miR-548ae-5p,1.18,0.13,0.61,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ag,2.07,0.13,1.22,0.33,0.25,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-3p,0.89,2.45,3.41,1.0,0.0,0.0,3.82,1.28,0.0,1.94,1.48,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ah-5p,0.3,0.13,0.37,0.22,0.0,0.0,0.23,0.0,0.14,0.18,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ai,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aj-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ak,0.3,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548al,0.89,0.26,0.97,0.11,0.12,0.25,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548am-3p,2.07,2.06,1.34,0.78,0.49,4.3,0.81,0.38,0.43,0.7,0.25,0.0,0.0,0.0,0.86,0.89
hsa-miR-548am-5p,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548an,0.3,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ap-5p,0.3,0.0,0.12,0.22,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548aq-3p,0.3,0.52,0.24,0.33,0.0,0.0,1.16,0.0,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-548ar-3p,0.0,0.52,1.1,1.55,0.25,0.86,1.39,0.0,0.0,0.18,0.0,0.12,0.13,0.0,3.13,0.11
hsa-miR-548at-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0
hsa-miR-548at-5p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548av-3p,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-548aw,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ay-3p,0.89,1.29,0.24,0.11,0.25,0.12,0.12,0.26,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-548ay-5p,0.89,0.0,2.31,0.55,0.25,0.49,0.35,0.13,0.14,0.18,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-548az-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548az-5p,0.0,0.26,1.1,0.11,0.25,1.11,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548b-5p,0.0,0.0,0.73,0.0,0.0,0.0,0.23,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-548bc,5.31,0.9,2.8,0.78,1.23,2.46,8.69,1.67,0.0,0.7,0.0,0.12,0.39,0.2,1.62,0.67
hsa-miR-548c-5p,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-3p,0.0,0.0,0.37,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548d-5p,0.59,1.42,2.43,10.41,0.0,0.0,0.12,0.0,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,8.85,7.22,14.97,12.4,6.38,6.89,11.13,2.31,0.58,1.59,0.58,0.24,0.26,0.5,3.46,1.56
hsa-miR-548e-5p,0.3,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548f-3p,3.54,1.16,6.09,4.65,0.61,3.94,4.75,1.8,0.14,0.18,0.16,0.24,0.26,0.1,3.24,0.33
hsa-miR-548h-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548h-5p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.43,0.53,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-548i,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-3p,2.07,6.83,27.75,9.52,7.48,11.07,8.0,2.95,0.0,0.18,0.08,0.0,0.0,0.0,9.4,2.57
hsa-miR-548j-5p,27.15,30.18,114.89,46.17,60.36,23.49,7.19,9.49,1.15,0.35,0.49,0.0,0.0,0.0,12.53,3.57
hsa-miR-548k,5.02,1.03,5.84,3.32,3.31,2.83,3.01,1.67,2.74,2.47,1.15,0.12,0.39,0.4,2.38,0.56
hsa-miR-548l,2.07,0.9,0.97,3.21,1.35,0.98,1.39,2.05,0.0,0.18,0.0,0.12,0.13,0.1,1.4,0.0
hsa-miR-548n,0.59,0.26,1.1,1.55,0.74,0.0,0.23,0.0,0.29,0.0,0.08,0.12,0.0,0.3,0.11,0.0
hsa-miR-548o-3p,27.74,29.01,37.97,41.08,18.28,71.22,41.61,21.81,8.51,8.98,5.27,2.67,4.08,3.12,81.02,27.01
hsa-miR-548o-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
