miRNA,SRR24491950,SRR24491954,SRR24491972,SRR24491975,SRR24491978,SRR24491983,SRR24491984,SRR24491989,SRR24491994,SRR24491998,SRR24492002,SRR24492007,SRR24492011,SRR24492014,SRR24492015,SRR24492019,SRR24492023,SRR24492040,SRR24492050,SRR24492054,SRR24492059,SRR24492063,SRR24492068,SRR24492072,SRR24492076,SRR24492080,SRR24491958,SRR24491963,SRR24491967,SRR24491970,SRR24492028,SRR24492031,SRR24492035,SRR24492047,SRR24492056
hsa-miR-195-5p,0.0,0.0,0.0,26.52,23.16,64.09,126.31,87.23,105.99,140.49,0.0,33.2,201.49,12.19,0.0,0.0,60.62,0.0,32.99,0.0,75.89,0.0,0.0,0.0,0.0,30.69,0.0,0.0,0.0,25.6,28.35,10.13,0.0,0.0,27.82
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37,0.0,0.0,0.0
hsa-miR-196b-5p,0.0,0.0,162.51,0.0,0.0,0.0,8.86,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,0.0,25.66,0.0,18.02,0.0,47.64,38.16,7.31,0.0,26.59,0.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,59.16,0.0,0.0,0.0,26.6,0.0,0.0,0.0,29.86,4.05,0.0,0.0,0.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,0.0,0.0,0.0
hsa-miR-199a-3p,0.0,507.46,0.0,107.64,64.34,828.96,182.82,1692.86,478.79,264.72,0.0,412.42,0.0,128.01,354.25,49.49,424.32,20.33,0.0,0.0,151.79,66.55,0.0,0.0,0.0,315.13,691.48,0.0,0.46,98.13,295.66,38.5,51.55,191.58,0.0
hsa-miR-199a-5p,0.0,0.0,76.98,0.0,10.29,0.0,27.7,155.38,0.0,0.0,0.0,20.97,205.44,0.0,0.0,46.19,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,8.53,24.3,24.32,11.32,0.0,26.96
hsa-miR-199b-3p,0.0,994.2,0.0,0.0,193.02,0.0,985.0,84.51,186.4,48.76,197.21,124.08,561.01,0.0,0.0,442.11,33.06,0.0,46.18,0.0,0.0,0.0,0.0,0.0,0.0,32.74,0.0,0.0,3.23,12.8,0.0,241.16,0.0,0.0,212.16
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,7.72,0.0,0.0,21.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.19,0.0,63.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,0.0,72.06,0.0,44.32,16.36,120.61,708.25,0.0,0.0,0.0,0.0,0.0,16.5,22.04,0.0,19.79,0.0,0.0,0.0,0.0,0.0,0.0,14.32,0.0,0.0,3.23,0.0,20.25,10.13,31.43,0.0,0.0
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,15.6,195.6,68.61,212.73,70.88,391.07,1284.13,8.86,78.64,0.0,0.0,0.0,29.69,71.64,0.0,148.45,0.0,0.0,0.0,0.0,0.0,0.0,38.88,0.0,0.0,3.23,34.13,24.3,22.29,70.41,0.0,28.69
hsa-miR-200a-3p,0.0,0.0,0.0,120.12,105.52,1611.93,125.2,348.93,78.58,0.0,88.63,75.14,0.0,57.91,83.35,29.69,11.02,103.91,161.65,0.0,0.0,0.0,0.0,0.0,0.0,36.83,0.0,0.0,1.39,46.93,97.2,40.53,11.32,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,7.54,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,59.94,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,0.0,46.8,0.0,117.62,5.54,46.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,62.09,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,8.53,20.25,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,838.86,0.0,361.93,872.46,321.18,727.95,1093.14,392.9,1407.21,28.81,905.23,225.19,432.81,83.35,98.98,297.57,343.36,857.72,299.51,206.98,177.48,0.0,535.05,304.54,198.49,1116.45,502.01,2.31,191.99,85.05,366.81,165.97,5.04,306.07
hsa-miR-202-5p,0.0,0.0,0.0,0.0,90.08,61.45,231.57,163.56,122.44,84.76,0.0,485.82,0.0,161.54,125.03,26.39,198.38,29.37,498.14,65.75,0.0,0.0,0.0,0.0,0.0,159.61,0.0,0.0,1.39,230.38,16.2,38.5,12.57,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,110.76,54.05,228.44,117.45,81.78,263.15,105.66,159.54,2813.55,248.9,54.86,0.0,9.9,22.04,365.95,108.86,131.49,89.69,443.69,0.0,0.0,0.0,266.02,0.0,0.0,0.0,332.78,97.2,0.0,25.15,0.0,300.86
hsa-miR-204-3p,0.0,0.0,0.0,0.0,5.15,0.0,15.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,162.51,0.0,226.48,99.52,134.07,95.41,109.65,125.39,35.45,43.69,0.0,15.24,31.26,23.1,27.55,0.0,23.09,0.0,0.0,0.0,0.0,0.0,0.0,36.83,0.0,0.0,0.0,0.0,85.05,12.16,38.98,0.0,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,14.04,18.02,0.0,4.43,46.34,0.0,0.0,0.0,127.57,0.0,51.82,0.0,9.9,0.0,210.08,0.0,0.0,41.4,0.0,0.0,0.0,0.0,28.65,0.0,0.0,0.0,38.4,4.05,18.24,32.69,0.0,77.39
hsa-miR-206,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,0.0,0.0,4.43,13.98,0.0,0.0,166.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.92,0.0,13.91
hsa-miR-20a-5p,0.0,0.0,0.0,14.04,5.15,0.0,97.5,21.81,56.65,420.3,0.0,20.97,0.0,0.0,0.0,0.0,22.04,0.0,16.49,0.0,0.0,0.0,0.0,0.0,0.0,16.37,0.0,0.0,0.92,0.0,16.2,10.13,8.8,0.0,0.0
hsa-miR-21-3p,0.0,3158.66,0.0,180.97,1577.64,922.07,2372.21,1267.6,1211.6,1984.25,124.09,858.05,557.06,134.11,0.0,141.87,424.32,953.27,2870.06,357.95,365.67,70.25,0.0,0.0,0.0,202.58,1591.84,2482.4,1.39,115.19,93.15,316.15,257.76,1184.77,95.65
hsa-miR-21-5p,679.87,5229.91,855.3,959.44,7481.57,6595.87,13803.36,6861.41,8991.06,25130.01,1380.47,7037.38,1098.31,804.66,843.94,1082.17,3829.88,2105.32,8953.25,241.07,779.63,739.49,0.0,1758.01,50.76,2870.98,3147.67,1640.44,113.69,951.4,1356.78,1319.3,1127.86,3423.24,857.35
hsa-miR-210-3p,0.0,0.0,0.0,21.84,213.61,0.0,186.14,54.52,144.37,896.34,42.1,101.36,0.0,18.29,135.45,19.8,60.62,72.29,46.18,0.0,0.0,0.0,0.0,229.31,0.0,30.69,0.0,0.0,0.92,38.4,0.0,12.16,20.12,0.0,0.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.22,13.63,0.0,0.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.0,15.6,2.57,0.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69,0.0,0.0,69.28,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.0,27.82
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2114-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,932.06,0.0,145.09,265.08,134.96,542.92,228.99,206.5,99.85,44.32,139.8,0.0,42.67,0.0,3.3,176.34,0.0,382.67,0.0,0.0,0.0,0.0,0.0,0.0,130.96,0.0,0.0,1.39,17.07,24.3,10.13,81.73,0.0,24.35
hsa-miR-212-5p,0.0,0.0,0.0,0.0,33.46,55.04,5.54,8.18,9.14,20.9,0.0,24.47,0.0,0.0,0.0,16.5,5.51,0.0,23.09,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,13.3,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.0,0.0,10.29,0.0,11.08,13.63,9.14,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,14198.43,4627.17,2803.42,12294.27,11480.66,17818.72,9860.05,7942.11,6778.28,2404.19,9377.35,4638.21,1981.18,4480.19,1761.83,2551.41,4472.68,11971.76,482.14,2090.52,1430.91,0.0,0.0,101.51,2265.27,7635.07,6798.93,20.33,2209.98,1113.78,2798.7,2893.22,4698.76,2951.18
hsa-miR-22-5p,0.0,0.0,0.0,0.0,10.29,62.58,23.27,13.63,0.0,0.0,0.0,10.49,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,0.0,0.0,0.0
hsa-miR-221-3p,0.0,0.0,0.0,24.96,576.49,1003.12,3926.72,945.93,2311.73,652.52,126.3,373.98,699.29,146.3,0.0,280.44,462.89,271.07,191.34,65.75,0.0,218.15,0.0,0.0,0.0,94.13,0.0,225.31,3.23,127.99,12.15,210.76,144.6,0.0,125.21
hsa-miR-221-5p,0.0,0.0,0.0,0.0,25.74,119.5,0.0,0.0,0.0,0.0,11.08,3.5,0.0,3.05,333.41,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,4.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,0.0,273.7,90.48,133.83,642.74,341.26,207.18,356.35,195.06,28.81,17.48,0.0,21.34,0.0,69.29,104.7,2.26,214.43,0.0,0.0,0.0,0.0,0.0,0.0,96.18,0.0,292.51,0.0,21.33,133.65,24.32,59.1,388.2,0.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,0.0,0.0,0.0,14.04,10.29,72.76,3.32,87.23,1.83,0.0,79.77,78.64,0.0,21.34,239.64,19.8,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07,0.0,0.0,0.0,8.53,4.05,40.53,0.0,0.0,40.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,36.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,0.0,0.0,667.13,118.56,64.34,185.85,43.21,81.78,140.71,17.42,99.71,318.05,181.74,57.91,1552.44,82.48,5.51,363.69,62.68,0.0,131.09,0.0,0.0,0.0,0.0,61.39,0.0,0.0,0.46,115.19,64.8,103.36,28.92,0.0,280.86
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,0.0,0.0
hsa-miR-23b-3p,0.0,0.0,0.0,0.0,74.64,0.0,88.64,114.49,71.27,0.0,8.86,29.71,0.0,0.0,0.0,32.99,33.06,31.62,32.99,0.0,0.0,0.0,0.0,840.79,0.0,51.16,0.0,0.0,0.0,38.4,16.2,50.66,71.67,0.0,138.25
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,0.0,290.8,134.16,465.83,394.69,363.42,752.38,197.36,312.33,88.63,526.01,0.0,36.58,812.69,178.16,154.3,255.26,158.35,36.53,0.0,0.0,0.0,0.0,0.0,98.22,0.0,237.17,1.39,106.66,12.15,168.21,168.49,0.0,266.94
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0
hsa-miR-25-3p,0.0,1936.62,145.4,858.03,1917.36,2293.12,5054.66,1714.67,4713.0,3285.8,358.97,1200.57,865.22,301.75,1573.28,227.65,1063.55,673.16,1210.7,0.0,131.09,122.02,0.0,152.87,0.0,892.19,0.0,379.48,13.86,153.59,170.1,1061.92,2938.48,2031.76,102.6
hsa-miR-25-5p,0.0,0.0,0.0,0.0,28.31,0.0,21.05,21.81,0.0,0.0,0.0,40.19,0.0,12.19,0.0,0.0,0.0,29.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0
hsa-miR-26a-5p,0.0,900.99,1873.11,602.18,535.32,3825.51,570.62,381.64,765.7,327.42,722.37,891.25,434.59,240.79,2917.34,808.33,1779.93,1312.44,475.04,0.0,117.29,18.49,431.3,0.0,0.0,1941.95,0.0,466.44,6.01,379.71,1510.68,532.99,418.71,776.41,592.15
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.22,10.9,10.96,0.0,0.0,10.49,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.0,66.55,0.0,0.0,0.0,2.05,482.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,0.0,0.0,46.8,66.91,262.75,100.83,76.33,56.65,78.95,0.0,200.97,0.0,21.34,270.9,39.59,214.91,49.7,0.0,0.0,41.4,0.0,0.0,0.0,0.0,182.12,0.0,142.3,0.92,17.07,48.6,0.0,10.06,0.0,37.39
hsa-miR-27a-3p,0.0,434.96,17.11,165.37,494.14,1.13,169.52,220.81,78.58,47.6,26.59,120.58,209.39,100.58,0.0,29.69,33.06,185.23,16.49,7.31,0.0,51.76,0.0,0.0,0.0,75.71,0.0,0.0,0.46,132.26,52.65,18.24,20.12,247.04,8.7
hsa-miR-27b-3p,45.32,362.47,393.44,1273.01,13092.1,6101.66,16876.93,8889.58,6862.08,9185.16,755.6,7051.36,7482.76,923.53,1771.24,1283.43,3278.81,2496.11,6096.39,431.0,1124.6,813.44,0.0,229.31,558.32,2492.41,641.06,944.73,6.93,1685.22,899.12,1979.96,1961.5,9558.86,1425.16
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,0.0,0.0,0.0,106.08,1423.22,948.84,822.13,588.82,866.21,635.1,124.09,482.32,434.59,79.25,52.1,92.38,270.02,128.76,475.04,0.0,82.79,0.0,0.0,0.0,0.0,374.48,0.0,3.95,1.85,110.93,125.55,378.97,155.91,302.5,107.82
hsa-miR-28-5p,0.0,0.0,0.0,39.0,36.03,49.76,37.67,32.71,32.89,149.78,0.0,64.66,0.0,6.1,0.0,0.0,27.55,0.0,69.28,0.0,0.0,0.0,0.0,0.0,0.0,30.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,71.76,123.53,115.35,124.1,152.66,89.55,160.23,0.0,36.7,0.0,48.77,135.45,13.2,38.57,58.73,29.69,94.97,0.0,0.0,0.0,0.0,0.0,14.32,0.0,0.0,0.0,34.13,0.0,119.57,12.57,0.0,64.35
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,8.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,38.6,0.0,13.3,24.53,47.51,80.11,0.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.69
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,0.0,1317.16,293.29,141.55,447.47,210.52,119.95,179.09,59.21,81.99,223.69,335.82,121.92,1094.0,59.39,99.19,234.93,82.47,0.0,0.0,29.58,0.0,305.74,0.0,61.39,0.0,0.0,1.85,64.0,48.6,28.37,186.09,0.0,340.85
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,12.87,0.0,13.3,8.18,0.0,0.0,0.0,6.99,3.95,9.14,0.0,19.8,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,0.0,3.5,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,507.46,0.0,62.4,872.46,238.25,821.02,179.92,1286.53,386.63,39.89,124.08,0.0,15.24,0.0,125.37,369.21,36.14,349.68,0.0,0.0,0.0,0.0,0.0,0.0,196.45,7.2,154.16,3.23,17.07,76.95,56.74,101.85,0.0,125.21
hsa-miR-30a-5p,1677.02,11091.55,615.82,1195.0,39013.78,16144.55,31845.89,16080.84,34025.33,25128.85,1484.62,8042.22,17367.6,1277.1,6386.88,4157.13,6006.57,3966.68,31854.32,1088.47,3263.42,839.32,61.61,152.87,406.05,6650.51,6691.49,5241.5,34.2,2060.66,2008.85,2650.76,1746.49,18038.82,3417.24
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,18.02,0.0,13.3,0.0,0.0,44.12,0.0,8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,0.0,0.0,23.4,5.15,0.0,12.19,8.18,0.0,0.0,0.0,41.94,0.0,0.0,0.0,16.5,66.13,0.0,0.0,0.0,0.0,0.0,0.0,76.44,0.0,122.78,0.0,0.0,0.0,38.4,24.3,0.0,0.0,0.0,0.0
