miRNA,SRR24875824,SRR24875825,SRR24875826,SRR24875827,SRR24875828,SRR24875829,SRR24875830,SRR24875831,SRR24875832
hsa-miR-654-5p,14.74,0.0,17.3,0.0,0.0,0.0,3.67,1.54,5.44
hsa-miR-658,3.69,0.0,2.16,2.04,9.15,3.34,2.79,2.09,2.0
hsa-miR-664a-3p,0.0,0.0,0.0,9.23,0.0,10.22,0.0,0.0,0.0
hsa-miR-664a-5p,55.4,0.0,52.6,0.0,0.32,0.11,109.51,108.16,0.18
hsa-miR-671-3p,37.94,7.45,41.09,0.0,89.17,0.11,27.78,12.08,34.48
hsa-miR-6716-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26,0.0
hsa-miR-6721-5p,21.44,111.95,22.09,0.0,0.0,0.0,0.0,33.12,0.0
hsa-miR-6734-5p,23.14,0.17,21.86,0.0,65.34,0.0,0.0,0.0,0.0
hsa-miR-6740-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-6741-5p,11.57,0.0,10.87,0.0,27.93,0.0,0.0,0.05,0.18
hsa-miR-6743-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-6747-3p,0.06,0.0,0.0,0.0,0.0,0.11,0.0,11.59,0.0
hsa-miR-6750-5p,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0
hsa-miR-6770-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,140.81
hsa-miR-6772-3p,0.0,0.0,0.0,0.0,0.0,0.0,8.53,0.0,0.0
hsa-miR-6780a-5p,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0
hsa-miR-6806-3p,20.81,0.0,19.46,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6818-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0
hsa-miR-6833-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
hsa-miR-6837-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0
hsa-miR-6842-3p,14.52,0.0,18.47,0.0,83.49,0.0,5.88,38.62,168.03
hsa-miR-6843-3p,16.84,0.0,17.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6847-5p,0.0,0.0,0.0,0.0,84.59,0.0,19.99,0.0,0.0
hsa-miR-6852-5p,0.0,0.0,0.0,1.93,0.0,0.97,6.03,0.0,0.0
hsa-miR-6866-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0
hsa-miR-6873-3p,0.0,0.0,0.0,0.0,0.0,0.0,20.58,0.0,0.0
hsa-miR-7-5p,0.0,0.17,0.0,95.42,0.16,103.0,23.08,17.14,0.0
hsa-miR-7110-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,0.0
hsa-miR-744-5p,57.67,0.17,59.15,37.89,17.99,46.17,30.58,59.71,0.18
hsa-miR-760,8.96,0.0,9.76,46.48,0.0,42.62,0.73,5.93,0.0
hsa-miR-769-5p,0.0,0.0,0.0,32.63,0.0,35.19,0.0,0.0,0.0
hsa-miR-7704,0.0,2.82,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-7706,0.0,0.0,0.0,35.42,0.0,38.96,21.61,0.0,0.0
hsa-miR-7845-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-92a-3p,1624.2,6315.46,1674.7,3230.48,3686.52,3247.55,1741.33,980.61,2108.95
hsa-miR-92b-3p,22.29,18.22,23.9,41.86,6.63,34.01,3.97,3.9,8.35
hsa-miR-92b-5p,0.0,0.17,0.0,0.0,0.0,0.0,16.76,0.0,0.0
hsa-miR-93-5p,0.0,0.17,0.0,0.0,0.0,0.0,8.08,0.0,0.0
hsa-miR-937-3p,0.0,0.0,0.0,0.0,0.0,0.0,11.91,0.0,0.0
hsa-miR-939-5p,0.0,112.44,0.0,0.0,0.0,0.0,20.43,0.0,0.0
hsa-miR-941,21.95,0.0,23.32,36.82,95.32,38.74,19.55,41.97,183.82
hsa-miR-942-5p,22.06,0.0,22.79,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-95-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-98-5p,0.17,0.33,0.53,0.32,29.2,0.54,0.73,3.08,0.0
hsa-miR-9985,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-99a-5p,233.07,361.18,238.05,270.49,590.72,273.8,409.53,236.86,45.37
hsa-miR-99b-3p,0.0,0.17,0.0,48.95,0.16,50.05,0.0,0.0,0.0
hsa-miR-99b-5p,255.36,1989.56,268.09,561.38,2173.34,568.58,263.86,353.42,1098.21
hsa-mir-12116-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-mir-12121-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
hsa-mir-1255b-1-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-mir-1272-5p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-mir-1285-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
hsa-mir-3159-5p,0.06,3.31,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3909-3p,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0
hsa-mir-4449-3p,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-558-3p,0.0,0.0,0.0,0.11,0.0,0.32,0.0,0.0,0.0
hsa-mir-620-3p,0.28,0.33,0.0,0.0,0.79,0.97,0.44,0.16,0.91
hsa-mir-632-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-mir-636-3p,0.0,0.0,0.06,0.11,0.0,0.11,0.0,0.0,0.0
hsa-mir-639-3p,2.72,2.65,3.16,0.43,26.83,0.22,9.7,0.0,0.91
hsa-mir-6786-3p,0.0,0.33,0.12,0.0,0.0,0.0,0.0,0.0,0.18
hsa-mir-8086-5p,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0
hsa-mir-8485-3p,0.0,0.0,0.0,3.54,0.0,5.06,0.0,0.0,0.0
