miRNA,SRR30020836,SRR30020837,SRR30020838,SRR30020839,SRR30020840,SRR30020841,SRR30020842,SRR30020843,SRR30020844,SRR30020845,SRR30020846,SRR30020847,SRR30020848,SRR30020849,SRR30020850,SRR30020851,SRR30020852,SRR30020853,SRR30020854,SRR30020855,SRR30020856,SRR30020857,SRR30020858,SRR30020859,SRR30020860,SRR30020861,SRR30020862,SRR30020863,SRR30020864,SRR30020865,SRR30020866,SRR30020867,SRR30020868,SRR30020869,SRR30020870,SRR30020871,SRR30020872,SRR30020873
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,10.81,46.36,123.66,30.34,30.0,34.52,106.29,43.71,43.05,17.62,14.08,40.2,131.79,43.64,62.93,83.17,106.7,33.3,163.41,247.56,104.59,166.23,245.04,55.56,29.36,8.46,69.9,71.02,15.2,27.99,93.29,105.22,80.52,82.27,30.74,19.16,122.89,76.53
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,2.44
hsa-miR-130a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-132-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.47,0.0,3.8,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.81
hsa-miR-132-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.98,2.62,1.57,0.0,5.58,0.0,1.41,0.0,0.0,4.27,0.77,2.81,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,3.26
hsa-miR-135a-3p,0.0,5.22,3.51,0.0,0.0,0.0,2.06,0.0,5.76,0.0,0.78,8.2,0.0,0.39,0.93,2.54,0.48,0.0,1.13,0.0,1.42,7.73,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.9,2.74,6.79,2.61,0.0,1.2,0.0
hsa-miR-135a-5p,2.5,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.26,0.0,8.2,0.0,1.18,0.0,3.04,1.45,0.47,0.0,4.64,2.85,5.41,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.28,0.0,4.07
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.63,0.0,3.9,0.0,0.39,0.0,1.52,1.94,0.0,0.38,2.53,0.0,1.55,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,1.37,0.0,0.0,6.63,0.0,7.08,0.0,0.0,0.0,0.23,2.64,2.11,0.0,1.55,14.03,2.89,0.75,0.0,1.59,0.0,0.0,0.0,1.27,0.0,0.69,3.02,0.0,0.0,0.0,0.41
hsa-miR-136-3p,0.0,0.65,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-5p,2.5,1.96,49.18,0.0,0.0,8.63,11.31,16.29,85.82,4.09,1.96,85.28,12.36,5.5,30.54,11.66,2.91,1.17,15.44,72.54,9.96,70.36,0.0,7.22,1.51,0.0,8.74,5.03,0.0,0.0,5.91,2.37,12.68,15.1,0.52,0.0,5.22,4.48
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,1.96,10.54,0.0,0.0,2.16,1.71,3.97,12.06,2.52,0.0,3.9,3.74,0.0,2.31,5.07,0.0,0.47,6.02,17.71,0.0,6.96,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,3.77,11.32,0.0,0.0,6.43,2.44
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,0.83,0.0,0.0,0.0,0.0,5.93,1.71,4.37,6.85,0.63,0.0,16.59,2.25,0.0,1.85,0.0,0.48,0.47,2.26,3.8,0.0,7.73,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,1.89,0.0,0.97,0.0,3.26
hsa-miR-140-5p,0.0,9.14,8.43,1.29,0.0,12.41,37.37,24.24,219.34,3.46,4.69,221.68,9.73,1.97,18.04,17.24,0.48,6.57,24.85,34.58,4.27,139.94,11.22,0.72,1.51,0.0,3.97,10.06,0.0,0.0,10.98,4.27,12.68,12.08,2.08,3.47,14.86,6.92
hsa-miR-141-3p,177.19,1359.31,1392.56,507.37,190.22,911.58,860.92,476.39,6529.8,1381.21,1138.23,16527.21,864.48,1058.86,750.02,2901.7,745.44,560.0,1567.86,1539.76,1071.56,3241.02,7123.86,448.78,143.79,85.52,504.42,284.71,433.18,619.11,1087.84,711.92,2299.06,960.1,1125.98,359.87,205.22,1857.79
hsa-miR-141-5p,0.83,23.5,42.86,3.87,1.8,19.96,28.46,6.36,135.99,34.29,15.25,225.98,14.6,19.27,28.22,59.33,12.12,5.16,41.04,50.19,12.81,74.99,103.81,6.49,0.75,0.0,6.35,2.51,5.07,10.77,15.62,17.06,37.35,16.23,7.82,9.44,11.25,19.95
hsa-miR-142-3p,54.07,212.84,965.38,36.15,71.41,472.51,368.57,1412.48,1491.8,373.38,101.31,5430.04,427.19,251.25,2770.14,838.26,968.05,164.15,1036.2,1166.94,273.94,2418.39,82.3,106.78,84.32,7.52,494.09,473.27,123.49,105.52,548.35,1212.45,198.04,1403.16,125.57,52.48,219.68,139.21
hsa-miR-142-5p,12.48,8.49,11.24,2.58,7.8,13.48,22.63,72.71,92.67,14.47,12.91,113.38,15.72,6.68,60.15,48.18,34.92,7.74,12.43,7.17,5.69,63.4,14.96,9.38,12.8,0.0,18.27,4.4,1.9,0.0,12.66,56.4,8.91,49.82,13.55,0.97,12.85,8.55
hsa-miR-143-3p,0.0,3.92,14.75,0.0,4.2,6.47,0.69,14.7,64.43,4.4,0.0,75.72,2.25,2.75,18.97,9.13,0.0,2.11,16.57,24.04,2.85,73.45,0.0,2.89,0.0,0.0,7.15,10.06,0.0,0.0,4.22,0.95,14.39,13.59,3.13,0.42,6.83,3.26
hsa-miR-143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.65,0.0,0.0,4.1,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-145-5p,2.5,10.45,4.22,0.0,1.8,2.16,0.34,5.96,49.35,1.57,0.39,27.52,0.0,0.0,2.78,1.01,0.97,1.41,33.51,6.75,0.71,28.61,6.55,2.89,0.0,0.0,3.18,3.14,0.0,0.0,0.0,0.95,27.07,4.53,1.04,0.97,15.26,6.11
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
hsa-miR-146a-5p,0.0,1.31,0.0,0.0,3.6,1.62,0.0,0.0,3.02,0.0,0.0,21.86,5.24,0.0,6.48,0.51,3.88,0.23,0.0,9.7,0.0,2.32,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,4.74,0.0,4.91,0.0,0.0,0.0,3.26
hsa-miR-146b-3p,0.0,0.0,2.11,0.65,1.8,0.54,4.8,7.55,15.9,0.63,2.74,4.1,10.48,0.0,12.49,5.07,1.94,0.7,7.91,18.98,2.85,6.19,0.0,0.0,0.0,0.0,3.97,4.4,0.0,0.0,4.22,3.79,1.37,4.15,0.0,0.56,2.41,3.66
hsa-miR-146b-5p,0.0,6.53,4.22,1.94,0.0,1.08,1.71,9.54,62.24,11.64,4.69,7.03,4.12,1.97,5.55,4.06,11.15,0.47,4.89,9.28,12.1,20.1,0.0,1.44,0.0,0.0,1.59,4.4,6.33,0.0,0.0,0.0,1.03,1.13,0.0,0.14,6.83,0.0
hsa-miR-148a-3p,0.0,1.31,5.62,0.65,0.0,0.0,0.34,0.0,12.06,0.31,0.0,30.44,1.12,0.39,0.93,2.03,0.0,0.47,2.64,22.77,2.85,6.96,3.74,1.44,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.47,0.34,0.75,7.29,0.14,3.21,4.48
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.65,1.26,0.0,7.61,0.0,0.0,0.46,1.01,0.0,0.0,3.01,2.95,0.0,2.32,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,2.4,0.0,1.04,0.0,0.0,0.81
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.27,1.57,0.0,0.39,0.0,0.0,0.0,3.04,0.48,0.0,0.38,2.11,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01,0.0,2.26,0.0,0.0,0.0,0.41
hsa-miR-151a-3p,0.83,1.31,5.62,0.0,0.0,0.0,0.34,5.17,6.31,1.26,0.39,12.29,3.74,0.39,3.24,5.07,3.88,1.17,7.91,9.7,0.0,10.82,6.55,0.72,0.0,0.0,5.56,1.26,0.0,3.23,2.95,1.42,1.71,2.64,5.21,1.8,0.4,0.0
hsa-miR-151a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.63,0.0,0.59,0.0,0.0,0.0,1.52,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.28,0.0,0.0
hsa-miR-151b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-152-3p,9.15,65.94,303.52,12.26,9.0,61.49,45.6,226.87,835.14,39.63,27.38,1733.26,30.7,32.24,236.9,99.39,16.49,36.58,472.16,306.18,47.67,1360.73,15.9,10.82,10.54,0.94,35.75,63.48,12.67,4.85,107.22,12.8,45.91,121.52,25.01,9.86,141.77,101.76
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.27,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
hsa-miR-154-5p,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,2.81,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,2.34,3.0,0.0,0.46,0.0,0.0,0.0,1.13,2.11,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.97,0.0,0.75,0.0,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.0,4.57,19.67,0.0,0.0,4.85,8.91,14.7,46.61,4.4,0.78,330.57,0.0,1.18,27.3,12.17,6.79,8.44,83.97,25.73,5.69,162.36,2.81,0.0,2.26,0.0,11.12,5.03,3.8,11.31,25.75,4.27,8.91,34.34,6.25,8.61,3.21,3.26
hsa-miR-15b-3p,0.0,0.65,4.22,0.0,0.0,0.0,0.0,0.79,1.65,0.0,0.0,2.34,0.0,0.0,0.46,1.01,0.48,0.0,0.38,0.84,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.34,5.56,0.0,0.0,0.0,6.63,0.0,0.39,0.0,0.0,0.0,0.23,0.75,0.0,1.42,3.87,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,1.71,0.38,0.0,0.0,0.0,0.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,28.28,110.34,343.57,39.38,23.4,131.61,445.03,500.23,1605.85,209.81,95.44,3565.84,98.09,55.83,369.23,413.8,94.09,282.58,529.02,218.46,211.32,1556.34,440.51,62.05,13.55,0.94,59.58,392.82,93.1,62.45,416.23,223.25,296.72,267.57,168.82,178.13,56.23,141.65
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.77,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,1.45,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,0.0,2.61,9.13,3.87,0.0,0.0,0.0,3.18,6.31,3.15,5.87,11.32,0.0,0.0,0.93,1.01,0.0,0.47,6.78,1.69,0.0,12.37,0.0,2.89,0.0,0.0,0.0,3.77,3.17,3.23,2.11,0.0,0.0,2.26,0.0,0.83,0.0,0.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1.65,0.0,0.0,2.15,0.0,0.0,0.93,1.01,0.0,0.47,0.38,1.69,0.0,3.09,0.0,0.0,3.76,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,7.49,22.85,54.8,8.39,6.0,10.79,17.49,20.26,58.67,19.19,13.69,133.67,5.24,10.62,46.27,26.88,7.76,12.19,74.93,85.61,37.0,79.63,91.66,6.49,5.27,0.0,10.33,23.88,14.57,11.31,36.73,20.86,16.45,20.76,18.24,13.88,6.02,15.47
hsa-miR-181c-3p,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,1.37,0.0,3.13,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
hsa-miR-181d-5p,0.0,1.31,11.94,0.0,0.0,0.0,0.0,1.19,7.68,0.0,0.0,24.2,3.0,0.0,0.0,1.52,0.0,1.17,5.27,8.43,0.0,5.41,7.48,1.44,0.0,0.0,0.79,1.26,0.0,0.0,1.27,2.37,3.77,0.0,3.13,1.8,0.0,2.44
hsa-miR-182-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,2.5,21.55,54.8,10.33,1.8,9.17,30.51,9.14,27.42,11.32,0.0,156.5,13.1,6.68,13.42,29.92,9.7,7.74,57.99,58.62,27.75,126.8,213.24,17.32,6.78,0.0,7.15,35.82,4.43,23.69,57.83,51.19,36.32,33.21,39.6,7.78,11.25,15.47
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,2.54,0.0,0.0,0.0,3.37,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,0.0,0.0,3.51,0.0,0.0,3.78,0.34,2.78,1.1,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,1.55,7.48,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.28,0.0,1.22
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,1.31,0.0,0.65,0.0,1.08,1.37,0.79,5.76,0.94,1.96,7.81,0.0,0.0,2.78,1.52,0.0,0.23,0.38,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.83,1.61,0.81
hsa-miR-185-3p,0.0,0.0,0.7,0.0,0.0,0.0,1.03,0.0,0.0,0.94,2.35,2.73,0.0,0.0,0.0,1.52,0.0,0.7,1.51,3.37,2.85,0.77,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.56,0.0,0.81
hsa-miR-185-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.63,0.0,1.56,0.0,0.0,0.0,0.51,0.0,0.23,1.51,0.0,1.42,6.19,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.52,0.0,0.23,0.75,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0
hsa-miR-186-5p,0.0,0.0,0.7,0.0,0.0,0.54,0.0,1.19,6.31,0.0,1.96,13.27,0.0,0.0,1.39,4.06,2.42,32.6,2.64,0.42,1.42,6.96,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,6.16,1.71,4.15,0.0,14.3,0.8,2.04
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.99,1.1,0.0,0.0,5.46,1.5,0.0,0.0,0.51,1.45,0.23,3.01,1.27,0.0,0.77,3.74,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.84,0.0,4.45,0.0,0.0,0.0,0.0,0.41
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
