miRNA,SRR13288406,SRR13288407,SRR13288408,SRR13288409,SRR13288410,SRR13288411,SRR13288412,SRR13288413,SRR13288414,SRR13288415,SRR13288416,SRR13288417,SRR13288418,SRR13288419,SRR13288420,SRR13288421,SRR13288422
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.23,0.14,0.0,0.0,0.0,0.32,0.0,0.15,0.0,0.0,0.0,0.11,7.45
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.34,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,1.86,0.44,0.0,0.47,0.69,0.24,1.57,0.0,0.0,4.63,2.1,3.19,0.0,1.78,0.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.08,0.0,0.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.44,2.96,1.29,0.14,0.84,0.67,0.0,1.53,0.0,0.0,0.26,0.99,2.56,0.0,0.0
hsa-miR-3174,0.0,0.0,0.0,0.0,0.12,0.55,0.0,0.22,0.0,0.16,0.0,1.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0
hsa-miR-3177-3p,2.03,1.86,0.0,0.0,0.7,1.52,0.48,0.0,0.0,0.16,2.31,3.75,0.13,0.0,1.78,0.11,0.68
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.31,0.0,0.51,0.66,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.23,0.41,0.0,0.0,0.0,0.24,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.45,0.0,0.0,0.0,0.0,0.13,0.0,0.2,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.2,0.0,0.68
hsa-miR-3182,0.0,0.0,0.44,0.0,1.41,2.34,0.48,0.45,0.34,1.37,0.0,0.75,2.55,0.0,2.56,2.4,0.0
hsa-miR-3183,0.0,0.0,0.44,0.0,0.35,0.0,0.0,0.0,0.68,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,0.0,0.12,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.13,0.0,0.2,0.23,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,2.03,0.62,2.67,0.0,0.23,0.0,0.12,0.45,1.02,0.0,0.0,0.3,0.64,0.0,0.39,0.23,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.22,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.23,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.35,1.65,0.12,0.22,0.0,0.81,0.0,0.3,0.0,0.0,0.59,0.11,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.23,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0
hsa-miR-32-5p,0.0,0.0,0.44,0.0,0.35,1.1,1.45,0.9,0.34,0.32,2.31,0.15,0.0,0.66,0.39,0.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.12,0.41,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,463.18,313.46,723.1,310.84,1011.26,1834.64,339.02,710.45,770.52,254.29,189.63,974.66,207.33,442.03,1532.4,441.19,311.66
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.35,0.83,1.09,0.45,0.0,0.08,0.0,1.05,0.0,0.0,0.0,0.23,0.0
hsa-miR-320b,41.86,81.15,154.41,47.37,75.19,195.77,28.0,34.57,95.38,33.64,20.81,90.08,28.96,19.75,140.24,27.91,51.49
hsa-miR-320c,15.53,84.87,6.23,32.56,0.59,48.08,10.14,1.12,29.14,9.6,2.31,43.91,8.8,12.51,45.76,8.81,0.0
hsa-miR-320d,2.03,8.67,2.22,0.0,4.8,12.81,1.93,0.9,8.64,5.16,2.31,0.75,4.21,2.63,14.99,1.14,5.42
hsa-miR-320e,0.68,0.0,0.0,0.0,20.73,8.27,0.48,0.0,0.0,0.0,0.0,3.15,2.04,0.33,12.62,0.11,4.74
hsa-miR-323a-3p,6.08,11.77,14.68,20.72,19.79,16.26,5.07,30.08,16.6,4.52,2.31,9.44,7.4,10.86,27.42,6.06,1.36
hsa-miR-323a-5p,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
hsa-miR-323b-3p,2.7,3.1,11.12,5.92,8.9,15.15,5.67,19.3,5.76,1.77,2.31,1.65,2.55,4.28,3.75,1.37,1.36
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.59,0.28,0.0,0.22,0.0,0.24,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.12,0.96,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.0
hsa-miR-326,0.0,7.43,0.44,0.0,0.7,0.55,0.36,0.67,0.0,0.08,0.0,0.6,0.0,0.0,0.99,0.0,0.0
hsa-miR-328-3p,62.79,9.91,33.37,8.88,22.72,19.43,44.29,33.45,60.99,22.99,9.25,12.14,14.42,45.42,38.46,10.98,3.39
hsa-miR-329-3p,2.7,0.0,3.11,0.0,1.87,6.06,1.57,4.04,4.4,0.4,0.0,0.15,0.13,0.0,5.33,1.72,0.0
hsa-miR-329-5p,1.35,0.62,0.0,0.0,0.59,0.69,0.0,0.67,0.0,0.0,0.0,0.45,0.64,0.0,0.0,0.34,0.0
hsa-miR-330-3p,3.38,0.62,0.89,2.96,18.74,21.49,2.41,4.26,3.39,6.86,0.0,15.74,0.51,0.66,16.37,2.86,4.07
hsa-miR-330-5p,1.35,1.24,0.0,0.0,0.35,0.83,0.36,0.22,0.0,0.24,0.0,2.85,0.13,0.0,1.97,0.0,0.68
hsa-miR-331-3p,0.0,0.0,2.67,0.0,1.17,3.44,0.24,1.12,1.19,0.16,0.0,0.45,0.0,0.0,2.17,0.34,0.0
hsa-miR-331-5p,0.0,0.0,1.33,0.0,0.0,0.83,0.12,0.67,0.34,0.0,0.0,1.2,0.26,0.0,0.39,0.23,0.0
hsa-miR-335-3p,0.0,0.0,0.0,0.0,0.35,0.41,0.12,0.45,0.34,0.08,0.0,0.6,0.13,0.99,0.0,0.46,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,0.12,0.28,0.12,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.39,0.46,0.0
hsa-miR-337-3p,1.35,0.0,1.78,0.0,0.59,1.52,0.24,1.35,1.19,0.81,0.0,0.3,0.26,0.99,2.17,0.69,0.68
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.11,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.16,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.89,0.0,0.0,0.96,0.0,2.02,0.0,22.91,4.63,6.74,0.26,0.0,1.38,0.0,0.0
hsa-miR-339-3p,1.35,0.0,0.44,0.0,3.28,11.43,1.09,3.14,2.03,2.18,0.0,5.7,0.38,1.65,4.34,0.69,0.0
hsa-miR-339-5p,3.38,0.62,1.78,0.0,3.63,25.35,4.34,11.67,4.57,3.23,0.0,4.35,0.64,2.96,12.43,1.6,0.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.13,0.0,0.0,0.0,0.0
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.23,0.14,0.12,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.11,0.0
hsa-miR-33b-5p,0.0,0.0,0.44,0.0,0.23,0.41,0.0,0.22,0.0,0.08,2.31,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-340-3p,0.68,0.0,0.0,2.96,1.17,4.41,0.6,1.57,1.52,5.0,0.0,6.15,0.0,0.0,9.07,0.46,1.36
hsa-miR-340-5p,6.75,4.96,11.12,8.88,9.95,40.37,10.98,23.57,7.12,35.09,0.0,32.67,4.21,11.85,70.22,7.55,4.74
hsa-miR-342-3p,31.06,2.48,18.69,0.0,55.39,73.57,17.26,42.43,22.53,27.03,9.25,53.36,3.83,10.2,84.62,9.84,1.36
hsa-miR-342-5p,9.45,9.91,5.78,0.0,20.38,14.33,8.81,10.55,6.95,11.13,2.31,31.92,3.7,10.53,23.67,1.94,8.81
hsa-miR-345-3p,0.0,0.0,0.44,0.0,0.0,0.0,0.12,0.0,0.0,0.32,0.0,0.15,0.0,0.0,0.2,0.0,0.0
hsa-miR-345-5p,0.68,0.62,1.33,0.0,3.51,18.05,0.97,8.98,0.68,0.32,0.0,4.35,0.0,0.33,8.68,0.11,0.0
hsa-miR-346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,1.35,0.0,0.0,0.0,0.59,3.31,0.24,2.02,1.52,0.65,0.0,0.9,0.26,0.0,4.54,2.17,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-34c-5p,0.68,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.32,0.0,0.3,0.0,0.0,0.59,0.57,0.0
hsa-miR-3529-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,3.72,0.44,0.0,1.29,0.69,0.36,0.22,0.17,1.13,2.31,1.35,1.15,0.0,1.58,0.0,11.52
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,1.05,1.52,0.12,0.0,0.0,0.32,4.63,1.5,0.26,0.33,0.0,0.23,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,0.12,0.28,0.24,3.82,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-361-3p,47.26,19.2,56.96,68.09,501.0,540.46,38.5,155.11,41.0,185.47,53.19,928.2,45.17,33.9,503.96,37.98,151.77
hsa-miR-361-5p,4.05,1.86,2.22,2.96,9.37,23.01,4.71,7.41,3.9,5.97,0.0,11.84,1.28,0.99,17.16,5.49,0.68
hsa-miR-3610,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,0.0,0.0,0.44,0.0,0.47,1.52,0.84,0.22,0.17,1.29,0.0,0.15,0.0,0.0,1.18,0.11,0.0
hsa-miR-3613-5p,1.35,0.0,0.89,0.0,0.47,1.24,0.72,0.22,0.0,1.29,0.0,0.9,0.13,0.0,1.97,1.03,0.0
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3614-5p,0.68,2.48,0.44,0.0,13.35,19.98,0.84,0.22,0.0,9.68,11.56,26.98,0.26,0.99,11.83,0.0,111.12
hsa-miR-3615,23.63,92.3,48.95,11.84,80.22,71.09,12.67,37.04,19.82,136.26,76.32,106.71,13.4,11.19,78.11,5.49,260.85
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,2.03,0.0,1.78,0.0,1.41,3.44,0.72,2.47,0.51,1.13,0.0,0.9,0.0,0.99,2.37,0.46,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-5p,1.35,0.0,2.67,0.0,0.0,0.69,0.36,0.0,0.51,0.16,0.0,1.05,1.79,1.32,0.2,0.0,1.36
hsa-miR-363-3p,2.03,3.1,0.44,0.0,2.11,23.83,7.12,3.59,0.51,5.57,0.0,10.94,5.1,0.66,17.95,1.72,0.68
hsa-miR-363-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.13,0.0,0.59,0.0,0.0
hsa-miR-3648,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-3650,0.0,0.62,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.32,2.31,0.0,0.13,0.0,0.2,0.0,0.0
hsa-miR-3651,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.17,0.24,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.16,0.0,0.0,0.13,0.0,0.0,0.11,2.71
hsa-miR-3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.38,0.0,0.39,0.0,0.0
hsa-miR-3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.0,0.0,0.0,0.23,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,6.08,0.0,5.78,0.0,6.79,1.38,0.6,6.96,7.12,1.29,0.0,1.05,1.15,0.0,7.1,6.18,1.36
hsa-miR-365a-5p,8.78,0.62,0.89,2.96,0.59,0.96,2.66,0.45,2.37,0.24,9.25,0.75,1.28,2.96,0.79,0.57,10.16
hsa-miR-365b-3p,3.38,0.0,0.89,0.0,0.12,11.57,4.1,1.35,3.56,0.16,0.0,3.15,0.38,0.99,3.55,3.55,0.0
hsa-miR-365b-5p,4.73,1.24,3.11,0.0,3.4,2.62,1.09,2.47,1.52,1.77,9.25,5.7,2.3,0.33,6.51,1.37,14.91
hsa-miR-3661,0.0,0.62,0.0,0.0,0.35,0.14,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3662,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3663-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.41,0.72,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
hsa-miR-3674,0.0,0.0,0.0,0.0,0.12,0.0,0.36,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.39,0.0,0.0
hsa-miR-3675-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,0.0,0.0,0.23,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.2,0.0,0.0
hsa-miR-3678-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.62,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.89,0.0,0.0,0.69,0.0,0.45,0.0,0.0,0.0,0.3,0.0,0.0,1.18,0.11,0.0
hsa-miR-369-5p,0.68,0.0,0.0,0.0,0.7,1.24,0.36,0.9,0.85,0.32,0.0,0.3,0.13,0.99,1.78,0.34,0.0
hsa-miR-3690,1.35,0.62,0.0,0.0,8.55,13.36,0.97,3.59,0.0,2.9,2.31,13.04,0.26,0.33,2.17,0.0,8.13
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.08,0.0,1.65,0.0,0.0,0.39,0.0,0.0
hsa-miR-3692-3p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,29.71,1.86,16.91,38.49,42.75,69.85,23.41,69.14,24.57,7.26,9.25,41.07,8.29,24.36,67.06,10.87,34.55
hsa-miR-370-5p,0.0,0.0,0.0,0.0,0.23,0.41,0.36,1.57,0.0,0.24,0.0,0.45,0.38,0.0,0.79,0.11,0.0
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.23,0.83,0.0,0.0,0.0,1.05,0.0,0.3,0.0,0.0,0.79,0.0,0.0
hsa-miR-372-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,3.38,0.62,3.56,0.0,2.93,7.85,1.09,2.47,1.52,5.24,2.31,7.49,1.28,0.66,11.05,1.03,0.0
hsa-miR-374a-5p,8.1,0.0,4.45,0.0,1.87,12.4,3.02,4.94,2.03,3.15,0.0,5.85,0.13,0.99,8.48,2.63,0.0
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.65,0.0,0.45,0.13,0.0,0.79,0.0,0.0
hsa-miR-374b-5p,1.35,0.0,2.67,0.0,1.52,14.33,0.84,4.49,0.68,0.24,0.0,6.15,0.13,4.28,13.41,1.03,0.0
hsa-miR-375-3p,0.0,0.62,2.67,2.96,2.46,1.65,1.81,1.8,0.0,0.65,0.0,3.45,0.26,1.32,2.17,0.23,3.39
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.0
hsa-miR-376a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0
hsa-miR-378a-3p,45.24,285.59,139.28,227.95,883.72,1489.39,80.26,406.29,95.89,157.15,129.51,4510.16,190.23,29.62,1650.94,91.74,328.6
hsa-miR-378a-5p,1.35,0.0,4.0,0.0,0.7,4.0,2.29,1.8,1.02,1.05,2.31,1.2,0.0,0.0,3.55,0.46,0.0
hsa-miR-378c,2.03,6.81,5.78,20.72,32.32,11.3,2.05,18.18,0.85,4.28,2.31,13.94,2.42,0.33,6.71,3.77,5.42
hsa-miR-378d,2.7,2.48,3.56,5.92,14.17,29.76,1.81,5.16,1.02,7.42,2.31,68.05,3.44,1.97,26.63,0.34,2.03
hsa-miR-378e,0.0,0.0,0.44,0.0,0.0,0.0,0.97,0.22,0.0,0.08,0.0,34.77,1.91,0.0,0.2,0.23,0.0
hsa-miR-378f,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.39,0.11,0.0
hsa-miR-378h,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378i,0.0,0.62,0.44,0.0,1.64,4.0,0.0,1.12,0.17,0.24,0.0,11.39,0.26,0.0,3.55,0.11,0.68
hsa-miR-379-3p,0.0,0.0,0.89,0.0,0.0,1.1,0.24,0.45,1.02,0.0,0.0,1.05,0.0,0.0,2.56,0.34,0.0
hsa-miR-379-5p,6.75,6.81,7.12,2.96,27.29,35.13,4.59,16.39,9.32,6.78,6.94,58.15,10.59,14.15,47.34,7.66,51.49
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0
hsa-miR-381-3p,43.21,8.05,20.02,17.76,41.22,67.51,17.02,49.61,21.86,9.28,34.69,68.94,15.82,46.08,98.03,17.16,88.08
hsa-miR-382-3p,3.38,0.0,1.33,5.92,7.73,12.81,1.69,6.06,2.03,0.73,0.0,13.49,2.93,4.94,21.3,2.17,2.03
hsa-miR-382-5p,6.08,14.87,18.69,20.72,34.55,51.66,7.84,32.55,30.33,10.0,2.31,20.83,14.54,14.81,60.55,16.13,11.52
hsa-miR-3909,0.0,0.62,6.23,0.0,3.51,2.62,0.72,1.8,3.05,3.47,0.0,1.8,1.4,0.0,4.93,0.69,0.0
hsa-miR-3910,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,0.0,0.62,0.0,0.0,0.0,0.41,0.12,0.45,0.0,0.16,0.0,1.5,0.0,0.0,0.2,0.23,0.0
hsa-miR-3916,0.0,1.24,0.0,5.92,1.29,2.34,0.84,0.0,0.0,1.05,6.94,6.15,0.13,0.0,0.79,0.23,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,1.05,2.76,0.6,0.45,0.0,0.56,0.0,3.6,0.38,0.0,2.37,0.0,0.0
hsa-miR-3928-3p,0.0,0.0,0.89,0.0,1.17,0.83,0.12,0.45,0.85,0.56,0.0,1.65,0.38,0.0,1.38,0.23,1.36
hsa-miR-3929,0.0,1.24,0.0,0.0,4.45,4.55,0.48,0.45,0.34,3.47,6.94,10.19,0.26,0.99,4.73,0.34,0.68
hsa-miR-3934-5p,1.35,0.0,0.0,0.0,4.8,4.96,0.24,1.35,0.68,0.56,0.0,7.19,0.89,0.0,4.93,1.94,0.0
hsa-miR-3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.22,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.0,0.12,0.28,0.36,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.2,0.0,0.0
hsa-miR-3960,0.0,0.0,0.44,0.0,0.94,0.28,0.84,0.45,0.85,0.48,0.0,0.0,0.77,0.0,0.39,0.8,0.68
hsa-miR-409-3p,169.47,110.27,350.65,615.76,699.04,565.94,197.21,589.91,438.46,128.43,217.39,291.36,214.09,309.06,704.56,98.72,672.11
