miRNA,SRR14867395,SRR14867396,SRR14867397,SRR14867398,SRR14867399,SRR14867400,SRR14867401,SRR14867402,SRR14867403,SRR14867404,SRR14867405,SRR14867406,SRR14867407,SRR14867408,SRR14867409,SRR14867410,SRR14867411,SRR14867412,SRR14867413,SRR14867414,SRR14867415
hsa-miR-22-5p,8.37,16.84,17.25,6.29,12.37,1.11,4.69,8.97,13.0,5.97,7.54,6.91,0.49,13.85,17.98,14.14,0.0,17.14,19.9,8.09,0.65
hsa-miR-221-3p,3431.61,4410.85,4375.73,4043.37,3152.75,3450.41,4894.59,5523.64,4562.15,3546.79,3508.14,2752.91,3151.48,2737.24,1986.26,2909.41,2542.39,2713.32,2716.62,4012.28,2495.59
hsa-miR-221-5p,0.0,0.0,6.55,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,3.56,0.0
hsa-miR-222-3p,447.25,461.58,1334.39,332.15,320.56,226.82,382.06,443.45,305.56,322.71,327.81,321.95,229.0,309.05,251.63,226.09,211.06,227.62,414.27,309.17,257.29
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
hsa-miR-223-3p,120.86,182.16,88.0,112.11,59.61,135.3,25.54,41.35,1.18,13.8,48.23,58.57,47.79,39.83,37.42,19.97,9.83,13.9,62.95,47.86,27.29
hsa-miR-223-5p,59.87,21.11,38.19,60.25,28.12,21.73,30.75,36.43,24.23,23.13,29.84,37.18,18.19,30.16,11.82,26.78,8.29,27.48,12.96,32.18,23.71
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22
hsa-miR-224-5p,3.17,4.74,2.77,3.14,0.0,0.0,6.52,1.76,0.0,0.0,5.73,2.35,0.0,0.0,0.0,0.0,4.92,0.0,29.16,0.0,4.55
hsa-miR-2276-3p,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,3.09,0.0,0.0,2.62,0.0,3.01,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,1.88,0.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,2.71,4.98,8.3,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,120.18,199.48,124.71,232.61,125.23,207.31,207.97,196.39,273.05,214.14,234.22,146.37,81.75,250.55,114.68,325.74,146.85,138.71,216.39,483.0,107.85
hsa-miR-23a-5p,1.88,3.8,3.41,3.67,1.87,2.7,4.95,0.0,0.0,2.98,0.0,2.48,0.0,2.68,0.65,0.86,0.0,0.0,2.55,1.46,3.9
hsa-miR-23b-3p,160.29,364.33,125.45,129.4,245.58,253.95,12.77,464.39,122.93,67.53,14.32,201.29,135.61,19.64,64.47,8.53,73.12,117.37,135.16,20.05,189.72
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.21,7.34,0.0,4.2,4.17,0.0,1.62
hsa-miR-23c,0.23,0.95,0.0,0.0,0.0,0.16,0.0,0.35,0.0,0.37,0.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.32,0.0
hsa-miR-24-1-5p,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0
hsa-miR-24-2-5p,14.4,14.94,27.3,13.1,10.5,22.84,11.73,20.41,5.91,2.61,5.12,2.87,7.52,21.04,3.08,0.0,0.0,0.0,16.43,8.73,4.22
hsa-miR-24-3p,266.38,575.91,1211.43,440.59,321.31,124.51,157.67,455.42,91.61,211.16,125.85,261.68,259.33,581.5,362.02,467.07,167.59,401.57,754.95,611.88,128.65
hsa-miR-2467-5p,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,7984.59,5264.99,5045.51,11701.04,12198.6,8141.2,5588.09,7491.55,4215.8,8717.19,11398.73,7635.44,10872.61,8066.05,9265.34,7544.37,5268.8,5387.85,7180.82,9821.38,2934.81
hsa-miR-25-5p,10.86,7.35,0.0,8.91,7.87,0.0,10.95,11.61,0.0,2.98,5.58,5.35,5.34,12.24,5.67,14.04,12.75,5.17,0.0,8.73,6.17
hsa-miR-26a-5p,7958.95,8883.37,20393.56,7062.01,3304.22,5878.21,3334.3,7689.7,4863.57,2859.97,4422.55,4752.34,2699.78,3291.26,3359.92,2408.23,2966.81,2037.9,4264.7,3685.16,5068.18
hsa-miR-26b-3p,1.88,0.24,8.03,5.76,4.5,5.55,8.6,4.4,0.59,11.57,4.67,9.91,1.94,2.15,1.3,4.1,0.0,2.91,15.74,5.82,10.07
hsa-miR-26b-5p,4412.44,2149.92,2341.68,2319.25,1290.12,1593.79,1301.77,1725.25,892.45,658.1,1750.45,1733.83,1243.51,943.15,1178.48,898.08,653.3,525.72,1485.14,1197.72,1514.83
hsa-miR-27a-3p,118.07,194.97,151.83,164.5,109.1,137.36,50.04,194.8,88.65,42.16,81.69,112.97,59.68,91.14,71.84,46.75,67.9,79.54,89.57,139.22,74.07
hsa-miR-27a-5p,3.24,0.0,0.0,2.62,2.62,0.0,2.87,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.84,0.0,0.0,0.0,2.43,0.0
hsa-miR-27b-3p,1218.49,908.21,1298.87,1031.54,631.75,535.33,365.38,989.85,448.0,261.9,524.05,479.93,682.89,444.85,331.41,1717.12,261.75,745.58,3919.4,1510.12,1349.8
hsa-miR-27b-5p,6.26,0.0,7.29,5.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,7.08,0.81,2.27,0.0,0.0,14.81,0.0,4.55
hsa-miR-28-3p,514.21,307.17,771.89,267.71,110.98,120.55,170.7,233.17,144.21,109.31,124.95,239.25,183.4,147.17,159.06,217.77,140.86,166.51,454.54,221.21,294.33
hsa-miR-28-5p,25.41,26.33,61.16,13.1,10.5,19.19,7.56,40.47,4.14,2.61,6.18,10.31,12.13,8.48,9.15,14.04,6.3,0.0,27.31,11.32,12.67
hsa-miR-296-3p,0.0,4.98,3.23,0.0,0.0,1.11,3.91,4.4,0.0,0.0,2.41,0.0,0.0,2.25,2.43,0.0,0.0,0.0,3.93,9.06,0.0
hsa-miR-296-5p,0.0,0.0,1.01,0.0,0.75,3.01,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-299-3p,0.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,109.02,252.85,77.58,126.26,118.1,102.31,85.22,165.59,65.01,69.76,127.51,82.97,101.4,112.28,108.04,84.32,65.13,50.76,247.87,173.18,78.62
hsa-miR-29a-5p,0.08,0.0,0.0,9.43,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.83,1.9,7.29,0.0,1.5,5.39,14.07,1.23,0.0,4.48,1.96,0.78,1.7,8.48,0.97,4.32,0.0,0.0,0.0,5.66,0.0
hsa-miR-29b-2-5p,6.41,0.0,6.18,6.29,1.5,4.44,10.16,6.51,9.46,12.31,5.88,4.3,5.58,4.62,3.81,5.29,6.45,1.29,0.93,10.67,3.25
hsa-miR-29b-3p,1.81,3.08,0.09,13.1,2.62,11.26,0.0,8.8,0.0,0.0,6.78,3.78,3.4,0.0,5.51,3.02,4.61,0.0,4.63,5.66,0.0
hsa-miR-29c-3p,76.75,170.07,29.43,113.16,84.73,36.64,44.04,70.04,91.61,54.47,80.79,72.01,52.16,92.96,127.4,85.73,80.49,63.37,106.23,97.99,18.84
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.37,1.27,0.0,0.0,0.0,6.72,0.0,0.0,4.85,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.95
hsa-miR-301a-3p,24.65,12.57,38.93,11.53,10.87,5.55,26.32,13.73,0.0,10.07,16.73,11.87,9.22,15.99,8.26,9.29,19.35,6.47,12.96,11.97,0.0
hsa-miR-301a-5p,0.0,0.0,0.28,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,3.39,3.56,13.65,0.0,0.0,0.0,2.35,3.87,0.0,0.0,3.01,0.0,0.0,7.51,1.3,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302d-3p,5.2,26.57,9.96,0.0,0.0,0.0,0.0,17.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.84,0.0,1.85,6.47,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,2.11,0.0,2.21,0.0,1.5,0.0,0.0,1.06,0.0,0.0,2.41,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0
hsa-miR-30a-3p,41.47,16.84,23.25,56.06,26.99,66.94,27.63,44.7,32.51,10.07,18.84,8.48,22.08,13.63,15.47,13.06,11.21,7.76,66.19,31.53,36.71
hsa-miR-30a-5p,2351.85,4356.06,659.91,4056.47,3459.82,5843.63,3980.36,6499.59,6009.57,1761.27,2392.67,2086.83,2063.46,1544.51,1629.1,3984.02,2423.65,1826.77,4697.26,5600.34,5133.8
hsa-miR-30b-3p,2.49,0.0,11.25,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,6.13,0.0,1.82,5.02,2.27,2.46,0.0,2.08,5.66,0.0
hsa-miR-30b-5p,14.02,47.2,30.44,17.29,4.5,30.3,25.02,14.08,0.0,3.36,13.87,13.05,6.55,3.86,0.0,0.65,3.84,6.79,3.01,9.22,13.64
hsa-miR-30c-1-3p,3.77,3.32,12.45,0.0,0.0,0.0,4.69,0.0,0.0,1.49,0.0,1.3,0.0,4.08,0.0,1.62,5.68,0.0,3.24,1.29,2.6
hsa-miR-30c-2-3p,1.13,7.59,2.03,14.14,1.87,2.38,2.35,2.29,0.0,0.0,1.81,0.39,0.0,6.01,1.46,2.48,0.0,0.0,0.0,5.5,1.62
hsa-miR-30c-5p,55.87,32.97,168.99,75.96,56.99,97.23,21.11,84.47,24.23,38.8,35.57,43.44,25.23,51.31,38.06,24.18,17.2,14.55,9.95,48.35,64.97
hsa-miR-30d-3p,4.07,0.0,7.01,0.0,3.0,0.0,1.56,7.04,9.46,0.0,5.43,1.43,3.64,0.0,3.24,5.29,0.0,0.0,4.86,13.58,5.52
hsa-miR-30d-5p,4449.31,6690.52,4863.61,5564.22,4994.02,5505.61,4760.12,6082.88,4610.02,5269.63,6053.18,5232.53,5059.2,2717.6,3791.19,5021.81,4172.18,3402.65,5244.84,5867.47,4098.14
hsa-miR-30e-3p,64.69,24.91,66.97,17.29,13.87,47.11,11.73,9.5,8.87,19.03,16.58,25.05,8.01,18.89,16.85,19.0,3.84,3.88,15.27,12.29,36.71
hsa-miR-30e-5p,1664.76,2371.94,1163.92,840.32,465.66,453.96,345.83,603.94,602.26,549.53,1255.79,1255.46,545.58,554.12,1352.68,1168.43,983.41,903.04,1668.9,1384.48,626.98
hsa-miR-31-5p,5.5,4.03,0.0,0.0,1.87,0.0,0.0,0.0,2.36,2.98,0.0,0.0,0.0,9.02,0.0,7.02,0.0,0.0,3.24,0.0,0.0
hsa-miR-3115,0.68,0.0,2.03,0.0,1.87,0.0,1.56,0.0,0.0,0.0,0.0,0.0,2.67,0.0,1.21,0.97,0.0,0.0,0.0,0.49,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,5.05,0.89,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3122,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.57,0.0,2.92,0.0,0.0,1.62,0.0
hsa-miR-3125,0.0,0.0,2.31,0.0,3.75,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,4.87
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52
hsa-miR-3127-5p,2.56,0.0,1.66,0.0,0.0,0.0,7.04,8.97,0.0,0.0,0.0,2.48,0.0,2.58,0.0,6.69,0.0,0.0,0.0,1.78,0.0
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
hsa-miR-3130-5p,0.0,4.98,0.0,4.71,0.75,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,1.87,0.0,0.0,2.64,0.0,0.0,0.0,1.57,0.0,0.0,2.27,0.43,4.92,0.0,0.0,2.59,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,1.88,0.95,0.0,0.0,1.12,0.0,0.0,4.75,23.64,1.87,1.06,3.65,4.85,6.12,2.02,1.73,0.0,13.9,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,1.43,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
hsa-miR-3150b-3p,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.38,0.0,0.0,0.0,0.0,2.43,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0
hsa-miR-3157-3p,0.98,0.0,0.0,0.0,3.0,5.23,0.0,0.0,0.0,1.49,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,5.09,0.0,0.0
hsa-miR-3158-3p,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,0.0,8.73,1.07,30.37,18.89,0.0,0.0,0.0,0.0,0.0
hsa-miR-3160-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3165,0.0,0.0,0.74,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.47,0.0,0.52,0.0,0.16,0.0,0.18,0.0,0.37,0.0,0.13,0.0,0.0,0.0,0.22,0.15,0.32,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,1.84,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,2.02,1.84,0.0,4.53,0.0,3.56,0.0
hsa-miR-3174,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,1.66,0.0,2.58,0.0,0.0,0.0,1.04,0.0,0.0,0.0,3.32,6.78,2.67,3.44,1.3,0.0,0.0,0.0,2.55,2.1,0.0
hsa-miR-3177-3p,0.0,2.85,0.28,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,3.38,0.0,4.63,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,2.1,1.87,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.75,0.0,0.43,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.86,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27
hsa-miR-3182,0.0,0.0,2.58,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.65,2.05,0.0,0.0,2.55,0.0,0.0
hsa-miR-3186-3p,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0
hsa-miR-3187-3p,0.0,0.0,0.0,2.1,0.0,0.0,22.67,2.46,0.0,0.0,0.15,0.78,0.0,0.0,0.49,3.45,0.0,0.0,1.16,0.32,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.68,0.0,3.78,1.05,0.0,0.0,0.0,0.0,0.0,1.49,0.0,1.04,0.97,0.0,0.0,0.22,1.84,0.97,0.0,0.0,0.0
hsa-miR-3198,1.81,0.0,0.0,0.0,0.0,3.49,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,3.69,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.51,2.87,0.0,2.25,0.0,1.3,9.68,0.0,0.0,0.0,0.0
hsa-miR-32-5p,3.02,5.93,7.56,7.86,16.87,16.65,4.43,13.2,40.19,7.09,14.32,23.35,8.01,9.23,10.37,7.34,0.0,0.0,9.26,10.03,2.27
hsa-miR-3200-3p,1.88,0.0,0.0,0.0,2.62,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,2.26,0.0
hsa-miR-3200-5p,8.75,5.22,7.01,0.0,10.12,10.15,0.0,0.0,0.0,9.33,9.95,3.78,8.73,5.9,10.61,2.81,9.22,6.79,24.3,5.34,5.2
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,8720.16,1363.86,4807.06,5971.28,5445.05,6222.25,10950.48,6479.7,13069.99,4586.54,2750.77,12770.51,4190.97,7573.86,6297.32,11268.19,3259.59,3121.68,6667.95,8359.77,10342.97
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,675.55,316.42,107.19,731.35,542.52,83.59,923.36,1255.57,452.73,428.66,407.85,236.64,518.66,788.89,122.46,1101.6,645.77,531.22,653.35,155.56,1934.56
hsa-miR-320c,167.23,59.54,23.34,290.76,23.62,177.02,317.95,96.96,70.92,61.56,41.15,16.18,96.31,75.04,78.88,327.04,21.04,113.81,73.37,414.6,38.98
hsa-miR-320d,5.13,0.0,0.0,11.53,26.62,6.03,20.85,0.0,3.55,17.16,4.97,49.83,52.16,13.96,6.72,2.38,0.0,0.0,351.55,19.24,308.62
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.11,0.0,0.0,0.23,2.43,0.0
hsa-miR-323a-3p,11.69,0.0,18.82,15.19,7.87,2.86,8.34,33.43,0.0,9.7,9.5,7.83,5.34,12.02,5.99,0.0,5.22,6.47,22.22,5.17,2.92
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,16.44,29.41,47.04,21.48,1.12,22.37,0.0,17.6,15.37,4.1,7.39,15.0,18.44,18.79,6.72,1.73,4.3,50.44,8.33,3.4,0.0
hsa-miR-324-3p,9.65,2.37,4.24,14.14,16.87,10.94,21.89,16.54,10.64,7.09,4.97,4.57,8.98,4.94,5.99,8.96,0.77,0.0,3.93,8.89,0.0
hsa-miR-324-5p,160.14,305.98,89.48,55.01,92.61,39.02,94.86,51.21,13.0,57.45,106.11,67.05,76.66,48.2,50.13,45.78,23.66,25.54,65.96,77.29,25.66
hsa-miR-326,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0
hsa-miR-328-3p,62.73,48.15,204.41,68.63,35.99,26.81,21.11,78.84,25.41,27.61,50.94,40.31,46.58,28.66,60.01,41.24,19.66,3.56,36.57,29.75,17.54
hsa-miR-329-3p,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-5p,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,2.94,0.0,14.11,0.0,4.5,0.0,7.82,4.93,2.36,0.0,5.73,0.65,0.0,3.76,0.0,2.16,3.84,0.0,4.86,2.1,0.0
hsa-miR-330-5p,0.0,0.0,3.04,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-5p,5.96,14.23,11.53,5.76,21.75,3.49,12.77,9.15,24.82,21.27,9.8,7.7,13.59,8.8,7.94,3.67,3.38,10.35,6.94,15.04,2.6
hsa-miR-335-3p,0.0,0.47,15.96,2.1,4.5,0.32,0.0,1.41,0.0,0.0,0.0,2.09,4.37,0.0,1.62,1.73,0.0,0.0,0.0,0.0,1.62
hsa-miR-335-5p,16.29,18.26,13.56,11.0,15.37,15.54,24.5,11.79,7.68,11.94,7.08,16.96,8.01,4.08,8.58,1.84,3.69,0.0,8.56,16.33,8.45
