miRNA,SRR1613368,SRR1613373
hsa-mir-1276-5p,1.0,0.67
hsa-mir-1286-3p,0.29,1.26
hsa-mir-1291-5p,0.0,0.22
hsa-mir-1293-5p,0.0,0.86
hsa-mir-1303-3p,0.0,0.2
hsa-mir-1843-5p,1.04,2.52
hsa-mir-1972-2-3p,0.37,0.0
hsa-mir-1976-3p,0.0,0.35
hsa-mir-2110-5p,2.53,2.22
hsa-mir-3135a-5p,0.0,0.05
hsa-mir-3135b-5p,0.0,0.22
hsa-mir-3155a-3p,0.0,0.1
hsa-mir-3159-5p,4.06,4.1
hsa-mir-3175-5p,0.0,0.42
hsa-mir-326-3p,0.66,0.0
hsa-mir-346-5p,0.0,0.2
hsa-mir-3648-1-5p,4.89,5.13
hsa-mir-3648-2-5p,4.73,4.57
hsa-mir-3908-5p,0.0,0.07
hsa-mir-3909-3p,0.08,0.22
hsa-mir-3921-3p,0.0,0.35
hsa-mir-3929-3p,1.04,0.35
hsa-mir-421-3p,0.0,0.07
hsa-mir-4424-5p,0.0,0.42
hsa-mir-4428-3p,0.0,0.3
hsa-mir-4430-5p,0.04,0.0
hsa-mir-4467-5p,0.0,0.47
hsa-mir-4472-2-5p,0.04,0.0
hsa-mir-4487-5p,0.0,0.27
hsa-mir-4525-5p,1.04,0.22
hsa-mir-4771-1-3p,0.87,0.0
hsa-mir-4771-2-3p,0.0,0.22
hsa-mir-548an-5p,1.08,0.39
hsa-mir-548y-5p,4.27,1.26
hsa-mir-551a-3p,0.5,0.0
hsa-mir-5682-3p,0.91,1.14
hsa-mir-5684-5p,0.87,0.57
hsa-mir-5696-5p,0.0,0.25
hsa-mir-5698-5p,0.0,0.22
hsa-mir-578-3p,4.11,4.12
hsa-mir-588-5p,0.0,0.2
hsa-mir-6132-5p,0.95,1.75
hsa-mir-636-3p,0.62,0.0
hsa-mir-641-5p,3.32,5.48
hsa-mir-663a-5p,0.71,0.64
hsa-mir-760-3p,1.0,0.0
hsa-mir-7845-5p,0.46,0.0
hsa-mir-7851-3p,0.66,0.57
hsa-mir-8072-5p,0.5,1.75
hsa-mir-8086-5p,3.61,3.33
hsa-mir-935-3p,0.04,0.0
hsa-mir-941-4-3p,1.12,0.0
