miRNA,SRR19241179,SRR19241180,SRR19241181,SRR19241182,SRR19241183,SRR19241184,SRR19241185,SRR19241186,SRR19241187
hsa-miR-224-5p,0.0,121.71,35.72,41.86,60.38,0.0,0.0,67.82,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.75
hsa-miR-2277-3p,0.0,0.78,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.26,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,1.6,0.0,0.26,0.0,0.0,0.88,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.26,0.26,1.03,0.46,1.76,0.0,0.0,1.5
hsa-miR-2355-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,3829.81,2120.05,1699.21,3523.13,1749.68,3869.39,2836.8,1123.11,3314.54
hsa-miR-23a-5p,0.0,0.52,0.77,1.24,0.93,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,85.79,240.25,198.36,34.6,0.0,1.57,62.09,1.5
hsa-miR-23b-5p,0.0,2.84,2.57,6.39,1.86,0.0,0.0,3.32,0.0
hsa-miR-23c,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.41,0.46,0.0,0.0,0.0,0.0
hsa-miR-24-3p,6.4,551.98,431.93,2379.75,61.54,6.17,11.76,685.74,13.51
hsa-miR-25-3p,3.2,512.18,283.93,545.19,372.28,5.29,3.14,265.86,3.0
hsa-miR-25-5p,0.0,0.0,1.03,0.82,0.23,0.0,0.0,0.3,0.0
hsa-miR-2681-3p,0.0,0.52,0.0,0.21,0.46,0.0,0.0,0.9,0.0
hsa-miR-2682-3p,0.0,0.0,0.26,0.41,0.23,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.26,0.82,0.46,0.0,0.0,0.6,0.0
hsa-miR-26a-1-3p,0.0,0.78,1.28,2.06,1.16,0.0,0.0,1.51,0.0
hsa-miR-26a-2-3p,0.0,1.81,0.26,0.82,0.46,0.0,0.0,0.6,0.0
hsa-miR-26a-5p,1.6,720.98,1517.29,1898.69,691.61,4.41,0.0,677.9,3.0
hsa-miR-26b-3p,0.0,0.0,0.77,0.82,0.7,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.8,622.79,1078.42,1326.48,497.45,1.76,0.0,514.83,0.75
hsa-miR-27a-3p,4.8,566.19,458.4,1000.69,344.41,7.93,4.7,351.46,3.0
hsa-miR-27a-5p,0.0,0.52,0.26,1.24,0.23,0.0,0.0,0.3,0.0
hsa-miR-27b-3p,12.0,1295.19,1424.53,3063.31,957.52,9.69,5.49,799.08,14.26
hsa-miR-27b-5p,0.0,0.78,1.8,1.24,0.0,0.0,0.0,0.3,0.0
hsa-miR-28-3p,94.41,80.88,90.96,148.46,70.6,71.38,92.5,47.63,83.33
hsa-miR-28-5p,0.0,0.78,1.8,4.74,1.39,0.0,0.0,1.81,0.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,12.15,4.63,1.65,7.9,0.0,0.0,4.52,0.0
hsa-miR-296-5p,0.0,2.33,1.8,2.06,0.93,0.0,0.0,1.51,0.0
hsa-miR-299-3p,0.0,7.24,4.37,7.84,2.09,0.88,0.0,4.22,0.0
hsa-miR-299-5p,0.0,6.72,35.46,15.26,6.04,0.0,0.0,4.82,0.0
hsa-miR-29a-3p,4.8,1321.55,592.53,1413.09,764.76,4.41,8.62,808.12,2.25
hsa-miR-29a-5p,0.0,1.03,2.57,2.47,1.39,0.0,0.0,0.9,0.0
hsa-miR-29b-1-5p,0.0,1.55,1.03,2.06,0.23,0.0,0.0,0.3,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.26,0.82,0.23,0.0,0.0,0.6,0.0
hsa-miR-29b-3p,0.0,226.37,198.62,394.46,123.32,0.0,0.78,122.08,0.0
hsa-miR-29c-3p,0.8,86.05,57.3,120.63,50.16,0.88,0.0,48.53,0.0
hsa-miR-29c-5p,0.0,0.78,1.8,2.27,0.46,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,0.8,11.63,12.85,26.6,9.29,3.52,0.0,9.95,4.5
hsa-miR-301a-5p,0.0,0.26,1.8,1.03,0.46,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.52,1.54,2.06,0.46,0.0,0.0,0.6,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.52,0.77,0.82,0.23,0.0,2.35,0.0,0.0
hsa-miR-3065-3p,0.0,0.26,0.0,1.03,0.0,0.88,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,2.83,2.47,0.23,0.88,0.0,2.71,0.0
hsa-miR-30a-3p,0.0,153.5,157.0,265.59,134.7,0.0,0.78,80.78,1.5
hsa-miR-30a-5p,123.21,1603.48,2088.23,3317.55,1112.65,126.01,97.98,868.4,123.87
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,1.6,58.92,63.47,114.23,49.7,1.76,0.0,53.95,0.75
hsa-miR-30c-1-3p,0.0,0.0,0.77,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.52,8.48,7.22,1.39,0.0,0.0,1.81,0.75
hsa-miR-30c-5p,0.8,450.42,466.11,853.46,357.18,3.52,3.14,227.58,1.5
hsa-miR-30d-3p,0.0,1.81,1.8,2.89,1.86,0.0,0.0,0.6,0.0
hsa-miR-30d-5p,35.2,693.33,991.57,1174.72,519.98,38.77,36.06,394.87,24.77
hsa-miR-30e-3p,0.0,12.4,19.01,23.51,13.01,0.0,0.0,12.06,0.0
hsa-miR-30e-5p,39.2,298.73,248.47,422.92,156.3,29.96,16.46,180.85,36.04
hsa-miR-31-3p,0.0,3.62,0.26,1.86,0.7,0.0,0.0,1.81,0.0
hsa-miR-31-5p,1.6,80.11,42.4,115.47,47.14,0.0,0.78,57.57,0.0
hsa-miR-3115,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,1.81,0.0,0.82,1.16,0.0,0.0,1.81,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-3126-3p,0.0,0.26,0.51,0.62,0.23,0.88,0.0,0.0,0.0
hsa-miR-3126-5p,0.0,0.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.26,0.26,0.0,0.0,0.0,0.0,1.21,0.0
hsa-miR-3129-3p,0.0,1.29,0.26,1.24,0.23,0.0,0.0,0.6,0.0
hsa-miR-3129-5p,0.0,0.26,0.0,0.41,0.46,0.0,0.0,0.0,0.0
hsa-miR-3132,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.26,0.0,0.21,0.23,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.26,0.41,0.23,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.51,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.6,0.0
hsa-miR-3148,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.6,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.82,0.93,0.0,0.0,0.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3162-5p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.26,0.26,0.41,0.23,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.26,0.26,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,1.03,0.0,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,8.8,46.77,33.15,37.32,47.84,8.81,7.05,62.09,6.01
hsa-miR-3179,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.26,0.0,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.26,0.51,0.41,0.23,0.0,0.0,0.9,0.0
hsa-miR-3182,3.2,0.26,0.51,0.62,0.46,0.88,3.14,2.71,3.75
hsa-miR-3183,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.26,0.77,1.44,0.46,0.0,0.0,0.6,0.0
hsa-miR-3188,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.26,0.82,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,36.95,20.81,25.16,27.4,0.0,0.0,32.86,0.75
hsa-miR-3196,0.0,1.03,0.26,0.41,0.23,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.21,0.23,0.0,0.78,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,16.54,21.07,27.42,11.61,0.0,0.0,12.96,0.75
hsa-miR-3200-3p,0.0,1.03,1.03,2.27,0.23,0.0,0.0,0.9,0.0
hsa-miR-3200-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0
hsa-miR-320a-3p,699.24,329.48,188.34,428.69,254.53,796.61,837.17,186.58,718.46
hsa-miR-320a-5p,412.82,7.75,10.79,7.42,5.81,311.07,516.57,10.25,225.97
hsa-miR-320b,4.8,74.17,46.76,15.26,134.23,12.34,26.65,19.29,18.77
hsa-miR-320c,3.2,104.66,55.24,8.25,5.81,1.76,3.92,68.72,0.75
hsa-miR-320d,0.8,4.13,2.83,67.22,12.54,0.0,1.57,90.13,3.0
hsa-miR-320e,1.6,0.26,0.0,0.0,0.93,0.0,1.57,0.0,1.5
hsa-miR-323a-3p,0.0,56.33,41.37,53.2,49.93,1.76,0.0,29.54,0.0
hsa-miR-323a-5p,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.6,0.0
hsa-miR-323b-3p,0.8,8.01,8.99,19.8,5.11,0.0,0.0,3.92,0.0
hsa-miR-324-3p,63.2,13.7,14.65,27.63,10.68,80.19,24.3,8.44,60.81
hsa-miR-324-5p,99.21,16.54,39.06,43.71,13.47,114.56,58.79,13.87,131.38
hsa-miR-326,0.0,1.03,0.51,0.41,0.0,0.0,0.0,0.3,0.0
hsa-miR-328-3p,0.8,101.3,36.23,60.0,57.6,0.0,0.0,35.57,0.0
hsa-miR-329-3p,0.0,12.4,15.42,14.85,12.31,0.0,0.0,7.23,0.0
hsa-miR-329-5p,0.0,0.52,0.51,0.62,0.0,0.0,0.0,0.3,0.0
hsa-miR-330-3p,0.0,2.84,2.31,2.89,0.93,0.0,0.0,0.0,0.0
hsa-miR-330-5p,0.0,0.52,0.51,0.82,0.23,0.0,0.0,0.6,0.0
hsa-miR-331-3p,0.8,0.0,3.34,5.36,0.46,0.0,0.0,0.3,3.0
hsa-miR-331-5p,0.0,1.03,0.51,1.24,0.23,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,2.84,1.8,2.89,2.32,0.0,0.0,2.41,0.0
hsa-miR-335-5p,0.0,34.63,13.62,57.32,34.84,0.0,0.0,39.49,0.0
hsa-miR-337-3p,0.0,26.36,34.43,27.84,20.67,0.0,0.0,15.07,0.0
hsa-miR-337-5p,0.0,160.48,107.41,123.1,99.17,0.88,0.0,90.43,1.5
hsa-miR-338-3p,0.0,0.0,0.51,1.03,0.23,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,6.2,3.34,7.22,4.88,0.0,0.0,1.51,0.0
hsa-miR-339-5p,0.0,15.76,6.42,13.2,10.92,0.0,0.0,11.45,0.0
hsa-miR-33a-3p,0.0,0.52,0.26,0.82,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,4.13,2.06,2.89,0.7,0.0,0.0,2.41,0.0
hsa-miR-33b-5p,0.0,0.26,1.28,0.82,0.23,0.0,0.0,0.3,0.0
hsa-miR-340-3p,0.0,0.26,0.51,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,0.0,19.64,16.7,27.42,12.77,0.0,0.0,9.34,0.0
hsa-miR-342-3p,2.4,761.81,430.39,796.76,614.5,3.52,2.35,361.11,0.75
hsa-miR-342-5p,0.0,0.26,0.26,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,5.69,4.11,5.57,3.72,0.0,0.0,2.11,0.0
hsa-miR-346,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-3p,0.0,0.52,0.0,0.82,0.7,0.0,0.0,0.6,0.0
hsa-miR-34a-5p,4.0,339.82,168.56,321.88,226.43,4.41,5.49,207.08,4.5
hsa-miR-34b-3p,10.4,2.58,0.77,3.51,1.39,5.29,3.92,2.71,6.01
hsa-miR-34b-5p,0.0,0.52,0.51,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,2.58,0.77,4.54,1.39,0.88,1.57,2.41,0.0
hsa-miR-34c-5p,0.0,7.24,3.85,7.22,6.27,0.0,0.0,6.63,0.0
hsa-miR-3605-3p,0.0,5.94,4.11,5.57,4.41,0.0,0.0,2.41,0.0
hsa-miR-3605-5p,0.8,2.07,1.28,2.89,1.86,0.0,0.0,1.21,0.0
hsa-miR-361-3p,0.0,12.4,17.22,32.58,9.52,0.0,0.0,11.76,0.0
hsa-miR-361-5p,0.8,237.49,208.13,446.22,219.23,0.0,0.78,152.82,0.0
hsa-miR-3611,0.0,0.0,0.26,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,0.0,0.26,0.0,0.41,0.0,0.0,0.0,0.9,0.0
hsa-miR-3613-5p,0.0,1.29,1.8,2.27,0.23,0.0,0.0,2.41,0.0
hsa-miR-3615,0.0,18.86,12.33,20.83,14.63,0.0,0.0,3.92,0.0
hsa-miR-3617-3p,0.0,0.26,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,0.0,0.0,0.51,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0
hsa-miR-362-3p,4.8,1.55,1.03,2.47,0.93,1.76,7.05,0.3,6.01
hsa-miR-362-5p,0.0,0.78,5.65,4.54,1.39,0.0,0.0,0.6,0.0
hsa-miR-3620-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0
hsa-miR-3648,0.0,9.3,8.48,6.39,7.2,0.0,0.0,11.76,0.0
hsa-miR-3651,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.75
hsa-miR-3652,0.0,0.26,0.0,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,14.47,36.49,7.63,34.84,0.0,0.78,6.63,0.75
hsa-miR-365a-5p,0.0,0.52,1.03,3.71,0.7,0.0,0.0,1.21,0.0
hsa-miR-365b-3p,0.0,43.93,9.51,132.59,12.31,0.0,0.0,34.36,0.75
hsa-miR-365b-5p,0.0,15.51,5.91,17.11,7.66,0.0,0.0,6.03,0.0
hsa-miR-3661,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,22.22,31.6,15.67,15.1,0.0,0.78,23.81,0.0
hsa-miR-3679-5p,0.0,2.84,1.03,1.65,2.09,0.0,0.0,1.21,0.0
hsa-miR-3680-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,35.66,32.89,35.05,33.21,0.0,0.0,19.59,0.0
hsa-miR-369-5p,0.0,78.3,98.67,96.91,66.88,0.0,0.0,55.46,0.75
hsa-miR-3691-3p,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.26,0.26,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,158.41,137.74,241.79,161.45,93.59,183.29,167.75,59.68,205.7
hsa-miR-370-5p,0.0,1.29,2.31,1.03,0.7,0.0,0.0,0.9,0.0
hsa-miR-371a-5p,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0
hsa-miR-372-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-373-3p,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,1.81,5.14,4.12,0.93,0.0,0.0,0.9,0.0
hsa-miR-374a-5p,0.8,30.75,49.33,74.23,23.22,0.0,0.0,34.06,0.75
hsa-miR-374b-3p,0.0,0.52,2.57,0.82,0.46,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,2.58,11.82,10.1,0.23,0.88,0.0,0.6,0.0
hsa-miR-374c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-375-3p,0.0,1.03,0.51,0.82,0.0,0.0,0.0,0.3,0.0
hsa-miR-376a-2-5p,0.0,0.26,2.31,2.27,1.16,0.0,0.0,0.6,1.5
hsa-miR-376a-3p,0.0,134.89,139.01,127.43,118.44,0.0,0.78,71.74,0.0
hsa-miR-376a-5p,0.0,0.78,4.63,3.09,0.93,0.0,0.0,1.21,0.0
hsa-miR-376b-3p,0.0,17.06,16.96,18.76,9.06,0.0,0.0,4.82,0.0
hsa-miR-376b-5p,0.0,0.0,3.08,0.21,2.32,0.0,0.0,0.6,0.0
hsa-miR-376c-3p,0.0,104.14,104.84,118.98,89.64,0.88,0.0,68.72,0.0
hsa-miR-376c-5p,0.0,5.17,3.08,1.86,0.23,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,11.63,12.59,19.59,9.29,0.0,0.0,10.85,0.0
hsa-miR-377-5p,0.0,0.26,0.77,1.24,0.7,0.0,0.0,0.6,0.0
hsa-miR-378a-3p,0.0,141.35,245.9,269.3,132.61,0.0,0.78,75.36,0.75
hsa-miR-378a-5p,0.0,5.17,13.36,11.75,3.72,0.0,0.0,3.62,0.0
hsa-miR-378c,0.0,0.52,12.33,10.52,4.64,0.0,0.0,1.21,0.75
hsa-miR-378d,1.6,1.55,0.26,0.82,1.39,1.76,4.7,0.3,2.25
hsa-miR-378e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-378i,0.0,0.78,0.0,0.82,1.39,0.0,0.0,0.3,0.0
hsa-miR-379-3p,0.0,0.0,1.8,2.06,0.23,0.0,0.0,0.6,0.0
hsa-miR-379-5p,0.8,86.31,213.01,137.33,55.04,0.0,0.0,67.22,1.5
hsa-miR-380-3p,0.0,1.81,0.77,1.24,0.46,0.0,0.0,0.3,0.0
hsa-miR-380-5p,0.0,1.03,1.8,2.47,0.93,0.0,0.0,1.21,0.0
hsa-miR-381-3p,4.8,1256.68,2127.8,1488.76,977.26,7.93,2.35,785.81,9.01
hsa-miR-381-5p,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.3,0.0
hsa-miR-382-3p,0.0,19.12,16.7,15.26,13.93,0.0,0.0,7.84,0.0
hsa-miR-382-5p,0.8,539.32,542.68,536.12,379.71,0.0,0.0,363.52,0.0
hsa-miR-383-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3907,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3909,0.0,0.26,0.26,0.21,0.23,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.9,0.0
hsa-miR-3912-5p,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,0.0,0.26,0.0,0.21,0.23,0.0,0.0,0.0,0.0
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-3917,0.0,0.26,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-3925-3p,0.0,1.03,0.77,2.89,0.7,0.0,0.0,0.0,0.0
hsa-miR-3925-5p,0.0,4.39,1.8,5.98,3.02,0.0,0.0,1.51,0.0
hsa-miR-3928-3p,0.0,0.78,1.03,2.06,0.23,0.0,0.0,0.3,0.0
hsa-miR-3929,0.0,0.0,0.77,0.0,0.23,0.0,0.0,0.3,0.0
hsa-miR-3934-5p,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-3938,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.26,0.0,0.21,0.23,0.0,0.0,0.3,0.0
hsa-miR-3942-5p,0.0,0.26,0.0,0.21,0.0,0.0,0.0,0.9,0.0
hsa-miR-3943,0.0,0.0,0.0,0.21,0.23,0.0,0.0,0.3,0.0
hsa-miR-3960,5.6,193.81,208.39,139.18,139.11,4.41,7.05,207.98,6.01
hsa-miR-409-3p,1.6,800.06,518.01,701.9,545.53,0.0,3.14,519.66,1.5
hsa-miR-409-5p,0.0,10.34,21.33,17.32,5.34,0.0,0.0,4.82,0.0
hsa-miR-410-3p,0.0,0.26,1.03,0.21,0.46,0.0,0.0,0.3,0.0
hsa-miR-411-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.78,0.3,1.5
hsa-miR-411-5p,0.0,26.1,163.16,55.26,21.37,0.0,0.0,16.58,0.0
hsa-miR-412-5p,0.0,2.33,8.48,0.62,1.16,0.88,0.0,2.71,0.75
hsa-miR-421,0.0,28.94,37.0,59.39,25.08,0.0,0.0,15.67,0.0
hsa-miR-423-3p,0.0,11.89,50.11,12.37,5.11,1.76,0.0,66.01,0.0
hsa-miR-423-5p,0.0,72.62,14.39,24.33,4.18,0.0,0.0,37.38,0.0
hsa-miR-424-3p,0.0,10.85,13.36,25.16,8.13,0.0,0.0,6.93,0.0
hsa-miR-424-5p,180.01,292.53,173.96,795.31,212.27,113.68,54.87,198.34,139.64
hsa-miR-425-3p,0.0,19.12,14.9,26.81,10.45,0.0,0.0,15.07,0.0
hsa-miR-425-5p,0.8,49.62,68.61,101.24,47.14,0.0,0.0,39.79,0.0
hsa-miR-4254,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,0.0,1.03,2.83,2.27,1.86,0.0,0.0,1.51,0.0
hsa-miR-429,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-3p,0.0,11.63,16.7,9.49,8.13,0.0,0.0,7.54,0.0
hsa-miR-431-5p,0.0,48.07,124.11,86.6,45.75,0.0,0.0,36.47,0.0
hsa-miR-432-3p,0.0,0.0,0.26,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-432-5p,394.42,425.61,630.04,468.49,321.88,548.99,750.94,225.47,666.66
hsa-miR-4324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-4326,0.0,4.91,0.0,2.06,2.09,0.0,0.0,0.9,0.0
hsa-miR-433-3p,0.0,4.39,6.17,5.15,5.81,0.0,0.0,1.81,0.0
hsa-miR-433-5p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4421,0.0,0.52,0.0,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-4435,0.0,0.0,0.26,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4440,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
hsa-miR-4444,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-4449,0.0,5.94,7.71,2.89,3.72,0.0,0.0,4.22,0.0
hsa-miR-4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
hsa-miR-4466,0.0,1.55,1.03,0.82,0.7,0.0,0.0,0.6,0.0
hsa-miR-4473,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-4484,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,2.4,0.0,3.08,1.86,0.7,0.0,0.0,4.22,2.25
hsa-miR-4485-5p,0.0,0.26,0.51,0.41,0.0,0.0,0.0,0.3,0.0
hsa-miR-4488,0.0,8.27,10.53,7.84,5.34,0.0,0.0,10.55,0.0
hsa-miR-4492,0.0,7.49,12.08,17.53,8.83,0.0,0.0,18.39,0.0
hsa-miR-4497,0.0,3.88,23.64,11.34,3.48,0.0,0.0,4.52,0.0
hsa-miR-449a,0.0,0.78,0.77,0.21,0.46,0.0,0.78,0.6,0.0
hsa-miR-449b-5p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-4504,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4508,0.0,9.56,23.64,17.32,8.13,0.0,0.0,10.25,0.0
hsa-miR-450a-1-3p,0.0,5.43,5.14,14.02,3.02,0.0,0.0,1.51,0.0
hsa-miR-450a-2-3p,0.0,8.79,9.25,16.29,6.5,0.88,0.0,4.52,0.0
hsa-miR-450a-5p,2.4,3.1,5.65,14.64,1.63,1.76,4.7,4.82,3.75
hsa-miR-450b-3p,0.0,0.0,0.26,0.62,0.46,0.0,0.0,0.0,0.0
hsa-miR-450b-5p,0.8,57.63,74.77,174.03,56.67,1.76,1.57,43.1,2.25
hsa-miR-4516,0.0,63.57,39.83,54.23,56.67,0.0,0.0,61.19,0.0
