miRNA,SRR29300460,SRR29300461,SRR29300462,SRR29300463,SRR29300464,SRR29300465,SRR29300466,SRR29300467,SRR29300468,SRR29300469,SRR29300470,SRR29300471,SRR29300472,SRR29300473,SRR29300474,SRR29300475,SRR29300476,SRR29300477,SRR29300478,SRR29300479,SRR29300480,SRR29300481,SRR29300482,SRR29300483,SRR29300484,SRR29300485,SRR29300486,SRR29300487
hsa-miR-328-3p,5141.31,4027.89,2129.63,5878.55,8767.84,6970.39,13002.35,7980.18,8221.09,5796.58,2668.02,3975.58,7442.04,4614.89,743.58,6136.18,3532.59,4418.56,3185.33,4800.71,3947.36,4458.52,3960.05,6442.65,6438.02,9440.93,1955.22,2750.43
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,226.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-5p,297.67,430.53,0.0,0.95,220.52,0.0,181.09,1.33,3.78,0.0,1.86,0.0,4.55,78.44,41.89,3.5,0.0,62.35,11.84,2.09,0.0,261.68,0.0,3.76,203.11,0.0,270.77,5.07
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.0,163.4,0.0,0.0,0.0,208.14,2.66,0.0,0.0,0.0,239.8,0.91,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,203.11,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,1.8,0.95,869.64,0.0,0.87,0.0,7.55,3.02,12.99,8.08,4.55,1.29,24.44,8.75,14.47,7.09,206.04,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-3p,462.17,755.83,459.68,910.86,518.68,673.51,956.92,1286.44,1108.61,604.44,115.03,440.53,1338.04,1119.97,132.66,1637.72,1089.92,759.57,1068.09,0.0,1215.25,315.21,3.04,1986.55,7.09,433.33,758.15,2.53
hsa-miR-337-5p,0.0,0.0,217.27,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56,551.63,6.98,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.95,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,1.75,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.94,214.58,0.0,0.0,0.0,1.29,0.0,1.75,2.41,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.08,0.91,0.0,0.0,1.75,2.41,0.0,2.37,4.19,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,2.41,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,62.67,73.35,73.62,51.56,68.33,40.57,31.85,34.52,126.54,129.95,9.28,9.43,9.1,7.72,13.96,7.0,12.06,2.83,452.34,0.0,0.98,382.61,3.04,1.88,0.0,719.29,0.0,0.0
hsa-miR-340-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.91,3.86,17.45,0.0,2.41,1.42,36.71,0.0,0.0,0.0,3.04,0.0,4.72,0.0,2.85,2.53
hsa-miR-340-5p,0.0,0.0,1.8,0.0,0.0,1.35,1.31,909.4,402.27,0.0,640.1,257.31,10.01,5.14,45.38,10.5,26.52,0.0,333.93,0.0,186.06,0.0,0.0,984.82,302.3,17.6,2.85,0.0
hsa-miR-342-3p,0.0,3.19,3.59,0.95,9.32,2.7,3.49,3.98,17.0,0.0,12.99,296.38,3.64,3.86,31.42,5.25,9.65,0.0,75.78,4.19,2.94,1.98,24.35,5.64,25.98,8.8,8.55,5.07
hsa-miR-342-5p,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,1.82,2.57,10.47,0.0,0.0,0.0,1.18,2.09,0.0,1.98,3.04,5.64,0.0,0.0,8.55,2.53
hsa-miR-346,937.4,1836.95,362.72,1139.05,596.33,0.0,1110.07,540.33,383.39,1148.44,547.33,863.55,1387.19,318.89,157.09,2544.06,2.41,1120.94,220.25,561.34,1988.86,681.96,1725.86,1753.5,779.36,1449.58,544.38,5.07
hsa-miR-34a-5p,2681.63,2790.5,635.66,2824.22,3602.8,3532.53,2192.22,5601.13,2492.96,897.59,2885.1,3335.66,4958.02,3273.76,579.5,73.49,3399.97,1619.76,2904.69,3020.34,3564.48,1429.34,4836.68,860.77,708.51,2182.06,946.26,2433.85
hsa-miR-34b-3p,1122.79,532.59,193.93,1.91,1801.4,1.35,338.61,1.33,1.89,429.15,946.24,437.84,1883.26,34.72,352.59,923.84,877.72,760.99,429.84,460.8,724.65,691.87,578.33,1.88,233.81,1830.12,498.78,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,2.69,1.82,2.57,13.96,1.75,0.0,0.0,93.55,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,14.66,4.9,5.95,18.26,18.79,21.26,15.4,22.8,30.39
hsa-miR-361-5p,0.0,0.0,5.39,0.0,0.0,1.35,0.44,0.0,559.03,265.95,1.86,1.35,2.73,0.0,0.0,1.75,2.41,0.0,36.71,2.09,0.98,0.0,3.04,0.0,0.0,0.0,5.7,0.0
hsa-miR-3613-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,2.41,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,0.0,0.0,0.0,212.91,0.0,0.0,322.46,2.66,243.63,3.02,3.71,29.64,182.05,2.57,3.49,3.5,4.82,0.0,1.18,182.23,0.0,0.0,0.0,0.0,2.36,0.0,2.85,0.0
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,0.0,0.0,0.0,3.11,0.0,0.0,1.33,0.0,0.0,0.0,4.04,0.0,1.29,0.0,0.0,4.82,0.0,2.37,29.32,11.75,25.77,91.32,45.11,28.34,32.99,99.76,58.25
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.35,3.64,2.57,0.0,0.0,7.23,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.29,0.0,1.75,0.0,0.0,2.37,6.28,1.96,13.88,21.31,9.4,7.09,0.0,14.25,12.66
hsa-miR-365a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.88,0.0,0.0,3.49,3.5,0.0,0.0,13.03,2.09,0.0,0.0,6.09,0.0,0.0,0.0,2.85,2.53
hsa-miR-365b-3p,0.0,0.0,0.0,0.0,0.0,0.0,228.65,1.33,0.0,0.0,5.57,0.0,0.0,0.0,3.49,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3667-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,3.11,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,24.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-5p,5.22,6.38,5.39,2.86,6.21,0.0,0.44,1.33,9.44,3.02,1.86,4.04,0.91,0.0,10.47,3.5,0.0,4.25,61.58,2.09,1.96,5.95,0.0,0.0,9.45,6.6,8.55,5.07
hsa-miR-370-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,251.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,4.04,1.82,1.29,0.0,8.75,2.41,0.0,45.0,0.0,2.94,0.0,0.0,0.0,7.09,0.0,0.0,0.0
hsa-miR-375-3p,2.61,0.0,1.8,0.95,714.35,490.93,267.92,739.47,9.44,9.07,20.41,21.56,8.19,11.57,69.82,26.25,9.65,5.67,606.28,299.52,325.11,5.95,6.09,11.28,7.09,607.11,19.95,7.6
hsa-miR-376a-3p,728.51,730.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.08,2.57,0.0,0.0,0.0,0.0,0.0,957.21,500.4,0.0,6.09,667.19,0.0,0.0,2.85,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,9.0,240.88,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,2.36,0.0,0.0,0.0
hsa-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,3.02,1.86,1.35,0.0,0.0,0.0,0.0,0.0,364.2,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-378a-3p,707.62,0.0,147.24,3.82,3.11,1.35,694.23,5.31,560.91,3.02,2476.91,468.82,383.21,790.79,478.26,780.36,144.68,93.53,3256.38,6.28,462.21,23.79,63.92,28.19,427.47,54.99,54.15,22.79
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,6.74,2.73,0.0,10.47,7.0,7.23,1.42,78.15,0.0,0.98,0.0,3.04,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,1.35,2.73,1.29,0.0,0.0,4.82,0.0,5.92,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378d,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-378e,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-3p,0.0,0.0,143.65,0.0,0.0,1.35,0.0,0.0,3.78,0.0,0.0,234.41,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.0,0.0,0.0,782.27,0.0,0.0,189.17,270.77,0.0
hsa-miR-379-5p,832.95,6.38,0.0,1090.35,1121.22,0.0,242.61,0.0,1.89,329.42,452.71,12.12,509.73,14.14,13.96,607.14,16.88,117.62,279.46,268.1,613.01,2563.3,9.13,1.88,2.36,257.36,2.85,0.0
hsa-miR-381-3p,522.23,924.85,360.92,1129.5,1298.25,0.0,496.57,2.66,220.97,976.17,333.97,1709.59,175.67,378.04,209.46,3.5,1196.02,209.73,248.67,0.0,202.71,2045.88,1433.65,1.88,219.64,0.0,0.0,0.0
hsa-miR-381-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-382-3p,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-382-5p,467.39,0.0,0.0,245.38,0.0,1.35,349.95,827.09,1.89,3.02,0.0,0.0,496.99,564.49,233.9,0.0,0.0,0.0,299.59,2.09,219.35,0.0,529.63,1.88,0.0,2.2,2.85,0.0
hsa-miR-383-5p,0.0,0.0,0.0,0.0,0.0,0.0,1103.97,5.31,0.0,562.13,0.0,0.0,1603.82,588.92,3.49,3.5,4.82,0.0,342.22,2.09,192.91,477.77,3.04,0.0,0.0,0.0,413.27,0.0
hsa-miR-384,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,3.04,0.0,0.0,0.0,0.0,0.0
hsa-miR-3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-3940-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,5.7,2.53
hsa-miR-409-3p,0.0,0.0,0.0,0.0,0.0,685.68,632.71,3.98,472.15,356.62,0.0,1.35,475.14,6.43,3.49,0.0,0.0,177.14,8.29,368.64,250.69,0.0,0.0,3.76,536.11,695.09,0.0,2.53
hsa-miR-409-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-410-3p,0.0,896.15,0.0,561.41,0.0,1691.88,802.45,5.31,3.78,226.66,471.26,2.69,1556.49,849.94,282.77,1.75,3069.61,0.0,480.76,513.17,1118.31,2026.06,12.18,0.0,833.68,0.0,561.48,0.0
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-3p,556.17,577.23,0.0,0.0,3.11,857.44,244.79,1.33,528.81,0.0,0.0,1.35,0.0,0.0,146.62,0.0,2.41,1.42,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-5p,2.61,1151.28,506.37,0.95,1431.8,2.7,343.84,1.33,5.67,513.77,731.01,257.31,842.87,498.91,202.48,14.0,26.52,15.59,910.6,2.09,710.94,509.49,6.09,776.2,2.36,4.4,22.8,7.6
hsa-miR-412-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.69,0.0,3.86,20.95,892.34,2.41,0.0,10.66,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-423-3p,462.17,1811.43,1093.54,435.38,0.0,852.03,1242.72,1137.75,5.67,2919.44,588.15,281.56,461.49,640.35,153.6,3.5,3207.06,2.83,356.43,4.19,4295.0,1197.4,1269.29,16.91,2137.35,2558.2,1445.04,43.05
hsa-miR-423-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1.89,0.0,1.86,676.29,0.0,437.19,6.98,0.0,4.82,1.42,5.92,12.57,0.0,15.86,0.0,15.04,25.98,4.4,45.6,32.92
hsa-miR-424-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,1.35,0.0,1.29,6.98,1.75,0.0,0.0,4.74,0.0,0.98,0.0,0.0,0.0,2.36,0.0,5.7,5.07
hsa-miR-424-5p,0.0,417.78,0.0,0.0,0.0,0.0,0.0,0.0,390.94,142.04,11.13,12.12,2.73,3.86,20.95,3.5,9.65,2.83,92.36,6.28,0.0,5.95,0.0,3.76,181.85,2.2,0.0,7.6
hsa-miR-425-3p,0.0,3.19,0.0,0.0,0.0,1.35,316.79,719.56,0.0,0.0,458.28,4.04,405.05,6.43,0.0,5.25,2.41,2.83,31.97,278.58,3.92,5.95,18.26,7.52,2.36,0.0,8.55,5.07
hsa-miR-425-5p,331.61,0.0,1.8,0.95,3.11,0.0,0.0,0.0,1.89,320.35,359.94,192.65,7.28,11.57,31.42,1098.81,24.11,26.93,363.53,10.47,4.9,11.89,30.44,13.16,21.26,8.8,182.41,30.39
hsa-miR-4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,4.19,3.92,1.98,3.04,5.64,2.36,0.0,5.7,2.53
hsa-miR-431-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.86,0.0,0.91,1.29,0.0,0.0,0.0,0.0,48.55,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,2.53
hsa-miR-432-5p,1078.4,481.56,1.8,744.72,6.21,2140.89,2325.31,9.29,948.08,909.68,1005.61,301.77,2380.25,1096.82,10.47,3.5,2.41,976.39,264.06,701.68,1731.32,305.3,0.0,1.88,838.41,591.71,912.06,0.0
hsa-miR-433-3p,378.61,3.19,0.0,485.98,826.16,1322.67,211.19,6.64,194.53,377.77,0.0,893.19,304.02,15.43,754.05,937.84,1502.25,245.16,7.1,0.0,240.9,0.0,1564.54,945.35,309.38,1119.63,2.85,0.0
hsa-miR-433-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0
hsa-miR-448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.79,0.0,0.0,0.0
hsa-miR-449a,0.0,0.0,0.0,459.25,0.0,0.0,0.0,0.0,485.37,0.0,20.41,630.49,8.19,12.86,76.8,15.75,21.7,661.79,819.42,555.06,1042.9,0.0,3.04,888.97,2.36,0.0,0.0,1334.69
hsa-miR-450a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,3.71,218.25,2.73,2.57,17.45,0.0,7.23,1.42,42.63,397.96,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0
hsa-miR-451a,13852.04,25.51,7200.51,734.22,944.18,13434.98,108110.48,2422.86,18274.12,8398.69,7441.88,336.8,23806.14,32956.15,2653.14,16503.13,12816.18,8056.3,42395.65,21067.01,25380.24,4317.76,788.36,24314.06,40118.37,5208.79,2046.42,40223.18
hsa-miR-4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,5.39,5.46,5.14,10.47,1.75,9.65,5.67,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,4.04,0.91,5.14,6.98,1.75,4.82,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0
hsa-miR-455-3p,0.0,0.0,0.0,0.0,751.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,684.09,5.7,0.0
hsa-miR-455-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.29,3.49,0.0,0.0,0.0,47.37,0.0,0.0,0.0,3.04,1.88,0.0,0.0,0.0,2.53
hsa-miR-4685-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,3.92,5.95,21.31,9.4,14.17,2.2,31.35,10.13
hsa-miR-4732-3p,2.61,0.0,0.0,1.91,6.21,1.35,741.79,1.33,1.89,0.0,0.0,0.0,0.0,1.29,0.0,92.73,455.74,0.0,2.37,106.82,55.82,142.74,280.03,272.52,165.32,162.77,458.88,402.69
hsa-miR-4732-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,2.53
hsa-miR-4742-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.88,0.0,0.0,2.85,0.0
hsa-miR-4753-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
hsa-miR-4772-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
