miRNA,SRR26990618,SRR26990619,SRR26990620,SRR26990621,SRR26990622,SRR26990623,SRR26990624,SRR26990625,SRR26990626,SRR26990627,SRR26990628,SRR26990629,SRR26990630,SRR26990631,SRR26990632,SRR26990633,SRR26990634,SRR26990635
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.12,0.0,0.0
hsa-miR-190b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.17,0.12,1.1,5.51,0.06,9.88,0.61,0.0,1.58,0.0,0.0,0.88,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,0.86,9.29,5.58,4.13,15.01,0.55,39.54,22.14,1.27,16.98,3.11,0.0,6.17,10.62,22.46,0.1,0.0
hsa-miR-1910-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.29,0.0,0.06,0.1,0.59,0.0,2.72,0.61,0.0,0.39,0.0,0.0,0.88,0.92,0.58,0.0,0.0
hsa-miR-193a-5p,0.0,0.0,1.66,0.36,0.05,0.12,0.06,0.74,1.07,0.17,0.39,0.0,0.0,0.0,0.92,0.0,0.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,0.06,0.0,0.35,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.06,0.0,0.23,0.0,0.0,0.46,0.17,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,0.0,0.0,0.0,0.12,0.1,0.7,0.0,0.49,0.76,0.0,0.0,1.78,0.0,0.0,0.0,0.12,0.1,0.0
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-198,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.15,0.08,0.0,0.0,0.0,0.0,0.69,0.35,0.0,0.0
hsa-miR-19a-3p,0.0,0.29,8.63,0.12,0.0,0.7,0.0,3.95,4.12,0.0,0.79,0.0,0.0,0.29,0.23,0.23,0.0,0.0
hsa-miR-19b-3p,0.0,0.86,14.11,1.15,0.68,5.28,0.67,23.97,10.08,0.0,8.29,0.44,0.0,0.59,4.62,1.96,0.1,0.0
hsa-miR-200a-3p,0.0,0.0,1.99,2.06,2.35,5.28,0.98,8.9,7.48,0.17,3.16,0.0,0.17,1.18,0.23,0.0,0.0,0.0
hsa-miR-200a-5p,0.0,0.0,0.0,2.55,0.99,1.06,0.12,2.97,2.14,0.34,1.18,0.0,0.0,0.59,0.0,0.12,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,2.66,12.26,7.43,19.82,3.36,59.8,20.61,0.08,17.77,4.88,0.0,5.29,2.77,0.46,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.33,5.4,6.12,13.49,3.48,15.32,5.65,0.25,3.16,2.66,0.0,1.76,1.39,0.23,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,5.48,38.18,21.34,47.14,6.23,84.52,31.91,0.08,24.87,11.54,0.17,16.45,3.0,1.38,0.0,0.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.12,0.05,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.0,0.0,1.66,1.34,0.1,0.47,0.06,8.16,4.58,0.0,2.37,1.33,0.0,0.59,1.62,0.92,0.0,0.0
hsa-miR-203a-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.91,0.26,0.0,0.18,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.57,4.15,8.13,6.17,16.89,2.26,42.01,20.92,0.17,7.11,0.44,0.0,27.62,3.46,1.15,0.0,2.67
hsa-miR-20a-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.12,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,0.17,0.0,0.05,0.0,0.0,0.49,0.31,0.0,0.39,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-3p,0.0,0.0,0.17,0.55,0.05,0.35,0.12,0.0,0.46,0.0,0.39,0.0,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-21-5p,0.0,3.16,34.02,46.92,24.48,84.55,13.81,170.51,93.13,0.85,80.15,10.21,0.52,18.22,14.54,2.65,0.0,0.0
hsa-miR-210-3p,0.15,0.0,0.0,0.3,0.1,0.35,0.06,0.25,0.15,0.34,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.0,0.18,0.16,1.06,0.06,2.47,0.31,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,0.0,2.16,0.55,0.26,0.35,0.12,13.34,3.36,0.34,6.71,0.0,0.0,0.88,0.23,0.12,0.0,0.0
hsa-miR-22-5p,0.0,0.0,0.5,0.24,0.21,0.7,0.12,0.49,0.46,0.0,0.39,0.44,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,0.0,0.29,2.16,1.58,1.15,3.99,0.12,3.71,2.6,0.68,1.58,1.33,0.0,0.0,0.23,0.58,0.0,0.0
hsa-miR-221-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,0.0,0.5,0.97,0.78,1.17,0.12,2.22,0.92,0.0,0.39,0.0,0.0,0.29,0.23,0.23,0.0,0.0
hsa-miR-223-3p,0.0,4.89,137.76,13.9,3.03,2.81,2.2,23.48,206.72,1.44,15.4,16.43,0.0,75.51,55.4,33.52,0.29,0.0
hsa-miR-223-5p,0.0,0.29,2.16,0.12,0.0,0.0,0.06,0.0,1.53,0.0,0.39,0.0,0.0,0.0,0.46,0.92,0.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.83,1.64,0.31,2.11,0.37,3.95,2.14,0.0,2.76,0.0,0.0,0.29,0.23,0.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,0.0,0.57,44.65,18.88,9.68,55.0,5.87,175.21,94.51,0.68,46.98,17.76,0.0,85.21,21.01,16.93,0.1,2.07
hsa-miR-23a-5p,0.0,0.0,1.99,0.12,0.05,0.12,0.0,1.24,0.61,0.51,0.0,0.0,0.0,0.0,0.69,1.61,0.0,0.44
hsa-miR-23b-3p,0.0,1.72,7.47,10.32,5.7,28.96,1.77,105.77,31.15,0.59,11.84,3.11,0.0,30.56,6.0,1.96,0.0,1.92
hsa-miR-23b-5p,0.0,0.0,0.0,0.18,0.1,0.23,0.0,1.48,0.15,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.12,0.0,0.12,0.06,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,0.0,0.0,11.78,13.66,2.77,36.0,2.2,55.6,11.45,0.34,9.48,2.66,0.0,2.06,3.69,6.91,0.0,0.0
hsa-miR-25-3p,0.0,4.89,21.74,9.53,7.06,25.68,3.42,16.06,27.48,0.17,5.13,3.55,0.0,14.69,99.96,12.79,0.0,3.55
hsa-miR-25-5p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.49,0.68,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,1.15,0.31,0.0,0.0,0.49,0.0,0.0,0.39,0.0,0.0,0.0,0.23,0.23,0.0,0.0
hsa-miR-26a-5p,0.0,0.0,0.33,0.3,0.16,1.06,0.0,5.93,2.75,0.0,1.18,0.44,0.0,1.76,0.69,0.23,0.0,0.0
hsa-miR-26b-3p,0.0,0.0,0.66,0.61,0.21,0.12,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,0.0,0.5,0.42,0.1,0.47,0.0,1.24,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-27a-3p,0.0,0.0,8.13,3.22,1.1,2.46,0.37,16.8,10.53,0.08,1.97,0.0,0.0,7.64,0.69,0.58,0.0,0.0
hsa-miR-27a-5p,0.0,0.0,0.33,0.06,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
hsa-miR-27b-3p,0.0,0.0,2.66,2.25,1.2,4.22,0.43,16.56,3.21,0.08,1.18,0.0,0.0,1.18,0.0,0.0,0.0,0.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.06,0.1,0.0,0.0,0.74,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,0.0,2.59,1.66,0.97,0.42,1.29,0.31,7.66,3.36,0.0,1.97,0.0,0.0,0.59,0.23,0.69,0.0,0.0
hsa-miR-28-5p,0.0,0.0,0.0,0.85,0.21,1.29,0.18,2.47,2.14,0.08,0.79,0.0,0.0,0.0,0.46,0.23,0.0,0.0
hsa-miR-2861,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.0,0.29,6.97,4.92,4.55,11.14,1.53,28.17,10.08,0.17,4.34,0.0,0.0,2.35,1.39,0.92,0.0,0.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,0.0,1.49,4.55,3.98,11.49,1.53,23.23,9.62,0.0,9.48,4.0,0.17,2.64,0.0,0.35,0.0,0.0
hsa-miR-29c-3p,0.15,0.0,5.64,2.73,1.1,2.81,0.31,19.03,10.38,0.0,1.97,0.44,0.0,1.18,0.46,0.23,0.0,0.0
hsa-miR-29c-5p,0.3,0.0,0.17,0.3,0.1,0.47,0.06,0.25,0.46,0.0,0.39,0.44,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.06,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,0.29,0.66,1.15,1.36,4.1,0.92,11.86,6.41,0.0,6.32,2.66,0.0,2.94,1.39,0.58,0.0,0.0
hsa-miR-30a-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.49,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,0.0,0.83,0.67,0.26,0.7,0.18,1.98,1.83,0.17,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-1-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,0.0,0.0,1.0,0.85,0.78,1.06,0.18,1.98,2.14,0.0,0.39,0.0,0.0,0.29,0.0,0.35,0.0,0.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,0.0,0.0,0.17,0.06,0.21,0.82,0.12,0.99,0.92,0.0,0.39,0.0,0.0,0.88,0.46,0.0,0.0,0.0
hsa-miR-30e-3p,0.0,0.0,1.16,1.88,0.84,1.88,0.49,18.78,8.7,0.0,2.76,0.0,0.0,1.18,0.23,0.58,0.0,0.0
hsa-miR-30e-5p,0.0,0.0,1.33,0.12,0.05,0.23,0.0,0.25,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-31-3p,0.0,0.0,0.0,1.03,0.42,0.23,0.31,1.24,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-31-5p,0.0,0.0,0.33,0.79,0.37,0.47,0.24,0.74,0.31,0.0,0.0,0.44,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-3121-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.17,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.18,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.15,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.3,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.46,4.26,3.47,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.12,0.1,0.12,0.06,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,0.57,0.17,0.3,0.16,0.59,0.18,0.74,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,0.91,0.0,0.5,1.46,0.68,1.06,0.31,5.44,1.68,1.01,3.55,0.89,1.22,0.88,4.62,1.96,0.1,0.0
hsa-miR-320b,0.46,0.0,0.0,0.97,0.05,0.47,0.31,0.74,0.61,2.11,1.18,0.0,0.87,0.59,2.77,0.46,0.29,0.0
hsa-miR-320c,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.49,0.0,0.08,0.0,0.0,0.17,0.0,0.0,0.0,0.1,0.0
hsa-miR-320d,0.0,0.0,0.0,0.18,0.1,0.0,0.18,0.0,0.0,1.1,0.0,0.0,0.0,0.29,0.0,0.0,0.1,0.0
hsa-miR-320e,1.67,0.86,0.0,3.16,0.99,0.47,0.61,1.24,0.46,13.77,1.97,0.0,0.0,0.0,7.39,7.83,6.94,0.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.33,0.0,0.1,0.23,0.06,0.99,0.0,0.0,0.0,0.0,0.0,0.59,0.23,0.0,0.0,0.0
hsa-miR-324-5p,0.0,0.0,0.17,0.61,0.31,1.88,0.0,6.67,0.46,0.17,1.18,0.0,0.0,0.0,1.15,0.35,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,0.0,0.5,0.0,0.05,0.82,0.06,0.74,1.07,0.0,0.0,1.33,0.0,0.88,0.0,0.0,0.0,0.0
hsa-miR-328-5p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-5p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.18,0.05,0.59,0.12,0.49,0.46,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.66,0.06,0.16,1.99,0.0,8.9,2.6,0.0,3.55,0.0,0.0,1.18,0.0,0.12,0.0,0.0
hsa-miR-338-3p,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.17,0.24,0.21,0.0,0.0,1.24,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.1,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,0.0,0.17,0.18,0.1,0.12,0.0,0.49,0.46,0.0,0.0,0.0,0.0,0.29,0.0,0.23,0.0,0.0
hsa-miR-340-5p,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-342-3p,0.15,0.29,1.33,1.34,1.52,2.93,0.55,8.16,3.97,0.0,3.95,0.44,0.0,2.06,0.0,0.46,0.0,0.0
hsa-miR-342-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,0.0,0.33,0.3,0.16,1.06,0.18,0.74,0.31,0.0,0.39,0.0,0.0,0.29,0.23,0.12,0.0,0.0
hsa-miR-34a-3p,0.0,0.0,0.17,0.36,0.1,0.0,0.12,0.49,0.46,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,0.0,0.0,0.33,0.97,0.52,1.76,0.37,0.99,0.61,0.17,0.0,0.0,0.0,0.0,0.46,0.23,0.1,0.0
hsa-miR-34b-3p,0.0,0.0,0.66,2.91,6.38,26.27,2.51,15.07,7.33,0.0,1.97,0.44,0.0,8.23,0.0,0.58,0.0,0.0
hsa-miR-34b-5p,0.0,0.0,0.0,0.42,0.68,2.93,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.66,3.89,7.06,25.33,3.06,22.24,3.21,0.0,0.0,0.0,0.0,3.23,0.0,0.12,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,2.0,2.77,11.84,0.92,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.05,0.12,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.17,0.12,0.05,0.47,0.12,1.48,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
