miRNA,SRR18439762
hsa-mir-4737-5p,0.06
hsa-miR-6878-3p,0.06
hsa-mir-3176-3p,0.06
hsa-miR-6824-5p,0.06
hsa-miR-7111-3p,0.06
hsa-miR-5094,0.06
hsa-miR-7155-3p,0.13
hsa-miR-7975,0.13
hsa-miR-3136-5p,0.13
hsa-miR-3146,0.06
hsa-mir-7851-3p,0.06
hsa-miR-10395-5p,0.06
hsa-miR-937-5p,0.06
hsa-miR-202-3p,0.06
hsa-miR-6501-3p,0.06
hsa-miR-4284,0.06
hsa-mir-3908-5p,0.13
hsa-miR-7114-5p,0.06
hsa-miR-187-3p,0.06
hsa-miR-4755-5p,0.06
hsa-mir-3199-2-5p,0.06
hsa-miR-6884-5p,0.06
hsa-mir-1248-5p,0.06
hsa-miR-4425,0.06
hsa-miR-6827-5p,0.13
hsa-miR-616-5p,0.13
hsa-miR-584-3p,0.06
hsa-miR-7109-5p,0.06
hsa-mir-3137-5p,0.06
hsa-miR-3143,0.06
hsa-miR-1234-3p,0.06
hsa-miR-6802-5p,0.06
hsa-miR-182-3p,0.06
hsa-miR-4741,0.06
hsa-mir-1256-5p,0.06
hsa-mir-5689-5p,0.13
hsa-miR-11401,0.06
hsa-miR-6823-5p,0.06
hsa-miR-4709-5p,0.13
hsa-mir-107-3p,0.06
hsa-miR-3944-5p,0.13
hsa-miR-548az-5p,0.06
hsa-miR-3960,0.06
hsa-miR-4765,0.06
hsa-mir-643-3p,0.06
hsa-miR-98-3p,0.06
hsa-miR-450b-3p,0.06
hsa-miR-5695,0.06
hsa-mir-4748-5p,0.06
hsa-miR-1185-1-3p,0.06
hsa-miR-380-5p,0.06
hsa-miR-4747-3p,0.06
hsa-miR-1229-3p,0.13
hsa-miR-521,0.13
hsa-mir-3143-5p,0.06
hsa-miR-4488,0.06
hsa-mir-3133-5p,0.06
hsa-miR-9898,0.13
hsa-miR-3175,0.06
hsa-miR-202-5p,0.06
hsa-mir-548ba-5p,0.06
hsa-miR-3129-3p,0.06
hsa-miR-3184-5p,0.06
hsa-miR-1914-5p,0.13
hsa-mir-4453-5p,0.06
hsa-miR-6734-5p,0.25
hsa-miR-550a-3p,0.06
hsa-miR-6737-3p,0.06
hsa-miR-6866-3p,0.06
hsa-miR-6763-5p,0.06
hsa-mir-1283-2-5p,0.06
hsa-miR-5708,0.06
hsa-miR-122b-5p,0.06
hsa-miR-4710,0.06
hsa-miR-1248,0.06
hsa-miR-217-3p,0.06
hsa-miR-8485,0.19
hsa-mir-8075-3p,0.06
hsa-miR-4781-3p,0.06
hsa-miR-3939,0.06
hsa-miR-196b-3p,0.06
hsa-miR-181d-3p,0.13
hsa-miR-4690-3p,0.06
hsa-miR-23c,0.06
hsa-miR-520a-3p,0.06
hsa-miR-609,0.06
hsa-mir-940-3p,0.06
hsa-miR-188-3p,0.06
hsa-miR-611,0.06
hsa-miR-4728-5p,0.06
hsa-miR-4680-5p,0.06
hsa-miR-6819-5p,0.06
hsa-miR-4762-5p,0.06
hsa-miR-3664-5p,0.06
hsa-miR-891a-5p,0.06
hsa-miR-4497,0.06
hsa-miR-545-3p,0.06
hsa-miR-3918,0.06
hsa-miR-885-5p,0.13
hsa-miR-431-3p,0.06
hsa-miR-6860,0.06
hsa-miR-3679-5p,0.06
hsa-miR-6859-5p,0.06
hsa-miR-4519,0.06
hsa-miR-3929,0.06
hsa-miR-5188,0.06
hsa-miR-6751-3p,0.06
hsa-miR-548ab,0.06
hsa-miR-3148,0.19
hsa-miR-4431,0.06
hsa-miR-3064-3p,0.06
hsa-miR-6852-5p,0.06
hsa-miR-3149,0.13
hsa-miR-6716-3p,0.06
hsa-miR-6802-3p,0.06
hsa-miR-659-3p,0.06
hsa-mir-5695-3p,0.06
hsa-miR-6845-5p,0.06
hsa-mir-6721-5p,0.06
hsa-miR-486-5p,0.06
hsa-miR-4671-5p,0.06
hsa-miR-3131,0.06
hsa-miR-6735-3p,0.06
hsa-mir-4470-3p,0.06
hsa-mir-1286-3p,0.06
hsa-miR-760,0.06
hsa-miR-219b-3p,0.06
hsa-miR-2467-5p,0.06
hsa-miR-3074-3p,0.13
hsa-miR-154-5p,0.06
hsa-miR-636,0.06
hsa-miR-4424,0.06
hsa-miR-1286,0.06
hsa-miR-1291,0.06
hsa-miR-5193,0.06
hsa-miR-4489,0.06
hsa-miR-4470,0.06
hsa-miR-3065-3p,0.06
hsa-miR-1294,0.06
hsa-miR-6735-5p,0.06
hsa-miR-2276-3p,0.06
hsa-miR-499b-5p,0.06
hsa-miR-4766-5p,0.06
hsa-miR-3173-5p,0.06
