miRNA,ERR3404462,ERR3404463,ERR3404464,ERR3404465,ERR3404466,ERR3404467,ERR3404468,ERR3404469,ERR3404470,ERR3404471,ERR3404472,ERR3404473,ERR3404474,ERR3404475,ERR3404476,ERR3404477,ERR3404478,ERR3404479,ERR3404480,ERR3404481,ERR3404482,ERR3404483,ERR3404484,ERR3404485,ERR3404486,ERR3404487,ERR3404488,ERR3404489,ERR3404490,ERR3404491,ERR3404492,ERR3404493,ERR3404494,ERR3404495,ERR3404496,ERR3404497,ERR3404498,ERR3404499,ERR3404500,ERR3404501,ERR3404502,ERR3404503,ERR3404504,ERR3404505,ERR3404506,ERR3404507,ERR3404508,ERR3404509,ERR3404510,ERR3404511,ERR3404512,ERR3404513,ERR3404514,ERR3404515,ERR3404516,ERR3404517,ERR3404518,ERR3404519,ERR3404520,ERR3404521,ERR3404522,ERR3404523,ERR3404524,ERR3404525,ERR3404526,ERR3404527,ERR3404528,ERR3404529
hsa-miR-214-5p,2.15,1.04,4.59,5.25,3.42,1.25,2.82,1.67,3.51,0.0,0.42,13.84,0.0,0.0,9.75,2.74,1.18,4.37,3.11,4.21,5.59,1.61,0.0,11.87,0.43,0.4,1.3,8.08,4.16,2.88,1.69,3.34,1.39,5.26,0.0,1.68,0.65,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,1.92,3.09,0.0,0.0,1.33,0.0,3.18,0.0,0.0,1.32,1.14,1.27,1.51,0.0,2.68,0.97,0.87,0.81,0.59,0.0,0.0,0.0,1.04
hsa-miR-215-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,225.19,219.27,129.73,97.56,134.1,142.6,95.88,72.1,176.89,96.46,77.16,111.51,80.73,86.44,414.58,272.91,85.96,102.68,69.98,70.99,222.72,202.21,195.24,220.32,169.45,211.46,222.87,324.94,532.47,562.37,462.29,375.85,76.12,128.37,152.64,180.94,124.52,109.93,170.73,111.65,17.53,3.19,2.23,17.13,2.51,4.81,10.8,3.45,1.39,7.98,6.68,4.24,7.2,0.0,2.65,7.97,20.29,19.65,13.21,52.23,5.82,5.21,8.89,8.26,2.62,7.05,8.9,14.52
hsa-miR-216a-3p,0.0,0.52,0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.21,1.12,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.35,1.04,0.58,0.94,1.0,0.0,0.44,0.35,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.36,2.85,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.84,0.37,0.0,0.64,4.06,0.0,0.0,0.44,0.0,0.0,0.59,0.64,0.0,0.0,0.43,0.0,1.3,2.81,2.6,0.0,2.64,2.0,1.11,0.44,0.35,2.1,0.33,0.29,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,1.8,1.04,0.33,0.93,4.79,2.74,2.82,0.95,0.59,8.77,1.48,5.24,0.0,1.59,0.0,1.64,0.39,0.87,2.59,2.41,1.77,0.32,0.68,5.28,0.87,0.0,12.96,16.16,7.8,0.58,16.94,19.04,0.56,0.88,0.71,1.26,2.28,0.0,1.11,0.48,0.0,3.19,2.23,0.0,0.0,0.0,1.54,0.0,4.18,0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.34,0.97,0.0,0.81,0.0,0.0,0.0,0.0,4.15
hsa-miR-217-5p,0.0,4.4,0.98,2.16,0.0,0.5,0.56,0.48,0.0,0.0,0.84,0.0,2.72,0.32,0.81,1.1,0.79,0.0,2.59,0.6,1.18,0.0,2.71,1.32,2.61,0.4,2.85,5.62,4.68,2.88,3.01,5.35,1.11,2.19,0.35,0.42,0.33,0.87,1.11,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,1.04
hsa-miR-218-1-3p,0.0,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.44,0.0,0.42,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,8.26,13.2,11.47,5.25,6.16,6.73,6.2,9.31,11.13,5.26,5.9,17.96,9.07,11.8,8.94,3.84,9.86,5.24,11.4,0.6,12.65,11.27,12.88,10.55,8.69,19.66,9.07,8.08,28.6,23.65,5.08,8.35,6.11,14.46,42.3,47.97,4.55,5.8,2.21,3.33,12.85,25.51,0.0,1.56,0.0,1.92,23.15,4.6,4.18,3.32,4.77,7.41,4.8,2.79,17.21,6.83,22.83,24.18,0.0,2.68,2.91,9.54,11.32,13.57,19.19,14.1,11.44,18.66
hsa-miR-219a-1-3p,3.95,5.44,3.93,5.25,0.0,1.0,4.51,3.34,1.17,3.51,2.95,4.12,0.91,0.96,3.25,2.19,2.37,3.93,5.18,0.6,3.82,3.86,7.46,3.08,4.34,4.01,3.11,5.62,4.16,5.19,5.08,4.34,3.33,3.5,5.29,5.47,2.28,3.19,2.21,7.13,0.0,3.19,0.0,4.67,0.0,1.92,0.0,0.0,1.39,0.0,0.95,2.12,1.6,0.0,1.32,2.28,1.27,0.0,0.0,0.0,2.91,2.6,0.0,1.18,2.62,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.68,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,1.39,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,2494.35,2706.62,5607.81,4921.91,3274.49,4057.17,3183.62,3495.13,2922.77,2239.62,3198.84,1817.79,1994.63,2017.8,2754.96,2706.67,2524.73,2796.42,3171.26,2718.8,3103.95,3684.81,2914.42,3537.02,3234.39,3780.21,3791.14,4771.86,8242.29,5377.4,3490.14,3011.78,3894.99,4173.05,3983.1,3539.69,3519.12,3573.72,5897.5,8188.95,1602.12,1374.58,759.79,1288.05,477.69,2035.58,1081.89,1982.92,1038.99,2306.85,2447.48,2328.29,2625.78,1477.92,1931.71,1503.89,1575.22,995.91,372.42,910.65,1901.25,1854.25,1287.16,1476.51,2620.4,1427.91,1899.35,2270.64
hsa-miR-22-5p,108.82,126.33,196.89,198.51,101.26,129.89,133.38,127.01,146.43,77.17,151.58,55.01,48.98,81.66,102.43,94.26,124.6,91.76,207.86,131.16,140.34,154.55,128.13,153.48,128.18,157.29,138.39,201.99,301.59,196.11,118.4,111.92,162.24,188.83,117.04,98.89,129.72,125.88,263.55,312.15,96.99,95.68,37.99,54.51,25.05,87.54,37.04,129.97,50.14,120.36,136.45,102.75,179.16,68.45,80.76,97.91,87.51,51.38,39.62,24.11,114.4,105.86,60.64,65.5,152.65,72.28,111.88,102.65
hsa-miR-221-3p,362.03,192.87,320.72,383.12,197.04,206.92,679.3,569.63,286.42,147.32,595.79,81.2,498.88,600.62,199.16,212.63,486.57,261.73,287.17,187.11,645.5,654.6,599.29,513.2,529.65,444.99,363.07,621.78,1051.93,462.01,214.96,180.07,1400.47,1182.47,628.89,437.2,1058.6,687.71,739.26,645.2,743.22,778.19,404.47,585.62,277.26,1230.39,407.45,1123.73,534.81,1376.53,1440.82,853.78,1570.03,578.32,504.44,547.59,889.07,226.69,206.02,222.3,1081.99,886.78,642.77,624.95,2223.5,1431.43,953.49,777.62
hsa-miR-221-5p,17.6,8.8,14.09,12.66,7.53,8.73,25.66,20.53,11.71,3.51,12.23,2.62,7.26,4.47,6.5,10.41,24.84,6.55,6.74,7.82,26.77,18.03,15.59,10.99,23.46,19.26,8.03,13.35,21.32,9.81,4.89,7.35,34.17,15.33,26.79,16.83,29.26,16.24,13.26,7.13,64.27,31.89,35.75,49.84,17.54,89.47,32.41,75.91,44.57,87.78,109.73,91.1,90.38,40.51,43.69,36.43,76.1,22.67,23.77,28.12,76.59,52.93,74.38,75.54,70.66,47.6,47.04,43.55
hsa-miR-222-3p,585.79,511.03,583.78,531.31,448.14,459.72,1146.84,787.12,791.9,426.18,498.6,244.34,224.95,255.18,617.81,477.87,588.3,522.14,443.71,449.42,540.18,625.94,906.39,662.72,775.14,667.28,401.17,553.63,1278.64,643.12,202.16,175.39,663.98,870.1,865.08,792.77,740.63,588.51,967.45,739.74,3303.58,2946.9,1566.5,2339.36,830.12,5357.34,1932.28,5082.68,2279.92,5986.9,6399.72,3659.8,5857.82,2929.3,1991.29,2394.15,3221.46,1490.08,948.23,1485.16,4414.26,4198.75,4633.62,5251.59,4457.47,1648.26,1956.56,2298.64
hsa-miR-222-5p,0.0,0.0,0.66,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.68,1.32,0.0,0.4,0.0,0.35,0.52,0.0,0.38,0.0,0.28,0.44,0.0,0.0,0.33,0.0,0.0,1.9,0.0,0.0,0.0,1.56,0.84,0.96,4.63,0.0,0.0,1.33,0.0,0.0,1.6,0.0,3.97,0.0,2.54,0.0,0.0,0.0,0.0,1.74,0.81,0.59,0.0,0.0,0.0,0.0
hsa-miR-223-3p,167.73,43.23,48.48,64.83,37.63,33.16,154.25,124.38,50.37,33.32,82.64,13.84,161.46,125.67,36.58,28.5,164.42,63.36,28.51,66.18,199.18,116.56,73.22,73.0,128.18,92.29,72.3,121.19,75.4,31.15,39.34,21.38,432.28,161.66,110.69,51.76,386.57,136.03,22.1,9.5,442.89,331.69,212.29,289.69,100.22,391.53,236.13,437.07,194.98,444.21,382.63,243.63,463.89,182.99,198.6,153.69,116.68,63.47,73.96,115.17,433.38,275.93,92.17,122.75,1184.59,587.03,311.47,342.15
hsa-miR-223-5p,1945.2,694.32,912.36,1235.19,1111.79,648.69,2262.94,2015.91,1027.95,799.74,1290.03,696.73,3168.36,2486.36,934.85,661.46,1909.61,1458.51,1504.77,1815.14,1664.07,1044.85,1519.92,1391.85,2063.86,1244.29,1210.5,1368.26,1792.91,1622.51,491.09,450.35,3126.27,2475.35,1636.39,1216.93,1917.57,1021.27,1454.76,868.5,1281.93,1355.45,341.9,524.88,260.56,1076.47,523.2,1172.04,621.16,1274.78,1070.6,755.26,1282.9,635.59,622.28,685.34,613.85,169.26,174.33,286.59,1136.29,1013.46,1104.44,1168.46,1211.63,331.42,507.26,379.48
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,1.04
hsa-miR-224-5p,135.4,28.48,22.93,29.02,28.05,36.9,94.75,74.49,48.03,28.06,45.12,19.83,66.22,83.89,22.76,25.21,109.62,59.42,88.12,71.59,59.73,68.26,156.6,90.59,73.0,72.63,31.88,54.1,155.48,55.37,53.65,43.77,110.57,108.65,55.7,53.86,150.86,104.42,53.04,14.73,619.35,615.53,113.97,151.08,178.72,933.13,237.68,874.14,229.8,1044.03,831.09,421.59,735.83,305.92,135.05,133.2,863.71,208.55,137.35,158.02,661.22,534.5,294.3,292.12,527.74,211.54,326.73,222.92
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.68,0.44,0.0,0.0,0.0,0.35,1.56,1.15,0.0,0.0,0.0,0.44,0.71,0.0,0.0,0.87,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,1.18,0.0,0.0,0.0,0.0
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.52,0.0,0.0,0.0,0.38,0.0,0.0,0.44,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,1.04,0.0,0.31,0.0,0.0,0.56,0.24,0.0,0.0,1.26,0.0,0.0,0.32,0.0,0.55,0.39,0.0,0.52,0.0,0.29,0.0,0.0,0.0,0.87,0.0,1.04,0.35,1.04,1.15,0.19,0.0,0.0,0.44,0.0,0.42,0.65,0.29,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.96,0.0,1.15,4.18,1.99,0.0,0.0,3.2,0.0,1.32,1.14,0.0,0.0,0.0,2.68,1.94,0.0,0.81,0.0,3.49,0.0,0.0,1.04
hsa-miR-2278,0.0,0.52,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,5.39,3.11,5.9,6.79,5.47,2.49,17.77,16.47,2.93,5.26,12.86,0.0,9.98,3.83,3.25,5.48,11.43,7.43,3.63,2.41,12.95,12.56,8.81,5.28,10.86,9.63,4.66,10.19,12.48,3.46,2.45,2.0,19.45,19.28,12.34,9.68,22.11,12.18,4.97,7.13,1.17,6.38,8.94,1.56,2.51,9.62,12.35,11.5,1.39,7.31,9.54,5.3,12.8,4.19,7.94,7.97,10.15,6.04,0.0,0.0,7.76,6.07,4.85,6.49,23.55,7.05,3.81,6.22
hsa-miR-2355-5p,0.36,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.44,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1.31,0.0,0.0,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,1.27,0.0
hsa-miR-23a-3p,684.2,392.47,361.67,479.75,141.63,153.32,483.04,506.84,345.58,110.49,736.83,133.21,933.37,1077.8,139.82,95.36,527.97,260.85,341.07,338.72,649.33,549.95,338.29,336.42,386.7,385.6,248.27,418.38,474.75,382.99,280.84,178.4,1284.62,725.08,322.91,219.23,815.41,505.27,235.92,176.74,225.54,207.3,149.72,199.36,61.8,242.42,141.99,243.84,153.2,312.54,240.45,204.44,251.94,128.51,170.8,144.58,247.32,89.16,36.98,92.4,251.11,177.88,130.98,118.03,507.68,333.18,270.79,305.86
hsa-miR-23a-5p,9.7,4.66,8.52,6.48,3.42,7.73,7.33,1.91,11.71,1.75,14.34,6.74,1.81,2.55,5.69,11.51,3.94,7.86,8.29,9.63,10.59,9.66,16.95,6.16,5.65,4.01,1.81,0.35,13.52,11.54,0.75,0.0,4.72,10.51,6.35,3.37,7.48,2.03,9.95,13.3,10.52,12.76,0.0,6.23,1.67,8.66,0.0,6.9,2.79,17.29,11.45,14.83,6.4,6.98,17.21,9.11,6.34,7.56,2.64,1.34,5.82,8.68,12.94,15.34,13.08,8.81,8.9,19.7
hsa-miR-23b-3p,157.31,86.47,19.66,21.61,10.26,66.07,117.87,13.85,12.3,40.34,145.68,47.9,126.99,17.86,0.81,4.38,133.67,28.4,162.76,24.67,52.37,16.1,23.05,132.81,96.89,12.84,140.72,139.46,203.31,48.45,99.38,41.43,35.0,139.76,17.63,47.97,168.09,116.31,71.83,19.0,57.26,51.03,40.22,43.61,12.53,40.4,27.78,40.26,20.89,60.51,36.26,44.49,57.59,27.94,23.83,25.05,64.68,21.16,15.85,38.84,66.9,40.78,30.72,20.06,101.19,72.28,137.3,89.17
hsa-miR-23b-5p,3.23,4.14,6.55,2.16,2.05,5.24,8.18,6.92,16.99,3.51,5.27,7.48,2.72,8.61,3.25,2.19,3.55,5.68,17.11,8.42,4.41,3.54,8.81,4.84,3.48,4.01,11.66,11.59,20.8,13.27,9.6,7.68,7.5,13.14,11.28,15.57,8.13,2.32,7.74,10.45,8.18,12.76,4.47,3.11,4.18,34.63,0.0,6.9,2.79,16.62,15.27,8.47,12.0,8.38,6.62,9.11,13.95,4.53,13.21,2.68,7.76,12.15,12.13,21.83,8.72,3.53,6.36,10.37
hsa-miR-23c,0.0,0.0,0.33,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.72,2.85,2.29,4.94,2.74,8.73,3.38,5.01,19.33,0.0,6.54,4.86,0.0,0.96,0.81,0.55,2.76,0.0,10.37,5.41,0.88,3.54,5.42,2.64,3.48,10.83,8.55,14.75,6.76,2.88,3.76,11.69,0.56,0.88,3.53,0.84,1.3,1.16,2.76,6.18,12.85,6.38,11.17,28.03,6.68,4.81,6.17,12.65,13.93,10.64,6.68,6.36,9.6,1.4,5.3,15.94,19.02,13.6,0.0,5.36,6.79,9.54,4.04,9.44,4.36,5.29,16.53,4.15
hsa-miR-24-2-5p,105.23,92.16,92.71,87.68,86.21,88.25,177.09,150.41,196.22,87.69,87.91,43.03,30.84,52.95,117.87,88.23,121.84,77.34,133.22,106.49,161.82,131.05,193.21,175.03,177.27,149.67,124.91,154.21,248.03,218.6,81.13,65.15,176.97,187.51,145.24,116.14,150.86,88.18,98.35,81.72,74.79,47.84,69.27,118.37,30.9,127.95,78.71,110.42,77.99,128.34,154.58,131.35,118.37,62.86,94.0,63.75,129.37,78.58,15.85,95.08,113.43,110.2,107.53,135.73,173.59,38.78,101.71,118.2
hsa-miR-24-3p,3283.07,2047.5,2545.1,2357.07,4277.5,3109.31,4890.21,1190.35,5854.33,3823.31,5151.07,1518.44,879.85,2929.73,1885.14,86.04,4631.1,1760.87,2479.27,3317.43,1657.89,3925.33,4703.48,79.16,3412.1,3804.28,1653.65,5069.75,1985.83,3805.65,2368.86,1960.41,8512.3,3218.4,3100.39,4662.78,2997.3,4894.61,3900.73,3141.88,775.94,5485.57,2710.65,3817.42,1584.24,7306.34,665.19,7545.23,2637.86,7822.27,1269.07,3634.38,7086.33,3640.32,4191.78,4392.13,2811.8,2315.22,824.09,1376.68,6369.8,6230.01,4250.38,4666.18,104.68,1838.65,3283.81,3667.25
hsa-miR-2467-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,21276.9,29340.72,22319.53,24268.43,10179.92,14561.07,16100.01,20569.45,11560.47,9640.7,17407.96,6846.83,5861.43,9453.29,12036.77,14900.11,22967.39,18592.27,15531.83,9831.36,21209.82,21839.36,8411.07,10559.6,13471.14,14905.76,10350.02,9651.92,11138.61,11223.16,7190.34,4859.27,20521.2,14550.25,9701.99,8546.68,17539.36,20614.78,3542.15,5530.72,3283.71,3058.52,2759.81,3462.31,1096.53,4154.85,4025.07,3432.16,2948.44,4051.78,3780.48,4170.37,4054.25,3323.22,4116.31,3024.85,4493.55,2650.71,787.11,1964.58,3052.08,3259.04,2416.66,2519.28,4403.38,2215.9,3035.9,4351.55
hsa-miR-25-5p,22.63,38.31,23.59,24.39,15.05,15.21,16.64,11.94,12.89,14.03,11.17,6.74,9.07,5.74,13.82,20.28,7.1,13.55,14.0,19.85,14.42,22.54,18.98,18.03,19.55,14.45,10.63,7.03,23.4,29.42,6.21,5.35,12.5,12.71,15.16,15.57,7.15,17.69,7.18,17.1,8.18,15.95,8.94,7.79,2.51,19.24,9.26,8.05,29.25,9.97,4.77,10.59,10.4,11.18,17.21,9.11,2.54,4.53,5.28,6.7,12.6,19.96,21.83,9.44,13.96,8.81,7.63,16.59
hsa-miR-2681-5p,0.0,0.0,0.0,0.31,0.0,0.25,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
