miRNA,ERR7015676,ERR7015677,ERR7015678,ERR7015679,ERR7015680,ERR7015681,ERR7015682,ERR7015683,ERR7015684,ERR7015685,ERR7015686,ERR7015687
hsa-miR-487a-3p,0.0,0.0,0.9,0.0,0.0,1.19,0.0,1.15,4.38,2.9,0.0,0.0
hsa-miR-487a-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-miR-487b-3p,4.69,2.94,4.51,1.31,3.38,0.0,4.57,3.46,13.14,5.79,3.19,1.32
hsa-miR-487b-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,14.06,8.82,6.32,5.25,3.38,7.14,7.62,15.0,20.43,10.13,3.19,1.32
hsa-miR-490-5p,1.56,1.47,8.12,0.0,1.13,1.19,0.0,6.92,2.92,0.0,0.0,0.0
hsa-miR-491-5p,0.0,0.0,0.0,2.62,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0
hsa-miR-493-3p,4.69,0.0,2.71,3.94,2.25,3.57,1.52,4.61,7.3,17.37,6.39,3.95
hsa-miR-493-5p,32.8,20.59,52.36,10.5,19.14,22.62,21.33,28.84,55.46,75.28,29.54,18.43
hsa-miR-494-3p,49.97,23.53,47.85,38.05,21.4,23.81,48.75,66.9,70.05,149.11,43.12,34.22
hsa-miR-494-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-495-3p,9.37,8.82,5.42,3.94,6.76,13.09,6.09,15.0,10.22,41.98,5.59,3.95
hsa-miR-496,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-497-5p,0.0,1.47,2.71,0.0,1.13,0.0,0.0,3.46,1.46,0.0,0.8,1.32
hsa-miR-499a-5p,0.0,0.0,0.0,0.0,2.25,0.0,0.0,3.46,0.0,10.13,0.0,0.0
hsa-miR-5004-5p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,1.56,2.94,3.61,2.62,1.13,0.0,3.05,0.0,1.46,4.34,0.0,0.0
hsa-miR-500b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-500b-5p,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,0.0,1.47,5.42,0.0,0.0,0.0,4.57,1.15,0.0,2.9,0.0,0.0
hsa-miR-501-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0
hsa-miR-5010-5p,0.0,0.0,0.0,1.31,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,0.0,0.0,0.0,3.94,0.0,3.57,0.0,1.15,1.46,0.0,0.0,1.32
hsa-miR-503-5p,7.81,5.88,16.25,5.25,2.25,3.57,12.19,8.07,7.3,39.09,3.19,9.21
hsa-miR-505-3p,4.69,2.94,9.93,2.62,3.38,0.0,1.52,5.77,10.22,4.34,1.6,1.32
hsa-miR-505-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5088-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0
hsa-miR-516a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0
hsa-miR-5195-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-532-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.46,4.34,0.0,0.0
hsa-miR-532-5p,4.69,5.88,4.51,2.62,1.13,3.57,7.62,6.92,16.05,36.19,2.4,0.0
hsa-miR-539-3p,1.56,0.0,3.61,1.31,1.13,0.0,1.52,4.61,0.0,4.34,2.4,1.32
hsa-miR-541-3p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-541-5p,0.0,1.47,1.81,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.8,5.26
hsa-miR-542-3p,0.0,0.0,1.81,0.0,1.13,5.95,1.52,4.61,1.46,4.34,0.0,0.0
hsa-miR-543,31.23,11.77,22.57,17.06,7.88,29.76,19.8,21.92,21.89,56.46,14.37,5.26
hsa-miR-544b,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548bc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-miR-548e-3p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0
hsa-miR-548h-5p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-548i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-548p,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548s,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-549a-5p,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-557,0.0,1.47,0.0,0.0,0.0,1.19,3.05,0.0,0.0,0.0,0.8,0.0
hsa-miR-5588-5p,3.12,39.71,61.39,5.25,23.65,4.76,4.57,17.3,83.19,7.24,1.6,0.0
hsa-miR-561-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.52,2.31,0.0,0.0,0.0,0.0
hsa-miR-574-3p,12.49,5.88,8.12,1.31,1.13,3.57,4.57,9.23,7.3,10.13,0.8,2.63
hsa-miR-574-5p,17.18,17.65,27.08,15.74,6.76,16.66,27.42,34.61,56.92,34.74,6.39,10.53
hsa-miR-576-3p,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-576-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,3.95
hsa-miR-577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-579-5p,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-582-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.8,0.0
hsa-miR-582-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
hsa-miR-584-5p,12.49,4.41,9.03,2.62,1.13,5.95,6.09,11.54,11.68,5.79,0.0,0.0
hsa-miR-589-5p,0.0,0.0,0.0,0.0,2.25,0.0,9.14,1.15,10.22,1.45,2.4,1.32
hsa-miR-590-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0
hsa-miR-590-5p,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-592,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-598-3p,3.12,2.94,3.61,1.31,5.63,2.38,0.0,5.77,2.92,0.0,0.8,1.32
hsa-miR-598-5p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-602,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6084,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-615-3p,6.25,1.47,6.32,3.94,1.13,8.33,7.62,9.23,5.84,17.37,4.79,5.26
hsa-miR-615-5p,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-616-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0
hsa-miR-619-5p,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,2.9,0.0,0.0
hsa-miR-624-5p,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-miR-625-3p,1.56,1.47,0.9,0.0,0.0,0.0,1.52,0.0,1.46,0.0,0.0,0.0
hsa-miR-628-3p,0.0,0.0,4.51,0.0,0.0,0.0,3.05,1.15,1.46,0.0,0.0,1.32
hsa-miR-628-5p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-629-5p,6.25,0.0,2.71,0.0,3.38,2.38,1.52,2.31,7.3,15.92,2.4,0.0
hsa-miR-641,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6501-5p,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6511a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-6511b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,1.45,0.0,0.0
hsa-miR-6513-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0
hsa-miR-6516-5p,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-652-3p,3.12,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,1.6,0.0
hsa-miR-6529-5p,23.43,14.71,28.89,61.66,28.15,21.43,44.18,36.91,65.68,72.38,24.75,21.06
hsa-miR-653-3p,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-654-3p,7.81,2.94,10.83,2.62,3.38,9.52,4.57,10.38,13.14,46.33,6.39,2.63
hsa-miR-654-5p,0.0,1.47,0.9,1.31,0.0,0.0,3.05,0.0,0.0,4.34,0.8,0.0
hsa-miR-655-3p,1.56,2.94,0.9,1.31,0.0,0.0,1.52,3.46,0.0,1.45,1.6,0.0
hsa-miR-656-3p,1.56,2.94,1.81,0.0,0.0,4.76,1.52,1.15,1.46,13.03,0.8,3.95
hsa-miR-659-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-660-3p,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-660-5p,1.56,10.3,9.93,1.31,9.01,9.52,7.62,3.46,5.84,11.58,3.19,9.21
hsa-miR-663a,0.0,0.0,0.0,0.0,1.13,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-663b,0.0,0.0,0.0,0.0,0.0,2.38,15.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-664a-3p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,4.61,0.0,1.45,0.0,0.0
hsa-miR-664a-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
hsa-miR-665,9.37,11.77,18.06,13.12,5.63,5.95,19.8,12.69,11.68,0.0,2.4,0.0
hsa-miR-668-3p,3.12,0.0,0.9,0.0,1.13,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-670-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-671-3p,0.0,1.47,0.0,0.0,0.0,3.57,3.05,2.31,1.46,0.0,0.0,0.0
hsa-miR-671-5p,0.0,2.94,6.32,7.87,0.0,1.19,0.0,2.31,1.46,1.45,0.0,1.32
hsa-miR-6734-5p,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6746-3p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6757-5p,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6767-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-6768-5p,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6773-5p,1.56,0.0,0.0,0.0,0.0,0.0,4.57,0.0,0.0,1.45,0.8,0.0
hsa-miR-6779-5p,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-6793-5p,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6797-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-6802-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0
hsa-miR-6835-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0
hsa-miR-6838-3p,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-6856-5p,0.0,1.47,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
hsa-miR-6877-5p,0.0,2.94,4.51,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-miR-6891-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6892-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63
hsa-miR-7-1-3p,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-7-5p,3.12,17.65,10.83,13.12,1.13,4.76,1.52,17.3,4.38,47.77,15.97,35.54
hsa-miR-708-3p,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,2.9,1.6,0.0
hsa-miR-708-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-miR-7108-3p,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7110-3p,3.12,1.47,2.71,0.0,0.0,9.52,3.05,0.0,4.38,0.0,0.0,0.0
hsa-miR-744-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-744-5p,1.56,7.35,13.54,6.56,0.0,1.19,7.62,13.84,7.3,11.58,2.4,1.32
hsa-miR-758-3p,6.25,2.94,1.81,0.0,1.13,1.19,0.0,3.46,2.92,11.58,5.59,3.95
hsa-miR-758-5p,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-miR-760,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0
hsa-miR-765,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-766-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0
hsa-miR-769-3p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-miR-769-5p,4.69,1.47,19.86,5.25,0.0,2.38,10.66,3.46,20.43,13.03,2.4,0.0
hsa-miR-770-5p,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0
hsa-miR-7704,10.93,2.94,5.42,5.25,2.25,5.95,15.23,3.46,8.76,0.0,5.59,0.0
hsa-miR-7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,1.46,0.0,0.0,0.0
hsa-miR-7851-3p,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0
hsa-miR-8485,0.0,0.0,0.0,1.31,2.25,2.38,0.0,0.0,1.46,0.0,0.0,0.0
hsa-miR-873-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1.6,0.0
hsa-miR-874-3p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-miR-877-5p,0.0,2.94,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-5p,0.0,2.94,2.71,0.0,0.0,1.19,0.0,2.31,0.0,1.45,0.0,0.0
hsa-miR-887-3p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,0.0,0.0,1.81,0.0,2.25,3.57,1.52,3.46,2.92,15.92,8.78,7.9
hsa-miR-9-3p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,5.84,4.34,0.0,0.0
hsa-miR-9-5p,0.0,2.94,5.42,1.31,0.0,2.38,0.0,181.1,0.0,5.79,0.0,0.0
hsa-miR-92a-1-5p,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-3p,513.79,342.69,569.65,282.08,229.72,430.91,487.48,534.08,594.0,1512.84,310.6,242.17
hsa-miR-92b-3p,26.55,16.18,53.26,31.49,23.65,35.71,30.47,68.06,26.27,55.01,13.57,5.26
hsa-miR-92b-5p,4.69,0.0,0.9,0.0,0.0,2.38,1.52,5.77,11.68,0.0,0.0,0.0
hsa-miR-93-3p,1.56,1.47,0.0,0.0,0.0,1.19,3.05,2.31,1.46,0.0,1.6,0.0
hsa-miR-93-5p,46.85,42.65,32.5,14.43,14.64,21.43,21.33,48.45,26.27,117.26,20.76,36.85
hsa-miR-935,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,1.45,0.0,0.0
hsa-miR-940,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-941,3.12,1.47,0.0,0.0,0.0,0.0,1.52,3.46,1.46,1.45,0.0,0.0
hsa-miR-942-5p,0.0,0.0,3.61,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-miR-944,0.0,0.0,0.0,0.0,1.13,1.19,1.52,0.0,0.0,0.0,0.8,0.0
hsa-miR-98-5p,9.37,2.94,4.51,1.31,0.0,0.0,9.14,5.77,29.19,17.37,7.98,2.63
hsa-miR-9901,15.62,2.94,6.32,0.0,4.5,4.76,15.23,0.0,16.05,0.0,0.0,0.0
hsa-miR-99a-5p,24.99,13.24,40.62,17.06,23.65,30.95,27.42,29.99,26.27,99.89,12.78,5.26
hsa-miR-99b-3p,6.25,2.94,6.32,0.0,1.13,4.76,6.09,4.61,0.0,7.24,4.79,1.32
hsa-miR-99b-5p,31.23,20.59,46.04,19.68,14.64,30.95,44.18,50.75,75.89,75.28,34.33,22.37
hsa-mir-12116-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-mir-12121-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-mir-12128-3p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12136-5p,1.56,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.8,2.63
hsa-mir-1231-5p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-mir-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-mir-1267-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-mir-1289-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
hsa-mir-1303-3p,1.56,1.47,2.71,1.31,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0
hsa-mir-1470-5p,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-2053-3p,4.69,13.24,0.0,9.18,3.38,16.66,16.76,4.61,0.0,17.37,0.0,9.21
hsa-mir-3135b-5p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3180-5-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0
hsa-mir-3195-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0
hsa-mir-3648-1-5p,0.0,4.41,7.22,1.31,6.76,3.57,7.62,0.0,2.92,0.0,0.0,0.0
hsa-mir-3648-2-5p,0.0,1.47,0.0,0.0,7.88,0.0,19.8,0.0,4.38,2.9,0.0,0.0
hsa-mir-3658-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3660-3p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-378c-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3908-5p,0.0,1.47,3.61,2.62,0.0,0.0,3.05,0.0,74.43,2.9,0.0,1.32
hsa-mir-3960-3p,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3976-5p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,2.9,0.0,0.0
hsa-mir-4254-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-mir-4269-5p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4309-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
hsa-mir-4311-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-mir-4449-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-mir-4460-5p,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0
hsa-mir-4487-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0
hsa-mir-4518-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-mir-4683-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
hsa-mir-5193-3p,1.56,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548ac-3p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548ag-2-5p,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548x-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-mir-554-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0
hsa-mir-5684-5p,0.0,0.0,0.0,0.0,1.13,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-mir-6082-5p,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-6124-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0
hsa-mir-636-3p,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-647-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-mir-663a-5p,0.0,0.0,0.9,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-6786-3p,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-770-5p,0.0,0.0,3.61,0.0,0.0,0.0,1.52,2.31,0.0,0.0,0.0,1.32
hsa-mir-7703-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0
hsa-mir-7845-5p,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-8069-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
hsa-mir-8086-5p,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0
