miRNA,SRR19171704,SRR19171705,SRR19171706,SRR19171707,SRR19171708,SRR19171709,SRR19171710,SRR19171711,SRR19171712,SRR19171713,SRR19171714,SRR19171715,SRR19171716,SRR19171717,SRR19171718
hsa-miR-148a-5p,0.0,3.56,0.0,21.87,34.33,21.54,45.33,31.97,27.31,30.13,29.56,29.77,4.72,6.94,9.09
hsa-miR-148b-3p,61.84,10.68,9.28,357.64,387.87,342.66,304.36,249.15,316.55,749.51,758.09,630.56,218.91,360.62,324.18
hsa-miR-148b-5p,0.0,0.0,0.0,19.44,26.3,14.88,22.91,20.95,23.41,16.7,22.06,16.3,10.78,9.82,13.63
hsa-miR-149-3p,0.0,0.0,0.0,1.94,1.78,2.56,0.5,3.31,0.0,0.73,0.88,0.71,0.0,0.58,0.0
hsa-miR-149-5p,10.31,10.68,15.47,700.22,534.99,591.97,582.31,405.69,564.56,528.83,510.98,568.17,217.57,269.89,224.95
hsa-miR-150-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,0.0,3.09,35.96,46.37,26.67,32.88,29.21,26.19,43.19,37.07,33.67,72.07,72.24,41.66
hsa-miR-151a-3p,346.97,202.88,111.36,2688.15,3571.53,2597.67,2719.79,2817.24,2303.37,1691.76,1505.58,1510.64,3371.95,4673.09,4227.93
hsa-miR-151a-5p,6.87,3.56,3.09,60.74,60.19,62.07,67.75,42.99,55.17,38.11,45.89,33.67,52.54,51.44,56.81
hsa-miR-151b,0.0,0.0,0.0,14.09,10.7,6.16,3.49,4.41,5.57,6.9,6.62,5.67,1.35,3.47,3.03
hsa-miR-152-3p,24.05,3.56,9.28,755.62,648.68,617.1,194.77,163.16,167.19,612.68,549.37,592.63,119.9,207.47,199.96
hsa-miR-152-5p,0.0,0.0,0.0,3.89,3.12,2.05,0.5,0.55,0.0,2.54,3.97,2.84,0.67,0.58,2.27
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.45,0.51,0.0,0.0,0.0,0.0,0.88,0.35,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.55,0.56,0.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0
hsa-miR-155-5p,6.87,7.12,3.09,29.16,24.97,30.27,14.94,11.02,15.6,254.07,221.07,210.89,329.38,336.93,393.86
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-15a-5p,0.0,0.0,0.0,12.63,5.8,5.64,7.47,3.86,4.46,7.62,4.41,5.32,5.39,4.62,2.27
hsa-miR-15b-3p,0.0,0.0,0.0,99.13,82.92,87.2,77.21,36.93,75.79,56.98,52.95,64.51,21.55,13.87,23.48
hsa-miR-15b-5p,0.0,0.0,0.0,68.52,49.93,57.97,91.16,30.32,88.06,62.07,58.69,59.19,7.41,10.98,13.63
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.55,0.56,0.73,0.44,0.71,0.67,0.0,0.0
hsa-miR-16-2-3p,17.18,10.68,3.09,192.91,137.76,150.3,298.88,198.99,276.43,183.29,151.35,165.17,60.62,57.21,68.17
hsa-miR-16-5p,3.44,3.56,0.0,771.65,751.67,675.07,875.71,378.68,914.55,1059.12,1043.58,1060.85,260.68,279.71,340.84
hsa-miR-17-3p,3.44,0.0,6.19,2.92,4.01,2.56,2.99,0.55,3.9,6.53,6.18,4.61,2.69,2.89,5.3
hsa-miR-17-5p,3.44,3.56,9.28,248.79,196.61,176.46,330.76,115.75,342.75,378.93,411.25,490.91,350.94,386.63,436.27
hsa-miR-181a-2-3p,54.97,49.83,21.65,3.4,3.12,4.62,6.48,3.86,2.23,89.65,75.46,81.52,60.62,81.49,74.23
hsa-miR-181a-3p,0.0,3.56,0.0,0.0,0.45,0.0,0.0,0.55,0.0,0.73,0.44,0.35,1.35,0.0,0.76
hsa-miR-181a-5p,302.31,210.0,142.3,79.21,62.42,52.32,106.1,74.96,81.93,1103.76,991.95,1016.19,684.36,688.31,837.71
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.76
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-181b-5p,123.67,74.74,89.71,34.99,28.53,21.03,32.38,34.18,30.65,738.26,720.58,708.54,734.88,735.12,858.16
hsa-miR-181c-3p,0.0,0.0,0.0,1.46,1.78,0.0,0.5,0.55,0.56,2.54,3.97,4.96,2.69,2.89,6.82
hsa-miR-181c-5p,0.0,0.0,0.0,0.97,0.89,1.54,1.49,2.2,3.34,1.09,0.88,2.48,2.02,2.89,3.03
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
hsa-miR-181d-5p,3.44,0.0,0.0,9.72,8.47,4.62,9.46,11.58,12.82,35.21,27.36,30.84,54.56,72.82,81.8
hsa-miR-182-3p,3.44,0.0,0.0,2.92,6.24,5.64,4.48,1.1,6.69,2.9,4.85,3.19,0.67,1.73,1.51
hsa-miR-182-5p,17.18,24.91,9.28,2115.24,2063.29,1945.69,2843.32,2404.93,2695.72,1289.23,1250.53,1320.66,553.01,781.93,743.03
hsa-miR-1827,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.56,0.0,0.44,0.35,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.0,0.0,1.94,4.01,1.03,6.48,3.86,9.47,2.18,1.32,3.19,2.02,1.73,0.0
hsa-miR-183-5p,27.48,28.47,21.65,1528.24,1312.52,1355.78,2204.72,2230.75,2049.8,1012.3,929.29,948.49,538.19,650.74,649.11
hsa-miR-184,10.31,0.0,3.09,0.0,0.0,0.51,0.0,0.55,0.0,2.54,1.77,1.77,4.72,0.58,6.82
hsa-miR-1843,6.87,0.0,0.0,17.98,24.52,14.88,25.9,28.66,25.64,12.7,14.12,8.86,9.43,6.94,6.82
hsa-miR-185-3p,0.0,0.0,0.0,8.26,4.9,7.18,1.49,2.76,2.79,6.9,5.3,6.03,3.37,0.58,0.0
hsa-miR-185-5p,3.44,0.0,3.09,216.72,190.37,160.05,189.29,153.24,232.96,150.99,162.83,191.75,105.08,128.3,131.79
hsa-miR-186-5p,20.61,17.8,18.56,669.61,655.81,664.81,434.87,255.76,467.03,780.36,775.29,738.31,321.97,332.31,413.55
hsa-miR-187-3p,0.0,0.0,0.0,0.97,0.89,3.08,1.0,1.1,0.0,0.73,0.88,1.06,5.39,2.31,4.54
hsa-miR-188-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,7.29,7.13,9.23,3.49,1.65,2.79,5.81,8.83,6.03,1.35,1.73,1.51
hsa-miR-18a-3p,0.0,0.0,3.09,7.77,6.69,5.64,5.98,2.2,4.46,7.26,11.91,9.22,14.15,8.09,11.36
hsa-miR-18a-5p,0.0,0.0,0.0,13.12,10.7,6.67,7.97,1.1,7.25,6.53,10.15,7.44,21.55,15.03,20.45
hsa-miR-18b-3p,0.0,0.0,0.0,2.92,3.57,3.59,1.0,0.55,1.67,0.0,0.0,0.0,0.0,0.0,1.51
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,2.67,3.08,0.5,0.0,2.79,0.36,0.44,0.71,0.67,1.16,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.35,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.49,0.89,1.03,1.0,2.76,1.11,0.73,0.88,0.71,2.02,2.31,0.76
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.51,0.5,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,1.46,2.23,2.56,2.99,0.55,5.02,2.9,1.32,2.84,0.0,0.0,0.76
hsa-miR-190b-5p,0.0,0.0,0.0,2.43,2.23,5.13,4.98,0.55,3.9,2.54,3.53,6.03,0.67,1.16,0.76
hsa-miR-191-3p,3.44,0.0,0.0,2.92,2.23,3.08,4.48,3.86,2.23,2.9,3.09,3.19,2.02,2.31,1.51
hsa-miR-191-5p,182.07,92.54,68.06,1921.84,1512.7,1478.38,2721.78,1853.17,2569.77,1819.88,1793.28,1734.65,1247.47,1394.53,1296.71
hsa-miR-1910-3p,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.65,0.56,0.36,0.88,0.35,5.39,1.73,3.79
hsa-miR-1910-5p,0.0,3.56,0.0,0.97,1.34,1.03,3.49,1.65,1.67,3.27,0.88,3.19,6.06,5.78,3.79
hsa-miR-1913,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.49,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.0,0.0,0.0,0.89,0.0,0.5,0.0,0.0,0.36,0.0,0.35,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,10.31,3.56,0.0,189.03,213.55,175.95,172.35,174.18,210.11,77.31,65.75,74.08,76.79,132.92,109.83
hsa-miR-193a-3p,0.0,0.0,0.0,37.9,74.45,41.04,7.47,4.41,7.25,10.16,10.59,7.8,4.72,2.31,8.33
hsa-miR-193a-5p,65.27,17.8,37.12,139.95,98.97,114.39,50.81,65.04,57.96,68.6,49.86,51.39,72.75,55.48,65.14
hsa-miR-193b-3p,3.44,0.0,6.19,60.74,51.72,60.53,8.47,4.41,8.36,576.02,634.53,593.69,159.64,231.17,248.43
hsa-miR-193b-5p,6.87,7.12,3.09,3.4,3.57,5.64,0.5,2.2,0.56,17.06,21.18,19.85,9.43,10.4,11.36
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,3.44,0.0,0.0,56.37,47.26,35.39,92.65,38.58,111.46,18.87,23.83,22.68,12.12,22.54,23.48
hsa-miR-195-3p,0.0,0.0,0.0,1.46,0.45,0.0,3.49,3.31,5.57,2.18,0.88,1.42,0.67,0.58,0.0
hsa-miR-195-5p,0.0,0.0,0.0,1.46,1.78,1.54,4.48,2.76,3.34,2.18,4.41,2.13,0.0,2.31,0.0
hsa-miR-196a-3p,0.0,0.0,0.0,0.49,0.45,1.03,0.5,0.0,0.0,1.81,0.88,1.77,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.0,138.98,112.35,105.67,20.92,16.54,21.18,190.55,191.51,200.26,36.37,53.17,50.75
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.73,0.0,0.35,0.0,1.16,0.76
hsa-miR-196b-5p,0.0,0.0,0.0,37.42,34.77,35.91,73.23,38.03,105.89,141.19,158.85,142.13,123.94,139.86,146.94
hsa-miR-197-3p,10.31,7.12,0.0,206.03,153.81,157.48,112.58,52.37,103.1,178.21,183.56,183.96,68.03,74.55,55.29
hsa-miR-197-5p,0.0,0.0,0.0,0.49,2.23,0.0,0.0,0.0,0.56,0.0,1.77,0.71,0.0,0.0,0.76
hsa-miR-1976,0.0,0.0,0.0,0.49,0.45,0.51,1.99,1.1,1.11,0.73,0.88,1.06,0.0,0.58,0.0
hsa-miR-199a-3p,0.0,0.0,0.0,29.16,23.63,8.21,19.93,9.37,16.16,22.14,36.62,30.48,25.6,45.08,31.05
hsa-miR-199a-5p,0.0,0.0,0.0,11.18,8.92,6.67,10.46,6.06,7.25,20.69,18.53,16.3,16.84,21.96,20.45
hsa-miR-199b-3p,0.0,0.0,0.0,4.37,12.04,29.75,1.99,2.2,0.0,20.33,13.24,6.73,4.04,5.78,6.82
hsa-miR-199b-5p,0.0,0.0,0.0,5.35,8.02,6.67,1.49,2.76,3.34,7.26,15.0,8.15,15.49,19.65,14.39
hsa-miR-19a-3p,0.0,0.0,3.09,15.55,16.94,17.95,7.97,6.06,10.59,20.69,21.18,22.33,19.53,12.14,18.18
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.89,0.0,0.5,0.0,0.0,0.0,0.0,1.42,0.0,0.58,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,113.22,136.87,96.95,73.72,27.56,78.58,199.99,219.75,220.46,79.48,73.97,88.62
hsa-miR-200a-3p,3.44,3.56,0.0,1493.74,1314.75,1429.64,2717.79,1730.8,2711.33,1369.81,1380.7,1397.93,514.62,540.94,630.93
hsa-miR-200a-5p,0.0,0.0,0.0,312.94,337.49,290.34,563.38,841.15,536.14,343.0,289.03,282.85,229.02,255.44,246.92
hsa-miR-200b-3p,0.0,7.12,3.09,2728.48,1754.33,2205.25,3877.94,2870.71,3944.1,1880.13,1853.29,2001.55,828.51,1094.59,1013.43
hsa-miR-200b-5p,0.0,0.0,0.0,29.16,37.0,33.86,150.93,106.38,141.56,63.88,60.89,62.74,35.7,33.52,27.27
hsa-miR-200c-3p,65.27,39.15,37.12,3763.02,3179.65,3030.62,6946.91,3529.4,6367.86,4005.99,3242.38,3676.66,3585.48,3999.81,4717.22
hsa-miR-200c-5p,0.0,0.0,0.0,1.46,3.12,1.54,1.0,0.55,2.79,1.81,1.32,0.71,2.02,2.31,0.76
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51
hsa-miR-203a-3p,27.48,0.0,34.03,2598.74,2031.64,3214.77,2076.2,13186.62,15495.53,358.24,257.7,730.51,202.07,453.09,490.05
hsa-miR-203a-5p,0.0,0.0,0.0,1.46,1.34,1.54,4.48,2.76,3.34,0.73,0.88,0.35,0.0,0.0,0.0
hsa-miR-203b-3p,0.0,0.0,0.0,3.89,0.89,1.54,3.49,2.2,3.9,0.36,0.0,2.48,0.67,1.16,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,2.67,2.56,0.5,0.0,0.0,0.36,0.0,0.35,0.67,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,34.5,31.21,26.16,2.49,2.76,2.23,0.73,1.77,1.06,4.04,0.0,0.0
hsa-miR-205-3p,0.0,0.0,0.0,3.4,1.78,3.08,4.48,0.0,3.9,15.61,15.44,15.24,1.35,1.16,3.03
hsa-miR-205-5p,979.07,807.95,618.69,5730.06,4821.19,4196.6,12183.25,5619.04,12600.29,14599.35,12937.32,14186.65,4390.41,4514.74,4950.51
hsa-miR-206,0.0,0.0,0.0,0.49,0.45,0.0,0.5,0.55,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.49,0.45,0.51,0.5,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,1.46,0.0,1.03,0.0,0.0,0.56,0.73,1.32,0.0,0.67,1.16,0.0
hsa-miR-20a-5p,27.48,10.68,3.09,480.1,252.34,395.5,355.17,190.17,388.45,511.41,555.11,585.54,429.75,503.37,510.5
hsa-miR-20b-3p,0.0,0.0,0.0,4.37,4.01,5.64,5.48,1.1,4.46,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,152.58,112.79,115.42,156.91,57.88,188.93,1.09,1.32,0.35,6.74,9.25,6.82
hsa-miR-21-3p,3.44,0.0,3.09,102.04,110.57,119.52,23.91,25.36,38.45,75.86,100.17,96.76,45.13,74.55,57.56
hsa-miR-21-5p,6530.58,3491.63,3591.49,53332.01,51550.68,54677.32,23970.49,21999.37,23962.23,34651.45,33811.59,36244.1,22256.49,31020.62,27754.19
hsa-miR-210-3p,0.0,7.12,0.0,72.4,50.38,57.45,11.46,2.76,9.47,68.24,64.42,64.86,14.82,17.92,22.72
hsa-miR-210-5p,0.0,0.0,0.0,4.37,1.78,0.51,1.0,1.1,0.0,1.81,0.88,1.06,0.0,0.58,1.51
hsa-miR-2110,0.0,0.0,0.0,14.09,4.01,10.26,5.48,6.61,5.57,10.16,4.85,4.61,13.47,9.25,9.09
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.45,0.0,1.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.49,0.89,0.51,0.0,0.0,1.11,0.0,0.0,0.35,0.0,0.0,0.76
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,1.94,4.9,1.54,3.99,0.55,5.02,0.73,0.0,0.0,4.04,2.31,2.27
hsa-miR-212-5p,0.0,0.0,0.0,3.89,3.57,0.51,7.47,6.61,6.69,0.36,0.0,0.35,0.67,3.47,3.79
hsa-miR-214-3p,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.56,0.0,0.44,0.0,1.35,0.0,0.76
hsa-miR-214-5p,0.0,0.0,0.0,0.49,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,3.44,0.0,0.0,7.77,6.24,4.62,12.45,5.51,9.47,3.27,1.32,2.84,4.72,2.89,3.03
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.88,0.35,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,1.51
hsa-miR-218-5p,3.44,0.0,0.0,34.01,33.88,31.8,33.37,25.91,36.23,76.22,81.19,74.43,52.54,56.06,72.71
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.49,0.45,0.0,4.98,6.06,0.56,2.9,4.85,3.54,4.72,1.73,4.54
hsa-miR-219a-5p,0.0,0.0,0.0,0.49,0.0,0.0,0.5,0.0,1.11,0.73,4.41,3.19,0.67,0.0,0.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.89,0.51,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.58,0.76
hsa-miR-22-3p,415.68,402.2,216.54,742.98,845.74,692.51,2387.53,1276.05,2282.2,1968.7,1998.91,2046.21,2073.96,2007.71,2651.73
hsa-miR-22-5p,13.74,7.12,6.19,19.44,19.62,16.93,35.87,20.95,42.36,99.45,116.93,99.95,41.76,71.66,62.11
hsa-miR-221-3p,309.18,220.67,179.42,1855.27,1737.84,1543.52,830.38,392.46,741.23,9655.47,8240.1,8669.36,2774.48,3284.92,3711.36
hsa-miR-221-5p,3.44,7.12,3.09,35.96,37.45,40.01,11.96,8.82,12.26,197.81,178.27,155.6,43.11,54.32,49.23
hsa-miR-222-3p,2257.02,1448.62,1070.33,1303.74,1257.24,1124.94,790.03,533.02,788.6,5190.33,4837.98,5109.68,2396.6,2552.69,2774.43
hsa-miR-222-5p,0.0,3.56,3.09,5.35,6.24,5.64,2.49,3.86,4.46,8.35,7.5,6.73,3.37,3.47,4.54
hsa-miR-223-3p,0.0,0.0,0.0,17.49,11.15,13.85,9.46,12.13,7.8,53.36,53.39,43.24,27.62,53.17,26.51
hsa-miR-223-5p,0.0,0.0,0.0,2.43,2.67,0.51,2.49,0.55,2.23,3.99,3.09,1.06,5.39,6.36,7.57
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.56,11.25,11.03,13.47,0.0,0.0,0.0
hsa-miR-224-5p,113.37,71.19,37.12,103.99,117.25,85.15,621.17,455.85,503.25,8382.93,6724.37,6675.61,197.36,208.63,261.31
hsa-miR-2276-3p,0.0,0.0,0.0,0.49,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.51
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.58,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.49,0.45,1.03,0.0,0.55,0.0,1.45,1.77,0.71,0.0,1.16,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,6.32,3.57,2.56,1.99,0.55,1.67,1.09,2.21,3.19,1.35,2.31,2.27
hsa-miR-2278,0.0,0.0,0.0,2.43,1.78,1.03,0.0,0.0,0.0,0.36,0.88,0.71,0.67,0.0,0.76
hsa-miR-2355-3p,0.0,0.0,0.0,2.43,2.67,3.08,0.0,0.55,0.56,8.35,7.94,10.28,1.35,0.0,0.76
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.45,0.51,0.0,0.0,0.0,1.45,1.32,1.06,0.0,0.0,0.0
hsa-miR-23a-3p,44.66,21.36,43.31,2154.6,2236.72,1664.07,2313.31,965.17,2371.92,2264.51,2129.96,2481.47,1318.2,1781.74,1796.6
hsa-miR-23a-5p,3.44,0.0,3.09,4.37,2.23,10.77,2.99,3.31,1.11,5.81,8.38,4.25,5.39,7.51,4.54
hsa-miR-23b-3p,13.74,0.0,6.19,389.71,453.85,365.75,661.02,277.26,690.51,356.79,348.6,487.36,100.36,121.94,119.67
hsa-miR-23b-5p,3.44,3.56,0.0,8.26,5.8,4.62,9.46,5.51,5.02,4.72,1.77,5.67,1.35,0.0,1.51
hsa-miR-23c,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.49,15.6,2.05,17.43,4.96,26.75,16.7,8.83,6.73,1.35,1.16,2.27
hsa-miR-24-2-5p,20.61,17.8,15.47,162.3,163.17,110.29,233.12,180.25,271.97,383.65,372.87,371.1,101.04,87.27,117.4
hsa-miR-24-3p,896.62,825.75,600.13,7868.62,11221.05,199.03,14965.31,10601.99,14506.3,313.23,16590.95,19286.4,8175.26,4984.59,6769.83
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.35,0.0,0.0,0.0
hsa-miR-25-3p,24.05,17.8,18.56,2188.62,1964.77,1746.66,2509.58,2340.99,2495.09,1375.62,1289.36,1158.33,1553.95,1918.71,1465.61
hsa-miR-25-5p,0.0,0.0,0.0,13.61,9.36,18.47,13.95,14.33,16.16,6.17,4.85,4.25,10.1,7.51,6.82
hsa-miR-2681-3p,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-miR-2681-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,2.31,1.51
hsa-miR-2682-5p,0.0,3.56,0.0,0.49,1.78,1.54,0.0,0.0,0.0,0.0,0.0,0.0,8.08,9.82,12.12
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.35,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,5.83,6.69,8.72,2.49,1.65,3.9,0.73,0.88,2.48,1.35,1.16,1.51
hsa-miR-26a-5p,2098.99,1348.96,1104.36,7648.01,6260.32,6958.42,8380.03,5702.83,8122.28,5737.67,4944.32,5120.66,4215.27,4230.98,4545.29
hsa-miR-26b-3p,0.0,0.0,0.0,2.43,1.78,0.0,2.99,0.55,2.23,2.54,0.88,2.48,0.0,0.0,3.03
hsa-miR-26b-5p,54.97,39.15,30.93,768.25,563.08,792.02,822.41,577.12,912.88,993.79,941.65,1033.56,285.6,282.03,298.42
hsa-miR-27a-3p,714.55,537.45,402.15,4045.83,5008.44,3675.93,5942.19,4406.38,8046.48,8823.93,9152.63,9422.21,5154.25,6814.87,6389.61
hsa-miR-27a-5p,17.18,3.56,12.37,44.71,41.46,29.24,44.83,40.24,41.8,32.3,31.77,20.56,29.64,38.14,28.78
hsa-miR-27b-3p,168.33,56.95,194.89,7572.69,7358.84,6146.39,7863.97,5004.99,6926.84,7551.02,6993.1,7673.02,2598.68,2126.76,3803.01
hsa-miR-27b-5p,0.0,3.56,0.0,18.95,22.74,18.98,17.43,19.29,21.74,23.23,15.44,24.46,8.08,7.51,6.06
hsa-miR-28-3p,41.22,10.68,12.37,479.12,508.24,445.26,416.44,313.09,361.14,299.81,301.82,304.82,153.58,184.94,187.08
hsa-miR-28-5p,13.74,3.56,6.19,166.19,161.84,131.83,111.58,67.25,107.0,99.09,90.46,94.28,53.21,46.23,49.99
hsa-miR-296-3p,0.0,3.56,6.19,0.0,0.0,0.0,0.0,0.0,0.0,47.55,46.33,48.2,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,11.03,13.82,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.49,0.45,0.0,0.0,0.0,0.0,1.45,0.44,0.35,1.35,0.58,2.27
hsa-miR-29a-3p,154.59,121.01,126.83,110.79,125.28,117.47,168.87,88.74,171.65,1486.68,1467.63,1417.07,747.0,861.11,1086.14
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.44,1.06,0.0,0.58,0.76
hsa-miR-29b-1-5p,3.44,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.56,2.54,2.21,2.13,2.69,3.47,0.76
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.49,0.45,1.03,0.0,0.55,1.11,1.09,0.44,1.06,0.67,0.0,0.0
hsa-miR-29b-3p,0.0,3.56,9.28,12.63,14.71,10.77,19.43,12.13,25.64,30.85,37.51,41.47,22.9,12.14,15.91
hsa-miR-29c-3p,0.0,0.0,0.0,2.43,5.8,5.13,4.98,2.76,7.25,2.18,2.65,3.19,0.0,0.58,3.03
hsa-miR-29c-5p,0.0,0.0,0.0,3.89,4.9,3.59,0.5,2.76,5.02,0.73,0.88,2.48,2.02,2.31,0.0
hsa-miR-301a-3p,0.0,0.0,0.0,6.8,0.45,2.05,0.0,1.1,2.79,4.36,6.62,4.96,2.69,0.58,3.03
hsa-miR-301a-5p,0.0,0.0,0.0,5.83,6.24,5.13,9.46,3.31,8.92,14.52,18.53,17.37,2.69,5.2,4.54
