miRNA,SRR23448779,SRR23448780,SRR23448781,SRR23448782,SRR23448783,SRR23448784,SRR23448785,SRR23448786,SRR23448787
hsa-miR-4659a-3p,5.74,0.0,0.0,4.83,5.17,15.76,0.0,15.5,3.95
hsa-miR-4659a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
hsa-miR-4659b-3p,0.0,0.0,0.0,0.0,18.34,6.73,0.11,0.0,2.54
hsa-miR-4659b-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.6
hsa-miR-4661-3p,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.13,0.0
hsa-miR-4661-5p,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4662a-5p,0.0,8.24,0.0,2.87,0.0,0.0,0.0,0.0,13.45
hsa-miR-4662b,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.38
hsa-miR-4665-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.13
hsa-miR-4667-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-4670-5p,0.0,0.0,0.0,0.0,0.0,7.39,0.0,0.0,0.0
hsa-miR-4672,2.46,0.0,0.0,0.0,0.0,5.58,0.0,0.13,0.0
hsa-miR-4676-3p,0.0,0.0,0.0,0.55,0.0,3.94,0.0,0.26,0.56
hsa-miR-4676-5p,0.0,0.0,0.0,0.0,4.0,3.69,0.0,0.0,0.75
hsa-miR-4677-3p,0.0,18.3,7.23,12.47,8.94,7.72,7.5,0.13,2.16
hsa-miR-4677-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-4683,4.71,0.0,4.94,1.04,0.08,7.06,0.0,0.0,0.0
hsa-miR-4685-3p,5.84,0.0,0.18,0.0,0.0,4.43,0.0,7.05,0.0
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.47
hsa-miR-4687-5p,0.0,0.0,0.0,0.06,0.08,0.0,0.0,0.0,1.6
hsa-miR-4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-4690-3p,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,5.63,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-4701-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4707-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.56
hsa-miR-4708-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-4710,0.0,0.0,0.18,0.0,0.0,3.61,4.03,0.0,2.26
hsa-miR-4723-5p,5.43,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.09
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-4732-3p,5.94,28.19,8.11,6.91,16.7,12.4,10.53,0.9,0.47
hsa-miR-4732-5p,46.3,30.82,14.11,16.63,17.64,41.79,21.16,29.85,0.28
hsa-miR-4738-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-4742-3p,0.0,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4743-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-4746-5p,0.0,0.0,0.0,0.86,0.08,1.97,0.11,0.13,4.33
hsa-miR-4747-5p,0.0,0.0,0.0,0.06,4.31,0.0,0.0,0.0,0.0
hsa-miR-4750-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-4753-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.85
hsa-miR-4755-5p,5.94,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0
hsa-miR-4761-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-4769-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-4772-3p,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.26,0.0
hsa-miR-4772-5p,0.0,5.93,20.63,8.99,5.57,0.0,9.29,0.13,0.0
hsa-miR-4775,0.0,0.0,0.0,1.53,0.0,0.25,0.0,0.13,0.0
hsa-miR-4777-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
hsa-miR-4781-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.66
hsa-miR-4781-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-4786-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.5
hsa-miR-4786-5p,0.0,0.0,7.76,0.0,0.0,0.16,0.0,0.0,0.66
hsa-miR-4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-4795-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-4796-3p,0.0,0.0,4.58,0.0,0.0,1.56,0.11,0.0,0.0
hsa-miR-4797-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-4800-3p,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.82,0.0
hsa-miR-4800-5p,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4804-3p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-483-3p,0.0,19.62,7.58,22.37,20.62,3.53,0.45,0.26,0.0
hsa-miR-483-5p,56.44,32.47,25.57,66.81,112.57,60.59,72.56,29.73,3.86
hsa-miR-484,290.27,735.33,613.86,313.88,369.31,270.6,444.86,370.04,879.59
hsa-miR-485-3p,6.04,34.29,5.11,0.31,0.24,0.41,0.34,13.84,6.58
hsa-miR-485-5p,6.56,0.0,0.0,8.5,0.0,4.19,0.0,0.51,9.03
hsa-miR-486-3p,34.52,8.9,22.04,63.02,52.37,76.68,47.81,44.72,6.77
hsa-miR-486-5p,141.35,22947.83,58.37,174.51,20603.32,64.61,3516.18,591.7,5289.13
hsa-miR-487a-3p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,11.38
hsa-miR-487a-5p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,3.86
hsa-miR-487b-3p,6.56,21.1,11.99,7.95,3.53,4.11,15.79,5.25,87.66
hsa-miR-487b-5p,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-489-3p,0.0,0.0,0.0,5.26,0.55,0.0,0.11,3.59,0.0
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,4.51
hsa-miR-490-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
hsa-miR-491-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-491-5p,0.0,0.0,0.0,3.48,0.08,0.0,0.22,0.0,9.5
hsa-miR-493-3p,0.0,7.91,0.18,0.24,0.08,3.86,0.11,9.48,23.14
hsa-miR-493-5p,8.81,17.31,12.52,1.96,0.31,0.08,0.78,0.13,147.29
hsa-miR-494-3p,44.76,101.37,20.28,17.36,13.8,27.67,39.08,30.88,316.3
hsa-miR-494-5p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.47
hsa-miR-495-3p,23.97,8.41,13.75,35.64,31.75,8.62,46.8,9.48,165.35
hsa-miR-496,0.0,0.0,0.0,0.06,0.0,0.0,0.22,0.0,9.78
hsa-miR-497-5p,0.0,0.0,0.0,1.96,4.0,0.0,0.0,0.0,3.48
hsa-miR-498-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-499a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-499a-5p,0.0,0.33,0.53,3.24,0.0,0.0,0.0,0.0,0.0
hsa-miR-5000-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.22
hsa-miR-5001-3p,0.0,15.49,0.0,3.48,7.84,5.99,0.11,0.13,0.56
hsa-miR-5003-5p,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-500a-3p,197.27,212.31,238.95,244.26,243.1,396.96,231.44,222.82,102.24
hsa-miR-500a-5p,0.0,0.0,0.0,5.26,0.0,4.27,0.0,0.0,0.19
hsa-miR-500b-3p,4.61,0.33,7.41,2.08,0.16,6.49,3.69,0.38,2.63
hsa-miR-500b-5p,0.0,0.0,6.52,0.06,3.84,2.13,0.0,0.13,0.94
hsa-miR-501-3p,189.08,314.84,222.2,193.89,198.02,359.93,163.59,154.78,100.07
hsa-miR-501-5p,10.96,0.0,0.0,3.12,4.47,6.4,14.89,0.13,2.82
hsa-miR-5010-5p,3.07,0.16,0.0,0.0,6.51,6.24,0.11,0.0,4.7
hsa-miR-502-3p,49.47,157.75,206.68,312.29,312.24,342.93,254.17,202.32,32.82
hsa-miR-502-5p,0.0,0.0,0.0,0.67,8.0,0.08,9.07,0.0,0.0
hsa-miR-503-5p,3.07,0.0,13.4,11.19,8.0,0.25,0.22,6.41,17.96
hsa-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-504-5p,0.0,12.03,0.0,7.76,0.0,3.94,0.0,0.0,1.88
hsa-miR-505-3p,28.17,67.42,91.7,30.99,49.54,46.63,55.09,45.1,59.63
hsa-miR-505-5p,23.35,12.53,46.03,12.47,19.76,22.25,19.93,19.99,25.39
hsa-miR-506-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
hsa-miR-508-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.47
hsa-miR-509-3p,0.0,0.0,0.0,2.02,0.08,0.25,4.59,4.48,0.19
hsa-miR-5091,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0
hsa-miR-5094,0.0,0.0,0.0,0.0,0.0,9.03,0.11,0.0,1.41
hsa-miR-511-3p,0.0,0.0,0.0,0.12,4.31,0.0,0.0,0.13,0.0
hsa-miR-511-5p,0.0,0.0,7.05,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-512-3p,0.0,0.0,0.0,0.0,0.0,0.49,4.37,0.0,0.0
hsa-miR-514a-3p,0.0,0.0,0.0,1.53,0.0,0.08,0.0,0.38,0.0
hsa-miR-515-5p,0.0,0.0,5.29,1.34,0.08,6.08,0.11,0.13,0.09
hsa-miR-516a-5p,5.84,0.0,19.22,49.82,29.16,56.65,16.46,0.38,0.85
hsa-miR-516b-5p,4.92,0.0,6.35,0.92,0.0,3.53,0.0,0.13,0.0
hsa-miR-517-5p,0.0,0.0,0.0,0.73,0.0,0.08,0.0,0.13,0.0
hsa-miR-517a-3p,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-517c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-5187-5p,0.0,0.0,7.23,0.06,0.0,3.45,0.0,0.0,1.32
hsa-miR-5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
hsa-miR-5189-3p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,3.76
hsa-miR-5189-5p,0.0,0.0,0.0,8.01,0.0,0.49,0.0,0.13,7.71
hsa-miR-518f-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.0
hsa-miR-5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-519b-5p,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0
hsa-miR-519c-5p,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,0.0
hsa-miR-520a-5p,0.0,0.16,0.0,9.9,5.1,16.91,0.0,8.58,0.09
hsa-miR-520d-5p,0.0,0.0,0.0,4.1,1.33,0.0,0.0,0.0,0.0
hsa-miR-522-3p,5.12,9.4,0.0,3.73,0.0,0.0,0.0,0.0,0.0
hsa-miR-522-5p,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-523-5p,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.13,0.0
hsa-miR-525-5p,0.0,0.0,7.05,0.0,0.0,3.04,0.0,9.48,0.0
hsa-miR-532-3p,10.55,1.32,16.58,8.56,12.86,10.18,23.85,1.15,6.11
hsa-miR-532-5p,19.87,47.31,71.42,59.54,108.81,67.9,41.65,73.42,35.93
hsa-miR-539-3p,0.0,0.0,0.0,7.46,0.08,3.61,0.11,0.26,16.84
hsa-miR-539-5p,0.0,7.75,0.0,3.79,0.0,0.0,0.0,0.0,5.64
hsa-miR-542-3p,0.0,0.0,0.0,0.0,4.94,4.84,0.0,0.0,1.88
hsa-miR-543,10.96,32.8,8.29,2.08,0.16,2.79,14.11,6.41,45.33
hsa-miR-544b,0.0,0.0,4.41,0.18,0.0,0.0,0.22,0.13,21.82
hsa-miR-545-3p,0.0,0.0,0.0,0.98,0.08,0.0,7.73,0.0,1.22
hsa-miR-548a-3p,0.0,0.16,8.64,1.65,0.31,1.48,12.88,0.26,55.12
hsa-miR-548aa,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0
hsa-miR-548ac,5.74,0.0,0.0,0.0,0.0,0.0,6.49,5.25,0.19
hsa-miR-548ae-3p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.19
hsa-miR-548ae-5p,0.0,0.0,0.18,0.0,0.0,1.56,0.0,0.0,1.03
hsa-miR-548ag,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.47
hsa-miR-548ah-3p,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-548ai,0.0,0.0,0.0,0.0,2.2,0.08,0.0,0.0,0.38
hsa-miR-548aj-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0
hsa-miR-548al,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0
hsa-miR-548am-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-548am-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-548ap-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-548aq-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
hsa-miR-548ar-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.56
hsa-miR-548at-5p,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0
hsa-miR-548au-5p,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-548ax,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,4.8
hsa-miR-548ay-3p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.19
hsa-miR-548ay-5p,0.0,0.0,10.76,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-548az-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
hsa-miR-548b-3p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.19
hsa-miR-548b-5p,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,0.75
hsa-miR-548bc,0.0,0.0,0.0,0.61,3.29,0.08,0.0,0.13,0.75
hsa-miR-548d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-548d-5p,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0
hsa-miR-548e-3p,0.0,0.49,11.99,13.75,13.17,8.46,0.34,12.94,17.02
hsa-miR-548e-5p,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,1.98
hsa-miR-548f-3p,4.1,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.38
hsa-miR-548h-3p,0.0,0.0,6.0,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-548h-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-548i,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-548j-3p,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.66
hsa-miR-548j-5p,7.78,9.23,8.29,3.67,1.8,0.08,0.22,8.84,4.33
hsa-miR-548k,5.74,5.6,3.88,28.0,33.4,21.43,17.13,13.33,23.61
hsa-miR-548l,0.0,0.0,0.53,0.79,3.37,0.0,0.0,0.0,1.22
hsa-miR-548n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
hsa-miR-548o-3p,0.0,0.0,0.0,6.17,7.53,0.0,0.11,7.18,7.15
hsa-miR-548p,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0
hsa-miR-548q,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.28
hsa-miR-548s,0.0,5.93,0.0,0.0,0.0,0.08,0.0,0.0,0.56
hsa-miR-548t-3p,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,3.57
hsa-miR-548t-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-548u,0.0,0.0,0.0,0.06,0.0,1.4,0.0,0.0,1.98
hsa-miR-548v,0.0,4.45,0.0,0.79,0.08,0.08,0.11,0.0,0.09
hsa-miR-548w,0.0,1.98,0.0,2.87,1.25,1.56,3.47,0.0,0.19
hsa-miR-548y,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0
hsa-miR-548z,0.0,0.0,0.0,0.24,0.0,0.08,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.0,7.09,0.0,0.06,0.0,6.16,5.04,7.82,0.28
hsa-miR-550a-3p,0.0,0.0,0.0,0.67,0.0,0.0,0.11,0.0,0.09
hsa-miR-550a-5p,10.55,7.58,14.28,0.0,11.05,36.21,9.74,0.0,12.6
hsa-miR-550b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-551a,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.47
hsa-miR-551b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
hsa-miR-552-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-556-3p,0.0,0.0,0.18,0.06,0.0,0.0,0.0,6.79,11.85
hsa-miR-556-5p,0.0,0.0,0.0,18.52,2.59,13.55,0.9,17.68,69.6
hsa-miR-5581-3p,5.94,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.28
hsa-miR-5582-3p,0.0,0.0,0.0,0.06,5.17,0.0,0.0,0.0,0.0
hsa-miR-5584-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-5586-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-5588-5p,0.72,5.44,11.99,6.97,0.39,4.84,8.06,2.82,0.66
hsa-miR-5589-5p,0.0,0.0,0.0,2.2,0.08,0.0,0.0,6.53,0.0
hsa-miR-5683,3.58,7.25,0.18,0.06,3.45,6.81,7.05,0.0,13.17
hsa-miR-5690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-5695,0.0,0.16,0.0,3.06,0.0,2.3,0.0,0.0,0.0
hsa-miR-5698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-570-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.0,7.05
hsa-miR-570-5p,0.0,0.0,0.0,0.49,0.0,0.0,0.11,0.0,0.0
hsa-miR-574-3p,35.75,75.82,12.7,27.02,22.5,23.32,36.73,17.68,26.62
hsa-miR-574-5p,15.57,21.59,28.22,18.77,17.09,22.66,32.47,8.33,42.98
hsa-miR-576-3p,0.0,6.26,3.35,0.0,0.0,3.61,0.0,0.0,2.07
hsa-miR-576-5p,10.55,21.76,6.7,13.39,24.38,16.58,0.34,11.28,5.36
hsa-miR-577,2.56,8.08,13.58,15.95,4.47,11.82,7.73,27.93,3.2
hsa-miR-579-3p,0.0,0.0,6.7,3.06,0.0,0.0,0.0,0.0,1.03
hsa-miR-579-5p,0.0,0.16,0.0,0.67,0.0,0.16,0.0,0.13,0.0
hsa-miR-580-3p,0.0,0.0,0.0,0.06,10.35,0.0,10.3,0.0,0.19
hsa-miR-581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-582-3p,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.38
hsa-miR-582-5p,5.12,29.84,33.33,71.33,17.01,43.18,135.93,52.92,3.1
hsa-miR-584-3p,0.0,1.65,4.06,4.46,0.0,0.0,0.0,8.84,2.73
hsa-miR-584-5p,54.49,105.33,49.91,50.73,35.75,39.16,106.93,59.45,566.39
hsa-miR-589-3p,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0
hsa-miR-589-5p,10.65,80.11,97.17,54.28,58.56,46.63,48.93,20.12,89.35
hsa-miR-590-3p,0.0,14.67,0.18,15.28,21.56,18.31,21.5,35.11,23.7
hsa-miR-590-5p,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.13,0.0
hsa-miR-592,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0
hsa-miR-598-3p,0.0,0.0,0.0,0.37,7.84,0.0,0.22,0.13,2.82
hsa-miR-598-5p,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-605-3p,0.0,7.91,0.0,0.18,0.0,0.08,13.44,11.79,20.6
hsa-miR-605-5p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.85
hsa-miR-6131,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.1,0.0,0.0,0.12,4.7,0.16,0.0,0.0,0.0
hsa-miR-616-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-616-5p,0.0,7.58,0.0,0.0,0.0,3.53,6.49,0.0,2.73
hsa-miR-618,0.1,0.0,14.81,0.37,0.0,3.04,0.0,0.0,0.19
hsa-miR-619-5p,0.0,0.0,0.0,0.12,0.0,0.08,0.0,0.0,0.75
hsa-miR-624-3p,0.0,0.0,0.0,9.78,0.08,0.16,3.92,0.26,2.92
hsa-miR-624-5p,5.94,5.93,18.16,47.19,34.26,75.12,17.47,12.94,17.49
hsa-miR-625-3p,5.74,17.8,22.04,0.49,5.64,14.53,14.11,17.94,15.8
hsa-miR-625-5p,8.4,0.16,7.41,6.91,0.08,14.04,0.0,28.83,30.66
hsa-miR-627-3p,0.0,0.0,0.0,7.34,11.29,20.03,0.0,6.92,17.21
hsa-miR-627-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-628-3p,37.38,95.44,40.38,58.8,84.82,76.03,152.95,74.19,177.67
hsa-miR-628-5p,0.0,0.0,0.0,0.86,0.0,2.96,0.0,0.0,8.18
hsa-miR-629-3p,0.0,0.0,0.0,0.0,0.08,3.45,0.0,0.0,0.0
hsa-miR-629-5p,20.59,23.24,29.8,38.69,32.61,36.7,20.15,8.46,39.13
hsa-miR-641,0.0,6.92,0.0,4.52,12.31,3.69,0.11,8.33,8.28
hsa-miR-642a-3p,0.0,8.57,25.92,12.47,6.66,3.94,0.0,20.12,0.0
hsa-miR-642b-3p,0.1,0.0,0.0,0.0,0.16,0.08,0.11,0.64,0.0
hsa-miR-643,0.0,0.0,0.0,0.06,4.0,0.0,0.0,0.0,2.16
hsa-miR-6501-3p,0.0,7.25,2.82,0.18,5.17,0.0,0.0,0.0,0.09
hsa-miR-6502-5p,0.0,0.0,0.0,0.0,0.0,2.87,0.11,0.0,0.09
hsa-miR-6503-3p,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.13,0.0
hsa-miR-6505-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
hsa-miR-6508-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-651-5p,0.1,3.63,0.0,6.36,6.66,3.28,0.0,0.0,3.48
hsa-miR-6511a-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.11,0.0,1.88
hsa-miR-6511b-3p,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.56
hsa-miR-6513-3p,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0
hsa-miR-6513-5p,0.1,0.0,6.0,0.0,0.0,0.0,0.11,0.0,3.29
hsa-miR-6515-5p,0.0,0.0,0.0,0.0,0.08,0.0,7.17,0.0,5.83
hsa-miR-6516-3p,0.0,0.0,0.0,4.03,0.0,2.3,0.0,0.0,1.5
hsa-miR-6516-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,6.49
hsa-miR-652-3p,76.61,187.91,119.39,209.05,84.74,168.8,210.17,103.14,326.46
hsa-miR-652-5p,0.0,0.0,0.0,0.06,0.0,3.53,0.0,0.0,1.32
hsa-miR-653-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15,0.0
hsa-miR-654-3p,53.06,86.87,35.09,17.54,12.78,15.43,44.79,20.12,604.2
hsa-miR-654-5p,0.0,0.0,0.0,0.12,0.08,0.08,0.34,0.13,26.62
hsa-miR-655-3p,0.31,0.0,5.64,5.99,5.72,0.33,0.11,0.13,20.13
hsa-miR-656-3p,0.0,0.0,0.0,6.66,0.24,3.94,0.56,0.13,58.13
hsa-miR-660-3p,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,1.03
hsa-miR-660-5p,0.92,53.74,13.05,17.24,31.91,26.76,6.94,6.79,8.18
hsa-miR-664a-3p,1.13,0.0,0.0,7.15,6.19,4.68,6.27,4.74,1.98
hsa-miR-664a-5p,54.8,64.12,66.66,39.73,66.95,51.48,34.04,55.61,41.67
hsa-miR-664b-3p,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-664b-5p,5.84,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0
hsa-miR-665,0.0,0.0,0.0,4.22,0.08,3.12,0.0,4.74,7.24
hsa-miR-668-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-671-3p,7.78,9.73,1.94,6.54,5.02,0.0,10.19,8.71,23.7
hsa-miR-671-5p,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.47
