miRNA,SRR18210521,SRR18210522,SRR18210523,SRR18210524,SRR18210525,SRR18210526,SRR18210527,SRR18210528
hsa-miR-29b-1-5p,0.0,0.21,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.26,0.11,0.12,0.0
hsa-miR-29b-3p,6.4,1.91,3.01,0.93,2.88,2.38,46.98,3.18
hsa-miR-29c-3p,0.18,0.21,0.0,0.31,0.32,1.08,0.72,0.32
hsa-miR-29c-5p,1.46,0.85,1.5,0.0,0.77,0.65,1.93,1.27
hsa-miR-301a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.06,0.0,0.6,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.58,0.54,1.21,0.48
hsa-miR-3064-5p,0.0,0.21,0.0,0.0,0.0,0.43,0.12,0.16
hsa-miR-3074-5p,0.0,0.0,0.6,0.0,0.06,0.0,0.0,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,0.0,0.9,1.94,1.09,0.32
hsa-miR-3085-5p,0.0,0.0,0.6,0.0,0.9,0.32,0.0,0.0
hsa-miR-30a-3p,65.8,57.82,47.53,105.13,102.06,122.95,139.36,139.84
hsa-miR-30a-5p,750.68,680.97,589.77,544.92,951.31,1549.16,2393.09,1350.62
hsa-miR-30b-3p,0.18,0.0,0.0,0.0,0.06,0.0,0.0,0.64
hsa-miR-30b-5p,0.73,0.42,1.65,0.93,3.33,6.27,15.22,3.66
hsa-miR-30c-1-3p,0.0,0.0,0.75,0.62,0.0,0.22,0.0,0.16
hsa-miR-30c-2-3p,2.56,4.24,2.86,8.09,3.2,5.94,8.94,6.67
hsa-miR-30c-5p,30.52,16.1,16.09,25.82,66.76,76.27,119.2,39.89
hsa-miR-30d-3p,0.0,0.21,0.75,0.0,0.13,0.43,0.85,0.0
hsa-miR-30d-5p,270.15,248.66,232.84,240.42,226.3,334.49,564.1,461.49
hsa-miR-30e-3p,7.86,8.68,7.52,16.8,13.56,16.75,19.56,21.61
hsa-miR-30e-5p,21.75,27.75,25.12,18.97,30.44,57.91,89.97,53.4
hsa-miR-31-3p,1.46,0.21,0.15,0.93,6.65,10.16,18.11,1.75
hsa-miR-31-5p,13.53,14.4,10.53,12.75,23.92,40.41,131.88,22.72
hsa-miR-3115,0.0,0.0,0.0,0.0,0.06,0.54,0.24,0.32
hsa-miR-3117-3p,0.0,0.0,0.0,0.62,1.53,2.05,0.85,0.16
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.06,0.22,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-3125,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.75,0.0,0.0,0.0,0.24,0.48
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-3129-3p,0.37,0.0,0.0,0.31,0.06,0.0,0.12,0.48
hsa-miR-3129-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-3133,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.16
hsa-miR-3135a,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.32
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.0
hsa-miR-3137,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,0.19,0.11,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-3148,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.45,0.0,0.0,0.0,0.12,0.0
hsa-miR-3152-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,1.46,0.0,1.35,0.93,0.26,0.43,0.97,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-3157-3p,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,0.0,0.15,0.31,0.9,1.73,1.81,0.48
hsa-miR-3161,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-3165,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-3170,0.0,0.0,0.0,0.0,0.19,0.0,0.12,0.0
hsa-miR-3173-5p,0.37,0.0,0.15,0.0,0.0,0.22,0.0,0.0
hsa-miR-3174,0.0,0.42,0.0,0.0,0.0,0.0,0.12,0.16
hsa-miR-3175,0.18,0.0,0.0,0.0,0.06,0.43,0.6,0.0
hsa-miR-3176,0.0,1.06,0.15,0.0,0.45,1.3,1.81,0.16
hsa-miR-3177-3p,0.73,0.85,0.45,0.0,1.47,3.35,1.81,1.11
hsa-miR-3178,0.0,86.84,54.0,0.0,0.0,2.48,0.24,0.48
hsa-miR-3179,0.0,0.0,0.3,0.0,0.45,0.22,0.36,0.16
hsa-miR-3180,0.18,0.0,0.0,0.0,0.13,0.22,0.0,0.0
hsa-miR-3180-3p,0.18,0.0,0.0,0.0,0.26,0.54,0.24,0.0
hsa-miR-3182,21.2,28.59,15.64,53.19,48.47,71.31,65.7,54.35
hsa-miR-3187-3p,0.0,0.0,0.0,0.31,0.06,0.22,0.36,0.16
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-3189-3p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.16
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0
hsa-miR-3195,0.0,0.0,0.0,0.62,0.13,0.11,0.0,0.48
hsa-miR-3196,0.0,0.21,0.15,0.0,0.0,0.11,0.0,0.16
hsa-miR-3198,0.0,0.21,0.0,0.0,0.26,0.11,0.12,0.16
hsa-miR-3199,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.15,0.0,0.13,0.11,0.36,0.0
hsa-miR-32-5p,5.85,2.97,2.71,12.13,8.31,10.26,18.72,8.74
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.7,0.43,0.72,0.32
hsa-miR-320a-3p,216.05,167.96,127.1,177.28,351.7,407.41,262.06,283.03
hsa-miR-320a-5p,0.0,1.06,0.6,1.24,0.38,1.19,0.24,1.59
hsa-miR-320b,13.34,7.84,13.84,13.69,15.35,9.51,7.37,6.36
hsa-miR-320c,2.56,6.14,2.86,4.98,6.78,6.7,12.32,6.04
hsa-miR-320d,0.73,1.48,1.2,0.31,0.9,16.1,0.24,6.99
hsa-miR-320e,1.1,0.0,0.0,0.31,0.32,0.65,1.57,0.32
hsa-miR-323a-3p,17.73,31.98,32.04,30.48,16.24,26.15,12.08,25.59
hsa-miR-323a-5p,1.1,1.48,1.05,1.24,0.19,0.11,0.24,0.16
hsa-miR-323b-3p,6.76,6.99,8.57,7.46,3.07,10.05,2.54,5.24
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.26,0.22,0.6,0.32
hsa-miR-324-5p,0.0,0.64,0.0,0.0,0.32,1.4,4.23,0.32
hsa-miR-326,0.73,0.85,0.15,0.0,0.51,2.16,1.33,2.07
hsa-miR-328-3p,6.4,10.8,8.57,12.75,13.68,18.69,18.84,10.97
hsa-miR-329-3p,13.71,7.2,8.42,13.37,9.98,14.15,11.59,14.46
hsa-miR-329-5p,0.0,1.27,0.15,0.0,0.26,0.0,0.12,0.32
hsa-miR-330-3p,4.02,2.97,1.65,1.24,7.29,6.48,6.28,3.02
hsa-miR-330-5p,0.37,1.48,1.2,0.93,0.45,3.03,3.38,1.91
hsa-miR-331-3p,0.0,0.42,0.3,0.0,0.64,1.08,1.69,1.59
hsa-miR-331-5p,2.01,1.06,1.96,5.29,7.23,10.8,3.86,6.36
hsa-miR-335-3p,0.0,0.21,0.6,0.31,1.85,1.73,6.76,0.16
hsa-miR-335-5p,0.55,0.0,0.45,0.31,1.73,2.81,3.02,0.16
hsa-miR-337-3p,6.21,3.6,5.57,4.04,1.92,5.83,5.31,7.47
hsa-miR-337-5p,2.74,1.91,1.2,1.56,1.02,1.4,2.9,1.91
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.16
hsa-miR-338-5p,0.73,0.21,0.0,0.0,0.0,1.84,0.97,0.0
hsa-miR-339-3p,4.02,2.33,5.26,8.09,10.04,14.37,9.66,10.81
hsa-miR-339-5p,0.55,0.64,0.45,0.93,2.17,4.0,2.9,1.59
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.06,0.0,0.12,0.0
hsa-miR-33a-5p,0.55,1.06,0.6,0.0,0.45,0.65,0.36,0.16
hsa-miR-340-3p,1.28,1.69,1.2,1.56,1.02,1.08,1.57,1.43
hsa-miR-340-5p,25.77,9.96,13.24,20.53,24.62,35.0,37.44,50.85
hsa-miR-342-3p,6.95,5.3,2.41,6.53,9.72,16.96,25.0,12.55
hsa-miR-342-5p,3.47,3.18,0.9,0.31,2.49,3.24,2.29,1.27
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.06,0.11,0.0,0.0
hsa-miR-345-5p,10.42,7.84,3.91,8.4,20.27,49.05,22.34,18.12
hsa-miR-34a-3p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-34a-5p,8.59,4.66,4.51,5.91,11.77,15.56,28.14,11.28
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.15,0.62,0.06,0.22,0.24,0.32
hsa-miR-3605-3p,0.37,1.27,0.15,0.62,0.06,0.0,0.0,0.16
hsa-miR-3605-5p,0.55,0.21,0.9,0.62,0.32,0.54,0.48,0.79
hsa-miR-3609,0.0,0.0,0.45,0.0,0.0,0.0,0.24,0.0
hsa-miR-361-3p,45.33,33.68,22.71,22.39,57.36,79.19,62.56,66.27
hsa-miR-361-5p,4.57,3.18,2.56,4.35,9.4,12.96,16.79,11.92
hsa-miR-3611,0.0,0.0,0.0,0.31,0.06,0.0,0.0,0.0
hsa-miR-3613-5p,0.0,0.21,0.0,0.93,3.45,1.94,6.04,0.16
hsa-miR-3614-5p,0.0,0.42,0.0,0.0,0.0,0.11,0.48,0.0
hsa-miR-3615,3.66,2.12,1.2,0.62,3.13,5.94,4.47,1.11
hsa-miR-3617-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-362-5p,0.0,0.21,0.0,1.24,0.58,0.32,1.09,1.75
hsa-miR-3620-5p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,0.37,0.0,0.0,0.0,0.26,1.19,1.69,0.48
hsa-miR-3648,0.18,0.0,0.0,0.0,0.19,0.11,0.0,0.16
hsa-miR-3650,0.0,0.0,0.0,0.93,0.38,0.0,0.0,0.0
hsa-miR-3652,0.0,0.42,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-3654,0.0,0.0,0.0,0.0,0.0,0.22,0.24,0.0
hsa-miR-3655,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.42,0.0,0.0,1.09,0.86,1.81,0.16
hsa-miR-365a-5p,0.0,0.0,0.6,0.31,0.13,0.0,0.36,0.16
hsa-miR-365b-3p,0.91,0.0,0.3,0.62,0.0,0.86,0.24,0.95
hsa-miR-365b-5p,0.37,0.85,2.26,1.24,2.11,1.51,1.57,1.27
hsa-miR-3661,0.0,0.0,0.0,0.0,0.26,0.43,0.0,0.0
hsa-miR-3665,0.73,1.69,1.35,0.62,0.13,0.43,0.72,0.48
hsa-miR-3674,1.83,0.42,0.3,5.91,3.45,6.27,1.69,1.91
hsa-miR-3675-5p,0.18,0.0,0.3,0.31,0.83,0.43,0.24,0.32
hsa-miR-3678-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.12,0.0
hsa-miR-3679-5p,0.0,0.64,0.75,1.24,0.58,1.19,0.6,0.48
hsa-miR-3683,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-3686,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-369-3p,5.67,3.81,0.6,5.6,7.74,10.05,5.56,10.65
hsa-miR-369-5p,15.54,10.59,8.42,17.42,7.1,8.64,5.8,23.04
hsa-miR-3691-5p,0.18,0.0,0.0,0.0,0.0,0.22,0.12,0.0
hsa-miR-370-3p,384.75,567.44,398.9,302.01,309.49,379.86,390.31,409.68
hsa-miR-370-5p,0.0,0.21,0.3,0.93,0.58,0.97,0.12,0.48
hsa-miR-372-3p,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,2.56,0.21,1.05,2.18,2.62,2.59,6.16,4.13
hsa-miR-374a-5p,10.78,2.97,4.96,18.66,13.56,14.91,21.62,22.88
hsa-miR-374b-3p,0.18,0.0,0.0,0.0,0.0,0.43,0.12,0.32
hsa-miR-374b-5p,0.55,0.64,1.2,2.8,8.89,5.19,32.85,23.04
hsa-miR-374c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0
hsa-miR-375-3p,0.37,0.21,0.0,0.62,0.0,0.0,0.0,0.32
hsa-miR-376a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-376a-3p,2.38,0.0,1.35,0.93,1.28,2.38,4.83,2.38
hsa-miR-376a-5p,0.0,0.0,0.0,0.0,0.0,0.11,0.36,0.0
hsa-miR-376b-3p,3.66,0.0,0.0,0.0,0.19,0.22,1.93,0.16
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0
hsa-miR-376c-3p,6.4,1.69,1.96,3.11,4.16,5.51,6.76,2.86
hsa-miR-376c-5p,0.0,0.0,0.9,0.31,0.0,0.0,0.0,0.16
hsa-miR-377-3p,2.38,1.27,2.71,3.42,3.13,3.67,3.38,5.09
hsa-miR-377-5p,1.28,0.21,0.15,1.24,1.47,1.19,1.33,2.07
hsa-miR-378a-3p,97.24,86.63,58.66,99.53,130.19,165.51,168.95,137.14
hsa-miR-378a-5p,0.18,0.42,0.0,0.0,0.64,0.43,2.29,0.32
hsa-miR-378c,3.11,2.12,1.35,1.56,4.86,8.1,4.71,4.77
hsa-miR-378d,1.65,3.6,1.8,3.11,2.69,9.18,8.94,4.45
hsa-miR-378e,0.73,0.0,0.0,0.31,0.7,0.32,0.0,0.0
hsa-miR-378f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-378i,0.0,0.0,0.0,0.0,0.06,0.32,0.0,0.16
hsa-miR-379-3p,3.11,4.45,1.8,4.35,3.26,4.65,2.78,4.93
hsa-miR-379-5p,121.0,199.74,163.5,133.43,88.69,138.4,153.13,211.99
hsa-miR-380-3p,0.0,0.42,0.0,0.31,0.0,0.43,0.12,0.64
hsa-miR-380-5p,0.73,0.0,1.65,2.18,0.58,0.54,0.48,0.64
hsa-miR-381-3p,444.52,782.64,504.79,447.26,450.17,883.43,534.63,681.74
hsa-miR-382-3p,8.96,7.63,6.32,9.64,17.07,26.25,13.04,22.25
hsa-miR-382-5p,23.03,50.83,38.66,30.79,22.89,33.82,20.05,39.25
hsa-miR-3909,0.18,0.85,1.65,1.56,1.09,1.51,1.57,1.59
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.16
hsa-miR-3912-3p,0.0,0.0,0.0,0.0,0.19,0.0,0.12,0.16
hsa-miR-3913-5p,0.37,0.0,0.3,1.24,0.32,0.11,0.12,0.79
hsa-miR-3916,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-3918,0.0,0.0,0.0,0.0,0.06,0.0,0.36,0.0
hsa-miR-3922-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
hsa-miR-3929,0.91,0.85,0.0,1.24,0.9,1.4,0.24,0.95
hsa-miR-3934-5p,0.18,0.85,0.45,0.93,1.6,2.27,3.26,3.34
hsa-miR-3938,0.0,0.0,0.45,0.0,0.64,0.22,0.36,0.32
hsa-miR-3940-3p,0.37,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0
hsa-miR-3960,0.73,1.48,1.35,2.49,0.58,0.65,0.6,1.27
hsa-miR-409-3p,710.65,870.32,807.42,729.67,209.04,261.99,131.39,556.36
hsa-miR-409-5p,4.94,3.18,5.26,4.98,2.3,4.86,6.16,6.52
hsa-miR-410-3p,1.1,2.97,6.92,3.42,6.59,9.94,6.16,6.99
hsa-miR-411-3p,10.6,10.59,15.19,14.31,4.86,3.35,5.68,7.31
hsa-miR-411-5p,34.55,35.37,45.88,35.77,19.76,25.5,27.05,49.58
hsa-miR-412-3p,0.0,0.21,0.45,0.0,0.06,0.0,0.12,0.0
hsa-miR-412-5p,2.38,3.6,3.16,3.11,2.56,2.16,2.05,3.34
hsa-miR-421,0.37,0.42,2.41,1.24,4.16,5.73,3.02,3.97
hsa-miR-423-3p,306.34,226.21,240.06,152.09,411.1,149.52,438.5,424.46
hsa-miR-423-5p,85.36,72.86,481.02,65.32,209.23,221.8,147.21,246.64
hsa-miR-424-3p,13.89,12.92,10.23,18.35,4.6,6.48,8.82,12.24
hsa-miR-424-5p,2.19,0.21,0.15,1.24,2.81,4.32,3.62,3.02
hsa-miR-425-3p,0.55,0.42,0.15,1.24,6.97,11.24,7.37,6.67
hsa-miR-425-5p,21.57,7.2,10.83,10.57,36.06,49.27,59.78,30.51
hsa-miR-4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-4280,0.18,0.0,0.0,0.0,0.13,0.11,0.0,0.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-4286,0.0,0.0,0.0,0.0,0.26,0.32,1.21,0.48
hsa-miR-429,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.64
hsa-miR-431-3p,1.1,2.33,4.06,0.62,2.81,3.78,2.9,1.11
hsa-miR-431-5p,2.19,2.75,4.51,2.8,1.98,4.21,4.35,3.81
hsa-miR-432-5p,44.96,59.94,45.58,49.76,38.18,51.75,22.34,50.69
hsa-miR-4322,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
hsa-miR-4326,1.83,1.69,2.11,0.93,3.84,6.05,8.33,3.02
hsa-miR-433-3p,4.75,7.2,7.22,8.09,3.07,6.27,2.05,7.31
hsa-miR-433-5p,0.0,0.0,0.0,0.31,0.13,0.0,0.0,0.0
hsa-miR-4425,0.0,0.42,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,0.0,0.06,0.11,0.12,0.16
hsa-miR-4432,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-4435,0.0,0.0,0.0,0.31,0.26,0.22,0.36,0.0
hsa-miR-4437,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-4443,1.1,2.33,1.5,6.53,1.09,1.51,1.33,1.43
hsa-miR-4446-3p,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.16
hsa-miR-4449,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4463,0.18,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-4466,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0
hsa-miR-4469,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0
hsa-miR-4470,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-4471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-4473,0.0,0.0,0.0,0.31,0.06,0.11,0.36,0.48
hsa-miR-4474-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.32
hsa-miR-4484,0.0,0.21,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.73,3.18,2.41,0.62,0.19,0.22,1.33,0.79
hsa-miR-4485-5p,0.0,0.85,0.0,0.0,0.32,0.32,0.6,0.0
hsa-miR-4488,1.46,6.99,5.26,7.78,0.96,0.43,0.72,1.91
hsa-miR-4489,0.0,0.0,0.0,0.0,0.19,0.11,0.0,0.0
hsa-miR-4492,0.0,0.0,0.0,0.62,0.19,0.0,0.0,0.95
hsa-miR-4497,1.1,5.93,2.56,3.42,1.6,1.3,1.69,2.22
hsa-miR-4498,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.64
hsa-miR-4504,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4508,1.65,1.91,0.15,0.0,0.32,0.0,0.24,0.48
hsa-miR-450a-1-3p,0.0,0.0,0.0,0.0,0.06,0.0,0.24,0.16
hsa-miR-450a-2-3p,0.37,0.21,0.15,1.56,0.06,0.22,0.72,1.27
hsa-miR-450a-5p,7.13,2.12,3.46,13.69,5.82,6.81,8.09,15.41
hsa-miR-450b-5p,7.31,4.24,4.36,6.84,7.35,9.83,12.8,13.67
hsa-miR-4511,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0
hsa-miR-4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4516,0.73,3.6,1.35,3.73,0.51,2.59,0.0,0.95
hsa-miR-451a,50.08,1.69,1.2,19.28,9.34,8.32,32.97,4.29
hsa-miR-452-3p,2.19,0.85,0.0,2.49,3.58,4.97,5.68,3.18
hsa-miR-452-5p,1.46,2.33,0.6,1.87,6.14,10.37,16.67,10.49
hsa-miR-4521,0.0,0.21,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-454-3p,0.0,0.64,0.0,0.62,0.58,0.32,2.42,0.32
hsa-miR-454-5p,0.91,0.0,0.15,0.0,0.38,0.43,0.0,0.0
hsa-miR-455-3p,0.55,3.6,1.8,2.8,4.99,6.91,5.92,5.24
hsa-miR-455-5p,74.94,49.35,35.65,78.69,93.94,99.72,116.06,147.63
hsa-miR-4635,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0
hsa-miR-4638-3p,0.0,0.0,0.0,0.0,0.06,0.22,0.0,0.16
hsa-miR-4638-5p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.16
hsa-miR-4645-3p,0.0,0.0,0.45,0.0,0.13,1.19,1.09,0.16
hsa-miR-4647,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.64
hsa-miR-4654,0.0,0.0,0.0,0.62,0.19,0.32,0.12,0.0
hsa-miR-4660,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-4661-5p,0.0,0.21,1.05,0.62,0.06,0.11,0.24,0.48
hsa-miR-4664-3p,0.0,0.0,0.0,0.0,0.06,0.43,0.24,0.0
hsa-miR-4665-5p,0.0,0.0,0.3,0.0,0.13,0.0,0.12,0.16
hsa-miR-4667-5p,0.0,0.21,0.0,0.0,0.0,0.11,0.0,0.16
hsa-miR-4669,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-4671-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-4677-3p,2.19,1.06,2.86,0.93,1.79,2.27,1.81,3.66
hsa-miR-4677-5p,0.0,0.64,0.0,0.0,0.06,0.22,0.12,0.16
hsa-miR-4680-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
hsa-miR-4683,0.0,0.0,0.0,0.0,0.0,0.11,0.24,0.16
hsa-miR-4684-3p,0.18,0.21,0.0,0.62,0.96,1.62,1.69,0.79
hsa-miR-4684-5p,0.37,0.0,0.0,0.93,0.0,0.0,0.36,0.0
hsa-miR-4685-3p,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.16
hsa-miR-4689,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.32
hsa-miR-4709-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-5p,0.0,0.85,0.45,0.62,0.06,0.0,0.12,0.64
hsa-miR-4723-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-4727-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.48
hsa-miR-4731-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4734,0.0,0.0,0.0,0.0,0.0,0.32,0.12,0.0
hsa-miR-4741,0.18,0.0,0.0,0.0,0.06,0.32,0.36,0.0
hsa-miR-4742-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4743-5p,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4745-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-4745-5p,0.0,0.0,0.0,0.0,0.13,0.54,0.0,0.16
hsa-miR-4746-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
hsa-miR-4746-5p,0.0,0.0,0.15,0.31,0.19,0.65,0.72,0.48
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,0.0,0.22,0.12,0.0
hsa-miR-4755-5p,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
hsa-miR-4758-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-4762-3p,0.0,0.0,0.6,0.0,0.0,0.22,0.0,0.16
hsa-miR-4764-5p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-4767,0.18,0.0,0.0,0.0,0.13,0.22,0.0,0.0
hsa-miR-4772-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-4775,0.55,0.0,0.0,0.0,0.0,0.0,0.48,0.16
hsa-miR-4785,0.0,0.0,0.0,0.0,0.51,0.54,0.36,0.32
hsa-miR-4787-3p,0.0,0.0,0.0,0.62,0.0,0.22,0.12,0.0
hsa-miR-4791,0.0,0.0,0.3,0.0,0.7,0.54,0.6,0.32
hsa-miR-4797-5p,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-4804-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
