miRNA,SRR10500680,SRR10500682,SRR10500683,SRR10500684,SRR10500686,SRR10500688,SRR10500690,SRR10500691,SRR10500692,SRR10500694,SRR10500695,SRR10500696,SRR10500697,SRR10500698,SRR10500699,SRR10500700,SRR10500702,SRR10500703,SRR10500704,SRR10500707,SRR10500708,SRR10500710,SRR10500711,SRR10500713,SRR10500714,SRR10500715,SRR10500717,SRR10500718,SRR10500719,SRR10500721,SRR10500722,SRR10500723,SRR10500724,SRR10500726,SRR10500727,SRR10500728,SRR10500730,SRR10500731,SRR10500732,SRR10500733,SRR10500735,SRR10500736,SRR10500737,SRR10500739,SRR10500741,SRR10500742,SRR10500743,SRR10500746,SRR10500747,SRR10500748,SRR10500750,SRR10500751,SRR10500752,SRR10500754,SRR10500755,SRR10500756,SRR10500758,SRR10500760,SRR10500762,SRR10500763,SRR10500764,SRR10500765,SRR10500766,SRR10500768,SRR10500770,SRR10500771,SRR10500772,SRR10500774,SRR10500775,SRR10500778,SRR10500779,SRR10500781,SRR10500782,SRR10500784,SRR10500785,SRR10500787,SRR10500788,SRR10500789,SRR10500791,SRR10500792,SRR10500794,SRR10500795,SRR10500798,SRR10500799,SRR10500800,SRR10500801,SRR10500802,SRR10500803,SRR10500805,SRR10500806,SRR10500808,SRR10500809,SRR10500810,SRR10500812,SRR10500813,SRR10500814,SRR10500816,SRR10500817,SRR10500818,SRR10500819,SRR10500821,SRR10500822
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,226.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,73.0,56.0,25.0,57.0,0.0,0.0,321.0,0.0,0.0,324.0,0.0,0.0,143.0,17.0,0.0,15.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,43.0,0.0,88.0,0.0,20.0,0.0,40.0,115.0,0.0,404.0,0.0,0.0,0.0,77.0,0.0,65.0,0.0,154.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,123.0,0.0,0.0,0.0,17.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,9.0,11.0,12.0,23.0,0.0,17.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,33.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,5.0,157.0,23.0,41.0,0.0,3.0,28.0,79.0,32.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,73.0,0.0,3.0,0.0,0.0,29.0,98.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,9.0,6.0,97.0,0.0,0.0,1.0,57.0,0.0,0.0,60.0,0.0,28.0,1.0,0.0,0.0,0.0,3.0,128.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,542.0,15.0,51.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,28876.0,0.0,9241.0,10113.0,4293.0,4901.0,4.0,2992.0,2064.0,49.0,2264.0,16749.0,19038.0,408.0,7126.0,9005.0,1.0,3405.0,3942.0,535.0,1123.0,82.0,8380.0,9.0,2885.0,7611.0,2.0,1452.0,4087.0,0.0,7207.0,10335.0,12715.0,60.0,363.0,3088.0,43.0,16.0,10.0,49356.0,983.0,23.0,43.0,5167.0,45.0,2148.0,5055.0,23.0,1922.0,8592.0,71.0,2891.0,7180.0,661.0,76.0,5749.0,36.0,0.0,10.0,19146.0,32.0,45005.0,18218.0,28351.0,2348.0,1.0,17711.0,22981.0,1.0,0.0,6070.0,25.0,17333.0,15.0,19765.0,35.0,160.0,6210.0,135.0,1937.0,1.0,1642.0,16.0,18643.0,56.0,3003.0,74.0,3584.0,2910.0,3606.0,5.0,2898.0,3851.0,0.0,7297.0,9327.0,0.0,2504.0,2307.0,22894.0,0.0,4459.0
hsa-miR-30a-5p,676114.0,0.0,180542.0,208671.0,72900.0,83631.0,13.0,54155.0,32820.0,1763.0,53569.0,394686.0,517686.0,16362.0,101777.0,166452.0,12.0,78008.0,115667.0,116670.0,104568.0,1469.0,200731.0,668.0,23629.0,56396.0,11.0,26179.0,74632.0,10.0,140216.0,211245.0,272996.0,5531.0,23979.0,196748.0,1755.0,1379.0,3264.0,2033205.0,29236.0,6116.0,6704.0,212842.0,1793.0,95431.0,241013.0,6707.0,59461.0,235422.0,5678.0,80996.0,197357.0,10211.0,3413.0,329995.0,3727.0,84.0,4681.0,430184.0,5485.0,1245889.0,370401.0,594266.0,246296.0,830.0,464673.0,699697.0,903.0,3806.0,163753.0,566.0,363531.0,956.0,68674.0,260.0,15589.0,57280.0,11125.0,33004.0,7965.0,32009.0,2632.0,695621.0,3874.0,92995.0,4342.0,56625.0,182271.0,92434.0,517.0,117406.0,188360.0,14.0,286348.0,302370.0,4.0,33408.0,36983.0,363760.0,767.0,150692.0
hsa-miR-30b-3p,191.0,0.0,61.0,44.0,6.0,14.0,0.0,59.0,34.0,182.0,55.0,454.0,602.0,819.0,0.0,0.0,1.0,79.0,109.0,83.0,131.0,110.0,223.0,13.0,19.0,55.0,11441.0,55.0,171.0,0.0,30.0,69.0,121.0,1.0,0.0,0.0,159.0,0.0,0.0,539.0,0.0,107.0,327.0,150.0,231.0,59.0,117.0,1.0,0.0,0.0,422.0,68.0,121.0,51.0,74.0,129.0,408.0,0.0,0.0,73.0,64.0,332.0,509.0,199.0,0.0,0.0,308.0,87.0,0.0,44.0,2.0,29.0,199.0,0.0,264.0,0.0,33.0,3.0,365.0,1.0,0.0,0.0,32.0,353.0,101.0,60.0,74.0,9.0,97.0,54.0,0.0,0.0,0.0,0.0,292.0,350.0,0.0,0.0,0.0,257.0,0.0,0.0
hsa-miR-30b-5p,768.0,0.0,937.0,1119.0,863.0,973.0,1.0,551.0,453.0,92.0,436.0,570.0,684.0,1084.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,251.0,1492.0,27.0,1089.0,3216.0,0.0,298.0,842.0,0.0,212.0,338.0,765.0,0.0,0.0,0.0,262.0,1.0,0.0,5412.0,58.0,138.0,302.0,667.0,332.0,151.0,355.0,23.0,188.0,1593.0,772.0,137.0,313.0,1360.0,557.0,490.0,100.0,0.0,2.0,2649.0,188.0,167.0,695.0,570.0,1.0,9.0,2475.0,1082.0,0.0,32.0,823.0,86.0,2101.0,91.0,692.0,197.0,204.0,16.0,498.0,3.0,0.0,1.0,168.0,1955.0,149.0,63.0,214.0,72.0,732.0,1093.0,7.0,67.0,110.0,0.0,396.0,583.0,0.0,2.0,1.0,1198.0,0.0,0.0
hsa-miR-30c-1-3p,96.0,0.0,55.0,83.0,4.0,5.0,0.0,37.0,21.0,19.0,23.0,116.0,198.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,103.0,14.0,14.0,42.0,0.0,11.0,22.0,0.0,24.0,57.0,39.0,2.0,0.0,0.0,92.0,0.0,0.0,373.0,0.0,199.0,406.0,69.0,105.0,54.0,151.0,0.0,0.0,0.0,144.0,83.0,244.0,566.0,77.0,64.0,20.0,0.0,0.0,28.0,41.0,325.0,125.0,106.0,0.0,0.0,65.0,118.0,0.0,21.0,2.0,24.0,238.0,45.0,0.0,0.0,93.0,2.0,167.0,1.0,0.0,66.0,10.0,324.0,108.0,61.0,77.0,4.0,84.0,57.0,2.0,0.0,0.0,0.0,73.0,65.0,0.0,99.0,116.0,84.0,1.0,0.0
hsa-miR-30c-2-3p,2496.0,0.0,615.0,805.0,225.0,307.0,0.0,206.0,140.0,4.0,289.0,1121.0,1739.0,19.0,357.0,594.0,0.0,280.0,508.0,669.0,824.0,0.0,1294.0,0.0,495.0,462.0,0.0,102.0,307.0,0.0,501.0,757.0,882.0,0.0,83.0,823.0,1.0,1.0,0.0,5567.0,59.0,0.0,0.0,365.0,0.0,173.0,437.0,104.0,1.0,0.0,79.0,136.0,398.0,0.0,0.0,298.0,4.0,0.0,0.0,753.0,2.0,3165.0,1026.0,1132.0,5.0,0.0,949.0,731.0,0.0,0.0,250.0,0.0,879.0,0.0,1539.0,20.0,0.0,2835.0,1.0,7.0,0.0,246.0,0.0,1970.0,0.0,195.0,3.0,238.0,216.0,7.0,0.0,491.0,793.0,0.0,571.0,684.0,0.0,123.0,130.0,1544.0,0.0,1551.0
hsa-miR-30c-5p,5240.0,1.0,5392.0,5151.0,8405.0,11091.0,14.0,7849.0,6932.0,1394.0,3755.0,2317.0,2557.0,3414.0,94.0,122.0,3.0,503.0,490.0,58.0,130.0,2094.0,10891.0,195.0,5775.0,16678.0,5.0,2413.0,6150.0,0.0,701.0,1107.0,1735.0,141.0,53.0,310.0,1264.0,118.0,314.0,34216.0,378.0,1251.0,2951.0,3433.0,3299.0,302.0,782.0,3180.0,437.0,3820.0,5313.0,1109.0,2920.0,4603.0,1116.0,1919.0,657.0,0.0,18.0,6697.0,1188.0,1106.0,12436.0,4374.0,21.0,845.0,7950.0,4562.0,255.0,247.0,5021.0,3680.0,6753.0,185.0,10160.0,459.0,181.0,47.0,2894.0,220.0,1025.0,148.0,1040.0,10559.0,1310.0,435.0,1137.0,266.0,3649.0,5760.0,32.0,85.0,130.0,437.0,4263.0,6205.0,0.0,8.0,9.0,6227.0,4.0,22.0
hsa-miR-30d-3p,165.0,0.0,55.0,69.0,0.0,0.0,0.0,91.0,72.0,21.0,22.0,70.0,79.0,97.0,131.0,239.0,0.0,0.0,2.0,0.0,0.0,77.0,76.0,12.0,15.0,31.0,0.0,0.0,7.0,0.0,20.0,33.0,161.0,67.0,0.0,0.0,48.0,11.0,41.0,438.0,19.0,10.0,20.0,154.0,46.0,29.0,103.0,347.0,0.0,1.0,196.0,86.0,256.0,264.0,26.0,59.0,15.0,0.0,0.0,141.0,15.0,563.0,129.0,175.0,0.0,45.0,165.0,69.0,14.0,50.0,0.0,54.0,75.0,4.0,74.0,0.0,0.0,2.0,75.0,1.0,0.0,42.0,8.0,23.0,27.0,45.0,20.0,32.0,3.0,4.0,0.0,151.0,239.0,0.0,139.0,234.0,1.0,0.0,0.0,143.0,0.0,0.0
hsa-miR-30d-5p,77431.0,12.0,37770.0,43294.0,19223.0,21361.0,2959.0,15958.0,10806.0,14549.0,13836.0,40687.0,48794.0,77177.0,5069.0,8200.0,795.0,5499.0,7557.0,5078.0,7011.0,35031.0,50641.0,3000.0,9516.0,23280.0,5525.0,6440.0,16874.0,11608.0,18405.0,26636.0,51372.0,9020.0,3057.0,24864.0,23823.0,2310.0,7853.0,344202.0,4204.0,25094.0,35290.0,28739.0,48040.0,14267.0,35264.0,48115.0,8353.0,48139.0,102622.0,14134.0,34814.0,98009.0,13320.0,46228.0,25592.0,1467.0,6462.0,102669.0,24581.0,90304.0,73184.0,74597.0,14186.0,10334.0,92212.0,44281.0,14670.0,7694.0,18992.0,24233.0,67800.0,6018.0,12784.0,2794.0,15891.0,6615.0,46662.0,1263.0,10279.0,3581.0,8220.0,137306.0,18853.0,20319.0,22507.0,12575.0,30472.0,25470.0,448.0,5064.0,7923.0,6788.0,41243.0,45898.0,10.0,2263.0,1762.0,100263.0,4466.0,2730.0
hsa-miR-30e-3p,4213.0,0.0,1505.0,1652.0,533.0,601.0,0.0,392.0,308.0,439.0,346.0,2215.0,2584.0,1666.0,638.0,826.0,1.0,390.0,279.0,219.0,466.0,625.0,1355.0,106.0,508.0,1242.0,1.0,182.0,436.0,0.0,725.0,1057.0,2290.0,238.0,205.0,1842.0,600.0,56.0,272.0,6183.0,188.0,1105.0,1244.0,1071.0,1280.0,268.0,519.0,1972.0,750.0,3676.0,3488.0,351.0,813.0,4527.0,212.0,1454.0,455.0,63.0,389.0,3618.0,729.0,8106.0,2612.0,4256.0,14.0,368.0,3047.0,3025.0,293.0,404.0,1046.0,1092.0,1957.0,84.0,3873.0,400.0,352.0,2798.0,2038.0,8.0,372.0,239.0,358.0,3993.0,657.0,422.0,619.0,287.0,582.0,623.0,145.0,804.0,1105.0,0.0,1230.0,1565.0,0.0,415.0,384.0,3199.0,1.0,600.0
hsa-miR-30e-5p,15202.0,2.0,7391.0,7173.0,3622.0,4029.0,40.0,3305.0,2268.0,4241.0,2847.0,6910.0,8057.0,26210.0,377.0,660.0,10.0,694.0,843.0,1263.0,3608.0,9087.0,8944.0,984.0,977.0,2383.0,4661.0,1202.0,3212.0,72.0,3253.0,4959.0,11561.0,3667.0,422.0,3707.0,7902.0,1491.0,4272.0,54905.0,1117.0,14747.0,20504.0,7225.0,10854.0,3693.0,9058.0,16083.0,3016.0,17905.0,29804.0,3975.0,10019.0,30938.0,5106.0,12600.0,5453.0,94.0,1462.0,23365.0,7894.0,19015.0,14640.0,14162.0,409.0,3733.0,14045.0,7055.0,2533.0,1914.0,8296.0,7404.0,12695.0,1537.0,1033.0,402.0,6092.0,175.0,15652.0,816.0,5646.0,722.0,3595.0,25084.0,6232.0,2341.0,8015.0,2688.0,6560.0,6907.0,112.0,1103.0,1440.0,6750.0,7340.0,7718.0,6884.0,410.0,276.0,16070.0,11.0,1141.0
hsa-miR-31-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,1553.0,0.0,1110.0,1385.0,545.0,782.0,0.0,345.0,324.0,5.0,203.0,426.0,615.0,13.0,41.0,42.0,0.0,80.0,115.0,147.0,519.0,2.0,804.0,0.0,717.0,2299.0,0.0,203.0,617.0,0.0,293.0,434.0,1652.0,0.0,0.0,2.0,1.0,1.0,0.0,5131.0,82.0,2.0,1.0,1109.0,1.0,285.0,815.0,0.0,238.0,1791.0,3.0,333.0,1059.0,71.0,25.0,1003.0,4.0,0.0,0.0,1645.0,5.0,1368.0,2070.0,1631.0,7.0,0.0,3885.0,559.0,0.0,0.0,884.0,0.0,950.0,0.0,150.0,0.0,0.0,6.0,7.0,7.0,0.0,121.0,0.0,8371.0,2.0,205.0,3.0,327.0,358.0,637.0,0.0,0.0,1.0,0.0,1275.0,2028.0,0.0,1.0,2.0,2315.0,0.0,1.0
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3120-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,3.0,78.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
