miRNA,SRR17622163,SRR17622164,SRR17622165,SRR17622166,SRR17622167,SRR17622168,SRR17622169,SRR17622170,SRR17622171,SRR17622172,SRR17622173,SRR17622174,SRR17622175,SRR17622176,SRR17622177,SRR17622178,SRR17622179,SRR17622180,SRR17622181
hsa-miR-3180,0.26,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0
hsa-miR-3181,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,2.06,0.83,3.7,0.44,4.19,14.06,4.88,2.26,5.58,1.78,2.93,0.0,4.99,3.36,1.33,1.48,8.62,0.42,0.88
hsa-miR-3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-3187-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.16,0.57,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.34,0.42,0.0
hsa-miR-3187-5p,0.51,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,0.0,0.83,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3191-3p,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-3p,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-3195,0.0,0.0,0.49,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.23,1.73,0.22,0.0,11.97,0.59,2.07,0.0,0.53
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.21,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.53
hsa-miR-32-3p,1.29,0.0,1.48,1.55,5.19,6.0,4.72,2.55,3.72,1.61,0.9,1.73,5.2,0.67,0.0,0.0,2.76,0.85,1.06
hsa-miR-32-5p,103.37,23.57,45.59,50.48,67.68,93.37,130.63,50.1,76.39,33.91,21.64,19.07,46.83,12.22,17.28,23.66,31.05,39.83,43.64
hsa-miR-3200-3p,0.26,0.0,0.0,0.66,0.84,0.19,0.16,0.28,0.0,0.0,0.0,0.0,0.22,0.27,0.0,0.0,0.0,0.42,0.18
hsa-miR-3200-5p,2.57,0.0,3.45,0.22,0.17,0.37,0.47,2.26,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.7
hsa-miR-320a-3p,1103.64,597.03,776.96,489.57,474.09,778.87,400.69,646.25,505.01,331.07,294.8,194.46,441.19,129.0,1070.68,227.11,568.16,317.57,439.01
hsa-miR-320a-5p,4.11,0.41,4.44,2.21,1.17,4.31,1.26,2.55,2.6,0.97,0.23,0.0,1.08,0.67,0.0,0.0,3.45,0.21,0.0
hsa-miR-320b,120.08,84.76,130.6,103.41,74.21,124.31,60.75,82.37,39.4,43.12,43.05,56.34,87.59,12.75,148.02,70.38,86.59,38.98,70.56
hsa-miR-320c,41.66,16.54,23.16,32.11,15.41,31.69,11.17,20.38,14.31,6.94,5.18,25.14,21.46,5.1,43.43,19.22,21.04,22.67,19.36
hsa-miR-320d,9.51,1.65,6.16,2.66,9.38,11.44,2.68,4.53,3.53,2.26,1.13,1.16,3.69,0.67,0.44,5.62,0.0,3.39,1.41
hsa-miR-320e,0.0,0.0,1.23,0.44,0.84,1.12,0.0,0.0,0.37,0.65,1.58,0.0,0.65,0.4,4.43,0.59,1.03,0.21,0.0
hsa-miR-323a-3p,5.91,0.83,14.54,3.54,10.05,5.62,3.15,4.25,4.28,1.94,2.48,0.0,7.59,0.94,0.0,6.8,4.48,4.03,6.16
hsa-miR-323a-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,1.8,0.0,1.48,0.89,3.18,1.12,1.1,0.0,1.3,0.16,0.68,1.73,1.52,0.13,0.0,0.0,0.0,0.85,1.76
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.87,0.4,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-5p,4.63,0.0,0.0,1.99,2.01,0.19,1.26,2.55,1.12,0.48,0.23,0.0,0.43,0.4,0.44,0.0,0.0,0.0,0.7
hsa-miR-326,2.06,0.83,0.99,0.89,0.0,1.87,0.47,0.28,0.74,1.94,0.9,0.0,0.65,0.67,0.0,1.18,3.1,0.21,0.53
hsa-miR-328-3p,79.97,92.61,142.18,63.55,80.75,61.31,25.65,107.57,43.12,32.46,64.01,21.38,69.81,12.22,38.11,45.84,60.71,27.54,39.06
hsa-miR-328-5p,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.16,0.45,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.18
hsa-miR-329-3p,8.49,0.41,6.41,6.2,14.24,3.19,2.52,5.1,3.72,6.62,2.25,0.0,5.2,2.28,0.0,1.77,6.21,5.08,3.7
hsa-miR-329-5p,0.26,0.0,0.49,0.0,0.5,0.0,0.16,0.0,0.74,0.48,1.58,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.88
hsa-miR-330-3p,7.71,1.24,5.91,6.2,7.71,12.0,3.62,2.26,5.2,3.88,2.7,1.73,2.6,2.95,0.89,4.14,2.07,1.48,4.75
hsa-miR-330-5p,2.31,1.24,0.49,1.99,2.35,2.25,0.63,0.0,1.86,1.61,1.13,0.0,1.3,0.67,3.1,0.3,2.76,0.42,2.11
hsa-miR-331-3p,0.26,0.83,2.71,0.0,2.01,0.56,1.42,1.7,1.67,0.65,0.0,0.0,0.22,0.4,0.0,0.3,0.0,0.85,1.41
hsa-miR-331-5p,6.94,4.13,1.72,2.88,2.85,6.37,2.2,3.11,2.97,1.29,1.58,2.89,3.04,0.67,0.0,1.77,3.1,0.64,1.23
hsa-miR-335-3p,178.45,25.63,58.4,54.25,73.04,345.75,25.18,88.32,54.65,46.03,23.44,21.96,26.02,15.84,7.98,26.61,34.5,10.38,11.97
hsa-miR-335-5p,81.26,11.58,34.5,22.36,57.96,123.75,18.26,48.97,63.01,52.32,6.09,5.78,29.7,20.81,4.43,8.87,35.53,5.08,9.15
hsa-miR-337-3p,8.23,3.31,9.12,5.54,5.7,11.25,5.19,7.64,4.09,7.75,4.06,4.05,4.34,4.7,3.1,6.51,10.69,3.6,3.52
hsa-miR-337-5p,2.31,0.41,0.74,0.22,2.35,1.69,2.05,1.7,1.86,1.94,0.0,0.0,0.87,0.81,0.0,0.3,2.76,0.21,1.23
hsa-miR-338-3p,1.29,0.0,0.25,0.22,0.5,0.0,0.63,0.0,0.19,0.97,4.73,0.0,2.82,0.13,0.0,0.0,0.0,0.0,2.29
hsa-miR-338-5p,0.0,0.41,0.0,0.0,0.5,3.0,0.16,6.23,5.02,2.91,9.69,6.93,10.41,0.0,0.0,2.37,0.0,0.21,0.18
hsa-miR-339-3p,16.71,7.86,14.54,9.52,19.27,22.5,18.1,9.34,14.87,10.66,6.99,1.44,11.71,4.7,1.77,4.14,10.69,5.51,9.5
hsa-miR-339-5p,9.77,7.03,10.6,4.87,14.41,12.37,16.37,11.04,10.41,5.33,3.61,2.02,11.49,4.7,0.0,4.14,7.24,2.75,7.92
hsa-miR-33a-3p,0.77,0.0,0.0,0.44,0.34,0.75,1.26,1.7,1.3,0.48,0.23,0.0,0.43,0.13,0.0,1.48,1.03,0.0,0.0
hsa-miR-33a-5p,0.26,0.83,0.99,0.0,0.5,1.5,0.79,0.0,0.74,0.32,0.45,0.0,0.22,0.0,0.0,0.59,0.69,0.0,0.35
hsa-miR-33b-3p,0.77,0.83,0.49,0.0,0.17,0.75,0.63,0.0,0.19,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-33b-5p,0.0,0.83,1.48,0.22,0.34,0.75,0.0,0.0,0.56,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.69,0.0,0.35
hsa-miR-340-3p,7.71,5.79,5.17,7.31,15.08,12.19,11.33,9.06,10.41,5.98,4.51,2.02,8.67,1.48,1.77,6.8,6.55,2.97,3.34
hsa-miR-340-5p,145.03,42.17,106.21,109.83,197.18,242.81,150.14,105.3,226.58,102.39,57.92,34.96,104.5,47.39,22.16,54.12,123.15,44.91,76.54
hsa-miR-342-3p,14.91,11.99,18.23,11.51,18.09,16.87,11.33,8.21,9.85,7.91,9.92,0.0,17.56,12.62,0.44,1.18,11.04,3.6,13.9
hsa-miR-342-5p,63.77,28.94,45.83,31.22,28.81,55.87,30.37,38.78,32.53,28.42,28.4,29.18,38.81,5.5,5.32,25.73,31.74,12.29,37.3
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,26.49,6.2,11.83,7.97,17.09,24.37,16.53,16.98,19.33,13.89,6.09,4.33,15.39,7.11,0.0,1.77,10.0,11.86,12.32
hsa-miR-346,0.0,0.0,0.0,0.22,0.17,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.13,0.0,0.59,1.03,0.21,0.0
hsa-miR-34a-3p,0.0,0.0,0.74,0.22,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,12.6,3.72,7.15,5.09,8.54,9.37,6.61,2.83,13.94,9.69,2.03,3.18,8.02,4.43,7.09,0.89,10.0,3.81,1.58
hsa-miR-34b-3p,0.0,0.0,0.0,0.22,0.17,0.19,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-34b-5p,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,0.5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.34,0.0,0.0
hsa-miR-34c-5p,5.66,2.48,6.41,1.99,6.37,6.94,3.62,3.11,8.36,10.17,0.68,0.0,4.34,3.36,2.22,0.59,5.17,3.39,2.82
hsa-miR-3605-3p,0.77,0.0,0.99,0.22,0.84,0.75,0.0,1.7,0.0,0.0,2.03,0.0,0.22,0.0,0.44,0.0,1.03,0.0,0.35
hsa-miR-3605-5p,4.11,0.41,0.99,1.33,1.68,4.5,0.79,3.11,0.56,0.16,1.8,1.16,2.17,1.07,1.33,4.73,1.03,0.42,0.7
hsa-miR-3609,0.26,0.0,0.25,0.0,0.0,0.0,0.16,0.28,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.72,0.0,0.53
hsa-miR-361-3p,141.17,87.65,143.66,103.41,136.7,183.19,139.44,75.01,170.07,147.12,95.11,24.85,109.92,76.11,14.62,38.74,130.74,38.13,105.22
hsa-miR-361-5p,23.4,13.64,17.5,18.38,27.31,39.94,21.56,7.93,26.21,20.83,13.97,6.65,19.3,17.59,0.89,3.25,18.63,7.2,15.66
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,0.37,0.31,0.0,0.19,0.32,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3612,0.0,0.0,0.0,0.0,0.17,0.19,0.16,0.0,0.19,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,1.03,0.0,1.23,1.77,0.0,0.0,0.0,0.85,0.19,0.16,0.0,0.0,0.22,0.27,0.0,0.0,0.0,0.0,0.88
hsa-miR-3613-5p,47.06,5.79,23.66,16.16,9.88,24.94,19.83,11.61,28.07,20.35,7.89,6.07,10.41,15.57,6.2,3.25,16.56,10.38,24.81
hsa-miR-3614-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3614-5p,0.51,0.0,0.0,0.22,0.0,0.19,0.31,0.0,0.0,0.0,0.45,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,28.54,6.2,8.62,10.63,2.85,3.0,2.36,26.33,6.69,2.1,7.66,1.44,8.46,0.27,0.89,2.07,6.21,2.97,11.26
hsa-miR-3616-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.19,0.32,0.45,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,1.29,0.0,0.0,0.22,0.17,0.56,5.04,0.0,2.23,0.81,0.0,0.0,0.22,0.4,0.0,0.0,0.69,0.21,0.18
hsa-miR-362-5p,3.86,0.41,7.64,7.75,22.62,18.75,50.99,8.21,16.73,5.81,2.93,4.62,3.9,0.27,0.0,5.32,4.83,6.36,4.4
hsa-miR-3620-5p,0.0,0.0,0.74,0.22,0.0,0.37,0.16,0.0,1.12,0.16,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-3622a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,1684.25,162.49,326.26,625.75,1274.69,1810.11,2759.37,1132.29,833.45,224.8,128.02,42.47,491.71,60.14,100.15,304.58,124.19,403.8,434.44
hsa-miR-363-5p,3.34,0.0,0.25,0.22,2.51,0.94,1.89,6.79,1.67,0.0,0.9,0.0,2.6,0.0,2.22,1.77,0.0,0.42,0.18
hsa-miR-3648,1.03,0.0,0.49,0.0,1.01,0.37,0.0,0.57,0.19,0.0,0.0,0.0,1.73,0.0,0.44,0.89,1.03,0.0,0.0
hsa-miR-3650,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3652,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3659,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,7.2,0.0,4.68,3.76,14.91,12.37,4.41,3.96,16.54,13.89,0.0,0.0,0.43,11.01,0.0,0.0,21.73,1.27,2.82
hsa-miR-365a-5p,7.71,3.31,9.86,5.09,5.53,10.31,3.78,4.25,5.58,9.37,0.23,2.31,5.85,2.82,1.77,6.51,9.31,1.27,1.23
hsa-miR-365b-3p,30.09,2.07,8.38,1.55,4.02,16.31,0.0,5.66,0.93,3.23,2.93,0.58,5.42,1.48,0.0,0.0,5.17,0.64,1.41
hsa-miR-365b-5p,8.23,1.24,7.64,5.09,3.35,16.69,2.68,2.83,8.18,9.37,4.06,0.29,3.9,1.21,2.66,0.89,6.9,1.27,0.88
hsa-miR-3660,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3661,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-3p,0.0,0.0,0.0,0.0,0.0,0.94,0.63,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3664-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.26,0.0,1.23,0.89,1.17,0.37,0.47,3.4,0.19,0.0,0.68,0.29,1.3,0.27,3.55,0.89,2.07,0.21,1.76
hsa-miR-3667-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-3674,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,1.03,0.0,0.25,0.0,0.17,1.31,1.73,0.28,0.37,0.48,0.0,0.0,0.43,0.0,0.0,0.0,0.34,1.06,0.53
hsa-miR-3680-5p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3684,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0
hsa-miR-3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,0.51,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.18
hsa-miR-369-3p,5.91,2.89,9.86,6.42,7.04,14.81,5.67,4.81,8.92,12.92,3.16,2.89,6.29,6.85,3.1,0.59,13.8,2.33,3.87
hsa-miR-369-5p,7.71,5.37,13.8,4.87,6.87,8.25,2.99,5.1,6.13,5.17,3.61,4.91,6.5,2.01,1.33,1.18,11.04,3.18,5.1
hsa-miR-3690,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.19,0.32,0.23,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.51,0.0,0.0,0.0,0.0,0.19,0.31,0.28,0.19,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,75.6,91.79,120.74,70.86,64.16,132.37,74.28,75.58,50.74,65.41,69.19,44.21,40.11,20.0,23.93,30.75,111.77,34.74,54.72
hsa-miR-370-5p,0.51,0.0,0.25,0.0,0.67,0.56,0.16,0.0,0.74,0.32,0.23,0.0,0.0,0.13,0.0,0.0,0.34,0.0,0.18
hsa-miR-372-3p,0.77,0.83,0.0,0.0,0.0,0.56,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.18
hsa-miR-374a-3p,40.88,16.12,21.68,13.51,28.65,15.0,22.66,11.32,33.64,17.6,12.62,7.22,19.51,7.92,5.32,12.42,16.9,9.75,13.72
hsa-miR-374a-5p,424.53,97.99,266.62,175.15,215.1,215.62,179.89,172.39,274.9,155.84,101.2,55.77,159.57,108.06,63.37,84.87,222.85,88.34,166.81
hsa-miR-374b-3p,0.0,0.0,0.0,2.21,0.34,0.19,1.57,0.28,0.37,0.65,0.0,0.0,3.25,0.67,0.0,0.0,1.03,0.21,0.53
hsa-miR-374b-5p,127.8,11.99,3.7,70.41,54.78,92.62,105.92,7.08,26.58,11.3,43.05,2.6,15.61,73.56,16.84,36.08,13.11,34.11,5.81
hsa-miR-375-3p,1.29,1.24,1.97,2.66,6.2,5.81,1.1,9.34,2.42,0.32,0.0,0.0,1.3,0.0,0.0,1.18,1.38,2.97,6.16
hsa-miR-376a-2-5p,0.0,0.0,0.0,0.0,0.34,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-3p,0.77,0.0,1.97,0.0,1.51,0.0,0.0,1.98,2.04,0.48,0.45,0.0,0.22,0.4,0.0,0.0,2.41,0.0,0.18
hsa-miR-376a-5p,0.0,1.65,0.0,0.0,0.0,0.19,0.16,0.0,0.74,0.81,0.0,0.0,0.0,0.13,0.0,0.0,0.69,0.0,0.0
hsa-miR-376b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.21,0.0
hsa-miR-376b-5p,0.0,0.0,0.0,0.0,0.17,0.0,0.0,2.55,0.0,0.16,0.0,0.0,1.08,0.4,0.0,0.0,0.0,0.21,0.0
hsa-miR-376c-3p,1.8,0.0,5.42,3.1,2.01,2.25,1.73,1.42,5.58,5.33,2.48,0.0,1.3,3.09,0.0,0.0,3.79,0.0,2.11
hsa-miR-376c-5p,0.26,0.0,0.25,1.11,1.34,0.56,0.16,0.0,1.49,0.32,0.0,0.0,0.22,0.0,0.0,0.0,2.41,0.0,0.0
hsa-miR-377-3p,1.29,1.24,4.44,1.11,1.68,3.94,1.57,0.57,2.97,4.04,3.38,0.0,2.6,1.34,0.0,0.89,2.41,0.85,2.64
hsa-miR-377-5p,0.51,0.0,0.74,1.11,1.51,0.37,0.47,0.0,0.37,0.48,0.23,0.0,0.65,1.07,0.0,0.0,0.34,0.0,0.53
hsa-miR-378a-3p,470.3,145.95,214.38,289.4,392.34,531.93,231.82,258.44,441.82,318.31,75.28,186.66,291.6,148.74,248.61,230.95,640.61,114.4,137.77
hsa-miR-378a-5p,28.03,0.83,4.44,7.97,11.06,15.94,4.56,5.66,15.06,10.5,0.9,2.02,3.25,2.68,2.22,1.18,21.04,0.85,2.99
hsa-miR-378b,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,20.31,5.79,4.68,12.4,29.99,27.94,14.01,13.59,23.05,15.18,2.7,13.29,18.21,7.79,19.06,13.9,31.39,5.08,6.16
hsa-miR-378d,4.89,1.24,7.64,1.77,9.88,12.56,4.88,15.85,5.58,12.6,2.93,3.18,4.77,6.71,1.77,9.17,1.03,3.81,3.7
hsa-miR-378e,0.51,0.0,2.46,0.0,0.17,0.19,1.57,2.26,1.49,0.0,0.0,0.29,0.43,0.0,0.0,0.59,1.03,0.21,0.0
hsa-miR-378f,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.3,0.34,0.21,0.0
hsa-miR-378i,0.77,0.0,0.0,0.44,0.0,0.56,0.0,0.0,0.19,0.32,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.21,0.0
hsa-miR-379-3p,1.8,0.83,1.72,0.66,2.68,0.75,0.47,0.0,1.3,1.45,1.13,0.0,1.08,0.13,0.0,0.0,0.34,0.42,2.29
hsa-miR-379-5p,72.0,50.03,109.41,48.49,64.5,81.19,46.74,48.97,72.3,85.59,38.31,15.03,37.51,33.29,12.41,15.97,105.22,15.04,38.53
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.34,0.0,0.16,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-381-3p,397.79,275.36,351.64,229.84,265.86,337.5,192.64,266.37,253.53,482.71,232.59,114.13,188.4,290.76,72.68,123.31,469.5,129.44,201.47
hsa-miR-382-3p,5.91,10.75,23.41,10.63,14.74,8.81,3.46,6.51,10.04,9.37,11.49,3.76,11.27,5.64,0.0,0.89,20.7,2.97,6.69
hsa-miR-382-5p,22.89,23.98,45.34,18.6,29.99,22.12,9.76,14.72,19.14,11.79,14.2,6.07,9.76,4.03,8.86,7.1,20.01,11.86,19.18
hsa-miR-383-5p,0.77,0.0,2.96,0.66,0.17,2.25,0.16,2.83,1.49,0.16,0.0,0.0,0.65,0.13,3.55,0.59,0.0,0.21,0.18
hsa-miR-3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-3909,0.51,2.89,2.96,0.0,1.34,0.56,1.89,3.68,1.86,0.81,1.35,0.0,1.08,0.13,1.33,0.59,2.07,1.91,2.11
hsa-miR-3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,0.51,0.0,0.99,0.44,1.34,1.87,0.47,0.0,0.19,0.32,0.68,0.0,0.87,0.54,0.0,0.0,0.34,1.27,1.06
hsa-miR-3913-3p,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3913-5p,4.89,0.0,0.74,0.44,1.68,0.94,1.42,1.42,0.74,0.16,0.0,0.0,0.0,0.54,1.77,0.0,2.41,0.21,0.88
hsa-miR-3916,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.34,0.0,0.0
hsa-miR-3917,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,0.26,0.0,0.0,0.22,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
