miRNA,SRR17237638,SRR17237639,SRR17237640,SRR17237641,SRR17237642,SRR17237643,SRR17237644,SRR17237645,SRR17237646,SRR17237647,SRR17237648,SRR17237649,SRR17237650,SRR17237651,SRR17237652,SRR17237653,SRR17237654,SRR17237655,SRR17237656,SRR17237657,SRR17237658,SRR17237659,SRR17237660,SRR17237661,SRR17237662,SRR17237663,SRR17237664,SRR17237665
hsa-miR-1910-3p,0.0,0.15,0.32,0.17,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.17,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.19,0.21,0.0,0.59
hsa-miR-1910-5p,0.18,0.0,0.0,0.0,0.0,0.28,0.14,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.2,0.2
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-192-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,89.99,51.2,107.39,12.45,6.73,10.78,31.87,5.86,14.71,43.0,35.75,4.65,20.65,11.68,97.5,15.22,73.57,18.0,10.78,34.6,57.43,22.12,10.68,24.34,31.25,65.42,37.45,92.79
hsa-miR-193a-5p,1.07,0.73,3.24,0.84,0.84,2.98,1.45,0.29,1.34,1.67,1.14,0.0,0.14,0.79,0.17,0.0,0.68,0.53,0.53,0.4,0.56,0.0,0.0,0.0,0.0,0.63,0.2,0.39
hsa-miR-193b-3p,25.89,42.72,21.41,63.6,11.92,98.27,33.17,21.31,20.57,6.5,6.69,2.48,23.95,5.37,71.22,82.19,58.69,116.22,62.72,143.01,70.2,183.41,31.9,39.02,38.45,55.5,63.23,71.89
hsa-miR-193b-5p,9.82,10.53,12.0,10.77,2.24,76.58,14.05,6.01,2.34,2.5,2.29,0.93,2.34,1.42,6.22,4.57,6.43,10.69,2.65,9.8,11.07,5.97,0.26,1.81,1.14,2.53,1.41,3.13
hsa-miR-194-3p,0.18,0.0,0.0,0.0,0.0,0.14,0.29,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,29.46,6.0,21.41,3.2,1.12,0.43,4.06,1.43,6.35,10.33,16.65,2.79,4.27,3.79,17.46,5.52,14.04,4.46,5.12,12.6,13.14,4.65,6.46,17.7,12.69,35.24,20.34,36.73
hsa-miR-195-3p,0.0,0.0,0.32,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.18,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.19,0.17,0.18,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.42,0.6,0.2
hsa-miR-196a-5p,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,0.54,0.0,0.16,0.17,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-197-3p,1.79,3.66,2.76,4.88,0.56,2.55,2.03,1.0,3.18,2.0,2.12,0.78,3.72,1.42,5.19,3.61,5.92,2.85,3.36,6.4,8.26,6.19,5.54,3.62,3.6,8.23,9.26,6.45
hsa-miR-197-5p,0.0,0.0,0.0,0.5,0.0,0.85,0.14,0.0,0.17,0.17,0.0,0.0,0.14,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-198,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,24.82,8.49,12.49,7.91,4.21,0.0,6.81,0.86,5.18,15.17,4.73,1.71,2.89,0.47,11.93,2.66,13.53,5.53,2.12,5.8,3.94,1.55,2.11,2.82,0.95,10.34,10.87,0.98
hsa-miR-199a-5p,7.5,1.17,7.46,2.52,2.66,0.43,2.03,0.57,1.17,5.5,1.47,0.93,1.65,0.16,3.46,0.95,10.15,3.03,4.59,2.8,2.25,0.88,1.05,1.01,0.19,2.95,3.42,1.37
hsa-miR-199b-3p,0.0,0.59,5.03,2.36,5.33,0.43,1.45,2.72,0.5,0.83,0.33,0.78,0.83,1.58,0.35,0.38,6.43,9.8,5.12,1.8,1.5,5.53,1.05,2.01,3.03,1.06,1.81,8.01
hsa-miR-199b-5p,0.36,0.44,1.14,0.17,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.31,0.14,0.16,0.0,0.0,0.68,0.18,0.18,0.2,0.19,0.22,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-19a-3p,1.25,0.29,0.81,0.34,0.14,0.14,0.29,0.14,0.17,0.33,0.65,0.0,0.0,0.0,0.52,0.0,0.51,0.18,0.35,0.8,0.38,0.0,0.0,0.4,0.0,0.63,0.81,0.59
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,6.07,5.56,3.24,2.52,1.54,4.54,5.21,1.14,2.51,2.0,2.45,0.78,3.99,0.79,11.76,3.61,8.12,4.81,2.47,5.0,8.45,5.75,2.24,6.03,8.71,13.93,12.28,11.53
hsa-miR-200a-3p,1.25,4.24,45.91,2.86,6.87,1.13,25.49,7.58,0.84,3.0,4.9,1.71,1.65,2.05,2.42,0.19,3.21,0.36,1.24,0.2,2.44,0.44,0.0,0.4,0.38,3.59,1.41,1.56
hsa-miR-200a-5p,0.18,0.0,1.14,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.71,1.9,21.74,1.18,3.37,0.57,10.14,3.58,0.67,1.17,0.98,1.09,0.55,1.42,0.69,0.19,1.18,0.18,0.35,0.2,1.13,0.44,0.0,0.0,0.19,0.63,0.2,0.0
hsa-miR-200b-5p,0.0,0.15,1.46,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,4150.84,1130.15,1688.09,1267.56,631.87,186.76,1544.42,889.78,1219.07,1827.14,2483.65,807.55,702.95,1032.79,2020.91,425.42,1097.99,640.81,638.3,1030.09,1407.85,865.5,595.74,593.42,894.24,1796.62,1249.46,1626.08
hsa-miR-200c-5p,0.18,0.44,0.32,0.17,0.0,0.43,0.29,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.17,0.0,0.51,0.18,0.0,0.0,0.38,0.22,0.13,0.0,0.0,0.21,0.0,0.59
hsa-miR-203a-3p,22.68,14.04,8.92,15.98,8.56,2.41,22.31,1.72,4.51,4.33,3.92,9.15,2.62,6.63,14.69,4.19,20.13,1.43,7.07,7.2,35.66,8.19,4.88,5.43,9.09,21.95,11.07,33.21
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.4,0.0,0.22,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.17,0.19,0.17,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-205-5p,58.03,45.35,33.58,32.47,6.17,6.24,27.67,15.87,19.9,22.0,36.89,13.33,26.84,7.42,57.05,37.1,59.36,44.38,20.32,44.6,67.0,68.14,17.4,24.54,33.53,80.62,68.06,100.21
hsa-miR-206,0.0,0.0,0.65,0.0,0.0,0.28,0.14,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.18,0.0,0.19,0.0,0.0,0.0,0.0,0.42,0.0,0.2
hsa-miR-20a-3p,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.2,0.2
hsa-miR-20a-5p,144.62,39.06,41.04,37.18,17.67,1.28,28.97,25.31,39.29,40.67,51.58,15.97,22.57,21.63,120.15,21.31,52.43,39.21,22.61,53.6,35.66,44.69,36.52,34.6,65.35,124.3,129.28,112.52
hsa-miR-20b-5p,0.89,0.15,0.0,0.0,0.28,0.0,0.72,0.0,0.17,0.83,0.49,0.0,0.41,0.16,1.04,0.19,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.42,0.4,0.59
hsa-miR-21-3p,0.36,0.59,2.43,3.53,0.98,1.7,1.01,0.29,0.17,1.0,0.16,0.16,0.28,0.47,0.35,0.57,0.68,0.18,1.24,1.0,0.38,0.66,0.13,0.2,0.0,0.84,0.4,0.59
hsa-miR-21-5p,2274.32,1324.88,2597.51,2038.96,931.32,388.98,2130.5,718.31,449.27,1523.78,930.23,306.65,697.86,304.06,1835.07,529.49,2936.59,1082.16,873.45,1523.73,1932.82,1163.74,233.87,539.31,638.15,1593.8,1630.03,1521.77
hsa-miR-210-3p,4.46,7.75,2.6,3.87,0.98,12.9,3.48,1.14,0.67,0.5,0.65,0.0,0.55,0.16,3.63,3.04,2.37,5.88,3.71,4.8,2.63,8.85,0.79,1.21,1.14,1.69,1.41,2.54
hsa-miR-210-5p,0.18,0.29,0.0,0.34,0.0,0.71,0.14,0.29,0.33,0.17,0.0,0.0,0.14,0.0,0.17,0.0,0.17,0.71,0.53,0.0,0.38,0.22,0.0,0.0,0.0,0.21,0.4,0.0
hsa-miR-211-5p,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.28,0.0,0.35,0.0,0.17,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.2,0.0
hsa-miR-2110,2.14,1.61,2.27,0.84,0.28,3.4,1.74,0.43,1.34,0.83,1.47,0.62,0.41,0.32,1.56,0.95,1.35,1.43,0.35,0.6,0.38,0.88,0.66,0.2,0.57,0.84,0.2,0.59
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.2
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.36,0.44,0.49,0.0,0.0,0.0,0.29,0.0,0.17,0.17,0.65,0.16,0.28,0.32,0.35,0.0,0.17,0.18,0.18,0.4,0.56,0.0,0.0,0.0,0.19,0.63,0.2,0.2
hsa-miR-2115-5p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.0,0.0,0.19,0.21,0.0,0.39
hsa-miR-2116-3p,0.36,0.15,0.32,0.17,0.0,0.43,0.14,0.0,0.17,0.0,0.33,0.0,0.14,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.13,0.0,0.0,0.21,0.2,0.98
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-212-3p,0.0,0.0,0.0,0.17,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.54,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.2,0.2
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-3p,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,0.54,0.15,29.36,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.16,0.16,0.0,0.0,0.35,0.0,0.0,0.36,0.0,0.4,0.38,0.22,0.26,0.0,0.57,0.84,0.0,0.2
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.5,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.29,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.2
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,0.54,0.29,0.49,0.0,0.14,0.14,1.59,0.14,0.5,0.67,0.16,0.0,0.55,0.0,0.35,0.0,0.68,0.18,0.18,0.6,0.75,0.66,0.4,0.8,0.38,0.0,0.2,0.2
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-218-5p,0.18,0.44,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.4,0.0
hsa-miR-219a-1-3p,0.0,0.15,0.0,0.17,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-22-3p,1670.12,1198.33,873.41,796.3,175.32,2045.32,848.11,271.85,686.36,559.54,874.4,159.37,750.57,165.29,1535.13,747.15,1520.98,1275.91,750.66,1729.15,1531.92,1500.91,592.98,1192.47,1229.13,2489.68,1807.43,2577.82
hsa-miR-22-5p,26.6,31.16,20.6,24.06,3.51,2.69,14.2,5.43,12.04,11.33,22.69,1.24,8.12,5.21,30.77,10.65,28.41,29.41,8.66,26.8,22.52,18.58,4.48,15.29,21.03,24.48,21.14,43.37
hsa-miR-221-3p,101.77,57.93,110.47,60.23,19.36,18.01,41.14,12.73,92.96,76.51,125.19,22.63,101.17,39.31,94.22,32.34,123.13,76.65,56.71,81.01,85.77,44.91,54.18,86.7,128.99,260.85,216.87,402.42
hsa-miR-221-5p,10.89,8.92,6.49,4.54,2.66,1.7,4.35,2.57,2.34,3.83,3.75,1.55,2.89,2.37,7.26,1.71,9.3,4.28,1.94,4.8,7.13,3.54,1.71,4.83,4.92,10.97,6.44,17.58
hsa-miR-222-3p,70.7,22.24,63.27,25.07,11.64,7.94,26.65,6.29,26.75,52.0,70.35,12.87,35.1,23.52,44.6,13.89,75.77,31.91,24.91,26.2,46.73,22.57,26.23,39.83,51.14,74.08,82.36,139.67
hsa-miR-222-5p,0.18,1.02,0.81,0.67,0.28,0.28,0.29,0.29,0.33,0.17,0.0,0.0,0.14,0.0,0.0,0.19,0.51,0.0,0.0,0.2,0.38,0.0,0.0,0.0,0.19,0.21,0.2,0.0
hsa-miR-223-3p,13.03,4.24,4.22,3.87,8.28,1.42,12.6,1.29,5.02,8.5,4.41,1.71,2.48,1.89,7.26,0.95,13.53,4.63,3.36,5.0,4.88,1.55,1.71,2.82,2.65,3.59,5.24,7.42
hsa-miR-223-5p,4.46,1.76,6.16,2.52,2.52,0.85,5.36,0.72,1.67,5.67,2.77,1.86,2.2,0.95,3.28,0.57,3.72,1.43,0.88,0.4,3.38,0.88,0.92,1.61,1.52,0.21,1.01,2.73
hsa-miR-224-3p,3.75,2.05,1.14,1.68,0.56,0.85,0.72,0.14,1.34,1.83,4.08,0.62,1.38,0.79,6.57,1.71,3.55,3.56,1.06,3.6,3.38,3.54,1.45,4.22,5.68,7.39,4.83,11.72
hsa-miR-224-5p,826.49,145.27,344.07,180.36,67.89,16.45,172.95,78.08,166.2,715.39,650.13,166.66,121.26,244.7,431.15,37.67,214.96,85.2,60.95,83.61,207.77,88.94,44.69,117.88,151.15,209.78,132.09,351.63
hsa-miR-2276-3p,0.0,0.0,0.16,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.17,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.21,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.42,0.0,0.2
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-23a-3p,948.62,740.27,656.51,539.56,252.33,96.71,481.49,240.96,569.49,777.89,761.61,395.95,697.58,426.41,1226.72,282.92,939.68,507.12,412.17,594.05,1119.56,492.93,289.63,641.49,640.42,1593.8,1076.69,1510.05
hsa-miR-23a-5p,1.07,4.1,4.54,3.7,2.24,14.89,5.21,1.72,1.17,1.5,1.47,0.16,0.69,0.47,2.07,0.19,0.34,1.96,0.88,0.8,0.94,1.33,0.66,0.8,0.0,1.9,0.81,0.78
hsa-miR-23b-3p,74.1,38.18,59.54,23.72,25.81,2.27,50.55,22.31,49.83,80.17,79.16,34.57,56.71,35.99,73.3,24.54,69.51,47.59,36.57,33.4,67.94,34.74,19.25,28.16,41.48,152.16,59.4,71.11
hsa-miR-23b-5p,0.54,0.29,1.14,0.5,0.28,0.43,0.58,0.0,0.17,0.83,0.33,0.16,0.0,0.0,0.69,0.38,0.51,0.18,0.0,0.6,0.38,0.44,0.26,0.0,0.19,0.21,0.6,0.59
hsa-miR-23c,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.2
hsa-miR-24-1-5p,1.25,0.44,0.16,0.0,0.14,0.0,0.14,0.0,0.17,0.33,0.16,0.0,0.0,0.16,0.17,0.38,0.51,0.18,0.18,0.2,0.56,0.66,0.0,0.2,0.19,0.21,0.4,1.37
hsa-miR-24-2-5p,65.7,29.55,32.44,13.46,5.33,12.62,21.15,8.58,14.21,20.33,29.87,6.51,22.3,9.47,36.3,6.28,36.7,7.13,8.48,19.2,30.03,9.51,3.95,14.68,12.5,42.84,38.46,51.96
hsa-miR-24-3p,663.3,935.43,792.62,230.5,202.95,326.73,385.16,166.03,754.25,121.18,1368.49,315.95,945.34,282.43,670.58,602.17,2437.66,1028.15,747.13,1316.91,1625.76,998.69,217.26,937.8,881.36,895.67,97.86,3450.44
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,34.82,7.9,14.28,10.6,2.66,2.69,12.75,4.29,3.68,10.5,14.04,3.1,3.44,2.21,15.39,4.95,21.31,10.16,3.71,8.0,18.21,10.62,2.77,3.82,4.74,13.08,9.46,7.62
hsa-miR-25-5p,0.54,2.78,1.3,2.19,1.68,8.79,1.88,1.29,1.34,1.67,0.65,0.0,0.83,0.16,0.52,0.57,0.17,0.53,0.18,1.2,0.56,0.66,0.53,0.2,0.57,0.63,0.2,0.39
hsa-miR-2682-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.29,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.47,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.2,0.0,1.27,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.2
hsa-miR-26a-2-3p,1.43,1.32,0.49,1.85,0.84,0.28,0.29,0.29,1.67,1.17,0.33,0.16,0.41,0.16,1.04,0.19,0.85,0.18,0.35,1.0,1.13,1.33,0.53,1.01,0.57,0.84,0.2,1.17
hsa-miR-26a-5p,5214.62,1945.77,2491.09,1393.24,655.57,98.84,1729.54,697.15,1057.05,2231.67,3349.89,776.23,1268.53,923.54,3435.72,1032.73,2839.17,1238.12,1087.39,1571.13,2716.05,1704.68,716.5,1420.78,1941.9,3540.05,3119.11,4207.42
hsa-miR-26b-3p,4.46,1.61,1.3,4.04,0.98,0.57,1.3,1.14,1.84,1.17,0.65,0.47,1.51,0.16,0.35,0.57,0.51,0.89,1.06,0.6,0.38,0.88,0.26,0.6,0.57,1.69,0.6,0.78
hsa-miR-26b-5p,2371.63,1151.95,696.26,603.16,208.28,22.55,446.29,266.85,658.44,892.4,1528.78,277.5,856.7,410.46,2015.38,660.58,1373.33,929.93,687.59,1009.89,1363.0,1158.43,542.35,1211.37,1476.89,3213.14,2094.38,3733.11
hsa-miR-27a-3p,1895.8,412.56,639.48,470.75,120.76,21.56,416.16,150.16,323.03,684.05,1114.84,155.65,344.66,261.59,1411.01,212.14,1077.86,406.41,212.53,348.03,645.27,382.31,173.75,541.92,462.18,1492.5,1525.73,1881.79
hsa-miR-27a-5p,32.85,85.73,61.81,34.99,18.37,74.59,49.25,13.3,10.03,13.67,15.83,2.64,22.57,2.53,9.51,5.9,13.53,7.49,11.48,14.4,21.96,12.83,1.19,2.41,1.89,4.43,6.64,5.47
hsa-miR-27b-3p,1283.21,338.24,544.91,296.28,118.24,23.11,276.81,116.98,259.5,431.87,527.22,186.19,357.46,179.5,1240.73,219.56,705.27,181.99,247.34,283.42,636.64,277.44,104.41,350.62,580.0,1486.59,1096.42,1421.55
hsa-miR-27b-5p,4.82,1.9,2.43,1.18,1.12,0.85,0.72,0.72,2.17,1.17,2.94,0.31,2.06,0.16,2.94,0.76,1.35,0.89,0.88,0.4,1.69,1.33,0.53,1.21,1.14,3.38,1.61,2.34
hsa-miR-28-3p,14.46,9.8,11.68,8.75,4.21,10.64,7.24,2.29,8.69,6.67,8.98,2.95,6.61,3.16,13.48,3.42,9.98,9.09,7.6,9.2,16.14,6.86,3.43,3.42,6.25,11.61,9.46,14.85
hsa-miR-28-5p,7.32,2.19,2.76,2.02,0.42,0.43,2.75,0.86,1.5,2.0,3.43,0.62,0.96,1.42,3.63,1.33,2.88,2.32,1.06,2.6,3.75,2.43,0.92,1.21,3.03,6.33,4.03,3.32
hsa-miR-296-3p,0.36,0.0,0.16,0.0,0.0,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.19,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.54,0.29,0.0,0.0,0.0,0.0,0.14,0.0,0.5,0.17,0.0,0.0,0.0,0.0,1.04,0.38,0.17,0.0,0.0,0.2,0.56,0.22,0.0,0.0,0.0,0.21,0.4,0.59
hsa-miR-299-3p,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
