miRNA,SRR22728237,SRR22728238,SRR22728239,SRR22728240,SRR22728241,SRR22728242,SRR22728243,SRR22728244,SRR22728245,SRR22728247,SRR22728248,SRR22728249,SRR22728250,SRR22728251,SRR22728252
hsa-miR-185-5p,497.45,3.42,108.22,270.5,558.92,533.54,110.53,125.57,19.14,42.46,1012.88,1160.56,228.81,58.72,469.23
hsa-miR-186-5p,29.59,0.0,6.76,31.48,14.69,14.05,0.77,21.57,0.0,3.54,11.55,108.92,17.21,0.0,14.02
hsa-miR-187-3p,1.0,0.0,8.12,7.87,19.87,1.2,1.93,10.79,0.0,50.71,0.36,0.1,2.87,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,14.63,0.0,1.35,2.95,6.05,11.06,51.4,1.54,0.0,1.18,4.4,30.32,10.04,0.0,2.34
hsa-miR-18a-5p,16.96,0.0,0.0,19.67,19.87,13.15,0.0,11.56,0.0,2.36,33.84,107.52,16.5,0.0,38.32
hsa-miR-18b-3p,7.65,0.0,0.0,5.9,2.59,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,1.87
hsa-miR-18b-5p,0.33,0.0,0.0,4.92,13.82,14.05,0.0,20.8,0.0,1.18,55.97,97.53,34.43,19.2,23.37
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.72,0.0,2.34
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,5.99,0.0,1.35,10.82,8.64,10.46,0.39,3.08,0.0,10.61,53.87,180.89,24.39,0.0,25.7
hsa-miR-190b-5p,0.0,0.0,0.0,1.97,0.0,0.0,0.0,9.24,0.0,0.0,2.95,0.05,0.0,0.0,0.47
hsa-miR-191-3p,0.0,0.0,0.0,0.98,0.0,0.3,0.0,0.0,0.0,1.18,0.36,0.0,0.0,0.0,1.87
hsa-miR-191-5p,4992.48,153.83,1914.17,1336.76,3742.24,4337.37,5670.71,851.26,380.45,948.19,6489.97,5725.42,2141.02,949.62,4808.2
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.77,0.0,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-192-5p,93.77,36.46,169.1,972.82,814.62,83.69,70.34,644.03,11.96,804.31,266.78,266.57,42.32,51.94,225.73
hsa-miR-193a-3p,1.0,0.0,0.0,13.77,2.59,1.49,0.39,10.01,0.0,1.18,0.04,0.1,0.72,0.0,0.0
hsa-miR-193a-5p,9.98,12.53,0.0,2.95,0.0,16.44,0.77,1.54,3.59,1.18,4.64,0.05,0.0,3.39,2.8
hsa-miR-193b-3p,21.28,2.28,1.35,50.17,0.86,19.73,0.0,33.9,1.2,1.18,3.39,0.0,0.0,1.13,0.0
hsa-miR-193b-5p,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.05,0.72,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-194-5p,104.41,2.28,14.88,354.11,243.61,30.19,17.0,240.36,17.95,271.25,21.61,168.73,95.4,5.65,110.76
hsa-miR-195-3p,0.0,0.0,0.0,0.0,0.86,0.3,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,2.33,0.0,8.12,74.76,26.78,2.99,1.16,72.41,0.0,38.92,1.01,0.1,21.52,0.0,2.8
hsa-miR-196a-5p,0.67,0.0,0.0,90.49,121.8,0.3,1.16,52.39,0.0,180.44,0.16,0.36,7.89,0.0,4.21
hsa-miR-196b-5p,177.9,1.14,1.35,145.58,210.78,276.78,87.34,114.01,17.95,127.37,283.18,264.81,180.75,20.32,121.98
hsa-miR-197-3p,49.88,3.42,2.71,27.54,11.23,51.11,0.0,17.72,0.0,8.26,18.29,67.32,10.76,1.13,22.9
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-1976,24.61,0.0,1.35,1.97,0.86,35.27,0.0,5.39,0.0,0.0,2.1,16.14,10.04,0.0,0.47
hsa-miR-199a-3p,87.79,23.93,9.47,1065.28,446.62,66.66,109.76,733.39,33.5,244.12,16.96,74.61,46.62,2.26,163.58
hsa-miR-199a-5p,9.98,0.0,0.0,183.94,58.74,7.17,21.26,179.5,0.0,86.09,0.93,6.52,35.15,1.13,8.41
hsa-miR-199b-3p,14.63,0.0,4.06,62.95,184.87,2.39,8.89,218.01,1.2,467.02,7.23,0.21,71.01,2.26,0.47
hsa-miR-199b-5p,1.33,0.0,0.0,3.93,0.0,0.3,0.0,1.54,0.0,0.0,0.24,0.0,0.0,0.0,1.87
hsa-miR-19a-3p,8.31,0.0,2.71,1.97,0.86,0.3,0.39,3.85,0.0,1.18,1.53,19.71,0.0,0.0,4.67
hsa-miR-19a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-19b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,25.6,4.56,37.88,141.64,113.17,53.5,12.37,132.5,1.2,71.94,74.55,387.65,23.67,21.45,82.72
hsa-miR-200a-3p,81.14,0.0,0.0,42.3,597.79,64.26,1.55,48.53,25.12,812.56,9.17,0.1,0.0,1.13,5.14
hsa-miR-200a-5p,1.33,0.0,0.0,0.98,12.09,0.9,0.0,0.0,0.0,8.26,0.08,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,20.95,0.0,0.0,14.75,207.33,14.65,0.0,16.95,0.0,332.57,2.46,0.0,0.72,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,1.97,3.46,1.79,0.0,0.0,0.0,12.97,0.24,0.05,0.0,0.0,0.0
hsa-miR-200c-3p,81.14,1.14,1.35,15.74,68.24,57.09,1.16,4.62,0.0,129.73,9.61,0.0,0.72,0.0,1.4
hsa-miR-200c-5p,0.67,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,16.94,3.27
hsa-miR-203a-3p,16.29,2.28,0.0,0.98,4.32,2.69,0.0,0.0,0.0,4.72,2.46,0.0,0.72,0.0,0.0
hsa-miR-203a-5p,11.64,0.0,0.0,0.0,0.0,8.07,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0
hsa-miR-203b-5p,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,73.49,5.7,347.66,44.26,63.06,65.46,205.99,14.64,4.79,82.55,1.82,40.05,11.48,1.13,20.56
hsa-miR-205-3p,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-205-5p,355.8,0.0,0.0,0.0,7.77,336.86,0.39,0.0,0.0,21.23,41.76,0.0,0.0,0.0,0.0
hsa-miR-206,0.33,0.0,0.0,0.0,0.0,0.9,0.0,3.08,0.0,0.0,0.0,0.0,1.43,0.0,0.0
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,9.66,0.0,0.0,0.0,0.0,0.83,14.35,0.0,0.0
hsa-miR-208a-5p,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,1.35,5.02,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,13.91,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.98,0.0,1.79,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,91.11,3.42,2.71,66.89,69.97,92.66,2.71,104.77,2.39,25.95,156.25,241.37,119.07,9.03,125.25
hsa-miR-20b-3p,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,63.18,0.0,1.35,8.85,57.88,32.28,0.39,26.19,10.77,16.51,88.24,89.46,18.65,0.0,55.62
hsa-miR-21-3p,1.0,0.0,0.0,0.98,0.0,0.6,0.0,3.85,0.0,1.18,0.44,0.0,0.0,0.0,0.0
hsa-miR-21-5p,1969.53,119.65,4370.79,5384.42,9441.98,1681.32,1029.95,4153.83,138.78,12429.05,590.74,688.89,535.08,42.91,3680.46
hsa-miR-210-3p,11.97,0.0,0.0,5.9,3.46,0.9,0.39,1.54,1.2,0.0,3.84,0.16,10.04,0.0,4.21
hsa-miR-210-5p,7.65,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-211-5p,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,4.71,0.0,0.0,0.0
hsa-miR-2110,313.9,0.0,2.71,61.97,120.08,39.75,71.88,6.16,0.0,7.08,424.88,272.73,81.77,9.03,175.73
hsa-miR-212-3p,0.33,0.0,1.35,0.0,6.91,0.3,1.16,0.77,0.0,3.54,0.12,0.05,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-214-3p,1.0,0.0,1.35,29.51,12.96,1.79,1.55,6.16,0.0,9.43,0.4,0.62,4.3,1.13,0.47
hsa-miR-214-5p,1.0,0.0,0.0,9.84,6.91,8.07,1.16,10.01,0.0,5.9,0.2,0.0,0.72,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,2.66,1.14,27.06,33.44,86.39,2.39,2.71,29.27,2.39,198.13,0.81,0.83,7.89,5.65,0.47
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,4.06,0.98,0.0,0.0,0.77,0.0,3.59,3.54,0.04,5.38,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,3071.17,158.39,1525.92,4742.11,4651.88,2042.1,1195.75,2948.2,174.67,3776.24,4253.24,5182.28,2062.84,436.98,2211.08
hsa-miR-22-5p,7.32,1.14,6.76,16.72,14.69,1.49,1.55,13.1,0.0,21.23,7.92,4.76,15.06,0.0,2.8
hsa-miR-221-3p,37.91,1.14,21.64,77.71,49.24,33.48,1.55,57.01,2.39,61.33,20.68,43.41,33.71,1.13,31.31
hsa-miR-221-5p,1.66,0.0,1.35,0.0,0.86,0.0,0.0,2.31,0.0,2.36,0.04,0.0,0.0,0.0,0.93
hsa-miR-222-3p,150.63,14.81,139.34,79.67,209.92,110.0,72.66,53.16,10.77,211.1,71.72,87.7,28.69,25.97,222.0
hsa-miR-222-5p,0.0,0.0,0.0,0.98,0.86,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,39.9,52.42,28.41,83.61,191.78,21.52,169.27,45.45,41.87,22.41,13.41,104.98,30.84,11.29,1118.86
hsa-miR-223-5p,0.0,2.28,2.71,0.0,2.59,0.0,0.0,0.0,0.0,1.18,2.1,0.0,0.0,0.0,9.35
hsa-miR-224-3p,0.67,0.0,0.0,0.98,0.0,0.0,0.0,0.77,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-224-5p,36.58,15.95,4.06,17.71,13.82,14.05,1.16,6.93,0.0,11.79,2.67,0.36,2.87,0.0,11.22
hsa-miR-2355-3p,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,242.41,99.14,428.83,1433.16,880.27,243.01,251.59,936.77,92.12,715.86,133.39,353.03,274.71,86.94,833.3
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-23b-3p,148.64,4.56,43.29,739.69,435.39,141.38,42.51,541.57,4.79,393.9,23.75,66.85,200.12,24.84,155.16
hsa-miR-23b-5p,7.65,0.0,0.0,3.93,0.86,0.9,0.0,0.77,0.0,0.0,2.18,0.1,0.72,0.0,1.4
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
hsa-miR-24-1-5p,0.33,0.0,0.0,4.92,0.86,0.0,0.39,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.67,0.0,0.0,4.92,0.0,0.6,0.39,0.77,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-24-3p,322.55,7.98,484.29,1037.74,441.43,251.08,96.23,746.49,27.52,627.41,290.73,1161.19,449.0,35.0,344.91
hsa-miR-25-3p,841.28,31.91,156.92,701.33,981.34,732.91,1214.68,189.51,38.28,113.22,1099.26,2007.01,392.34,181.79,986.13
hsa-miR-25-5p,39.9,0.0,0.0,0.98,7.77,6.58,0.0,0.0,0.0,0.0,10.5,5.48,0.0,0.0,2.34
hsa-miR-26a-1-3p,0.33,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.47
hsa-miR-26a-2-3p,0.33,0.0,0.0,4.92,0.0,0.3,0.0,1.54,0.0,0.0,0.57,5.17,0.0,0.0,0.47
hsa-miR-26a-5p,1693.53,126.48,1221.55,2888.94,5375.8,1747.08,1422.22,2272.59,257.22,2914.15,4338.97,6390.04,1310.43,567.96,3467.81
hsa-miR-26b-3p,1.33,1.14,2.71,7.87,0.86,0.3,0.0,3.08,0.0,0.0,1.45,13.82,0.0,0.0,5.61
hsa-miR-26b-5p,819.67,68.37,217.8,792.81,2557.02,1830.77,1070.91,791.94,112.46,359.7,3864.3,7056.11,1578.69,467.47,2762.57
hsa-miR-27a-3p,346.15,63.81,204.27,1208.89,894.09,613.05,147.63,745.72,68.19,837.33,173.98,268.59,101.13,57.59,265.46
hsa-miR-27a-5p,1.66,0.0,1.35,0.98,9.5,4.48,1.55,3.08,0.0,2.36,0.44,0.47,0.0,1.13,4.21
hsa-miR-27b-3p,388.39,59.25,132.57,2173.84,677.27,354.8,57.2,1402.07,46.66,681.66,151.28,136.39,253.91,74.52,175.73
hsa-miR-27b-5p,0.33,0.0,1.35,5.9,2.59,0.0,0.0,5.39,0.0,2.36,0.32,0.05,0.72,0.0,0.47
hsa-miR-28-3p,4.66,4.56,4.06,0.98,15.55,1.49,0.77,0.77,5.98,5.9,2.34,2.95,0.0,2.26,30.85
hsa-miR-28-5p,7.98,0.0,9.47,40.33,25.05,8.97,3.09,27.73,0.0,40.1,2.54,11.95,5.74,10.16,7.95
hsa-miR-296-5p,8.31,0.0,12.17,2.95,3.46,0.3,0.39,4.62,0.0,0.0,0.97,0.31,0.0,0.0,0.0
hsa-miR-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,1.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-3p,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,37.91,4.56,128.51,462.31,283.35,55.3,108.6,395.2,10.77,365.59,9.45,5.02,157.08,3.39,75.71
hsa-miR-29a-5p,0.0,0.0,0.0,7.87,0.0,0.3,0.39,1.54,0.0,1.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,6.98,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.72,0.0,0.47
hsa-miR-29b-2-5p,4.66,0.0,0.0,0.98,0.0,4.78,0.0,2.31,0.0,0.0,3.88,7.81,0.0,0.0,1.4
hsa-miR-29b-3p,73.49,0.0,192.09,140.66,91.57,53.5,52.95,110.93,0.0,76.66,65.83,125.47,72.44,24.84,50.47
hsa-miR-29c-3p,22.94,0.0,200.21,148.53,71.7,21.52,1.93,163.32,3.59,112.04,21.81,42.32,58.1,4.52,19.63
hsa-miR-29c-5p,8.31,0.0,6.76,25.57,9.5,5.38,0.77,10.79,0.0,8.26,5.05,0.1,2.15,0.0,0.47
hsa-miR-301a-3p,11.64,0.0,6.76,7.87,4.32,0.3,5.02,7.7,0.0,15.33,10.58,10.81,2.15,0.0,11.68
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,4.32,3.42,2.71,29.51,29.37,0.0,6.96,20.8,1.2,36.56,0.16,1.09,7.17,0.0,2.8
hsa-miR-30a-5p,13.63,1.14,47.35,190.83,142.54,2.99,50.24,122.49,0.0,193.41,0.85,17.75,68.86,0.0,13.55
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,226.11,0.0,36.52,299.03,256.57,88.18,99.71,228.8,2.39,179.26,87.51,254.78,126.24,15.81,153.29
hsa-miR-30c-1-3p,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,2.36,0.77,0.0,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.33,0.0,1.35,0.98,6.05,0.0,0.0,0.77,0.0,14.15,0.0,0.05,0.72,0.0,0.0
hsa-miR-30c-5p,539.68,2.28,77.11,260.66,358.5,195.18,825.89,199.53,35.89,258.28,96.28,717.29,254.63,58.72,263.12
hsa-miR-30d-3p,0.67,0.0,1.35,4.92,4.32,0.0,0.39,3.85,0.0,2.36,1.49,0.05,0.0,0.0,0.93
hsa-miR-30d-5p,4790.64,11.39,242.15,932.49,679.86,558.35,641.16,472.24,20.34,280.68,479.12,1256.8,623.3,110.66,1016.04
hsa-miR-30e-3p,32.92,3.42,4.06,11.8,43.19,27.8,49.47,4.62,0.0,12.97,17.45,32.75,2.15,16.94,43.0
hsa-miR-30e-5p,11.31,1.14,10.82,42.3,28.51,5.08,13.14,50.07,0.0,54.25,18.86,156.41,60.25,0.0,36.92
hsa-miR-31-3p,6.98,0.0,1.35,0.98,14.69,9.27,3.86,0.77,0.0,16.51,1.17,0.83,3.59,0.0,0.0
hsa-miR-31-5p,71.49,0.0,4.06,7.87,32.83,63.07,27.05,10.79,0.0,61.33,8.76,4.86,14.35,0.0,1.87
hsa-miR-3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.93
hsa-miR-3127-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.47
hsa-miR-3129-3p,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
hsa-miR-3136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,1.05,19.3,0.0,0.0,3.74
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,0.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.98,0.86,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,10.31,0.0,0.0,0.0,0.86,0.0,0.0,0.77,0.0,0.0,7.15,5.59,5.74,0.0,1.87
hsa-miR-3158-3p,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.12,9.93,0.0,0.0,2.34
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-3162-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,2.59,5.38,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,4.21
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,35.25,0.0,1.35,6.89,0.86,28.4,51.4,0.0,0.0,0.0,13.04,23.18,4.3,0.0,5.14
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.4
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,1.14,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-32-3p,3.99,0.0,0.0,1.97,1.73,0.0,0.0,2.31,1.2,1.18,0.81,0.0,0.0,0.0,0.47
hsa-miR-32-5p,3.33,1.14,13.53,62.95,28.51,13.45,2.71,29.27,0.0,9.43,24.8,133.75,14.35,0.0,21.97
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,4.81,13.04,39.45,0.0,0.0
hsa-miR-320a-3p,305.59,64.95,501.88,304.93,205.6,84.59,388.02,61.63,46.66,42.46,382.84,1117.98,246.74,106.14,393.52
hsa-miR-320b,9.98,1.14,0.0,0.0,6.05,0.3,0.39,10.79,0.0,0.0,26.13,75.23,0.0,1.13,19.63
hsa-miR-320c,0.0,1.14,31.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,0.16,2.15,0.0,23.37
hsa-miR-320d,9.64,0.0,0.0,2.95,174.5,0.3,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.93
hsa-miR-323a-3p,0.0,0.0,4.06,2.95,5.18,0.0,0.0,2.31,0.0,3.54,0.0,4.66,0.0,0.0,4.21
hsa-miR-323a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.47
hsa-miR-323b-3p,0.0,0.0,1.35,0.98,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
hsa-miR-324-3p,0.0,0.0,0.0,0.98,0.86,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.0,0.0,0.0
hsa-miR-324-5p,44.56,0.0,2.71,9.84,6.05,3.89,0.39,1.54,0.0,1.18,13.49,16.97,7.89,0.0,21.5
hsa-miR-326,0.0,0.0,0.0,0.0,0.86,0.3,0.0,0.0,0.0,0.0,0.12,4.97,0.0,0.0,0.47
hsa-miR-328-3p,19.29,3.42,70.34,17.71,40.6,78.31,163.09,7.7,21.53,45.99,72.05,51.02,45.9,4.52,30.85
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.47
