miRNA,SRR16828727,SRR16828728,SRR16828729,SRR16828730,SRR16828731,SRR16828732,SRR16828733,SRR16828734,SRR16828735,SRR16828736,SRR16828737,SRR16828738,SRR16828739,SRR16828740,SRR16828741
hsa-miR-17-3p,0.0,0.32,0.0,0.14,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.24,0.0,0.0,0.28
hsa-miR-17-5p,0.67,2.98,0.89,3.11,0.75,0.38,0.0,0.0,9.88,0.65,0.09,1.31,0.0,0.43,10.1
hsa-miR-181a-2-3p,0.34,17.87,7.6,1.04,1.63,0.28,0.0,7.97,19.33,5.1,1.23,3.8,0.0,2.27,7.25
hsa-miR-181a-3p,0.34,1.28,0.89,0.62,0.31,0.0,0.16,0.14,2.64,0.28,0.18,0.47,0.0,0.14,1.56
hsa-miR-181a-5p,62.03,921.67,971.13,289.69,120.29,93.84,444.22,243.05,1013.09,180.85,73.28,304.41,61.4,323.63,504.61
hsa-miR-181b-2-3p,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-181b-5p,8.99,114.96,129.16,21.85,18.68,6.38,29.88,25.2,57.99,26.79,8.35,51.05,10.92,42.51,84.2
hsa-miR-181c-3p,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.84,21.59,10.89,2.42,1.57,1.69,0.33,4.78,10.54,5.56,1.58,9.26,0.11,2.98,7.96
hsa-miR-181d-5p,0.73,9.15,1.52,0.69,1.82,7.98,0.33,0.29,0.44,0.83,0.62,1.31,0.11,0.0,0.85
hsa-miR-182-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-182-5p,12.75,56.36,5.82,6.92,1.38,0.28,26.28,28.1,0.66,11.31,6.5,12.94,3.57,54.27,9.96
hsa-miR-183-3p,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.12,0.0,0.85,0.0
hsa-miR-183-5p,0.22,13.61,29.0,6.29,3.65,0.19,0.0,2.75,19.55,15.67,3.16,0.36,8.11,0.99,0.43
hsa-miR-184,0.51,0.0,0.51,0.0,0.19,0.0,0.0,0.0,0.0,0.09,3.43,0.36,0.0,0.14,0.0
hsa-miR-1843,0.0,3.83,0.0,0.0,1.07,0.0,0.0,1.88,3.73,0.09,0.0,1.66,0.0,0.0,0.14
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.24,0.0,0.0,0.28
hsa-miR-185-5p,10.67,235.12,246.68,72.47,28.99,23.65,28.41,98.78,391.66,43.38,5.18,57.11,30.38,492.39,84.34
hsa-miR-186-5p,0.11,2.34,4.43,7.75,0.82,0.28,0.0,0.0,6.59,7.14,0.26,1.19,0.0,0.14,5.97
hsa-miR-187-3p,0.0,3.51,0.51,0.21,0.0,0.38,0.0,0.0,24.16,0.09,0.62,0.0,0.0,0.0,0.14
hsa-miR-187-5p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.06,0.11,0.13,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.43,0.13,0.07,0.31,0.0,0.0,0.0,7.69,0.0,0.0,3.68,0.0,2.98,0.14
hsa-miR-18a-5p,0.9,1.49,0.25,1.45,0.06,0.0,0.0,0.0,0.44,0.09,0.0,0.36,0.0,0.0,2.99
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.22,0.19,0.0,0.24,0.0,0.14,0.14
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.24,0.0,5.67,0.0
hsa-miR-1908-5p,0.51,7.23,0.13,2.77,4.34,0.0,0.0,0.0,16.91,4.82,3.43,5.34,11.57,13.04,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,4.68,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.22,0.96,2.15,0.41,0.25,0.19,0.0,0.0,0.0,0.09,0.09,0.47,0.0,0.0,0.57
hsa-miR-190b-5p,0.06,2.98,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.19,0.0,0.12,0.11,0.0,0.28
hsa-miR-191-3p,0.0,0.32,2.15,0.28,0.0,5.91,0.0,1.74,14.28,0.09,0.0,2.49,0.0,6.09,0.57
hsa-miR-191-5p,55.4,1200.6,470.18,193.49,141.67,131.66,323.74,546.5,6025.85,234.05,104.38,362.12,68.21,274.04,446.44
hsa-miR-1910-5p,0.06,1.28,0.0,0.07,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,7.11
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,3.97,0.0
hsa-miR-192-3p,0.0,0.0,0.51,0.07,0.0,0.0,0.0,6.37,0.66,4.17,0.18,0.0,0.0,0.0,0.71
hsa-miR-192-5p,4.49,38.28,164.62,106.01,6.54,791.39,811.05,3548.13,4280.61,506.76,350.83,1296.61,57.29,1749.37,440.18
hsa-miR-193a-3p,0.67,0.85,3.67,0.21,0.44,0.19,0.0,4.78,11.42,0.09,0.7,0.36,0.0,1.56,16.78
hsa-miR-193a-5p,46.24,1798.78,324.17,12.03,439.85,321.51,710.16,264.34,418.24,332.49,92.69,586.15,446.88,909.68,115.2
hsa-miR-193b-3p,0.51,11.8,10.76,7.26,0.69,0.09,0.33,44.47,31.19,16.96,1.41,16.62,2.92,16.44,16.78
hsa-miR-193b-5p,0.34,18.82,23.3,3.11,6.04,11.17,19.92,122.1,106.76,103.45,6.5,151.14,45.51,145.95,0.14
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.14
hsa-miR-194-5p,4.1,22.76,140.43,67.7,16.54,26.93,0.0,150.64,247.56,150.72,86.54,28.26,31.67,52.99,115.34
hsa-miR-195-3p,0.0,0.21,3.42,0.35,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
hsa-miR-195-5p,2.08,3.19,12.79,3.32,2.7,3.28,0.33,0.0,5.93,5.1,4.04,7.36,0.0,0.57,11.66
hsa-miR-196a-3p,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,10.56,17.44,96.75,7.81,17.04,0.75,0.33,3.48,0.0,0.0,0.0,3.8,0.0,0.0,0.71
hsa-miR-196b-5p,3.43,9.04,33.43,23.58,3.84,1.6,21.71,14.19,47.01,1.48,1.76,1.42,0.11,0.14,8.11
hsa-miR-197-3p,5.67,23.71,15.96,25.38,54.58,7.13,17.96,26.22,156.84,102.71,12.04,33.72,4.0,13.32,13.08
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.22,0.0,1.52,1.66,0.44,0.0,0.0,0.0,0.0,2.5,1.05,0.47,0.0,0.0,0.0
hsa-miR-199a-3p,38.54,36.58,354.56,439.68,119.22,74.61,252.72,217.12,834.73,98.63,100.42,104.72,32.0,46.05,458.24
hsa-miR-199a-5p,3.88,3.93,38.5,22.2,5.85,3.75,0.82,1.01,23.28,6.86,7.38,12.23,2.7,0.14,71.25
hsa-miR-199b-3p,14.78,155.47,47.23,154.77,16.29,21.21,0.49,8.69,14.5,0.74,3.08,26.24,0.22,2.69,2.84
hsa-miR-199b-5p,0.0,0.0,0.25,4.77,0.06,0.19,0.0,0.0,4.17,1.85,0.0,4.04,0.0,0.0,6.83
hsa-miR-19a-3p,0.0,0.11,0.0,0.62,0.0,0.0,0.16,0.0,0.44,0.28,0.09,0.0,0.0,0.0,0.71
hsa-miR-19b-1-5p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-19b-3p,1.52,28.82,45.08,18.88,1.63,1.69,16.33,18.69,28.56,5.1,3.08,12.94,5.84,16.01,50.06
hsa-miR-200a-3p,0.45,1.38,0.0,8.71,0.06,0.09,0.16,0.14,17.57,2.69,0.53,4.04,3.89,2.83,23.47
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.57
hsa-miR-200b-3p,0.0,0.64,0.13,2.14,0.0,0.0,0.16,0.0,3.73,0.65,0.18,1.19,0.0,0.28,4.84
hsa-miR-200b-5p,0.0,2.66,0.0,0.14,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.71
hsa-miR-200c-3p,0.0,0.64,0.13,5.19,0.06,0.09,0.16,0.29,7.69,14.74,0.09,23.75,5.84,0.57,11.52
hsa-miR-200c-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-202-3p,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,14.94,0.11,41.66,0.0,40.37,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
hsa-miR-203a-3p,0.06,0.64,0.0,0.21,0.06,0.0,0.0,0.0,0.44,0.0,0.18,0.0,0.0,0.0,0.14
hsa-miR-203a-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-3p,0.0,0.11,0.0,0.0,4.21,0.0,0.0,0.0,0.22,0.0,0.0,0.0,5.95,12.47,0.0
hsa-miR-204-5p,15.51,120.91,49.26,12.66,40.37,29.84,95.34,131.81,410.33,44.86,11.42,62.21,1.19,48.6,9.53
hsa-miR-205-5p,0.0,0.0,0.38,4.43,0.0,0.0,0.0,0.87,0.0,0.37,0.0,0.83,0.22,0.14,9.67
hsa-miR-206,15.84,0.0,353.93,0.0,49.3,0.0,0.16,0.14,0.0,0.09,2.46,0.12,0.0,0.0,0.0
hsa-miR-208a-3p,0.0,0.0,0.25,1.31,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56
hsa-miR-208a-5p,0.0,0.0,0.0,0.62,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.56
hsa-miR-208b-3p,0.06,0.0,0.38,7.81,0.19,0.75,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47
hsa-miR-208b-5p,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
hsa-miR-20a-5p,0.45,10.53,10.89,4.5,0.38,0.28,0.49,0.29,7.69,0.46,0.7,5.34,0.22,0.99,15.22
hsa-miR-20b-3p,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,4.36,10.76,0.14,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.71,0.0,0.57,8.25
hsa-miR-21-3p,0.45,0.43,0.0,0.41,0.0,0.0,0.0,4.78,0.66,0.0,0.0,0.24,0.0,0.0,0.85
hsa-miR-21-5p,73.94,840.1,681.52,1520.08,117.46,239.21,217.78,322.71,1055.71,138.11,301.98,713.9,108.21,204.04,4440.78
hsa-miR-210-3p,0.0,0.32,0.0,0.07,0.0,0.09,0.0,0.0,1.32,0.0,0.09,0.0,0.0,1.7,0.43
hsa-miR-210-5p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,4.06,0.0,2.22,0.0,2.85,0.0,0.14,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.0,0.0,2.28,0.0,0.13,0.0,0.0,0.0,0.0,2.13,0.0,0.59,0.0,0.14,0.0
hsa-miR-2110,41.58,355.61,663.41,32.43,145.13,98.07,311.17,458.58,530.05,265.11,36.73,209.79,49.62,393.35,81.64
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,3.08,5.57,0.0,0.0,0.0,0.0,1.3,6.59,0.0,3.6,0.0,1.51,1.42,0.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-212-3p,0.11,6.06,0.25,0.28,0.06,0.0,13.22,0.0,9.01,0.09,0.18,0.0,0.0,0.0,0.85
hsa-miR-212-5p,0.0,1.91,0.13,1.52,0.82,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-214-3p,0.17,0.11,1.01,2.01,1.7,0.28,0.0,0.29,3.08,0.28,0.18,0.47,0.0,5.38,3.56
hsa-miR-214-5p,0.28,0.0,0.13,1.18,0.31,0.0,0.0,0.0,0.88,0.28,0.09,0.95,0.0,0.0,3.41
hsa-miR-215-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-216b-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.13,0.0,0.06,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.28
hsa-miR-218-5p,1.29,100.49,6.84,8.99,1.76,2.82,0.33,7.68,1.76,8.9,0.09,15.08,0.11,0.28,8.82
hsa-miR-219a-2-3p,0.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.79,12.87,0.0,0.07,0.0,0.09,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.28
hsa-miR-22-3p,357.88,1487.83,5331.88,775.08,808.4,323.11,1256.09,1593.44,1282.62,353.81,310.85,982.93,459.74,13918.46,2001.08
hsa-miR-22-5p,2.81,4.89,27.35,3.04,4.53,0.66,0.16,2.17,8.57,0.56,0.79,5.7,1.73,2.83,12.8
hsa-miR-221-3p,2.47,47.0,11.14,42.46,13.9,10.7,25.96,11.88,27.02,6.95,1.85,21.37,9.73,25.93,139.95
hsa-miR-221-5p,0.0,0.53,0.13,1.31,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.36,0.0,0.0,4.84
hsa-miR-222-3p,9.38,235.65,250.98,87.0,42.51,58.84,83.1,172.22,467.23,86.48,19.42,96.88,36.75,232.52,260.98
hsa-miR-222-5p,0.0,4.36,0.0,0.14,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,1.42,0.57
hsa-miR-223-3p,3.65,93.69,38.75,63.97,5.6,14.17,23.18,30.13,163.87,9.92,4.66,21.96,19.35,41.09,182.76
hsa-miR-223-5p,3.82,27.54,10.64,2.7,5.53,0.0,0.16,4.2,19.77,6.58,2.46,8.43,0.0,2.41,1.0
hsa-miR-224-3p,0.0,0.11,0.0,0.21,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.24,0.0,2.98,13.94
hsa-miR-224-5p,0.34,16.38,8.48,27.73,1.57,6.76,0.33,35.63,235.7,1.58,14.32,1.07,0.0,11.48,5.55
hsa-miR-2277-3p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-23a-3p,130.57,1393.3,1237.05,457.25,361.25,216.97,832.93,475.53,2119.33,145.62,227.12,183.91,118.91,169.75,771.99
hsa-miR-23a-5p,0.73,5.64,0.13,0.0,4.15,0.0,0.0,2.75,6.37,3.89,0.0,2.02,0.0,7.51,0.0
hsa-miR-23b-3p,12.75,56.89,118.53,134.23,31.63,34.07,49.14,91.98,302.92,52.65,73.19,57.94,9.95,36.56,395.81
hsa-miR-23b-5p,2.02,15.53,27.99,0.48,12.89,12.01,11.59,29.98,120.6,11.86,3.16,16.5,0.22,10.91,0.57
hsa-miR-23c,0.0,0.0,0.0,0.21,0.06,0.0,0.49,0.0,0.0,0.09,0.0,0.24,0.0,0.0,0.43
hsa-miR-24-1-5p,0.0,0.0,0.13,0.14,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.71
hsa-miR-24-2-5p,0.0,0.32,0.25,0.35,0.06,0.09,0.0,0.14,0.0,0.0,0.18,0.0,0.0,0.0,0.71
hsa-miR-24-3p,9.94,270.96,81.42,256.84,26.91,90.09,316.55,244.21,334.11,57.75,45.34,150.07,59.13,182.65,306.78
hsa-miR-25-3p,6.24,107.94,479.55,44.12,25.72,7.32,76.73,52.29,473.16,19.19,17.4,37.04,25.19,45.48,50.49
hsa-miR-25-5p,0.0,0.74,0.13,0.07,0.69,0.09,0.0,0.0,2.42,4.91,0.0,0.12,4.32,3.26,0.28
hsa-miR-26a-1-3p,0.0,3.51,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.11,0.13,0.07,0.5,0.0,0.0,1.74,0.22,0.0,0.0,0.24,0.0,0.0,0.28
hsa-miR-26a-5p,160.35,615.51,1222.49,554.69,232.97,118.81,99.59,250.73,1248.58,244.81,252.6,448.31,34.59,62.35,946.35
hsa-miR-26b-3p,0.34,1.49,0.25,0.21,0.82,0.19,0.0,2.75,1.54,8.44,0.18,1.42,0.0,0.0,0.85
hsa-miR-26b-5p,11.35,84.97,113.59,90.73,25.15,23.55,1.63,81.4,195.06,21.88,39.63,49.39,8.32,6.09,140.09
hsa-miR-27a-3p,36.01,244.69,282.38,211.54,69.11,106.98,279.17,308.95,351.24,86.02,97.44,129.77,48.97,37.55,488.54
hsa-miR-27a-5p,0.0,0.64,0.51,0.97,0.13,0.09,0.16,0.0,0.44,0.0,0.79,0.12,0.11,0.0,1.99
hsa-miR-27b-3p,33.54,106.24,394.58,281.94,43.64,57.9,351.0,241.89,566.52,98.9,92.87,124.66,21.08,16.86,578.99
hsa-miR-27b-5p,0.17,0.43,0.76,1.8,0.06,0.19,0.0,0.0,0.44,0.09,0.18,0.12,3.89,0.0,9.67
hsa-miR-28-3p,3.37,41.15,30.77,0.83,2.77,22.24,86.85,100.23,134.87,26.79,5.54,31.94,7.03,37.41,1.99
hsa-miR-28-5p,0.62,2.13,7.72,7.26,1.19,1.22,0.16,9.56,6.81,3.34,1.67,6.06,0.11,2.98,16.78
hsa-miR-296-3p,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.62,4.79,1.14,0.48,0.31,0.0,0.0,0.0,0.88,0.09,0.0,0.0,2.59,0.85,1.42
hsa-miR-297,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
hsa-miR-299-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.57
hsa-miR-299-5p,0.06,0.0,0.38,0.07,0.06,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-29a-3p,22.87,146.54,178.55,56.78,34.9,16.61,16.16,4.2,48.55,14.46,42.79,29.09,3.57,3.97,163.13
hsa-miR-29a-5p,0.0,0.85,1.01,0.28,0.31,0.0,0.0,1.74,0.44,0.0,0.18,0.0,0.0,0.0,1.14
hsa-miR-29b-1-5p,0.0,2.34,0.63,0.28,0.82,0.09,0.0,5.36,3.51,0.09,0.0,2.14,0.0,0.0,1.14
hsa-miR-29b-2-5p,0.06,4.36,8.99,0.21,1.13,2.91,0.0,7.82,3.51,1.48,0.0,2.49,0.0,14.45,0.57
hsa-miR-29b-3p,2.75,32.97,17.73,17.91,4.21,2.91,0.16,0.29,8.13,1.85,5.01,3.32,0.11,1.84,40.25
hsa-miR-29c-3p,7.42,34.99,75.47,27.39,13.65,8.07,0.98,4.64,9.88,6.03,8.61,9.62,0.11,1.28,73.96
hsa-miR-29c-5p,0.9,9.15,8.1,7.47,3.08,0.56,0.0,7.24,12.74,0.46,1.58,0.95,0.0,0.14,9.96
hsa-miR-301a-3p,0.06,1.6,0.76,1.11,0.13,27.03,0.0,0.0,0.0,0.28,0.35,0.47,0.0,0.0,3.56
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-301b-3p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85
hsa-miR-302b-3p,0.0,0.0,0.0,0.9,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13
hsa-miR-302c-3p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
hsa-miR-302d-3p,0.0,0.0,0.0,0.97,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14
hsa-miR-3059-5p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-30a-3p,1.18,11.7,17.35,3.87,3.96,8.92,40.65,18.4,68.54,3.99,0.53,8.67,0.0,3.68,1.42
hsa-miR-30a-5p,10.62,18.61,90.29,15.28,16.1,6.85,0.49,4.06,5.27,13.53,10.19,21.73,0.11,0.85,28.59
hsa-miR-30b-3p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.32,1.32,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-30b-5p,8.03,10.95,49.39,41.29,9.75,6.94,0.65,0.58,39.54,31.42,9.23,35.26,4.11,0.85,102.83
hsa-miR-30c-1-3p,0.0,1.06,0.76,0.28,0.19,0.19,0.0,0.0,4.17,0.0,0.0,1.31,0.97,3.54,0.14
hsa-miR-30c-2-3p,0.39,0.64,3.8,0.0,0.44,0.19,0.0,0.0,0.0,0.0,1.93,0.36,0.0,3.12,0.28
hsa-miR-30c-5p,11.18,27.12,58.88,22.75,14.53,13.14,0.65,8.69,82.81,22.52,13.53,10.57,0.22,2.83,48.78
hsa-miR-30d-3p,0.0,0.74,0.38,0.41,0.13,0.19,0.0,0.0,0.22,0.19,0.18,0.71,0.0,0.0,1.28
hsa-miR-30d-5p,25.9,108.79,262.88,101.73,149.15,32.66,61.06,89.8,604.52,441.69,42.0,131.9,5.08,198.09,188.02
hsa-miR-30e-3p,0.45,4.04,17.35,2.77,1.51,59.97,40.32,463.65,81.5,33.93,12.65,13.53,0.11,12.61,2.99
hsa-miR-30e-5p,1.91,3.83,15.32,10.23,7.23,0.94,0.16,0.0,5.27,0.83,2.02,2.02,0.11,0.28,16.36
hsa-miR-31-3p,0.0,2.34,0.13,0.41,0.0,0.66,0.33,0.72,0.0,0.37,0.35,0.24,0.0,0.0,0.85
hsa-miR-31-5p,0.0,10.85,0.25,2.63,0.25,3.1,0.82,1.88,15.82,0.83,4.48,0.36,0.0,0.0,7.82
hsa-miR-3117-3p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3124-5p,0.0,6.38,0.0,0.07,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-3150b-3p,0.67,11.7,0.0,0.0,1.38,0.0,0.0,3.62,9.88,0.0,1.67,1.9,2.92,0.0,0.0
hsa-miR-3152-5p,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.14
hsa-miR-3158-3p,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.36,0.0,0.0,0.0
hsa-miR-3173-5p,0.22,3.83,15.45,2.49,5.34,7.51,7.18,7.82,87.21,4.63,4.48,10.57,0.0,1.84,0.14
hsa-miR-3177-3p,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-3178,0.11,4.15,4.81,0.0,0.31,4.5,22.53,6.52,1.54,3.71,1.67,5.46,3.03,10.2,0.14
hsa-miR-3180,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.89,0.0,0.0
hsa-miR-3180-3p,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,1.54,1.08,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.14,0.14
hsa-miR-3187-3p,0.06,8.4,21.27,4.91,5.6,20.83,17.31,15.35,14.06,8.9,1.76,11.28,0.0,9.78,0.0
